host	register	physical_folios	wrappers	different_wrapper_pairs	same_wrapper_pairs	different_wrapper_mean_similarity	same_wrapper_mean_similarity	matched_control_mean_similarity	different_minus_control	different_minus_same	same_wrapper_available
octhy	OTHER_A	4	3	5	1	0.138268193118	0.185840707965	0.147875688039	-0.00960749492058	-0.0475725148466	1
odaiiin	STARS_RECIPE_B	2	2	1	0	0.258278145695	0	0.267932925006	-0.00965477931077	0	0
opchy	HERBAL_A	7	3	20	7	0.125586237406	0.121696383355	0.13557034013	-0.00998410272347	0.00388985405154	1
alche	STARS_RECIPE_B	2	2	1	0	0.253164556962	0	0.263336545789	-0.0101719888269	0	0
ald	HERBAL_A	3	3	3	0	0.165443738471	0	0.17638993069	-0.0109461922191	0	0
eo	HERBAL_A	12	4	34	55	0.132919589804	0.12680578991	0.143967874049	-0.0110482842457	0.00611379989406	1
ar	OTHER_B	13	7	200	200	0.263021626466	0.274672710622	0.274162743524	-0.0111411170582	-0.0116510841565	1
eod	OTHER_A	2	2	1	0	0.0724637681159	0	0.0838208370278	-0.0113570689119	0	0
old	HERBAL_B	2	2	1	1	0.153846153846	0.153846153846	0.165390783766	-0.01154462992	0	1
os	STARS_RECIPE_B	7	5	56	24	0.256232001781	0.253691444243	0.267971745359	-0.0117397435777	0.00254055753796	1
yty	HERBAL_A	6	3	11	4	0.172711314033	0.186867905057	0.184607953346	-0.0118966393127	-0.0141565910233	1
okcheo	HERBAL_A	5	3	7	3	0.133510737331	0.198839627805	0.145451406331	-0.0119406690007	-0.0653288904745	1
otey	OTHER_B	9	2	38	36	0.276629250932	0.283564039064	0.288603746063	-0.0119744951314	-0.00693478813279	1
oly	HERBAL_A	9	4	27	9	0.119696112233	0.139697670661	0.131875674024	-0.0121795617913	-0.0200015584281	1
ockhey	STARS_RECIPE_B	2	2	1	1	0.263291139241	0.263291139241	0.275788720513	-0.012497581272	0	1
eeo	HERBAL_A	3	3	4	1	0.131779136924	0.138888888889	0.144616309067	-0.0128371721431	-0.00710975196447	1
a	OTHER_B	8	6	54	17	0.243662172884	0.239832642079	0.256573947897	-0.0129117750129	0.00382953080545	1
cthey	HERBAL_A	12	2	12	65	0.138627261089	0.134198535097	0.151604571085	-0.012977309996	0.00442872599213	1
otoy	HERBAL_A	2	2	1	0	0.13829787234	0	0.151324877397	-0.0130270050562	0	0
eo	OTHER_B	3	5	20	6	0.176596615149	0.173413535625	0.18998378997	-0.0133871748213	0.00318307952396	1
ory	HERBAL_A	7	4	24	10	0.170478600472	0.183646621227	0.18388725403	-0.0134086535583	-0.0131680207553	1
cth	OTHER_B	6	3	14	6	0.240575383501	0.237686336053	0.254039073651	-0.0134636901504	0.00288904744756	1
eke	OTHER_B	2	2	1	0	0.278625954198	0	0.29227041794	-0.013644463741	0	0
cheo	HERBAL_A	2	2	1	0	0.0972222222222	0	0.11120504666	-0.0139828244374	0	0
ees	STARS_RECIPE_B	4	3	5	1	0.236966838662	0.235880398671	0.251000433113	-0.0140335944507	0.00108643999107	1
odor	HERBAL_A	3	2	2	1	0.108220211161	0.130434782609	0.122320958495	-0.0141007473339	-0.0222145714473	1
eed	STARS_RECIPE_B	9	5	61	13	0.248660653765	0.26447354553	0.262829247541	-0.0141685937755	-0.0158128917649	1
ols	STARS_RECIPE_B	3	2	2	1	0.250309849967	0.281553398058	0.264907434825	-0.0145975848574	-0.0312435480909	1
es	STARS_RECIPE_B	4	4	17	6	0.239458730837	0.23728344177	0.25421592169	-0.0147571908535	0.00217528906683	1
yshol	HERBAL_A	3	2	2	1	0.157340116279	0.0853658536585	0.172170649134	-0.0148305328551	0.0719742626205	1
ockhy	HERBAL_A	10	4	33	12	0.121129629552	0.107189189506	0.136130133796	-0.015000504244	0.0139404400458	1
opche	OTHER_B	8	3	40	32	0.261765859346	0.262884123935	0.277094495259	-0.0153286359131	-0.0011182645895	1
chey	STARS_RECIPE_B	6	4	48	19	0.256414317455	0.249489973168	0.272073397567	-0.0156590801115	0.00692434428681	1
air	OTHER_B	7	3	30	19	0.210061895574	0.208834426738	0.225737541437	-0.0156756458637	0.00122746883561	1
okche	OTHER_B	4	2	3	6	0.271863361436	0.266155623981	0.287554734654	-0.0156913732188	0.00570773745449	1
ched	STARS_RECIPE_B	4	4	13	2	0.239856993825	0.252854087985	0.256060521392	-0.016203527567	-0.0129970941606	1
als	HERBAL_B	2	2	1	0	0.0754716981132	0	0.0917190673568	-0.0162473692436	0	0
odee	STARS_RECIPE_B	2	2	1	0	0.260606060606	0	0.277179855661	-0.0165737950551	0	0
os	HERBAL_B	6	3	11	4	0.107454822374	0.086404458115	0.124427777522	-0.0169729551482	0.0210503642593	1
ka	HERBAL_B	2	2	1	0	0.173553719008	0	0.190725192493	-0.0171714734849	0	0
okees	OTHER_B	6	2	11	9	0.200287873813	0.194829551117	0.217619936147	-0.0173320623338	0.0054583226957	1
olkee	STARS_RECIPE_B	7	5	31	19	0.246122768048	0.294740168421	0.264115254426	-0.0179924863784	-0.0486174003732	1
yty	HERBAL_B	2	2	1	0	0.175925925926	0	0.19425743462	-0.0183315086939	0	0
okod	STARS_RECIPE_B	2	3	2	0	0.254361281087	0	0.272746449271	-0.0183851681845	0	0
opched	STARS_RECIPE_B	6	2	5	10	0.233659233704	0.243658872287	0.252296361973	-0.0186371282687	-0.00999963858296	1
odeeey	OTHER_B	2	2	1	0	0.172268907563	0	0.191019201322	-0.018750293759	0	0
okeeol	HERBAL_A	2	2	1	0	0.11	0	0.129367555763	-0.0193675557625	0	0
she	STARS_RECIPE_B	10	5	89	23	0.233999498281	0.248807077778	0.253956889173	-0.0199573908921	-0.0148075794967	1
d	OTHER_B	10	6	200	116	0.223201919394	0.258001642614	0.24331952389	-0.0201176044955	-0.0347997232198	1
key	HERBAL_A	3	3	3	0	0.175232198142	0	0.195730230739	-0.0204980325964	0	0
aiiin	STARS_RECIPE_B	5	4	11	3	0.251770240778	0.277955311994	0.272276443827	-0.0205062030486	-0.026185071216	1
okeor	HERBAL_A	3	2	2	1	0.166255016981	0.103448275862	0.187121406968	-0.0208663899874	0.0628067411185	1
ol	OTHER_B	7	2	27	23	0.265292083893	0.258122650591	0.286210353831	-0.0209182699376	0.00716943330216	1
okchy	OTHER_B	3	2	2	1	0.232788910769	0.227848101266	0.254226934849	-0.0214380240798	0.00494080950293	1
yk	OTHER_B	6	3	13	12	0.275872981086	0.223827376083	0.297376107572	-0.0215031264864	0.0520456050034	1
yt	OTHER_B	7	2	8	25	0.259657976582	0.245895305214	0.281580324603	-0.021922348022	0.013762671368	1
yteo	STARS_RECIPE_B	2	2	1	0	0.25	0	0.272036329212	-0.022036329212	0	0
opch	OTHER_B	3	2	2	1	0.15541304241	0.208053691275	0.178257198967	-0.022844156557	-0.0526406488652	1
otchd	STARS_RECIPE_B	3	3	4	1	0.240114892553	0.250803858521	0.263417091138	-0.0233021985857	-0.0106889659683	1
ary	STARS_RECIPE_B	5	4	15	3	0.23122641661	0.207605143008	0.254530981722	-0.0233045651114	0.0236212736023	1
okchor	HERBAL_A	9	4	37	16	0.128908292857	0.139871074038	0.152262143786	-0.0233538509284	-0.0109627811812	1
et	STARS_RECIPE_B	2	2	1	0	0.213541666667	0	0.237123355538	-0.023581688871	0	0
okeed	STARS_RECIPE_B	7	3	30	25	0.247605542228	0.246664492401	0.271392517285	-0.0237869750567	0.000941049827471	1
pshee	OTHER_B	2	2	1	0	0.308157099698	0	0.331948015252	-0.0237909155542	0	0
ek	HERBAL_B	2	2	1	0	0.116279069767	0	0.141292619428	-0.0250135496608	0	0
alol	OTHER_B	3	2	2	1	0.218639461651	0.170731707317	0.244131045545	-0.0254915838935	0.0479077543342	1
ey	HERBAL_B	6	2	8	7	0.149507054494	0.185410579412	0.175717068909	-0.0262100144154	-0.0359035249188	1
kor	HERBAL_A	6	2	6	14	0.13893377864	0.14871304929	0.165607420829	-0.0266736421891	-0.00977927065073	1
eeod	STARS_RECIPE_B	2	3	2	0	0.212713985788	0	0.24027406932	-0.0275600835322	0	0
ke	HERBAL_B	8	2	12	16	0.101555250688	0.121201761794	0.129208696558	-0.02765344587	-0.019646511106	1
okeee	STARS_RECIPE_B	3	2	2	3	0.246646520608	0.24398350047	0.274514553521	-0.0278680329137	0.00266302013774	1
cthey	HERBAL_B	2	2	1	0	0.0761904761905	0	0.104234892491	-0.0280444163001	0	0
o	OTHER_B	7	5	71	16	0.209133235081	0.244405699941	0.238012119847	-0.0288788847662	-0.0352724648603	1
cthhy	STARS_RECIPE_B	2	2	1	0	0.235494880546	0	0.264440611393	-0.0289457308472	0	0
olor	HERBAL_A	4	4	6	0	0.121805638261	0	0.151192610626	-0.0293869723654	0	0
os	HERBAL_A	14	7	156	22	0.119332090189	0.0993062385513	0.14911124364	-0.0297791534511	0.0200258516375	1
ala	STARS_RECIPE_B	2	2	1	1	0.26835443038	0.272289156627	0.299454578738	-0.0311001483587	-0.00393472624676	1
pched	STARS_RECIPE_B	5	2	4	6	0.234144490953	0.276763770669	0.265529801488	-0.0313853105349	-0.0426192797159	1
ry	STARS_RECIPE_B	3	2	2	1	0.206558385628	0.304029304029	0.238120664973	-0.0315622793448	-0.0974709184012	1
lor	STARS_RECIPE_B	6	2	6	26	0.239012135124	0.270264692048	0.271372619693	-0.0323604845692	-0.0312525569234	1
ofch	HERBAL_B	3	2	2	1	0.0369015957447	0.0666666666667	0.0706407065732	-0.0337391108286	-0.029765070922	1
key	STARS_RECIPE_B	2	3	2	0	0.272727272727	0	0.306483603712	-0.033756330985	0	0
ckhor	HERBAL_A	4	2	3	3	0.152814357469	0.20754332314	0.186680221001	-0.0338658635325	-0.0547289656709	1
otchd	HERBAL_A	2	2	1	1	0.0544217687075	0.126984126984	0.0885049598536	-0.0340831911461	-0.0725623582766	1
okai	STARS_RECIPE_B	2	2	1	0	0.256097560976	0	0.290920601282	-0.0348230403062	0	0
sheod	STARS_RECIPE_B	3	3	3	0	0.220337164861	0	0.255644052302	-0.0353068874405	0	0
eo	HERBAL_B	4	3	10	7	0.0931025248472	0.102150528839	0.128592502976	-0.0354899781284	-0.00904800399188	1
oky	OTHER_B	12	5	200	168	0.237150446062	0.285128798783	0.273278039739	-0.0361275936775	-0.0479783527219	1
oksh	STARS_RECIPE_B	2	2	1	0	0.208219178082	0	0.24437728776	-0.0361581096783	0	0
opy	STARS_RECIPE_B	2	2	1	0	0.253776435045	0	0.291108905455	-0.0373324704094	0	0
ees	OTHER_B	2	3	2	0	0.183606557377	0	0.221389930278	-0.037783372901	0	0
eod	HERBAL_B	2	2	1	0	0.0642201834862	0	0.102272809364	-0.0380526258777	0	0
ckhey	HERBAL_A	9	3	22	22	0.113716067095	0.127976785835	0.151886119416	-0.0381700523212	-0.0142607187399	1
shey	OTHER_B	6	5	32	8	0.256480392834	0.235040756185	0.295024092481	-0.0385436996473	0.0214396366485	1
oiin	OTHER_B	4	3	5	1	0.24641714826	0.36858974359	0.28504759125	-0.03863044299	-0.12217259533	1
chey	OTHER_B	7	5	46	9	0.235340679553	0.204433349391	0.274015860237	-0.0386751806839	0.0309073301626	1
odeeey	STARS_RECIPE_B	2	2	1	0	0.201219512195	0	0.240597509035	-0.0393779968397	0	0
olche	STARS_RECIPE_B	3	2	2	3	0.224718530261	0.217839564391	0.264125350807	-0.0394068205462	0.00687896586916	1
yteey	STARS_RECIPE_B	2	2	1	0	0.261363636364	0	0.301280544729	-0.0399169083652	0	0
oiin	STARS_RECIPE_B	3	2	2	1	0.229094076655	0.289398280802	0.269478554476	-0.0403844778207	-0.0603042041472	1
oka	OTHER_B	4	2	3	6	0.262751231019	0.269824514148	0.303740572048	-0.040989341029	-0.00707328312852	1
okaly	HERBAL_B	2	2	1	0	0.127450980392	0	0.169645185873	-0.0421942054806	0	0
opchey	OTHER_B	4	2	7	10	0.271044233086	0.268026130414	0.315740220162	-0.0446959870766	0.00301810267135	1
okshy	OTHER_B	2	2	1	0	0.172268907563	0	0.2171044366	-0.0448355290373	0	0
lchy	STARS_RECIPE_B	2	2	1	0	0.215517241379	0	0.260428709685	-0.0449114683053	0	0
cth	STARS_RECIPE_B	3	2	2	1	0.205741566523	0.253776435045	0.250997516644	-0.045255950121	-0.0480348685223	1
otolo	HERBAL_A	2	2	1	0	0.10447761194	0	0.150031926131	-0.0455543141907	0	0
sheo	OTHER_B	2	2	1	0	0.172268907563	0	0.219509629667	-0.0472407221044	0	0
okeeey	OTHER_B	4	2	9	4	0.220629828406	0.242730882998	0.269244547602	-0.0486147191965	-0.0221010545921	1
opcheey	OTHER_B	3	2	2	1	0.211887493686	0.203703703704	0.26075740974	-0.0488699160542	0.0081837899818	1
octhey	OTHER_B	3	3	3	0	0.200056528244	0	0.25009314604	-0.0500366177952	0	0
kshy	HERBAL_A	2	2	1	0	0.08	0	0.132990700064	-0.0529907000638	0	0
olcheey	HERBAL_A	2	2	1	0	0.0776699029126	0	0.131691954631	-0.0540220517182	0	0
kchol	HERBAL_A	12	2	12	65	0.101487144866	0.165372029511	0.156216202194	-0.0547290573282	-0.0638848846456	1
sheo	STARS_RECIPE_B	2	2	1	0	0.22009569378	0	0.27677459079	-0.0566788970097	0	0
okchod	HERBAL_A	2	2	1	1	0.136	0.136	0.192801914438	-0.0568019144377	0	1
cph	OTHER_B	2	2	1	0	0.208163265306	0	0.266757783682	-0.0585945183755	0	0
olt	OTHER_B	3	2	2	5	0.245778602703	0.256076202675	0.305537925285	-0.0597593225817	-0.0102975999717	1
ykaly	HERBAL_B	2	2	1	0	0.122807017544	0	0.18540202748	-0.0625950099358	0	0
keo	HERBAL_A	2	2	1	0	0.182795698925	0	0.247081232416	-0.064285533491	0	0
eol	HERBAL_B	4	4	8	1	0.101476884652	0.134146341463	0.165895861897	-0.0644189772449	-0.0326694568112	1
olchy	OTHER_B	3	2	2	1	0.268819491718	0.254237288136	0.335337778977	-0.0665182872597	0.0145822035821	1
okech	STARS_RECIPE_B	2	2	1	0	0.242562929062	0	0.309476764621	-0.066913835559	0	0
octhy	HERBAL_B	2	2	1	0	0.0898876404494	0	0.1573164725	-0.0674288320506	0	0
oiir	HERBAL_A	2	2	1	0	0.10989010989	0	0.178756326554	-0.0688662166636	0	0
okan	OTHER_B	4	2	3	3	0.266278771212	0.333667041039	0.338382184752	-0.0721034135408	-0.0673882698273	1
eor	OTHER_B	5	2	5	9	0.170470469502	0.255204282351	0.244839261537	-0.0743687920356	-0.0847338128495	1
olshy	HERBAL_A	2	2	1	0	0.0958904109589	0	0.170501205489	-0.0746107945305	0	0
eeo	OTHER_B	2	2	1	0	0.18410041841	0	0.260794365743	-0.0766939473327	0	0
cthhy	HERBAL_A	2	2	1	0	0.0864197530864	0	0.164378666961	-0.0779589138746	0	0
eky	HERBAL_A	2	2	1	0	0.078431372549	0	0.157713483294	-0.0792821107454	0	0
ockhe	OTHER_B	2	2	1	0	0.211796246649	0	0.294634707763	-0.0828384611143	0	0
okeos	HERBAL_A	2	2	1	0	0.0925925925926	0	0.179104360195	-0.0865117676021	0	0
aro	HERBAL_A	2	2	1	0	0.051724137931	0	0.157580585193	-0.105856447261	0	0
opy	OTHER_B	2	2	1	0	0.196022727273	0	0.32639982814	-0.130377100867	0	0
