boundary_id	locus	page	physical_folio	register	boundary_index	group_count	position_quartile	dy_boundary	previous_page_host	next_page_host	previous_edge	next_edge	semantic_role
f29v.7|B005	f29v.7	f29v	f29	HERBAL_A	5	6	4	0	y	y	y	y	UNASSIGNED
f2r.1|B001	f2r.1	f2r	f2	HERBAL_A	1	6	0	0	kydainy	ypchol	y	l	UNASSIGNED
f2r.1|B002	f2r.1	f2r	f2	HERBAL_A	2	6	1	0	ypchol	aiin	l	n	UNASSIGNED
f2r.1|B003	f2r.1	f2r	f2	HERBAL_A	3	6	2	0	aiin	ch	n	h	UNASSIGNED
f2r.1|B004	f2r.1	f2r	f2	HERBAL_A	4	6	3	0	ch	ypch	h	h	UNASSIGNED
f2r.1|B005	f2r.1	f2r	f2	HERBAL_A	5	6	4	0	ypch	ckholsy	h	y	UNASSIGNED
f2r.10|B001	f2r.10	f2r	f2	HERBAL_A	1	8	0	0	oky	l	y	l	UNASSIGNED
f2r.10|B002	f2r.10	f2r	f2	HERBAL_A	2	8	0	0	l	l	l	l	UNASSIGNED
f2r.10|B003	f2r.10	f2r	f2	HERBAL_A	3	8	1	0	l	eky	l	y	UNASSIGNED
f2r.10|B004	f2r.10	f2r	f2	HERBAL_A	4	8	2	0	eky	aiin	y	n	UNASSIGNED
f2r.10|B005	f2r.10	f2r	f2	HERBAL_A	5	8	2	0	aiin	cthey	n	y	UNASSIGNED
f2r.10|B006	f2r.10	f2r	f2	HERBAL_A	6	8	3	0	cthey	keol	y	l	UNASSIGNED
f2r.10|B007	f2r.10	f2r	f2	HERBAL_A	7	8	4	0	keol	aiin	l	n	UNASSIGNED
f2r.11|B001	f2r.11	f2r	f2	HERBAL_A	1	9	0	0	ych	al	h	l	UNASSIGNED
f2r.11|B002	f2r.11	f2r	f2	HERBAL_A	2	9	0	0	al	y	l	y	UNASSIGNED
f2r.11|B003	f2r.11	f2r	f2	HERBAL_A	3	9	1	0	y	alor	y	r	UNASSIGNED
f2r.11|B004	f2r.11	f2r	f2	HERBAL_A	4	9	1	0	alor	an	r	n	UNASSIGNED
f2r.11|B005	f2r.11	f2r	f2	HERBAL_A	5	9	2	0	an	an	n	n	UNASSIGNED
f2r.11|B006	f2r.11	f2r	f2	HERBAL_A	6	9	2	0	an	ols	n	s	UNASSIGNED
f2r.11|B007	f2r.11	f2r	f2	HERBAL_A	7	9	3	0	ols	eey	s	y	UNASSIGNED
f2r.11|B008	f2r.11	f2r	f2	HERBAL_A	8	9	4	0	eey	ckhor	y	r	UNASSIGNED
f2r.12|B001	f2r.12	f2r	f2	HERBAL_A	1	11	0	0	okol	y	l	y	UNASSIGNED
f2r.12|B002	f2r.12	f2r	f2	HERBAL_A	2	11	0	0	y	or	y	r	UNASSIGNED
f2r.12|B003	f2r.12	f2r	f2	HERBAL_A	3	11	0	0	or	cthor	r	r	UNASSIGNED
f2r.12|B004	f2r.12	f2r	f2	HERBAL_A	4	11	1	0	cthor	yor	r	r	UNASSIGNED
f2r.12|B005	f2r.12	f2r	f2	HERBAL_A	5	11	1	0	yor	an	r	n	UNASSIGNED
f2r.12|B006	f2r.12	f2r	f2	HERBAL_A	6	11	2	0	an	an	n	n	UNASSIGNED
f2r.12|B007	f2r.12	f2r	f2	HERBAL_A	7	11	2	0	an	aiin	n	n	UNASSIGNED
f2r.12|B008	f2r.12	f2r	f2	HERBAL_A	8	11	3	0	aiin	ty	n	y	UNASSIGNED
f2r.12|B009	f2r.12	f2r	f2	HERBAL_A	9	11	3	0	ty	yky	y	y	UNASSIGNED
f2r.12|B010	f2r.12	f2r	f2	HERBAL_A	10	11	4	0	yky	al	y	l	UNASSIGNED
f2r.13|B001	f2r.13	f2r	f2	HERBAL_A	1	5	0	0	o	ykeey	o	y	UNASSIGNED
f2r.13|B002	f2r.13	f2r	f2	HERBAL_A	2	5	1	0	ykeey	y	y	y	UNASSIGNED
f2r.13|B003	f2r.13	f2r	f2	HERBAL_A	3	5	2	0	y	aiin	y	n	UNASSIGNED
f2r.13|B004	f2r.13	f2r	f2	HERBAL_A	4	5	4	0	aiin	cthy	n	y	UNASSIGNED
f2r.2|B001	f2r.2	f2r	f2	HERBAL_A	1	5	0	0	orchory	k	y	k	UNASSIGNED
f2r.2|B002	f2r.2	f2r	f2	HERBAL_A	2	5	1	0	k	s	k	s	UNASSIGNED
f2r.2|B003	f2r.2	f2r	f2	HERBAL_A	3	5	2	0	s	or	s	r	UNASSIGNED
f2r.2|B004	f2r.2	f2r	f2	HERBAL_A	4	5	4	0	or	cthy	r	y	UNASSIGNED
f2r.3|B001	f2r.3	f2r	f2	HERBAL_A	1	7	0	0	ot	cthey	t	y	UNASSIGNED
f2r.3|B002	f2r.3	f2r	f2	HERBAL_A	2	7	0	0	cthey	y	y	y	UNASSIGNED
f2r.3|B003	f2r.3	f2r	f2	HERBAL_A	3	7	1	0	y	or	y	r	UNASSIGNED
f2r.3|B004	f2r.3	f2r	f2	HERBAL_A	4	7	2	0	or	y	r	y	UNASSIGNED
f2r.3|B005	f2r.3	f2r	f2	HERBAL_A	5	7	3	0	y	y	y	y	UNASSIGNED
f2r.3|B006	f2r.3	f2r	f2	HERBAL_A	6	7	4	1	y	aiin	y	n	UNASSIGNED
f2r.5|B001	f2r.5	f2r	f2	HERBAL_A	1	7	0	0	otochor	al	r	l	UNASSIGNED
f2r.5|B002	f2r.5	f2r	f2	HERBAL_A	2	7	0	0	al	d	l	d	UNASSIGNED
f2r.5|B003	f2r.5	f2r	f2	HERBAL_A	3	7	1	0	d	l	d	l	UNASSIGNED
f2r.5|B004	f2r.5	f2r	f2	HERBAL_A	4	7	2	0	l	an	l	n	UNASSIGNED
f2r.5|B005	f2r.5	f2r	f2	HERBAL_A	5	7	3	0	an	ytch	n	h	UNASSIGNED
f2r.5|B006	f2r.5	f2r	f2	HERBAL_A	6	7	4	0	ytch	an	h	n	UNASSIGNED
f2r.7|B001	f2r.7	f2r	f2	HERBAL_A	1	5	0	0	or	ckhy	r	y	UNASSIGNED
f2r.7|B002	f2r.7	f2r	f2	HERBAL_A	2	5	1	0	ckhy	aiiny	y	y	UNASSIGNED
f2r.7|B003	f2r.7	f2r	f2	HERBAL_A	3	5	2	0	aiiny	l	y	l	UNASSIGNED
f2r.7|B004	f2r.7	f2r	f2	HERBAL_A	4	5	4	0	l	an	l	n	UNASSIGNED
f2r.8|B001	f2r.8	f2r	f2	HERBAL_A	1	9	0	0	kyd	aiin	d	n	UNASSIGNED
f2r.8|B002	f2r.8	f2r	f2	HERBAL_A	2	9	0	0	aiin	y	n	y	UNASSIGNED
f2r.8|B003	f2r.8	f2r	f2	HERBAL_A	3	9	1	0	y	s	y	s	UNASSIGNED
f2r.8|B004	f2r.8	f2r	f2	HERBAL_A	4	9	1	0	s	l	s	l	UNASSIGNED
f2r.8|B005	f2r.8	f2r	f2	HERBAL_A	5	9	2	0	l	fodan	l	n	UNASSIGNED
f2r.8|B006	f2r.8	f2r	f2	HERBAL_A	6	9	2	0	fodan	yksh	n	h	UNASSIGNED
f2r.8|B007	f2r.8	f2r	f2	HERBAL_A	7	9	3	0	yksh	olsheey	h	y	UNASSIGNED
f2r.8|B008	f2r.8	f2r	f2	HERBAL_A	8	9	4	0	olsheey	aiil	y	l	UNASSIGNED
f2v.3|B001	f2v.3	f2v	f2	HERBAL_A	1	8	0	0	chy	or	y	r	UNASSIGNED
f2v.3|B002	f2v.3	f2v	f2	HERBAL_A	2	8	0	0	or	lshy	r	y	UNASSIGNED
f2v.3|B003	f2v.3	f2v	f2	HERBAL_A	3	8	1	0	lshy	l	y	l	UNASSIGNED
f2v.3|B004	f2v.3	f2v	f2	HERBAL_A	4	8	2	0	l	o	l	o	UNASSIGNED
f2v.3|B005	f2v.3	f2v	f2	HERBAL_A	5	8	2	1	o	d	o	d	UNASSIGNED
f2v.3|B006	f2v.3	f2v	f2	HERBAL_A	6	8	3	0	d	cthy	d	y	UNASSIGNED
f2v.3|B007	f2v.3	f2v	f2	HERBAL_A	7	8	4	0	cthy	aiin	y	n	UNASSIGNED
f2v.4|B001	f2v.4	f2v	f2	HERBAL_A	1	4	0	0	o	olo	o	o	UNASSIGNED
f2v.4|B002	f2v.4	f2v	f2	HERBAL_A	2	4	2	0	olo	or	o	r	UNASSIGNED
f2v.4|B003	f2v.4	f2v	f2	HERBAL_A	3	4	4	0	or	d	r	d	UNASSIGNED
f2v.6|B001	f2v.6	f2v	f2	HERBAL_A	1	8	0	0	or	l	r	l	UNASSIGNED
f2v.6|B002	f2v.6	f2v	f2	HERBAL_A	2	8	0	0	l	or	l	r	UNASSIGNED
f2v.6|B003	f2v.6	f2v	f2	HERBAL_A	3	8	1	0	or	l	r	l	UNASSIGNED
f2v.6|B004	f2v.6	f2v	f2	HERBAL_A	4	8	2	0	l	keol	l	l	UNASSIGNED
f2v.6|B005	f2v.6	f2v	f2	HERBAL_A	5	8	2	0	keol	y	l	y	UNASSIGNED
f2v.6|B006	f2v.6	f2v	f2	HERBAL_A	6	8	3	0	y	ty	y	y	UNASSIGNED
f2v.6|B007	f2v.6	f2v	f2	HERBAL_A	7	8	4	0	ty	aiin	y	n	UNASSIGNED
f2v.7|B001	f2v.7	f2v	f2	HERBAL_A	1	7	0	0	aiin	chey	n	y	UNASSIGNED
f2v.7|B002	f2v.7	f2v	f2	HERBAL_A	2	7	0	0	chey	eeey	y	y	UNASSIGNED
f2v.7|B003	f2v.7	f2v	f2	HERBAL_A	3	7	1	0	eeey	okeos	y	s	UNASSIGNED
f2v.7|B004	f2v.7	f2v	f2	HERBAL_A	4	7	2	0	okeos	es	s	s	UNASSIGNED
f2v.7|B005	f2v.7	f2v	f2	HERBAL_A	5	7	3	0	es	r	s	r	UNASSIGNED
f2v.7|B006	f2v.7	f2v	f2	HERBAL_A	6	7	4	0	r	aiin	r	n	UNASSIGNED
f2v.8|B001	f2v.8	f2v	f2	HERBAL_A	1	5	0	0	okoishe	or	e	r	UNASSIGNED
f2v.8|B002	f2v.8	f2v	f2	HERBAL_A	2	5	1	0	or	l	r	l	UNASSIGNED
f2v.8|B003	f2v.8	f2v	f2	HERBAL_A	3	5	2	0	l	l	l	l	UNASSIGNED
f2v.8|B004	f2v.8	f2v	f2	HERBAL_A	4	5	4	0	l	olo	l	o	UNASSIGNED
f30r.10|B001	f30r.10	f30r	f30	HERBAL_A	1	6	0	0	okch	chor	h	r	UNASSIGNED
f30r.10|B002	f30r.10	f30r	f30	HERBAL_A	2	6	1	0	chor	kchean	r	n	UNASSIGNED
f30r.10|B003	f30r.10	f30r	f30	HERBAL_A	3	6	2	0	kchean	chy	n	y	UNASSIGNED
f30r.10|B004	f30r.10	f30r	f30	HERBAL_A	4	6	3	0	chy	ctho	y	o	UNASSIGNED
f30r.10|B005	f30r.10	f30r	f30	HERBAL_A	5	6	4	0	ctho	rcho	o	o	UNASSIGNED
f30r.12|B001	f30r.12	f30r	f30	HERBAL_A	1	8	0	0	cheey	ckhey	y	y	UNASSIGNED
f30r.12|B002	f30r.12	f30r	f30	HERBAL_A	2	8	0	0	ckhey	ckhey	y	y	UNASSIGNED
f30r.12|B003	f30r.12	f30r	f30	HERBAL_A	3	8	1	0	ckhey	aiin	y	n	UNASSIGNED
f30r.12|B004	f30r.12	f30r	f30	HERBAL_A	4	8	2	0	aiin	ke	n	e	UNASSIGNED
f30r.12|B005	f30r.12	f30r	f30	HERBAL_A	5	8	2	0	ke	ar	e	r	UNASSIGNED
f30r.12|B006	f30r.12	f30r	f30	HERBAL_A	6	8	3	0	ar	or	r	r	UNASSIGNED
f30r.12|B007	f30r.12	f30r	f30	HERBAL_A	7	8	4	0	or	ychd	r	d	UNASSIGNED
f30r.13|B001	f30r.13	f30r	f30	HERBAL_A	1	3	0	0	d	tchey	d	y	UNASSIGNED
f30r.13|B002	f30r.13	f30r	f30	HERBAL_A	2	3	4	0	tchey	ar	y	r	UNASSIGNED
f30r.2|B001	f30r.2	f30r	f30	HERBAL_A	1	8	0	1	ycho	y	o	y	UNASSIGNED
f30r.2|B002	f30r.2	f30r	f30	HERBAL_A	2	8	0	0	y	keey	y	y	UNASSIGNED
f30r.2|B003	f30r.2	f30r	f30	HERBAL_A	3	8	1	0	keey	ksho	y	o	UNASSIGNED
f30r.2|B005	f30r.2	f30r	f30	HERBAL_A	5	8	2	0	or	ey	r	y	UNASSIGNED
f30r.2|B006	f30r.2	f30r	f30	HERBAL_A	6	8	3	0	ey	e	y	e	UNASSIGNED
f30r.4|B001	f30r.4	f30r	f30	HERBAL_A	1	2	0	0	okechy	oko	y	o	UNASSIGNED
f30r.5|B001	f30r.5	f30r	f30	HERBAL_A	1	6	0	0	oko	okochy	o	y	UNASSIGNED
f30r.5|B002	f30r.5	f30r	f30	HERBAL_A	2	6	1	0	okochy	eeey	y	y	UNASSIGNED
f30r.5|B003	f30r.5	f30r	f30	HERBAL_A	3	6	2	0	eeey	keeor	y	r	UNASSIGNED
f30r.5|B004	f30r.5	f30r	f30	HERBAL_A	4	6	3	0	keeor	old	r	d	UNASSIGNED
f30r.5|B005	f30r.5	f30r	f30	HERBAL_A	5	6	4	0	old	ory	d	y	UNASSIGNED
f30r.6|B001	f30r.6	f30r	f30	HERBAL_A	1	9	0	0	chorol	o	l	o	UNASSIGNED
f30r.6|B002	f30r.6	f30r	f30	HERBAL_A	2	9	0	0	o	or	o	r	UNASSIGNED
f30r.6|B003	f30r.6	f30r	f30	HERBAL_A	3	9	1	0	or	o	r	o	UNASSIGNED
f30r.6|B004	f30r.6	f30r	f30	HERBAL_A	4	9	1	0	o	ro	o	o	UNASSIGNED
f30r.6|B005	f30r.6	f30r	f30	HERBAL_A	5	9	2	0	ro	r	o	r	UNASSIGNED
f30r.6|B006	f30r.6	f30r	f30	HERBAL_A	6	9	2	0	r	or	r	r	UNASSIGNED
f30r.6|B007	f30r.6	f30r	f30	HERBAL_A	7	9	3	0	or	seeor	r	r	UNASSIGNED
f30r.6|B008	f30r.6	f30r	f30	HERBAL_A	8	9	4	0	seeor	y	r	y	UNASSIGNED
f30r.7|B001	f30r.7	f30r	f30	HERBAL_A	1	3	0	0	or	ain	r	n	UNASSIGNED
f30r.7|B002	f30r.7	f30r	f30	HERBAL_A	2	3	4	0	ain	cthorchy	n	y	UNASSIGNED
f30r.8|B001	f30r.8	f30r	f30	HERBAL_A	1	3	0	0	opchol	l	l	l	UNASSIGNED
f30r.8|B002	f30r.8	f30r	f30	HERBAL_A	2	3	4	0	l	sey	l	y	UNASSIGNED
f30r.9|B001	f30r.9	f30r	f30	HERBAL_A	1	7	0	0	chey	ch	y	h	UNASSIGNED
f30r.9|B002	f30r.9	f30r	f30	HERBAL_A	2	7	0	0	ch	l	h	l	UNASSIGNED
f30r.9|B003	f30r.9	f30r	f30	HERBAL_A	3	7	1	0	l	kee	l	e	UNASSIGNED
f30r.9|B004	f30r.9	f30r	f30	HERBAL_A	4	7	2	0	kee	cthey	e	y	UNASSIGNED
f30r.9|B005	f30r.9	f30r	f30	HERBAL_A	5	7	3	0	cthey	or	y	r	UNASSIGNED
f30r.9|B006	f30r.9	f30r	f30	HERBAL_A	6	7	4	0	or	ky	r	y	UNASSIGNED
f30v.10|B001	f30v.10	f30v	f30	HERBAL_A	1	4	0	0	o	eol	o	l	UNASSIGNED
f30v.10|B002	f30v.10	f30v	f30	HERBAL_A	2	4	2	1	eol	cheor	l	r	UNASSIGNED
f30v.10|B003	f30v.10	f30v	f30	HERBAL_A	3	4	4	0	cheor	aiin	r	n	UNASSIGNED
f30v.11|B001	f30v.11	f30v	f30	HERBAL_A	1	3	0	0	l	okcheey	l	y	UNASSIGNED
f30v.11|B002	f30v.11	f30v	f30	HERBAL_A	2	3	4	0	okcheey	aiin	y	n	UNASSIGNED
f30v.2|B001	f30v.2	f30v	f30	HERBAL_A	1	10	0	0	chor	y	r	y	UNASSIGNED
f30v.2|B002	f30v.2	f30v	f30	HERBAL_A	2	10	0	0	y	e	y	e	UNASSIGNED
f30v.2|B003	f30v.2	f30v	f30	HERBAL_A	3	10	1	0	e	kchor	e	r	UNASSIGNED
f30v.2|B004	f30v.2	f30v	f30	HERBAL_A	4	10	1	0	kchor	ory	r	y	UNASSIGNED
f30v.2|B005	f30v.2	f30v	f30	HERBAL_A	5	10	2	0	ory	keor	y	r	UNASSIGNED
f30v.2|B006	f30v.2	f30v	f30	HERBAL_A	6	10	2	0	keor	l	r	l	UNASSIGNED
f30v.2|B007	f30v.2	f30v	f30	HERBAL_A	7	10	3	0	l	y	l	y	UNASSIGNED
f30v.2|B008	f30v.2	f30v	f30	HERBAL_A	8	10	3	0	y	aiin	y	n	UNASSIGNED
f30v.2|B009	f30v.2	f30v	f30	HERBAL_A	9	10	4	0	aiin	cthol	n	l	UNASSIGNED
f30v.4|B001	f30v.4	f30v	f30	HERBAL_A	1	6	0	0	chey	aiin	y	n	UNASSIGNED
f30v.4|B002	f30v.4	f30v	f30	HERBAL_A	2	6	1	0	aiin	or	n	r	UNASSIGNED
f30v.4|B003	f30v.4	f30v	f30	HERBAL_A	3	6	2	0	or	ckhy	r	y	UNASSIGNED
f30v.4|B004	f30v.4	f30v	f30	HERBAL_A	4	6	3	0	ckhy	chod	y	d	UNASSIGNED
f30v.4|B005	f30v.4	f30v	f30	HERBAL_A	5	6	4	0	chod	aiin	d	n	UNASSIGNED
f30v.6|B001	f30v.6	f30v	f30	HERBAL_A	1	3	0	0	okeeor	okol	r	l	UNASSIGNED
f30v.6|B002	f30v.6	f30v	f30	HERBAL_A	2	3	4	0	okol	okeo	l	o	UNASSIGNED
f30v.8|B001	f30v.8	f30v	f30	HERBAL_A	1	4	0	0	oyshy	ol	y	l	UNASSIGNED
f30v.8|B002	f30v.8	f30v	f30	HERBAL_A	2	4	2	0	ol	cpho	l	o	UNASSIGNED
f30v.8|B003	f30v.8	f30v	f30	HERBAL_A	3	4	4	0	cpho	cphey	o	y	UNASSIGNED
f30v.9|B001	f30v.9	f30v	f30	HERBAL_A	1	3	0	0	chor	or	r	r	UNASSIGNED
f30v.9|B002	f30v.9	f30v	f30	HERBAL_A	2	3	4	0	or	eey	r	y	UNASSIGNED
f31r.10|B001	f31r.10	f31r	f31	HERBAL_B	1	8	0	0	l	so	l	o	UNASSIGNED
f31r.10|B002	f31r.10	f31r	f31	HERBAL_B	2	8	0	0	so	oke	o	e	UNASSIGNED
f31r.10|B003	f31r.10	f31r	f31	HERBAL_B	3	8	1	1	oke	oke	e	e	UNASSIGNED
f31r.10|B004	f31r.10	f31r	f31	HERBAL_B	4	8	2	1	oke	oke	e	e	UNASSIGNED
f31r.10|B005	f31r.10	f31r	f31	HERBAL_B	5	8	2	1	oke	okee	e	e	UNASSIGNED
f31r.10|B006	f31r.10	f31r	f31	HERBAL_B	6	8	3	1	okee	ar	e	r	UNASSIGNED
f31r.10|B007	f31r.10	f31r	f31	HERBAL_B	7	8	4	0	ar	edshey	r	y	UNASSIGNED
f31r.12|B001	f31r.12	f31r	f31	HERBAL_B	1	6	0	0	o	yches	o	s	UNASSIGNED
f31r.12|B002	f31r.12	f31r	f31	HERBAL_B	2	6	1	0	yches	oke	s	e	UNASSIGNED
f31r.12|B003	f31r.12	f31r	f31	HERBAL_B	3	6	2	1	oke	eey	e	y	UNASSIGNED
f31r.12|B004	f31r.12	f31r	f31	HERBAL_B	4	6	3	0	eey	d	y	d	UNASSIGNED
f31r.12|B005	f31r.12	f31r	f31	HERBAL_B	5	6	4	0	d	ar	d	r	UNASSIGNED
f31r.13|B001	f31r.13	f31r	f31	HERBAL_B	1	4	0	0	olsheor	oeke	r	e	UNASSIGNED
f31r.13|B003	f31r.13	f31r	f31	HERBAL_B	3	4	4	1	yke	als	e	s	UNASSIGNED
f31r.16|B001	f31r.16	f31r	f31	HERBAL_B	1	2	0	0	eor	aiicthy	r	y	UNASSIGNED
f31r.8|B001	f31r.8	f31r	f31	HERBAL_B	1	7	0	1	e	oke	e	e	UNASSIGNED
f31r.8|B002	f31r.8	f31r	f31	HERBAL_B	2	7	0	1	oke	l	e	l	UNASSIGNED
f31r.8|B003	f31r.8	f31r	f31	HERBAL_B	3	7	1	0	l	d	l	d	UNASSIGNED
f31r.8|B004	f31r.8	f31r	f31	HERBAL_B	4	7	2	0	d	okeo	d	o	UNASSIGNED
f31r.8|B005	f31r.8	f31r	f31	HERBAL_B	5	7	3	1	okeo	l	o	l	UNASSIGNED
f31r.8|B006	f31r.8	f31r	f31	HERBAL_B	6	7	4	0	l	cthy	l	y	UNASSIGNED
f31r.9|B001	f31r.9	f31r	f31	HERBAL_B	1	4	0	0	aiir	eeo	r	o	UNASSIGNED
f31r.9|B002	f31r.9	f31r	f31	HERBAL_B	2	4	2	0	eeo	cthey	o	y	UNASSIGNED
f31r.9|B003	f31r.9	f31r	f31	HERBAL_B	3	4	4	0	cthey	okeol	y	l	UNASSIGNED
f31v.11|B001	f31v.11	f31v	f31	HERBAL_B	1	7	0	0	aiin	ar	n	r	UNASSIGNED
f31v.11|B002	f31v.11	f31v	f31	HERBAL_B	2	7	0	0	ar	ckheos	r	s	UNASSIGNED
f31v.11|B003	f31v.11	f31v	f31	HERBAL_B	3	7	1	0	ckheos	y	s	y	UNASSIGNED
f31v.11|B004	f31v.11	f31v	f31	HERBAL_B	4	7	2	0	y	okeey	y	y	UNASSIGNED
f31v.11|B005	f31v.11	f31v	f31	HERBAL_B	5	7	3	0	okeey	e	y	e	UNASSIGNED
f31v.11|B006	f31v.11	f31v	f31	HERBAL_B	6	7	4	0	e	or	e	r	UNASSIGNED
f31v.3|B001	f31v.3	f31v	f31	HERBAL_B	1	4	0	0	ykeeo	aiin	o	n	UNASSIGNED
f31v.3|B003	f31v.3	f31v	f31	HERBAL_B	3	4	4	1	oke	okey	e	y	UNASSIGNED
f31v.5|B001	f31v.5	f31v	f31	HERBAL_B	1	2	0	0	ykeos	eoy	s	y	UNASSIGNED
f32r.1|B001	f32r.1	f32r	f32	HERBAL_A	1	7	0	1	ykeo	aiio	o	o	UNASSIGNED
f32r.1|B002	f32r.1	f32r	f32	HERBAL_A	2	7	0	1	aiio	ain	o	n	UNASSIGNED
f32r.1|B003	f32r.1	f32r	f32	HERBAL_A	3	7	1	0	ain	o	n	o	UNASSIGNED
f32r.1|B004	f32r.1	f32r	f32	HERBAL_A	4	7	2	0	o	chy	o	y	UNASSIGNED
f32r.1|B005	f32r.1	f32r	f32	HERBAL_A	5	7	3	0	chy	y	y	y	UNASSIGNED
f32r.1|B006	f32r.1	f32r	f32	HERBAL_A	6	7	4	0	y	opy	y	y	UNASSIGNED
f32r.11|B001	f32r.11	f32r	f32	HERBAL_A	1	3	0	0	os	ckhol	s	l	UNASSIGNED
f32r.11|B002	f32r.11	f32r	f32	HERBAL_A	2	3	4	0	ckhol	n	l	n	UNASSIGNED
f32r.15|B001	f32r.15	f32r	f32	HERBAL_A	1	4	0	0	okchy	ol	y	l	UNASSIGNED
f32r.15|B002	f32r.15	f32r	f32	HERBAL_A	2	4	2	0	ol	oiir	l	r	UNASSIGNED
f32r.15|B003	f32r.15	f32r	f32	HERBAL_A	3	4	4	0	oiir	l	r	l	UNASSIGNED
f32r.16|B001	f32r.16	f32r	f32	HERBAL_A	1	3	0	0	chol	y	l	y	UNASSIGNED
f32r.16|B002	f32r.16	f32r	f32	HERBAL_A	2	3	4	0	y	y	y	y	UNASSIGNED
f32r.17|B001	f32r.17	f32r	f32	HERBAL_A	1	2	0	0	okeol	choty	l	y	UNASSIGNED
f32r.19|B001	f32r.19	f32r	f32	HERBAL_A	1	3	0	0	l	chol	l	l	UNASSIGNED
f32r.19|B002	f32r.19	f32r	f32	HERBAL_A	2	3	4	0	chol	an	l	n	UNASSIGNED
f32r.2|B001	f32r.2	f32r	f32	HERBAL_A	1	7	0	0	okor	okchor	r	r	UNASSIGNED
f32r.2|B002	f32r.2	f32r	f32	HERBAL_A	2	7	0	0	okchor	eor	r	r	UNASSIGNED
f32r.2|B003	f32r.2	f32r	f32	HERBAL_A	3	7	1	0	eor	ckhy	r	y	UNASSIGNED
f32r.2|B004	f32r.2	f32r	f32	HERBAL_A	4	7	2	0	ckhy	al	y	l	UNASSIGNED
f32r.2|B005	f32r.2	f32r	f32	HERBAL_A	5	7	3	0	al	shod	l	d	UNASSIGNED
f32r.2|B006	f32r.2	f32r	f32	HERBAL_A	6	7	4	0	shod	chol	d	l	UNASSIGNED
f32r.3|B001	f32r.3	f32r	f32	HERBAL_A	1	7	0	0	okchor	or	r	r	UNASSIGNED
f32r.3|B002	f32r.3	f32r	f32	HERBAL_A	2	7	0	0	or	cthol	r	l	UNASSIGNED
f32r.3|B003	f32r.3	f32r	f32	HERBAL_A	3	7	1	0	cthol	l	l	l	UNASSIGNED
f32r.3|B004	f32r.3	f32r	f32	HERBAL_A	4	7	2	0	l	l	l	l	UNASSIGNED
f32r.3|B005	f32r.3	f32r	f32	HERBAL_A	5	7	3	0	l	cheod	l	d	UNASSIGNED
f32r.3|B006	f32r.3	f32r	f32	HERBAL_A	6	7	4	0	cheod	aiin	d	n	UNASSIGNED
f32r.5|B001	f32r.5	f32r	f32	HERBAL_A	1	3	0	0	chy	okchy	y	y	UNASSIGNED
f32r.5|B002	f32r.5	f32r	f32	HERBAL_A	2	3	4	0	okchy	aiin	y	n	UNASSIGNED
f32r.7|B001	f32r.7	f32r	f32	HERBAL_A	1	4	0	0	ol	l	l	l	UNASSIGNED
f32r.7|B002	f32r.7	f32r	f32	HERBAL_A	2	4	2	0	l	l	l	l	UNASSIGNED
f32r.7|B003	f32r.7	f32r	f32	HERBAL_A	3	4	4	0	l	air	l	r	UNASSIGNED
f32r.9|B001	f32r.9	f32r	f32	HERBAL_A	1	2	0	0	ytchor	ary	r	y	UNASSIGNED
f32v.10|B001	f32v.10	f32v	f32	HERBAL_A	1	5	0	0	o	keol	o	l	UNASSIGNED
f32v.10|B002	f32v.10	f32v	f32	HERBAL_A	2	5	1	0	keol	or	l	r	UNASSIGNED
f32v.10|B003	f32v.10	f32v	f32	HERBAL_A	3	5	2	0	or	l	r	l	UNASSIGNED
f32v.10|B004	f32v.10	f32v	f32	HERBAL_A	4	5	4	0	l	aiin	l	n	UNASSIGNED
f32v.11|B001	f32v.11	f32v	f32	HERBAL_A	1	3	0	0	l	o	l	o	UNASSIGNED
f32v.11|B002	f32v.11	f32v	f32	HERBAL_A	2	3	4	0	o	y	o	y	UNASSIGNED
f32v.3|B001	f32v.3	f32v	f32	HERBAL_A	1	9	0	0	or	aiin	r	n	UNASSIGNED
f32v.3|B002	f32v.3	f32v	f32	HERBAL_A	2	9	0	0	aiin	ckhy	n	y	UNASSIGNED
f32v.3|B003	f32v.3	f32v	f32	HERBAL_A	3	9	1	0	ckhy	sho	y	o	UNASSIGNED
f32v.3|B004	f32v.3	f32v	f32	HERBAL_A	4	9	1	0	sho	ain	o	n	UNASSIGNED
f32v.3|B005	f32v.3	f32v	f32	HERBAL_A	5	9	2	0	ain	aiin	n	n	UNASSIGNED
f32v.3|B006	f32v.3	f32v	f32	HERBAL_A	6	9	2	0	aiin	s	n	s	UNASSIGNED
f32v.3|B007	f32v.3	f32v	f32	HERBAL_A	7	9	3	0	s	okey	s	y	UNASSIGNED
f32v.3|B008	f32v.3	f32v	f32	HERBAL_A	8	9	4	0	okey	ka	y	a	UNASSIGNED
f32v.5|B001	f32v.5	f32v	f32	HERBAL_A	1	8	0	0	okchy	aiin	y	n	UNASSIGNED
f32v.5|B002	f32v.5	f32v	f32	HERBAL_A	2	8	0	0	aiin	y	n	y	UNASSIGNED
f32v.5|B003	f32v.5	f32v	f32	HERBAL_A	3	8	1	0	y	or	y	r	UNASSIGNED
f32v.5|B004	f32v.5	f32v	f32	HERBAL_A	4	8	2	0	or	o	r	o	UNASSIGNED
