locus	page	physical_folio	section	currier	hand	register	group_index	group_count	token	wrapper	inner_d	local_frame	page_host	right_family	dy_closure	b3	position_quartile
f42r.17	f42r	f42	H	A	1	HERBAL_A	2	6	shol	sh	0	O	l	NONE	0	0	0
f42r.17	f42r	f42	H	A	1	HERBAL_A	3	6	chety	che	0	NONE	ty	NONE	0	0	1
f42r.17	f42r	f42	H	A	1	HERBAL_A	4	6	daiin	d	0	NONE	aiin	NONE	0	0	2
f42r.17	f42r	f42	H	A	1	HERBAL_A	5	6	chokchy	ch	0	NONE	okchy	NONE	0	0	3
f42r.17	f42r	f42	H	A	1	HERBAL_A	6	6	chkaiin	ch	0	NONE	k	aiin	0	0	4
f42r.18	f42r	f42	H	A	1	HERBAL_A	1	6	qody	q	0	NONE	o	NONE	1	0	0
f42r.18	f42r	f42	H	A	1	HERBAL_A	2	6	cthochy	NONE	0	NONE	cthochy	NONE	0	0	0
f42r.18	f42r	f42	H	A	1	HERBAL_A	3	6	otaiin	NONE	0	NONE	ot	aiin	0	0	1
f42r.18	f42r	f42	H	A	1	HERBAL_A	4	6	shy	sh	0	NONE	y	NONE	0	0	2
f42r.18	f42r	f42	H	A	1	HERBAL_A	5	6	kshes	NONE	0	NONE	kshes	NONE	0	0	3
f42r.23	f42r	f42	H	A	1	HERBAL_A	1	3	okchol	NONE	0	NONE	okchol	NONE	0	0	0
f42r.23	f42r	f42	H	A	1	HERBAL_A	2	3	shol	sh	0	O	l	NONE	0	0	2
f42r.23	f42r	f42	H	A	1	HERBAL_A	3	3	kolschees	NONE	0	NONE	kolschees	NONE	0	0	4
f42r.3	f42r	f42	H	A	1	HERBAL_A	1	5	toshy	t	0	O	shy	NONE	0	0	0
f42r.3	f42r	f42	H	A	1	HERBAL_A	2	5	chtshar	ch	0	NONE	tsh	ar	0	0	1
f42r.3	f42r	f42	H	A	1	HERBAL_A	3	5	chotar	ch	0	NONE	ot	ar	0	0	2
f42r.3	f42r	f42	H	A	1	HERBAL_A	4	5	chain	ch	0	NONE	ain	NONE	0	0	3
f42r.3	f42r	f42	H	A	1	HERBAL_A	5	5	dal	d	0	NONE	al	NONE	0	0	4
f42r.5	f42r	f42	H	A	1	HERBAL_A	1	5	qokar	q	0	NONE	ok	ar	0	0	0
f42r.5	f42r	f42	H	A	1	HERBAL_A	2	5	chockhy	ch	0	NONE	ockhy	NONE	0	0	1
f42r.5	f42r	f42	H	A	1	HERBAL_A	3	5	chotor	ch	0	OT	or	NONE	0	0	2
f42r.5	f42r	f42	H	A	1	HERBAL_A	5	5	kary	NONE	0	NONE	kary	NONE	0	0	4
f42r.7	f42r	f42	H	A	1	HERBAL_A	1	6	pcho	NONE	0	NONE	pcho	NONE	0	0	0
f42r.7	f42r	f42	H	A	1	HERBAL_A	2	6	chy	ch	0	NONE	y	NONE	0	0	0
f42r.7	f42r	f42	H	A	1	HERBAL_A	3	6	kshaiin	NONE	0	NONE	ksh	aiin	0	0	1
f42r.7	f42r	f42	H	A	1	HERBAL_A	4	6	shotaiin	sh	0	NONE	ot	aiin	0	0	2
f42r.7	f42r	f42	H	A	1	HERBAL_A	5	6	cham	ch	0	NONE	a	NONE	0	1	3
f42r.7	f42r	f42	H	A	1	HERBAL_A	6	6	shan	sh	0	NONE	an	NONE	0	0	4
f42r.8	f42r	f42	H	A	1	HERBAL_A	1	7	yshol	NONE	0	NONE	yshol	NONE	0	0	0
f42r.8	f42r	f42	H	A	1	HERBAL_A	2	7	chees	che	0	NONE	es	NONE	0	0	0
f42r.8	f42r	f42	H	A	1	HERBAL_A	3	7	cthol	NONE	0	NONE	cthol	NONE	0	0	1
f42r.8	f42r	f42	H	A	1	HERBAL_A	4	7	shor	sh	0	NONE	or	NONE	0	0	2
f42r.8	f42r	f42	H	A	1	HERBAL_A	5	7	shol	sh	0	O	l	NONE	0	0	2
f42r.8	f42r	f42	H	A	1	HERBAL_A	6	7	ety	NONE	0	NONE	ety	NONE	0	0	3
f42v.11	f42v	f42	H	A	1	HERBAL_A	1	9	qo	q	0	NONE	o	NONE	0	0	0
f42v.11	f42v	f42	H	A	1	HERBAL_A	2	9	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f42v.11	f42v	f42	H	A	1	HERBAL_A	3	9	qokeey	q	0	NONE	okeey	NONE	0	0	1
f42v.11	f42v	f42	H	A	1	HERBAL_A	4	9	kchol	NONE	0	NONE	kchol	NONE	0	0	1
f42v.11	f42v	f42	H	A	1	HERBAL_A	5	9	cheal	che	0	NONE	al	NONE	0	0	2
f42v.13	f42v	f42	H	A	1	HERBAL_A	1	8	sho	sh	0	NONE	o	NONE	0	0	0
f42v.13	f42v	f42	H	A	1	HERBAL_A	2	8	chey	che	0	NONE	y	NONE	0	0	0
f42v.13	f42v	f42	H	A	1	HERBAL_A	3	8	teor	t	0	NONE	eor	NONE	0	0	1
f42v.13	f42v	f42	H	A	1	HERBAL_A	4	8	shey	sh	0	NONE	ey	NONE	0	0	1
f42v.13	f42v	f42	H	A	1	HERBAL_A	5	8	checthhy	che	0	NONE	cthhy	NONE	0	0	2
f42v.13	f42v	f42	H	A	1	HERBAL_A	6	8	daiin	d	0	NONE	aiin	NONE	0	0	2
f42v.13	f42v	f42	H	A	1	HERBAL_A	7	8	chokeey	ch	0	NONE	okeey	NONE	0	0	3
f42v.13	f42v	f42	H	A	1	HERBAL_A	8	8	daiin	d	0	NONE	aiin	NONE	0	0	4
f42v.15	f42v	f42	H	A	1	HERBAL_A	1	3	chokey	ch	0	NONE	okey	NONE	0	0	0
f42v.15	f42v	f42	H	A	1	HERBAL_A	2	3	chol	ch	0	O	l	NONE	0	0	2
f42v.15	f42v	f42	H	A	1	HERBAL_A	3	3	okey	NONE	0	NONE	okey	NONE	0	0	4
f42v.16	f42v	f42	H	A	1	HERBAL_A	1	2	okor	NONE	0	NONE	okor	NONE	0	0	0
f42v.16	f42v	f42	H	A	1	HERBAL_A	2	2	odeey	NONE	0	NONE	odeey	NONE	0	0	4
f42v.2	f42v	f42	H	A	1	HERBAL_A	1	10	dshey	d	0	NONE	shey	NONE	0	0	0
f42v.2	f42v	f42	H	A	1	HERBAL_A	2	10	tchey	t	0	NONE	chey	NONE	0	0	0
f42v.2	f42v	f42	H	A	1	HERBAL_A	3	10	y	NONE	0	NONE	y	NONE	0	0	0
f42v.2	f42v	f42	H	A	1	HERBAL_A	4	10	kchey	NONE	0	NONE	kchey	NONE	0	0	1
f42v.2	f42v	f42	H	A	1	HERBAL_A	5	10	chtchy	ch	0	NONE	tchy	NONE	0	0	1
f42v.2	f42v	f42	H	A	1	HERBAL_A	6	10	cphy	NONE	0	NONE	cphy	NONE	0	0	2
f42v.2	f42v	f42	H	A	1	HERBAL_A	7	10	dan	d	0	NONE	an	NONE	0	0	2
f42v.2	f42v	f42	H	A	1	HERBAL_A	8	10	dain	d	0	NONE	ain	NONE	0	0	3
f42v.2	f42v	f42	H	A	1	HERBAL_A	9	10	otol	NONE	0	OT	ol	NONE	0	0	3
f42v.2	f42v	f42	H	A	1	HERBAL_A	10	10	daiin	d	0	NONE	aiin	NONE	0	0	4
f42v.3	f42v	f42	H	A	1	HERBAL_A	1	9	sho	sh	0	NONE	o	NONE	0	0	0
f42v.3	f42v	f42	H	A	1	HERBAL_A	2	9	chotody	ch	0	NONE	oto	NONE	1	0	0
f42v.3	f42v	f42	H	A	1	HERBAL_A	3	9	chotol	ch	0	OT	ol	NONE	0	0	1
f42v.3	f42v	f42	H	A	1	HERBAL_A	4	9	oky	NONE	0	NONE	oky	NONE	0	0	1
f42v.3	f42v	f42	H	A	1	HERBAL_A	5	9	chol	ch	0	O	l	NONE	0	0	2
f42v.3	f42v	f42	H	A	1	HERBAL_A	6	9	chol	ch	0	O	l	NONE	0	0	2
f42v.3	f42v	f42	H	A	1	HERBAL_A	7	9	dl	d	0	NONE	l	NONE	0	0	3
f42v.3	f42v	f42	H	A	1	HERBAL_A	8	9	chcthy	ch	0	NONE	cthy	NONE	0	0	3
f42v.3	f42v	f42	H	A	1	HERBAL_A	9	9	otoy	NONE	0	NONE	otoy	NONE	0	0	4
f42v.4	f42v	f42	H	A	1	HERBAL_A	1	8	qotchy	q	0	OT	chy	NONE	0	0	0
f42v.4	f42v	f42	H	A	1	HERBAL_A	2	8	chkchy	ch	0	NONE	kchy	NONE	0	0	0
f42v.6	f42v	f42	H	A	1	HERBAL_A	1	6	okeokear	NONE	0	NONE	okeoke	ar	0	0	0
f42v.6	f42v	f42	H	A	1	HERBAL_A	2	6	cheotchar	che	0	OT	ch	ar	0	0	0
f42v.6	f42v	f42	H	A	1	HERBAL_A	3	6	sy	s	0	NONE	y	NONE	0	0	1
f42v.6	f42v	f42	H	A	1	HERBAL_A	4	6	saiin	s	0	NONE	aiin	NONE	0	0	2
f42v.6	f42v	f42	H	A	1	HERBAL_A	5	6	cthar	NONE	0	NONE	cth	ar	0	0	3
f42v.7	f42v	f42	H	A	1	HERBAL_A	1	5	chok	ch	0	NONE	ok	NONE	0	0	0
f42v.7	f42v	f42	H	A	1	HERBAL_A	5	5	chekeesshy	che	0	NONE	keesshy	NONE	0	0	4
f42v.8	f42v	f42	H	A	1	HERBAL_A	1	2	sodal	s	0	O	d	al	0	0	0
f42v.8	f42v	f42	H	A	1	HERBAL_A	2	2	saiin	s	0	NONE	aiin	NONE	0	0	4
f42v.9	f42v	f42	H	A	1	HERBAL_A	1	8	posheor	NONE	0	NONE	posheor	NONE	0	0	0
f42v.9	f42v	f42	H	A	1	HERBAL_A	2	8	sho	sh	0	NONE	o	NONE	0	0	0
f42v.9	f42v	f42	H	A	1	HERBAL_A	3	8	char	ch	0	NONE	ar	NONE	0	0	1
f42v.9	f42v	f42	H	A	1	HERBAL_A	4	8	chekchey	che	0	NONE	kchey	NONE	0	0	1
f42v.9	f42v	f42	H	A	1	HERBAL_A	5	8	qokod	q	0	NONE	okod	NONE	0	0	2
f42v.9	f42v	f42	H	A	1	HERBAL_A	6	8	sho	sh	0	NONE	o	NONE	0	0	2
f42v.9	f42v	f42	H	A	1	HERBAL_A	7	8	cpheo	NONE	0	NONE	cpheo	NONE	0	0	3
f42v.9	f42v	f42	H	A	1	HERBAL_A	8	8	rchy	NONE	0	NONE	rchy	NONE	0	0	4
f43r.10	f43r	f43	H	B	2	HERBAL_B	1	11	pshdar	NONE	0	NONE	pshd	ar	0	0	0
f43r.10	f43r	f43	H	B	2	HERBAL_B	2	11	shed	sh	0	NONE	ed	NONE	0	0	0
f43r.10	f43r	f43	H	B	2	HERBAL_B	3	11	ody	NONE	0	NONE	o	NONE	1	0	0
f43r.10	f43r	f43	H	B	2	HERBAL_B	4	11	qotedy	q	0	OT	e	NONE	1	0	1
f43r.10	f43r	f43	H	B	2	HERBAL_B	5	11	yfchdy	NONE	0	NONE	yfch	NONE	1	0	1
f43r.10	f43r	f43	H	B	2	HERBAL_B	6	11	qockhhdy	q	0	NONE	ockhh	NONE	1	0	2
f43r.10	f43r	f43	H	B	2	HERBAL_B	7	11	opchdy	NONE	0	NONE	opch	NONE	1	0	2
f43r.10	f43r	f43	H	B	2	HERBAL_B	8	11	daiin	d	0	NONE	aiin	NONE	0	0	2
f43r.10	f43r	f43	H	B	2	HERBAL_B	9	11	qokedy	q	0	NONE	oke	NONE	1	0	3
f43r.10	f43r	f43	H	B	2	HERBAL_B	10	11	dydydy	d	0	NONE	ydy	NONE	1	0	3
f43r.10	f43r	f43	H	B	2	HERBAL_B	11	11	qotar	q	0	NONE	ot	ar	0	0	4
f43r.2	f43r	f43	H	B	2	HERBAL_B	1	12	yteody	NONE	0	NONE	yteo	NONE	1	0	0
f43r.2	f43r	f43	H	B	2	HERBAL_B	3	12	ytedy	NONE	0	NONE	yte	NONE	1	0	0
f43r.2	f43r	f43	H	B	2	HERBAL_B	4	12	ar	NONE	0	NONE	ar	NONE	0	0	1
f43r.2	f43r	f43	H	B	2	HERBAL_B	5	12	chety	che	0	NONE	ty	NONE	0	0	1
f43r.2	f43r	f43	H	B	2	HERBAL_B	6	12	dar	d	0	NONE	ar	NONE	0	0	1
f43r.2	f43r	f43	H	B	2	HERBAL_B	7	12	aiir	NONE	0	NONE	aiir	NONE	0	0	2
f43r.2	f43r	f43	H	B	2	HERBAL_B	8	12	okaldy	NONE	0	NONE	ok	al	1	0	2
f43r.2	f43r	f43	H	B	2	HERBAL_B	9	12	daral	d	0	NONE	ar	al	0	0	2
f43r.2	f43r	f43	H	B	2	HERBAL_B	10	12	otchdy	NONE	0	OT	ch	NONE	1	0	3
f43r.2	f43r	f43	H	B	2	HERBAL_B	11	12	daiin	d	0	NONE	aiin	NONE	0	0	3
f43r.6	f43r	f43	H	B	2	HERBAL_B	1	5	kchedy	NONE	0	NONE	kche	NONE	1	0	0
f43r.6	f43r	f43	H	B	2	HERBAL_B	2	5	chedy	che	1	NONE	y	NONE	0	0	1
f43r.6	f43r	f43	H	B	2	HERBAL_B	3	5	daly	d	0	NONE	aly	NONE	0	0	2
f43r.6	f43r	f43	H	B	2	HERBAL_B	4	5	cheody	che	0	NONE	o	NONE	1	0	3
f43r.6	f43r	f43	H	B	2	HERBAL_B	5	5	cheolkeepchy	che	0	NONE	olkeepchy	NONE	0	0	4
f43r.7	f43r	f43	H	B	2	HERBAL_B	1	12	pshesy	NONE	0	NONE	pshesy	NONE	0	0	0
f43r.9	f43r	f43	H	B	2	HERBAL_B	1	5	dshedy	d	0	NONE	she	NONE	1	0	0
f43r.9	f43r	f43	H	B	2	HERBAL_B	2	5	qotedy	q	0	OT	e	NONE	1	0	1
f43r.9	f43r	f43	H	B	2	HERBAL_B	3	5	dor	d	0	NONE	or	NONE	0	0	2
f43r.9	f43r	f43	H	B	2	HERBAL_B	4	5	cheey	che	0	NONE	ey	NONE	0	0	3
f43r.9	f43r	f43	H	B	2	HERBAL_B	5	5	odain	NONE	0	O	d	ain	0	0	4
f43v.13	f43v	f43	H	B	2	HERBAL_B	1	10	dshedy	d	0	NONE	she	NONE	1	0	0
f43v.13	f43v	f43	H	B	2	HERBAL_B	2	10	tedy	t	0	NONE	e	NONE	1	0	0
f43v.13	f43v	f43	H	B	2	HERBAL_B	3	10	ckhedy	NONE	0	NONE	ckhe	NONE	1	0	0
f43v.13	f43v	f43	H	B	2	HERBAL_B	4	10	chekcheey	che	0	NONE	kcheey	NONE	0	0	1
f43v.13	f43v	f43	H	B	2	HERBAL_B	5	10	dy	d	0	NONE	y	NONE	0	0	1
f43v.13	f43v	f43	H	B	2	HERBAL_B	6	10	keody	NONE	0	NONE	keo	NONE	1	0	2
f43v.13	f43v	f43	H	B	2	HERBAL_B	7	10	otedy	NONE	0	OT	e	NONE	1	0	2
f43v.13	f43v	f43	H	B	2	HERBAL_B	8	10	cheetam	che	0	NONE	eta	NONE	0	1	3
f43v.13	f43v	f43	H	B	2	HERBAL_B	9	10	okedar	NONE	0	NONE	oked	ar	0	0	3
f43v.13	f43v	f43	H	B	2	HERBAL_B	10	10	amam	NONE	0	NONE	ama	NONE	0	1	4
f43v.16	f43v	f43	H	B	2	HERBAL_B	1	7	ol	NONE	0	O	l	NONE	0	0	0
f43v.16	f43v	f43	H	B	2	HERBAL_B	2	7	eees	NONE	0	NONE	eees	NONE	0	0	0
f43v.16	f43v	f43	H	B	2	HERBAL_B	3	7	aiin	NONE	0	NONE	aiin	NONE	0	0	1
f43v.16	f43v	f43	H	B	2	HERBAL_B	4	7	oloaiin	NONE	0	NONE	olo	aiin	0	0	2
f43v.16	f43v	f43	H	B	2	HERBAL_B	5	7	oteos	NONE	0	NONE	oteos	NONE	0	0	2
f43v.16	f43v	f43	H	B	2	HERBAL_B	6	7	qoky	q	0	NONE	oky	NONE	0	0	3
f43v.16	f43v	f43	H	B	2	HERBAL_B	7	7	chey	che	0	NONE	y	NONE	0	0	4
f43v.3	f43v	f43	H	B	2	HERBAL_B	1	12	tody	t	0	NONE	o	NONE	1	0	0
f43v.3	f43v	f43	H	B	2	HERBAL_B	2	12	teedy	t	0	NONE	ee	NONE	1	0	0
f43v.3	f43v	f43	H	B	2	HERBAL_B	3	12	qot	q	0	NONE	ot	NONE	0	0	0
f43v.3	f43v	f43	H	B	2	HERBAL_B	4	12	chocthy	ch	0	NONE	octhy	NONE	0	0	1
f43v.3	f43v	f43	H	B	2	HERBAL_B	5	12	chky	ch	0	NONE	ky	NONE	0	0	1
f43v.3	f43v	f43	H	B	2	HERBAL_B	6	12	oky	NONE	0	NONE	oky	NONE	0	0	1
f43v.3	f43v	f43	H	B	2	HERBAL_B	7	12	chdy	ch	1	NONE	y	NONE	0	0	2
f43v.3	f43v	f43	H	B	2	HERBAL_B	8	12	okedy	NONE	0	NONE	oke	NONE	1	0	2
f43v.3	f43v	f43	H	B	2	HERBAL_B	9	12	ykaiin	NONE	0	NONE	yk	aiin	0	0	2
f43v.3	f43v	f43	H	B	2	HERBAL_B	10	12	chey	che	0	NONE	y	NONE	0	0	3
f43v.3	f43v	f43	H	B	2	HERBAL_B	11	12	ody	NONE	0	NONE	o	NONE	1	0	3
f43v.3	f43v	f43	H	B	2	HERBAL_B	12	12	dary	d	0	NONE	ary	NONE	0	0	4
f43v.5	f43v	f43	H	B	2	HERBAL_B	1	6	qokchedy	q	0	NONE	okche	NONE	1	0	0
f43v.7	f43v	f43	H	B	2	HERBAL_B	1	10	ytshedy	NONE	0	NONE	ytshe	NONE	1	0	0
f43v.7	f43v	f43	H	B	2	HERBAL_B	2	10	ykeody	NONE	0	NONE	ykeo	NONE	1	0	0
f43v.7	f43v	f43	H	B	2	HERBAL_B	3	10	oykeedy	NONE	0	NONE	oykee	NONE	1	0	0
f43v.7	f43v	f43	H	B	2	HERBAL_B	4	10	chedy	che	1	NONE	y	NONE	0	0	1
f43v.7	f43v	f43	H	B	2	HERBAL_B	5	10	tedy	t	0	NONE	e	NONE	1	0	1
f43v.7	f43v	f43	H	B	2	HERBAL_B	6	10	chcthy	ch	0	NONE	cthy	NONE	0	0	2
f43v.7	f43v	f43	H	B	2	HERBAL_B	7	10	otam	NONE	0	OT	a	NONE	0	1	2
f43v.7	f43v	f43	H	B	2	HERBAL_B	8	10	ot	NONE	0	NONE	ot	NONE	0	0	3
f43v.7	f43v	f43	H	B	2	HERBAL_B	9	10	ytaiin	NONE	0	NONE	yt	aiin	0	0	3
f43v.7	f43v	f43	H	B	2	HERBAL_B	10	10	otas	NONE	0	NONE	otas	NONE	0	0	4
f43v.8	f43v	f43	H	B	2	HERBAL_B	1	9	shetcheodchs	sh	0	NONE	etcheodchs	NONE	0	0	0
f43v.8	f43v	f43	H	B	2	HERBAL_B	2	9	ochedy	NONE	0	O	che	NONE	1	0	0
f43v.8	f43v	f43	H	B	2	HERBAL_B	3	9	oteody	NONE	0	OT	eo	NONE	1	0	1
f43v.8	f43v	f43	H	B	2	HERBAL_B	4	9	chedy	che	1	NONE	y	NONE	0	0	1
f43v.8	f43v	f43	H	B	2	HERBAL_B	5	9	chody	ch	0	NONE	o	NONE	1	0	2
f43v.8	f43v	f43	H	B	2	HERBAL_B	6	9	daiin	d	0	NONE	aiin	NONE	0	0	2
f43v.8	f43v	f43	H	B	2	HERBAL_B	7	9	sheody	sh	0	NONE	eo	NONE	1	0	3
f43v.8	f43v	f43	H	B	2	HERBAL_B	8	9	ykar	NONE	0	NONE	yk	ar	0	0	3
f43v.8	f43v	f43	H	B	2	HERBAL_B	9	9	chef	che	0	NONE	f	NONE	0	0	4
f44r.1	f44r	f44	H	A	1	HERBAL_A	1	6	tshodpy	t	0	NONE	shodpy	NONE	0	0	0
f44r.1	f44r	f44	H	A	1	HERBAL_A	2	6	oracphy	NONE	0	NONE	oracphy	NONE	0	0	0
f44r.1	f44r	f44	H	A	1	HERBAL_A	3	6	koees	NONE	0	NONE	koees	NONE	0	0	1
f44r.1	f44r	f44	H	A	1	HERBAL_A	4	6	ypsholy	NONE	0	NONE	ypsholy	NONE	0	0	2
f44r.1	f44r	f44	H	A	1	HERBAL_A	5	6	shy	sh	0	NONE	y	NONE	0	0	3
f44r.1	f44r	f44	H	A	1	HERBAL_A	6	6	otoloaiin	NONE	0	NONE	otolo	aiin	0	0	4
f44r.10	f44r	f44	H	A	1	HERBAL_A	1	8	qokchor	q	0	NONE	okchor	NONE	0	0	0
f44r.10	f44r	f44	H	A	1	HERBAL_A	2	8	okchy	NONE	0	NONE	okchy	NONE	0	0	0
f44r.10	f44r	f44	H	A	1	HERBAL_A	3	8	qoto	q	0	NONE	oto	NONE	0	0	1
f44r.10	f44r	f44	H	A	1	HERBAL_A	4	8	ykol	NONE	0	NONE	ykol	NONE	0	0	1
f44r.10	f44r	f44	H	A	1	HERBAL_A	5	8	choky	ch	0	NONE	oky	NONE	0	0	2
f44r.10	f44r	f44	H	A	1	HERBAL_A	6	8	choky	ch	0	NONE	oky	NONE	0	0	2
f44r.11	f44r	f44	H	A	1	HERBAL_A	1	3	ytsho	NONE	0	NONE	ytsho	NONE	0	0	0
f44r.11	f44r	f44	H	A	1	HERBAL_A	2	3	qockhy	q	0	NONE	ockhy	NONE	0	0	2
f44r.11	f44r	f44	H	A	1	HERBAL_A	3	3	okchody	NONE	0	NONE	okcho	NONE	1	0	4
f44r.2	f44r	f44	H	A	1	HERBAL_A	1	8	ydsh	NONE	0	NONE	ydsh	NONE	0	0	0
f44r.2	f44r	f44	H	A	1	HERBAL_A	2	8	dyeees	d	0	NONE	yeees	NONE	0	0	0
f44r.3	f44r	f44	H	A	1	HERBAL_A	1	6	oair	NONE	0	NONE	o	air	0	0	0
f44r.3	f44r	f44	H	A	1	HERBAL_A	2	6	ekokeey	NONE	0	NONE	ekokeey	NONE	0	0	0
f44r.3	f44r	f44	H	A	1	HERBAL_A	3	6	kshotol	NONE	0	NONE	kshotol	NONE	0	0	1
f44r.3	f44r	f44	H	A	1	HERBAL_A	5	6	daiin	d	0	NONE	aiin	NONE	0	0	3
f44r.5	f44r	f44	H	A	1	HERBAL_A	1	8	toy	t	0	O	y	NONE	0	0	0
f44r.5	f44r	f44	H	A	1	HERBAL_A	2	8	shysho	sh	0	NONE	ysho	NONE	0	0	0
f44r.5	f44r	f44	H	A	1	HERBAL_A	3	8	qoteey	q	0	OT	eey	NONE	0	0	1
f44r.5	f44r	f44	H	A	1	HERBAL_A	5	8	cheeky	che	0	NONE	eky	NONE	0	0	2
f44r.5	f44r	f44	H	A	1	HERBAL_A	6	8	sheey	sh	0	NONE	eey	NONE	0	0	2
f44r.5	f44r	f44	H	A	1	HERBAL_A	7	8	ytey	NONE	0	NONE	ytey	NONE	0	0	3
f44r.5	f44r	f44	H	A	1	HERBAL_A	8	8	daiin	d	0	NONE	aiin	NONE	0	0	4
f44r.8	f44r	f44	H	A	1	HERBAL_A	1	7	pshy	NONE	0	NONE	pshy	NONE	0	0	0
f44r.8	f44r	f44	H	A	1	HERBAL_A	2	7	opchey	NONE	0	NONE	opchey	NONE	0	0	0
f44r.8	f44r	f44	H	A	1	HERBAL_A	3	7	qopchy	q	0	NONE	opchy	NONE	0	0	1
f44r.8	f44r	f44	H	A	1	HERBAL_A	4	7	ofchey	NONE	0	NONE	ofchey	NONE	0	0	2
f44r.8	f44r	f44	H	A	1	HERBAL_A	5	7	roiry	NONE	0	NONE	roiry	NONE	0	0	2
f44r.9	f44r	f44	H	A	1	HERBAL_A	1	7	otchol	NONE	0	OT	chol	NONE	0	0	0
f44r.9	f44r	f44	H	A	1	HERBAL_A	2	7	ol	NONE	0	O	l	NONE	0	0	0
f44r.9	f44r	f44	H	A	1	HERBAL_A	3	7	dchckhy	d	0	NONE	chckhy	NONE	0	0	1
f44r.9	f44r	f44	H	A	1	HERBAL_A	4	7	qoky	q	0	NONE	oky	NONE	0	0	2
f44r.9	f44r	f44	H	A	1	HERBAL_A	5	7	qotchy	q	0	OT	chy	NONE	0	0	2
f44r.9	f44r	f44	H	A	1	HERBAL_A	6	7	qokchy	q	0	NONE	okchy	NONE	0	0	3
f44v.1	f44v	f44	H	A	1	HERBAL_A	1	10	tsho	t	0	NONE	sho	NONE	0	0	0
f44v.1	f44v	f44	H	A	1	HERBAL_A	2	10	qotshy	q	0	OT	shy	NONE	0	0	0
f44v.1	f44v	f44	H	A	1	HERBAL_A	3	10	cthol	NONE	0	NONE	cthol	NONE	0	0	0
f44v.10	f44v	f44	H	A	1	HERBAL_A	1	6	lsho	NONE	0	NONE	lsho	NONE	0	0	0
f44v.10	f44v	f44	H	A	1	HERBAL_A	2	6	qokchy	q	0	NONE	okchy	NONE	0	0	0
f44v.10	f44v	f44	H	A	1	HERBAL_A	3	6	tshy	t	0	NONE	shy	NONE	0	0	1
f44v.10	f44v	f44	H	A	1	HERBAL_A	4	6	cphaiin	NONE	0	NONE	cph	aiin	0	0	2
f44v.10	f44v	f44	H	A	1	HERBAL_A	5	6	cthal	NONE	0	NONE	cth	al	0	0	3
f44v.10	f44v	f44	H	A	1	HERBAL_A	6	6	kal	NONE	0	NONE	k	al	0	0	4
f44v.11	f44v	f44	H	A	1	HERBAL_A	2	7	chol	ch	0	O	l	NONE	0	0	0
f44v.11	f44v	f44	H	A	1	HERBAL_A	3	7	chol	ch	0	O	l	NONE	0	0	1
f44v.11	f44v	f44	H	A	1	HERBAL_A	4	7	choky	ch	0	NONE	oky	NONE	0	0	2
f44v.11	f44v	f44	H	A	1	HERBAL_A	5	7	okaiin	NONE	0	NONE	ok	aiin	0	0	2
f44v.11	f44v	f44	H	A	1	HERBAL_A	6	7	cthy	NONE	0	NONE	cthy	NONE	0	0	3
f44v.11	f44v	f44	H	A	1	HERBAL_A	7	7	otal	NONE	0	NONE	ot	al	0	0	4
f44v.12	f44v	f44	H	A	1	HERBAL_A	1	6	ychey	NONE	0	NONE	ychey	NONE	0	0	0
f44v.12	f44v	f44	H	A	1	HERBAL_A	2	6	teol	t	0	NONE	eol	NONE	0	0	0
f44v.12	f44v	f44	H	A	1	HERBAL_A	3	6	chaiin	ch	0	NONE	aiin	NONE	0	0	1
f44v.12	f44v	f44	H	A	1	HERBAL_A	4	6	chcthy	ch	0	NONE	cthy	NONE	0	0	2
f44v.12	f44v	f44	H	A	1	HERBAL_A	5	6	ctho	NONE	0	NONE	ctho	NONE	0	0	3
f44v.12	f44v	f44	H	A	1	HERBAL_A	6	6	cthol	NONE	0	NONE	cthol	NONE	0	0	4
f44v.2	f44v	f44	H	A	1	HERBAL_A	1	9	yolkol	NONE	0	NONE	yolkol	NONE	0	0	0
f44v.2	f44v	f44	H	A	1	HERBAL_A	2	9	cheol	che	0	O	l	NONE	0	0	0
f44v.2	f44v	f44	H	A	1	HERBAL_A	3	9	qokchain	q	0	NONE	okch	ain	0	0	1
f44v.2	f44v	f44	H	A	1	HERBAL_A	4	9	daly	d	0	NONE	aly	NONE	0	0	1
f44v.2	f44v	f44	H	A	1	HERBAL_A	5	9	otchol	NONE	0	OT	chol	NONE	0	0	2
f44v.2	f44v	f44	H	A	1	HERBAL_A	6	9	daiin	d	0	NONE	aiin	NONE	0	0	2
f44v.2	f44v	f44	H	A	1	HERBAL_A	7	9	shol	sh	0	O	l	NONE	0	0	3
f44v.2	f44v	f44	H	A	1	HERBAL_A	8	9	qotor	q	0	OT	or	NONE	0	0	3
f44v.2	f44v	f44	H	A	1	HERBAL_A	9	9	ar	NONE	0	NONE	ar	NONE	0	0	4
f44v.3	f44v	f44	H	A	1	HERBAL_A	1	7	tol	t	0	O	l	NONE	0	0	0
f44v.3	f44v	f44	H	A	1	HERBAL_A	3	7	shcthy	sh	0	NONE	cthy	NONE	0	0	1
f44v.3	f44v	f44	H	A	1	HERBAL_A	4	7	otol	NONE	0	OT	ol	NONE	0	0	2
f44v.3	f44v	f44	H	A	1	HERBAL_A	5	7	daiin	d	0	NONE	aiin	NONE	0	0	2
