scope	page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	abstract_role_like	source_tokens	page_hosts	compiler_cells	claim_state
Q13	f77r	f77	Q13|f77r|R01	31	49	0.6326530612244898	1	f77r.26	DY	SHORT_ARGUMENT_LIKE	qoteedy	ee	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	32	49	0.6530612244897959	1	f77r.26	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	33	49	0.673469387755102	3	f77r.26	DY	INSTRUCTION_CLAUSE_LIKE	qokaiin|chcthy|lchedy	ok|cthy|lche	q:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	34	49	0.6938775510204082	1	f77r.26	LINE_END	SHORT_ARGUMENT_LIKE	qokaly	okaly	q:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	35	49	0.7142857142857143	1	f77r.27	DY	SHORT_ARGUMENT_LIKE	solchedy	olche	s:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	36	49	0.7346938775510204	3	f77r.27	DY	INSTRUCTION_CLAUSE_LIKE	qokain|okaiin|shedy	ok|ok|e	q:NONE:0:ain:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	37	49	0.7551020408163265	1	f77r.27	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	38	49	0.7755102040816326	1	f77r.27	DY	SHORT_ARGUMENT_LIKE	qotedy	e	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	39	49	0.7959183673469388	4	f77r.28	DY	INSTRUCTION_CLAUSE_LIKE	olchey|qotey|qokain|olcheedy	olchey|otey|ok|olchee	NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	40	49	0.8163265306122449	2	f77r.28	LINE_END	SHORT_ARGUMENT_LIKE	sar|lom	ar|lo	s:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:1	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	41	49	0.8367346938775511	3	f77r.29	DY	INSTRUCTION_CLAUSE_LIKE	saiin|cheeol|qokeedy	aiin|eol|okee	s:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	42	49	0.8571428571428571	1	f77r.29	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	43	49	0.8775510204081632	1	f77r.29	LINE_END	SHORT_ARGUMENT_LIKE	qotal	ot	q:NONE:0:al:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	44	49	0.8979591836734694	4	f77r.31	DY	INSTRUCTION_CLAUSE_LIKE	qokain|chckhy|qokeey|qotedy	ok|ckhy|okeey|e	q:NONE:0:ain:0:0|ch:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	45	49	0.9183673469387755	1	f77r.31	DY	SHORT_ARGUMENT_LIKE	qotedy	e	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	46	49	0.9387755102040817	1	f77r.31	LINE_END	SHORT_ARGUMENT_LIKE	qotary	otary	q:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	47	49	0.9591836734693877	3	f77r.37	DY	INSTRUCTION_CLAUSE_LIKE	teeolain|chey|qoteedy	eeol|y|ee	t:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	48	49	0.9795918367346939	2	f77r.37	DY	SHORT_ARGUMENT_LIKE	qokain|cheedy	ok|e	q:NONE:0:ain:0:0|che:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	49	49	1.0	2	f77r.37	DY	SHORT_ARGUMENT_LIKE	cheey|lchedy	ey|lche	che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	1	13	0.07692307692307693	2	f77r.38	DY	UNRESOLVED_EDGE_CLASS	pol|shedy	pol|e	NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	2	13	0.15384615384615385	1	f77r.38	DY	SHORT_ARGUMENT_LIKE	qoeedy	ee	q:O:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	3	13	0.23076923076923078	5	f77r.38	DY	INSTRUCTION_CLAUSE_LIKE	qokaiin|chcphey|qol|ltaiin|shedy	ok|cphey|l|lt|e	q:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|q:O:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	4	13	0.3076923076923077	1	f77r.38	LINE_END	SHORT_ARGUMENT_LIKE	qol	l	q:O:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	5	13	0.38461538461538464	6	f77r.39	DY	INSTRUCTION_CLAUSE_LIKE	olaiin|cheey|sheckhey|lsheey|qykaiin|sheedy	l|ey|eckhey|lsheey|yk|ee	NONE:O:0:aiin:0:0|che:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	6	13	0.46153846153846156	1	f77r.39	LINE_END	SHORT_ARGUMENT_LIKE	laiin	l	NONE:NONE:0:aiin:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	7	13	0.5384615384615384	3	f77r.40	DY	INSTRUCTION_CLAUSE_LIKE	daiiin|ol|eeedy	aiiin|l|eee	d:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	8	13	0.6153846153846154	4	f77r.40	DY	INSTRUCTION_CLAUSE_LIKE	okaiin|sheeol|qotaiin|shody	ok|eeol|ot|o	NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	9	13	0.6923076923076923	1	f77r.40	LINE_END	SHORT_ARGUMENT_LIKE	qoty	y	q:OT:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	10	13	0.7692307692307693	2	f77r.44	DY	SHORT_ARGUMENT_LIKE	sheey|qepchedy	eey|epche	sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	11	13	0.8461538461538461	2	f77r.44	DY	SHORT_ARGUMENT_LIKE	qol|cheedy	l|e	q:O:0:NONE:0:0|che:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	12	13	0.9230769230769231	4	f77r.44	LINE_END	INSTRUCTION_CLAUSE_LIKE	qokear|cheey|loly|dy	oke|ey|loly|y	q:NONE:0:ar:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R02	13	13	1.0	2	f77r.48	LINE_END	RECORD_CLOSER_LIKE	sodar|oloky	d|oloky	s:O:0:ar:0:0|NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	1	22	0.045454545454545456	1	f77v.6	DY	SHORT_ARGUMENT_LIKE	qetedy	ete	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	2	22	0.09090909090909091	1	f77v.6	DY	SHORT_ARGUMENT_LIKE	shedy	e	sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	3	22	0.13636363636363635	5	f77v.6	DY	INSTRUCTION_CLAUSE_LIKE	qotol|odal|chal|dar|qopshedy	ol|d|al|ar|opshe	q:OT:0:NONE:0:0|NONE:O:0:al:0:0|ch:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	4	22	0.18181818181818182	1	f77v.6	DY	SHORT_ARGUMENT_LIKE	qotedy	e	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	5	22	0.22727272727272727	1	f77v.6	DY	SHORT_ARGUMENT_LIKE	qotedy	e	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	6	22	0.2727272727272727	1	f77v.6	DY	SHORT_ARGUMENT_LIKE	qokedy	oke	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	7	22	0.3181818181818182	1	f77v.6	LINE_END	SHORT_ARGUMENT_LIKE	dal	al	d:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	8	22	0.36363636363636365	2	f77v.8	DY	SHORT_ARGUMENT_LIKE	qokeeey|shedy	okeeey|e	q:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	9	22	0.4090909090909091	1	f77v.8	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	10	22	0.45454545454545453	2	f77v.8	DY	SHORT_ARGUMENT_LIKE	qodykey|qokedy	odykey|oke	q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	11	22	0.5	1	f77v.8	DY	SHORT_ARGUMENT_LIKE	rsheedy	rshee	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	12	22	0.5454545454545454	3	f77v.8	DY	INSTRUCTION_CLAUSE_LIKE	taiiin|sheol|teedy	aiiin|eol|ee	t:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|t:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	13	22	0.5909090909090909	1	f77v.8	LINE_END	SHORT_ARGUMENT_LIKE	yry	yry	NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	14	22	0.6363636363636364	1	f77v.12	DY	SHORT_ARGUMENT_LIKE	lchedy	lche	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	15	22	0.6818181818181818	2	f77v.12	DY	SHORT_ARGUMENT_LIKE	shedal|qokedy	ed|oke	sh:NONE:0:al:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	16	22	0.7272727272727273	4	f77v.12	DY	INSTRUCTION_CLAUSE_LIKE	okal|chedy|qokal|shedy	ok|y|ok|e	NONE:NONE:0:al:0:0|che:NONE:1:NONE:0:0|q:NONE:0:al:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	17	22	0.7727272727272727	4	f77v.12	LINE_END	INSTRUCTION_CLAUSE_LIKE	chedy|qol|chdy|lam	y|l|y|la	che:NONE:1:NONE:0:0|q:O:0:NONE:0:0|ch:NONE:1:NONE:0:0|NONE:NONE:0:NONE:0:1	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	18	22	0.8181818181818182	4	f77v.13	DY	INSTRUCTION_CLAUSE_LIKE	sor|sheol|chdy|qokeedy	or|eol|y|okee	s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|ch:NONE:1:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	19	22	0.8636363636363636	2	f77v.13	DY	SHORT_ARGUMENT_LIKE	dar|shedy	ar|e	d:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	20	22	0.9090909090909091	5	f77v.13	DY	INSTRUCTION_CLAUSE_LIKE	chedy|qokal|chedy|qokey|lshedy	y|ok|y|okey|lshe	che:NONE:1:NONE:0:0|q:NONE:0:al:0:0|che:NONE:1:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	21	22	0.9545454545454546	1	f77v.13	LINE_END	SHORT_ARGUMENT_LIKE	dal	al	d:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R01	22	22	1.0	3	f77v.15	LINE_END	RECORD_CLOSER_LIKE	qol|kaiin|shey	l|k|ey	q:O:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	1	21	0.047619047619047616	4	f77v.16	DY	INSTRUCTION_CLAUSE_LIKE	tedal|daiin|okaiin|shedy	ed|aiin|ok|e	t:NONE:0:al:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	2	21	0.09523809523809523	1	f77v.16	DY	SHORT_ARGUMENT_LIKE	qokedy	oke	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	3	21	0.14285714285714285	2	f77v.16	DY	SHORT_ARGUMENT_LIKE	qokain|otedy	ok|e	q:NONE:0:ain:0:0|NONE:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	4	21	0.19047619047619047	1	f77v.16	LINE_END	SHORT_ARGUMENT_LIKE	dasy	asy	d:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	5	21	0.23809523809523808	1	f77v.17	DY	SHORT_ARGUMENT_LIKE	olchedy	olche	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	6	21	0.2857142857142857	2	f77v.17	DY	SHORT_ARGUMENT_LIKE	qol|shedy	l|e	q:O:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	7	21	0.3333333333333333	1	f77v.17	DY	SHORT_ARGUMENT_LIKE	qokchedy	okche	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	8	21	0.38095238095238093	3	f77v.17	LINE_END	INSTRUCTION_CLAUSE_LIKE	qokeey|daiin|olol	okeey|aiin|olol	q:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	9	21	0.42857142857142855	3	f77v.18	DY	INSTRUCTION_CLAUSE_LIKE	qokaiin|sheol|ekedy	ok|eol|eke	q:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	10	21	0.47619047619047616	4	f77v.18	LINE_END	INSTRUCTION_CLAUSE_LIKE	qokey|qokal|dal|daly	okey|ok|al|aly	q:NONE:0:NONE:0:0|q:NONE:0:al:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	11	21	0.5238095238095238	7	f77v.19	LINE_END	INSTRUCTION_CLAUSE_LIKE	qoraiin|shey|qokaiin|chal|aiiin|chedy|qol	or|ey|ok|al|aiiin|y|l	q:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:O:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	12	21	0.5714285714285714	1	f77v.27	DY	SHORT_ARGUMENT_LIKE	tshedy	she	t:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	13	21	0.6190476190476191	3	f77v.27	DY	INSTRUCTION_CLAUSE_LIKE	qokain|chedal|fchedy	ok|d|fche	q:NONE:0:ain:0:0|che:NONE:0:al:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	14	21	0.6666666666666666	5	f77v.27	LINE_END	INSTRUCTION_CLAUSE_LIKE	cheky|sain|chedy|qokain|ol	ky|ain|y|ok|l	che:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:ain:0:0|NONE:O:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	15	21	0.7142857142857143	4	f77v.30	DY	INSTRUCTION_CLAUSE_LIKE	shey|ol|sheey|qokedy	ey|l|eey|oke	sh:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	16	21	0.7619047619047619	1	f77v.30	DY	SHORT_ARGUMENT_LIKE	lchedy	lche	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	17	21	0.8095238095238095	4	f77v.30	LINE_END	INSTRUCTION_CLAUSE_LIKE	qokaiin|dal|daiin|chedy	ok|al|aiin|y	q:NONE:0:aiin:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	18	21	0.8571428571428571	1	f77v.34	DY	SHORT_ARGUMENT_LIKE	solkchedy	olkche	s:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	19	21	0.9047619047619048	4	f77v.34	DY	INSTRUCTION_CLAUSE_LIKE	shar|ytal|dy|dychedy	ar|yt|y|yche	sh:NONE:0:NONE:0:0|NONE:NONE:0:al:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	20	21	0.9523809523809523	2	f77v.34	DY	SHORT_ARGUMENT_LIKE	lkchey|qokedy	lkchey|oke	NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77v	f77	Q13|f77v|R02	21	21	1.0	1	f77v.34	LINE_END	SHORT_ARGUMENT_LIKE	rched	rched	NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	1	42	0.023809523809523808	1	f78r.4	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	2	42	0.047619047619047616	1	f78r.4	DY	SHORT_ARGUMENT_LIKE	qokedy	oke	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	3	42	0.07142857142857142	1	f78r.4	DY	SHORT_ARGUMENT_LIKE	shedy	e	sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	4	42	0.09523809523809523	1	f78r.4	DY	SHORT_ARGUMENT_LIKE	tchedy	che	t:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	5	42	0.11904761904761904	2	f78r.4	DY	SHORT_ARGUMENT_LIKE	otar|olkedy	ot|olke	NONE:NONE:0:ar:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	6	42	0.14285714285714285	1	f78r.4	LINE_END	SHORT_ARGUMENT_LIKE	dam	a	d:NONE:0:NONE:0:1	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	7	42	0.16666666666666666	1	f78r.8	DY	SHORT_ARGUMENT_LIKE	dshedy	she	d:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	8	42	0.19047619047619047	1	f78r.8	DY	SHORT_ARGUMENT_LIKE	qokedy	oke	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	9	42	0.21428571428571427	2	f78r.8	DY	SHORT_ARGUMENT_LIKE	okar|qokedy	ok|oke	NONE:NONE:0:ar:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	10	42	0.23809523809523808	1	f78r.8	DY	SHORT_ARGUMENT_LIKE	shedy	e	sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	11	42	0.2619047619047619	1	f78r.8	DY	SHORT_ARGUMENT_LIKE	ykedy	yke	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	12	42	0.2857142857142857	1	f78r.8	DY	SHORT_ARGUMENT_LIKE	shedy	e	sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	13	42	0.30952380952380953	1	f78r.8	LINE_END	SHORT_ARGUMENT_LIKE	qoky	oky	q:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	14	42	0.3333333333333333	1	f78r.9	DY	SHORT_ARGUMENT_LIKE	schedy	che	s:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	15	42	0.35714285714285715	1	f78r.9	DY	SHORT_ARGUMENT_LIKE	keedy	kee	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	16	42	0.38095238095238093	1	f78r.9	DY	SHORT_ARGUMENT_LIKE	qokedy	oke	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	17	42	0.40476190476190477	4	f78r.9	DY	INSTRUCTION_CLAUSE_LIKE	chckhd|qokain|chedy|qotedy	ckhd|ok|y|e	ch:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|che:NONE:1:NONE:0:0|q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	18	42	0.42857142857142855	1	f78r.9	LINE_END	SHORT_ARGUMENT_LIKE	dy	y	d:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f78r	f78	Q13|f78r|R01	19	42	0.4523809523809524	2	f78r.11	DY	SHORT_ARGUMENT_LIKE	qoky|okeedy	oky|okee	q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
