page	physical_folio	page_host	frame	register	page_weight	source_tags	semantic_role
f24v	f24	eeey	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24v	f24	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24v	f24	y	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f25r	f25	ch	OT	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f25r	f25	che	OT	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f25v	f25	chol	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f25v	f25	l	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f26r	f26	da	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_WRAPS_GRAPHIC	UNASSIGNED
f26r	f26	eed	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_WRAPS_GRAPHIC	UNASSIGNED
f26r	f26	l	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_WRAPS_GRAPHIC	UNASSIGNED
f26v	f26	d	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f26v	f26	e	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f26v	f26	ee	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f27r	f27	chey	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f27r	f27	d	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f27r	f27	eo	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f27r	f27	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f27v	f27	l	O	HERBAL_A	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28r	f28	ch	OT	HERBAL_A	0.125	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28r	f28	chol	OT	HERBAL_A	0.125	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28r	f28	chy	OT	HERBAL_A	0.125	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28r	f28	d	O	HERBAL_A	0.125	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28r	f28	l	O	HERBAL_A	0.125	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28r	f28	ol	OT	HERBAL_A	0.125	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28r	f28	or	OT	HERBAL_A	0.125	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28r	f28	y	OT	HERBAL_A	0.125	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28v	f28	chey	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28v	f28	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28v	f28	ol	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28v	f28	shey	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f28v	f28	y	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29r	f29	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29r	f29	os	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29r	f29	y	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29v	f29	che	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29v	f29	chey	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29v	f29	cho	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29v	f29	chy	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29v	f29	d	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29v	f29	l	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f29v	f29	y	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f2r	f2	ch	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f2r	f2	d	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f2r	f2	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f2r	f2	y	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f2v	f2	chey	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f2v	f2	chy	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f2v	f2	d	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f2v	f2	eeey	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f2v	f2	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30r	f30	ch	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30r	f30	chy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30r	f30	d	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30r	f30	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30v	f30	cheor	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30v	f30	chey	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30v	f30	chod	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30v	f30	chor	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30v	f30	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f30v	f30	ol	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f31r	f31	d	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f31r	f31	eor	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f31r	f31	l	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f31v	f31	e	O	HERBAL_B	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f32r	f32	chol	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_INSIDE_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f32r	f32	chy	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_INSIDE_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f32r	f32	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_INSIDE_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f32r	f32	ol	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_INSIDE_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f32r	f32	y	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_INSIDE_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f32v	f32	chy	OT	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f32v	f32	l	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f33r	f33	or	OT	HERBAL_B	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f33v	f33	a	OT	HERBAL_B	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f33v	f33	l	O	HERBAL_B	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f34r	f34	che	OT	HERBAL_B	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f34r	f34	chey	O	HERBAL_B	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f34r	f34	d	O	HERBAL_B	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f34r	f34	e	OT	HERBAL_B	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f34r	f34	ee	OT	HERBAL_B	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f34r	f34	l	O	HERBAL_B	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f34r	f34	ol	OT	HERBAL_B	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f34v	f34	a	OT	HERBAL_B	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f34v	f34	l	O	HERBAL_B	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35r	f35	chey	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35r	f35	chor	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35r	f35	chor	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35r	f35	chy	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35r	f35	chy	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35r	f35	eey	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35r	f35	l	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35v	f35	chee	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35v	f35	chy	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35v	f35	d	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35v	f35	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f35v	f35	y	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f36r	f36	chy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f36r	f36	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f36r	f36	ol	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f36r	f36	ol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f36v	f36	ch	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f36v	f36	chor	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f36v	f36	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f36v	f36	y	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f37r	f37	chor	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f37r	f37	chy	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f37r	f37	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f37v	f37	chor	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f37v	f37	d	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f37v	f37	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f37v	f37	ol	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f37v	f37	or	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f37v	f37	y	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f38r	f38	chor	O	HERBAL_A	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f38v	f38	d	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f38v	f38	eeol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f38v	f38	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f38v	f38	y	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f39r	f39	d	O	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f39r	f39	e	OT	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f39r	f39	eol	OT	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f39r	f39	l	O	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f39v	f39	e	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f39v	f39	l	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f39v	f39	y	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	cheor	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	cho	OT	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	chol	OT	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	chor	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	chor	OT	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	d	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	eo	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	eol	OT	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	eor	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3r	f3	l	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_PARAGRAPHS	UNASSIGNED
f3v	f3	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f3v	f3	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f3v	f3	sh	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f40r	f40	l	O	HERBAL_B	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f40v	f40	d	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f40v	f40	ees	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f40v	f40	l	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f42r	f42	d	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42r	f42	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42r	f42	ol	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42r	f42	or	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42r	f42	shy	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42r	f42	y	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42v	f42	ch	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42v	f42	chy	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42v	f42	d	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42v	f42	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f42v	f42	ol	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f43r	f43	ch	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f43r	f43	d	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f43r	f43	e	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f43v	f43	a	OT	HERBAL_B	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f43v	f43	che	O	HERBAL_B	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f43v	f43	e	OT	HERBAL_B	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f43v	f43	eo	OT	HERBAL_B	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f43v	f43	l	O	HERBAL_B	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44r	f44	chol	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44r	f44	chy	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44r	f44	eey	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44r	f44	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44r	f44	y	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44v	f44	chol	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44v	f44	chy	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44v	f44	l	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44v	f44	ol	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44v	f44	or	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44v	f44	shy	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f44v	f44	y	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f45r	f45	ch	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f45r	f45	chol	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f45r	f45	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f45v	f45	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f45v	f45	ol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f45v	f45	shy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f45v	f45	y	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f46r	f46	l	O	HERBAL_B	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f46v	f46	e	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f46v	f46	l	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f46v	f46	y	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f47r	f47	cho	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f47r	f47	chy	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f47r	f47	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f47v	f47	chey	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f47v	f47	chod	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f47v	f47	chol	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f47v	f47	eol	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f47v	f47	l	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f47v	f47	ol	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f47v	f47	y	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48r	f48	d	O	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48r	f48	eo	OT	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48r	f48	eol	OT	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48r	f48	l	O	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	a	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	ch	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	che	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	cho	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
