locus	page	physical_folio	register	section	currier	hand	group_index	group_count	token	frozen_wrapper	frozen_residual_host	base_host	outer_carrier	inner_d	cell	record_state	retained_line_complete	field_position	previous_state	following_state
f16r.6	f16r	f16	HA	H	A	1	5	6	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	OPEN_FIELD_END	ENTRY_STATE	EOS
f16r.7	f16r	f16	HA	H	A	1	1	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	AL_STATE
f16r.8	f16r	f16	HA	H	A	1	6	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OT_OL_LOCAL	EOS
f16r.9	f16r	f16	HA	H	A	1	1	2	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	OTHER
f16v.11	f16v	f16	HA	H	A	1	3	3	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f16v.12	f16v	f16	HA	H	A	1	1	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OTHER
f16v.8	f16v	f16	HA	H	A	1	1	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OL_STATE
f16v.8	f16v	f16	HA	H	A	1	4	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OTHER	CARRIER_STATE
f17v.21	f17v	f17	HA	H	A	1	7	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OTHER	EOS
f17v.7	f17v	f17	HA	H	A	1	7	7	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	OPEN_FIELD_END	OTHER	EOS
f18r.12	f18r	f18	HA	H	A	1	3	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	Q_OUTER_STATE
f18r.7	f18r	f18	HA	H	A	1	2	6	shaiin	sh	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f18v.7	f18v	f18	HA	H	A	1	5	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f19r.1	f19r	f19	HA	H	A	1	8	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	Q_OUTER_STATE	DY_RESOLUTION
f19r.10	f19r	f19	HA	H	A	1	1	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OTHER
f19r.12	f19r	f19	HA	H	A	1	3	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OL_STATE
f19r.3	f19r	f19	HA	H	A	1	3	6	tdaiin	t	daiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OL_STATE
f19r.4	f19r	f19	HA	H	A	1	2	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AR_REFERENCE	CARRIER_STATE
f19r.5	f19r	f19	HA	H	A	1	4	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	OTHER
f19v.4	f19v	f19	HA	H	A	1	4	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OT_OL_LOCAL	ENTRY_STATE
f19v.4	f19v	f19	HA	H	A	1	5	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	ENTRY_STATE	EOS
f19v.5	f19v	f19	HA	H	A	1	3	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	Q_OUTER_STATE	ENTRY_STATE
f2r.1	f2r	f2	HA	H	A	1	3	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	AL_STATE
f2r.10	f2r	f2	HA	H	A	1	5	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	CARRIER_STATE	OTHER
f2r.10	f2r	f2	HA	H	A	1	8	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	OPEN_FIELD_END	OL_STATE	EOS
f2r.12	f2r	f2	HA	H	A	1	8	11	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f2r.13	f2r	f2	HA	H	A	1	4	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f2r.3	f2r	f2	HA	H	A	1	7	7	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	SINGLE	DY_RESOLUTION	EOS
f2r.6	f2r	f2	HA	H	A	1	1	8	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	SINGLE	BOS	EOS
f2r.8	f2r	f2	HA	H	A	1	2	9	shaiin	sh	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	OTHER	Q_OUTER_STATE
f2v.3	f2v	f2	HA	H	A	1	8	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f2v.6	f2v	f2	HA	H	A	1	8	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	CARRIER_STATE	EOS
f2v.7	f2v	f2	HA	H	A	1	1	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f2v.7	f2v	f2	HA	H	A	1	7	7	cheaiin	che	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f20r.12	f20r	f20	HA	H	A	1	7	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	AR_REFERENCE
f20r.6	f20r	f20	HA	H	A	1	5	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f20r.6	f20r	f20	HA	H	A	1	8	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f20v.10	f20v	f20	HA	H	A	1	4	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f20v.4	f20v	f20	HA	H	A	1	3	5	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	OL_STATE
f20v.4	f20v	f20	HA	H	A	1	5	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OL_STATE	EOS
f20v.7	f20v	f20	HA	H	A	1	4	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f20v.8	f20v	f20	HA	H	A	1	6	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f21r.12	f21r	f21	HA	H	A	1	7	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f21r.2	f21r	f21	HA	H	A	1	1	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f21r.2	f21r	f21	HA	H	A	1	9	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OTHER	EOS
f21r.4	f21r	f21	HA	H	A	1	2	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OTHER	OTHER
f21r.5	f21r	f21	HA	H	A	1	2	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f21v.2	f21v	f21	HA	H	A	1	8	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OL_STATE	EOS
f21v.3	f21v	f21	HA	H	A	1	8	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OT_OL_LOCAL	AL_STATE
f21v.4	f21v	f21	HA	H	A	1	5	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	ENTRY_STATE
f21v.4	f21v	f21	HA	H	A	1	6	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	ENTRY_STATE	CARRIER_STATE
f21v.6	f21v	f21	HA	H	A	1	6	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	ENTRY_STATE	EOS
f22r.1	f22r	f22	HA	H	A	1	8	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OL_STATE	EOS
f22r.10	f22r	f22	HA	H	A	1	3	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f22r.12	f22r	f22	HA	H	A	1	6	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OTHER
f22r.2	f22r	f22	HA	H	A	1	7	12	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	OTHER
f22r.4	f22r	f22	HA	H	A	1	3	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f22r.4	f22r	f22	HA	H	A	1	9	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	ENTRY_STATE	EOS
f22r.5	f22r	f22	HA	H	A	1	2	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	Q_OUTER_STATE
f22r.5	f22r	f22	HA	H	A	1	5	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	AR_REFERENCE	CARRIER_STATE
f22v.10	f22v	f22	HA	H	A	1	2	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	OTHER
f22v.12	f22v	f22	HA	H	A	1	2	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f22v.4	f22v	f22	HA	H	A	1	4	6	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	OTHER
f22v.8	f22v	f22	HA	H	A	1	4	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	ENTRY_STATE
f22v.9	f22v	f22	HA	H	A	1	6	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OTHER	EOS
f23r.2	f23r	f23	HA	H	A	1	4	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	CARRIER_STATE	EOS
f23r.7	f23r	f23	HA	H	A	1	3	11	shaiin	sh	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	AR_REFERENCE	OL_STATE
f23r.7	f23r	f23	HA	H	A	1	10	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	AL_STATE
f23v.6	f23v	f23	HA	H	A	1	5	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OTHER
f23v.7	f23v	f23	HA	H	A	1	6	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f23v.7	f23v	f23	HA	H	A	1	8	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OTHER
f24r.8	f24r	f24	HA	H	A	1	5	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AR_REFERENCE	OL_STATE
f25r.4	f25r	f25	HA	H	A	1	7	8	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	CARRIER_STATE	Q_OUTER_STATE
f25r.5	f25r	f25	HA	H	A	1	4	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	ENTRY_STATE
f25r.5	f25r	f25	HA	H	A	1	5	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	ENTRY_STATE	OTHER
f25v.2	f25v	f25	HA	H	A	1	4	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f25v.2	f25v	f25	HA	H	A	1	7	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f25v.2	f25v	f25	HA	H	A	1	9	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OTHER	EOS
f25v.4	f25v	f25	HA	H	A	1	4	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	AR_REFERENCE
f25v.4	f25v	f25	HA	H	A	1	7	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	AR_REFERENCE
f28r.1	f28r	f28	HA	H	A	1	5	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	OL_STATE
f28r.6	f28r	f28	HA	H	A	1	4	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f28r.8	f28r	f28	HA	H	A	1	2	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f28r.8	f28r	f28	HA	H	A	1	5	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f28v.4	f28v	f28	HA	H	A	1	9	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	Q_OUTER_STATE
f28v.5	f28v	f28	HA	H	A	1	3	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f28v.6	f28v	f28	HA	H	A	1	1	2	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f28v.8	f28v	f28	HA	H	A	1	8	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OL_STATE
f29r.1	f29r	f29	HA	H	A	1	3	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	OPEN_FIELD_END	CARRIER_STATE	EOS
f29r.6	f29r	f29	HA	H	A	1	5	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	Q_OUTER_STATE
f29v.3	f29v	f29	HA	H	A	1	7	11	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	OTHER
f29v.6	f29v	f29	HA	H	A	1	3	8	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f29v.6	f29v	f29	HA	H	A	1	4	8	shaiin	sh	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f29v.7	f29v	f29	HA	H	A	1	3	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OTHER	OTHER
f3r.16	f3r	f3	HA	H	A	1	8	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	Q_OUTER_STATE	OL_STATE
f3r.20	f3r	f3	HA	H	A	1	6	8	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	OPEN_FIELD_END	OTHER	EOS
f3r.3	f3r	f3	HA	H	A	1	4	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OTHER
f3v.10	f3v	f3	HA	H	A	1	2	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OL_STATE
f30r.12	f30r	f30	HA	H	A	1	4	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f30v.10	f30v	f30	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OTHER	EOS
f30v.11	f30v	f30	HA	H	A	1	3	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	CARRIER_STATE	EOS
f30v.2	f30v	f30	HA	H	A	1	9	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	CARRIER_STATE	DY_RESOLUTION
f30v.4	f30v	f30	HA	H	A	1	2	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f30v.4	f30v	f30	HA	H	A	1	6	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	Q_OUTER_STATE	EOS
f32r.3	f32r	f32	HA	H	A	1	7	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	ENTRY_STATE	EOS
f32r.5	f32r	f32	HA	H	A	1	3	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	Q_OUTER_STATE	EOS
f32v.10	f32v	f32	HA	H	A	1	5	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OL_STATE	EOS
f32v.3	f32v	f32	HA	H	A	1	2	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f32v.3	f32v	f32	HA	H	A	1	6	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	ENTRY_STATE	OTHER
f32v.5	f32v	f32	HA	H	A	1	2	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f32v.9	f32v	f32	HA	H	A	1	5	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f32v.9	f32v	f32	HA	H	A	1	7	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OTHER	EOS
f35r.10	f35r	f35	HA	H	A	1	2	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f35r.10	f35r	f35	HA	H	A	1	3	9	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f35r.10	f35r	f35	HA	H	A	1	9	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f35r.12	f35r	f35	HA	H	A	1	3	8	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f35r.12	f35r	f35	HA	H	A	1	5	8	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f35r.13	f35r	f35	HA	H	A	1	2	7	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	Q_OUTER_STATE
f35r.13	f35r	f35	HA	H	A	1	7	7	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	OPEN_FIELD_END	OTHER	EOS
f35r.14	f35r	f35	HA	H	A	1	3	8	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OL_STATE	Q_OUTER_STATE
f35r.14	f35r	f35	HA	H	A	1	6	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OL_STATE
f35r.15	f35r	f35	HA	H	A	1	4	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f35r.3	f35r	f35	HA	H	A	1	4	5	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	OTHER
f35r.6	f35r	f35	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f35v.17	f35v	f35	HA	H	A	1	1	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	ENTRY_STATE
f35v.3	f35v	f35	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f36r.3	f36r	f36	HA	H	A	1	3	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	ENTRY_STATE	OL_STATE
f36r.5	f36r	f36	HA	H	A	1	1	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	Q_OUTER_STATE
f36r.8	f36r	f36	HA	H	A	1	3	4	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	OL_STATE	OTHER
f36r.9	f36r	f36	HA	H	A	1	2	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AL_STATE	OT_AR_LOCAL
f36v.10	f36v	f36	HA	H	A	1	2	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	ENTRY_STATE
f36v.5	f36v	f36	HA	H	A	1	3	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	ENTRY_STATE	AR_REFERENCE
f36v.6	f36v	f36	HA	H	A	1	1	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OTHER
f36v.6	f36v	f36	HA	H	A	1	3	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	AL_STATE
f37r.4	f37r	f37	HA	H	A	1	2	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OTHER	EOS
f37r.6	f37r	f37	HA	H	A	1	6	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OL_STATE	EOS
f37r.7	f37r	f37	HA	H	A	1	5	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	Q_OUTER_STATE	EOS
f37v.11	f37v	f37	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OL_STATE	EOS
f37v.15	f37v	f37	HA	H	A	1	3	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	ENTRY_STATE
f37v.16	f37v	f37	HA	H	A	1	2	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	CARRIER_STATE
f37v.18	f37v	f37	HA	H	A	1	2	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OTHER	EOS
f37v.21	f37v	f37	HA	H	A	1	3	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	ENTRY_STATE	OL_STATE
f37v.23	f37v	f37	HA	H	A	1	3	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OL_STATE	EOS
f37v.3	f37v	f37	HA	H	A	1	4	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	CARRIER_STATE	ENTRY_STATE
f37v.4	f37v	f37	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	ENTRY_STATE	EOS
f37v.6	f37v	f37	HA	H	A	1	3	4	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f37v.7	f37v	f37	HA	H	A	1	2	2	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	Q_OUTER_STATE	EOS
f37v.8	f37v	f37	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f37v.9	f37v	f37	HA	H	A	1	5	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	ENTRY_STATE	EOS
f38r.6	f38r	f38	HA	H	A	1	4	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f38r.6	f38r	f38	HA	H	A	1	7	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f38v.3	f38v	f38	HA	H	A	1	3	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f38v.3	f38v	f38	HA	H	A	1	6	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	ENTRY_STATE
f38v.3	f38v	f38	HA	H	A	1	8	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	ENTRY_STATE	OTHER
f38v.5	f38v	f38	HA	H	A	1	2	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	OL_STATE
f38v.6	f38v	f38	HA	H	A	1	5	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	ENTRY_STATE	ENTRY_STATE
f38v.8	f38v	f38	HA	H	A	1	2	5	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	AR_REFERENCE
f4r.12	f4r	f4	HA	H	A	1	2	3	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	ENTRY_STATE	CARRIER_STATE
f4r.12	f4r	f4	HA	H	A	1	3	3	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
