locus	page	physical_folio	section	currier	hand	group_index	group_count	token	stripped_prefix	residual_host	dy_closure	family_surface	record_state
f35v.20	f35v	f35	H	A	1	1	5	sodaiin	s	odaiin	0	CABAG	ENTRY_STATE
f35v.20	f35v	f35	H	A	1	2	5	shy	sh	y	0	LA	CARRIER_STATE
f35v.20	f35v	f35	H	A	1	3	5	dchy	d	chy	0	BKA	ENTRY_STATE
f35v.20	f35v	f35	H	A	1	4	5	ckhy	NONE	ckhy	0	UA	OTHER
f35v.20	f35v	f35	H	A	1	5	5	dan	d	an	0	BAE	ENTRY_STATE
f35v.21	f35v	f35	H	A	1	1	3	doiin	d	oiin	0	BAG	ENTRY_STATE
f35v.21	f35v	f35	H	A	1	2	3	chor	ch	or	0	KAC	CARRIER_STATE
f35v.21	f35v	f35	H	A	1	3	3	chor	ch	or	0	KAC	CARRIER_STATE
f35v.3	f35v	f35	H	A	1	1	4	dchor	d	chor	0	BKAC	ENTRY_STATE
f35v.3	f35v	f35	H	A	1	2	4	choty	ch	oty	0	KAQA	CARRIER_STATE
f35v.3	f35v	f35	H	A	1	3	4	chyty	ch	yty	0	KAQA	CARRIER_STATE
f35v.3	f35v	f35	H	A	1	4	4	daiin	d	aiin	0	BAG	ENTRY_STATE
f35v.4	f35v	f35	H	A	1	1	4	ytchy	NONE	ytchy	0	AQKA	OTHER
f35v.4	f35v	f35	H	A	1	2	4	qotchy	q	otchy	0	DAQKA	Q_OUTER_STATE
f35v.4	f35v	f35	H	A	1	3	4	dchy	d	chy	0	BKA	ENTRY_STATE
f35v.4	f35v	f35	H	A	1	4	4	cthy	NONE	cthy	0	UA	OTHER
f35v.5	f35v	f35	H	A	1	1	3	dchokchy	d	chokchy	0	BKAQKA	ENTRY_STATE
f35v.5	f35v	f35	H	A	1	2	3	chocthy	ch	octhy	0	KAUA	CARRIER_STATE
f35v.5	f35v	f35	H	A	1	3	3	chckhor	ch	ckhor	0	KUAC	CARRIER_STATE
f35v.8	f35v	f35	H	A	1	1	5	oaiin	NONE	oaiin	0	AAG	OTHER
f35v.8	f35v	f35	H	A	1	2	5	tchor	t	chor	0	QKAC	ENTRY_STATE
f35v.8	f35v	f35	H	A	1	3	5	cho	ch	o	0	KA	CARRIER_STATE
f35v.8	f35v	f35	H	A	1	4	5	chotchy	ch	otchy	0	KAQKA	CARRIER_STATE
f35v.9	f35v	f35	H	A	1	1	5	qokchaiin	q	okchaiin	0	DAQKAG	Q_OUTER_STATE
f35v.9	f35v	f35	H	A	1	2	5	cho	ch	o	0	KA	CARRIER_STATE
f36r.2	f36r	f36	H	A	1	1	9	oral	NONE	oral	0	ACAB	AL_STATE
f36r.2	f36r	f36	H	A	1	2	9	shor	sh	or	0	LAC	CARRIER_STATE
f36r.2	f36r	f36	H	A	1	3	9	ytaiin	NONE	ytaiin	0	AQAG	OTHER
f36r.2	f36r	f36	H	A	1	4	9	qotaiin	q	otaiin	0	DAQAG	Q_OUTER_STATE
f36r.2	f36r	f36	H	A	1	5	9	qooldy	q	ool	1	DAABBA	DY_RESOLUTION
f36r.2	f36r	f36	H	A	1	6	9	chty	ch	ty	0	KQA	CARRIER_STATE
f36r.2	f36r	f36	H	A	1	7	9	chol	ch	ol	0	KAB	OL_STATE
f36r.2	f36r	f36	H	A	1	8	9	dy	d	y	0	BA	ENTRY_STATE
f36r.2	f36r	f36	H	A	1	9	9	tor	t	or	0	QAC	ENTRY_STATE
f36r.3	f36r	f36	H	A	1	1	5	qotchy	q	otchy	0	DAQKA	Q_OUTER_STATE
f36r.3	f36r	f36	H	A	1	2	5	tchy	t	chy	0	QKA	ENTRY_STATE
f36r.3	f36r	f36	H	A	1	3	5	daiin	d	aiin	0	BAG	ENTRY_STATE
f36r.3	f36r	f36	H	A	1	5	5	dolsain	d	olsain	0	BABCAF	OL_STATE
f36r.5	f36r	f36	H	A	1	1	10	daiin	d	aiin	0	BAG	ENTRY_STATE
f36r.5	f36r	f36	H	A	1	2	10	qor	q	or	0	DAC	Q_OUTER_STATE
f36r.5	f36r	f36	H	A	1	3	10	chol	ch	ol	0	KAB	OL_STATE
f36r.5	f36r	f36	H	A	1	4	10	ctholy	NONE	ctholy	0	UABA	OL_STATE
f36r.5	f36r	f36	H	A	1	5	10	s	NONE	s	0	C	OTHER
f36r.5	f36r	f36	H	A	1	7	10	r	NONE	r	0	C	OTHER
f36r.5	f36r	f36	H	A	1	8	10	chy	ch	y	0	KA	CARRIER_STATE
f36r.5	f36r	f36	H	A	1	9	10	sy	s	y	0	CA	ENTRY_STATE
f36r.5	f36r	f36	H	A	1	10	10	chytaroiin	ch	ytaroiin	0	KAQACAG	AR_REFERENCE
f36r.6	f36r	f36	H	A	1	1	7	okaiin	NONE	okaiin	0	AQAG	OTHER
f36r.6	f36r	f36	H	A	1	2	7	cthor	NONE	cthor	0	UAC	OTHER
f36r.7	f36r	f36	H	A	1	1	7	qotol	q	otol	0	DAQAB	OT_OL_LOCAL
f36r.7	f36r	f36	H	A	1	2	7	cthol	NONE	cthol	0	UAB	OL_STATE
f36r.7	f36r	f36	H	A	1	3	7	okol	NONE	okol	0	AQAB	OL_STATE
f36r.7	f36r	f36	H	A	1	4	7	dy	d	y	0	BA	ENTRY_STATE
f36r.7	f36r	f36	H	A	1	5	7	okchy	NONE	okchy	0	AQKA	OTHER
f36r.7	f36r	f36	H	A	1	6	7	ytorory	NONE	ytorory	0	AQACACA	OTHER
f36r.7	f36r	f36	H	A	1	7	7	sold	s	old	0	CABB	OL_STATE
f36r.8	f36r	f36	H	A	1	1	4	ytchor	NONE	ytchor	0	AQKAC	OTHER
f36r.8	f36r	f36	H	A	1	2	4	cthol	NONE	cthol	0	UAB	OL_STATE
f36r.8	f36r	f36	H	A	1	3	4	chaiin	ch	aiin	0	KAG	CARRIER_STATE
f36r.8	f36r	f36	H	A	1	4	4	yd	NONE	yd	0	AB	OTHER
f36r.9	f36r	f36	H	A	1	1	3	ytodaly	NONE	ytodaly	0	AQABABA	AL_STATE
f36r.9	f36r	f36	H	A	1	2	3	daiin	d	aiin	0	BAG	ENTRY_STATE
f36r.9	f36r	f36	H	A	1	3	3	otaro	NONE	otaro	0	AQACA	OT_AR_LOCAL
f36v.10	f36v	f36	H	A	1	1	3	ykchotchy	NONE	ykchotchy	0	AQKAQKA	OTHER
f36v.10	f36v	f36	H	A	1	2	3	daiin	d	aiin	0	BAG	ENTRY_STATE
f36v.10	f36v	f36	H	A	1	3	3	daiild	d	aiild	0	BAFBB	ENTRY_STATE
f36v.11	f36v	f36	H	A	1	1	3	oty	NONE	oty	0	AQA	OTHER
f36v.11	f36v	f36	H	A	1	2	3	chcthy	ch	cthy	0	KUA	CARRIER_STATE
f36v.11	f36v	f36	H	A	1	3	3	ytoryd	NONE	ytoryd	0	AQACAB	OTHER
f36v.12	f36v	f36	H	A	1	1	4	ytol	NONE	ytol	0	AQAB	OL_STATE
f36v.12	f36v	f36	H	A	1	2	4	kchy	NONE	kchy	0	QKA	OTHER
f36v.12	f36v	f36	H	A	1	3	4	oty	NONE	oty	0	AQA	OTHER
f36v.12	f36v	f36	H	A	1	4	4	chd	ch	d	0	KB	CARRIER_STATE
f36v.13	f36v	f36	H	A	1	1	4	oky	NONE	oky	0	AQA	OTHER
f36v.13	f36v	f36	H	A	1	2	4	she	sh	e	0	LJ	CARRIER_STATE
f36v.13	f36v	f36	H	A	1	3	4	cthol	NONE	cthol	0	UAB	OL_STATE
f36v.13	f36v	f36	H	A	1	4	4	oty	NONE	oty	0	AQA	OTHER
f36v.14	f36v	f36	H	A	1	1	2	soiin	s	oiin	0	CAG	ENTRY_STATE
f36v.14	f36v	f36	H	A	1	2	2	chtain	ch	tain	0	KQAF	CARRIER_STATE
f36v.3	f36v	f36	H	A	1	1	8	dchytchy	d	chytchy	0	BKAQKA	ENTRY_STATE
f36v.3	f36v	f36	H	A	1	2	8	ytor	NONE	ytor	0	AQAC	OTHER
f36v.3	f36v	f36	H	A	1	3	8	s	NONE	s	0	C	OTHER
f36v.3	f36v	f36	H	A	1	4	8	otaiin	NONE	otaiin	0	AQAG	OTHER
f36v.3	f36v	f36	H	A	1	5	8	qopchor	q	opchor	0	DAPKAC	Q_OUTER_STATE
f36v.3	f36v	f36	H	A	1	6	8	otar	NONE	otar	0	AQAC	OT_AR_LOCAL
f36v.3	f36v	f36	H	A	1	7	8	otchaiin	NONE	otchaiin	0	AQKAG	OTHER
f36v.3	f36v	f36	H	A	1	8	8	s	NONE	s	0	C	OTHER
f36v.4	f36v	f36	H	A	1	1	6	qotchor	q	otchor	0	DAQKAC	Q_OUTER_STATE
f36v.5	f36v	f36	H	A	1	1	4	tchor	t	chor	0	QKAC	ENTRY_STATE
f36v.5	f36v	f36	H	A	1	3	4	daiin	d	aiin	0	BAG	ENTRY_STATE
f36v.5	f36v	f36	H	A	1	4	4	cphchar	NONE	cphchar	0	TKAC	AR_REFERENCE
f36v.6	f36v	f36	H	A	1	1	5	daiin	d	aiin	0	BAG	ENTRY_STATE
f36v.6	f36v	f36	H	A	1	2	5	cthor	NONE	cthor	0	UAC	OTHER
f36v.6	f36v	f36	H	A	1	3	5	daiin	d	aiin	0	BAG	ENTRY_STATE
f36v.6	f36v	f36	H	A	1	4	5	dal	d	al	0	BAB	AL_STATE
f36v.6	f36v	f36	H	A	1	5	5	dys	d	ys	0	BAC	ENTRY_STATE
f36v.8	f36v	f36	H	A	1	1	5	ykshy	NONE	ykshy	0	AQLA	OTHER
f36v.8	f36v	f36	H	A	1	2	5	ytchy	NONE	ytchy	0	AQKA	OTHER
f36v.8	f36v	f36	H	A	1	3	5	dol	d	ol	0	BAB	OL_STATE
f36v.9	f36v	f36	H	A	1	1	3	okaiin	NONE	okaiin	0	AQAG	OTHER
f37r.2	f37r	f37	H	A	1	1	8	ykoiin	NONE	ykoiin	0	AQAG	OTHER
f37r.2	f37r	f37	H	A	1	2	8	cthor	NONE	cthor	0	UAC	OTHER
f37r.2	f37r	f37	H	A	1	3	8	okaiin	NONE	okaiin	0	AQAG	OTHER
f37r.4	f37r	f37	H	A	1	1	6	pchotchy	NONE	pchotchy	0	PKAQKA	OTHER
f37r.4	f37r	f37	H	A	1	2	6	daiin	d	aiin	0	BAG	ENTRY_STATE
f37r.5	f37r	f37	H	A	1	1	5	yky	NONE	yky	0	AQA	OTHER
f37r.5	f37r	f37	H	A	1	2	5	qokchy	q	okchy	0	DAQKA	Q_OUTER_STATE
f37r.5	f37r	f37	H	A	1	3	5	qotchor	q	otchor	0	DAQKAC	Q_OUTER_STATE
f37r.5	f37r	f37	H	A	1	4	5	chkol	ch	kol	0	KQAB	OL_STATE
f37r.5	f37r	f37	H	A	1	5	5	otoly	NONE	otoly	0	AQABA	OT_OL_LOCAL
f37r.6	f37r	f37	H	A	1	1	6	shor	sh	or	0	LAC	CARRIER_STATE
f37r.6	f37r	f37	H	A	1	2	6	shol	sh	ol	0	LAB	OL_STATE
f37r.6	f37r	f37	H	A	1	3	6	qokchy	q	okchy	0	DAQKA	Q_OUTER_STATE
f37r.6	f37r	f37	H	A	1	4	6	qotomody	q	otomo	1	DAQABABA	DY_RESOLUTION
f37r.6	f37r	f37	H	A	1	5	6	dchol	d	chol	0	BKAB	OL_STATE
f37r.6	f37r	f37	H	A	1	6	6	daiin	d	aiin	0	BAG	ENTRY_STATE
f37r.7	f37r	f37	H	A	1	1	5	sor	s	or	0	CAC	ENTRY_STATE
f37r.7	f37r	f37	H	A	1	2	5	chey	che	y	0	KJA	CARRIER_STATE
f37r.7	f37r	f37	H	A	1	3	5	kor	NONE	kor	0	QAC	OTHER
f37r.7	f37r	f37	H	A	1	4	5	qokor	q	okor	0	DAQAC	Q_OUTER_STATE
f37r.7	f37r	f37	H	A	1	5	5	daiin	d	aiin	0	BAG	ENTRY_STATE
f37r.9	f37r	f37	H	A	1	1	7	ykchody	NONE	ykcho	1	AQKABA	DY_RESOLUTION
f37r.9	f37r	f37	H	A	1	2	7	qotchy	q	otchy	0	DAQKA	Q_OUTER_STATE
f37r.9	f37r	f37	H	A	1	3	7	ykaiin	NONE	ykaiin	0	AQAG	OTHER
f37r.9	f37r	f37	H	A	1	4	7	chy	ch	y	0	KA	CARRIER_STATE
f37v.10	f37v	f37	H	A	1	1	5	soiin	s	oiin	0	CAG	ENTRY_STATE
f37v.10	f37v	f37	H	A	1	2	5	shey	sh	ey	0	LJA	CARRIER_STATE
f37v.11	f37v	f37	H	A	1	1	4	qotoiin	q	otoiin	0	DAQAG	Q_OUTER_STATE
f37v.11	f37v	f37	H	A	1	3	4	cthol	NONE	cthol	0	UAB	OL_STATE
f37v.11	f37v	f37	H	A	1	4	4	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.13	f37v	f37	H	A	1	1	1	sotoiiin	s	otoiiin	0	CAQAH	ENTRY_STATE
f37v.14	f37v	f37	H	A	1	1	3	todain	t	odain	0	QABAF	ENTRY_STATE
f37v.14	f37v	f37	H	A	1	2	3	cphaiin	NONE	cphaiin	0	TAG	OTHER
f37v.14	f37v	f37	H	A	1	3	3	cphorods	NONE	cphorods	0	TACABC	OTHER
f37v.15	f37v	f37	H	A	1	1	4	soiiin	s	oiiin	0	CAH	ENTRY_STATE
f37v.15	f37v	f37	H	A	1	2	4	cheoky	che	oky	0	KJAQA	CARRIER_STATE
f37v.15	f37v	f37	H	A	1	3	4	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.15	f37v	f37	H	A	1	4	4	dain	d	ain	0	BAF	ENTRY_STATE
f37v.16	f37v	f37	H	A	1	1	3	qotor	q	otor	0	DAQAC	Q_OUTER_STATE
f37v.16	f37v	f37	H	A	1	2	3	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.16	f37v	f37	H	A	1	3	3	chotaiin	ch	otaiin	0	KAQAG	CARRIER_STATE
f37v.17	f37v	f37	H	A	1	1	3	sokchor	s	okchor	0	CAQKAC	ENTRY_STATE
f37v.17	f37v	f37	H	A	1	2	3	qokoiiin	q	okoiiin	0	DAQAH	Q_OUTER_STATE
f37v.17	f37v	f37	H	A	1	3	3	ykeeols	NONE	ykeeols	0	AQKABC	OL_STATE
f37v.18	f37v	f37	H	A	1	1	3	oyteey	NONE	oyteey	0	AAQKA	OTHER
f37v.18	f37v	f37	H	A	1	2	3	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.2	f37v	f37	H	A	1	1	5	dor	d	or	0	BAC	ENTRY_STATE
f37v.2	f37v	f37	H	A	1	2	5	chol	ch	ol	0	KAB	OL_STATE
f37v.2	f37v	f37	H	A	1	3	5	cthor	NONE	cthor	0	UAC	OTHER
f37v.21	f37v	f37	H	A	1	2	4	do	d	o	0	BA	ENTRY_STATE
f37v.21	f37v	f37	H	A	1	3	4	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.21	f37v	f37	H	A	1	4	4	cthols	NONE	cthols	0	UABC	OL_STATE
f37v.23	f37v	f37	H	A	1	1	3	yto	NONE	yto	0	AQA	OTHER
f37v.23	f37v	f37	H	A	1	2	3	chol	ch	ol	0	KAB	OL_STATE
f37v.23	f37v	f37	H	A	1	3	3	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.3	f37v	f37	H	A	1	2	5	shy	sh	y	0	LA	CARRIER_STATE
f37v.3	f37v	f37	H	A	1	3	5	chon	ch	on	0	KAE	CARRIER_STATE
f37v.3	f37v	f37	H	A	1	4	5	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.3	f37v	f37	H	A	1	5	5	dy	d	y	0	BA	ENTRY_STATE
f37v.4	f37v	f37	H	A	1	1	4	dshor	d	shor	0	BLAC	ENTRY_STATE
f37v.4	f37v	f37	H	A	1	2	4	dytory	d	ytory	0	BAQACA	ENTRY_STATE
f37v.4	f37v	f37	H	A	1	3	4	dshor	d	shor	0	BLAC	ENTRY_STATE
f37v.4	f37v	f37	H	A	1	4	4	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.5	f37v	f37	H	A	1	1	4	dchor	d	chor	0	BKAC	ENTRY_STATE
f37v.5	f37v	f37	H	A	1	2	4	qotol	q	otol	0	DAQAB	OT_OL_LOCAL
f37v.5	f37v	f37	H	A	1	3	4	ykchon	NONE	ykchon	0	AQKAE	OTHER
f37v.5	f37v	f37	H	A	1	4	4	dain	d	ain	0	BAF	ENTRY_STATE
f37v.6	f37v	f37	H	A	1	1	4	yokor	NONE	yokor	0	AAQAC	OTHER
f37v.6	f37v	f37	H	A	1	2	4	ytchor	NONE	ytchor	0	AQKAC	OTHER
f37v.6	f37v	f37	H	A	1	3	4	saiin	s	aiin	0	CAG	ENTRY_STATE
f37v.6	f37v	f37	H	A	1	4	4	oty	NONE	oty	0	AQA	OTHER
f37v.7	f37v	f37	H	A	1	1	2	qotchor	q	otchor	0	DAQKAC	Q_OUTER_STATE
f37v.7	f37v	f37	H	A	1	2	2	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.8	f37v	f37	H	A	1	1	4	qotor	q	otor	0	DAQAC	Q_OUTER_STATE
f37v.8	f37v	f37	H	A	1	2	4	choiin	ch	oiin	0	KAG	CARRIER_STATE
f37v.8	f37v	f37	H	A	1	3	4	chetchy	che	tchy	0	KJQKA	CARRIER_STATE
f37v.8	f37v	f37	H	A	1	4	4	daiin	d	aiin	0	BAG	ENTRY_STATE
f37v.9	f37v	f37	H	A	1	1	5	dor	d	or	0	BAC	ENTRY_STATE
f37v.9	f37v	f37	H	A	1	2	5	chor	ch	or	0	KAC	CARRIER_STATE
f37v.9	f37v	f37	H	A	1	4	5	daiiin	d	aiiin	0	BAH	ENTRY_STATE
f37v.9	f37v	f37	H	A	1	5	5	daiin	d	aiin	0	BAG	ENTRY_STATE
f38r.1	f38r	f38	H	A	1	1	7	tolor	t	olor	0	QABAC	OL_STATE
f38r.1	f38r	f38	H	A	1	2	7	chockhy	ch	ockhy	0	KAUA	CARRIER_STATE
f38r.1	f38r	f38	H	A	1	3	7	oky	NONE	oky	0	AQA	OTHER
f38r.1	f38r	f38	H	A	1	4	7	choiin	ch	oiin	0	KAG	CARRIER_STATE
f38r.1	f38r	f38	H	A	1	5	7	okshol	NONE	okshol	0	AQLAB	OL_STATE
f38r.1	f38r	f38	H	A	1	6	7	oly	NONE	oly	0	ABA	OL_STATE
f38r.1	f38r	f38	H	A	1	7	7	oky	NONE	oky	0	AQA	OTHER
f38r.3	f38r	f38	H	A	1	1	6	qokor	q	okor	0	DAQAC	Q_OUTER_STATE
f38r.3	f38r	f38	H	A	1	2	6	okaiin	NONE	okaiin	0	AQAG	OTHER
f38r.3	f38r	f38	H	A	1	3	6	otaiin	NONE	otaiin	0	AQAG	OTHER
f38r.6	f38r	f38	H	A	1	1	7	ysho	NONE	ysho	0	ALA	OTHER
f38r.6	f38r	f38	H	A	1	2	7	sho	sh	o	0	LA	CARRIER_STATE
f38r.6	f38r	f38	H	A	1	3	7	kos	NONE	kos	0	QAC	OTHER
f38r.6	f38r	f38	H	A	1	4	7	daiin	d	aiin	0	BAG	ENTRY_STATE
f38r.6	f38r	f38	H	A	1	5	7	okoy	NONE	okoy	0	AQAA	OTHER
f38r.6	f38r	f38	H	A	1	6	7	chochor	ch	ochor	0	KAKAC	CARRIER_STATE
f38r.6	f38r	f38	H	A	1	7	7	daiin	d	aiin	0	BAG	ENTRY_STATE
f38v.2	f38v	f38	H	A	1	1	10	choiin	ch	oiin	0	KAG	CARRIER_STATE
f38v.2	f38v	f38	H	A	1	2	10	shey	sh	ey	0	LJA	CARRIER_STATE
f38v.2	f38v	f38	H	A	1	4	10	sho	sh	o	0	LA	CARRIER_STATE
f38v.2	f38v	f38	H	A	1	5	10	oiin	NONE	oiin	0	AG	OTHER
f38v.2	f38v	f38	H	A	1	6	10	s	NONE	s	0	C	OTHER
f38v.3	f38v	f38	H	A	1	1	9	qokeey	q	okeey	0	DAQKA	Q_OUTER_STATE
f38v.3	f38v	f38	H	A	1	2	9	keor	NONE	keor	0	QJAC	OTHER
f38v.3	f38v	f38	H	A	1	3	9	daiin	d	aiin	0	BAG	ENTRY_STATE
f38v.3	f38v	f38	H	A	1	4	9	okey	NONE	okey	0	AQJA	OTHER
f38v.3	f38v	f38	H	A	1	5	9	keey	NONE	keey	0	QKA	OTHER
f38v.3	f38v	f38	H	A	1	6	9	daiin	d	aiin	0	BAG	ENTRY_STATE
f38v.3	f38v	f38	H	A	1	7	9	dair	d	air	0	BAF	ENTRY_STATE
f38v.3	f38v	f38	H	A	1	8	9	daiin	d	aiin	0	BAG	ENTRY_STATE
f38v.3	f38v	f38	H	A	1	9	9	s	NONE	s	0	C	OTHER
f38v.4	f38v	f38	H	A	1	1	9	okeey	NONE	okeey	0	AQKA	OTHER
f38v.5	f38v	f38	H	A	1	1	7	qoty	q	oty	0	DAQA	Q_OUTER_STATE
f38v.5	f38v	f38	H	A	1	2	7	daiin	d	aiin	0	BAG	ENTRY_STATE
f38v.5	f38v	f38	H	A	1	3	7	chol	ch	ol	0	KAB	OL_STATE
f38v.5	f38v	f38	H	A	1	4	7	oteeol	NONE	oteeol	0	AQKAB	OL_STATE
f38v.5	f38v	f38	H	A	1	5	7	dody	d	o	1	BABA	DY_RESOLUTION
f38v.5	f38v	f38	H	A	1	6	7	cheod	che	od	0	KJAB	CARRIER_STATE
f38v.5	f38v	f38	H	A	1	7	7	chody	ch	o	1	KABA	DY_RESOLUTION
f38v.6	f38v	f38	H	A	1	1	8	sho	sh	o	0	LA	CARRIER_STATE
f38v.6	f38v	f38	H	A	1	2	8	keeey	NONE	keeey	0	QMA	OTHER
f38v.6	f38v	f38	H	A	1	3	8	key	NONE	key	0	QJA	OTHER
f38v.6	f38v	f38	H	A	1	4	8	tey	t	ey	0	QJA	ENTRY_STATE
f38v.6	f38v	f38	H	A	1	5	8	daiin	d	aiin	0	BAG	ENTRY_STATE
f38v.6	f38v	f38	H	A	1	6	8	daiiin	d	aiiin	0	BAH	ENTRY_STATE
f38v.6	f38v	f38	H	A	1	7	8	dain	d	ain	0	BAF	ENTRY_STATE
f38v.6	f38v	f38	H	A	1	8	8	dain	d	ain	0	BAF	ENTRY_STATE
f38v.8	f38v	f38	H	A	1	1	5	o	NONE	o	0	A	OTHER
f38v.8	f38v	f38	H	A	1	2	5	aiin	NONE	aiin	0	AG	OTHER
f38v.8	f38v	f38	H	A	1	3	5	char	ch	ar	0	KAC	AR_REFERENCE
f38v.8	f38v	f38	H	A	1	4	5	chshol	ch	shol	0	KLAB	OL_STATE
f38v.8	f38v	f38	H	A	1	5	5	chokaiin	ch	okaiin	0	KAQAG	CARRIER_STATE
f39r.13	f39r	f39	H	B	2	1	10	ytor	NONE	ytor	0	AQAC	OTHER
f39r.13	f39r	f39	H	B	2	2	10	chdar	ch	dar	0	KBAC	AR_REFERENCE
f39r.13	f39r	f39	H	B	2	3	10	shey	sh	ey	0	LJA	CARRIER_STATE
f39r.13	f39r	f39	H	B	2	4	10	qokaiin	q	okaiin	0	DAQAG	Q_OUTER_STATE
f39r.13	f39r	f39	H	B	2	5	10	chor	ch	or	0	KAC	CARRIER_STATE
f39r.13	f39r	f39	H	B	2	6	10	kar	NONE	kar	0	QAC	AR_REFERENCE
f39r.13	f39r	f39	H	B	2	7	10	sheolkedy	sh	eolke	1	LJABQJBA	DY_RESOLUTION
f39r.13	f39r	f39	H	B	2	8	10	otedy	NONE	ote	1	AQJBA	DY_RESOLUTION
f39r.13	f39r	f39	H	B	2	9	10	tedy	t	e	1	QJBA	DY_RESOLUTION
f39r.14	f39r	f39	H	B	2	1	11	daiin	d	aiin	0	BAG	ENTRY_STATE
f39r.14	f39r	f39	H	B	2	2	11	shckhy	sh	ckhy	0	LUA	CARRIER_STATE
f39r.14	f39r	f39	H	B	2	3	11	chekl	che	kl	0	KJQB	CARRIER_STATE
f39r.14	f39r	f39	H	B	2	4	11	ol	NONE	ol	0	AB	OL_STATE
f39r.14	f39r	f39	H	B	2	5	11	daiin	d	aiin	0	BAG	ENTRY_STATE
f39r.14	f39r	f39	H	B	2	6	11	chedy	che	dy	0	KJBA	CARRIER_STATE
f39r.14	f39r	f39	H	B	2	7	11	ykeey	NONE	ykeey	0	AQKA	OTHER
f39r.14	f39r	f39	H	B	2	8	11	daiin	d	aiin	0	BAG	ENTRY_STATE
f39r.14	f39r	f39	H	B	2	9	11	otal	NONE	otal	0	AQAB	OT_AL_LOCAL
f39r.14	f39r	f39	H	B	2	10	11	chdam	ch	dam	0	KBAB	CARRIER_STATE
f39r.14	f39r	f39	H	B	2	11	11	qokam	q	okam	0	DAQAB	Q_OUTER_STATE
f39r.16	f39r	f39	H	B	2	1	5	oteol	NONE	oteol	0	AQJAB	OL_STATE
f39r.16	f39r	f39	H	B	2	2	5	cholkal	ch	olkal	0	KABQAB	AL_STATE
f39r.16	f39r	f39	H	B	2	3	5	qokal	q	okal	0	DAQAB	AL_STATE
f39r.16	f39r	f39	H	B	2	4	5	dar	d	ar	0	BAC	AR_REFERENCE
f39r.16	f39r	f39	H	B	2	5	5	ykdy	NONE	yk	1	AQBA	DY_RESOLUTION
f39r.3	f39r	f39	H	B	2	1	10	qokalchdy	q	okalch	1	DAQABKBA	DY_RESOLUTION
f39r.3	f39r	f39	H	B	2	2	10	chekaiin	che	kaiin	0	KJQAG	CARRIER_STATE
f39r.3	f39r	f39	H	B	2	3	10	checkhy	che	ckhy	0	KJUA	CARRIER_STATE
f39r.4	f39r	f39	H	B	2	2	11	chdy	ch	dy	0	KBA	CARRIER_STATE
f39r.4	f39r	f39	H	B	2	3	11	olaiin	NONE	olaiin	0	ABAG	OL_STATE
f39r.4	f39r	f39	H	B	2	4	11	chedy	che	dy	0	KJBA	CARRIER_STATE
f39r.4	f39r	f39	H	B	2	5	11	shckhdchy	sh	ckhdchy	0	LUBKA	CARRIER_STATE
f39r.4	f39r	f39	H	B	2	6	11	chol	ch	ol	0	KAB	OL_STATE
f39r.4	f39r	f39	H	B	2	7	11	or	NONE	or	0	AC	OTHER
f39r.4	f39r	f39	H	B	2	8	11	ordy	NONE	or	1	ACBA	DY_RESOLUTION
f39r.4	f39r	f39	H	B	2	9	11	chees	che	es	0	KKC	CARRIER_STATE
f39r.4	f39r	f39	H	B	2	10	11	aly	NONE	aly	0	ABA	AL_STATE
f39r.4	f39r	f39	H	B	2	11	11	okalcheg	NONE	okalcheg	0	AQABKJB	AL_STATE
f39r.5	f39r	f39	H	B	2	1	3	dchdy	d	ch	1	BKBA	DY_RESOLUTION
f39r.5	f39r	f39	H	B	2	2	3	chdy	ch	dy	0	KBA	CARRIER_STATE
f39r.5	f39r	f39	H	B	2	3	3	ykaiin	NONE	ykaiin	0	AQAG	OTHER
f39r.9	f39r	f39	H	B	2	1	5	tchedy	t	che	1	QKJBA	DY_RESOLUTION
f39r.9	f39r	f39	H	B	2	2	5	shol	sh	ol	0	LAB	OL_STATE
f39r.9	f39r	f39	H	B	2	3	5	odal	NONE	odal	0	ABAB	AL_STATE
f39r.9	f39r	f39	H	B	2	4	5	qokaiin	q	okaiin	0	DAQAG	Q_OUTER_STATE
f39r.9	f39r	f39	H	B	2	5	5	shdaiin	sh	daiin	0	LBAG	CARRIER_STATE
f39v.10	f39v	f39	H	B	2	1	11	dar	d	ar	0	BAC	AR_REFERENCE
f39v.10	f39v	f39	H	B	2	2	11	ar	NONE	ar	0	AC	AR_REFERENCE
f39v.10	f39v	f39	H	B	2	3	11	ykar	NONE	ykar	0	AQAC	AR_REFERENCE
f39v.10	f39v	f39	H	B	2	4	11	or	NONE	or	0	AC	OTHER
f39v.10	f39v	f39	H	B	2	5	11	yky	NONE	yky	0	AQA	OTHER
f39v.10	f39v	f39	H	B	2	6	11	chdy	ch	dy	0	KBA	CARRIER_STATE
