rank	feature_family	feature_value	denominator	ha_count	ha_folios	ha_rate_per_1000	hb_count	hb_folios	hb_rate_per_1000	sb_count	sb_folios	sb_rate_per_1000	ob_count	ob_folios	ob_rate_per_1000	sa_count	sa_folios	sa_rate_per_1000	other_count	other_folios	other_rate_per_1000	shared_a_enrichment_log2	shared_other_b_specificity_log2	hb_sb_abs_log2_rate_difference	minimum_target_folio_support	same_hand3_support	hb_hand3_count	hb_hand3_folios	sb_hand3_count	sb_hand3_folios	hb_nonhand3_count	hb_nonhand3_folios	cross_hand_target_support	sa_cross_currier_sensitivity	lofo_min_a_enrichment_log2	lofo_min_other_b_specificity_log2	family_selector_bits	rank_score	formal_function_hint	classification
238	FIELD_SHAPE	OPEN|LEN_4PLUS|OL_STATE>AR_REFERENCE	FIELD	7	6	8.296460177	3	3	7.608695652	4	3	2.970297030	1	1	0.879249707	1	1	25.862068966	0	0	2.808988764	-1.481888710	1.756262354	1.357041948	3	NO	0	0	3	2	3	3	YES	PRESENT	-2.194190280	1.043960784	5.129283017	1.595852670	FORMAL_PATTERN	SHARED_NOT_ENRICHED
240	STATE_TRANSITION	OTHER>OL_STATE	TRANSITION	109	39	35.084908683	20	9	18.045774648	63	12	15.140677158	78	12	20.394907768	3	1	13.513513514	18	6	32.570422535	-1.212420877	-0.429779252	0.253231344	9	YES	7	2	62	12	13	7	YES	PRESENT	-1.291732317	-0.509090692	6.000000000	1.553112293	FORMAL_PATTERN	SHARED_NOT_ENRICHED
241	STATE_TRANSITION	OTHER>Q_OUTER_STATE	TRANSITION	50	30	16.180711310	9	8	8.362676056	53	11	12.756318550	41	10	10.782021304	4	1	17.374517375	7	2	13.204225352	-0.952238447	-0.366591082	0.609175446	8	YES	3	2	51	11	6	6	YES	PRESENT	-1.105063057	-0.519415692	6.000000000	1.546507750	FORMAL_PATTERN	SHARED_NOT_ENRICHED
242	CLOSED_FIELD_CLOSER	okeo	FIELD	3	3	3.871681416	3	3	7.608695652	5	4	3.630363036	5	1	3.223915592	0	0	8.620689655	10	4	58.988764045	-0.092846419	0.171299853	1.067535331	3	NO	0	0	5	4	3	3	YES	ABSENT	-0.590272389	-0.326126117	4.000000000	1.544685768	FORMAL_PATTERN	SHARED_NOT_ENRICHED
243	RECORD_STATE	ENTRY_STATE	GROUP	697	47	178.297546012	100	15	75.906344411	261	12	53.850906096	278	13	61.615044248	21	1	71.192052980	68	6	100.146198830	-1.727244322	-0.194312030	0.495249854	12	YES	23	2	252	12	77	13	YES	PRESENT	-1.775782602	-0.242850310	3.584962501	1.531258439	FORMAL_PATTERN	SHARED_NOT_ENRICHED
244	WRAPPER_TRANSITION	t>NONE	TRANSITION	38	25	12.335789811	26	11	23.327464789	37	9	8.941344778	53	12	13.899714211	8	1	32.818532819	5	3	9.683098592	-0.464286354	-0.636491486	1.383465791	9	YES	8	2	35	9	18	9	YES	PRESENT	-0.636649182	-0.808854314	5.491853096	1.529417359	FORMAL_PATTERN	SHARED_NOT_ENRICHED
245	FIELD_SHAPE	OPEN|LEN_4PLUS|ENTRY_STATE>OTHER	FIELD	21	18	23.783185841	4	4	9.782608696	14	10	9.570957096	11	6	6.740914420	2	1	43.103448276	1	1	8.426966292	-1.313206876	0.505718892	0.031556034	4	YES	1	1	14	10	3	3	YES	PRESENT	-1.593146737	0.225779031	5.129283017	1.498662095	FORMAL_PATTERN	SHARED_NOT_ENRICHED
246	STATE_TRANSITION	AL_STATE>AL_STATE	TRANSITION	9	7	3.043896187	4	3	3.961267606	20	8	4.887935145	25	10	6.625097428	12	1	48.262548263	4	2	7.922535211	0.380043010	-0.741979504	0.303262977	3	YES	1	1	19	7	3	2	YES	PRESENT	-0.333621829	-1.455644344	6.000000000	1.486432018	FORMAL_PATTERN	SHARED_NOT_ENRICHED
248	WRAPPER_TRANSITION	d>sh	TRANSITION	35	26	11.374559436	13	8	11.883802817	30	12	7.272293753	45	13	11.821252273	2	1	9.652509653	10	4	18.485915493	-0.645328286	-0.700900493	0.708514191	8	YES	4	1	27	11	9	7	YES	PRESENT	-0.748346420	-0.803918627	5.491853096	1.469439127	FORMAL_PATTERN	SHARED_NOT_ENRICHED
249	FIELD_SHAPE	OPEN|LEN_1|CARRIER_STATE>CARRIER_STATE	FIELD	13	11	14.933628319	6	5	14.130434783	12	5	8.250825083	13	10	7.913247362	0	0	8.620689655	2	2	14.044943820	-0.855954428	0.060268541	0.776195556	5	YES	1	1	11	5	5	4	YES	ABSENT	-1.459315548	-0.543092579	5.129283017	1.401178835	FORMAL_PATTERN	SHARED_NOT_ENRICHED
250	FIELD_TEMPLATE	CARRIER_STATE>OPEN	FIELD	13	11	14.933628319	6	5	14.130434783	12	5	8.250825083	13	10	7.913247362	0	0	8.620689655	2	2	14.044943820	-0.855954428	0.060268541	0.776195556	5	YES	1	1	11	5	5	4	YES	ABSENT	-1.459315548	-0.543092579	4.169925001	1.401178835	FORMAL_PATTERN	SHARED_NOT_ENRICHED
251	STATE_TRANSITION	DY_RESOLUTION>Q_OUTER_STATE	TRANSITION	12	10	4.005126562	11	7	10.123239437	174	12	41.607057701	147	13	38.321641985	3	1	13.513513514	7	3	13.204225352	1.337751289	-1.920488352	2.039157244	7	YES	5	2	161	12	6	5	YES	PRESENT	1.100728295	-2.157511345	6.000000000	1.397684315	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
254	WRAPPER_TRANSITION	d>NONE	TRANSITION	154	44	49.503364306	41	14	36.531690141	78	12	18.717215069	99	13	25.850870356	9	1	36.679536680	28	6	50.176056338	-1.403160783	-0.465847062	0.964782709	12	YES	7	2	74	12	34	12	YES	PRESENT	-1.595710719	-0.658396998	5.491853096	1.349040518	FORMAL_PATTERN	SHARED_NOT_ENRICHED
256	FIELD_TEMPLATE	OL_STATE>CARRIER_STATE>DY_RESOLUTION	FIELD	2	2	2.765486726	4	3	9.782608696	6	6	4.290429043	12	9	7.327080891	0	0	8.620689655	0	0	2.808988764	0.633588507	-0.772116619	1.189097311	3	NO	0	0	6	6	4	3	YES	ABSENT	0.433140771	-0.972564355	4.169925001	1.266923233	FORMAL_PATTERN	SHARED_NOT_ENRICHED
257	FIELD_SHAPE	OPEN|LEN_4PLUS|OL_STATE>CARRIER_STATE	FIELD	14	10	16.039823009	3	3	7.608695652	7	3	4.950495050	3	3	2.051582649	0	0	8.620689655	3	2	19.662921348	-1.696013515	1.270835527	0.620076354	3	NO	0	0	7	3	3	3	YES	ABSENT	-2.656711865	0.310137177	5.129283017	1.264783834	FORMAL_PATTERN	SHARED_NOT_ENRICHED
258	WRAPPER_TRANSITION	NONE>t	TRANSITION	28	21	9.131688561	6	4	5.721830986	23	10	5.603242728	27	10	7.144712912	2	1	9.652509653	1	1	2.640845070	-0.704619667	-0.350614052	0.030214893	4	YES	3	2	23	10	3	2	YES	PRESENT	-1.110454806	-0.756449192	5.491853096	1.251586930	FORMAL_PATTERN	SHARED_NOT_ENRICHED
264	STATE_TRANSITION	DY_RESOLUTION>ENTRY_STATE	TRANSITION	9	9	3.043896187	20	11	18.045774648	17	6	4.172627563	37	10	9.742790335	0	0	1.930501931	5	3	9.683098592	0.455036999	-1.223378864	2.112633014	6	YES	3	1	17	6	17	10	YES	ABSENT	-0.022711912	-1.701127775	6.000000000	0.982696550	FORMAL_PATTERN	SHARED_NOT_ENRICHED
265	WRAPPER_TRANSITION	t>ch	TRANSITION	19	13	6.247997437	8	5	7.482394366	9	4	2.265140677	4	3	1.169134840	2	1	9.652509653	0	0	0.880281690	-1.463793210	0.954159322	1.723899354	4	YES	4	2	9	4	4	3	YES	PRESENT	-2.077712745	0.340239787	5.491853096	0.950344530	FORMAL_PATTERN	SHARED_NOT_ENRICHED
266	FIELD_SHAPE	OPEN|LEN_4PLUS|OTHER>OTHER	FIELD	49	24	54.756637168	10	6	22.826086957	16	9	10.891089109	9	5	5.568581477	3	1	60.344827586	3	2	19.662921348	-2.329885617	0.967766459	1.067535331	6	YES	2	1	16	9	8	5	YES	PRESENT	-2.628845841	0.668806234	5.129283017	0.911468099	FORMAL_PATTERN	SHARED_NOT_ENRICHED
267	WRAPPER_TRANSITION	che>q	TRANSITION	10	9	3.364306312	7	7	6.602112676	115	12	27.539341917	112	13	29.228371005	1	1	5.791505792	12	4	22.007042254	0.972618695	-2.146369759	2.060494419	7	YES	2	2	109	12	5	5	YES	PRESENT	0.811316184	-2.307672271	5.491853096	0.796001726	FORMAL_PATTERN	SHARED_NOT_ENRICHED
270	RECORD_STATE	Q_OUTER_STATE	GROUP	296	46	75.792433538	51	13	38.897280967	485	12	99.979406919	450	13	99.668141593	22	1	74.503311258	51	5	75.292397661	-0.962384519	-1.357463118	1.361961659	12	YES	25	2	462	12	26	11	YES	PRESENT	-1.295086653	-1.690165252	3.584962501	0.699611251	FORMAL_PATTERN	SHARED_NOT_ENRICHED
272	WRAPPER_TRANSITION	s>NONE	TRANSITION	28	19	9.131688561	7	6	6.602112676	49	12	11.802575107	62	13	16.237983892	0	0	1.930501931	2	2	4.401408451	-0.467953896	-1.298372853	0.838101998	6	NO	0	0	49	12	7	6	YES	ABSENT	-0.835786698	-1.666205655	5.491853096	0.621977174	FORMAL_PATTERN	SHARED_NOT_ENRICHED
273	STATE_TRANSITION	CARRIER_STATE>OL_STATE	TRANSITION	108	35	34.764498558	19	9	17.165492958	49	12	11.802575107	83	13	21.693946480	5	1	21.235521236	25	6	44.894366197	-1.558513117	-0.878190863	0.540409625	9	YES	6	2	48	12	13	7	YES	PRESENT	-1.630826350	-0.950504096	6.000000000	0.615019303	FORMAL_PATTERN	SHARED_NOT_ENRICHED
274	WRAPPER_TRANSITION	sh>ch	TRANSITION	44	24	14.258250561	12	5	11.003521127	18	9	4.411063424	13	7	3.507404521	2	1	9.652509653	2	2	4.401408451	-1.692598570	0.330722673	1.318766851	5	YES	3	1	18	9	9	4	YES	PRESENT	-2.021445908	0.001875335	5.491853096	0.563703179	FORMAL_PATTERN	SHARED_NOT_ENRICHED
275	STATE_TRANSITION	ENTRY_STATE>OTHER	TRANSITION	132	44	42.454341557	21	9	18.926056338	40	12	9.656652361	41	11	10.782021304	4	1	17.374517375	8	5	14.964788732	-2.136317051	-0.159032619	0.970778778	9	YES	4	2	39	11	17	7	YES	PRESENT	-2.254784002	-0.277499570	6.000000000	0.541189036	FORMAL_PATTERN	SHARED_NOT_ENRICHED
276	STATE_TRANSITION	AL_STATE>ENTRY_STATE	TRANSITION	16	12	5.286767062	4	4	3.961267606	13	8	3.218884120	23	11	6.105481943	4	1	17.374517375	0	0	0.880281690	-0.715825121	-0.923544540	0.299401526	4	YES	1	1	12	7	3	3	YES	PRESENT	-1.048208750	-1.255928169	6.000000000	0.532857671	FORMAL_PATTERN	SHARED_NOT_ENRICHED
277	WRAPPER_TRANSITION	q>sh	TRANSITION	22	16	7.209227812	9	7	8.362676056	69	12	16.571292322	147	13	38.321641985	2	1	9.652509653	12	4	22.007042254	0.214119940	-2.196122794	0.986649533	7	YES	3	2	68	12	6	5	YES	PRESENT	0.007415089	-2.402827645	5.491853096	0.524672379	FORMAL_PATTERN	SHARED_NOT_ENRICHED
278	WRAPPER_TRANSITION	ch>sh	TRANSITION	45	25	14.578660686	5	4	4.841549296	18	9	4.411063424	17	8	4.546635490	2	1	9.652509653	0	0	0.880281690	-1.724659779	-0.043672842	0.134342280	4	YES	1	1	18	9	4	3	YES	PRESENT	-2.150638799	-0.469651862	5.491853096	0.486424335	FORMAL_PATTERN	SHARED_NOT_ENRICHED
279	STATE_TRANSITION	CARRIER_STATE>ENTRY_STATE	TRANSITION	108	38	34.764498558	9	7	8.362676056	29	9	7.033857892	29	11	7.664328397	1	1	5.791505792	7	5	13.204225352	-2.305226687	-0.123843190	0.249648491	7	YES	2	1	28	8	7	6	YES	PRESENT	-2.655741372	-0.474357875	6.000000000	0.446105877	FORMAL_PATTERN	SHARED_NOT_ENRICHED
282	STATE_TRANSITION	OL_STATE>CARRIER_STATE	TRANSITION	119	40	38.289009933	20	8	18.045774648	58	12	13.948497854	118	13	30.787217459	2	1	9.652509653	25	6	44.894366197	-1.456820593	-1.142221720	0.371551312	8	YES	5	1	57	12	15	7	YES	PRESENT	-1.562178576	-1.247579703	6.000000000	0.385107033	FORMAL_PATTERN	SHARED_NOT_ENRICHED
286	STATE_TRANSITION	OL_STATE>AL_STATE	TRANSITION	15	13	4.966356937	7	5	6.602112676	12	6	2.980448259	22	10	5.845674201	9	1	36.679536680	6	2	11.443661972	-0.736658625	-0.971840097	1.147398432	5	YES	2	2	12	6	5	3	YES	PRESENT	-1.325971769	-1.561153241	6.000000000	0.302764563	FORMAL_PATTERN	SHARED_NOT_ENRICHED
288	WRAPPER_TRANSITION	ch>t	TRANSITION	9	7	3.043896187	4	4	3.961267606	5	4	1.311397234	5	3	1.428942582	2	1	9.652509653	0	0	0.880281690	-1.214814399	-0.123843190	1.594857409	4	YES	2	2	5	4	2	2	YES	PRESENT	-1.719238645	-0.628267436	5.491853096	0.185841801	FORMAL_PATTERN	SHARED_NOT_ENRICHED
291	FIELD_SHAPE	OPEN|LEN_4PLUS|ENTRY_STATE>AR_REFERENCE	FIELD	4	4	4.977876106	3	2	7.608695652	4	3	2.970297030	5	3	3.223915592	2	1	43.103448276	1	1	8.426966292	-0.744923116	-0.118206764	1.357041948	2	YES	1	1	4	3	2	1	YES	PRESENT	-1.416911466	-0.790195114	5.129283017	0.043311647	FORMAL_PATTERN	SHARED_NOT_ENRICHED
294	FIELD_SHAPE	OPEN|LEN_1|OL_STATE>OL_STATE	FIELD	8	7	9.402654867	3	3	7.608695652	9	7	6.270627063	26	11	15.533411489	0	0	8.620689655	4	3	25.280898876	-0.584458444	-1.308693088	0.279039436	3	NO	0	0	8	6	3	3	YES	ABSENT	-1.015992806	-1.740227450	5.129283017	-0.032671250	FORMAL_PATTERN	SHARED_NOT_ENRICHED
295	FIELD_TEMPLATE	OL_STATE>OPEN	FIELD	8	7	9.402654867	3	3	7.608695652	9	7	6.270627063	26	11	15.533411489	0	0	8.620689655	4	3	25.280898876	-0.584458444	-1.308693088	0.279039436	3	NO	0	0	8	6	3	3	YES	ABSENT	-1.015992806	-1.740227450	4.169925001	-0.032671250	FORMAL_PATTERN	SHARED_NOT_ENRICHED
297	WRAPPER_TRANSITION	q>d	TRANSITION	62	29	20.025632810	11	8	10.123239437	28	9	6.795422031	73	13	19.095869057	8	1	32.818532819	15	4	27.288732394	-1.559212775	-1.490625521	0.575035968	8	YES	3	1	24	8	8	7	YES	PRESENT	-2.054677273	-1.986090020	5.491853096	-0.167431278	FORMAL_PATTERN	SHARED_NOT_ENRICHED
298	STATE_TRANSITION	ENTRY_STATE>OL_STATE	TRANSITION	71	37	22.909323935	7	4	6.602112676	25	11	6.080114449	33	12	8.703559366	2	1	9.652509653	10	5	18.485915493	-1.913764499	-0.517507039	0.118829280	4	YES	3	1	24	11	4	3	YES	PRESENT	-2.283020501	-0.886763041	6.000000000	-0.168758083	FORMAL_PATTERN	SHARED_NOT_ENRICHED
299	RECORD_STATE	OT_OL_LOCAL	GROUP	43	26	11.119631902	4	3	3.398791541	14	8	2.985996705	15	7	3.429203540	2	1	8.278145695	4	3	6.578947368	-1.896824552	-0.199660964	0.186809306	3	NO	0	0	13	8	4	3	YES	PRESENT	-2.406493266	-0.709329679	3.584962501	-0.189890169	FORMAL_PATTERN	SHARED_NOT_ENRICHED
301	STATE_TRANSITION	CARRIER_STATE>Q_OUTER_STATE	TRANSITION	54	28	17.462351810	12	4	11.003521127	124	12	29.685264664	97	11	25.331254871	1	1	5.791505792	9	5	16.725352113	-0.666282613	-1.202953288	1.431781716	4	YES	9	2	121	12	3	2	YES	PRESENT	-1.154367895	-1.691038570	6.000000000	-0.263198663	FORMAL_PATTERN	SHARED_NOT_ENRICHED
309	FIELD_SHAPE	OPEN|LEN_1|ENTRY_STATE>ENTRY_STATE	FIELD	18	15	20.464601770	6	6	14.130434783	8	5	5.610561056	14	8	8.499413834	0	0	8.620689655	3	3	19.662921348	-1.866913640	-0.599218301	1.332588904	5	NO	0	0	8	5	6	6	YES	ABSENT	-2.152359058	-0.884663719	5.129283017	-0.547463893	FORMAL_PATTERN	SHARED_NOT_ENRICHED
310	FIELD_TEMPLATE	ENTRY_STATE>OPEN	FIELD	18	15	20.464601770	6	6	14.130434783	8	5	5.610561056	14	8	8.499413834	0	0	8.620689655	3	3	19.662921348	-1.866913640	-0.599218301	1.332588904	5	NO	0	0	8	5	6	6	YES	ABSENT	-2.152359058	-0.884663719	4.169925001	-0.547463893	FORMAL_PATTERN	SHARED_NOT_ENRICHED
313	STATE_TRANSITION	OTHER>ENTRY_STATE	TRANSITION	125	42	40.211470682	14	8	12.764084507	21	10	5.126371006	21	12	5.585866459	2	1	9.652509653	3	3	6.161971831	-2.971597303	-0.123843190	1.316080267	8	YES	3	1	21	10	11	7	YES	PRESENT	-3.113285180	-0.265531067	6.000000000	-0.583555626	FORMAL_PATTERN	SHARED_NOT_ENRICHED
314	STATE_TRANSITION	AL_STATE>OL_STATE	TRANSITION	15	12	4.966356937	3	3	3.080985915	20	9	4.887935145	35	11	9.223174851	5	1	21.235521236	3	2	6.161971831	-0.688795866	-1.581871361	0.665833056	3	YES	1	1	20	9	2	2	YES	PRESENT	-1.079758009	-1.972833504	6.000000000	-0.603583755	FORMAL_PATTERN	SHARED_NOT_ENRICHED
315	WRAPPER_TRANSITION	NONE>d	TRANSITION	196	46	62.960589555	41	12	36.531690141	49	11	11.802575107	93	13	24.292023902	8	1	32.818532819	20	5	36.091549296	-2.415347386	-1.041381030	1.630046838	11	YES	2	1	48	11	39	11	YES	PRESENT	-2.627537132	-1.253570776	5.491853096	-0.686789335	FORMAL_PATTERN	SHARED_NOT_ENRICHED
323	WRAPPER_TRANSITION	d>t	TRANSITION	6	6	2.082665812	3	3	3.080985915	3	3	0.834525513	5	4	1.428942582	1	1	5.791505792	1	1	2.640845070	-1.319403300	-0.775919887	1.884364027	3	NO	0	0	3	3	3	3	YES	PRESENT	-1.689954767	-1.146471354	5.491853096	-1.037505200	FORMAL_PATTERN	SHARED_NOT_ENRICHED
327	STATE_TRANSITION	OL_STATE>OL_STATE	TRANSITION	128	37	41.172701057	9	5	8.362676056	47	11	11.325703386	87	12	22.733177449	5	1	21.235521236	44	5	78.345070423	-2.299651513	-1.442762762	0.437564068	5	YES	4	1	45	11	5	4	YES	PRESENT	-2.839267097	-1.982378345	6.000000000	-1.376233809	FORMAL_PATTERN	SHARED_NOT_ENRICHED
328	STATE_TRANSITION	Q_OUTER_STATE>CARRIER_STATE	TRANSITION	61	30	19.705222685	8	4	7.482394366	90	12	21.578445398	91	13	23.772408418	1	1	5.791505792	15	5	27.288732394	-1.397006142	-1.667716161	1.528019019	4	YES	3	1	86	12	5	3	YES	PRESENT	-1.776157053	-2.046867072	6.000000000	-1.506803717	FORMAL_PATTERN	SHARED_NOT_ENRICHED
329	FIELD_SHAPE	CLOSED|LEN_4PLUS|Q_OUTER_STATE>DY_RESOLUTION	FIELD	13	12	14.933628319	3	3	7.608695652	40	11	26.732673267	41	11	24.325908558	0	0	8.620689655	3	2	19.662921348	-0.972843669	-1.676772629	1.812883053	3	NO	0	0	37	11	3	3	YES	ABSENT	-1.407196311	-2.111125271	5.129283017	-1.556057824	FORMAL_PATTERN	SHARED_NOT_ENRICHED
332	WRAPPER_TRANSITION	d>ch	TRANSITION	92	39	29.637936559	9	6	8.362676056	12	7	2.980448259	15	10	4.027020005	6	1	25.096525097	6	2	11.443661972	-3.313843775	-0.434183311	1.488435350	6	YES	2	1	12	7	7	5	YES	PRESENT	-3.746393933	-0.866733469	5.491853096	-1.684889839	FORMAL_PATTERN	SHARED_NOT_ENRICHED
334	STATE_TRANSITION	Q_OUTER_STATE>ENTRY_STATE	TRANSITION	44	26	14.258250561	3	3	3.080985915	9	6	2.265140677	17	11	4.546635490	1	1	5.791505792	6	4	11.443661972	-2.654124422	-1.005198694	0.443791435	3	YES	1	1	8	5	2	2	YES	PRESENT	-3.077769027	-1.428843299	6.000000000	-1.881218833	FORMAL_PATTERN	SHARED_NOT_ENRICHED
337	STATE_TRANSITION	ENTRY_STATE>ENTRY_STATE	TRANSITION	82	29	26.433835309	6	6	5.721830986	8	6	2.026704816	12	9	3.247596778	0	0	1.930501931	3	1	6.161971831	-3.705177877	-0.680236539	1.497340903	6	YES	1	1	6	5	5	5	YES	ABSENT	-3.977325640	-0.952384302	6.000000000	-2.326729946	FORMAL_PATTERN	SHARED_NOT_ENRICHED
338	WRAPPER_TRANSITION	d>q	TRANSITION	42	28	13.617430311	4	2	3.961267606	36	10	8.702908918	54	12	14.159521954	5	1	21.235521236	7	4	13.204225352	-1.781420412	-1.837738487	1.135535531	2	YES	1	1	30	10	3	1	YES	PRESENT	-3.274627516	-3.330945591	5.491853096	-2.601964164	FORMAL_PATTERN	SHARED_NOT_ENRICHED
341	WRAPPER_TRANSITION	sh>d	TRANSITION	35	25	11.374559436	5	5	4.841549296	7	4	1.788268956	25	11	6.625097428	1	1	5.791505792	3	3	6.161971831	-2.669175028	-1.889377937	1.436905050	4	YES	2	2	7	4	3	3	YES	PRESENT	-3.003247879	-2.223450787	5.491853096	-2.955077395	FORMAL_PATTERN	SHARED_NOT_ENRICHED
343	WRAPPER_TRANSITION	q>q	TRANSITION	47	25	15.219480936	7	5	6.602112676	198	12	47.329518360	235	13	61.184723305	8	1	32.818532819	9	4	16.725352113	-1.204919490	-3.212171818	2.841740575	5	YES	2	1	177	12	5	4	YES	PRESENT	-1.556557229	-3.563809557	5.491853096	-3.040827277	FORMAL_PATTERN	SHARED_NOT_ENRICHED
344	WRAPPER_TRANSITION	ch>d	TRANSITION	97	38	31.239987184	9	7	8.362676056	8	6	2.026704816	17	11	4.546635490	3	1	13.513513514	8	4	14.964788732	-3.946185977	-1.165663366	2.044828699	6	YES	3	2	8	6	6	5	YES	PRESENT	-4.446245049	-1.665722439	5.491853096	-3.326908770	FORMAL_PATTERN	SHARED_NOT_ENRICHED
346	WRAPPER_TRANSITION	d>d	TRANSITION	110	36	35.405318808	5	4	4.841549296	10	5	2.503576538	29	10	7.664328397	2	1	9.652509653	4	1	7.922535211	-3.821903641	-1.614168817	0.951478222	4	YES	1	1	8	4	4	3	YES	PRESENT	-4.193944342	-1.986209518	5.491853096	-3.589883474	FORMAL_PATTERN	SHARED_NOT_ENRICHED
