edition	unit_id	page	physical_folio	star_ordinal	last_open_field_id	last_open_tokens	last_open_hosts	last_open_template	first_body_field_id	first_body_tokens	first_body_hosts	first_body_template	first_body_architecture	first_body_first_cell	reading_role
RF1b	b0ad74b9016cc87d9493	f105v	f105	3	RF1b|f105v.8|F03	opcheddl|pchdar|air|odar	opcheddl|pchd|air|d	f5d11abb9d9c3e6a	RF1b|f105v.9|F01	lcheey|qoeees|y|daiin|okairy|otchedy	lcheey|eees|y|aiin|okairy|che	4d5960d33cc8c322	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	f0dc171bae41c1fa61ad	f105v	f105	4	ZL3b|f105v.14|F03	olord|aiiin|tail|odar|kard|chtchy	olord|aiiin|ail|d|kard|tchy	b6e98c1e67f00ec1	ZL3b|f105v.15|F01	ycheey|kar|ykeey|otaiin|ot|al|dar|chdor|kalchedy	ycheey|k|ykeey|ot|ot|al|ar|or|kalche	57c04b89f9cc3cd4	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	f0dc171bae41c1fa61ad	f105v	f105	4	IT2a|f105v.14|F03	olord|aiiin|kail|odar|kard|chtchy	olord|aiiin|kail|d|kard|tchy	4d686098bfd4a745	IT2a|f105v.15|F01	ycheey|kar|ykeey|otaiin|otal|dar|chdos|kalchedy	ycheey|k|ykeey|ot|ot|ar|os|kalche	b65c6ca58e5310a9	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	f0dc171bae41c1fa61ad	f105v	f105	4	RF1b|f105v.14|F03	olord|aiiin|tail|odar|kard|chtchy	olord|aiiin|ail|d|kard|tchy	b6e98c1e67f00ec1	RF1b|f105v.15|F01	ycheey|kar|ykeey|otaiin|otal|dar|chdos|kalchedy	ycheey|k|ykeey|ot|ot|ar|os|kalche	b65c6ca58e5310a9	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	b6c7e205748878ef08e1	f105v	f105	5	ZL3b|f105v.18|F02	qopchsd|opair|orair|karaim	opchsd|op|or|karai	61bcab9bafe836fc	ZL3b|f105v.19|F01	ycheey|aiin|otleey|lkaiir|cheeo|taiin|okeed|ail|kchey|rokaix|am	ycheey|aiin|otleey|lkaiir|eo|aiin|okeed|ail|kchey|rokaix|a	48ed53aa9c45cadb	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	b6c7e205748878ef08e1	f105v	f105	5	IT2a|f105v.18|F02	qopchsd|opair|orair|karaim	opchsd|op|or|karai	61bcab9bafe836fc	IT2a|f105v.19|F01	ycheey|aiin|otleey|lkaiir|cheeo|taiin|okeed|ail|kchey|rokaix|am	ycheey|aiin|otleey|lkaiir|eo|aiin|okeed|ail|kchey|rokaix|a	48ed53aa9c45cadb	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	b6c7e205748878ef08e1	f105v	f105	5	RF1b|f105v.18|F02	qopchsd|opair|orair|karaim	opchsd|op|or|karai	61bcab9bafe836fc	RF1b|f105v.19|F01	ycheey|aiin|otleey|lkaiir|cheeo|taiin|ok|eed|ail|kchey|rokaix|am	ycheey|aiin|otleey|lkaiir|eo|aiin|ok|eed|ail|kchey|rokaix|a	fa4fb59d67095a71	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	d13044ddd75212bb6e2a	f105v	f105	6	ZL3b|f105v.20|F03	kairodl|lpaim	kairodl|lpai	1e781bbf14272c46	ZL3b|f105v.21|F01	ykeeo|daiim|sheey|qokaiin|cheot|daiin|qoek|eeykeody	ykeeo|aii|eey|ok|ot|aiin|oek|eeykeo	c803da59df804c20	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	d13044ddd75212bb6e2a	f105v	f105	6	IT2a|f105v.20|F03	kair|odl|lpaim	k|odl|lpai	c8cbcaf4cc11243d	IT2a|f105v.21|F01	ykeeo|daiim|sheey|qokaiin|cheotdaiin|qoekeeykeody	ykeeo|aii|eey|ok|d|oekeeykeo	b496d3a9836c600f	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	d13044ddd75212bb6e2a	f105v	f105	6	RF1b|f105v.20|F03	kair|odl|lpaim	k|odl|lpai	c8cbcaf4cc11243d	RF1b|f105v.21|F01	ykeeo|daiim|sheey|qokaiin|cheot|daiin|qoek|eeykeody	ykeeo|aii|eey|ok|ot|aiin|oek|eeykeo	c803da59df804c20	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	f1af057656bf3035f0f7	f105v	f105	7	ZL3b|f105v.23|F01	tcholkaiin|odal|kl|chees|aiiin|shees|qopdaiin|chods|alkeey|paradam	cholk|d|kl|es|aiiin|ees|opd|ods|alkeey|parada	acb97cf31c05e20a	ZL3b|f105v.24|F01	alcheey|okaiin|otar|oto|daiin|ckheol|lkol|fchedypaiin	alcheey|ok|ot|oto|aiin|ckheol|lkol|fchedyp	ed7281e42ae45016	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	f1af057656bf3035f0f7	f105v	f105	7	IT2a|f105v.23|F01	tcholkaiin|odal|kl|chees|aiiin|shees|qopdaiin|chodr|alkeey|paradam	cholk|d|kl|es|aiiin|ees|opd|odr|alkeey|parada	acb97cf31c05e20a	IT2a|f105v.24|F01	alcheey|okaiin|otar|oto|daiin|ckheol|lkol|fchedypaiin	alcheey|ok|ot|oto|aiin|ckheol|lkol|fchedyp	ed7281e42ae45016	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	f1af057656bf3035f0f7	f105v	f105	7	RF1b|f105v.23|F01	tcholtaiin|odal|kl|chees|aiiin|shees|qopdaiin|chods|alkeey|paradam	cholt|d|kl|es|aiiin|ees|opd|ods|alkeey|parada	acb97cf31c05e20a	RF1b|f105v.24|F01	alcheey|okaiin|otar|oto|daiin|ckheol|lkol|pchedypaiin	alcheey|ok|ot|oto|aiin|ckheol|lkol|pchedyp	ed7281e42ae45016	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	ffee775b800db66d3690	f105v	f105	8	ZL3b|f105v.25|F04	qotor|oeeeodr|qopar|acfhhy|dl	or|oeeeodr|op|acfhhy|l	01158dc6c3ae5bc3	ZL3b|f105v.26|F01	lkl|sheeodees|otaiin|otar|otal|or|aiin|chedor|alkaiin|chs|alkaiin|ry	lkl|eeodees|ot|ot|ot|or|aiin|or|alk|s|alk|ry	c5911ee1bfe2843e	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	ffee775b800db66d3690	f105v	f105	8	IT2a|f105v.25|F04	qotor|oeeeodr|qopar|aifhhy|dl	or|oeeeodr|op|aifhhy|l	01158dc6c3ae5bc3	IT2a|f105v.26|F01	lkl|sheeodees|otaiin|otar|otal|or|aiin|chedor|alkaiin|chs|alkaiin|ry	lkl|eeodees|ot|ot|ot|or|aiin|or|alk|s|alk|ry	c5911ee1bfe2843e	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	ffee775b800db66d3690	f105v	f105	8	RF1b|f105v.25|F04	qotor|oeeeodr|qopar|acfhhy|dl	or|oeeeodr|op|acfhhy|l	01158dc6c3ae5bc3	RF1b|f105v.26|F01	lkl|sheeodees|otaiin|otar|otal|or|aiin|chedor|alkaiin|chs|alkaiin|ry	lkl|eeodees|ot|ot|ot|or|aiin|or|alk|s|alk|ry	c5911ee1bfe2843e	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	88ef7d1c351dadc1aefd	f105v	f105	9	ZL3b|f105v.29|F05	daiin|opairam	aiin|opaira	1944c5c873e164ea	ZL3b|f105v.30|F01	dchedy	che	ab361f25ccd5eeab	W=d;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=d;F=NONE;R=0;D=0;DY=1;B3=0	PRIMARY
IT2a	88ef7d1c351dadc1aefd	f105v	f105	9	IT2a|f105v.29|F05	daiin|opairam	aiin|opaira	1944c5c873e164ea	IT2a|f105v.30|F01	dchedy	che	ab361f25ccd5eeab	W=d;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=d;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
RF1b	88ef7d1c351dadc1aefd	f105v	f105	9	RF1b|f105v.29|F04	daiin|opairam	aiin|opaira	1944c5c873e164ea	RF1b|f105v.30|F01	dchedy	che	ab361f25ccd5eeab	W=d;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=d;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
ZL3b	1a45c5601ccb355253c4	f105v	f105	10	ZL3b|f105v.32|F02	qokaiin|qotedair|apo|rairapy	ok|ed|apo|rairapy	de49330475f3fb48	ZL3b|f105v.33|F01	lsheody	lsheo	4dee4dd0c9a3feb1	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0	PRIMARY
IT2a	1a45c5601ccb355253c4	f105v	f105	10	IT2a|f105v.32|F02	qokaiin|qotedais|aporair|apy	ok|otedais|apor|apy	dcddfc5c8ede050c	IT2a|f105v.33|F01	lsheody	lsheo	4dee4dd0c9a3feb1	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
RF1b	1a45c5601ccb355253c4	f105v	f105	10	RF1b|f105v.32|F02	qokaiin|qotedair|apo|rair|apy	ok|ed|apo|r|apy	3ac98ad41e85915f	RF1b|f105v.33|F01	lsheody	lsheo	4dee4dd0c9a3feb1	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
ZL3b	3894c48503f031c6368c	f106r	f106	1	ZL3b|f106r.1|F04	qoted|yteeody	ed|yteeo	7abaa4c45a7be0b7	ZL3b|f106r.2|F01	shedchy|ytchedy	edchy|ytche	07631f120798aa96	W=sh;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=sh;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	3894c48503f031c6368c	f106r	f106	1	IT2a|f106r.1|F04	qoted|yteeody	ed|yteeo	7abaa4c45a7be0b7	IT2a|f106r.2|F01	shedchy|ytchedy	edchy|ytche	07631f120798aa96	W=sh;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=sh;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	3894c48503f031c6368c	f106r	f106	1	RF1b|f106r.1|F04	qoted|ykeeody	ed|ykeeo	7abaa4c45a7be0b7	RF1b|f106r.2|F01	shedchy|ytchedy	edchy|ytche	07631f120798aa96	W=sh;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=sh;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	128586296603ed16bc03	f106r	f106	2	ZL3b|f106r.4|F06	qokam	oka	aff7ec37b59548e5	ZL3b|f106r.5|F01	ysheor|aiin|char|okaiin|qokeechy|checkhy|qokeod|ar|qokeo|lkeo|lchorom	ysheor|aiin|ar|ok|okeechy|ckhy|okeod|ar|okeo|lkeo|lchoro	1f72aa0a026e898a	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	128586296603ed16bc03	f106r	f106	2	IT2a|f106r.4|F07	qokam	oka	aff7ec37b59548e5	IT2a|f106r.5|F01	ysheor|aiin|char|okaiin|qokeechy|checkhy|qokeod|ar|qokeo|lkeo|leeo|ram	ysheor|aiin|ar|ok|okeechy|ckhy|okeod|ar|okeo|lkeo|leeo|ra	00f01e70324665bb	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	128586296603ed16bc03	f106r	f106	2	RF1b|f106r.4|F06	qokag	okag	d06079efb9833ad5	RF1b|f106r.5|F01	ysheor|aiin|char|okaiin|qokeechy|checkhy|qok|eod|ar|qokeo|lkeo|lcho|ram	ysheor|aiin|ar|ok|okeechy|ckhy|ok|eod|ar|okeo|lkeo|lcho|ra	358a1ebd82cc58a3	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	78111d43c12848c12810	f106r	f106	3	ZL3b|f106r.8|F04	dair|okchdaim	air|okchdai	1944c5c873e164ea	ZL3b|f106r.9|F01	ychor|chol|qokain|chocphol|lchedy	ychor|l|ok|ocphol|lche	d19e6b8bbc3085c2	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	78111d43c12848c12810	f106r	f106	3	IT2a|f106r.8|F04	dair|okeedaim	air|okeedai	1944c5c873e164ea	IT2a|f106r.9|F01	ychor|chol|qokain|chocphol|lchedy	ychor|l|ok|ocphol|lche	d19e6b8bbc3085c2	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	78111d43c12848c12810	f106r	f106	3	RF1b|f106r.8|F04	dair|okeedaim	air|okeedai	1944c5c873e164ea	RF1b|f106r.9|F01	ychor|chol|qokain|chocphol|lchedy	ychor|l|ok|ocphol|lche	d19e6b8bbc3085c2	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	9139ccdb3e2b89b68aa8	f106r	f106	4	ZL3b|f106r.10|F06	qotoky	otoky	d06079efb9833ad5	ZL3b|f106r.11|F01	sar|aiin|cheol|aiin|cheokey|raiin|chokar|cholky|okeees|aiin|okeey|lchg	ar|aiin|l|aiin|okey|r|ok|olky|okeees|aiin|okeey|lchg	72d55776145ba0d1	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=s;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	9139ccdb3e2b89b68aa8	f106r	f106	4	IT2a|f106r.10|F06	qotoky	otoky	d06079efb9833ad5	IT2a|f106r.11|F01	sar|aiin|cheol|aiin|cheokey|raiin|chokar|cholky|okeees|aiin|okeey|lchg	ar|aiin|l|aiin|okey|r|ok|olky|okeees|aiin|okeey|lchg	72d55776145ba0d1	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	9139ccdb3e2b89b68aa8	f106r	f106	4	RF1b|f106r.10|F06	qotoky	otoky	d06079efb9833ad5	RF1b|f106r.11|F01	sar|aiin|cheol|aiin|cheokey|raiin|chokar|cholky|okeees|aiin|okeey|lchg	ar|aiin|l|aiin|okey|r|ok|olky|okeees|aiin|okeey|lchg	72d55776145ba0d1	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	224f51aecadfaa115e77	f106r	f106	5	ZL3b|f106r.13|F01	pcheol|sheokaiin|otey|qokeeor|sheo|aiin|otchey|pcheo|ror|aiin|daiinopal	pcheol|eok|otey|okeeor|eo|aiin|chey|pcheo|ror|aiin|aiinop	40c62d0c00915976	ZL3b|f106r.14|F01	ychol|okaiin|olcheey|dolchedy	ychol|ok|olcheey|olche	62d781777b1f66ba	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	224f51aecadfaa115e77	f106r	f106	5	IT2a|f106r.13|F01	pcheol|sheokaiin|otey|qokeeor|sheo|aiin|otchey|pcheo|ror|aiin|daiin|opal	pcheol|eok|otey|okeeor|eo|aiin|chey|pcheo|ror|aiin|aiin|op	66c228cf97bd32d2	IT2a|f106r.14|F01	ychol|okaiin|olcheey|dolchedy	ychol|ok|olcheey|olche	62d781777b1f66ba	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	224f51aecadfaa115e77	f106r	f106	5	RF1b|f106r.13|F01	pcheol|sheokaiin|otey|qokeeor|sheoaiin|otchey|pcheo|ror|aiin|daiinopal	pcheol|eok|otey|okeeor|eo|chey|pcheo|ror|aiin|aiinop	8dea2ec2563d7a3a	RF1b|f106r.14|F01	ychol|akaiin|olcheey|dolchedy	ychol|ak|olcheey|olche	62d781777b1f66ba	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	279468dd32d2a31406a2	f106r	f106	6	ZL3b|f106r.15|F03	opches|aiin|okchdam	opches|aiin|okchda	80015b55688aae35	ZL3b|f106r.16|F01	soin|oin|okain|aiin|arol|ocheedy	oin|oin|ok|aiin|arol|chee	0d88cd296d3b07cb	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	279468dd32d2a31406a2	f106r	f106	6	IT2a|f106r.15|F03	opches|aiin|okchdam	opches|aiin|okchda	80015b55688aae35	IT2a|f106r.16|F01	sain|oin|okain|aiin|arol|ocheedy	ain|oin|ok|aiin|arol|chee	0d88cd296d3b07cb	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	279468dd32d2a31406a2	f106r	f106	6	RF1b|f106r.15|F03	opches|aiin|okchdam	opches|aiin|okchda	80015b55688aae35	RF1b|f106r.16|F01	sain|oin|okain|aiin|arol|ocheedy	ain|oin|ok|aiin|arol|chee	0d88cd296d3b07cb	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	b01097f3f1ad8bdaca2f	f106r	f106	7	ZL3b|f106r.18|F03	lkeedar|sheopchy|qopchy|qotolchy|qoty|chdy	lkeed|eopchy|opchy|otolchy|y|y	5a0629cfbc401bba	ZL3b|f106r.19|F01	otchedy	che	3937916de52a61f8	W=NONE;F=OT;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=OT;R=0;D=0;DY=1;B3=0	PRIMARY
IT2a	b01097f3f1ad8bdaca2f	f106r	f106	7	IT2a|f106r.18|F03	lkeedar|sheopchy|qopchy|qotolchy|qoty|chdy	lkeed|eopchy|opchy|otolchy|y|y	5a0629cfbc401bba	IT2a|f106r.19|F01	otchedy	che	3937916de52a61f8	W=NONE;F=OT;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=OT;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
RF1b	b01097f3f1ad8bdaca2f	f106r	f106	7	RF1b|f106r.18|F03	lkeedar|sheopchy|qopchy|qotolchy|qoty|chdy	lkeed|eopchy|opchy|otolchy|y|y	5a0629cfbc401bba	RF1b|f106r.19|F01	otchedy	che	3937916de52a61f8	W=NONE;F=OT;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=OT;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
ZL3b	cfa5ede27c41a3c53ea2	f106r	f106	8	ZL3b|f106r.22|F04	opchody	opcho	4dee4dd0c9a3feb1	ZL3b|f106r.23|F01	ychedy	yche	4dee4dd0c9a3feb1	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0	PRIMARY
IT2a	cfa5ede27c41a3c53ea2	f106r	f106	8	IT2a|f106r.22|F04	opchody	opcho	4dee4dd0c9a3feb1	IT2a|f106r.23|F01	ychedy	yche	4dee4dd0c9a3feb1	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
RF1b	cfa5ede27c41a3c53ea2	f106r	f106	8	RF1b|f106r.22|F04	apchody	apcho	4dee4dd0c9a3feb1	RF1b|f106r.23|F01	ychedy	yche	4dee4dd0c9a3feb1	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
ZL3b	eddd60dcf7764e1f164b	f106r	f106	9	ZL3b|f106r.24|F03	lkechor|otchodar|cho|lky|chedar|otaiin|chkchedaram	lkechor|chod|o|lky|d|ot|kchedara	6a03cf28c5af4b81	ZL3b|f106r.25|F01	soraiin|cheeo|lo|lchey|qokaiin|shedy	or|eo|lo|lchey|ok|e	dcd6dbf0b4393346	W=s;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	eddd60dcf7764e1f164b	f106r	f106	9	IT2a|f106r.24|F03	lkechor|otchodar|cho|lky|chedar|otaiin|chkchedaram	lkechor|chod|o|lky|d|ot|kchedara	6a03cf28c5af4b81	IT2a|f106r.25|F01	soraiin|cheeo|lo|lchey|qokaiin|shedy	or|eo|lo|lchey|ok|e	dcd6dbf0b4393346	W=s;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	eddd60dcf7764e1f164b	f106r	f106	9	RF1b|f106r.24|F03	lkechor|otchod|ar|cho|lky|chedar|otaiin|chkchedaram	lkechor|chod|ar|o|lky|d|ot|kchedara	1e0ea9913e1cd07c	RF1b|f106r.25|F01	soraiin|cheeo|lo|lchey|qokaiin|shedy	or|eo|lo|lchey|ok|e	dcd6dbf0b4393346	W=s;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	b7dd37050b02f3b3f05a	f106r	f106	11	ZL3b|f106r.32|F03	qopcher|al|karchy|qotedary	opcher|al|karchy|otedary	1cfd72b4a16bf079	ZL3b|f106r.33|F01	ycheol|chokaiin|sheody	ycheol|ok|eo	6d61f28e0a8597b6	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=3;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	b7dd37050b02f3b3f05a	f106r	f106	11	IT2a|f106r.32|F03	qopches|al|karchy|qotedary	opches|al|karchy|otedary	1cfd72b4a16bf079	IT2a|f106r.33|F01	ycheol|chokaiin|sheody	ycheol|ok|eo	6d61f28e0a8597b6	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=3;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	b7dd37050b02f3b3f05a	f106r	f106	11	RF1b|f106r.32|F03	qopches|al|karchy|qotedary	opches|al|karchy|otedary	1cfd72b4a16bf079	RF1b|f106r.33|F01	ycheol|chokaiin|sheody	ycheol|ok|eo	6d61f28e0a8597b6	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=3;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	304daa81685df25f8475	f106r	f106	12	ZL3b|f106r.34|F02	qotarain	ar	6e90966dc758cfb5	ZL3b|f106r.35|F01	okaiin|choky|lkar|chdy|lchedy	ok|oky|lk|y|lche	3bf8973f446ea9ff	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	304daa81685df25f8475	f106r	f106	12	IT2a|f106r.34|F02	qotar|ain	ot|ain	4208969b47528207	IT2a|f106r.35|F01	okaiin|choky|lkar|chdy|lchedy	ok|oky|lk|y|lche	3bf8973f446ea9ff	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	304daa81685df25f8475	f106r	f106	12	RF1b|f106r.34|F02	qotar|ain	ot|ain	4208969b47528207	RF1b|f106r.35|F01	okaiin|choky|lkar|chdy|lchedy	ok|oky|lk|y|lche	3bf8973f446ea9ff	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	1037a02aea03460f4f87	f106r	f106	13	ZL3b|f106r.36|F02	qotes|aiin|okalal|shdy|otaiin|shedy	es|aiin|okal|y|ot|e	dc182376e3ce347d	ZL3b|f106r.37|F01	tchodaiin|tcheo|dlchy	chod|cheo|lchy	25172c8d1fb0bcdc	W=t;F=NONE;R=1;D=0;DY=0;B3=0;N=3;END=OPEN	W=t;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	1037a02aea03460f4f87	f106r	f106	13	IT2a|f106r.36|F02	qotes|aiin|okalal|shdy|otaiin|shedy	es|aiin|okal|y|ot|e	dc182376e3ce347d	IT2a|f106r.37|F01	tchodaiin|tcheo|dlchy	chod|cheo|lchy	25172c8d1fb0bcdc	W=t;F=NONE;R=1;D=0;DY=0;B3=0;N=3;END=OPEN	W=t;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
