model	held_folio	events	dy_boundaries	nuisance_bits	model_bits	gain_bits
NEXT_PAGE_HOST_EDGE_PAIR	f89	119	16	66.3849798279	83.9364533855	-17.5514735576
NEXT_PAGE_HOST_EDGE_PAIR	f9	74	3	17.1330892838	17.2373903162	-0.104301032395
NEXT_PAGE_HOST_EDGE_PAIR	f90	62	3	20.5966153991	16.4726698518	4.12394554729
NEXT_PAGE_HOST_EDGE_PAIR	f93	110	10	53.8818334379	66.6761639464	-12.7943305085
NEXT_PAGE_HOST_EDGE_PAIR	f94	68	10	39.6599938927	18.2529291658	21.4070647269
NEXT_PAGE_HOST_EDGE_PAIR	f95	174	29	103.388077261	93.8439290872	9.54414817377
NEXT_PAGE_HOST_EDGE_PAIR	f96	63	6	32.6159325596	34.2599929647	-1.64406040506
NEXT_PAGE_HOST_EDGE_PAIR	f99	132	12	61.2985900545	62.96176872	-1.66317866542
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f1	39	4	19.9682167326	23.2882535794	-3.3200368468
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f10	70	2	14.4721826792	23.1773905777	-8.70520789853
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f100	42	3	16.6312711732	11.401332028	5.22993914515
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f102	112	14	63.7082450915	64.463622767	-0.755377675578
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f103	293	64	190.832805566	42.8682004563	147.96460511
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f104	331	60	192.745888563	58.2406127263	134.505275837
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f105	304	55	186.006028579	104.310045281	81.6959832987
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f106	334	66	191.268199773	84.6380999207	106.630099853
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f107	392	50	189.819832013	43.1057781242	146.714053889
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f108	417	109	268.920557634	58.6399561661	210.280601467
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f11	31	4	17.8321870766	41.1170507591	-23.2848636825
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f111	460	83	275.861042628	64.7579164589	211.103126169
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f112	333	72	211.180404651	47.5422219607	163.63818269
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f113	372	73	215.628707966	90.2109754623	125.417732503
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f114	348	81	215.87299193	117.715472172	98.1575197577
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f115	309	95	226.403161684	85.3198082163	141.083353468
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f116	138	20	80.8718726047	17.3062036315	63.5656689732
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f13	48	0	3.80139116426	0.159287244602	3.64210391966
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f14	50	4	25.4570757226	37.8501532187	-12.3930774962
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f15	89	0	5.0608640827	0.119925922595	4.9409381601
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f16	66	3	15.2554445489	13.0605797716	2.19486477723
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f17	85	2	13.829663072	15.9302044435	-2.10054137153
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f18	63	2	18.6529141578	31.6837182212	-13.0308040634
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f19	69	2	19.1776760645	24.3362800946	-5.15860403004
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f2	89	2	15.3903632726	31.46937496	-16.0790116873
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f20	89	7	39.0976264943	34.5568592556	4.54076723874
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f21	73	1	8.5502160736	7.93412768167	0.616088391934
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f22	88	3	21.7379858923	35.0489219019	-13.3109360095
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f23	56	2	11.6070122202	23.0268879359	-11.4198757157
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f24	60	0	2.69802679317	1.31893326718	1.37909352599
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f25	32	0	1.25706511181	0.467152839937	0.789912271876
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f26	56	19	45.7803339477	26.8568499685	18.9234839792
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f27	40	0	1.70268160888	0.0810646536777	1.6216169552
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f28	69	1	9.01883137325	11.0424631943	-2.02363182104
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f29	53	0	4.01597079068	6.91200350808	-2.8960327174
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f3	105	0	5.70983651071	1.37359481119	4.33624169952
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f30	69	2	11.795983156	22.1768314321	-10.3808482761
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f31	33	10	26.0912033058	6.74477304177	19.3464302641
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f32	61	2	14.1063278413	25.7073797076	-11.6010518663
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f33	58	12	39.0470072884	47.3353469419	-8.28833965348
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f34	101	30	77.2062800854	42.621557886	34.5847221994
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f35	77	1	8.5629790326	8.88527108079	-0.32229204819
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f36	54	1	8.68713617484	13.8276517134	-5.14051553858
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f37	55	2	10.5149107697	16.5933479362	-6.07843716654
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f38	42	1	8.10346709224	8.39366089228	-0.290193800047
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f39	98	18	59.2680841052	29.9970739603	29.2710101449
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f4	61	3	18.6860093615	21.8144972518	-3.1284878903
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f40	60	8	26.5442576983	23.1767340503	3.36752364796
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f41	27	14	36.2447368194	12.5032713009	23.7414655185
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f42	94	2	14.3941197452	19.2617170385	-4.8675972933
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f43	69	31	70.4816163312	72.4691239719	-1.98750764071
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f44	72	1	11.018882348	7.55871764585	3.46016470214
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f45	62	3	17.3208849138	23.2080581914	-5.88717327754
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f46	67	14	47.7154261465	62.8318912784	-15.116465132
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f47	75	3	22.039204811	34.9101651389	-12.8709603279
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f48	111	28	84.4317695855	55.9023953541	28.5293742314
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f49	115	2	16.0312180153	14.0538527409	1.97736527441
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f5	30	1	6.31517306882	4.396323694	1.91884937481
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f50	70	20	45.4563711674	18.590653516	26.8657176514
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f51	50	9	43.3105297867	56.4013793652	-13.0908495785
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f52	38	2	9.70046664184	13.4095650394	-3.70909839752
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f53	36	4	20.9900712261	18.594313189	2.39575803716
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f54	46	0	2.07348792491	0.0617783428241	2.01170958209
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f55	75	4	30.6266796956	32.1277923461	-1.50111265046
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f56	63	0	2.42592629637	0.365266400676	2.06065989569
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f57	6	1	4.6601602992	0.365994464941	4.29416583426
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f58	248	14	101.31407407	99.3347475927	1.97932647695
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f6	58	0	1.89715612095	0.252080201618	1.64507591933
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f66	145	46	133.450217374	59.1211174339	74.3290999398
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f7	62	2	11.0942556155	12.6844722577	-1.59021664225
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f75	303	86	204.092491122	51.8053412569	152.287149865
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f76	409	131	309.661608693	37.672431598	271.989177095
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f77	315	103	198.128588646	26.3639207157	171.764667931
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f78	286	103	233.181276529	47.4485343645	185.732742165
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f79	367	81	245.08025659	23.8667463508	221.21351024
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f8	101	2	13.3867921812	15.3795149131	-1.99272273188
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f80	358	57	220.08300232	21.6852863235	198.397715997
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f81	203	52	133.524357795	23.1410641866	110.383293608
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f82	263	72	183.901448345	35.2324812547	148.668967091
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f83	303	90	188.721124187	52.2347818894	136.486342297
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f84	178	66	153.959622962	36.2716450272	117.687977935
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f85	162	48	105.423243884	37.7634803588	67.6597635249
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f86	426	61	266.325612545	99.4484640819	166.877148463
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f87	67	7	32.924218848	50.5629497277	-17.6387308797
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f88	109	13	43.6554573103	26.8618159505	16.7936413597
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f89	119	16	66.3849798279	94.9599847736	-28.5750049457
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f9	74	3	17.1330892838	19.3694558767	-2.23636659285
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f90	62	3	20.5966153991	13.4200952404	7.1765201587
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f93	110	10	53.8818334379	63.1618116479	-9.27997821
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f94	68	10	39.6599938927	8.6099443342	31.0500495585
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f95	174	29	103.388077261	84.7737826397	18.6142946213
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f96	63	6	32.6159325596	27.3147981605	5.3011343991
NEXT_PREV_PAGE_HOST_EDGE_PAIR	f99	132	12	61.2985900545	62.3004578108	-1.00186775623
NEXT_HOST_FINAL	f1	39	4	19.9682167326	20.3962016411	-0.427984908482
NEXT_HOST_FINAL	f10	70	2	14.4721826792	14.0839558193	0.388226859951
NEXT_HOST_FINAL	f100	42	3	16.6312711732	17.2998458918	-0.668574718652
NEXT_HOST_FINAL	f102	112	14	63.7082450915	62.1806341579	1.52761093359
NEXT_HOST_FINAL	f103	293	64	190.832805566	197.155894674	-6.32308910839
NEXT_HOST_FINAL	f104	331	60	192.745888563	197.693844705	-4.94795614156
NEXT_HOST_FINAL	f105	304	55	186.006028579	190.513287899	-4.50725931938
NEXT_HOST_FINAL	f106	334	66	191.268199773	194.543415822	-3.27521604833
NEXT_HOST_FINAL	f107	392	50	189.819832013	194.321093407	-4.50126139435
NEXT_HOST_FINAL	f108	417	109	268.920557634	269.925072263	-1.00451462902
NEXT_HOST_FINAL	f11	31	4	17.8321870766	19.1838799899	-1.35169291325
NEXT_HOST_FINAL	f111	460	83	275.861042628	284.420001122	-8.55895849393
NEXT_HOST_FINAL	f112	333	72	211.180404651	219.38430253	-8.203897879
NEXT_HOST_FINAL	f113	372	73	215.628707966	216.647475008	-1.01876704237
NEXT_HOST_FINAL	f114	348	81	215.87299193	218.161611516	-2.28861958576
NEXT_HOST_FINAL	f115	309	95	226.403161684	224.007170042	2.39599164168
NEXT_HOST_FINAL	f116	138	20	80.8718726047	83.1061198132	-2.23424720846
NEXT_HOST_FINAL	f13	48	0	3.80139116426	3.12651306641	0.674878097847
NEXT_HOST_FINAL	f14	50	4	25.4570757226	27.1785572807	-1.72148155814
NEXT_HOST_FINAL	f15	89	0	5.0608640827	3.79888742129	1.26197666141
NEXT_HOST_FINAL	f16	66	3	15.2554445489	15.2984308847	-0.0429863358677
NEXT_HOST_FINAL	f17	85	2	13.829663072	13.7902699388	0.0393931331813
NEXT_HOST_FINAL	f18	63	2	18.6529141578	18.1140236427	0.538890515124
NEXT_HOST_FINAL	f19	69	2	19.1776760645	18.1955295207	0.982146543834
NEXT_HOST_FINAL	f2	89	2	15.3903632726	15.553694105	-0.163330832406
NEXT_HOST_FINAL	f20	89	7	39.0976264943	39.2416432253	-0.144016730997
NEXT_HOST_FINAL	f21	73	1	8.5502160736	7.87289833009	0.677317743511
NEXT_HOST_FINAL	f22	88	3	21.7379858923	22.2008950181	-0.462909125727
NEXT_HOST_FINAL	f23	56	2	11.6070122202	12.1966004219	-0.589588201678
NEXT_HOST_FINAL	f24	60	0	2.69802679317	3.01400269119	-0.315975898024
NEXT_HOST_FINAL	f25	32	0	1.25706511181	1.28381129656	-0.0267461847452
NEXT_HOST_FINAL	f26	56	19	45.7803339477	42.0730794026	3.70725454508
NEXT_HOST_FINAL	f27	40	0	1.70268160888	1.39185580089	0.310825807992
NEXT_HOST_FINAL	f28	69	1	9.01883137325	8.392188065	0.62664330825
NEXT_HOST_FINAL	f29	53	0	4.01597079068	3.25031516019	0.765655630488
NEXT_HOST_FINAL	f3	105	0	5.70983651071	5.51724542845	0.192591082254
NEXT_HOST_FINAL	f30	69	2	11.795983156	12.3141215053	-0.518138349355
NEXT_HOST_FINAL	f31	33	10	26.0912033058	27.4510884485	-1.35988514271
NEXT_HOST_FINAL	f32	61	2	14.1063278413	14.7599718648	-0.653644023524
NEXT_HOST_FINAL	f33	58	12	39.0470072884	37.1313022281	1.91570506032
NEXT_HOST_FINAL	f34	101	30	77.2062800854	78.7110798897	-1.50479980431
NEXT_HOST_FINAL	f35	77	1	8.5629790326	6.70233083821	1.86064819439
NEXT_HOST_FINAL	f36	54	1	8.68713617484	8.80988831199	-0.12275213715
NEXT_HOST_FINAL	f37	55	2	10.5149107697	10.3874970853	0.127413684351
NEXT_HOST_FINAL	f38	42	1	8.10346709224	7.14614478532	0.957322306912
NEXT_HOST_FINAL	f39	98	18	59.2680841052	55.853857303	3.41422680211
NEXT_HOST_FINAL	f4	61	3	18.6860093615	17.7225103041	0.963499057388
NEXT_HOST_FINAL	f40	60	8	26.5442576983	26.2373497642	0.306907934046
NEXT_HOST_FINAL	f41	27	14	36.2447368194	35.1748065609	1.06993025852
NEXT_HOST_FINAL	f42	94	2	14.3941197452	14.5134527587	-0.11933301342
NEXT_HOST_FINAL	f43	69	31	70.4816163312	73.0722393446	-2.59062301332
NEXT_HOST_FINAL	f44	72	1	11.018882348	10.0214605779	0.997421770058
NEXT_HOST_FINAL	f45	62	3	17.3208849138	17.6449854084	-0.324100494596
NEXT_HOST_FINAL	f46	67	14	47.7154261465	49.8571015698	-2.14167542339
NEXT_HOST_FINAL	f47	75	3	22.039204811	22.8610692912	-0.821864480171
NEXT_HOST_FINAL	f48	111	28	84.4317695855	89.3667901394	-4.93502055391
NEXT_HOST_FINAL	f49	115	2	16.0312180153	15.3558529697	0.675365045632
NEXT_HOST_FINAL	f5	30	1	6.31517306882	7.08822249683	-0.773049428015
NEXT_HOST_FINAL	f50	70	20	45.4563711674	46.1148078308	-0.658436663383
NEXT_HOST_FINAL	f51	50	9	43.3105297867	44.5609469372	-1.25041715048
NEXT_HOST_FINAL	f52	38	2	9.70046664184	9.52236645586	0.178100185979
NEXT_HOST_FINAL	f53	36	4	20.9900712261	21.9929728513	-1.00290162512
NEXT_HOST_FINAL	f54	46	0	2.07348792491	1.86240367894	0.211084245971
NEXT_HOST_FINAL	f55	75	4	30.6266796956	30.9166519614	-0.289972265754
NEXT_HOST_FINAL	f56	63	0	2.42592629637	1.82531508853	0.600611207835
NEXT_HOST_FINAL	f57	6	1	4.6601602992	3.98801105406	0.672149245136
NEXT_HOST_FINAL	f58	248	14	101.31407407	100.831617416	0.482456653565
NEXT_HOST_FINAL	f6	58	0	1.89715612095	1.83608320277	0.0610729181779
NEXT_HOST_FINAL	f66	145	46	133.450217374	132.982715018	0.467502356038
NEXT_HOST_FINAL	f7	62	2	11.0942556155	11.3368391191	-0.242583503642
NEXT_HOST_FINAL	f75	303	86	204.092491122	200.209144107	3.88334701489
NEXT_HOST_FINAL	f76	409	131	309.661608693	305.213649959	4.44795873445
NEXT_HOST_FINAL	f77	315	103	198.128588646	211.22073057	-13.0921419238
NEXT_HOST_FINAL	f78	286	103	233.181276529	231.224019162	1.95725736736
NEXT_HOST_FINAL	f79	367	81	245.08025659	237.763432506	7.31682408438
NEXT_HOST_FINAL	f8	101	2	13.3867921812	14.0512856637	-0.664493482443
NEXT_HOST_FINAL	f80	358	57	220.08300232	224.646610834	-4.56360851332
NEXT_HOST_FINAL	f81	203	52	133.524357795	132.782811964	0.741545830608
NEXT_HOST_FINAL	f82	263	72	183.901448345	179.586482591	4.31496575471
NEXT_HOST_FINAL	f83	303	90	188.721124187	181.5184659	7.2026582863
NEXT_HOST_FINAL	f84	178	66	153.959622962	150.386285762	3.57333720044
NEXT_HOST_FINAL	f85	162	48	105.423243884	107.496750105	-2.07350622138
NEXT_HOST_FINAL	f86	426	61	266.325612545	276.559479567	-10.2338670224
NEXT_HOST_FINAL	f87	67	7	32.924218848	36.5755307255	-3.65131187744
NEXT_HOST_FINAL	f88	109	13	43.6554573103	45.6556664719	-2.00020916162
NEXT_HOST_FINAL	f89	119	16	66.3849798279	67.7959171132	-1.41093728531
NEXT_HOST_FINAL	f9	74	3	17.1330892838	17.8526435281	-0.719554244267
NEXT_HOST_FINAL	f90	62	3	20.5966153991	20.3593996988	0.237215700286
NEXT_HOST_FINAL	f93	110	10	53.8818334379	56.4213269751	-2.5394935372
NEXT_HOST_FINAL	f94	68	10	39.6599938927	41.5503325847	-1.89033869207
NEXT_HOST_FINAL	f95	174	29	103.388077261	106.508754566	-3.12067730554
NEXT_HOST_FINAL	f96	63	6	32.6159325596	33.5962042408	-0.98027168117
NEXT_HOST_FINAL	f99	132	12	61.2985900545	59.4841379519	1.81445210263
PREV_HOST_FINAL	f1	39	4	19.9682167326	14.5683530802	5.39986365246
PREV_HOST_FINAL	f10	70	2	14.4721826792	12.1295997827	2.34258289652
PREV_HOST_FINAL	f100	42	3	16.6312711732	8.72247733283	7.90879384033
PREV_HOST_FINAL	f102	112	14	63.7082450915	46.0643523903	17.6438927012
PREV_HOST_FINAL	f103	293	64	190.832805566	43.820697723	147.012107843
PREV_HOST_FINAL	f104	331	60	192.745888563	59.3924673132	133.35342125
PREV_HOST_FINAL	f105	304	55	186.006028579	77.0121709902	108.993857589
PREV_HOST_FINAL	f106	334	66	191.268199773	50.0822626088	141.185937164
PREV_HOST_FINAL	f107	392	50	189.819832013	44.3387752805	145.481056732
PREV_HOST_FINAL	f108	417	109	268.920557634	54.3155206984	214.605036935
PREV_HOST_FINAL	f11	31	4	17.8321870766	21.0694099399	-3.23722286329
PREV_HOST_FINAL	f111	460	83	275.861042628	97.032737151	178.828305477
PREV_HOST_FINAL	f112	333	72	211.180404651	48.0462381789	163.134166472
PREV_HOST_FINAL	f113	372	73	215.628707966	63.4644230285	152.164284937
PREV_HOST_FINAL	f114	348	81	215.87299193	62.0085891784	153.864402752
PREV_HOST_FINAL	f115	309	95	226.403161684	57.3066692587	169.096492425
PREV_HOST_FINAL	f116	138	20	80.8718726047	16.8858673401	63.9860052647
PREV_HOST_FINAL	f13	48	0	3.80139116426	1.10946822445	2.69192293981
PREV_HOST_FINAL	f14	50	4	25.4570757226	17.2510704577	8.2060052649
PREV_HOST_FINAL	f15	89	0	5.0608640827	1.63942378396	3.42144029874
PREV_HOST_FINAL	f16	66	3	15.2554445489	9.3217273113	5.93371723755
PREV_HOST_FINAL	f17	85	2	13.829663072	10.1137494982	3.71591357378
PREV_HOST_FINAL	f18	63	2	18.6529141578	20.3038731639	-1.65095900606
PREV_HOST_FINAL	f19	69	2	19.1776760645	15.2511878056	3.92648825897
PREV_HOST_FINAL	f2	89	2	15.3903632726	16.8077953411	-1.4174320685
PREV_HOST_FINAL	f20	89	7	39.0976264943	24.3630779348	14.7345485595
PREV_HOST_FINAL	f21	73	1	8.5502160736	6.41498304688	2.13523302672
PREV_HOST_FINAL	f22	88	3	21.7379858923	20.0862487224	1.65173716995
PREV_HOST_FINAL	f23	56	2	11.6070122202	14.7876477466	-3.18063552644
PREV_HOST_FINAL	f24	60	0	2.69802679317	3.03435454005	-0.336327746881
PREV_HOST_FINAL	f25	32	0	1.25706511181	2.72152715371	-1.4644620419
PREV_HOST_FINAL	f26	56	19	45.7803339477	14.8756782739	30.9046556738
PREV_HOST_FINAL	f27	40	0	1.70268160888	1.17314548697	0.529536121908
PREV_HOST_FINAL	f28	69	1	9.01883137325	7.68403547368	1.33479589957
PREV_HOST_FINAL	f29	53	0	4.01597079068	9.90572131622	-5.88975052554
PREV_HOST_FINAL	f3	105	0	5.70983651071	3.76752879647	1.94230771424
PREV_HOST_FINAL	f30	69	2	11.795983156	13.6684493282	-1.8724661722
PREV_HOST_FINAL	f31	33	10	26.0912033058	7.21385215756	18.8773511483
PREV_HOST_FINAL	f32	61	2	14.1063278413	8.90438419905	5.20194364222
PREV_HOST_FINAL	f33	58	12	39.0470072884	24.2331083654	14.813898923
PREV_HOST_FINAL	f34	101	30	77.2062800854	20.9997748711	56.2065052142
PREV_HOST_FINAL	f35	77	1	8.5629790326	9.96530214282	-1.40232311021
PREV_HOST_FINAL	f36	54	1	8.68713617484	10.8292696277	-2.14213345284
PREV_HOST_FINAL	f37	55	2	10.5149107697	4.99544853181	5.51946223787
PREV_HOST_FINAL	f38	42	1	8.10346709224	5.71520119539	2.38826589685
PREV_HOST_FINAL	f39	98	18	59.2680841052	19.2191468101	40.0489372951
PREV_HOST_FINAL	f4	61	3	18.6860093615	12.6978177164	5.98819164509
PREV_HOST_FINAL	f40	60	8	26.5442576983	9.20277799626	17.341479702
PREV_HOST_FINAL	f41	27	14	36.2447368194	5.3986677339	30.8460690855
PREV_HOST_FINAL	f42	94	2	14.3941197452	10.1318539413	4.26226580398
PREV_HOST_FINAL	f43	69	31	70.4816163312	27.0108850593	43.470731272
PREV_HOST_FINAL	f44	72	1	11.018882348	7.15877197848	3.8601103695
PREV_HOST_FINAL	f45	62	3	17.3208849138	15.2552585154	2.06562639839
PREV_HOST_FINAL	f46	67	14	47.7154261465	23.9742431884	23.7411829581
PREV_HOST_FINAL	f47	75	3	22.039204811	14.75585372	7.28335109103
PREV_HOST_FINAL	f48	111	28	84.4317695855	36.0700301832	48.3617394023
PREV_HOST_FINAL	f49	115	2	16.0312180153	11.5827152946	4.44850272071
PREV_HOST_FINAL	f5	30	1	6.31517306882	4.23289419675	2.08227887207
PREV_HOST_FINAL	f50	70	20	45.4563711674	11.4557188901	34.0006522773
PREV_HOST_FINAL	f51	50	9	43.3105297867	32.6780738135	10.6324559733
PREV_HOST_FINAL	f52	38	2	9.70046664184	5.50190704957	4.19855959227
PREV_HOST_FINAL	f53	36	4	20.9900712261	13.1008692441	7.88920198208
PREV_HOST_FINAL	f54	46	0	2.07348792491	0.866104425956	1.20738349895
PREV_HOST_FINAL	f55	75	4	30.6266796956	12.2016288506	18.425050845
PREV_HOST_FINAL	f56	63	0	2.42592629637	1.86001343913	0.565912857242
PREV_HOST_FINAL	f57	6	1	4.6601602992	0.773536196298	3.8866241029
PREV_HOST_FINAL	f58	248	14	101.31407407	78.2785072166	23.035566853
PREV_HOST_FINAL	f6	58	0	1.89715612095	1.45113961935	0.446016501606
PREV_HOST_FINAL	f66	145	46	133.450217374	40.0299996993	93.4202176744
PREV_HOST_FINAL	f7	62	2	11.0942556155	6.617422744	4.47683287146
PREV_HOST_FINAL	f75	303	86	204.092491122	35.1544846828	168.938006439
PREV_HOST_FINAL	f76	409	131	309.661608693	37.1368924192	272.524716274
PREV_HOST_FINAL	f77	315	103	198.128588646	30.2506679585	167.877920688
PREV_HOST_FINAL	f78	286	103	233.181276529	28.0087498951	205.172526634
PREV_HOST_FINAL	f79	367	81	245.08025659	30.3736634528	214.706593138
PREV_HOST_FINAL	f8	101	2	13.3867921812	10.4433247609	2.94346742026
PREV_HOST_FINAL	f80	358	57	220.08300232	34.825463254	185.257539066
PREV_HOST_FINAL	f81	203	52	133.524357795	17.8272994644	115.697058331
PREV_HOST_FINAL	f82	263	72	183.901448345	33.6202902363	150.281158109
PREV_HOST_FINAL	f83	303	90	188.721124187	34.5796037703	154.141520416
PREV_HOST_FINAL	f84	178	66	153.959622962	19.6097817389	134.349841223
PREV_HOST_FINAL	f85	162	48	105.423243884	19.4625010962	85.9607427874
PREV_HOST_FINAL	f86	426	61	266.325612545	66.7031243296	199.622488215
PREV_HOST_FINAL	f87	67	7	32.924218848	25.9597840909	6.96443475718
PREV_HOST_FINAL	f88	109	13	43.6554573103	25.4817584838	18.1736988265
PREV_HOST_FINAL	f89	119	16	66.3849798279	47.1254358434	19.2595439844
PREV_HOST_FINAL	f9	74	3	17.1330892838	14.0065369157	3.1265523681
PREV_HOST_FINAL	f90	62	3	20.5966153991	12.6175315291	7.97908386994
PREV_HOST_FINAL	f93	110	10	53.8818334379	36.3608856006	17.5209478373
PREV_HOST_FINAL	f94	68	10	39.6599938927	9.26104542302	30.3989484696
PREV_HOST_FINAL	f95	174	29	103.388077261	45.3534283149	58.0346489461
PREV_HOST_FINAL	f96	63	6	32.6159325596	21.8994689569	10.7164636027
PREV_HOST_FINAL	f99	132	12	61.2985900545	34.5244791932	26.7741108613
