channel	candidate_id	visual_feature	formal_feature	feature_level	aliases	label	n_hard	contact_or_positive_n	gap_or_negative_n	feature_positive	positive_with_feature	negative_with_feature	effect_p_feature_given_positive_minus_negative	feature_value_summary	within_array_signed_effect	informative_arrays	conditional_mutual_information_bits_per_row	raw_mdl_gain_bits	selector_paid_mdl_gain_bits	exact_permutation_worlds	exact_signed_p	exact_cmi_p	conditional_library_max_signed_p	conditional_library_max_cmi_p	cyclic_rotation_worlds	cyclic_rotation_p	length_group_matched_worlds	length_group_matched_signed_p	per_array_contributions	leave_one_array_effects	leave_one_folio_effects	survives_leave_one_array_direction	survives_leave_one_folio_direction	edition_min_mask_jaccard	edition_signed_effects	uncertainty_dependence	obvious_confounds	notes	atlas_row
CONTACT_GAP	d7f5c3e18e5d	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_2:AC)_OR_(FAMILY_SUFFIX_3:ACA)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	6	2	4	0.02777777777777779	present=6	0.13333333333333333	3	0.05522081089153731	-1.4627067506701614	-9.320687745797734	2520	0.8035714285714286	1.0	1.0	1.0	288	0.7708333333333334	3	0.3333333333333333	F100R_L2:-0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.600000:1	F100R_L2:0.300000:2;F100V_L1:0.133333:3;F89R2_L4:0.133333:3;F99V_L1:0.200000:2;F99V_L2:-0.100000:2	f100:0.300000:2;f89:0.133333:3;f99:-0.200000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.133333,p=0.803571,worlds=2520;AS_CLEAR_GAP:effect=0.100000,p=0.803571,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	380
CONTACT_GAP	50fe75843b12	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_IT2a:A1)_AND_(MEMBER_TOKEN_ZL3b:A2)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	12	5	7	0.2361111111111111	present=12	0.13333333333333333	3	0.05522081089153731	-2.8550241734489283	-10.713005168576501	2520	0.8035714285714286	1.0	1.0	1.0	288	0.7708333333333334	3	0.3333333333333333	F100R_L2:-0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.600000:1	F100R_L2:0.300000:2;F100V_L1:0.133333:3;F89R2_L4:0.133333:3;F99V_L1:0.200000:2;F99V_L2:-0.100000:2	f100:0.300000:2;f89:0.133333:3;f99:-0.200000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.133333,p=0.803571,worlds=2520;AS_CLEAR_GAP:effect=0.225000,p=0.498016,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	381
CONTACT_GAP	160a478ce2ec	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_RF1b:A3)_AND_(FAMILY_2GRAM:AB)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	8	4	4	0.2777777777777778	present=8	0.13333333333333333	3	0.055220810891537325	-1.4627067506701614	-9.320687745797734	2520	0.8035714285714286	1.0	1.0	1.0	288	0.7708333333333334	3	1.0	F100R_L2:0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:-0.200000:1	F100R_L2:-0.100000:2;F100V_L1:0.133333:3;F89R2_L4:0.133333:3;F99V_L1:0.200000:2;F99V_L2:0.300000:2	f100:-0.100000:2;f89:0.133333:3;f99:0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.133333,p=0.803571,worlds=2520;AS_CLEAR_GAP:effect=0.350000,p=0.230159,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	382
CONTACT_GAP	c5785555e1fd	CONTACT_VS_CLEAR_GAP	FAMILY_SUFFIX_2:CA	FAMILY_COMPONENT	FAMILY_SUFFIX_2:CA	NO_SIGNAL	26	8	18	8	3	5	0.09722222222222221	present=8	0.13333333333333333	3	0.05522081089153731	-2.855024173448925	-10.713005168576498	2520	0.8035714285714286	1.0	1.0	1.0	288	0.7708333333333334	3	0.3333333333333333	F100R_L2:-0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.600000:1	F100R_L2:0.300000:2;F100V_L1:0.133333:3;F89R2_L4:0.133333:3;F99V_L1:0.200000:2;F99V_L2:-0.100000:2	f100:0.300000:2;f89:0.133333:3;f99:-0.200000:1	0	0	1.0	ZL3b:0.133333;IT2a:0.133333;RF1b:0.133333	AS_CONTACT:effect=0.133333,p=0.803571,worlds=2520;AS_CLEAR_GAP:effect=0.225000,p=0.498016,worlds=7560	NONE		383
CONTACT_GAP	c39b6883c115	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:A)_AND_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	11	5	6	0.2916666666666667	present=11	-0.09999999999999999	3	0.11328908028872722	-0.9481335778404052	-8.806114572967978	2520	0.8797619047619047	0.5714285714285714	1.0	1.0	288	0.875	3	1.0	F100R_L2:-0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.500000:1;F99V_L2:-0.600000:1	F100R_L2:-0.050000:2;F100V_L1:-0.100000:3;F89R2_L4:-0.100000:3;F99V_L1:-0.400000:2;F99V_L2:0.150000:2	f100:-0.050000:2;f89:-0.100000:3;f99:-0.200000:1	0	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.100000,p=0.879762,worlds=2520;AS_CLEAR_GAP:effect=-0.075000,p=0.879762,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	384
CONTACT_GAP	9ef1bba9f90f	CONTACT_VS_CLEAR_GAP	(FAMILY_2GRAM:AB)_OR_(FAMILY_SUFFIX_3:ACA)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	19	6	13	0.02777777777777779	present=19	0.10000000000000002	3	0.14616419460693275	-0.5151741705642934	-8.373155165691866	2520	0.9047619047619048	0.49206349206349204	1.0	1.0	288	0.8888888888888888	3	0.3333333333333333	F100R_L2:0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.500000:1;F99V_L2:0.400000:1	F100R_L2:-0.050000:2;F100V_L1:0.100000:3;F89R2_L4:0.100000:3;F99V_L1:0.400000:2;F99V_L2:-0.050000:2	f100:-0.050000:2;f89:0.100000:3;f99:0.400000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.100000,p=0.904762,worlds=2520;AS_CLEAR_GAP:effect=0.325000,p=0.285714,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	385
CONTACT_GAP	f7dfbe0e1294	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:K)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	8	2	6	-0.08333333333333331	present=8	0.11666666666666668	3	0.09926877349640872	-1.351675438281415	-9.209656433408988	2520	0.9325396825396826	0.5238095238095238	1.0	1.0	288	0.9305555555555556	3	1.0	F100R_L2:0.800000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:-0.200000:1	F100R_L2:-0.225000:2;F100V_L1:0.116667:3;F89R2_L4:0.116667:3;F99V_L1:0.300000:2;F99V_L2:0.275000:2	f100:-0.225000:2;f89:0.116667:3;f99:0.800000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.116667,p=0.932540,worlds=2520;AS_CLEAR_GAP:effect=0.087500,p=0.932540,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	386
CONTACT_GAP	3e39f85e2d58	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_IT2a:A1)_AND_(MEMBER_TOKEN_RF1b:A3)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	14	5	9	0.125	present=14	-0.1166666666666667	3	0.09926877349640872	-0.3923174227787598	-8.250298417906333	2520	0.9325396825396826	0.5238095238095238	1.0	1.0	288	0.8819444444444444	3	1.0	F100R_L2:-0.800000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.250000:1;F99V_L2:0.200000:1	F100R_L2:0.225000:2;F100V_L1:-0.116667:3;F89R2_L4:-0.116667:3;F99V_L1:-0.300000:2;F99V_L2:-0.275000:2	f100:0.225000:2;f89:-0.116667:3;f99:-0.800000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.116667,p=0.932540,worlds=2520;AS_CLEAR_GAP:effect=0.162500,p=0.589947,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	387
CONTACT_GAP	0d50b0536e54	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_3:CAC)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	8	2	6	-0.08333333333333331	present=8	0.05000000000000001	3	0.1132890802887272	-1.1001366712854512	-8.958117666413024	2520	0.9682539682539683	0.6190476190476191	1.0	1.0	288	0.9444444444444444	3	1.0	F100R_L2:-0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.800000:1	F100R_L2:0.275000:2;F100V_L1:0.050000:3;F89R2_L4:0.050000:3;F99V_L1:0.200000:2;F99V_L2:-0.325000:2	f100:0.275000:2;f89:0.050000:3;f99:-0.400000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.050000,p=0.968254,worlds=2520;AS_CLEAR_GAP:effect=0.037500,p=0.968254,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	388
CONTACT_GAP	87581cf760bc	CONTACT_VS_CLEAR_GAP	FAMILY_2GRAM:CA	FAMILY_COMPONENT	FAMILY_2GRAM:CA	NO_SIGNAL	26	8	18	16	5	11	0.01388888888888884	present=16	0.04999999999999997	3	0.037359524479608254	-2.521600439723734	-10.379581434851307	2520	0.9801587301587301	1.0	1.0	1.0	288	0.9652777777777778	3	1.0	F100R_L2:0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.200000:1	F100R_L2:-0.025000:2;F100V_L1:0.050000:3;F89R2_L4:0.050000:3;F99V_L1:0.200000:2;F99V_L2:-0.025000:2	f100:-0.025000:2;f89:0.050000:3;f99:0.200000:1	0	0	1.0	ZL3b:0.050000;IT2a:0.050000;RF1b:0.050000	AS_CONTACT:effect=0.050000,p=0.980159,worlds=2520;AS_CLEAR_GAP:effect=0.287500,p=0.330688,worlds=7560	NONE		389
CONTACT_GAP	4bfdbd343078	CONTACT_VS_CLEAR_GAP	(SYMBOL_COUNT_GE:6)_OR_(FAMILY_PREFIX_2:AC)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	11	5	6	0.2916666666666667	present=11	0.0666666666666667	3	0.11713005990833777	-0.2927817492278386	-8.150762744355411	2520	0.9952380952380953	0.6571428571428571	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.800000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:-0.600000:1	F100R_L2:-0.300000:2;F100V_L1:0.066667:3;F89R2_L4:0.066667:3;F99V_L1:0.100000:2;F99V_L2:0.400000:2	f100:-0.300000:2;f89:0.066667:3;f99:0.800000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.066667,p=0.995238,worlds=2520;AS_CLEAR_GAP:effect=0.050000,p=0.995238,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	390
CONTACT_GAP	e33b03d31692	CONTACT_VS_CLEAR_GAP	(SYMBOL_COUNT_GE:6)_OR_(FAMILY_SUFFIX_1:B)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	12	5	7	0.2361111111111111	present=12	0.06666666666666665	3	0.06924111768385581	-2.3225290926218953	-10.180510087749468	2520	0.9952380952380953	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:-0.400000:1	F100R_L2:-0.200000:2;F100V_L1:0.066667:3;F89R2_L4:0.066667:3;F99V_L1:0.100000:2;F99V_L2:0.300000:2	f100:-0.200000:2;f89:0.066667:3;f99:0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.066667,p=0.995238,worlds=2520;AS_CLEAR_GAP:effect=0.050000,p=0.995238,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	391
CONTACT_GAP	c1ef23a604bf	CONTACT_VS_CLEAR_GAP	(SYMBOL_COUNT_GE:6)_OR_(FAMILY_SUFFIX_2:AB)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	11	5	6	0.2916666666666667	present=11	0.06666666666666665	3	0.06924111768385581	-1.5151741705642898	-9.373155165691863	2520	0.9952380952380953	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:-0.400000:1	F100R_L2:-0.200000:2;F100V_L1:0.066667:3;F89R2_L4:0.066667:3;F99V_L1:0.100000:2;F99V_L2:0.300000:2	f100:-0.200000:2;f89:0.066667:3;f99:0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.066667,p=0.995238,worlds=2520;AS_CLEAR_GAP:effect=0.050000,p=0.995238,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	392
CONTACT_GAP	ff8e52ce2a33	CONTACT_VS_CLEAR_GAP	(SYMBOL_COUNT_GE:6)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	12	5	7	0.2361111111111111	present=12	0.0666666666666667	3	0.11713005990833777	-1.1001366712854477	-8.95811766641302	2520	0.9952380952380953	0.6571428571428571	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.800000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:-0.600000:1	F100R_L2:-0.300000:2;F100V_L1:0.066667:3;F89R2_L4:0.066667:3;F99V_L1:0.100000:2;F99V_L2:0.400000:2	f100:-0.300000:2;f89:0.066667:3;f99:0.800000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.066667,p=0.995238,worlds=2520;AS_CLEAR_GAP:effect=0.050000,p=0.995238,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	393
CONTACT_GAP	8a7c3c5849bb	CONTACT_VS_CLEAR_GAP	(FAMILY_1GRAM:K)_AND_(FAMILY_PREFIX_1:A)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	2	1	1	0.06944444444444445	present=2	0.08333333333333333	3	0.0424385787600092	-0.614709844115211	-8.472690839242784	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.250000:1;F99V_L2:0.000000:1	F100R_L2:0.125000:2;F100V_L1:0.083333:3;F89R2_L4:0.083333:3;F99V_L1:0.000000:2;F99V_L2:0.125000:2	f100:0.125000:2;f89:0.083333:3;f99:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.083333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.062500,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	394
CONTACT_GAP	76ef1d83e83f	CONTACT_VS_CLEAR_GAP	(FAMILY_1GRAM:K)_OR_(MEMBER_TOKEN_IT2a:A1)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	24	7	17	-0.06944444444444442	present=24	-0.01666666666666668	3	0.0536114270466751	-0.39231742277876336	-8.250298417906336	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.200000:1	F100R_L2:-0.025000:2;F100V_L1:-0.016667:3;F89R2_L4:-0.016667:3;F99V_L1:0.100000:2;F99V_L2:-0.125000:2	f100:-0.025000:2;f89:-0.016667:3;f99:0.000000:1	0	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.016667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.237500,p=0.388889,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	395
CONTACT_GAP	414b8d3ef764	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:A)_AND_(FAMILY_SUFFIX_1:B)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	2	1	1	0.06944444444444445	present=2	-0.08333333333333333	3	0.0424385787600092	-0.3923174227787598	-8.250298417906333	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.000000:1	F100R_L2:-0.125000:2;F100V_L1:-0.083333:3;F89R2_L4:-0.083333:3;F99V_L1:0.000000:2;F99V_L2:-0.125000:2	f100:-0.125000:2;f89:-0.083333:3;f99:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.083333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.187500,p=0.666667,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	396
CONTACT_GAP	a4379779013b	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:A)_OR_(FAMILY_PREFIX_3:CAC)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	16	6	10	0.19444444444444442	present=16	-0.08333333333333333	3	0.09282488891797797	-1.5855634984556914	-9.443544493583264	2520	1.0	1.0	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.400000:1	F100R_L2:0.075000:2;F100V_L1:-0.083333:3;F89R2_L4:-0.083333:3;F99V_L1:0.000000:2;F99V_L2:-0.325000:2	f100:0.075000:2;f89:-0.083333:3;f99:-0.400000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.083333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.062500,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	397
CONTACT_GAP	e01c46a0b9e2	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:A)_OR_(FAMILY_SUFFIX_3:ACA)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	16	7	9	0.375	present=16	0.06666666666666667	3	0.03636600336565028	-1.877744249949	-9.735725245076573	2520	1.0	1.0	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.400000:1	F100R_L2:0.200000:2;F100V_L1:0.066667:3;F89R2_L4:0.066667:3;F99V_L1:0.100000:2;F99V_L2:-0.100000:2	f100:0.200000:2;f89:0.066667:3;f99:-0.200000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.066667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.050000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	398
CONTACT_GAP	4a88fc2c1df2	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:A)_OR_(MEMBER_TOKEN_IT2a:B2)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	19	6	13	0.02777777777777779	present=19	-0.08333333333333333	3	0.13053450396975202	0.05186642215959836	-7.8061145729679735	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:-0.600000:1	F100R_L2:-0.425000:2;F100V_L1:-0.083333:3;F89R2_L4:-0.083333:3;F99V_L1:0.000000:2;F99V_L2:0.175000:2	f100:-0.425000:2;f89:-0.083333:3;f99:0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.083333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.062500,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	399
CONTACT_GAP	06ad1a7c2cbf	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:A)_OR_(MEMBER_TOKEN_RF1b:A3)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	22	8	14	0.2222222222222222	present=22	0.06666666666666665	3	0.011172848286665897	-1.3923174227787598	-9.250298417906333	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.000000:1	F100R_L2:0.000000:2;F100V_L1:0.066667:3;F89R2_L4:0.066667:3;F99V_L1:0.100000:2;F99V_L2:0.100000:2	f100:0.000000:2;f89:0.066667:3;f99:0.200000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.066667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.050000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	400
CONTACT_GAP	4ec053c9ab26	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:A)_OR_(MEMBER_TOKEN_ZL3b:A2)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	18	7	11	0.26388888888888884	present=18	0.0	3	0.05038631015796877	-1.9302116698431284	-9.788192664970701	2520	1.0	1.0	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.400000:1	F100R_L2:0.200000:2;F100V_L1:0.000000:3;F89R2_L4:0.000000:3;F99V_L1:0.000000:2;F99V_L2:-0.200000:2	f100:0.200000:2;f89:0.000000:3;f99:-0.400000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.000000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.000000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	401
CONTACT_GAP	7d3b9b1c0019	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:A)_OR_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	22	7	15	0.04166666666666663	present=22	-0.19999999999999998	3	0.04404796260487141	-0.8777442499490036	-8.735725245076576	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:-0.600000:1	F100R_L2:-0.300000:2;F100V_L1:-0.200000:3;F89R2_L4:-0.200000:3;F99V_L1:-0.300000:2;F99V_L2:0.000000:2	f100:-0.300000:2;f89:-0.200000:3;f99:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.200000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.150000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	402
CONTACT_GAP	2ff13ec9fdbc	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:A)_OR_(SYMBOL_COUNT_GE:6)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	16	7	9	0.375	present=16	0.0666666666666667	3	0.11713005990833777	-0.14077865578279614	-7.998759650910368	2520	1.0	0.3333333333333333	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.800000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:-0.600000:1	F100R_L2:-0.300000:2;F100V_L1:0.066667:3;F89R2_L4:0.066667:3;F99V_L1:0.100000:2;F99V_L2:0.400000:2	f100:-0.300000:2;f89:0.066667:3;f99:0.800000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.066667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.050000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	403
CONTACT_GAP	02c5d2424f4a	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:K)_OR_(FAMILY_PREFIX_2:AC)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	5	1	4	-0.09722222222222221	present=5	0.11666666666666668	3	0.12669352435014145	-0.4627067506701614	-8.320687745797734	2520	1.0	0.4444444444444444	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.800000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:-0.200000:1	F100R_L2:-0.225000:2;F100V_L1:0.116667:3;F89R2_L4:0.116667:3;F99V_L1:0.300000:2;F99V_L2:0.275000:2	f100:-0.225000:2;f89:0.116667:3;f99:0.800000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.116667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.087500,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	404
