corpus	book_or_ms	record_id	pages	lines	groups	abbreviation_marked_groups	unique_raw_groups	unique_page_hosts	reused_page_host_occurrences	raw_group_identity_set_sha256	raw_char3_set_sha256	page_host_identity_set_sha256	page_host_char3_set_sha256	compiler_signature_set_sha256	marker_and_position_set_sha256	host_plus_compiler_set_sha256
NUREMBERG	Band3	NB_B3_R001357	Rst Nbg-Briefbücher-Nr 3_0224_right.png	32	339	86	195	170	169	54dff23ee7aaa7d073bc9bbd7635c718be5216479e7cea8b316aff23887d9a50	99c835ef08006e4ab05449dea48dd327444db8b3088695a2cb06aebb952938ba	37295e97b1a4f838b50946e21910ebb777cf3bee83fb97cc8cc6fd5102eea6b7	405a6f0a55d6f7f23f18c21e0ebc89f84bc0ac115e245b05dbf38b6d0a0e2b7a	f5e51b7da68287b8111af84a23be88d7b08e548ced443b9e263dc139db0c25f6	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	b22019460e8ad9e55f2ddcb7d883a86c538f3fcceb8e652a964736f5a9416941
NUREMBERG	Band3	NB_B3_R001358	Rst Nbg-Briefbücher-Nr 3_0225_left.png	12	87	19	65	61	26	97e59e560045f1f7a5152968e4bf14d8fb3e03319c2037659361d1f77d741e78	fd63b97befb476d2c8fc90bd16d6fb7b243af19b1f093fda6e9edb3154bdbf7a	e62e8e8ff2a955b6499d22b8c78e736ac9a4d040c243c6b4ba8c2298efc2edbe	a2cd1290191c20f14594a165d8f9415c74c5cc2585ad2d6ec16b3f5ac1df9e6e	756f0bff2ab459d47e498d35349f940e986675629cc437737fe0314c2d26037f	b65b850d410f2c79252e85d89d6b1f5579002a416d5753aa9a6eb5856c380425	7d649aec7a024dc8ba09e2bbf0447c899d19fde864d3af19fc3f29947f79c2cd
NUREMBERG	Band3	NB_B3_R001359	Rst Nbg-Briefbücher-Nr 3_0225_left.png	24	225	58	144	125	100	447000503867701590abf8a6cd7aec261f4f9d37223810ff3b51d9e9302311fb	2f9e49f97be79450af1596eb8829a03513fbd45ccf0e3835b5e5e9ec9161db0b	2cc382b25e9fbdce3e8418ba94952a02fc99cfd62cdb730d8e1d489f43025094	d41dc083ae35cd03a7ffd5b9a345a64164d02ab433e23f8efd7bd680f1128b88	dcd545c6cb05261e674680a432dde1cb3cf21df2c880404dca9f26e99f2e4c25	2c25984ef9d1761de678fcf8b769bf97198fbc3b031b4f722516bc0675e81567	84c609b318159657fb1018088c3ef3a9058287d8d8e2173f2a290edbd4625553
NUREMBERG	Band3	NB_B3_R001360	Rst Nbg-Briefbücher-Nr 3_0225_right.png	11	109	38	79	73	36	9deb598bc657c404a3be3d5c77793830dfe674051dc7fb23da749f7062a5360a	2509023882be8d49940753074fd1a03b12977fa78b5606737095601024cc40d8	22cd9efbe5b4aab31442daed0c093e8dd4601c11e41935ff9ffd0139d1c5717b	148b87a02e00864a1f495ea3c07584af9bed91d0a2d67508f4cbed985b7d0458	be938a537bdac5f6b0d28dfe638e0464f0ff2fabcde529654a66ddae1abc203e	26f6e8a29802fd4bddb9fb4cc18dcff9ea74f0acda8f12d145c9ba08cc17d198	7e565e2cc341837ee2b50dfaa54cb89a2f641bf900ad36cf2e17ed7bf65c6f79
NUREMBERG	Band3	NB_B3_R001361	Rst Nbg-Briefbücher-Nr 3_0225_right.png	19	180	44	117	106	74	d5f0def6b83641e62eae3daf4d98cc4cf90feec3af8e5f8c31f22e58b469d690	da8dc4880ce97179fd9143cb3fe979bf88ad0c282a683dc816c736d3dee61ed3	2b3251239eb97fc7c7fae9a96e619b0ca9cb4b2f4d9d5f02c5888d4c839240ec	faddeedc9dd0ce879c63ff7136bcff6bb73e6ae04eb17584dfe56b4a73b74097	20bd689e6bbf2409ee72f2ddf50d48f6804a9a820e7bda29885e07352774175b	62098158288da519afc5260daf6a34dcb716959774034216d6088aa4b8b0a5c3	f856e88f44fe5c6f49129d1cd32df49e6a1c049168100d63b5f1b58dece442d1
NUREMBERG	Band3	NB_B3_R001362	Rst Nbg-Briefbücher-Nr 3_0226_left.png	12	89	32	71	67	22	a641a1801d60a38a82290f47fe298fd600513b80369e651db0c669add9d47d9c	7d23826fe7bc1244794bc382154ccd1333b89374c68a595b0c8ba5f4676ff3c4	9fcc95b44149b6989c3e6b5911b1d41735bf39cc6f99448b27a143724805e42d	771a5b3ea2faf8c852436cc7d1c6e0aed7617c77dbcc0755bf36e906c697c2f8	c00e7094c54358a55e58ac78147e95f7451883359ccc01b7ceff657989aa6ee4	6d87e5464dd1ac7da5d1a2ed2d308b624cc7b383c90e13343c252f93f532ea91	bd9f301671737d1d6d9a1d00fa3fff680048bdd43d3e6b8aa0a71b1b963068db
NUREMBERG	Band3	NB_B3_R001363	Rst Nbg-Briefbücher-Nr 3_0226_left.png	8	75	21	61	56	19	b92df9e63c7f9a52a06dc57fdfea78109e19828a91cb788e0fbe18bb90a77fd5	50d87b3caecc0ab0dfcf9adf57ecb4a8fcbe55a091171a0095f99d1bbb0a75b0	c4adb742a09e3b781bef43c4c2855468791ec193c23b4a603527d8a7b8ba5d99	08e0cbc8f653c82b59215413f320965344869f98d3dde575e8d0ee635d4e7bac	6b787f02ed29c7a18030e98f8bd9672a261f81f50866baf2c57f64d3bcd329b5	67ff1c257dc4db84b66e426e0e3ae14d2c5300e590e3b30e9a1dbcac15fc2804	5529e3ff2404f274e28a7c4f5b92cdc52e07ab7f4ee567597de4ded253600fed
NUREMBERG	Band3	NB_B3_R001364	Rst Nbg-Briefbücher-Nr 3_0226_right.png	20	246	10	126	113	133	fefee2b40c9e265d9e89acc8c082a804beca7d9c715502b1487f1c8f3e48d71a	338298a42b64a4a074db90e4443f117d37007c717fee4367a8e29a2c71592380	cb2cbacac87ca84d47d052ae1df50aa2bb24dd79745c63898a811caa2d7b12df	eb3d5195413456c4b4f0f22c0a7a4b98d5c57a003ebd40ed1983e61dda464e30	ca579dfa7ab123d4603bbb295d1f66dfb5e42b73616956813763f4ded3ac9367	45925d38324068de3524471ea0c5dc4020a851b44bfefa65c086afb9162ba127	f073c2b3711bea0eba51d5a296451baed32176d08a63e43b9a47649bb5f56bc0
NUREMBERG	Band3	NB_B3_R001365	Rst Nbg-Briefbücher-Nr 3_0227_left.png	23	244	31	127	113	131	c3929fb45d67710b027e6e8812be37b35eccf679b6472bd370a59286a9037746	f892a1575b9c60c6c5d63235fc3365961a4734ecc1dcc1c827ebadb3cec08ec8	6320bb7b17f6fe9610f9891c0ab8162996f3edf5bb5a1623614e6bf6ddb13ff1	c73437661cafb417460bce4ec85b450680072561970aefb8666de733ab903a60	f200f49ed20f7e13835b377543f533a66274bbfe782441382454e6ef13fb5119	2365d7aad56c3fc4226a936797a2443bf26652d4e0833386f91186f90d0f68a1	ee0df9b0b07cb8d799cc41aa4e54d32a00a3a37b51ea6de14b5b8b884c16b56c
NUREMBERG	Band3	NB_B3_R001366	Rst Nbg-Briefbücher-Nr 3_0227_right.png	16	128	37	101	89	39	3b4c45867ac025e89b47a976561aac8dbebd00930a779e33927c6d2481692914	844e4810542a903aede4406a1cbbb906194e0f8293055320937d79058bf3188f	5ef5311b66b4908aece0ea4c1a6c0a7be0891fa1f61f80f6e8f84088a2171ed0	2bf0cbde8d01f2946aa56a44fd67a9ce45f88d885b3e444429ef68c3a42f1079	9ac6ca5b46dc63acb8b11e8ba16ce658904de6263b8b00c429129aaf07d0100c	2365d7aad56c3fc4226a936797a2443bf26652d4e0833386f91186f90d0f68a1	2f21a15670f25a94099f1fef1ccc1a82874895611c1801cae240211a44709234
NUREMBERG	Band3	NB_B3_R001367	Rst Nbg-Briefbücher-Nr 3_0227_right.png	15	139	38	97	84	55	048af2c7ff94efd4f8b89600a73188061e5d50c880883e364d77a01409824303	9c71a91820baabf2f52152b7654ecbc704f82990944292df66c19ae9c7db8400	ed3653afa449b42549911a5be97807ecf571141032380da842b4eafaeb7df4a4	195fa3267c8e115d454a2722078645af49529e0f58e1ccd8f201d1634a1e7b64	36b938cafa9e196cb8bf2479bd3208f4303885d1ac8df18b067d9c29f41fe066	1c7f357a931cccd1dbef52d1997ae92a3563e2a6bb8901a329a6da70ff70bd66	c07e9e6dbab07bc4e00495238975b5a5fe54cc72f5e3123ec7f0e9db53998f72
NUREMBERG	Band3	NB_B3_R001368	Rst Nbg-Briefbücher-Nr 3_0228_left.png	17	155	39	111	96	59	1fc0a54d8928e287e1cce9842b215c6f42ca164a9462c22a2a02d8b7d8312c80	3a4daf2ffc38ec4a2f394dc28e2c6d428d00f36491854ca1c592e0d8b43f869d	5b1c38038d0faa87bb8830625ba14e0b67e86b22f6816912c34f9f8b213a0599	500e6b29f1e0e815590d95ef5027865984f69c497615b7077eb6cbc88852977b	9b27d9477a0bf96baf5ba7bfabbc14465666eac464af3cd24b01620d90ff7487	8adf5d3e38905d114359e4f7ffa8ab598c97293cf6b686e770541d5bef465a1c	217c9295b4865b610a459398ac72eb447f18e6ef5de8403eafb4df541d419b36
NUREMBERG	Band3	NB_B3_R001369	Rst Nbg-Briefbücher-Nr 3_0228_left.png	16	169	49	115	104	65	c201be31743265d89804e3539027e6e3389c9f298a89b5cefd9e0d963b1ac8b4	0531429e15a36ee6bfd42038378f54d8f4c9230dd36874226f1ab45c79d7f3ca	bfe2333db96cc9834afa974b06becec0a7ea055f83746bc5476b86f8f67202c6	dea951a3751fcff7ecf8d622b6d3aaeb6eb5d3e0aecced1f977f9cea65f553eb	65d5f20499382d8f94806913d8f8b9acbd2ae34b498483808212a6f294cf8b9c	0682e0a6af142a9c61dafea7d8c7a1bd3d877afecde6b561c05db610cce4a977	f18e597562d9055bd10964a59e7e741f654a0ebaac16de5d4b84237859ddc639
NUREMBERG	Band3	NB_B3_R001370	Rst Nbg-Briefbücher-Nr 3_0228_right.png	19	188	18	121	107	81	431bf7fef8d89f43732edfc272cd65f62fa39a4256596d4ac0650f9ecb486709	06265db393be5918e66453ca1b08a16758e5638e5004f478e203a47a1221189c	01145bc8b1b62615e0e4726868b69fa10bbd170bd712fad138beb204ab2db32d	dd67b6e482d5339ab0d23109274f4c3b38d3ef44fa55581d092bfb0391212a5c	e1d05fbb4445f471965c8c14597319d61f82d2eb23c546ed9447f691f39db17f	7e3382b9fd34518a638074600e6a358c63118d343721d9bc0dd7b1d99eab4d03	791f1453f5307c84fd13d6ec697c110efa1828d19505a00b1c409bffdb4cb634
NUREMBERG	Band3	NB_B3_R001371	Rst Nbg-Briefbücher-Nr 3_0228_right.png	15	107	25	81	76	31	12c9850e70af7f93fab2ea66d63d25da487c4934a01486065066a1493aab6e59	f9eed74a6808dc58897631be6bdeb9272fae85be643bd4f8c131af2de05c5578	aabcf6c8e2e80497587627ff72fc72ae9d42b5075978be7fce2ca7c615e76122	7a95bbcb2425b7d32a077388c5e9777f796bd86a7b715ec849e4ceba04c283f7	c28daf552c24a4440b0cd75614e14a26bb253a4a0ff5ff4fbd61a749f588801e	6d87e5464dd1ac7da5d1a2ed2d308b624cc7b383c90e13343c252f93f532ea91	cafce14e0f74fc3e4839a9468fcf793b9043de8995f3536544743e1beff25424
NUREMBERG	Band3	NB_B3_R001372	Rst Nbg-Briefbücher-Nr 3_0229_left.png	10	72	20	61	57	15	a4bf8291b66f86b8239dcdab2711b1a404bd3cfe29b51af9fdc9370ae7b23749	565d15c1e114bea59ba4ec31459e33fbd5df95032726cb7cbc75e9e4a38b3b57	3f1faa2570915eab41509902fefdfb4ada193872ea268b3865c46d51491d6e09	35e503d8a8a93d8546c2f67675dc0d6f0419993257cb48e39119fd43596a3b7d	0da4fb68a0c93723c7ee291a54e2f07f4cabedb4008d2eee3ca7dc03c5608102	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	c8c9fb4682562084c9f21ce252ebc8a59c378d47b4b97b8a4f0bfee4d8539666
NUREMBERG	Band3	NB_B3_R001373	Rst Nbg-Briefbücher-Nr 3_0229_left.png	12	117	31	72	65	52	c72ac55494b0c22fcee9484c5c985ef7cb83348d685d1a76004737539e8a05bd	226ebbeef63df201aee1339a5f37b5fc5a269aecf2466e0be01cfa91198240f0	5ef0d13d24d92cdb344290afda38e3b912269f624c691f257de9681c81b1ac37	ee725c8a0f575285e18c1229d7fde8cbc75858da7961fc970b11a0b1fe4f2587	1bec92f7b32f76df5c54fb47ce2c9c29f9ada8747a52b528058e9f0750665e7c	62098158288da519afc5260daf6a34dcb716959774034216d6088aa4b8b0a5c3	d026198dd1ecc6025b1fa91ff08ac4b93feb8bbe3ad1984a4fa6298a693ab50b
NUREMBERG	Band3	NB_B3_R001374	Rst Nbg-Briefbücher-Nr 3_0229_right.png	6	52	19	45	42	10	b4c1b752fbea223bc5ae466872d8f9ec158b9eaf40bd6cf2f3ce503414145a48	60c47aec99f8d58348a2b30a47e320d8abd8be0975923bed16fdd1965b25fd5a	762eabd16149ed678a61d498774290a0216a6b2822dc1c7da505363b34a34f87	2c2430986220a4c6a3f5e8a9cdde05f6e51e6c305b75ff5335d34bc452741ec0	f971edc1fea35bc74e89817421419a8d59f05b0027bb5ff87dc958307a26659b	6062219d19852986ee3e3dcfd4682fbcb8cc0e7f9a70374e3910d19ba9dacab1	2b7a41139049f0b70c02e321b30b2b73ba47629752e278dabe25f0be09cdb7f3
NUREMBERG	Band3	NB_B3_R001375	Rst Nbg-Briefbücher-Nr 3_0229_right.png	8	77	28	65	56	21	8e0cef96b8f528f98d3332834c4c073d32ff80ed0c3903236c0267699e70f4b1	7f5d29e98c4c6fac9e6ea1b52d29ed109fa7ad47b4cd71424703b38e85b5e400	327f9aa49bd3c1206f91d448f2609011a3c6e99440845b004ca61881d3347fd5	42b3835219554278e8ada74916a10d8d69448e170b7e75209dbcd2a1bfb1ceb9	f3d678ada1170425d62a2f74978a2f9603b48f02629a7d8466eeb3b0e4dca17f	cca6ce9a33cd34fc83e7fa79fbd53047901478f9a35c39a2cb4a5d5d887eb41b	717d7b6e062a94f9fe32d6b4081d892f573f9a0968ceb73769ca030dcee05191
NUREMBERG	Band3	NB_B3_R001376	Rst Nbg-Briefbücher-Nr 3_0229_right.png	17	167	25	113	105	62	9071cdc6d968e719355742982c1434a366ee0d78f5dd6213f5766dc0fb6610ca	5c6ce0b71843f2ff5fee9cf41e1ee18c0a2ff1c644651d2b9d38aa392fdd954b	7a32c404703181259ccaf29d07e36ba6c2d39966d63896f1075f9c1fd978a360	2465a1d4a233b80da9f8140c6abd066d5ad908953799f53effe755a751fc1849	2fa183e52fb37ba724874da9615422d8b30ce34e24e0bc1596f19102cfe34382	38b149777dca9edce85bfeb111a5417650a7b81ae3ab5ecdbc175f30dfc5ae00	4a57b4edddba5068c4336e8e2dae50c093539d5b056d9f924d2f4d90440d153a
NUREMBERG	Band3	NB_B3_R001377	Rst Nbg-Briefbücher-Nr 3_0230_left.png;Rst Nbg-Briefbücher-Nr 3_0230_right.png	49	571	105	272	222	349	68ab7592ba212492319e46e9e325d010d1f6f0735d01a14696d0e2ecc710428f	ee48ef48934ce66c468498029fa0aa5d722c7ba9c5b0399163c4ea1fee31117a	d22a8fb0aca4861dab5cd9bfff80287937cd01450a2122b490015e9525fb46eb	103cb2f6a42c54931aa956794cf6f6dcaff14a1c9231988aae08c5e6949f7f96	c05c19cca4ebdea2f0e7ebf5d26c211bbb4686ca68dc9480356cdc2671696feb	9710ebe4cf56a9c1325210db4a1e58a98c2cc6831feca17a014cda7fd680cb90	b949b7a3c7e707956bee75df315afde1dd71d5adbf10b4146f40ea4ebb47fcd4
NUREMBERG	Band3	NB_B3_R001378	Rst Nbg-Briefbücher-Nr 3_0230_right.png	14	160	29	107	98	62	92f63cf14fd80d442b1c07bcfd26979050e71aea4d6973ee12a23748aa43c6c8	99ffffe6ca1a593e6ae5564ecc91e972fcdd952fbf905619c68ca21e722aa805	5895602a4e42e75440156ad06dd1361beac1c619596a647c76ff98b42c18fd9d	b56fb2cee0dd5f4dc4edd8bae448f05b2c8961396afc32ddf516ca65cad9411d	77dab523334be3183388d1b9100636f0532707c2fb2109fc89ccdb8e02998325	b43f3789c575b4ac4729610e0bec1fcc1bc1202ca3d7b883c68c0d40b5167a82	ab63cab19132d9ecb2ffa764cb41f803c7ed89f21c041ac7fb0fe5a647cc65ed
NUREMBERG	Band3	NB_B3_R001379	Rst Nbg-Briefbücher-Nr 3_0231_left.png	18	198	31	107	94	104	a896ead630cabe752b6ebfdc9d74e2f82723d1224fba1bb471b4f691596469ed	1f32bd0cbd5717e7bc2eb3e4b0134265366b00fe444ad5b0440e028d171ed7ba	4396f24a875bdcb4c2f9532a2573f8ae148134ba11bcd92e5ccfc12d9c8be680	821fe2cd1a690e225a6f346e83d07c9565e91463d95a6b152c2decf3772c6da2	5e41c213cbe46230b18c49d0c164acee72ca905e59503918e4fba31a182f5f28	f0fa37defb666f54b94b1cb64a0af73f0cc11b70f902b77402ef9d6995850354	899092223e4f0234c7f5f6776a677a6a8568f94c4d745e7b371f0663d694fd9c
NUREMBERG	Band3	NB_B3_R001380	Rst Nbg-Briefbücher-Nr 3_0231_left.png	10	99	12	73	69	30	efb41f7caf76f427f8fd8baf7116465a6e82c7c885191ee3b5cbed76b9d06ac3	60f873d59930658c2ffd846181c30f30fcc1cd666a4344705173fb86f4d6eb27	7b66247485302ada837511b56cb9973d7e5ff9d0c847b9d9f838b199f5b6a33f	5f052aac723cdad8f98fbc07f4df26bcc0ab144a017c96b1a4bab915be3a8f23	c3e9b3cd13f1c63e26e66771059adfa58bf251343ecc04f36e46e64f22003100	a57c0a043318880ef2eeaf82947aa40f01d0c8f73b05010757407ceb925ccd4d	6c12fecb8536369b3a44f00cc711f6457ba878a749af847675430235d217cc8e
NUREMBERG	Band3	NB_B3_R001381	Rst Nbg-Briefbücher-Nr 3_0231_right.png	21	209	50	132	116	93	19c26bf2acfd28dd01eef4de578026a5bd46a51daa300131174cc0948a5ae705	3f8ffe7bd1a46ed1613715892ad9a6b61cecf481a16406e12828c7c2a6cf8ba6	9c1d81b535855bd9d995df3668ffe18abcdc6dc24ff6d118abfd78dc5d9e3cf4	b05f943e86b6fe8099939d30d372a9ddc521d63d54730a2fc7d3a7fb86370359	9bff1856415e036e4fc4c0718fedd68afac8f2d38fb6a88e13bcbc1edd577fe4	bcf87c4461c1357fe14c7c81ba7a87ac878b1c940d5054cb31f45981c87ea65a	5fba1cf0998891fa61c231ba8c8f1a7f228e0a09334085fd21d3950666a86687
NUREMBERG	Band3	NB_B3_R001382	Rst Nbg-Briefbücher-Nr 3_0231_right.png;Rst Nbg-Briefbücher-Nr 3_0232_left.png	20	166	44	103	96	70	f01c43b1308b352d6d1e127ccb4aad4dce22594767d503584e9b20b2c701f94e	6a767c0bceabb531dcdeced0459786366fa3c2030e77ae297ab7d3c4515b114c	4ee652eeefb715a589bbc1a0ef1924d68e9f5fe6c2552baf86aa8a0f58b933e1	8f6ba6e0d619ddc60fc478251158cde7b5297287bf8eac30e23a4fa0dc219b98	7a6713035b96d2c0c2d2134043487a29c5e0126650a8782eeff65858ffb6b0eb	fd55c7aeb7ae144e50d23addf17c3bb0c17c709376955a9994bbd829f45a89f2	88e895be4b52bd9eaeedf4fe941206af70874335e5ffe151cce049b2f2ec99da
NUREMBERG	Band3	NB_B3_R001383	Rst Nbg-Briefbücher-Nr 3_0232_left.png	14	110	24	77	71	39	b744fab7b8e1c0182fdf834b7226b613f29dc2c1d8079274fffe768cc5a6d6db	c7c932f1e833fca026f9789bf3e199c62b51547164cae01138b40264a3eaeed1	94141349a180da7c5c0b36b198a1192c2585bf911e5080de7151f118387f8d5c	ad40ee987b32eb835433cc4423b89834049fd5a28d05fd438ecaa03eea469997	c8ae3e2de9b56e10497a89ec49bbed6a95224bcf0426958454095cc748164115	67ff1c257dc4db84b66e426e0e3ae14d2c5300e590e3b30e9a1dbcac15fc2804	260ce2b50cc6cc5c0569ae9cff44e79ca79f96d89033593ff4273f677d990892
NUREMBERG	Band3	NB_B3_R001384	Rst Nbg-Briefbücher-Nr 3_0232_left.png	10	98	21	78	72	26	1c6b044dd5d0eaf1bf099f8e0247fb21c3b658731c55c16822a2c10223a18060	b84b7d3a057403aca9667803b48c32690e449bc8fc07e45e63bc8eee83ccc7d0	4f3f2c12b2599f4ac2e2035542c66f3cdc2d1dc4d78e353c8326d52de91b502e	a85a97c995f7e4f62693a79c24b537ace515d9c1cc833be736a4ac45e8ed933f	6ccde3d439d92f3df19d22ea6a64421b1646e28d4e3a723bb1131696f75fe455	340196081df8f58090ee93e395ac872926965fe68651e12459b76836556d7092	1a9e6bc87e20098a648581c92653c877ad1680140fe7016675fbb66b2b2f7dc2
NUREMBERG	Band3	NB_B3_R001385	Rst Nbg-Briefbücher-Nr 3_0232_right.png;Rst Nbg-Briefbücher-Nr 3_0233_left.png;Rst Nbg-Briefbücher-Nr 3_0233_right.png	76	658	128	301	248	410	423e745024621973fe7f806fff0c3d49b7cce007fb92ab84e89371948d6b50df	fc513ebced3a22fdc870aea842a7ee0f98ec394db5fa8c93e7f5ac553d6cbb90	5cd897100d8c4ba89e082d07c4407e391878c1a36221f2b351264f34fdfaef23	3c123cfd90062efb226d3c62ebfffb1061b1c8f548f0c6eb21ce815b3986da91	4f72a1eb1fa03f9fb5a2017ffeaeda3790fe90f028aa552cbfdb3b0133731108	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	23026e7ab30e3e875f9f27e4dc6beef2dbe706b1623352abac823be3d942e7ef
NUREMBERG	Band3	NB_B3_R001386	Rst Nbg-Briefbücher-Nr 3_0234_right.png	23	258	54	155	136	122	298f4b263285fbcf2cdc14feb854fcedbf0473616cdfaa91e91bf4ab794d8fcc	ee89d4d754eca070c36117dd224296b0c903bfeab44fbe173c5c1161fcb979a9	6ce9ee1bd1719988e2569f9ca7675cd959e4deb872e3cd0114ff2eb8aaa40008	db68aacaacff9414270b462ff469ecafa060a4ed861bc5fd83d0fb97754ae385	3d8706e4d030de6f74372aabc1dad6ad1639bc505febf054b43666763cb89d34	2c25984ef9d1761de678fcf8b769bf97198fbc3b031b4f722516bc0675e81567	4e7de35e59d85f109b1e0d4f7021a16524ac4ae4b4673561073852216b592ea9
NUREMBERG	Band3	NB_B3_R001387	Rst Nbg-Briefbücher-Nr 3_0235_left.png	23	234	50	130	117	117	4bcb6aa96aea814efb083d425d8f310b789b0549e9c4b76d3d563bcef3cfb60b	e22d64c55049f1a5a13dc7cd7853f04e60b2d23b2cbe70d33c9b8e21f72f434a	6218eab8314af93f305fdb397ccd02f83eba68d88f95dc7d785f82d70e46f28f	289e46865f622aa6fe959b130add69fb9bdc45dfac7e210f167b8944c9b89337	afe9c5851d80e421b958e8c27b599c8a3acc48198db8979e55c1b027eb378f46	e5e742dc11f27df775a66f081d2564a14e59cbeaff60bc1943e9e6bfc8985a01	eea89e043d81210fae5e1f1f34966d263a5ea3d38b66a04dda95c723a54a9123
NUREMBERG	Band3	NB_B3_R001388	Rst Nbg-Briefbücher-Nr 3_0235_right.png	28	165	44	117	103	62	e137b9726e14cddc6030291c1cbec0ce22e0c4d71d56b80cb3932601206820df	529fe36ff3fbe2b12e5a9c8facb30dfa4bb448125a19e9819965ca884fd0c25d	0628b07360871ba890848c5c64e8ea16d5accd34dc9d520fbd104d75b083aca0	573ec6568dba8c87595954a971ad378b0f374a9e13a31cd49db2d2b050deae1c	f507f84fd588b3cfd2ebf3bed4f8744162e4875d4a2dc7e30b2fcc2df0f3e4b4	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	8a9934e6d6211950496011d1d584d4d7ba4ad4a47c0b7d622afd7f850f5dc716
NUREMBERG	Band3	NB_B3_R001389	Rst Nbg-Briefbücher-Nr 3_0236_left.png	13	101	20	81	75	26	5e8c3e298c4c6c16f79cd6f606c4a02de1a2f347a265b8de3c6ec1deeee4e74e	4148379e30f9769e6910d93fe79b512cfdb8f1339ec470c050c4447a328b5041	eb20de87f5bf2879785b42c091ccfa9695747b09fd86f966d2d54ed62897a8ab	b31dbc612c8edf2b4005bb77bbb13179746e171258e7a65e90f5fdbc8e8b4921	3105c6b1990bc1ee970afd4338e802fc168ec67f814cd03d42f640e98cd27405	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	7b3baaf0df724711e1bcaa0e050e0f04213388ec157259b3ad7031ef61216019
NUREMBERG	Band3	NB_B3_R001390	Rst Nbg-Briefbücher-Nr 3_0236_left.png	20	137	38	96	86	51	ceb7942fe01710330276fae52b3748b2d72db21605307da7c660aca0415836ce	bb34b7615861589d4f089e98d7d5176190c21cb8bc8e939eb0d0c48d96554e34	aa56d0d5c06664d9d2d75d5244d86184e87bd59ce82ad3b4016c0d132e21d42f	fa4290ea7add7d46091874f497a364232abbf2af622f1ee11a55e91ff7b67fa5	e123f359b3ce0579e266a06769c431a1d351fb8920490e43c84acb1d31c8da55	415cc5bd93566fe7c3f7fff1c88fa5cad18ae9df5865bd46b24db3bdaf428e45	b615dccda103654b94b4c60a386340af73993f7d2b1684bef224865507b072fe
NUREMBERG	Band3	NB_B3_R001391	Rst Nbg-Briefbücher-Nr 3_0236_right.png	22	196	61	134	120	76	5d69b5007527ebb9e39f0f2aebc38517e50f80fea5625746648f73a0ef00fa64	6458b73aaceb49448353bf0df7ed2b331f0fb564e07a7f06faae343270029223	cacd510ce99641e715d80161c06ed74e6644aaad43e30458cc4d0b7af7f1a0de	190b544f47cdd43cf9d8df50d036431933c10c1cc86dea8aeeba34e2202e66c4	2d64f7dc4d220ee01c555edcd83bfb8f011d8dff7ba39a0bc30410dd2fb66c46	dba4f828ed8551baa0ee460e1a76ae353de8f6a6c55694d2afc2741a2060f949	bd591c578453ac8822608614bd906fcfcc200734017386bfd1e44674b62d11e1
NUREMBERG	Band3	NB_B3_R001392	Rst Nbg-Briefbücher-Nr 3_0237_left.png	10	107	21	83	78	29	a27f01a670ca7b3035d56420fa89332eb1f2c156e40ef81eaebf2f2c3720abe1	c48bdf4bf3100ec1a3ff3a5c22580b4bc99182056b8ae5866bb151ac119bb87c	164634420949f2d9f7e565c12983d69538cfb04ded8a9a20b457a27e057097ec	2b4e8b504b4f5c961083d889d654a3576d3cd9f4d0b4e4b5b2bb1db811fe925a	47cc712fbf3d50109707f5d195d264e478e327c3b5ea35252c99e00cbbb74764	bfc53d1e772b359d1195824bbc5a04c488de42c0a72a011deda7cf8438f79e33	77a71a2b6fca38935d48dda1e8a9ff9456cda82592f9db54ed6172c71d880e0b
NUREMBERG	Band3	NB_B3_R001393	Rst Nbg-Briefbücher-Nr 3_0237_left.png	14	107	26	78	73	34	af8bfbb6d1b678c75816a168b054bfd3c0aa1b3ccddc390bd11dbc485ff0bc87	f985389426ea512b4e3cb80c42a39d9fa1c9b37cf48c2eeefac3f0ff835047b1	0c436537a1e5795eba6695ed158266f57116e56e7ca3a69639c4720c76abd477	e41a8d75beefb1327bbc600499cf3b454886cd8d89af5d87d64574180d7a5297	97e55836a590e8cc9669c45f268e77b6401d0c3fb662af6a95758b4023dc1044	2e30f8e68ddb73cb133bfa5a52f1229b4911b4673f385a308b23691a77c73d05	2f808e34ab2fedbf1e53be4e947bf2fcdfadad3eb3f223a817b2ac92f81a47dc
