control_id	breakdown	value	scored_events	gain_bits	gain_bits_per_event
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0079	13	8.843233586201	0.680248737400
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0080	16	2.141841416716	0.133865088545
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0081	28	6.755203881446	0.241257281480
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0082	15	-3.690811574274	-0.246054104952
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0135	24	-4.473170572670	-0.186382107195
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0136	27	6.344168570848	0.234969206328
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0137	10	2.229206656927	0.222920665693
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0163	22	4.776547945817	0.217115815719
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0164	12	-4.694492120595	-0.391207676716
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0165	1	-0.868782192104	-0.868782192104
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0166	6	4.296202431354	0.716033738559
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0167	21	4.154260142464	0.197821911546
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0168	11	3.251822315845	0.295620210531
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0171	15	-8.586660606657	-0.572444040444
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0172	10	-5.209805974597	-0.520980597460
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S1:F0173	6	-4.590885248406	-0.765147541401
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0075	27	13.959286116048	0.517010596891
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0076	3	1.586525775461	0.528841925154
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0083	28	-9.051345693302	-0.323262346189
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0084	22	1.638138853765	0.074460856989
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0085	20	12.120496209209	0.606024810460
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0086	17	0.959922673855	0.056466039639
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0098	13	3.172050210656	0.244003862358
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0099	21	12.552413220093	0.597733962862
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0100	14	-1.112781336956	-0.079484381211
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0101	6	1.845631925124	0.307605320854
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0102	29	10.830271107081	0.373457624382
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0103	24	7.412780483815	0.308865853492
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0104	19	0.546926051569	0.028785581662
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0105	19	4.600686646764	0.242141402461
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0106	33	-3.974377734313	-0.120435688919
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0169	24	3.162441559864	0.131768398328
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0170	17	-2.806946443649	-0.165114496685
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0174	7	-0.583378548429	-0.083339792633
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R3:S2:F0175	19	-0.101822129670	-0.005359059456
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0087	21	1.662102418505	0.079147734215
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0088	6	-3.955780760529	-0.659296793422
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0138	22	3.989258213064	0.181329918776
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0139	21	3.001724848599	0.142939278505
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0140	6	-1.613606443837	-0.268934407306
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0141	20	-1.002473893290	-0.050123694664
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0142	12	0.937067064338	0.078088922028
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0143	32	5.395503912670	0.168609497271
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0144	34	8.917141278226	0.262268861124
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0146	21	7.688501632811	0.366119125372
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0147	25	-6.838560490891	-0.273542419636
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0148	20	2.135231112394	0.106761555620
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S1:F0149	20	5.244088662442	0.262204433122
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0077	12	1.717030537482	0.143085878124
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0078	25	-1.489064943887	-0.059562597755
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0150	16	3.520408274191	0.220025517137
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0151	7	-2.194037672384	-0.313433953198
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0152	10	0.921224864152	0.092122486415
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0153	38	14.099433015650	0.371037710938
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0154	19	-1.526359578373	-0.080334714651
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0155	22	8.567344278545	0.389424739934
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0156	14	1.078799316523	0.077057094037
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0157	28	2.230547827186	0.079662422399
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0158	30	2.857242348044	0.095241411601
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0159	13	0.894158598699	0.068781430669
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0160	15	0.956999801607	0.063799986774
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0161	18	3.669800178094	0.203877787672
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R4:S2:F0162	29	1.980380662857	0.068288988374
COMPOSITIONAL_TECHNICAL_NOTATION	POSITION	FIRST	184	361.411307719865	1.964191889782
COMPOSITIONAL_TECHNICAL_NOTATION	POSITION	LAST	690	-86.864779871813	-0.125890985321
COMPOSITIONAL_TECHNICAL_NOTATION	POSITION	MIDDLE	2415	19.563108158341	0.008100665904
HYBRID_SHORTHAND	BUCKET	0	246	45.431305508495	0.184680103693
HYBRID_SHORTHAND	BUCKET	1	230	-12.903598832473	-0.056102603619
HYBRID_SHORTHAND	BUCKET	2	187	26.866029794592	0.143668608527
HYBRID_SHORTHAND	BUCKET	3	487	8.231121135409	0.016901686110
HYBRID_SHORTHAND	BUCKET	4	290	23.208256865349	0.080028471949
HYBRID_SHORTHAND	BUCKET	5	122	5.852583559050	0.047971996386
HYBRID_SHORTHAND	BUCKET	6	580	102.026736220237	0.175908165897
HYBRID_SHORTHAND	BUCKET	7	1044	421.988484717313	0.404203529423
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0009	29	5.916644940138	0.204022239315
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0010	15	2.844676784970	0.189645118998
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0011	14	7.404853746373	0.528918124741
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0012	9	1.250103798677	0.138900422075
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0013	11	5.845845860340	0.531440532758
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0014	12	3.375928608570	0.281327384048
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0015	15	6.088944871230	0.405929658082
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0016	12	0.549156398717	0.045763033226
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0017	13	-0.762403776165	-0.058646444320
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0018	14	0.087543477855	0.006253105561
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0019	14	5.019358378269	0.358525598448
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0029	13	3.316813476178	0.255139498168
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0030	2	0.818686474548	0.409343237274
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0031	12	-3.179278491572	-0.264939874298
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0032	8	5.156288214554	0.644536026819
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0033	8	-1.562037040924	-0.195254630116
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0034	10	0.876457038152	0.087645703815
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0035	12	1.540385114741	0.128365426228
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0036	30	5.082920108885	0.169430670296
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0037	18	-2.590734322704	-0.143929684595
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0038	10	6.592329388980	0.659232938898
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0039	29	4.299428270856	0.148256147271
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0040	12	5.505013839831	0.458751153319
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0064	24	7.027752322313	0.292823013430
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0065	14	-0.776031577361	-0.055430826954
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0066	8	0.299756623397	0.037469577925
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0067	6	-0.079478639282	-0.013246439880
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0068	20	12.216396829895	0.610819841495
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0069	26	-0.108659074177	-0.004179195161
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0070	11	-2.181481568519	-0.198316506229
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0071	16	4.662047534413	0.291377970901
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0072	17	5.186583211692	0.305093130100
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0073	42	-0.025419239416	-0.000605219986
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S1:F0074	12	6.376715499816	0.531392958318
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0000	2	-0.440767826632	-0.220383913316
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0001	30	10.052405192622	0.335080173087
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0002	14	9.457820364384	0.675558597456
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0003	14	4.172487899213	0.298034849944
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0004	15	-0.820878102755	-0.054725206850
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0005	18	1.093087048484	0.060727058249
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0006	14	12.900278069987	0.921448433570
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0007	24	1.076219667211	0.044842486134
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0008	16	5.064892384056	0.316555774004
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0052	22	5.134395418066	0.233381609912
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0053	22	2.866512614886	0.130296027949
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0054	17	0.163987704918	0.009646335583
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0055	10	6.316030534434	0.631603053443
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0056	29	9.863129540463	0.340107915188
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0057	37	9.258424967623	0.250227701828
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0058	28	-6.833165989390	-0.244041642478
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0059	23	2.174479372588	0.094542581417
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0060	15	-1.834009689003	-0.122267312600
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0061	17	9.257440255208	0.544555309130
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0062	24	-7.298722254112	-0.304113427255
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R1:S2:F0063	3	0.843922787600	0.281307595867
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0020	31	0.162159703073	0.005230958164
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0021	16	-4.454673255154	-0.278417078447
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0022	6	0.732777986534	0.122129664422
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0023	15	3.033125444805	0.202208362987
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0024	10	-0.853417427378	-0.085341742738
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0025	22	1.189330331337	0.054060469606
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0026	12	3.449016617749	0.287418051479
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0027	16	5.075826137566	0.317239133598
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0028	28	5.562528661039	0.198661737894
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0124	18	5.134441837525	0.285246768751
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0125	28	-8.704356158556	-0.310869862806
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0126	27	14.743067432287	0.546039534529
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0127	30	8.598760941191	0.286625364706
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0128	21	12.340775819985	0.587655991428
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0129	9	-6.838535454848	-0.759837272761
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0130	28	-0.276836925516	-0.009887033054
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S1:F0131	22	7.930959879601	0.360498176346
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0041	5	-0.509581035822	-0.101916207164
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0042	28	0.896548604310	0.032019593011
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0043	20	13.738483306346	0.686924165317
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0044	24	-1.989610794433	-0.082900449768
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0045	11	1.924067876822	0.174915261529
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0046	12	9.890349193227	0.824195766102
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0047	15	3.529074937632	0.235271662509
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0048	22	-6.375223447779	-0.289782883990
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0049	28	2.029641965012	0.072487213036
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0050	11	-4.911126256324	-0.446466023302
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0051	26	1.829342331930	0.070359320459
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0089	15	5.722023728781	0.381468248585
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0090	12	0.077769620477	0.006480801706
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0091	20	10.414906077380	0.520745303869
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0092	6	-0.086598333149	-0.014433055525
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0093	12	6.465320859343	0.538776738279
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0094	6	-0.354741946793	-0.059123657799
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0095	11	2.682786580132	0.243889689103
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0096	39	-3.176391077172	-0.081445925056
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0097	29	0.399885433476	0.013789152878
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0107	21	-2.897537390469	-0.137977970975
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0108	30	2.974964627934	0.099165487598
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0109	15	21.201695733885	1.413446382259
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0110	28	-4.477421726237	-0.159907918794
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0111	21	-4.530489847921	-0.215737611806
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0112	9	3.095849845573	0.343983316175
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0113	10	-4.888779678066	-0.488877967807
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0114	17	5.350801857854	0.314753050462
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0115	14	14.770775936837	1.055055424060
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0116	20	-1.697010763762	-0.084850538188
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0117	15	1.016449264384	0.067763284292
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0118	8	6.777471043055	0.847183880382
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0119	23	-2.689120865336	-0.116918298493
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0120	41	7.306115469734	0.178197938286
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0121	33	-4.474174275841	-0.135581038662
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0122	14	-1.927122019624	-0.137651572830
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0123	16	8.824205679515	0.551512854970
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0132	23	3.032031238577	0.131827445156
