locus	page	physical_folio	group_index	group_count	token	annotation_certainty	object_tags	relation_tags	final_member	is_locus_final
f77r.2	f77r	f77	1	1	olkchs	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	C2	1
f77r.3	f77r	f77	1	1	otedy	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	A2	1
f77r.4	f77r	f77	1	1	otork	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	Q1	1
f77r.49	f77r	f77	1	1	otchdy	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f77r.5	f77r	f77	1	1	otol	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	B2	1
f77r.6	f77r	f77	1	1	dchdy	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	A2	1
f77r.7	f77r	f77	1	1	soral	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	B2	1
f77r.8	f77r	f77	1	1	dotedy	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f77v.2	f77v	f77	1	2	otol	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B2	0
f77v.2	f77v	f77	2	2	shedy	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f77v.3	f77v	f77	1	1	olkeedal	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f77v.4	f77v	f77	1	1	otolor	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	C1	1
f77v.44	f77v	f77	1	1	okalo	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A1	1
f78r.1	f78r	f78	1	1	okchdldlo	UNHEDGED	LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A1	1
f78r.2	f78r	f78	1	1	okchdy	UNHEDGED	LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f78r.45	f78r	f78	1	1	dchedaly	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f78r.47	f78r	f78	1	1	okaral	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B2	1
f80r.2	f80r	f80	1	1	olchdy	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f80r.3	f80r	f80	1	1	okaly	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f80r.4	f80r	f80	1	1	okolo	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A1	1
f80r.6	f80r	f80	1	1	opor	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	C1	1
f80r.7	f80r	f80	1	1	olky	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f80r.8	f80r	f80	1	1	otalshedy	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f82r.35	f82r	f82	1	1	darol	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B2	1
f82r.36	f82r	f82	1	1	okal	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f82r.40	f82r	f82	1	1	sororl	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f82r.42	f82r	f82	1	1	sokoly	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f82r.43	f82r	f82	1	1	dolol	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f82r.44	f82r	f82	1	1	olaiin	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	G1	1
f82v.1	f82v	f82	1	1	otechdy	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f82v.2	f82v	f82	1	1	otedy	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f82v.39	f82v	f82	1	1	olkeedy	UNHEDGED	FIGURE;LABEL	REL_PROXIMITY	A2	1
f82v.4	f82v	f82	1	1	otedal	HEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B2	1
f82v.40	f82v	f82	1	1	okalchy	UNHEDGED	FIGURE;LABEL	REL_PROXIMITY	A2	1
f82v.41	f82v	f82	1	1	okain	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	F1	1
f82v.43	f82v	f82	1	1	okedor	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	C1	1
f82v.44	f82v	f82	1	1	okol	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B2	1
f82v.46	f82v	f82	1	1	olkol	UNHEDGED	FIGURE;LABEL	REL_PROXIMITY	B2	1
f82v.48	f82v	f82	1	1	oteedy	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	A2	1
f83r.45	f83r	f83	1	1	chtorol	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B2	1
f83r.46	f83r	f83	1	1	olsaiin	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	G1	1
f83r.51	f83r	f83	1	1	darolsy	UNHEDGED	FIGURE;LABEL	REL_PROXIMITY	A2	1
f83v.10	f83v	f83	1	1	okarchy	UNHEDGED	FIGURE;LABEL		A2	1
f83v.35	f83v	f83	1	1	okaiin	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	G1	1
f83v.9	f83v	f83	1	1	ololary	HEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f88r.1	f88r	f88	1	1	otorchety	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f88r.12	f88r	f88	1	1	otaldy	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f88r.13	f88r	f88	1	1	oram	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B3	1
f88r.14	f88r	f88	1	1	dary	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f88r.15	f88r	f88	1	1	okol	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B2	1
f88r.16	f88r	f88	1	1	sorory	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f88r.23	f88r	f88	1	1	ofyskydal	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f88r.25	f88r	f88	1	1	ofaldo	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A1	1
f88r.3	f88r	f88	1	1	orald	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B1	1
f88r.4	f88r	f88	1	1	oldar	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	C1	1
f88r.5	f88r	f88	1	1	otoky	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f88r.6	f88r	f88	1	1	otaly	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f88v.11	f88v	f88	1	1	otoram	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B3	1
f88v.13	f88v	f88	1	1	cheosdy	UNHEDGED	LABEL;PLANT;STAR_OR_SKY	REL_PROXIMITY	A2	1
f88v.14	f88v	f88	1	1	okaiin	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	G1	1
f88v.2	f88v	f88	1	1	cheocthy	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f88v.27	f88v	f88	1	1	daramdal	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP	B2	1
f88v.28	f88v	f88	1	1	otydary	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f88v.29	f88v	f88	1	1	otdordy	UNHEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f88v.3	f88v	f88	1	1	cpheor	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	C1	1
f88v.5	f88v	f88	1	1	otokol	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B2	1
f89r1.1	f89r1	f89	1	1	okchshy	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f89r1.11	f89r1	f89	1	1	ykyd	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B1	1
f89r1.12	f89r1	f89	1	2	chol	HEDGED	LABEL;PLANT	REL_PROXIMITY	B2	0
f89r1.12	f89r1	f89	2	2	ches	HEDGED	LABEL;PLANT	REL_PROXIMITY	C2	1
f89r1.13	f89r1	f89	1	1	otorain	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	F1	1
f89r1.14	f89r1	f89	1	2	okaiin	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	G1	0
f89r1.14	f89r1	f89	2	2	dan	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	E2	1
f89r1.2	f89r1	f89	1	1	qkol	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B2	1
f89r1.24	f89r1	f89	1	1	ykocfhy	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f89r1.25	f89r1	f89	1	1	saldam	HEDGED	LABEL;PLANT	REL_PROXIMITY	B3	1
f89r1.3	f89r1	f89	1	1	oldam	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B3	1
f89r1.4	f89r1	f89	1	1	otoldy	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f89r1.5	f89r1	f89	1	1	ararchodaiin	HEDGED	LABEL;PLANT	REL_PROXIMITY	G1	1
f89r2.1	f89r2	f89	1	1	odory	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f89r2.17	f89r2	f89	1	1	sodar	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	C1	1
f89r2.18	f89r2	f89	1	1	cheys	UNHEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	C2	1
f89r2.19	f89r2	f89	1	1	cheody	UNHEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f89r2.2	f89r2	f89	1	1	doly	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f89r2.29	f89r2	f89	1	1	okain	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	F1	1
f89r2.3	f89r2	f89	1	1	opchosam	HEDGED	LABEL;PLANT	REL_PROXIMITY	B3	1
f89r2.30	f89r2	f89	1	1	yorain	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	F1	1
f89r2.31	f89r2	f89	1	1	ofakal	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B2	1
f89r2.32	f89r2	f89	1	1	otalsy	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f89r2.34	f89r2	f89	1	1	otolarol	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B2	1
f89v1.21	f89v1	f89	1	1	koeeorain	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	F1	1
f89v1.23	f89v1	f89	1	2	opol	HEDGED	LABEL;PLANT	REL_ENCLOSURE;REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	B2	0
f89v1.23	f89v1	f89	2	2	olaiin	HEDGED	LABEL;PLANT	REL_ENCLOSURE;REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	G1	1
f89v1.3	f89v1	f89	1	1	otchar	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	C1	1
f89v1.4	f89v1	f89	1	1	darshody	HEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f89v2.1	f89v2	f89	1	1	choeesy	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f89v2.12	f89v2	f89	1	2	otair	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	F3	0
f89v2.12	f89v2	f89	2	2	chody	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f89v2.23	f89v2	f89	1	1	opaloiiry	UNHEDGED	LABEL;PLANT	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f89v2.24	f89v2	f89	1	1	otaram	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	B3	1
f89v2.4	f89v2	f89	1	1	chokaro	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A1	1
f89v2.6	f89v2	f89	1	1	chokam	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B3	1
f99r.10	f99r	f99	1	1	skeeal	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B2	1
f99r.11	f99r	f99	1	1	okary	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99r.13	f99r	f99	1	1	otalam	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B3	1
f99r.19	f99r	f99	1	1	oparal	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP	B2	1
f99r.20	f99r	f99	1	1	oaro	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A1	1
f99r.21	f99r	f99	1	1	aloly	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99r.23	f99r	f99	1	1	choky	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99r.24	f99r	f99	1	1	oky	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99r.25	f99r	f99	1	1	okeoly	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99r.26	f99r	f99	1	1	yteold	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B1	1
f99r.27	f99r	f99	1	1	cheotchy	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99r.3	f99r	f99	1	1	darar	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	C1	1
f99r.32	f99r	f99	1	1	tsholdy	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP	A2	1
f99r.33	f99r	f99	1	1	okos	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	C2	1
f99r.34	f99r	f99	1	1	oekey	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99r.38	f99r	f99	1	1	saiiny	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99r.4	f99r	f99	1	1	oky	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99r.40	f99r	f99	1	1	dam	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B3	1
f99r.45	f99r	f99	1	1	yteoldy	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP	A2	1
f99r.46	f99r	f99	1	1	tolsasy	UNHEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f99r.5	f99r	f99	1	1	salo	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A1	1
f99r.7	f99r	f99	1	1	ain	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	F1	1
f99v.15	f99v	f99	1	1	oeeesary	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99v.19	f99v	f99	1	1	otolsar	HEDGED	LABEL;PLANT	REL_PROXIMITY	C1	1
f99v.2	f99v	f99	1	1	otoldy	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	A2	1
f99v.20	f99v	f99	1	1	osary	UNHEDGED	LABEL;PLANT	REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	A2	1
f99v.25	f99v	f99	1	1	darolaly	HEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99v.27	f99v	f99	1	1	otal	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B2	1
f99v.28	f99v	f99	1	2	chor	HEDGED	LABEL;PLANT	REL_PROXIMITY	C1	0
f99v.28	f99v	f99	2	2	olekor	HEDGED	LABEL;PLANT	REL_PROXIMITY	C1	1
f99v.29	f99v	f99	1	1	okeodor	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	C1	1
f99v.30	f99v	f99	1	1	olky	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99v.31	f99v	f99	1	1	doldam	HEDGED	LABEL;PLANT	REL_PROXIMITY	B3	1
f99v.4	f99v	f99	1	1	oldy	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99v.44	f99v	f99	1	1	koleearol	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B2	1
f99v.6	f99v	f99	1	1	otaly	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99v.7	f99v	f99	1	1	olsy	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
f99v.8	f99v	f99	1	1	arol	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	B2	1
f99v.9	f99v	f99	1	1	otoky	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	A2	1
