collection_id	recipe_id	recipe_ordinal	element_ordinal	role	parent_instruction_ordinal	token_count	relative_element_position	concept_id	editor_english_label	annotation_flags
gr1	gr1.74	69	7	INSTRUCTION	0	5	0.189189189	NONE	NONE	NONE
gr1	gr1.74	69	8	INSTRUCTION	0	13	0.216216216	NONE	NONE	NONE
gr1	gr1.74	69	9	INGREDIENT	4	2	0.243243243	Q0	unsolved	NONE
gr1	gr1.74	69	10	INGREDIENT	4	1	0.270270270	Q0	unsolved	NONE
gr1	gr1.74	69	11	INSTRUCTION	0	2	0.297297297	NONE	NONE	NONE
gr1	gr1.74	69	12	INGREDIENT	5	1	0.324324324	Q3406628	onion	NONE
gr1	gr1.74	69	13	INSTRUCTION	0	1	0.351351351	NONE	NONE	NONE
gr1	gr1.74	69	14	INSTRUCTION	0	11	0.378378378	NONE	NONE	NONE
gr1	gr1.74	69	15	INGREDIENT	7	1	0.405405405	Q282	wine	NONE
gr1	gr1.74	69	16	INGREDIENT	7	1	0.432432432	Q72827	lard	NONE
gr1	gr1.74	69	17	INGREDIENT	7	1	0.459459459	Q283	water	NONE
gr1	gr1.74	69	18	INSTRUCTION	0	12	0.486486486	NONE	NONE	NONE
gr1	gr1.74	69	19	INGREDIENT	8	2	0.513513514	Q107262039	pepper bread	NONE
gr1	gr1.74	69	20	INGREDIENT	8	1	0.540540541	Q22978145	caraway	NONE
gr1	gr1.74	69	21	INGREDIENT	8	1	0.567567568	Q15260613	chicken egg	NONE
gr1	gr1.74	69	22	INGREDIENT	8	1	0.594594595	Q11254	table salt	NONE
gr1	gr1.74	69	23	INGREDIENT	8	1	0.621621622	Q41354	vinegar	NONE
gr1	gr1.74	69	24	INGREDIENT	8	1	0.648648649	Q3143131	pepper	NONE
gr1	gr1.74	69	25	INSTRUCTION	0	4	0.675675676	NONE	NONE	NONE
gr1	gr1.74	69	26	INSTRUCTION	0	2	0.702702703	NONE	NONE	NONE
gr1	gr1.74	69	27	INSTRUCTION	0	6	0.729729730	NONE	NONE	NONE
gr1	gr1.74	69	28	INGREDIENT	11	1	0.756756757	Q3406628	onion	NONE
gr1	gr1.74	69	29	INSTRUCTION	0	5	0.783783784	NONE	NONE	NONE
gr1	gr1.74	69	30	INGREDIENT	12	1	0.810810811	Q864693	chicken	NONE
gr1	gr1.74	69	31	INSTRUCTION	0	5	0.837837838	NONE	NONE	NONE
gr1	gr1.74	69	32	KITCHENTIP	0	17	0.864864865	NONE	NONE	NONE
gr1	gr1.74	69	33	INGREDIENT	0	1	0.891891892	Q178359	sauce	NONE
gr1	gr1.74	69	34	DISH	0	1	0.918918919	Q899561	roast	NONE
gr1	gr1.74	69	35	INGREDIENT	0	1	0.945945946	Q3556748	rabbit	NONE
gr1	gr1.74	69	36	DISH	0	1	0.972972973	Q899561	roast	NONE
gr1	gr1.74	69	37	DISH	0	1	1.000000000	Q0	pfeffer	NONE
gr1	gr1.75	70	1	OPENER	0	7	0.040000000	NONE	NONE	NONE
gr1	gr1.75	70	2	TITLE	0	3	0.080000000	NONE	Mortar chicken	NONE
gr1	gr1.75	70	3	NAME	0	2	0.120000000	NONE	NONE	NONE
gr1	gr1.75	70	4	TOOL	0	1	0.160000000	Q45778	mortar	NONE
gr1	gr1.75	70	5	INGREDIENT	0	1	0.200000000	Q864693	chicken	NONE
gr1	gr1.75	70	6	INSTRUCTION	0	17	0.240000000	NONE	NONE	NONE
gr1	gr1.75	70	7	INGREDIENT	1	1	0.280000000	Q864693	chicken	NONE
gr1	gr1.75	70	8	INGREDIENT	1	1	0.320000000	Q15260613	chicken egg	NONE
gr1	gr1.75	70	9	INGREDIENT	1	1	0.360000000	Q11106	bacon	NONE
gr1	gr1.75	70	10	INGREDIENT	1	1	0.400000000	Q1111359	common sage	NONE
gr1	gr1.75	70	11	INGREDIENT	1	1	0.440000000	Q11254	table salt	NONE
gr1	gr1.75	70	12	INGREDIENT	1	1	0.480000000	Q28806146	chicken skin	NONE
gr1	gr1.75	70	13	INGREDIENT	1	1	0.520000000	Q864693	chicken	NONE
gr1	gr1.75	70	14	INSTRUCTION	0	5	0.560000000	NONE	NONE	NONE
gr1	gr1.75	70	15	TOOL	2	1	0.600000000	Q22847	skewer	NONE
gr1	gr1.75	70	16	INSTRUCTION	0	8	0.640000000	NONE	NONE	NONE
gr1	gr1.75	70	17	INGREDIENT	3	2	0.680000000	Q107262035	egg dough	NONE
gr1	gr1.75	70	18	TOOL	3	1	0.720000000	Q207763	rolling pin	NONE
gr1	gr1.75	70	19	INSTRUCTION	0	3	0.760000000	NONE	NONE	NONE
gr1	gr1.75	70	20	INSTRUCTION	0	5	0.800000000	NONE	NONE	NONE
gr1	gr1.75	70	21	INGREDIENT	5	1	0.840000000	Q864693	chicken	NONE
gr1	gr1.75	70	22	INSTRUCTION	0	4	0.880000000	NONE	NONE	NONE
gr1	gr1.75	70	23	SERVINGTIP	0	5	0.920000000	NONE	NONE	NONE
gr1	gr1.75	70	24	CLOSER	0	5	0.960000000	NONE	NONE	NONE
gr1	gr1.75	70	25	NAME	0	1	1.000000000	NONE	NONE	NONE
gr1	gr1.76	71	1	OPENER	0	18	0.020000000	NONE	NONE	NONE
gr1	gr1.76	71	2	TITLE	0	6	0.040000000	NONE	Pastry in three colours	NONE
gr1	gr1.76	71	3	DISH	0	1	0.060000000	Q477248	pastry	NONE
gr1	gr1.76	71	4	DISH	0	1	0.080000000	Q44541	pancake	NONE
gr1	gr1.76	71	5	INSTRUCTION	0	2	0.100000000	NONE	NONE	NONE
gr1	gr1.76	71	6	INGREDIENT	1	1	0.120000000	Q15260613	chicken egg	NONE
gr1	gr1.76	71	7	INSTRUCTION	0	5	0.140000000	NONE	NONE	NONE
gr1	gr1.76	71	8	INGREDIENT	2	1	0.160000000	Q796758	egg white	NONE
gr1	gr1.76	71	9	INSTRUCTION	0	3	0.180000000	NONE	NONE	NONE
gr1	gr1.76	71	10	INSTRUCTION	0	3	0.200000000	NONE	NONE	NONE
gr1	gr1.76	71	11	INGREDIENT	4	1	0.220000000	Q65522500	parsley	NONE
gr1	gr1.76	71	12	INSTRUCTION	0	3	0.240000000	NONE	NONE	NONE
gr1	gr1.76	71	13	INSTRUCTION	0	4	0.260000000	NONE	NONE	NONE
gr1	gr1.76	71	14	INGREDIENT	6	1	0.280000000	Q15260613	chicken egg	NONE
gr1	gr1.76	71	15	INSTRUCTION	0	3	0.300000000	NONE	NONE	NONE
gr1	gr1.76	71	16	TOOL	7	1	0.320000000	Q127666	pan	NONE
gr1	gr1.76	71	17	INSTRUCTION	0	6	0.340000000	NONE	NONE	NONE
gr1	gr1.76	71	18	INGREDIENT	8	1	0.360000000	Q72827	lard	NONE
gr1	gr1.76	71	19	INSTRUCTION	0	7	0.380000000	NONE	NONE	NONE
gr1	gr1.76	71	20	DISH	9	1	0.400000000	Q44541	pancake	NONE
gr1	gr1.76	71	21	INSTRUCTION	0	8	0.420000000	NONE	NONE	NONE
gr1	gr1.76	71	22	INGREDIENT	10	1	0.440000000	Q25434	saffron	NONE
gr1	gr1.76	71	23	DISH	10	1	0.460000000	Q44541	pancake	NONE
gr1	gr1.76	71	24	INGREDIENT	10	1	0.480000000	Q16336079	yolk	NONE
gr1	gr1.76	71	25	INSTRUCTION	0	4	0.500000000	NONE	NONE	NONE
gr1	gr1.76	71	26	INSTRUCTION	0	7	0.520000000	NONE	NONE	NONE
gr1	gr1.76	71	27	DISH	12	1	0.540000000	Q44541	pancake	NONE
gr1	gr1.76	71	28	INSTRUCTION	0	10	0.560000000	NONE	NONE	NONE
gr1	gr1.76	71	29	DISH	13	1	0.580000000	Q44541	pancake	NONE
gr1	gr1.76	71	30	INSTRUCTION	0	5	0.600000000	NONE	NONE	NONE
gr1	gr1.76	71	31	INSTRUCTION	0	5	0.620000000	NONE	NONE	NONE
gr1	gr1.76	71	32	TOOL	15	1	0.640000000	Q22847	spit	NONE
gr1	gr1.76	71	33	INSTRUCTION	0	9	0.660000000	NONE	NONE	NONE
gr1	gr1.76	71	34	INGREDIENT	16	1	0.680000000	Q29493	batter	NONE
gr1	gr1.76	71	35	INGREDIENT	16	1	0.700000000	Q15260613	chicken egg	NONE
gr1	gr1.76	71	36	INGREDIENT	16	1	0.720000000	Q283	water	NONE
gr1	gr1.76	71	37	INSTRUCTION	0	3	0.740000000	NONE	NONE	NONE
gr1	gr1.76	71	38	INGREDIENT	17	1	0.760000000	Q25434	saffron	NONE
gr1	gr1.76	71	39	INSTRUCTION	0	5	0.780000000	NONE	NONE	NONE
gr1	gr1.76	71	40	INGREDIENT	18	1	0.800000000	Q178024	dough	NONE
gr1	gr1.76	71	41	INSTRUCTION	0	5	0.820000000	NONE	NONE	NONE
gr1	gr1.76	71	42	INGREDIENT	19	1	0.840000000	Q72827	lard	NONE
gr1	gr1.76	71	43	INSTRUCTION	0	6	0.860000000	NONE	NONE	NONE
gr1	gr1.76	71	44	TOOL	20	1	0.880000000	Q22847	spit	NONE
gr1	gr1.76	71	45	INSTRUCTION	0	9	0.900000000	NONE	NONE	NONE
gr1	gr1.76	71	46	INSTRUCTION	0	6	0.920000000	NONE	NONE	NONE
gr1	gr1.76	71	47	TOOL	22	1	0.940000000	Q153988	bowl	NONE
gr1	gr1.76	71	48	SERVINGTIP	0	7	0.960000000	NONE	NONE	NONE
gr1	gr1.76	71	49	INGREDIENT	0	1	0.980000000	Q57656231	unrefined cane sugar	NONE
gr1	gr1.76	71	50	INGREDIENT	0	1	1.000000000	Q11254	table salt	NONE
gr1	gr1.77	72	1	OPENER	0	6	0.055555556	NONE	NONE	NONE
gr1	gr1.77	72	2	TITLE	0	3	0.111111111	NONE	Deer roast, crusted	NONE
gr1	gr1.77	72	3	INGREDIENT	0	1	0.166666667	Q65244403	roe-deer meat	NONE
gr1	gr1.77	72	4	DISH	0	1	0.222222222	Q899561	roast	NONE
gr1	gr1.77	72	5	INSTRUCTION	0	3	0.277777778	NONE	NONE	NONE
gr1	gr1.77	72	6	INSTRUCTION	0	5	0.333333333	NONE	NONE	NONE
gr1	gr1.77	72	7	INGREDIENT	2	1	0.388888889	Q11254	table salt	NONE
gr1	gr1.77	72	8	INSTRUCTION	0	5	0.444444444	NONE	NONE	NONE
gr1	gr1.77	72	9	INGREDIENT	3	1	0.500000000	Q3143131	pepper	NONE
gr1	gr1.77	72	10	INSTRUCTION	0	8	0.555555556	NONE	NONE	NONE
gr1	gr1.77	72	11	INGREDIENT	4	2	0.611111111	Q107262035	egg dough	NONE
gr1	gr1.77	72	12	REF	4	3	0.666666667	NONE	NONE	NONE
gr1	gr1.77	72	13	DISH	4	1	0.722222222	Q2282540	fried dumpling	NONE
gr1	gr1.77	72	14	INSTRUCTION	0	6	0.777777778	NONE	NONE	NONE
gr1	gr1.77	72	15	TOOL	5	1	0.833333333	Q36539	baking oven	NONE
gr1	gr1.77	72	16	INSTRUCTION	0	6	0.888888889	NONE	NONE	NONE
gr1	gr1.77	72	17	KITCHENTIP	0	6	0.944444444	NONE	NONE	NONE
gr1	gr1.77	72	18	INGREDIENT	0	1	1.000000000	Q3556748	rabbit	NONE
gr1	gr1.78	73	1	OPENER	0	5	0.050000000	NONE	NONE	NONE
gr1	gr1.78	73	2	TITLE	0	2	0.100000000	NONE	Venison offal	NONE
gr1	gr1.78	73	3	INGREDIENT	0	1	0.150000000	Q2296872	venison	NONE
gr1	gr1.78	73	4	INSTRUCTION	0	8	0.200000000	NONE	NONE	NONE
gr1	gr1.78	73	5	INGREDIENT	1	1	0.250000000	Q107246481	deer lung	NONE
gr1	gr1.78	73	6	INGREDIENT	1	4	0.300000000	Q5250691	deer blood	NONE
gr1	gr1.78	73	7	INSTRUCTION	0	2	0.350000000	NONE	NONE	NONE
gr1	gr1.78	73	8	INSTRUCTION	0	5	0.400000000	NONE	NONE	NONE
gr1	gr1.78	73	9	INSTRUCTION	0	12	0.450000000	NONE	NONE	NONE
gr1	gr1.78	73	10	TOOL	4	1	0.500000000	Q2621157	cheesecloth	NONE
gr1	gr1.78	73	11	INSTRUCTION	0	7	0.550000000	NONE	NONE	NONE
gr1	gr1.78	73	12	TOOL	5	1	0.600000000	Q15711817	pot	NONE
gr1	gr1.78	73	13	INSTRUCTION	0	4	0.650000000	NONE	NONE	NONE
gr1	gr1.78	73	14	INGREDIENT	6	1	0.700000000	Q72827	lard	NONE
gr1	gr1.78	73	15	INSTRUCTION	0	8	0.750000000	NONE	NONE	NONE
gr1	gr1.78	73	16	SERVINGTIP	0	11	0.800000000	NONE	NONE	NONE
gr1	gr1.78	73	17	INGREDIENT	0	1	0.850000000	Q42527	spice	NONE
gr1	gr1.78	73	18	INSTRUCTION	0	7	0.900000000	NONE	NONE	NONE
gr1	gr1.78	73	19	INGREDIENT	8	2	0.950000000	Q96756392	deer liver	NONE
gr1	gr1.78	73	20	CLOSER	0	1	1.000000000	NONE	NONE	NONE
gr1	gr1.80	74	1	OPENER	0	7	0.058823529	NONE	NONE	NONE
gr1	gr1.80	74	2	TITLE	0	3	0.117647059	NONE	Roast chicken with fried bread	NONE
gr1	gr1.80	74	3	INGREDIENT	0	1	0.176470588	Q864693	chicken	NONE
gr1	gr1.80	74	4	INSTRUCTION	0	4	0.235294118	NONE	NONE	NONE
gr1	gr1.80	74	5	INGREDIENT	1	1	0.294117647	Q864693	chicken	NONE
gr1	gr1.80	74	6	INSTRUCTION	0	4	0.352941176	NONE	NONE	NONE
gr1	gr1.80	74	7	INSTRUCTION	0	13	0.411764706	NONE	NONE	NONE
gr1	gr1.80	74	8	INGREDIENT	3	2	0.470588235	Q1501889	white bread	NONE
gr1	gr1.80	74	9	INGREDIENT	3	1	0.529411765	Q29493	batter	NONE
gr1	gr1.80	74	10	INGREDIENT	3	1	0.588235294	Q15260613	chicken egg	NONE
gr1	gr1.80	74	11	INGREDIENT	3	1	0.647058824	Q3143131	pepper	NONE
gr1	gr1.80	74	12	INGREDIENT	3	1	0.705882353	Q33873455	anise	NONE
gr1	gr1.80	74	13	INGREDIENT	3	1	0.764705882	Q25434	saffron	NONE
gr1	gr1.80	74	14	INSTRUCTION	0	8	0.823529412	NONE	NONE	NONE
gr1	gr1.80	74	15	TOOL	4	1	0.882352941	Q45778	mortar	NONE
gr1	gr1.80	74	16	INSTRUCTION	0	5	0.941176471	NONE	NONE	NONE
gr1	gr1.80	74	17	INGREDIENT	5	1	1.000000000	Q72827	lard	NONE
gr1	gr1.81	75	1	OPENER	0	7	0.052631579	NONE	NONE	NONE
gr1	gr1.81	75	2	TITLE	0	2	0.105263158	NONE	King's chicken	NONE
gr1	gr1.81	75	3	INGREDIENT	0	1	0.157894737	Q864693	chicken	NONE
gr1	gr1.81	75	4	INSTRUCTION	0	4	0.210526316	NONE	NONE	NONE
gr1	gr1.81	75	5	INGREDIENT	1	1	0.263157895	Q864693	chicken	NONE
gr1	gr1.81	75	6	INSTRUCTION	0	8	0.315789474	NONE	NONE	NONE
gr1	gr1.81	75	7	INGREDIENT	2	1	0.368421053	Q15260613	chicken egg	NONE
gr1	gr1.81	75	8	INGREDIENT	2	1	0.421052632	Q15046077	ginger	NONE
gr1	gr1.81	75	9	INGREDIENT	2	1	0.473684211	Q33873455	anise	NONE
gr1	gr1.81	75	10	INSTRUCTION	0	8	0.526315789	NONE	NONE	NONE
gr1	gr1.81	75	11	INGREDIENT	3	1	0.578947368	Q864693	chicken	NONE
gr1	gr1.81	75	12	INGREDIENT	3	1	0.631578947	Q72827	lard	NONE
gr1	gr1.81	75	13	TOOL	3	1	0.684210526	Q45778	mortar	NONE
gr1	gr1.81	75	14	INSTRUCTION	0	4	0.736842105	NONE	NONE	NONE
gr1	gr1.81	75	15	INSTRUCTION	0	6	0.789473684	NONE	NONE	NONE
gr1	gr1.81	75	16	INGREDIENT	5	1	0.842105263	Q72827	lard	NONE
gr1	gr1.81	75	17	CLOSER	0	4	0.894736842	NONE	NONE	NONE
gr1	gr1.81	75	18	NAME	0	2	0.947368421	NONE	NONE	NONE
gr1	gr1.81	75	19	INGREDIENT	0	1	1.000000000	Q864693	chicken	NONE
gr1	gr1.82	76	1	OPENER	0	8	0.038461538	NONE	NONE	NONE
gr1	gr1.82	76	2	TITLE	0	4	0.076923077	NONE	Blanc manger	NONE
gr1	gr1.82	76	3	DISH	0	1	0.115384615	Q636056	puree	NONE
gr1	gr1.82	76	4	INGREDIENT	0	1	0.153846154	Q864693	chicken	NONE
gr1	gr1.82	76	5	INSTRUCTION	0	5	0.192307692	NONE	NONE	NONE
gr1	gr1.82	76	6	INGREDIENT	1	1	0.230769231	Q864693	chicken	NONE
gr1	gr1.82	76	7	INSTRUCTION	0	3	0.269230769	NONE	NONE	NONE
gr1	gr1.82	76	8	INSTRUCTION	0	11	0.307692308	NONE	NONE	NONE
gr1	gr1.82	76	9	INGREDIENT	3	4	0.346153846	Q2607161	chicken breast	NONE
gr1	gr1.82	76	10	INSTRUCTION	0	2	0.384615385	NONE	NONE	NONE
gr1	gr1.82	76	11	INSTRUCTION	0	4	0.423076923	NONE	NONE	NONE
gr1	gr1.82	76	12	TOOL	5	1	0.461538462	Q127666	pan	NONE
gr1	gr1.82	76	13	INSTRUCTION	0	6	0.500000000	NONE	NONE	NONE
gr1	gr1.82	76	14	TOOL	6	1	0.538461538	Q177257	ember	NONE
gr1	gr1.82	76	15	INSTRUCTION	0	22	0.576923077	NONE	NONE	NONE
gr1	gr1.82	76	16	ALTERNATIVE	7	18	0.615384615	NONE	NONE	NONE
gr1	gr1.82	76	17	TOOL	7	2	0.653846154	Q381155	sieve	NONE
gr1	gr1.82	76	18	TOOL	7	1	0.692307692	Q45778	mortar	NONE
gr1	gr1.82	76	19	INGREDIENT	7	1	0.730769231	Q36465	flour	comparison
gr1	gr1.82	76	20	INSTRUCTION	0	3	0.769230769	NONE	NONE	NONE
gr1	gr1.82	76	21	INGREDIENT	8	2	0.807692308	Q975953	almond milk	NONE
gr1	gr1.82	76	22	INSTRUCTION	0	6	0.846153846	NONE	NONE	NONE
gr1	gr1.82	76	23	INGREDIENT	9	2	0.884615385	Q1432535	chicken broth	NONE
gr1	gr1.82	76	24	KITCHENTIP	0	10	0.923076923	NONE	NONE	NONE
gr1	gr1.82	76	25	INGREDIENT	0	1	0.961538462	Q57656231	unrefined cane sugar	NONE
gr1	gr1.82	76	26	INSTRUCTION	0	5	1.000000000	NONE	NONE	NONE
gr1	gr1.83	77	1	OPENER	0	6	0.043478261	NONE	NONE	NONE
gr1	gr1.83	77	2	TITLE	0	2	0.086956522	NONE	Rabbit Furhes	NONE
gr1	gr1.83	77	3	NAME	0	1	0.130434783	NONE	NONE	NONE
gr1	gr1.83	77	4	DISH	0	1	0.173913043	Q2974872	jugging	NONE
gr1	gr1.83	77	5	INSTRUCTION	0	10	0.217391304	NONE	NONE	NONE
gr1	gr1.83	77	6	INGREDIENT	1	1	0.260869565	Q107246725	rabbit lung	NONE
gr1	gr1.83	77	7	INGREDIENT	1	1	0.304347826	Q67883965	rabbit liver	NONE
gr1	gr1.83	77	8	INGREDIENT	1	4	0.347826087	Q107262390	part of rabbit	NONE
gr1	gr1.83	77	9	INSTRUCTION	0	4	0.391304348	NONE	NONE	NONE
gr1	gr1.83	77	10	INSTRUCTION	0	3	0.434782609	NONE	NONE	NONE
gr1	gr1.83	77	11	INGREDIENT	3	1	0.478260870	Q107246723	rabbit blood	NONE
gr1	gr1.83	77	12	INSTRUCTION	0	4	0.521739130	NONE	NONE	NONE
gr1	gr1.83	77	13	INSTRUCTION	0	15	0.565217391	NONE	NONE	NONE
gr1	gr1.83	77	14	ALTERNATIVE	5	7	0.608695652	NONE	NONE	NONE
gr1	gr1.83	77	15	DISH	5	1	0.652173913	Q3075310	stock	NONE
gr1	gr1.83	77	16	INGREDIENT	5	1	0.695652174	Q282	wine	NONE
gr1	gr1.83	77	17	INGREDIENT	5	1	0.739130435	Q41354	vinegar	NONE
gr1	gr1.83	77	18	INGREDIENT	5	1	0.782608696	Q10987	honey	NONE
gr1	gr1.83	77	19	INGREDIENT	5	2	0.826086957	Q3893120	rye bread	NONE
gr1	gr1.83	77	20	INSTRUCTION	0	3	0.869565217	NONE	NONE	NONE
gr1	gr1.83	77	21	CLOSER	0	6	0.913043478	NONE	NONE	NONE
gr1	gr1.83	77	22	NAME	0	1	0.956521739	NONE	NONE	NONE
gr1	gr1.83	77	23	DISH	0	1	1.000000000	Q2974872	jugging	NONE
gr1	gr1.84	78	1	OPENER	0	7	0.034482759	NONE	NONE	NONE
gr1	gr1.84	78	2	TITLE	0	3	0.068965517	NONE	Mortar chicken	NONE
gr1	gr1.84	78	3	NAME	0	2	0.103448276	NONE	NONE	NONE
gr1	gr1.84	78	4	TOOL	0	1	0.137931034	Q45778	mortar	NONE
gr1	gr1.84	78	5	INGREDIENT	0	1	0.172413793	Q864693	chicken	NONE
gr1	gr1.84	78	6	INSTRUCTION	0	3	0.206896552	NONE	NONE	NONE
gr1	gr1.84	78	7	INGREDIENT	1	1	0.241379310	Q864693	chicken	NONE
gr1	gr1.84	78	8	INSTRUCTION	0	4	0.275862069	NONE	NONE	NONE
gr1	gr1.84	78	9	INSTRUCTION	0	6	0.310344828	NONE	NONE	NONE
gr1	gr1.84	78	10	INGREDIENT	3	2	0.344827586	Q1501889	white bread	NONE
gr1	gr1.84	78	11	INGREDIENT	3	1	0.379310345	Q15260613	chicken egg	NONE
gr1	gr1.84	78	12	INGREDIENT	3	1	0.413793103	Q36465	flour	NONE
gr1	gr1.84	78	13	INSTRUCTION	0	12	0.448275862	NONE	NONE	NONE
gr1	gr1.84	78	14	INGREDIENT	4	5	0.482758621	Q29493	batter	NONE
gr1	gr1.84	78	15	INGREDIENT	4	1	0.517241379	Q3143131	pepper	NONE
gr1	gr1.84	78	16	INGREDIENT	4	1	0.551724138	Q33873455	anise	NONE
gr1	gr1.84	78	17	INGREDIENT	4	1	0.586206897	Q25434	saffron	NONE
gr1	gr1.84	78	18	INSTRUCTION	0	8	0.620689655	NONE	NONE	NONE
gr1	gr1.84	78	19	INGREDIENT	5	1	0.655172414	Q7802	bread	NONE
gr1	gr1.84	78	20	INGREDIENT	5	1	0.689655172	Q864693	chicken	NONE
gr1	gr1.84	78	21	INSTRUCTION	0	7	0.724137931	NONE	NONE	NONE
gr1	gr1.84	78	22	INGREDIENT	6	1	0.758620690	Q72827	lard	NONE
gr1	gr1.84	78	23	TOOL	6	1	0.793103448	Q45778	mortar	NONE
gr1	gr1.84	78	24	INSTRUCTION	0	5	0.827586207	NONE	NONE	NONE
gr1	gr1.84	78	25	INSTRUCTION	0	6	0.862068966	NONE	NONE	NONE
gr1	gr1.84	78	26	CLOSER	0	5	0.896551724	NONE	NONE	NONE
gr1	gr1.84	78	27	NAME	0	2	0.931034483	NONE	NONE	NONE
gr1	gr1.84	78	28	TOOL	0	1	0.965517241	Q45778	mortar	NONE
gr1	gr1.84	78	29	INGREDIENT	0	1	1.000000000	Q864693	chicken	NONE
gr1	gr1.85	79	1	OPENER	0	14	0.030303030	NONE	NONE	NONE
gr1	gr1.85	79	2	TITLE	0	10	0.060606061	NONE	Pig's head spitting flames	NONE
gr1	gr1.85	79	3	INGREDIENT	0	3	0.090909091	Q107246437	boar's head	NONE
gr1	gr1.85	79	4	INSTRUCTION	0	7	0.121212121	NONE	NONE	NONE
gr1	gr1.85	79	5	INSTRUCTION	0	9	0.151515152	NONE	NONE	NONE
gr1	gr1.85	79	6	INSTRUCTION	0	7	0.181818182	NONE	NONE	NONE
gr1	gr1.85	79	7	INSTRUCTION	0	9	0.212121212	NONE	NONE	NONE
gr1	gr1.85	79	8	INSTRUCTION	0	7	0.242424242	NONE	NONE	NONE
gr1	gr1.85	79	9	INGREDIENT	5	1	0.272727273	Q15046077	ginger	NONE
gr1	gr1.85	79	10	INSTRUCTION	0	13	0.303030303	NONE	NONE	NONE
gr1	gr1.85	79	11	DISH	6	1	0.333333333	Q178359	sauce	NONE
gr1	gr1.85	79	12	TOOL	6	1	0.363636364	Q153988	bowl	NONE
gr1	gr1.85	79	13	INGREDIENT	6	2	0.393939394	Q146470	brandy	NONE
gr1	gr1.85	79	14	INGREDIENT	6	1	0.424242424	Q15046077	ginger	NONE
gr1	gr1.85	79	15	INSTRUCTION	0	6	0.454545455	NONE	NONE	NONE
gr1	gr1.85	79	16	INGREDIENT	7	1	0.484848485	Q107307352	pig neck	NONE
gr1	gr1.85	79	17	INSTRUCTION	0	6	0.515151515	NONE	NONE	NONE
gr1	gr1.85	79	18	INSTRUCTION	0	8	0.545454545	NONE	NONE	NONE
gr1	gr1.85	79	19	INGREDIENT	9	1	0.575757576	Q7802	bread	NONE
gr1	gr1.85	79	20	INGREDIENT	9	1	0.606060606	Q11009	nut	comparison
gr1	gr1.85	79	21	INSTRUCTION	0	7	0.636363636	NONE	NONE	NONE
gr1	gr1.85	79	22	INSTRUCTION	0	11	0.666666667	NONE	NONE	NONE
gr1	gr1.85	79	23	TOOL	11	1	0.696969697	Q133833	gravel	NONE
gr1	gr1.85	79	24	INGREDIENT	11	1	0.727272727	Q61672189	broad bean	comparison
gr1	gr1.85	79	25	INSTRUCTION	0	13	0.757575758	NONE	NONE	NONE
gr1	gr1.85	79	26	INSTRUCTION	0	9	0.787878788	NONE	NONE	NONE
gr1	gr1.85	79	27	INGREDIENT	13	1	0.818181818	Q89	apple	NONE
gr1	gr1.85	79	28	INSTRUCTION	0	5	0.848484848	NONE	NONE	NONE
gr1	gr1.85	79	29	SERVINGTIP	0	36	0.878787879	NONE	NONE	NONE
gr1	gr1.85	79	30	INGREDIENT	0	1	0.909090909	Q282	wine	NONE
gr1	gr1.85	79	31	TOOL	0	1	0.939393939	Q133833	gravel	NONE
gr1	gr1.85	79	32	INGREDIENT	0	1	0.969696970	Q2746643	fig	comparison
gr1	gr1.85	79	33	CLOSER	0	1	1.000000000	NONE	NONE	NONE
gr1	gr1.86	80	1	OPENER	0	7	0.030303030	NONE	NONE	NONE
gr1	gr1.86	80	2	TITLE	0	4	0.060606061	NONE	Mortar chicken	NONE
gr1	gr1.86	80	3	NAME	0	2	0.090909091	NONE	NONE	NONE
gr1	gr1.86	80	4	TOOL	0	1	0.121212121	Q45778	mortar	NONE
gr1	gr1.86	80	5	INSTRUCTION	0	2	0.151515152	NONE	NONE	NONE
gr1	gr1.86	80	6	INGREDIENT	1	1	0.181818182	Q1501889	white bread	NONE
gr1	gr1.86	80	7	INSTRUCTION	0	3	0.212121212	NONE	NONE	NONE
gr1	gr1.86	80	8	INSTRUCTION	0	3	0.242424242	NONE	NONE	NONE
gr1	gr1.86	80	9	INGREDIENT	3	1	0.272727273	Q15260613	chicken egg	NONE
gr1	gr1.86	80	10	INSTRUCTION	0	10	0.303030303	NONE	NONE	NONE
gr1	gr1.86	80	11	INGREDIENT	4	1	0.333333333	Q1501889	white bread	NONE
gr1	gr1.86	80	12	INGREDIENT	4	1	0.363636364	Q83165	nutmeg apple	NONE
gr1	gr1.86	80	13	INGREDIENT	4	1	0.393939394	Q42527	spice	NONE
gr1	gr1.86	80	14	INSTRUCTION	0	3	0.424242424	NONE	NONE	NONE
gr1	gr1.86	80	15	INGREDIENT	5	1	0.454545455	Q25434	saffron	NONE
gr1	gr1.86	80	16	INSTRUCTION	0	23	0.484848485	NONE	NONE	NONE
gr1	gr1.86	80	17	ALTERNATIVE	6	19	0.515151515	NONE	NONE	NONE
gr1	gr1.86	80	18	INGREDIENT	6	1	0.545454545	Q864693	chicken	NONE
gr1	gr1.86	80	19	KITCHENTIP	6	17	0.575757576	NONE	NONE	NONE
gr1	gr1.86	80	20	INGREDIENT	6	1	0.606060606	Q864693	chicken	NONE
gr1	gr1.86	80	21	INGREDIENT	6	1	0.636363636	Q83363036	pigeon	NONE
