corpus	book_or_ms	record_id	expanded_diplomatic_record	regularized_addressee	regularized_content	regularized_other_sections
NUREMBERG	Band2	NB_B2_R000009	Recipimus Cutis Dem hochwirdıgen fürsten vnd herren hern Raban Byſſchof cʒu Speyr etc vnd den Edeln herren hern Fridrichen Schencken herren cʒu lympurg etc vnd hern Johann vom Hirſhorn / detur Hochwirdiger Fürſt vnd gnedıgen lıeben herren / vns haben vnſer lieb Burger vnd Ratgeſellen / Mertein vnd Peter dẏ haller wılhelm Mendell vnd Sebolt Pfincʒing wol geſagt / vvie daʒ Jr in gen vnſers gnedıgen herren ~ des Roͦmiſchen künigs gnaden gar gewegen / vnd fürderlich geweſen ſeit / als von des cʒolls wegen / den vnſer herre ~ von wircʒburg / von den vnſern cʒu haben vnd cʒe nemen maint wider vnſer brief vnd freẏheit / Darauff Jr Jn von deſſelben vnſers herren ~ des künigs wegen gnedıklichen geantvvurt habt / daʒ wir vnd dẏ vnſern deſſelben cʒolls v̈berhaben ſein vnd des niht geben ſüllen / des wir ewrn gnaden mit gancʒem fleiſʒ dancken vnd bıten ewr hochwirdıkeit vnd edell fleiſʒklichen / daʒ Jr vns aber gnedıgen fürbaʒ aber ewr gnade / günſt vnd fürdrung gen ~ vnſerm herren ~ dem künig / günſtiklichen beweıſen wöllet / daʒ vns von ſeinen gnaden ein brief werde / daʒ wir vnd dẏ vnſern deſſelben cʒolls v̈berhaben werden / nach auſweẏſung vnſerr brief / vnd freẏheit Als wir des vnſers herren ~ des künigs gnaden / vnd auch ewrer hochwirdikeit vnd edell beſunder wol getrawen / das begern wir allcʒeit williklichen ʒu verdienen datum valen	Dem hochwirdigen fürsten und herren, hern Raban, bysschof czu Speyr etc., und den edeln hern, Fridrichen Schencken, herren czu Lympurg etc., und hern Johann vom Hirshorn detur	Recipimus cutis Hochwirdiger fürst und gnedigen lieben herren, uns haben unser lieb burger und ratgesellen Mertein und Peter, dy Haller, Wilhelm Mendell und Sebolt Pfinczing wol gesagt, wie daz ir in gen unsers gnedigen herren, des roͦmischen künigs, gnaden gar gewegen und fürderlich gewesen seit als von des czolls wegen, den unser herre von Wirczburg von den unsern czu haben und cze nemen maint wider unser brief und freyheit. Darauff ir in von desselben unsers herren, des künigs, wegen gnediklichen geantwurt habt, daz wir und dy unsern desselben czolls überhaben sein und des niht geben süllen, des wir ewrn gnaden mit ganczem fleisz dancken und biten ewr hochwirdikeit und edell fleiszklichen, daz ir uns fürbaz aber ewr gnade und fürdrung gen unserm gnedigen herren, dem künig, günstiklichen beweisen wöllet, daz uns von seinen gnaden ein brief werde, daz wir und dy unsern desselben czolls überhaben werden nach ausweysung unserr brief und freyheit, als wir des unsers herren, des künigs, gnaden und auch ewrer hochwirdikeit und edell besunder wol getrawen. Das begern wir allczeit williklichen zu verdienen. DatumValentini .	NONE
NUREMBERG	Band2	NB_B2_R000010	hern Fridrich Schencken herren cʒu Limpurg vnd hauptmann des Lantfrıds cʒu Franken ewr edell Edler herre / Als Jr vns geſchriben ha b t / von der ijC gulden wegen / als wir cʒu wircʒburg an der Rechnunge des lantfrids angelegt ſein worden / Alſo haben wir dieſelben ıȷC gulden ewrm Caplan der vns ewr quittancʒen darümb von ewrn wegen braht vnd geantvvurt hat / von ewrn wegen / gerıcht vnd becʒalt vvann wo wir ewrn gnaden lıeb vnd dinſte beweiſen mohten das des wern wir willig vnd teten das allcʒeit gern / Als Auch als Conrad vnſer Burger Conraden Molitor vnd hans Camrer vnſer diener yecʒunden cʒu ewrn gnaden kumen Auch ſchicken wir cʒu ewrn gnaden vnſern Burger Conraden Molitor vnd hanſen Camrer vnſern diener von des cʒolls wegen / als vnſer herre von wircʒburg von vnſer vns vnd den vnſern cʒuhaben vnd cʒenemen maint / wider vnſer brief vnd freẏheit / vnd bıten ewr edell mit gancʒem fleiſſe / daʒ Jr vvaʒ ſie darümb an ewr edel bringen von vnſern wegen / daʒ Jn ewr gnade darẏnne geraten vnd fürderllichen ſein wölle durh vnſern willen / Als etc / das wöllen etc	Hern Fridrich Schencken, herren czu Limpurg und hauptmann des lantfrids czu Franken	Edler herre, als uns ewr edell geschriben hat von der iic gulden wegen, als wir czu Wirczburg an der rechnunge des lantfrids angelegt sein worden. Also haben wir dieselben iic gulden ewrm caplan, der uns ewr quittanczen darümb braht und geantwurt hat von ewrn wegen, gericht und beczalt; wann wo wir ewrn gnaden lieb und dinste beweisen mohten, des wern wir willig und teten das allczeit gern. Auch schicken wir czu ewrn gnaden unsern burger, Conraden Molitor, und Hansen Camrer, unsern diener, von des czolls wegen, als unser herre von Wirczburg von den unsern czuhaben und czenemen maint wider unser brief und freyheit und biten ewr edell mit ganczem fleisse, waz sie darümb an ewr edel bringen von unsern wegen, daz in ewr gnade darynne geraten und fürderllichen sein wölle durh unsern willen, als etc. Das wöllen etc.	NONE
NUREMBERG	Band2	NB_B2_R000011	oder waʒ Jr von Jm vernomen habt F Ochſen Schultheiſʒ cʒu Bamberg Lieber her Schultheiſʒ / vns haben ~ die vnſern die nach dem dyeb vnd ſchedlichen manne n wegen nehſt beẏ ew cʒu Bamberg kumen ſein / wol geſagt / vvie daʒ Jr Jn ın denſelben iren ſachen gar fürderlıchen vnd gewegen ſeit geweſen / des wir ewrer erberkeit fleiſʒıklichen dancken / Auch haben ſıe vns geſagt / vvie daʒ ew alles derſelb dyeb in geheim wol geſagt hab / vvaʒ Er alles getan vnd an ewrm brief alſuerre ew das fugllich ſey begangen hab / darümb Rogamus / daʒ Jr vns verſchriben wöllet laſſen wiſſen / waʒ ew derſelb dẏeb alſo in geheim geſagt hab / Eʒ ſeẏ von des gelts / das Er hıe genomen hat alſuerre ew das fu oder anderr ſache wegen / daʒ wır vns mit dem der ſein geſelle iſt geweſen vnd hie bey vns gefangen ligt auch darnach gerıhten mügen / vvann wir das wol in geheim halten wollen das wollen etc	Fridrich Ochsen, schultheisz czu Bamberg	Lieber her schultheisz, uns haben die unsern, die nach dem dyeb und schedlichen manne nehst bey ew czu Bamberg kumen sein, wol gesagt, wie daz ir in in denselben iren sachen gar fürderlichen und gewegen seit gewesen, des wir ewrer erberkeit fleisziklichen dancken. Auch haben sie uns gesagt, wie daz ew derselb dyeb in geheim wol gesagt hab, waz er alles getan und begangen hab. Darümb rogamus, daz ir uns an ewrm brief, alsverre ew das fugllich sey, verschriben wöllet lassen wissen, waz ew derselb dyeb also in geheim gesagt hab oder waz ir von im vernomen habt, ez sey von des gelts, das er hie genomen hat, oder anderr sache wegen, daz wir uns mit dem, der sein geselle ist gewesen und hie bey uns gefangen ligt, auch darnach gerihten mügen, wann wir das wol in geheim halten wollen. Das wollen etc.	NONE
NUREMBERG	Band2	NB_B2_R000012	VVir ~ die Burger des Rates der Stat cʒu Nüremberg / Bekennen offenllich mit diſem brief / daʒ für vns komen ın iſt Göcʒ Scholle ein Peckenkneht / vnd hat vns fürgelegt / wie daʒ ſich ein ander mit Jm Peckenkneht genant henſel Gewgell von wircʒburg mit Jm hıe mıteinander wern hıe cʒum Peter Vogler vnſerm als ſie bey einander ın des Peter Voglers vnſers burgers hauſe cʒum wein geweſen ſein / cʒutragen in ʒorn vnd Jm das lingke oꝛe abgepiſſen hab / vnd ſind von ſeinen wegen den wir wol gelauben etlich erber leute vnd frume leute vnſer Burger vor vns geweſen vnd haben vns geſagt beẏ Jren eyden / daʒ Jn kunt vnd gewıſſen seẏ / daʒ dem alſo ſey / als vns dann der vo egenante Göcʒ Schölle fürgeben hat / als dann vor begriffen iſt / vnd haben vns gebeten daʒ wir demſelben Göcʒen Schollen des alſo ʒugecʒeugnüſſe demſelben Göcʒen Schollen geben vnſern briefe geben wollten / vnd alſo haben wir demſelben Göcʒen Schollen cʒu vrkunde vnd gecʒeugnuſſe der vorgeſchriben ſache diſen brief verſigelt mit vnſerm aufgedruckten Jnſigel / doch vns vnd vnſerr Stat on ſchaden / der geben iſt am freytag nach ſant valenteins tag / nach Crıſts gepurt vıercʒehenhundert vnd in dem Achten Jar $		Wir, die burger des rates der stat czu Nüremberg, bekennen offenllich mit disem brief, daz für uns komen ist Göcz Scholle, ein peckenkneht, und hat uns fürgelegt, wie daz sich ein ander peckenkneht, genant Hensel Gewgell von Wirczburg, mit im, als sie hie bey einander in des Peter Voglers, unsers burgers, hause czum wein gewesen sein, czutragen und im das lingke ore in zorn abgepissen hab; und sind von seinen wegen etlich erber und frume leute, unser burger, den wir wol gelauben, vor uns gewesen und haben uns gesagt bey iren eyden, daz in kunt und gewissen sey, daz dem also sey, als uns der egenante Göcz Schölle fürgeben hat, als dann vor begriffen ist, und haben uns gebeten, daz wir demselben Göczen Schollen des zugeczeugnüsse unsern briefe geben wollten und also geben wir demselben Göczen Schollen czu urkunde und geczeugnusse der vorgeschriben sache disen brief, versigelt mit unserm aufgedruckten insigel, doch uns und unserr stat on schaden, der geben ist am freytag nach sant Valenteins tag nach Crists gepurt vierczehenhundert und in dem achten jar.	NONE
NUREMBERG	Band2	NB_B2_R000013	h Jtem dem Markart Ortl Örtell Meſſingſlaher hat des Murrehten hat dem Markart Ortell Meſſingſlaher Chuncʒen ſun das reht oꝛe ın cʒorn abgehawen in hıe in des Chuncʒen Rübner hawſe am Treẏperg / detur clausa littera etc		Item hat H., des Murrehten Chunczen sun, hat dem Markart Ortell, messingslaher, das reht ore in czorn abgehawen hie in des Chunczen Rübner hawse am Treyperg detur clausa littera etc.	NONE
NUREMBERG	Band2	NB_B2_R000014	wer gewalt hat Biſchof cʒu Bamberg oder ſeınen Offıcıal vicarıȷ ın geiſtlıchen ſachen Gnedıger herre / Als wir ewrn gnaden vormals geſchriben empoten vnd gebeten haben von Mertein Gewders vnd Matheis wenigheincʒen vnſerr Burger wegen / haben wir ewrn gnaden beſunder brief vnd auch des egenanten vnſers dıeners gewerbe darauf vnd beſunder wıſſen wolle wol vernomen / vnd beſunder / wie daʒ ewr gnade cʒweifell ob der egenante Matheis wenigheincʒ ein eekind ſeẏ / oder niht vnd frum Alſo laſſen wir ewr gnade wiſſen / daʒ etlich erber leut vnſer Burger von deſſelben wenigheincʒen vnſers Burgers wegen vor vns geweſen ſein vnd haben vns geſagt beẏ ıren eŷden / daʒ der egenante Matheis wenigheincʒ in vnſer Stat hie geporen vnd auch von vater vnd von Muter ein rehts eekind ſeẏ / Darümb Rogamus / daʒ Jr dan ewrn gnaden den die pfründe in ſant Maur Mauricien Capellen dem Caplan die / dy vorgenanten vnſer Burger von erbteils wegen ʒu verleihen haben / dem Caplan / dem ſıe dıe verlıhen haben / gnediklichen verleihen / daʒ Jr ewrn gnaden die vorgenanten vnſer Burger gnediklichen laſſet beuolhen ſein Alſo daʒ ir vnd den Caplan dem ſıe die pfünde ın ſant Mauricʒen ſie vnd dıe ır vordern ſelıgen ge Capellen verlıhen haben als ſie dann von erbteils wegen dehtnüſſe geſtifft haben gepurt / gnediklichen inueſtiren wöllet / Als etc das wöllen / Daʒ Jr dem Caplan dem die vorgenanten hıe vnſer Burger dıe pfründe ın ſant Mauricien Capellen von erbteıls wegen haben verlihen vvann hıe verlihen haben von erbteıls die Jr vordern g ſeliger gedehtnüſſe geſtıfft haben / von erbteils wegen habenverlihen haben / gnedıklıchen ınueſtiren wollet Als etc das / wöllen etc	Bischof czu Bamberg oder wer seinen gewalt hat in geistlichen sachen	Gnediger herre, als wir ewrn gnaden vormals geschriben und bey dem Markarten Waltman, unserm diener, empoten haben von Mertein Gewders und Matheis Wenigheinczen, unserr burger, wegen, haben wir ewrn gnaden brief und auch des egenanten, unsers dieners, gewerbe darauf wol vernomen und besunder, daz ewr gnade wissen wolle, ob der egenante Matheis Wenigheincz ein eekind sey oder niht; also lassen wir ewr gnade wissen, daz etlich erber und frum leut, unser burger, von desselben Wenigheinczen, unsers burgers, wegen vor uns gewesen sein und haben uns gesagt bey iren eyden, daz der egenante Matheis Wenigheincz in unser stat hie geporen und auch von vater und von muter ein rehts eekind sey. Darumb rogamus, daz ir dem caplan, dem die vorgenanten unser burger die pfründe hie in sant Mauricien capellen von erbteils wegen haben verlihen, wann die ir vordern seliger gedehtnüsse gestifft haben, gnediklichen investiren wollet, als etc. Das wöllen etc.	NONE
NUREMBERG	Band2	NB_B2_R000015	Bẏſſchoff cʒu Bamberg / oder wer ſeınen gewalt hat in geiſtlıchen ſachen Gnediger herre Als wir ewrn gnaden vormals geſchriben vnd beẏ dem Markarten waltman vnſerm dıener empoten haben von Mertein Geuders vnd Matheis wenigheıncʒen vnſerr Burger wegen / haben wir ewrer gne hochwirdikeit brief vnd auch des egenanten vnſers dieners gewerbe von ewrn gnaden dorauff wol vernomen / vnd beſunder daʒ ewr gnade wıſſen wölle / ob der egenante Matheis wenigheincʒ ein eekind ſeẏ oder niht Alſo laſſen wir ewr gnaden wiſſen daʒ etlıch erber leute vnd frum leute vnſerr Burger von deſſelben vvenigheincʒen vnſers Burgers wegen vor vns geweſen ſein / Vnd haben vns geſagt bey iren eyden / daʒ der egenante Matheis Wenıgheincʒ in vnſerr Stat hıe geporen vnd ein von vater vnd Muter ein vvir rechts eekinde ſeẏ / darümb ſo ſenden aber von der egeſchriben ſache w cʒu ewrn gnaden den egenanten Markart waltman vnſern dıener von derſelben ſache wegen cʒu reden / vnd biten etc male vvaʒ derſelb vnſer dıener / darümb cʒu diſem male an ewr gnade daʒ werb von vnſern wegen / Jm des ewr gnade gelauben vnd Jn darümb gnedıklichen von ew vertıgen wollet Als etc das wöllen	Bysschoff czu Bamberg oder wer seinen gewalt hat in geistlichen sachen	Gnediger herre, als wir ewrn gnaden vormals geschriben und bey dem Markarten Waltman, unserm diener, empoten haben von Mertein Geuders und Matheis Wenigheinczen, unserr burger, wegen, haben wir ewrer hochwirdikeit brief und auch des egenanten, unsers dieners, gewerbe von ewrn gnaden dorauff wol vernomen und besunder, daz ewr gnade wissen wölle, ob der egenante Matheis Wenigheincz ein eekind sey oder niht; also lassen wir ewr gnaden wissen, daz etlich erber und frum leute, unserr burger, von desselben Wenigheinczen, unsers burgers, wegen vor uns gewesen sein und haben uns gesagt bey iren eyden, daz der egenante Matheis Wenigheincz in unserr stat hie geporen und von vater und muter ein rechts eekinde sey. Darümb so senden wir aber czu ewrn gnaden den egenanten Markart Waltman, unsern diener, von derselben sache wegen czu reden und biten etc., waz derselb, unser diener, darumb czu disem male an ewr gnade werb von unsern wegen, daz im des ewr gnade gelauben und in darumb gnediklichen von ew vertigen wollet, als etc. Das wöllen.	NONE
NUREMBERG	Band2	NB_B2_R000016	hanſen Strupperger Lieber Struperger vns iſt fürgelegt worden / vvie daʒ Jr dıe hernachgeſchriben mitnamen frıcʒen heilner der fr hinter Erhart Schürſtaben / hanſen Fleck der hınter Jacob Crewcʒer v̈llein drechſell der hınter dem Armbauer vnſern Burgern vnd Otten ım Pach h Flecken Chuncʒlein Rebelein vnd Cüncʒel Vincken alle von Swercʒember dıe hinter dem ſant gocʒhauſe hie cʒu Laurencʒen geſeſſen ſei cʒu Swercʒembach geſeſſen ſein / Auf die lantſchrannen cʒu hirſſperg g von ſach wegen dıe weder grunt noch poden anrüren geladen habt / Rogamus daʒ Jr von der klag durh vnſern wıllen laſſen wöllt / das wollen etc Vnd het Jr dann cʒu egenanten Armenleuten ıht cʒuſprechen / darümb wöllen euch Jr herſchaft etc hınter den ſıe geſſeſſen ſeın vnuercʒogen ſlewnigs reht helffen wen	Hansen Strupperger	Lieber Struperger, uns ist fürgelegt worden, wie daz ir die hernachgeschriben mitnamen Friczen Heilner, der hinter Erhart Schürstaben, Hansen Fleck, der hinter Jacob Crewczer, Üllein Drechsell, der hinter dem Armbauer, unsern burgern, und Otten im Pach, H. Flecken, Chunczlein Rebelein und Cünczel Vincken, die hinter dem goczhause hie czu sant Laurenczen czu Swerczembach gesessen sein, auf die lantschrannen czu Hirssperg g von sach wegen, die weder grunt noch poden anrüren, geladen habt. Rogamus, daz ir von der klag durh unsern willen lassen wöllt, das wollen etc.; und het ir dann czu egenanten armenleuten iht czusprechen, darumb wöllen euch ir herschaft etc., hinter den sie gessessen sein, unverczogen slewnigs reht helffen wen	NONE
NUREMBERG	Band2	NB_B2_R000017	Der Stat cʒu Perchıngen Lieben freunde vns hat fürgelegt Chuncʒ Schelm vnſer Burger in klagſweiſe fürbraht ein cʒetteln / dıe wir ewrer weıſheit ſenden hy hirẏnne verſloſſen / vnd wer dem alſo / So deuht vns / daʒ dem vnſern etwaʒ vngütlichen geſchehe / Darümb Rogamus / daʒ Jr ew demſelben vnſerm Burger günſtiklichen furderlichen vnd beholffen ſeın wöllt darynne cʒum rechten durch vnſern willen beuolhen laſſet ſein / Als etc das wöllen etc	Der stat czu Perchingen	Lieben freunde, uns hat Chuncz Schelm, unser burger, in klagsweise fürbraht ein czetteln, die wir ewrer weisheit senden hirynne verslossen, und wer dem also, so deuht uns, daz dem unsern etwaz ungütlichen geschehe. Darumb rogamus, daz ir demselben unserm burger darynne czum rechten durch unsern willen furderlichen und beholffen sein wöllt, als etc. Das wöllen etc.	NONE
NUREMBERG	Band2	NB_B2_R000018	wıkg wigeleis Schencken Lieber her wygelais / wir ſenden etc hanſen Mawrer vnſern dıener mıt ew cʒu reden von des geleits wegen / als man von den vnſern cʒu Tann haben wıl vnd nymt wıder iren willen Rogamus etc ut ın forma Datum feria ııȷ̃ ante Petri ad kathedram	Wigeleis Schencken	Lieber her Wygelais, wir senden etc. Hansen Mawrer, unsern diener, mit ew czu reden von geleits wegen, als man von den unsern czu Tann haben wil und nymt wider iren willen. Rogamus etc. ut in forma. Datum feria iii ante Petri ad kathedram.	NONE
NUREMBERG	Band2	NB_B2_R000019	Künig Gnedıger fürſte vnd herre / Als vnſer lıeb Burger vnd Ratgeſellen Mertein vnd Peter die haller Wilhelm Mendel an ewr kunıglich gnade vnd Sebolt Pfincʒing nehſt cʒu Mergentheim brah von vnſern wegen braht haben / als von des cʒolls wegen den vnſer herre ~ von wircʒburg cʒ von den vnſern cʒe nemen maint vnd haben wil vnd cʒenemen maint wider vnſer brief vnd freẏheit / Alſo ſenden wir dar darümb yecʒunden cʒu ewrn küniglıchen gnaden / Conraden Molitoꝛ vnſern Burger vnd hanſen Camrer vnſern diener cʒeiger dicʒ briefs / mit ewrer durchleuhtikeit dauon cʒu reden vnd Rogamus / vvaʒ dieſelben ~ vnſer Burger vnd diener darümb cʒu dıſem mal an ewr küniglichen hochwirdikeit werben von vnſern wegen daʒ ſie des ewr durchleuhtikeit ge darynne gnedıklichen gütlıch verhören vnd Jn des gelauben / vnd ſie auch darümb / gnediklichen von ewrn küniglichen hochwirdikeit auſʒrihten vnd vertigen wölle Als etc das wolle etc	Künig	Gnediger fürste und herre, als unser lieb burger und ratgesellen, Mertein und Peter, die Haller, Wilhelm Mendel und Sebolt Pfinczing, an ewr kuniglich gnade nehst czu Mergentheim von unsern wegen braht haben als von des czolls wegen, den unser herre von Wirczburg von den unsern haben wil und czenemen maint wider unser brief und freyheit. Also senden wir yeczunden darumb czu ewrn küniglichen gnaden Conraden Molitor, unsern burger, und Hansen Camrer, unsern diener, czeiger dicz briefs, mit ewrer durchleuhtikeit davon czu reden und rogamus, waz dieselben unser burger und diener darumb czu disem mal an ewr küniglichen hochwirdikeit werben von unsern wegen, daz sie ewr durchleuhtikeit darynne gütlich verhören und in des gelauben und sie auch darumb gnediklichen von ewrn küniglichen hochwirdikeit vertigen wölle, als etc. Das wolle etc.	NONE
NUREMBERG	Band2	NB_B2_R000020	hern Raban Biſchof cʒu Speir etc / hern Fridrich Schencken herren cʒu Limpurg etc / vnd hern hanſen vom hirſʒhoren Gnediger hochwirdiger fürste / vnd gnedıgen lıeben herren / Als wir gnaden ewrn nehſt verſchrıben haben als von des cʒolls wegen den vnſer herre von wırcʒburg von den vnſern wıder vnſer brief vnd freyheit cʒu haben vnd cʒenemen maint vvie vns vnſer lieb Burger vnd Ratgeſellen Mertein vnd Peter dıe haller / wilhelm Mendel vnd Sebolt Pfincʒıng geſagt haben an vnſers gnedıgen herren des Römiſchen künigs gnaden nehſt cʒu Mergentheim braht von vnſern wegen braht haben / als von des cʒolls wegen den vnſer herre ~ von wircʒburg von den vnſern wider vnſer brief vnd freyheit cʒuhaben vnd cʒenemen maint / daran / darynne Jr darauff Jr Jn gnedigen als ſie vns geſagt ha von deſſelben vnſers herren des künigs wegen gar gnediklichen geantvvurt habt / daʒ wir vnd dıe vnſern deſſelben cʒolls überhaben ſein vnd des niht geben ſüllen / als ſie vns geſagt haben / darümb Rogamus / daʒ Jr vns ewr gnade gunſtig hilff vnd fürdrung gen dem vnſerm herren dem künig günſticklich beweıſen wollet / daʒ vns von ſeınen kuniglichen gnaden vt retro folio ıȷo ſtat concluſio etc	Hern Raban, bischof czu Speir etc., hern Fridrich Schencken, herren czu Limpurg etc., und hern Hansen vom Hirszhoren	Hochwirdiger fürste und gnedigen lieben herren, als unser lieb burger und ratgesellen, Mertein und Peter, die Haller, Wilhelm Mendel und Sebolt Pfinczing, an unsers gnedigen herren, des römischen künigs, gnaden nehst czu Mergentheim von unsern wegen braht haben als von des czolls wegen, den unser herre von Wirczburg von den unsern wider unser brief und freyheit czuhaben und czenemen maint. Darauff ir in von desselben unsers gnedigen herren, des künigs, wegen, als sie uns gesagt ha , gar gnediklichen geantwurt habt, daz wir und die unsern desselben czolls überhaben sein und des niht geben süllen, als wir dann ewrn gnaden vormals auch geschriben haben. Darumb rogamus, daz ir uns ewr gnade und fürdrung gen unserm herren, dem künig, günsticklich beweisen wollet, daz uns von seinen kuniglichen gnaden ut retro folio iio stat conclusio etc.	NONE
NUREMBERG	Band2	NB_B2_R000021	die ſıe deſmals ewrn kuniglichen gnaden fürbraht haben etlich dy vnſern Künig Gnedıger fürſt vnd herre / Als wir vormals vnſer lıeb Burger vnd Ratgeſellen / Peter hallern vnd wilhelm Mendell cʒu ewrn küniglichen gnaden geſant h gen Allcʒeẏ geſant hetten / von des cʒolls wegen / als vnſer herre von Wircʒburg von den vnſern cʒuhaben vnd ʒenemen maint wider vnſer brief vnd freẏheite Darauff ewr künigkllichen hochwirdikeit / den egenanten vnſern burgern vnd Ratgeſellen als ſie vns dann geſagt haben / cʒu antvvurt geben hab en / daʒ darcʒu ewrn kuniglichen gnaden darumb wir etlıch dıe vnſern auf den tag gen Mergentheim der geweſen iſt cʒwiſchen vnſren herren ~ den Burgrafen vnd den von Rotemburg / ſchıcken ſolten / doſelbſt vns ewr durchleuhtikeit ein vollige antvvurt geb darümb geben dann wolte / vnd als wir nu darnach auf den egen anten tag gen Mergentheim cʒu ewrn künıglichen gnaden Mertein vnd Peter die Haller / wilhelm Mendell vnd Sebolten Pfincʒing vnſer lieb burger vnd Ratgeſellen darümb geſant haben / ein gnedig von ewrn künigklichen gnaden ein gnedig antvvurt darümb cʒu empfahen / darauff Jr Jn von ewrer durchleuhtikeit wegen / der hochwirdig vnſer fürſt vnd herre / her Rab von Speir / vnd dıe edeln herre her Fridrich Schenck herre cʒu Limpurg vnd her Johan deſmals vom hirſʒhoren / denſelben vnſern brief cʒu antvvurt geben haben als ſ denſelben vnſern Burgern vnd Ratgeſellen als ſıe vns haben geſagt haben / cʒu antvvurt haben geben daʒ wir darnach auf den tag / der aber d der doſelbſt cʒu Mergentheım ſein würde cʒwiſchen vnſern egenanten herren von wircʒburg der vnd ſeiner Ritterſchafft / ſein würde aber ſchıcken ſolten do vns dann von ewrer durchleuhtikeit / volliklich ein gnedige n antvvurtt werden ſolt / vnd mitnamen daʒ wir deſmals des wir ewrn küniglichen gnaden mit gancʒem fleiſʒ danken von ewrer durchleuhtikeit wegen deſmals ſie denſelben vnſern burgern vnd Ratgeſellen angeſagt haben daʒ wir vnd dıe vnſern deſſelben cʒolls v̈berhaben ſein vnd des niht geben ſolten ſüllen denselben vnſern Burgern vnd Ratgeſellen cʒu antvvurt geben Alſo vnd Jn angeſagt haben / daʒ wir vnd dıe vnſern deſſelben cʒolls v̈berhaben ſein / vnd des niht geben ſüllen doch ſo ſolten wir etlich dy vnſern auf dem tag gen Mergentheim der cʒwiſchen vnſerm herren von wircʒburg vnd der Rıtterſchaft ſolt cʒu Mergentheim ſein würde / Darümb ſchicken / So würde werden vns dann des ein vollig antvvurt vnd auſʒtrag / vnd als wır nu dann etlich dıe vnſern von vnſerm herren von wircʒburg Alſo haben wir etlich die vnſern darnac auf denſelben ıſt tag geſchıckt / vnd vns des von vnſerm herren von wircʒburg noch khein auſʒtrag niht worden / Darümb Rogamus / daʒ Jr hochwirdikeit von ewrn kuniglich n h gnaden vnſerm herren von wircʒburg darümb verſchreiben / vnd vns des auch ewr künigklich brıef geben w gnediklichen geben wölle / daʒ wir vnd dıe vnſern deſſelben cʒolls v̈berhaben vnd damit vnbeſwert bleıben Als etc das wöllen etc Auch ſo hetten wir gern yecʒunden küniglichen darümb gern etlıch vnſers Rats cʒu ewrn gnaden geſchıcket / So vnd herwider getrawten wir die von vnfrids wegen dahin niht cʒebringen / Darümb ſo getrawen wir ewrn kuniglichen gnaden woll wol / Jr wöllet vns des niht für v̈bel haben Scriptum etc Beſunder Jr geruchet ewrer durchleuhtikeit Conraden Molitor vnſern burger vnd hanſen Camrer vnſern dıener weiſer dicʒ briefs dıe wir darümb cʒu ewrn küniglichen hochwirdikeit ſenden gne von vnſern wegen gnediklichen beuolhen von ewrer durchleuhtikeit cʒu vertigen vnd auſʒerihten das wöllen wir v̈mb ewr küniglichen hochwirdikeit allcʒeit gern verdienen Scriptum	Künig	Gnediger fürst und herre, als wir vormals unser lieb burger und ratgesellen, Peter Hallern und Wilhelm Mendell, czu ewrn küniglichen gnaden gen allczey gesant hetten von des czolls wegen, als unser herre von Wirczburg von den unsern czuhaben und zenemen maint wider unser brief und freyheite, die sie desmals ewrn kuniglichen gnaden fürbraht haben; darauff ewr künigkllichen hochwirdikeit den egenanten, unsern burgern und ratgesellen, als sie uns dann gesagt haben, czu antwurt geben hab, daz wir darczu ewrn kuniglichen gnaden die unsern auf den tag gen Mergentheim, der gewesen ist czwischen unsren herren, den burgrafen, und den von Rotemburg, schicken solten, doselbst uns ewr durchleuhtikeit ein vollige antwurt darümb geben wolte. Und als wir dann nu darnach auf den egenanten tag gen Mergentheim czu ewrn küniglichen gnaden Mertein und Peter, die Haller, Wilhelm Mendell und Sebolten Pfinczing, unser lieb burger und ratgesellen, gesant haben, von ewrn künigklichen gnaden ein gnedig antwurt darümb czu empfahen, darauff von ewrer durchleuhtikeit wegen der hochwirdig fürst, unser herre von Speir, und die edeln, her Fridrich Schenck, herre czu Limpurg, und her Johan vom Hirszhoren, desmals denselben unsern burgern und ratgesellen czu antwurt geben und in angesagt haben, also daz wir und die unsern desselben czolls überhaben sein und des niht geben süllen, des wir ewrn küniglichen gnaden mit ganczem fleisz danken; doch so solten wir etlich dy unsern auf dem tag, der czwischen unserm herren von Wirczburg und der ritterschaft czu Mergentheim sein würde, darümb schicken, so solt uns dann des ein ausztrag werden von unserm herren von Wirczburg; also haben wir etlich die unsern auf denselben tag geschickt und ist uns des noch khein ausztrag niht worden. Darumb rogamus, daz ewrn kuniglich hochwirdikeit unserm herren von Wirczburg darümb verschreiben und uns des auch ewr künigklich brief gnediklichen geben wölle, daz wir und die unsern desselben czolls überhaben und damit unbeswert bleiben, als etc. Auch so hetten wir yeczunden gern etlich unsers rats czu ewrn küniglichen gnaden darumb geschicket, so getrawten wir von unfrids wegen dahin und herwider niht czebringen. Darumb so getrawen wir ewrn kuniglichen gnaden wol, ir wöllet uns des niht für übel haben besunder ir geruchet Conraden Molitor, unsern burger, und Hansen Camrer, unsern diener, weiser dicz briefs, die wir darümb czu ewrn küniglichen hochwirdikeit senden, gnediklichen von ewrer durchleuhtikeit czu vertigen und auszerihten, das wöllen wir ümb ewr küniglichen hochwirdikeit allczeit gern verdienen. Scriptum.	NONE
