edition	field_id	page	physical_folio	star_ordinal	record_scope	line_depth	field_index	field_group_count	group_bucket	depth_bucket	is_record_final	abstract_role	first_page_host	host_other_folio_count	host_recurrent_other_2plus	ends_dy	ends_b3	compiler_components	compiler_density	p_instruction	p_short_argument	p_closer
IT2a	IT2a|f106r.46|F03	f106r	f106	15	BODY	4	3	4	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	7	1.750000000	0.881720885	0.049354798	0.068924317
IT2a	IT2a|f106r.46|F04	f106r	f106	15	BODY	4	4	1	1	3+	0	SHORT_ARGUMENT_LIKE	lol	1	0	0	0	0	0.000000000	0.028851630	0.944054692	0.027093678
IT2a	IT2a|f106r.47|F01	f106r	f106	15	BODY	5	1	6	4+	3+	1	RECORD_CLOSER_LIKE	ycheo	5	1	0	1	7	1.166666667	0.482417905	0.002799839	0.514782256
IT2a	IT2a|f107v.1|F01	f107v	f107	1	OPEN	0	1	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	kais	0	0	1	0	4	0.800000000	0.991265771	0.008726778	0.000007451
IT2a	IT2a|f107v.1|F02	f107v	f107	1	OPEN	0	2	4	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	6	1.500000000	0.967273957	0.032705257	0.000020786
IT2a	IT2a|f107v.1|F03	f107v	f107	1	OPEN	0	3	2	2	0	0	SHORT_ARGUMENT_LIKE	ot	7	1	0	0	2	1.000000000	0.444505803	0.555440750	0.000053448
IT2a	IT2a|f107v.2|F01	f107v	f107	1	BODY	1	1	6	4+	1	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	1	0	8	1.333333333	0.995913852	0.003891890	0.000194259
IT2a	IT2a|f107v.2|F02	f107v	f107	1	BODY	1	2	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ot	7	1	0	0	6	0.857142857	0.997376410	0.001668009	0.000955582
IT2a	IT2a|f107v.3|F01	f107v	f107	1	BODY	2	1	9	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ain	6	1	1	0	10	1.111111111	0.993916671	0.000380596	0.005702733
IT2a	IT2a|f107v.3|F02	f107v	f107	1	BODY	2	2	4	4+	2	0	INSTRUCTION_CLAUSE_LIKE	lk	2	1	1	0	3	0.750000000	0.847797125	0.041263978	0.110938897
IT2a	IT2a|f107v.4|F01	f107v	f107	1	BODY	3	1	7	4+	3+	1	RECORD_CLOSER_LIKE	ain	6	1	0	0	7	1.000000000	0.480549303	0.000959146	0.518491551
IT2a	IT2a|f107v.5|F01	f107v	f107	2	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	l	7	1	1	0	4	2.000000000	0.488467516	0.511524435	0.000008049
IT2a	IT2a|f107v.5|F02	f107v	f107	2	OPEN	0	2	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	ol	5	1	1	0	5	1.666666667	0.863861392	0.136114708	0.000023900
IT2a	IT2a|f107v.5|F03	f107v	f107	2	OPEN	0	3	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	eol	2	1	1	0	4	1.333333333	0.853468569	0.146457340	0.000074091
IT2a	IT2a|f107v.5|F04	f107v	f107	2	OPEN	0	4	1	1	0	0	SHORT_ARGUMENT_LIKE	opch	5	1	1	0	2	2.000000000	0.042936073	0.957029330	0.000034597
IT2a	IT2a|f107v.5|F05	f107v	f107	2	OPEN	0	5	2	2	0	0	SHORT_ARGUMENT_LIKE	yt	5	1	0	1	2	1.000000000	0.405940238	0.592878895	0.001180867
IT2a	IT2a|f107v.6|F01	f107v	f107	2	BODY	1	1	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	p	1	0	1	0	4	1.000000000	0.944786036	0.043330939	0.011883025
IT2a	IT2a|f107v.6|F02	f107v	f107	2	BODY	1	2	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	okeey	6	1	1	0	8	1.142857143	0.926999677	0.001757095	0.071243228
IT2a	IT2a|f107v.7|F01	f107v	f107	2	BODY	2	1	4	4+	2	1	RECORD_CLOSER_LIKE	aiin	7	1	0	0	5	1.250000000	0.346218747	0.017744491	0.636036762
IT2a	IT2a|f107v.8|F01	f107v	f107	3	OPEN	0	1	7	4+	0	0	INSTRUCTION_CLAUSE_LIKE	polcheolk	0	0	1	0	9	1.285714286	0.998784055	0.001210524	0.000005421
IT2a	IT2a|f107v.8|F02	f107v	f107	3	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	lte	0	0	1	0	1	1.000000000	0.050493200	0.949503737	0.000003063
IT2a	IT2a|f107v.8|F03	f107v	f107	3	OPEN	0	3	1	1	0	0	SHORT_ARGUMENT_LIKE	oteda	0	0	0	1	1	1.000000000	0.046452516	0.953538644	0.000008840
IT2a	IT2a|f107v.9|F01	f107v	f107	3	BODY	1	1	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	1	0	3	1.000000000	0.842950820	0.156739328	0.000309853
IT2a	IT2a|f107v.9|F02	f107v	f107	3	BODY	1	2	2	2	1	0	SHORT_ARGUMENT_LIKE	ok	7	1	1	0	4	2.000000000	0.405940238	0.592878895	0.001180867
IT2a	IT2a|f107v.9|F03	f107v	f107	3	BODY	1	3	6	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	0	6	1.000000000	0.987084353	0.004433906	0.008481741
IT2a	IT2a|f107v.10|F01	f107v	f107	3	BODY	2	1	5	4+	2	0	INSTRUCTION_CLAUSE_LIKE	d	7	1	1	0	10	2.000000000	0.892646467	0.012333896	0.095019637
IT2a	IT2a|f107v.10|F02	f107v	f107	3	BODY	2	2	2	2	2	1	RECORD_CLOSER_LIKE	ain	6	1	1	0	3	1.500000000	0.166022371	0.290100638	0.543876991
IT2a	IT2a|f107v.11|F01	f107v	f107	4	OPEN	0	1	1	1	0	0	SHORT_ARGUMENT_LIKE	she	5	1	1	0	2	2.000000000	0.051826440	0.948172589	0.000000970
IT2a	IT2a|f107v.11|F02	f107v	f107	4	OPEN	0	2	2	2	0	0	SHORT_ARGUMENT_LIKE	ok	7	1	1	0	3	1.500000000	0.456839218	0.543152198	0.000008584
IT2a	IT2a|f107v.11|F03	f107v	f107	4	OPEN	0	3	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	okchey	2	1	1	0	9	1.500000000	0.996346107	0.003640878	0.000013015
IT2a	IT2a|f107v.11|F04	f107v	f107	4	OPEN	0	4	1	1	0	0	SHORT_ARGUMENT_LIKE	opchcfhy	0	0	0	0	1	1.000000000	0.043307007	0.956688148	0.000004844
IT2a	IT2a|f107v.12|F01	f107v	f107	4	BODY	1	1	6	4+	1	0	INSTRUCTION_CLAUSE_LIKE	okeey	6	1	1	0	7	1.166666667	0.995858734	0.004077393	0.000063873
IT2a	IT2a|f107v.12|F02	f107v	f107	4	BODY	1	2	5	4+	1	0	INSTRUCTION_CLAUSE_LIKE	okaly	1	0	0	1	9	1.800000000	0.987432386	0.012363562	0.000204053
IT2a	IT2a|f107v.13|F01	f107v	f107	4	BODY	2	1	3	3	2	0	INSTRUCTION_CLAUSE_LIKE	ycheey	4	1	1	0	3	1.000000000	0.821063263	0.178106595	0.000830142
IT2a	IT2a|f107v.13|F02	f107v	f107	4	BODY	2	2	7	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	1	11	1.571428571	0.996489293	0.001887481	0.001623226
IT2a	IT2a|f107v.14|F01	f107v	f107	4	BODY	3	1	7	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	1	0	11	1.571428571	0.991520301	0.001962824	0.006516875
IT2a	IT2a|f107v.14|F02	f107v	f107	4	BODY	3	2	2	2	3+	0	SHORT_ARGUMENT_LIKE	ok	7	1	1	0	3	1.500000000	0.344082029	0.624265892	0.031652078
IT2a	IT2a|f107v.14|F03	f107v	f107	4	BODY	3	3	1	1	3+	0	SHORT_ARGUMENT_LIKE	lk	2	1	0	0	2	2.000000000	0.030395994	0.946298428	0.023305578
IT2a	IT2a|f107v.15|F01	f107v	f107	4	BODY	4	1	9	4+	3+	1	INSTRUCTION_CLAUSE_LIKE	l	7	1	0	0	12	1.333333333	0.572692442	0.000271262	0.427036297
IT2a	IT2a|f107v.16|F01	f107v	f107	5	OPEN	0	1	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	par	0	0	1	0	6	1.000000000	0.997009677	0.002983086	0.000007237
IT2a	IT2a|f107v.16|F02	f107v	f107	5	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	okeo	1	0	1	0	2	2.000000000	0.050785780	0.949209920	0.000004300
IT2a	IT2a|f107v.16|F03	f107v	f107	5	OPEN	0	3	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	olk	4	1	0	0	3	1.000000000	0.852986982	0.146875471	0.000137548
IT2a	IT2a|f107v.17|F01	f107v	f107	5	BODY	1	1	11	4+	1	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	0	1	13	1.181818182	0.999617255	0.000095818	0.000286928
IT2a	IT2a|f107v.18|F01	f107v	f107	5	BODY	2	1	3	3	2	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	5	1.666666667	0.824708479	0.167789984	0.007501537
IT2a	IT2a|f107v.18|F02	f107v	f107	5	BODY	2	2	7	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	0	7	1.000000000	0.945288766	0.001721122	0.052990112
IT2a	IT2a|f107v.19|F01	f107v	f107	5	BODY	3	1	6	4+	3+	1	RECORD_CLOSER_LIKE	or	7	1	0	0	9	1.500000000	0.433317614	0.002105103	0.564577283
IT2a	IT2a|f107v.20|F01	f107v	f107	6	OPEN	0	1	7	4+	0	0	INSTRUCTION_CLAUSE_LIKE	pal	0	0	1	0	7	1.000000000	0.998821299	0.001171177	0.000007523
IT2a	IT2a|f107v.20|F02	f107v	f107	6	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	opche	6	1	1	0	2	2.000000000	0.050916519	0.949076548	0.000006934
IT2a	IT2a|f107v.20|F03	f107v	f107	6	OPEN	0	3	2	2	0	0	SHORT_ARGUMENT_LIKE	pcholk	0	0	0	1	2	1.000000000	0.441392267	0.558364336	0.000243398
IT2a	IT2a|f107v.21|F01	f107v	f107	6	BODY	1	1	5	4+	1	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	1	0	6	1.200000000	0.985814804	0.011477696	0.002707499
IT2a	IT2a|f107v.21|F02	f107v	f107	6	BODY	1	2	8	4+	1	0	INSTRUCTION_CLAUSE_LIKE	okol	2	1	0	0	5	0.625000000	0.968010055	0.000746001	0.031243944
IT2a	IT2a|f107v.22|F01	f107v	f107	6	BODY	2	1	6	4+	2	1	RECORD_CLOSER_LIKE	or	7	1	0	0	8	1.333333333	0.423002000	0.001981636	0.575016364
IT2a	IT2a|f107v.23|F01	f107v	f107	7	OPEN	0	1	10	4+	0	0	INSTRUCTION_CLAUSE_LIKE	palch	0	0	0	0	5	0.500000000	0.999703517	0.000130785	0.000165698
IT2a	IT2a|f107v.24|F01	f107v	f107	7	BODY	1	1	5	4+	1	1	RECORD_CLOSER_LIKE	ain	6	1	0	0	7	1.400000000	0.319554025	0.003471864	0.676974110
IT2a	IT2a|f107v.25|F01	f107v	f107	8	OPEN	0	1	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	kaolk	0	0	1	0	5	0.833333333	0.996960608	0.003033098	0.000006294
IT2a	IT2a|f107v.25|F02	f107v	f107	8	OPEN	0	2	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	opchey	0	0	0	1	2	0.333333333	0.996674613	0.003310754	0.000014633
IT2a	IT2a|f107v.26|F01	f107v	f107	8	BODY	1	1	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	or	7	1	1	0	6	1.500000000	0.964444067	0.035490901	0.000065032
IT2a	IT2a|f107v.26|F02	f107v	f107	8	BODY	1	2	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	6	0.857142857	0.998280099	0.001552505	0.000167396
IT2a	IT2a|f107v.27|F01	f107v	f107	8	BODY	2	1	6	4+	2	0	INSTRUCTION_CLAUSE_LIKE	al	2	1	1	0	4	0.666666667	0.994710088	0.004181324	0.001108589
IT2a	IT2a|f107v.27|F02	f107v	f107	8	BODY	2	2	5	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ar	7	1	0	1	8	1.600000000	0.977275158	0.012725938	0.009998904
IT2a	IT2a|f107v.28|F01	f107v	f107	8	BODY	3	1	3	3	3+	0	INSTRUCTION_CLAUSE_LIKE	ycheor	1	0	1	0	3	1.000000000	0.716422611	0.162881147	0.120696243
IT2a	IT2a|f107v.28|F02	f107v	f107	8	BODY	3	2	1	1	3+	1	SHORT_ARGUMENT_LIKE	rar	0	0	0	0	1	1.000000000	0.028579091	0.823246541	0.148174367
IT2a	IT2a|f107v.29|F01	f107v	f107	9	OPEN	0	1	1	1	0	0	SHORT_ARGUMENT_LIKE	olkeee	1	0	1	0	2	2.000000000	0.054207359	0.945791373	0.000001268
IT2a	IT2a|f107v.29|F02	f107v	f107	9	OPEN	0	2	2	2	0	0	SHORT_ARGUMENT_LIKE	okeol	3	1	1	0	2	1.000000000	0.463939134	0.536046978	0.000013888
IT2a	IT2a|f107v.29|F03	f107v	f107	9	OPEN	0	3	2	2	0	0	SHORT_ARGUMENT_LIKE	okeey	6	1	1	0	3	1.500000000	0.444475373	0.555490480	0.000034147
IT2a	IT2a|f107v.29|F04	f107v	f107	9	OPEN	0	4	4	4+	0	0	INSTRUCTION_CLAUSE_LIKE	otyshey	0	0	0	1	3	0.750000000	0.961778958	0.038086292	0.000134750
IT2a	IT2a|f107v.30|F01	f107v	f107	9	BODY	1	1	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	4	1.000000000	0.958776200	0.040670266	0.000553533
IT2a	IT2a|f107v.30|F02	f107v	f107	9	BODY	1	2	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ot	7	1	0	0	8	1.142857143	0.996481003	0.001754713	0.001764284
IT2a	IT2a|f107v.31|F01	f107v	f107	9	BODY	2	1	5	4+	2	0	INSTRUCTION_CLAUSE_LIKE	okod	1	0	1	0	7	1.400000000	0.971040841	0.013203530	0.015755629
IT2a	IT2a|f107v.31|F02	f107v	f107	9	BODY	2	2	1	1	2	0	SHORT_ARGUMENT_LIKE	okee	7	1	1	0	2	2.000000000	0.033476456	0.950723972	0.015799572
IT2a	IT2a|f107v.31|F03	f107v	f107	9	BODY	2	3	1	1	2	1	SHORT_ARGUMENT_LIKE	rary	0	0	0	0	0	0.000000000	0.027983296	0.831706584	0.140310120
IT2a	IT2a|f107v.32|F01	f107v	f107	10	OPEN	0	1	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	y	6	1	1	0	4	1.333333333	0.877709045	0.122276461	0.000014494
IT2a	IT2a|f107v.32|F02	f107v	f107	10	OPEN	0	2	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	6	1.200000000	0.990516256	0.009444865	0.000038879
IT2a	IT2a|f107v.32|F03	f107v	f107	10	OPEN	0	3	1	1	0	0	SHORT_ARGUMENT_LIKE	oka	5	1	0	1	2	2.000000000	0.045909543	0.954050390	0.000040067
IT2a	IT2a|f107v.33|F01	f107v	f107	10	BODY	1	1	10	4+	1	0	INSTRUCTION_CLAUSE_LIKE	or	7	1	1	0	13	1.300000000	0.998442088	0.000177452	0.001380460
IT2a	IT2a|f107v.34|F01	f107v	f107	10	BODY	2	1	4	4+	2	0	INSTRUCTION_CLAUSE_LIKE	y	6	1	1	0	4	1.000000000	0.903066753	0.040223926	0.056709321
IT2a	IT2a|f107v.34|F02	f107v	f107	10	BODY	2	2	2	2	2	1	RECORD_CLOSER_LIKE	r	1	0	0	0	2	1.000000000	0.161947472	0.263437197	0.574615331
IT2a	IT2a|f107v.35|F01	f107v	f107	11	OPEN	0	1	1	1	0	0	SHORT_ARGUMENT_LIKE	polche	1	0	1	0	1	1.000000000	0.056891773	0.943106168	0.000002059
IT2a	IT2a|f107v.35|F02	f107v	f107	11	OPEN	0	2	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	olkeey	2	1	1	0	4	0.800000000	0.990516256	0.009444865	0.000038879
IT2a	IT2a|f107v.35|F03	f107v	f107	11	OPEN	0	3	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	6	2.000000000	0.851702457	0.147958457	0.000339087
IT2a	IT2a|f107v.35|F04	f107v	f107	11	OPEN	0	4	1	1	0	0	SHORT_ARGUMENT_LIKE	lol	1	0	0	0	0	0.000000000	0.041793721	0.957808048	0.000398231
IT2a	IT2a|f107v.36|F01	f107v	f107	11	BODY	1	1	6	4+	1	0	INSTRUCTION_CLAUSE_LIKE	l	7	1	1	0	7	1.166666667	0.954865909	0.004168977	0.040965114
IT2a	IT2a|f107v.36|F02	f107v	f107	11	BODY	1	2	4	4+	1	1	RECORD_CLOSER_LIKE	ok	7	1	0	0	4	1.000000000	0.329212162	0.015734792	0.655053046
IT2a	IT2a|f107v.37|F01	f107v	f107	12	OPEN	0	1	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	por	3	1	1	0	6	1.200000000	0.991546243	0.008443412	0.000010345
IT2a	IT2a|f107v.37|F02	f107v	f107	12	OPEN	0	2	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	okol	2	1	1	0	2	0.666666667	0.864841765	0.135104509	0.000053725
IT2a	IT2a|f107v.37|F03	f107v	f107	12	OPEN	0	3	2	2	0	0	SHORT_ARGUMENT_LIKE	ok	7	1	0	0	1	0.500000000	0.441392267	0.558364336	0.000243398
IT2a	IT2a|f107v.38|F01	f107v	f107	12	BODY	1	1	9	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ain	6	1	0	0	8	0.888888889	0.998120353	0.000342365	0.001537281
IT2a	IT2a|f107v.39|F01	f107v	f107	12	BODY	2	1	10	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	0	10	1.000000000	0.974745275	0.000188107	0.025066619
IT2a	IT2a|f107v.40|F01	f107v	f107	12	BODY	3	1	6	4+	3+	1	RECORD_CLOSER_LIKE	okeey	6	1	0	0	3	0.500000000	0.423002000	0.001981636	0.575016364
IT2a	IT2a|f107v.41|F01	f107v	f107	13	OPEN	0	1	9	4+	0	0	INSTRUCTION_CLAUSE_LIKE	pok	0	0	1	0	4	0.444444444	0.999728732	0.000244982	0.000026286
IT2a	IT2a|f107v.41|F02	f107v	f107	13	OPEN	0	2	2	2	0	0	SHORT_ARGUMENT_LIKE	okeey	6	1	0	0	2	1.000000000	0.453457160	0.543281703	0.003261137
IT2a	IT2a|f107v.42|F01	f107v	f107	13	BODY	1	1	3	3	1	1	RECORD_CLOSER_LIKE	or	7	1	0	0	3	1.000000000	0.235190360	0.045108849	0.719700791
IT2a	IT2a|f107v.43|F01	f107v	f107	14	OPEN	0	1	11	4+	0	0	INSTRUCTION_CLAUSE_LIKE	pol	1	0	0	0	4	0.363636364	0.999908849	0.000069764	0.000021387
IT2a	IT2a|f107v.44|F01	f107v	f107	14	BODY	1	1	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	kaiech	0	0	1	0	2	0.500000000	0.962119601	0.034000152	0.003880247
IT2a	IT2a|f107v.44|F02	f107v	f107	14	BODY	1	2	2	2	1	1	RECORD_CLOSER_LIKE	okeey	6	1	0	0	2	1.000000000	0.150731564	0.210407189	0.638861246
IT2a	IT2a|f107v.45|F01	f107v	f107	15	OPEN	0	1	3	3	0	0	UNRESOLVED_EDGE_CLASS	por	3	1	1	0	3	1.000000000	0.868662288	0.131329818	0.000007894
IT2a	IT2a|f107v.45|F02	f107v	f107	15	OPEN	0	2	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	al	2	1	1	0	4	1.333333333	0.860743402	0.139243382	0.000013216
IT2a	IT2a|f107v.45|F03	f107v	f107	15	OPEN	0	3	4	4+	0	0	INSTRUCTION_CLAUSE_LIKE	okeeolkcheey	0	0	0	0	1	0.250000000	0.964255818	0.035721414	0.000022768
IT2a	IT2a|f107v.46|F01	f107v	f107	15	BODY	1	1	8	4+	1	0	INSTRUCTION_CLAUSE_LIKE	o	7	1	1	0	8	1.000000000	0.999289308	0.000682555	0.000028137
IT2a	IT2a|f107v.46|F02	f107v	f107	15	BODY	1	2	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	eey	5	1	0	0	5	1.250000000	0.959650940	0.040206146	0.000142914
IT2a	IT2a|f107v.47|F01	f107v	f107	15	BODY	2	1	10	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ycheey	4	1	0	0	7	0.700000000	0.999614138	0.000191675	0.000194187
IT2a	IT2a|f107v.48|F01	f107v	f107	15	BODY	3	1	1	1	3+	0	SHORT_ARGUMENT_LIKE	ee	7	1	1	0	2	2.000000000	0.036566546	0.963250732	0.000182722
IT2a	IT2a|f107v.48|F02	f107v	f107	15	BODY	3	2	2	2	3+	0	SHORT_ARGUMENT_LIKE	okey	2	1	1	0	3	1.500000000	0.371304122	0.623568718	0.005127160
IT2a	IT2a|f107v.48|F03	f107v	f107	15	BODY	3	3	1	1	3+	0	SHORT_ARGUMENT_LIKE	o	7	1	1	0	2	2.000000000	0.033163252	0.963122593	0.003714155
IT2a	IT2a|f107v.48|F04	f107v	f107	15	BODY	3	4	7	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	y	6	1	0	0	5	0.714285714	0.875627649	0.001825594	0.122546757
IT2a	IT2a|f107v.49|F01	f107v	f107	15	BODY	4	1	8	4+	3+	1	INSTRUCTION_CLAUSE_LIKE	ycheo	5	1	0	0	6	0.750000000	0.536843524	0.000514710	0.462641766
IT2a	IT2a|f112v.1|F01	f112v	f112	1	OPEN	0	1	10	4+	0	0	INSTRUCTION_CLAUSE_LIKE	keeo	1	0	0	1	9	0.900000000	0.999850058	0.000147486	0.000002456
IT2a	IT2a|f112v.2|F01	f112v	f112	1	BODY	1	1	9	4+	1	0	INSTRUCTION_CLAUSE_LIKE	o	7	1	0	0	8	0.888888889	0.999696145	0.000299886	0.000003969
IT2a	IT2a|f112v.3|F01	f112v	f112	1	BODY	2	1	8	4+	2	0	INSTRUCTION_CLAUSE_LIKE	okeeor	1	0	1	0	3	0.375000000	0.999339930	0.000652918	0.000007152
IT2a	IT2a|f112v.3|F02	f112v	f112	1	BODY	2	2	1	1	2	0	SHORT_ARGUMENT_LIKE	ee	7	1	1	0	2	2.000000000	0.043074989	0.956922025	0.000002987
IT2a	IT2a|f112v.3|F03	f112v	f112	1	BODY	2	3	1	1	2	0	SHORT_ARGUMENT_LIKE	a	4	1	0	1	3	3.000000000	0.040962051	0.959032422	0.000005526
IT2a	IT2a|f112v.4|F01	f112v	f112	1	BODY	3	1	1	1	3+	0	SHORT_ARGUMENT_LIKE	o	7	1	1	0	2	2.000000000	0.039015174	0.960973531	0.000011295
IT2a	IT2a|f112v.4|F02	f112v	f112	1	BODY	3	2	2	2	3+	0	SHORT_ARGUMENT_LIKE	o	7	1	1	0	2	1.000000000	0.389448451	0.610382970	0.000168579
IT2a	IT2a|f112v.4|F03	f112v	f112	1	BODY	3	3	2	2	3+	0	SHORT_ARGUMENT_LIKE	eey	5	1	1	0	3	1.500000000	0.378582565	0.620989771	0.000427664
IT2a	IT2a|f112v.4|F04	f112v	f112	1	BODY	3	4	2	2	3+	0	SHORT_ARGUMENT_LIKE	okeey	6	1	1	0	2	1.000000000	0.368226474	0.630576400	0.001197126
IT2a	IT2a|f112v.4|F05	f112v	f112	1	BODY	3	5	2	2	3+	0	SHORT_ARGUMENT_LIKE	oky	3	1	0	1	2	1.000000000	0.357993327	0.638312837	0.003693836
IT2a	IT2a|f112v.5|F01	f112v	f112	1	BODY	4	1	7	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	ain	6	1	1	0	5	0.714285714	0.986198818	0.002070863	0.011730319
IT2a	IT2a|f112v.5|F02	f112v	f112	1	BODY	4	2	2	2	3+	0	SHORT_ARGUMENT_LIKE	ok	7	1	1	0	3	1.500000000	0.327260741	0.627121106	0.045618152
IT2a	IT2a|f112v.6|F01	f112v	f112	1	BODY	5	1	4	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	1	0	4	1.000000000	0.719166912	0.041537726	0.239295362
IT2a	IT2a|f112v.6|F02	f112v	f112	1	BODY	5	2	1	1	3+	1	SHORT_ARGUMENT_LIKE	aikhy	0	0	0	0	1	1.000000000	0.025595858	0.861573857	0.112830285
IT2a	IT2a|f112v.7|F01	f112v	f112	2	OPEN	0	1	3	3	0	0	UNRESOLVED_EDGE_CLASS	pcheokeey	0	0	1	0	3	1.000000000	0.874058830	0.125930771	0.000010398
IT2a	IT2a|f112v.7|F02	f112v	f112	2	OPEN	0	2	4	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ees	2	1	0	0	4	1.000000000	0.967273957	0.032705257	0.000020786
IT2a	IT2a|f112v.8|F01	f112v	f112	2	BODY	1	1	8	4+	1	0	INSTRUCTION_CLAUSE_LIKE	cheor	1	0	1	0	6	0.750000000	0.999327669	0.000637697	0.000034634
IT2a	IT2a|f112v.8|F02	f112v	f112	2	BODY	1	2	1	1	1	0	SHORT_ARGUMENT_LIKE	kaiiin	0	0	0	0	1	1.000000000	0.042936073	0.957029330	0.000034597
IT2a	IT2a|f112v.9|F01	f112v	f112	2	BODY	2	1	7	4+	2	0	INSTRUCTION_CLAUSE_LIKE	o	7	1	1	0	7	1.000000000	0.997376410	0.001668009	0.000955582
IT2a	IT2a|f112v.9|F02	f112v	f112	2	BODY	2	2	1	1	2	0	SHORT_ARGUMENT_LIKE	okch	3	1	1	0	2	2.000000000	0.037327575	0.961347424	0.001325001
IT2a	IT2a|f112v.10|F01	f112v	f112	2	BODY	3	1	3	3	3+	0	INSTRUCTION_CLAUSE_LIKE	ain	6	1	1	0	3	1.000000000	0.716422611	0.162881147	0.120696243
IT2a	IT2a|f112v.10|F02	f112v	f112	2	BODY	3	2	1	1	3+	1	SHORT_ARGUMENT_LIKE	oror	0	0	0	0	0	0.000000000	0.028579091	0.823246541	0.148174367
IT2a	IT2a|f112v.11|F01	f112v	f112	3	OPEN	0	1	3	3	0	0	UNRESOLVED_EDGE_CLASS	chor	1	0	1	0	2	0.666666667	0.872221094	0.127769597	0.000009309
IT2a	IT2a|f112v.11|F02	f112v	f112	3	OPEN	0	2	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	eeey	2	1	1	0	3	1.000000000	0.862939704	0.137041646	0.000018650
IT2a	IT2a|f112v.11|F03	f112v	f112	3	OPEN	0	3	4	4+	0	0	INSTRUCTION_CLAUSE_LIKE	cfhy	0	0	0	0	1	0.250000000	0.964462493	0.035495955	0.000041552
IT2a	IT2a|f112v.12|F01	f112v	f112	3	BODY	1	1	6	4+	1	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	1	0	6	1.000000000	0.996036690	0.003867972	0.000095338
IT2a	IT2a|f112v.12|F02	f112v	f112	3	BODY	1	2	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	ch	5	1	0	0	6	2.000000000	0.834181927	0.165198032	0.000620040
IT2a	IT2a|f112v.13|F01	f112v	f112	3	BODY	2	1	3	3	2	0	INSTRUCTION_CLAUSE_LIKE	cheoty	0	0	1	0	4	1.333333333	0.823028978	0.173776726	0.003194297
IT2a	IT2a|f112v.13|F02	f112v	f112	3	BODY	2	2	6	4+	2	0	INSTRUCTION_CLAUSE_LIKE	y	6	1	0	1	11	1.833333333	0.982013390	0.004604922	0.013381687
