locus	page	physical_folio	section	currier	hand	group_index	token	residual_host	page_host	wrapper	inner_d	local_frame	right_family	b3	record_state	compiler_signature	annotation_certainty	tags
f69r.40	f69r	f69	C		4	1	okody	oko	oko	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	PLANT;REL_PROXIMITY
f69r.40	f69r	f69	C		4	2	cheody	o	o	che	0	NONE	NONE	0	DY_RESOLUTION	che|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	PLANT;REL_PROXIMITY
f69r.40	f69r	f69	C		4	3	sar	ar	ar	s	0	NONE	NONE	0	AR_REFERENCE	s|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f69r.41	f69r	f69	C		4	1	chokeod	okeod	okeod	ch	0	NONE	NONE	0	CARRIER_STATE	ch|D0|NONE|NONE|DY0|B30|CARRIER_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f69r.42	f69r	f69	C		4	1	dkochy	kochy	kochy	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f69r.42	f69r	f69	C		4	2	cthody	ctho	ctho	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	PLANT;REL_PROXIMITY
f69r.42	f69r	f69	C		4	3	dy	y	y	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f69r.44	f69r	f69	C		4	1	y	y	y	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;STAR_OR_SKY
f69r.45	f69r	f69	C		4	1	d	d	d	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;STAR_OR_SKY
f69r.46	f69r	f69	C		4	1	o	o	o	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;STAR_OR_SKY
f69r.47	f69r	f69	C		4	1	l	l	l	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;STAR_OR_SKY
f69r.48	f69r	f69	C		4	1	s	s	s	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;STAR_OR_SKY
f69v.10	f69v	f69	C		4	1	ytody	yto	yto	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	STAR_OR_SKY
f69v.11	f69v	f69	C		4	1	okody	oko	oko	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	STAR_OR_SKY
f69v.12	f69v	f69	C		4	1	otody	oto	oto	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	STAR_OR_SKY
f69v.14	f69v	f69	C		4	1	okeod	okeod	okeod	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	STAR_OR_SKY
f69v.16	f69v	f69	C		4	1	oteol	oteol	eol	NONE	0	OT	NONE	0	OL_STATE	NONE|D0|OT|NONE|DY0|B30|OL_STATE	UNHEDGED	STAR_OR_SKY
f69v.17	f69v	f69	C		4	1	ykeydy	ykey	ykey	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	STAR_OR_SKY
f69v.18	f69v	f69	C		4	1	okeod	okeod	okeod	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	STAR_OR_SKY
f69v.19	f69v	f69	C		4	1	saral	aral	ar	s	0	NONE	al	0	AR_REFERENCE	s|D0|NONE|al|DY0|B30|AR_REFERENCE	UNHEDGED	STAR_OR_SKY
f69v.20	f69v	f69	C		4	1	saiir	aiir	aiir	s	0	NONE	NONE	0	ENTRY_STATE	s|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	STAR_OR_SKY
f69v.21	f69v	f69	C		4	1	okolar	okolar	okol	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	UNHEDGED	STAR_OR_SKY
f69v.22	f69v	f69	C		4	1	ykeody	ykeo	ykeo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	STAR_OR_SKY
f69v.23	f69v	f69	C		4	1	sarydy	ary	ary	s	0	NONE	NONE	0	DY_RESOLUTION	s|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	STAR_OR_SKY
f69v.24	f69v	f69	C		4	1	otchy	otchy	chy	NONE	0	OT	NONE	0	OTHER	NONE|D0|OT|NONE|DY0|B30|OTHER	UNHEDGED	STAR_OR_SKY
f69v.25	f69v	f69	C		4	2	dy	y	y	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	STAR_OR_SKY
f69v.28	f69v	f69	C		4	1	okodchy	okodchy	okodchy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	STAR_OR_SKY
f69v.29	f69v	f69	C		4	1	okeody	okeo	okeo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	STAR_OR_SKY
f69v.31	f69v	f69	C		4	1	oar	oar	o	NONE	0	NONE	ar	0	O_AR_LOCAL	NONE|D0|NONE|ar|DY0|B30|O_AR_LOCAL	UNHEDGED	STAR_OR_SKY
f69v.31	f69v	f69	C		4	2	alys	alys	alys	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	STAR_OR_SKY
f69v.4	f69v	f69	C		4	2	sar	ar	ar	s	0	NONE	NONE	0	AR_REFERENCE	s|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	STAR_OR_SKY
f69v.5	f69v	f69	C		4	1	okeo	okeo	okeo	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	STAR_OR_SKY
f69v.5	f69v	f69	C		4	2	dy	y	y	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	STAR_OR_SKY
f69v.6	f69v	f69	C		4	1	ochoyk	ochoyk	ochoyk	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	STAR_OR_SKY
f69v.7	f69v	f69	C		4	1	ykeey	ykeey	ykeey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	STAR_OR_SKY
f70r1.11	f70r1	f70	C		4	1	yteody	yteo	yteo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	REL_PROXIMITY
f70r1.11	f70r1	f70	C		4	2	sam	am	a	s	0	NONE	NONE	1	ENTRY_STATE	s|D0|NONE|NONE|DY0|B31|ENTRY_STATE	UNHEDGED	REL_PROXIMITY
f70r1.14	f70r1	f70	C		4	1	ykeal	ykeal	yke	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	REL_ENCLOSURE;REL_PROXIMITY;STAR_OR_SKY
f70r1.15	f70r1	f70	C		4	1	okeody	okeo	okeo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	REL_ENCLOSURE;REL_PROXIMITY;STAR_OR_SKY
f70r1.16	f70r1	f70	C		4	1	otody	oto	oto	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	REL_ENCLOSURE;REL_PROXIMITY;STAR_OR_SKY
f70r1.17	f70r1	f70	C		4	1	ypolol	ypolol	ypolol	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	REL_ENCLOSURE;REL_PROXIMITY;STAR_OR_SKY
f70r1.18	f70r1	f70	C		4	1	chodal	odal	d	ch	0	O	al	0	AL_STATE	ch|D0|O|al|DY0|B30|AL_STATE	HEDGED	REL_ENCLOSURE;REL_PROXIMITY;STAR_OR_SKY
f70r1.4	f70r1	f70	C		4	1	yfcheodly	yfcheodly	yfcheodly	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_PROXIMITY
f70r1.5	f70r1	f70	C		4	2	aly	aly	aly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	REL_PROXIMITY
f70r1.6	f70r1	f70	C		4	2	dar	ar	ar	d	0	NONE	NONE	0	AR_REFERENCE	d|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	REL_PROXIMITY
f70r1.6	f70r1	f70	C		4	3	yky	yky	yky	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_PROXIMITY
f70r1.7	f70r1	f70	C		4	1	opar	opar	op	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	UNHEDGED	REL_PROXIMITY
f70r1.7	f70r1	f70	C		4	2	ykchy	ykchy	ykchy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_PROXIMITY
f70v1.10	f70v1	f70	Z		4	1	otshshdy	otshsh	otshsh	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f70v1.11	f70v1	f70	Z		4	2	ypsharal	ypsharal	ypshar	NONE	0	NONE	al	0	AR_REFERENCE	NONE|D0|NONE|al|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f70v1.13	f70v1	f70	Z		4	1	okoly	okoly	okoly	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v1.15	f70v1	f70	Z		4	1	oteo	oteo	eo	NONE	0	OT	NONE	0	OTHER	NONE|D0|OT|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f70v1.16	f70v1	f70	Z		4	1	oteoeey	oteoeey	oteoeey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	FIGURE;STAR_OR_SKY
f70v1.16	f70v1	f70	Z		4	2	otal	otal	ot	NONE	0	NONE	al	0	OT_AL_LOCAL	NONE|D0|NONE|al|DY0|B30|OT_AL_LOCAL	UNHEDGED	FIGURE;STAR_OR_SKY
f70v1.17	f70v1	f70	Z		4	2	araydy	aray	aray	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f70v1.2	f70v1	f70	Z		4	1	otalchy	otalchy	otalchy	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f70v1.2	f70v1	f70	Z		4	2	tar	ar	ar	t	0	NONE	NONE	0	AR_REFERENCE	t|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f70v1.2	f70v1	f70	Z		4	3	am	am	a	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f70v1.2	f70v1	f70	Z		4	4	dy	y	y	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v1.3	f70v1	f70	Z		4	1	opchey	opchey	opchey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f70v1.3	f70v1	f70	Z		4	2	sal	al	al	s	0	NONE	NONE	0	AL_STATE	s|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v1.5	f70v1	f70	Z		4	1	okalal	okalal	okal	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v1.7	f70v1	f70	Z		4	1	oalcheg	oalcheg	oalcheg	NONE	0	NONE	NONE	0	O_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|O_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f70v1.8	f70v1	f70	Z		4	1	otchodals	otchodals	otchodals	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v1.9	f70v1	f70	Z		4	1	okolshy	okolshy	okolshy	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v2.10	f70v2	f70	Z		4	1	otald	otald	otald	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f70v2.12	f70v2	f70	Z		4	1	okody	oko	oko	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f70v2.14	f70v2	f70	Z		4	1	chckhhy	ckhhy	ckhhy	ch	0	NONE	NONE	0	CARRIER_STATE	ch|D0|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v2.15	f70v2	f70	Z		4	1	otaly	otaly	otaly	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f70v2.18	f70v2	f70	Z		4	1	okeoly	okeoly	okeoly	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v2.19	f70v2	f70	Z		4	1	okydy	oky	oky	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f70v2.2	f70v2	f70	Z		4	1	otalalg	otalalg	otalalg	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	UNHEDGED	FIGURE;STAR_OR_SKY
f70v2.24	f70v2	f70	Z		4	1	otalar	otalar	al	NONE	0	OT	ar	0	OT_AL_LOCAL	NONE|D0|OT|ar|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f70v2.25	f70v2	f70	Z		4	1	otalam	otalam	otala	NONE	0	NONE	NONE	1	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B31|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f70v2.26	f70v2	f70	Z		4	1	dolaram	olaram	olara	d	0	NONE	NONE	1	AR_REFERENCE	d|D0|NONE|NONE|DY0|B31|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f70v2.27	f70v2	f70	Z		4	1	okaram	okaram	okara	NONE	0	NONE	NONE	1	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B31|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f70v2.28	f70v2	f70	Z		4	1	oteosal	oteosal	oteos	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v2.29	f70v2	f70	Z		4	1	salols	alols	alols	s	0	NONE	NONE	0	AL_STATE	s|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v2.30	f70v2	f70	Z		4	1	okaldal	okaldal	okald	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v2.31	f70v2	f70	Z		4	1	ykolaiin	ykolaiin	ykol	NONE	0	NONE	aiin	0	OL_STATE	NONE|D0|NONE|aiin|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f70v2.5	f70v2	f70	Z		4	1	oty	oty	y	NONE	0	OT	NONE	0	OTHER	NONE|D0|OT|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f70v2.6	f70v2	f70	Z		4	1	oky	oky	oky	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_ARRAY_OR_GROUP;STAR_OR_SKY
f70v2.6	f70v2	f70	Z		4	2	ody	o	o	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;REL_ARRAY_OR_GROUP;STAR_OR_SKY
f70v2.7	f70v2	f70	Z		4	1	oty	oty	y	NONE	0	OT	NONE	0	OTHER	NONE|D0|OT|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_ARRAY_OR_GROUP;STAR_OR_SKY
f70v2.9	f70v2	f70	Z		4	1	otody	oto	oto	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f71r.11	f71r	f71	Z		4	1	otalaly	otalaly	otalaly	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f71r.14	f71r	f71	Z		4	1	otoloaram	otoloaram	otoloara	NONE	0	NONE	NONE	1	OT_OL_LOCAL	NONE|D0|NONE|NONE|DY0|B31|OT_OL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f71r.15	f71r	f71	Z		4	1	oteeol	oteeol	eeol	NONE	0	OT	NONE	0	OL_STATE	NONE|D0|OT|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f71r.16	f71r	f71	Z		4	1	otolchd	otolchd	otolchd	NONE	0	NONE	NONE	0	OT_OL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_OL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f71r.2	f71r	f71	Z		4	1	oteos	oteos	oteos	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f71r.2	f71r	f71	Z		4	2	arar	arar	ar	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f71r.3	f71r	f71	Z		4	1	okldam	okldam	oklda	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f71r.4	f71r	f71	Z		4	1	oteoaldy	oteoal	eo	NONE	0	OT	al	0	DY_RESOLUTION	NONE|D0|OT|al|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f71r.5	f71r	f71	Z		4	1	oteolar	oteolar	eol	NONE	0	OT	ar	0	AR_REFERENCE	NONE|D0|OT|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f71r.6	f71r	f71	Z		4	1	okeoaly	okeoaly	okeoaly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f71r.7	f71r	f71	Z		4	1	otaleky	otaleky	otaleky	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f71r.8	f71r	f71	Z		4	1	otalsar	otalsar	otals	NONE	0	NONE	ar	0	OT_AL_LOCAL	NONE|D0|NONE|ar|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f71v.10	f71v	f71	Z		4	1	opalar	opalar	opal	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f71v.10	f71v	f71	Z		4	2	am	am	a	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f71v.10	f71v	f71	Z		4	3	dan	an	an	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	HEDGED	FIGURE;STAR_OR_SKY
f71v.11	f71v	f71	Z		4	1	opalor	opalor	opalor	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f71v.11	f71v	f71	Z		4	2	ar	ar	ar	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f71v.14	f71v	f71	Z		4	1	otalody	otalo	otalo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f71v.15	f71v	f71	Z		4	1	otalaiin	otalaiin	al	NONE	0	OT	aiin	0	OT_AL_LOCAL	NONE|D0|OT|aiin|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f71v.17	f71v	f71	Z		4	1	sholshdy	olsh	olsh	sh	0	NONE	NONE	0	DY_RESOLUTION	sh|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f71v.2	f71v	f71	Z		4	1	char	ar	ar	ch	0	NONE	NONE	0	AR_REFERENCE	ch|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f71v.3	f71v	f71	Z		4	1	chfaly	faly	faly	ch	0	NONE	NONE	0	AL_STATE	ch|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f71v.4	f71v	f71	Z		4	1	okolar	okolar	okol	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f71v.5	f71v	f71	Z		4	1	otchody	otcho	cho	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f71v.7	f71v	f71	Z		4	1	otaiin	otaiin	ot	NONE	0	NONE	aiin	0	OTHER	NONE|D0|NONE|aiin|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f71v.8	f71v	f71	Z		4	1	okaraiin	okaraiin	okar	NONE	0	NONE	aiin	0	AR_REFERENCE	NONE|D0|NONE|aiin|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f72r1.10	f72r1	f72	Z		4	1	otalef	otalef	otalef	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f72r1.10	f72r1	f72	Z		4	3	ainam	ainam	aina	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r1.13	f72r1	f72	Z		4	1	ofaralar	ofaralar	ofaral	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f72r1.14	f72r1	f72	Z		4	1	otchoshy	otchoshy	otchoshy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f72r1.15	f72r1	f72	Z		4	1	otchdal	otchdal	otchd	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f72r1.16	f72r1	f72	Z		4	1	okeey	okeey	okeey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f72r1.16	f72r1	f72	Z		4	2	ary	ary	ary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f72r1.17	f72r1	f72	Z		4	1	otainy	otainy	otainy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f72r1.5	f72r1	f72	Z		4	1	okalam	okalam	okala	NONE	0	NONE	NONE	1	AL_STATE	NONE|D0|NONE|NONE|DY0|B31|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72r1.8	f72r1	f72	Z		4	1	otaraldy	otaral	ar	NONE	0	OT	al	0	DY_RESOLUTION	NONE|D0|OT|al|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72r1.9	f72r1	f72	Z		4	1	otaiin	otaiin	ot	NONE	0	NONE	aiin	0	OTHER	NONE|D0|NONE|aiin|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r1.9	f72r1	f72	Z		4	2	otain	otain	ot	NONE	0	NONE	ain	0	OTHER	NONE|D0|NONE|ain|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r2.10	f72r2	f72	Z		4	1	okaly	okaly	okaly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.11	f72r2	f72	Z		4	1	okal	okal	ok	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
