page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	source_tokens	page_hosts	compiler_cells	abstract_role_like	external_five_way_role_like	external_top_probability	external_top_margin	multiple_bounded_regions	explicit_linear_path	leading_latent_document_role	mandatory_alternatives	page_level_visual_modifier	evidence_grade	claim_state
f79v	f79	Q13|f79v|R03	9	27	0.3333333333333333	7	f79v.13	DY	dain|ar|olshey|dytain|qokain|checthy|okeedy	ain|ar|olshey|yt|ok|cthy|okee	d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|d:NONE:0:ain:0:0|q:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.989271990	0.980446079	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	10	27	0.37037037037037035	1	f79v.13	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.815035404	0.664912737	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	11	27	0.4074074074074074	1	f79v.13	LINE_END	ror	ror	NONE:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.809950232	0.653474596	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	12	27	0.4444444444444444	1	f79v.15	DY	yteedy	ytee	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.804937186	0.642354008	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	13	27	0.48148148148148145	1	f79v.15	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.800076095	0.631662647	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	14	27	0.5185185185185185	6	f79v.15	LINE_END	qokain|olkeey|cheokain|dy|teey|qokain	ok|olkeey|ok|y|eey|ok	q:NONE:0:ain:0:0|NONE:NONE:0:NONE:0:0|che:NONE:0:ain:0:0|d:NONE:0:NONE:0:0|t:NONE:0:NONE:0:0|q:NONE:0:ain:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.993114027	0.988432085	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	15	27	0.5555555555555556	5	f79v.16	DY	dol|sheey|qol|olkshey|qokeedy	l|eey|l|olkshey|okee	d:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.982682269	0.969039931	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	16	27	0.5925925925925926	1	f79v.16	DY	olkeedy	olkee	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.786959583	0.603037756	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	17	27	0.6296296296296297	3	f79v.16	LINE_END	qol|okaiin|oly	l|ok|oly	q:O:0:NONE:0:0|NONE:NONE:0:aiin:0:0|NONE:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.778814842	0.596054004	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	18	27	0.6666666666666666	10	f79v.17	LINE_END	qol|sheey|chol|ol|dar|qokaiin|cheekey|qoky|otain|oram	l|eey|l|l|ar|ok|ekey|oky|ot|ora	q:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|ch:O:0:NONE:0:0|NONE:O:0:NONE:0:0|d:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|che:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|NONE:NONE:0:NONE:0:1	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.998690792	0.997801812	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	19	27	0.7037037037037037	3	f79v.21	DY	dshey|qokal|sheedy	shey|ok|ee	d:NONE:0:NONE:0:0|q:NONE:0:al:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.769333552	0.582175087	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	20	27	0.7407407407407407	3	f79v.21	DY	sheky|orain|otshdy	eky|or|sh	sh:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|NONE:OT:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.763140671	0.574219977	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	21	27	0.7777777777777778	3	f79v.21	LINE_END	dain|cther|aror	ain|cther|aror	d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.754584195	0.564563503	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	22	27	0.8148148148148148	3	f79v.25	DY	qokeey|ol|olshdy	okeey|l|olsh	q:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.741199605	0.551404611	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	23	27	0.8518518518518519	2	f79v.25	DY	qotain|oteedy	ot|ee	q:NONE:0:ain:0:0|NONE:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.547925316	0.257137148	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	24	27	0.8888888888888888	4	f79v.25	LINE_END	olkain|otshey|sain|ol	olk|shey|ain|l	NONE:NONE:0:ain:0:0|NONE:OT:0:NONE:0:0|s:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.840634830	0.739270852	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	25	27	0.9259259259259259	1	f79v.26	DY	ykeedy	ykee	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.755516508	0.552285913	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	26	27	0.9629629629629629	3	f79v.26	DY	okaiin|dykaiin|otedy	ok|yk|e	NONE:NONE:0:aiin:0:0|d:NONE:0:aiin:0:0|NONE:OT:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.484353568	0.130408765	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R03	27	27	1.0	5	f79v.26	LINE_END	dkeey|tar|ol|otol|oiiiny	keey|ar|l|ol|oiiiny	d:NONE:0:NONE:0:0|t:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|NONE:OT:0:NONE:0:0|NONE:NONE:0:NONE:0:0	RECORD_CLOSER_LIKE	CLOSER	0.505250699	0.020404034	0	1	CAUTION_OUTCOME_OR_FORMAL_CLOSE	PROCEDURE_CAUTION;OUTCOME_TESTIMONY;GENERIC_RENDERER_CLOSE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	1	10	0.1	4	f79v.28	DY	pchey|ksheol|qokain|ofchedy	pchey|ksheol|ok|ofche	NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.536120938	0.089380219	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	2	10	0.2	1	f79v.28	DY	otalshdy	otalsh	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.847147934	0.777007083	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	3	10	0.3	3	f79v.28	DY	olkair|otaiin|okeedy	olk|ot|okee	NONE:NONE:0:air:0:0|NONE:NONE:0:aiin:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.787632740	0.662272743	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	4	10	0.4	10	f79v.35	DY	qor|cheey|kain|chl|ol|otol|dain|otain|ol|oteedy	or|ey|k|l|l|ol|ain|ot|l|ee	q:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|ch:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|NONE:OT:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|NONE:O:0:NONE:0:0|NONE:OT:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.990549078	0.981301188	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	5	10	0.5	1	f79v.35	LINE_END	qokan	okan	q:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.851770743	0.745109736	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	6	10	0.6	5	f79v.36	LINE_END	ysheey|ol|shey|oltshsey|sheepshey	ysheey|l|ey|oltshsey|eepshey	NONE:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.984555322	0.973220058	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	7	10	0.7	1	f79v.39	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.839906493	0.716622567	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	8	10	0.8	9	f79v.39	LINE_END	ykeey|sheey|or|or|aiin|yefaiin|chcthhy|dor|yty	ykeey|eey|or|or|aiin|yef|cthhy|or|yty	NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.986370257	0.973297933	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	9	10	0.9	8	f79v.40	DY	qokees|aiin|okain|ol|oiin|qokoin|sheky|qokeedy	okees|aiin|ok|l|oiin|okoin|eky|okee	q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.904598186	0.810067458	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f79v	f79	Q13|f79v|R04	10	10	1.0	2	f79v.40	LINE_END	qokar|ol	ok|l	q:NONE:0:ar:0:0|NONE:O:0:NONE:0:0	RECORD_CLOSER_LIKE	CLOSER	0.518618017	0.244484443	0	1	CAUTION_OUTCOME_OR_FORMAL_CLOSE	PROCEDURE_CAUTION;OUTCOME_TESTIMONY;GENERIC_RENDERER_CLOSE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	1	21	0.047619047619047616	12	f80r.14	LINE_END	solkain|shl|lky|chcthy|qokain|qotchy|qotal|dy|chckhy|lchey|qotar|otal	olk|l|lky|cthy|ok|chy|ot|y|ckhy|lchey|ot|ot	s:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|ch:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|q:OT:0:NONE:0:0|q:NONE:0:al:0:0|d:NONE:0:NONE:0:0|ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|NONE:NONE:0:al:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.822873490	0.645789845	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	2	21	0.09523809523809523	1	f80r.15	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.826764648	0.742679348	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	3	21	0.14285714285714285	1	f80r.15	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.839014939	0.745517822	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	4	21	0.19047619047619047	2	f80r.15	DY	checkhy|olchedy	ckhy|olche	che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.483493299	0.099943795	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	5	21	0.23809523809523808	6	f80r.15	LINE_END	qokain|chey|qokechckhy|otar|cheoltain|sy	ok|y|okechckhy|ot|olt|y	q:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:ar:0:0|che:NONE:0:ain:0:0|s:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.954603843	0.913200300	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	6	21	0.2857142857142857	1	f80r.16	DY	solchedy	olche	s:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.838220121	0.719195252	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	7	21	0.3333333333333333	1	f80r.16	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.833429730	0.706481784	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
