branch	locus	page	physical_folio	group_index	target_token	target_family	target_state	target_prefix	previous_dy_token	previous_dy_family	claim_state
OKAL	f79r.29	f79r	f79	4	qokal	DAQAB	AL_STATE	q	qody	DABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f79r.8	f79r	f79	3	qokal	DAQAB	AL_STATE	q	cheedy	KKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f80r.28	f80r	f80	7	qokal	DAQAB	AL_STATE	q	rchedy	CKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f80v.10	f80v	f80	6	qokal	DAQAB	AL_STATE	q	dolshedy	BABLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f80v.22	f80v	f80	2	qokal	DAQAB	AL_STATE	q	dchedy	BKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f81r.21	f81r	f81	2	qokal	DAQAB	AL_STATE	q	dshedy	BLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f81v.24	f81v	f81	3	qokal	DAQAB	AL_STATE	q	okchedy	AQKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f82r.2	f82r	f82	6	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f82r.5	f82r	f82	4	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f82v.18	f82v	f82	7	qokal	DAQAB	AL_STATE	q	lkedy	BQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f82v.24	f82v	f82	4	qokal	DAQAB	AL_STATE	q	olchedy	ABKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f82v.25	f82v	f82	8	qokal	DAQAB	AL_STATE	q	sheytchdy	LJAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f82v.26	f82v	f82	7	qokal	DAQAB	AL_STATE	q	sheedy	LKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f82v.35	f82v	f82	9	qokal	DAQAB	AL_STATE	q	okeedy	AQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f82v.9	f82v	f82	4	qokal	DAQAB	AL_STATE	q	dolshedy	BABLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f83r.23	f83r	f83	3	qokal	DAQAB	AL_STATE	q	qotedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f83v.15	f83v	f83	9	qokal	DAQAB	AL_STATE	q	olkeedy	ABQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f83v.19	f83v	f83	4	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f83v.7	f83v	f83	10	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f85r1.27	f85r1	f85	5	qokal	DAQAB	AL_STATE	q	okedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f86v3.31	f86v3	f86	5	qokal	DAQAB	AL_STATE	q	otchedy	AQKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f95v1.4	f95v1	f95	2	qokal	DAQAB	AL_STATE	q	tchedy	QKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f103r.21	f103r	f103	10	okaly	AQABA	AL_STATE	NONE	pchedy	PKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f107v.12	f107v	f107	7	qokaly	DAQABA	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f107v.14	f107v	f107	10	dlkal	BBQAB	AL_STATE	d	okchdy	AQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f107v.20	f107v	f107	9	pcholkal	PKABQAB	AL_STATE	NONE	qopchedy	DAPKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f108r.35	f108r	f108	9	qokalchdy	DAQABKBA	DY_RESOLUTION	q	cheedy	KKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f114v.5	f114v	f114	3	okaly	AQABA	AL_STATE	NONE	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f46r.4	f46r	f46	6	chekal	KJQAB	AL_STATE	che	qokaldy	DAQABBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f46v.5	f46v	f46	6	dykaly	BAQABA	AL_STATE	d	okedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f50v.2	f50v	f50	5	qokaly	DAQABA	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f58r.12	f58r	f58	7	okalys	AQABAC	AL_STATE	NONE	choldy	KABBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f58r.28	f58r	f58	9	okalody	AQABABA	DY_RESOLUTION	NONE	olaldy	ABABBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f58r.33	f58r	f58	6	qokaly	DAQABA	AL_STATE	q	oekeody	AJQJABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f58v.7	f58v	f58	6	qokalor	DAQABAC	AL_STATE	q	lchedy	BKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f75v.14	f75v	f75	5	qokaly	DAQABA	AL_STATE	q	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f77r.26	f77r	f77	6	qokaly	DAQABA	AL_STATE	q	lchedy	BKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f78r.32	f78r	f78	8	okaly	AQABA	AL_STATE	NONE	ykeedy	AQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f78r.34	f78r	f78	4	qokaly	DAQABA	AL_STATE	q	qopchedy	DAPKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f81v.1	f81v	f81	4	shekal	LJQAB	AL_STATE	sh	keedy	QKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f82r.3	f82r	f82	3	qokaly	DAQABA	AL_STATE	q	lcheckhedy	BKJUJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f83v.25	f83v	f83	8	qokaly	DAQABA	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL_NON_OKAL	f84v.27	f84v	f84	6	olkal	ABQAB	AL_STATE	NONE	olchedy	ABKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
