observation_id	page	physical_folio	locus	group_index	group_count	register	section	currier	hand	record_ordinal	field_ordinal	within_field_position	wrapper	q_flag	local_frame	inner_d	right_family	dy_closure	b3	line_close	paragraph_close	known_label_renderer	page_host	previous_page_host	nl_bucket	compiler_bucket	hybrid_bucket	host_length	control_id	ground_truth_architecture	source_observation_id	source_folio_hash	source_line_hash	source_surface_sha256
GDT276:f76v.41:G008	f76v	f76	f76v.41	8	9	R2	B	B	2	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lc?h	kc	10	5	202	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H3b5eb20049351461361549	ba93dd26dacbe46b95e3	8e9296394e5c30342933	1ee9ceccb73f98196fcb50a5d71873f57cb9a811a6968459a598064c3941b19f
GDT276:f77r.11:G001	f77r	f77	f77r.11	1	9	R2	B	B	2	1	1	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	pd	<LINE_BOS>	226	193	43	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H7e19ba2625800952b03134	4beea32abb554a444eff	7e3cf5e013cde7fc88f6	970f519c2cadbcefb1e81694f904bc6229dd2a8300e98c6d0d4fc4bfca584140
GDT276:f77r.11:G002	f77r	f77	f77r.11	2	9	R2	B	B	2	1	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ff	pd	66	129	215	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hced7830c2a9ce16bd4be66	4beea32abb554a444eff	e9bcff3ad034df92f0bd	27a84712e4b22c415fc544d55cdee82327a829f96d03329457f76ebf9af4dcaa
GDT276:f77r.11:G006	f77r	f77	f77r.11	6	9	R2	B	B	2	1	4	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	agcht	ff	39	182	228	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H551481f831f95160108152	fd7257a23297f456b9cc	e102b9e382bb096ac37d	75523a3c6039ebe44b5d2afac54d7b81fb9e69983a9a711c17a12c5a3ed61d94
GDT276:f77r.11:G008	f77r	f77	f77r.11	8	9	R2	B	B	2	1	5	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	pp	agcht	220	71	218	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H81b0d4cdf90616afccda62	4beea32abb554a444eff	e9bcff3ad034df92f0bd	3b64db95cb55c763391c707108489ae18b4112d783300de38e033b4c98c3deaf
GDT276:f77r.14:G001	f77r	f77	f77r.14	1	8	R2	B	B	2	1	1	FIRST	NONE	0	NONE	0	k	0	0	0	0	NONE	ande?d?	<LINE_BOS>	140	81	142	7	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H6579fe612bf842e5e7829a	097993445df3b4fa9d2f	14115fe6ffd230ea0953	7baa90fb5b0e3d2c2c43b8cf1313ecb446318cd0487fcef01eb2617a3bd91f12
GDT276:f77r.14:G003	f77r	f77	f77r.14	3	8	R2	B	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	gfn?	ande?d?	138	23	51	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hb48f8e895401f807228d66	ba93dd26dacbe46b95e3	17ebaa96c0d1065cb538	8679ddb1c49b9eab0dded8600c84684c456ea0d26531c0f0866abf43298c23bb
GDT276:f77r.14:G004	f77r	f77	f77r.14	4	8	R2	B	B	2	1	1	LAST	NONE	0	NONE	0	t	0	0	0	0	NONE	gp	gfn?	184	180	77	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H31f5eacae8d27574183027	4beea32abb554a444eff	e9bcff3ad034df92f0bd	64087abe6d4b2df660baa360f5041e2e3c05ed9d406e6d297d13c314c3f3ded5
GDT276:f77r.14:G005	f77r	f77	f77r.14	5	8	R2	B	B	2	1	2	FIRST	s	0	NONE	0	NONE	0	0	0	0	NONE	mr	gp	11	221	63	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H550495d5ee790f263f137c	4beea32abb554a444eff	039ac58f180e3352c188	a4a6172074384f943a78b96c7018ed9776cc3ab005ea58b20111288b8b72fe62
GDT276:f77r.16:G001	f77r	f77	f77r.16	1	8	R2	B	B	2	1	1	ONLY	NONE	0	NONE	0	y	0	0	0	0	NONE	a?c	<LINE_BOS>	226	78	128	3	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hd67d8bd283fc5e1d90ef6a	1b2ea139ee3e8331a8c7	83dd3120805959c78cd5	52991be459e41a5ca6d4d41910e09ce9c52537dbf7492ba807269688537907bd
GDT276:f77r.16:G002	f77r	f77	f77r.16	2	8	R2	B	B	2	1	2	FIRST	NONE	0	NONE	0	y	0	0	0	0	NONE	do	a?c	237	40	225	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H5941d3c86cb7af22fc9033	4beea32abb554a444eff	21b007979e0561c0a987	f789c4d98a4ee924f6611a858aed07c30b6c903ad874dd6a1961b42e8c9792b5
GDT276:f77r.16:G004	f77r	f77	f77r.16	4	8	R2	B	B	2	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	dq	do	106	5	194	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H4e4f4b3739fee0821b205e	4beea32abb554a444eff	f559ad4beb35258935c6	ab6db599234d2636659cba1aa191bd014c3867d5cfade98ff694785c20c28fc6
GDT276:f77r.16:G006	f77r	f77	f77r.16	6	8	R2	B	B	2	1	3	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	acgec?	dq	224	219	145	6	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hfd08cb58e978b25e69a6e3	097993445df3b4fa9d2f	0c24f18a2f7105b65995	ce2515f297b067b04720beda19d983f10de118de2384dff76fd44e306f6fdf61
GDT276:f77r.16:G007	f77r	f77	f77r.16	7	8	R2	B	B	2	1	4	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	a?t?	acgec?	46	196	174	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hd61a7afacc62029cf38d3a	ba93dd26dacbe46b95e3	04606851d7d13c2da1c6	cafa948d660da527510313cbd9524b57e90ad69a25b6988994ee932936e13ebf
GDT276:f77r.19:G002	f77r	f77	f77r.19	2	9	R2	B	B	2	1	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lin?h	<LINE_BOS>	48	129	210	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H2ce3cc48f992014b19db6f	fd7257a23297f456b9cc	200b2685690fee8020a4	48bafb2d46c01882bfedd9adc586298d08008a04647ced2674445658eff27496
GDT276:f77r.19:G003	f77r	f77	f77r.19	3	9	R2	B	B	2	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	amdkgd	lin?h	141	5	22	6	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H2e8f2e10e43a7edda2204e	097993445df3b4fa9d2f	6dcdbb1259c26080f6b0	acb703804771aa314730e79fd4347747d5e5ebcdb5eb5e211d6a5e9e346a121a
GDT276:f77r.19:G004	f77r	f77	f77r.19	4	9	R2	B	B	2	1	2	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	yqeh	amdkgd	103	172	118	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H75b2828d64e99355f69ab6	fc1a3be57854cf8bf387	31d613e85c6d5c681a90	7f56aae5e72572600584cb8454a43b0eb5799cfa60af27de1d0ef42527b8535c
GDT276:f77r.19:G005	f77r	f77	f77r.19	5	9	R2	B	B	2	1	3	ONLY	NONE	0	NONE	0	i	0	1	0	0	NONE	a?cc	yqeh	182	65	66	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H1f2798fd6132e75e778c2d	fc1a3be57854cf8bf387	174aa5f59978a3aec219	cd3abb306224e9e51d18014b89db2432720156f79287c7ec0d7d450d50fcc520
GDT276:f77r.19:G007	f77r	f77	f77r.19	7	9	R2	B	B	2	1	4	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	yaf?h	a?cc	169	25	31	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H252a4d288df26c29b38380	6d839c13276a6a31d8c2	1bcb7c93cdb04802e33d	0c4a567e097f94ab954341805809c8b5211c0c7dbde9671d8a0f7b76eb292271
GDT276:f77r.20:G001	f77r	f77	f77r.20	1	8	R2	B	B	2	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	po	<LINE_BOS>	140	58	240	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H20fb8886dfd8e60e08cde4	4beea32abb554a444eff	6b9c55d25b300ed54a9f	29d9489564c875d731108c8fbd8dfa3e698ca20be4c00878dda716de8c993b97
GDT276:f77r.20:G005	f77r	f77	f77r.20	5	8	R2	B	B	2	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	dp	po	178	5	92	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H45bbac223a1ab85e6d5e62	4beea32abb554a444eff	ab16f80de20aaa8f6214	fb8e20fc2e4c3f248c60c39bd652f3c1347298bb977b8b4d5903b85055620603
GDT276:f77r.20:G006	f77r	f77	f77r.20	6	8	R2	B	B	2	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	af?	dp	138	5	56	3	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H29abac87e54c76ae059516	0662e9205cdeb71067f2	cc7882b78ebb0a6cbbb3	94630aa63753e5a151d320f5ea97a48138fe060196611bfeabc86d9c84eb7634
GDT276:f77r.20:G008	f77r	f77	f77r.20	8	8	R2	B	B	2	1	3	ONLY	NONE	0	NONE	0	NONE	0	0	1	0	NONE	ahfn?	af?	241	228	215	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hf8b8c2398d998f49ea9269	6d839c13276a6a31d8c2	1bcb7c93cdb04802e33d	bbb08ae8e8ed813078628d2f9ae058a0e136a7a8cfaccd391a1dab4e98320897
GDT276:f77r.21:G003	f77r	f77	f77r.21	3	8	R2	B	B	2	1	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ymeh	<LINE_BOS>	146	202	255	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hc7f609bb92291976131ce3	fc1a3be57854cf8bf387	123afa71d8ce8b9da409	f2437e3e13b35eea10424b89d9e0f38703f029cf05a25f1b0f4696a0f878c219
GDT276:f77r.21:G005	f77r	f77	f77r.21	5	8	R2	B	B	2	1	4	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ahdrf	ymeh	182	182	36	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	He1cbbbeb2d1972460a7cb2	6d839c13276a6a31d8c2	90c8dc10f5576bc63bf2	b42b4949da47d2c054c5eaf71fcff5ea6466f695b9381c73de008909e5c1799d
GDT276:f77r.21:G008	f77r	f77	f77r.21	8	8	R2	B	B	2	1	4	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	lahdrfh	ahdrf	175	192	222	7	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H37319322c4a49d034d8a6f	3b16f9fb263f848c150c	a87a67964c04bf30ba79	d290ea8960684bb2de38318cee253465c7c0140d163bb129f1073671360c2a9f
GDT276:f77r.22:G001	f77r	f77	f77r.22	1	10	R2	B	B	2	1	1	ONLY	s	0	NONE	0	NONE	0	0	0	0	NONE	fd	<LINE_BOS>	226	22	118	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H3cba8adae59f1edeb62795	4beea32abb554a444eff	ab16f80de20aaa8f6214	4a69f19c8c264850d0f0fca1d7cd8ac0d07771cb9aaf5923c2c621a3e0f74475
GDT276:f77r.22:G002	f77r	f77	f77r.22	2	10	R2	B	B	2	1	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	d?	fd	233	129	119	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hb958bbd48caa28b3fc2025	4beea32abb554a444eff	dd7d20711315840942f4	70a0d5198ebb88f97a2cc83a236a8afcc28c7d9e6abf40c173dd54c9f45ad7f6
GDT276:f77r.22:G005	f77r	f77	f77r.22	5	10	R2	B	B	2	1	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ay?	d?	239	132	116	3	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Ha585e8b9dda8b92121e205	0662e9205cdeb71067f2	88846c37a97afde9c979	de5d03d6f43dba06c8e2636689db036119a335f539d45483d772d476b66e2875
GDT276:f77r.22:G009	f77r	f77	f77r.22	9	10	R3	B	B	2	1	3	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	aqt	ay?	11	4	78	3	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H878d7aba903ea3ddd45d3b	ac0b97a70d359c125772	c53cbaf952238aba5be2	9f12b5ded2d6be79d7d160f39da8c717c4656585be08eb8dce89429463bde9dc
GDT276:f77r.22:G010	f77r	f77	f77r.22	10	10	R3	B	B	2	1	4	ONLY	NONE	0	NONE	0	NONE	0	0	1	0	NONE	a?c	aqt	251	53	130	3	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H402505337299dee64e4ce7	ac0b97a70d359c125772	7c5bf9448ba72b261102	1ab0b3e80bba580aa75213004b01bc8a29d6afd53787f0a66755b9b72b65ed63
GDT276:f77r.26:G001	f77r	f77	f77r.26	1	6	R2	B	B	2	1	1	ONLY	s	0	NONE	0	NONE	0	0	0	0	NONE	sd	<LINE_BOS>	226	22	118	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H07737de92f6875942b2220	4beea32abb554a444eff	f20fc9349e9f583124dc	a0566e5c4d077424a7be39d95d1308488c81b7b49274588bf9f5b2eb13554ac4
GDT276:f77r.26:G003	f77r	f77	f77r.26	3	6	R2	B	B	2	1	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	px	sd	56	223	69	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	He7e5956fe5f5dbc23c43b0	4beea32abb554a444eff	f20fc9349e9f583124dc	3f14db6ed20043e880a29460790f5f5cec2a7d38c41795e59fdac71789322af2
GDT276:f77r.26:G004	f77r	f77	f77r.26	4	6	R2	B	B	2	1	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lpsh	px	73	132	149	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H1157cd39e795f11d30a75a	1b2ea139ee3e8331a8c7	02b0660c60016d0fa3aa	1f87e996d032a0c03057603273e82a0e44f04508dcd239dff17a557ad21072f0
GDT276:f77r.26:G006	f77r	f77	f77r.26	6	6	R2	B	B	2	1	4	ONLY	NONE	0	NONE	0	NONE	0	0	1	0	NONE	lid?h	lpsh	80	199	167	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Heb4fc319aa1527311e2d9e	6d839c13276a6a31d8c2	37091d413f1d74c203f9	37e4a7cb4e2a13e6195f9a06c33b922b5fcee694452eca2f346d210e426f0a04
GDT276:f77r.27:G001	f77r	f77	f77r.27	1	6	R2	B	B	2	1	1	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	adkc?	<LINE_BOS>	226	193	43	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H4d8f6eacbf13c4f844f0f6	6d839c13276a6a31d8c2	94e16c87bc8e68d0c158	8022ea24ad4841f0eefe36a4cadf78c8c0bfb1f52e357a78f1e9ab430b16adfd
GDT276:f77r.27:G002	f77r	f77	f77r.27	2	6	R2	B	B	2	1	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	x?	adkc?	23	129	57	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H28f32f7abcd8c5520ef923	097993445df3b4fa9d2f	cc4da41998380dcbe332	c1cbb8108bc8f123dd633dfa518481cb84dc00d12807b6be4915a80aab091636
GDT276:f77r.27:G003	f77r	f77	f77r.27	3	6	R2	B	B	2	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	xg	x?	18	5	166	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H09ad896ef6fe1c82315c80	097993445df3b4fa9d2f	8ae0eb5d0aba2f8f5811	7a5443b6636713baa6350c1cf3ec620b2771a8d411ea3180c5d46b502b9ab77d
GDT276:f77r.28:G001	f77r	f77	f77r.28	1	6	R2	B	B	2	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	gaq?nk	<LINE_BOS>	140	58	240	6	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hbdbb563c1ad2f82d906431	695c02336e3f5ed13b4e	4446d5418be4144f7a5d	496609bf6b96e7db32454b3aa44a03a570a738359e6398ba1e8ba4ee4724e72f
GDT276:f77r.28:G003	f77r	f77	f77r.28	3	6	R2	B	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	dx	gaq?nk	216	23	165	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hb1d471a9daf9430213f154	097993445df3b4fa9d2f	0c24f18a2f7105b65995	9aaf680776b98fd17fe63376120525cbcdffc01bc66f71df96b6e90b87f39b86
GDT276:f77r.28:G004	f77r	f77	f77r.28	4	6	R2	B	B	2	1	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	a?qil?	dx	31	139	253	6	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	He96e09a959fba238c7d966	695c02336e3f5ed13b4e	f3255d6c90bc78b5a071	2a5d2116024442645fafcc1f00a096af91a39f44849112d0ad2a7a96857f6abf
GDT276:f77r.28:G005	f77r	f77	f77r.28	5	6	R2	B	B	2	1	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	cs	a?qil?	147	129	133	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H25334d849a746811f31cb7	097993445df3b4fa9d2f	0c24f18a2f7105b65995	935f68319d4f227e02bfd54a0ddf85b8a242e42a4277aa5ef5eaab691710924e
GDT276:f77r.28:G006	f77r	f77	f77r.28	6	6	R2	B	B	2	1	2	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	ge	cs	35	3	83	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H256a52d26d124b283bdeaa	097993445df3b4fa9d2f	83bcb14368b3a6d44ea8	56af4bde70a47ae7d0f1ebb30e45ed336165d5c9ec00ba9a92311e33a4256d74
GDT276:f77r.29:G001	f77r	f77	f77r.29	1	5	R2	B	B	2	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	arch	<LINE_BOS>	140	58	240	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H5abfc3dc265e7f139ca509	1b2ea139ee3e8331a8c7	02b0660c60016d0fa3aa	fcc7ea2b247546c50013fd23dcc4b8d6f2bf6b9eccc5c6ee65d25291deb0ace3
GDT276:f77r.29:G004	f77r	f77	f77r.29	4	5	R2	B	B	2	1	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	adrt	arch	6	202	109	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hfcb854884e2082a8d2641c	1b2ea139ee3e8331a8c7	8353115135e27a85dc18	fa319db4810f9a98f536e781aab5097a5f847b1c4d27ca3f30efe378e4b7aeff
GDT276:f77r.29:G005	f77r	f77	f77r.29	5	5	R2	B	B	2	1	3	ONLY	NONE	0	NONE	0	NONE	0	0	1	0	NONE	dq	adrt	50	228	104	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H2d1ee06eb344faf3f499cd	097993445df3b4fa9d2f	9db22669adb3b7e26035	ab6db599234d2636659cba1aa191bd014c3867d5cfade98ff694785c20c28fc6
GDT276:f77r.31:G002	f77r	f77	f77r.31	2	6	R2	B	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	axcd	<LINE_BOS>	152	23	104	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H4d8e1ffc59036c3e79de25	5fd040f6619fb3d7c5ad	b537d61f53a770ea741f	46b1804e682328ab48e36d0548f91eb41f56b6654751c6b4fceca9e83d448ced
GDT276:f77r.31:G003	f77r	f77	f77r.31	3	6	R2	B	B	2	1	1	MIDDLE	s	0	NONE	0	NONE	0	0	0	0	NONE	ae??d	axcd	48	116	58	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H21e13c6649bd93ce37a251	6d839c13276a6a31d8c2	94e16c87bc8e68d0c158	cf2b536af075d07c9e85a7a00d211f387c7c169abb627b2e0c696596f40b04a3
GDT276:f77r.31:G006	f77r	f77	f77r.31	6	6	R2	B	B	2	1	3	ONLY	NONE	0	NONE	0	NONE	0	0	1	0	NONE	limsh	ae??d	144	228	242	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hf99650233e45f4ef80e1df	6d839c13276a6a31d8c2	6187e0244327aaf0aaa3	a87017001a3f23e5ea0f87206a73b9def73955f2d498fc6f87166b56b31508c7
GDT276:f77r.37:G001	f77r	f77	f77r.37	1	7	R2	B	B	2	1	1	FIRST	NONE	0	NONE	0	k	0	0	0	0	NONE	a?ec	<LINE_BOS>	140	81	142	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H7ceba91fa8bd139c70a210	5fd040f6619fb3d7c5ad	32a0d592155793a33b8d	a16495d9f2d13c293376801748cf0b8cc5cdd005ef46050e19eb4b5fff31152a
GDT276:f77r.37:G003	f77r	f77	f77r.37	3	7	R2	B	B	2	1	1	LAST	b	0	NONE	0	NONE	0	0	0	0	NONE	d?	a?ec	168	154	179	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	He19efca90875759bed5bb2	097993445df3b4fa9d2f	6dcdbb1259c26080f6b0	57ec9d6f8c7b452f38a48bb8eb92d51f10ed9a7fbf85841e76703a80140deded
GDT276:f77r.37:G004	f77r	f77	f77r.37	4	7	R2	B	B	2	1	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	mr	d?	139	129	141	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H1cfa846592692a773be4ed	097993445df3b4fa9d2f	6dcdbb1259c26080f6b0	e44b4bd707c540bca8615b21f850fb41e02029701df241d179c1a5f3acbf5bf1
GDT276:f77r.37:G006	f77r	f77	f77r.37	6	7	R2	B	B	2	1	3	FIRST	NONE	0	NONE	0	k	0	0	0	0	NONE	dp	mr	218	98	49	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H9f247dbe7e22b194d4c709	097993445df3b4fa9d2f	6b9aad219bca718aa614	a4064cd0f0b5d4a3b025a148ff8152208df2276871ba294ba1845e15cd10c701
GDT276:f77r.37:G007	f77r	f77	f77r.37	7	7	R2	B	B	2	1	3	LAST	NONE	0	NONE	0	e	0	0	1	1	NONE	amd?	dp	166	247	71	4	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H7cf23e33d1028b7378ebf6	0662e9205cdeb71067f2	8abb6faa3b8d688698fc	9c13a3c4ae6e7d597e3e7d9b73907546c109813ccb7754aea2c810bc5b2b19b8
GDT276:f77r.38:G003	f77r	f77	f77r.38	3	9	R2	B	B	2	2	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	dq	<LINE_BOS>	253	245	162	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H4be157d9d7a9d4d9960f63	695c02336e3f5ed13b4e	bf092292c4d500fc2bee	ab6db599234d2636659cba1aa191bd014c3867d5cfade98ff694785c20c28fc6
GDT276:f77r.38:G004	f77r	f77	f77r.38	4	9	R2	B	B	2	2	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	dp	dq	201	127	224	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	Hd3876904d46eddb8121679	695c02336e3f5ed13b4e	bf092292c4d500fc2bee	fb8e20fc2e4c3f248c60c39bd652f3c1347298bb977b8b4d5903b85055620603
GDT276:f77r.38:G005	f77r	f77	f77r.38	5	9	R2	B	B	2	2	3	MIDDLE	s	0	NONE	0	NONE	0	0	0	0	NONE	admmt	dp	123	222	25	5	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H81da91aaefc2150d4ca9f1	6d839c13276a6a31d8c2	59d14099f2232c651ef2	fa2e68d107814113d6661a88dc33c26e7e12a4805aae67ddb251d659d9832e64
GDT276:f77r.38:G007	f77r	f77	f77r.38	7	9	R2	B	B	2	2	3	MIDDLE	s	0	NONE	0	NONE	0	0	0	0	NONE	fd	admmt	51	222	36	2	ARBITRARY_LOCAL_CODEBOOK	KNOWN_REVERSIBLE_LEXICAL_ID_CODEBOOK	H53a6b33d31666cabca725d	695c02336e3f5ed13b4e	6c2cd27260bf38cb1160	4a69f19c8c264850d0f0fca1d7cd8ac0d07771cb9aaf5923c2c621a3e0f74475
