group_id	locus	page	physical_folio	group_index	group_count	token	stripped_prefix	residual_host	dy_closure	family_surface	family_length	host_length	section	currier	hand	kind	grammar_scope	annotation_certainty	object_tags	relation_tags	unit	annotation_source	raw_source_description
f71r.3|G001	f71r.3	f71r	f71	1	1	okldam	NONE	okldam	0	AQBBAB	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 11:30. Grove's #3. Kluge's 07A. Star/nymph at 11:00?
f71r.4|G001	f71r.4	f71r	f71	1	1	oteoaldy	NONE	oteoal	1	AQJAABBA	8	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 00:30. Grove's #4. Kluge's 08A. Star/nymph at 00:00?
f71r.5|G001	f71r.5	f71r	f71	1	1	oteolar	NONE	oteolar	0	AQJABAC	7	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 01:30. Grove's #5. Kluge's 09A. Star/nymph at 01:00?
f71r.6|G001	f71r.6	f71r	f71	1	1	okeoaly	NONE	okeoaly	0	AQJAABA	7	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 02:30. Grove's #6. Kluge's 10A. Star/nymph at 02:00?
f71r.7|G001	f71r.7	f71r	f71	1	1	otaleky	NONE	otaleky	0	AQABJQA	7	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 03:30. Grove's #7. Kluge's 11A. Star/nymph at 03:00?
f71r.8|G001	f71r.8	f71r	f71	1	1	otalsar	NONE	otalsar	0	AQABCAC	7	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 05:15. Grove's #8. Kluge's 12A. Star/nymph at 04:45? The @s is mfd but still probly an @s.
f71v.10|G001	f71v.10	f71v	f71	1	3	opalar	NONE	opalar	0	APABAC	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 08:00. Grove's #10. Kluge's 14A. Star/nymph at 07:15?
f71v.10|G002	f71v.10	f71v	f71	2	3	am	NONE	am	0	AB	2	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 08:00. Grove's #10. Kluge's 14A. Star/nymph at 07:15?
f71v.10|G003	f71v.10	f71v	f71	3	3	dan	d	an	0	BAE	3	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 08:00. Grove's #10. Kluge's 14A. Star/nymph at 07:15?
f71v.11|G001	f71v.11	f71v	f71	1	2	opalor	NONE	opalor	0	APABAC	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 09:30. Grove's #1. Kluge's 15A. Star/nymph at 09:00?
f71v.11|G002	f71v.11	f71v	f71	2	2	ar	NONE	ar	0	AC	2	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 09:30. Grove's #1. Kluge's 15A. Star/nymph at 09:00?
f71v.14|G001	f71v.14	f71v	f71	1	1	otalody	NONE	otalo	1	AQABABA	7	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 01:00. Grove's #3. Kluge's 02A. Star/nymph at 00:00?
f71v.15|G001	f71v.15	f71v	f71	1	1	otalaiin	NONE	otalaiin	0	AQABAG	6	8	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 03:30. Grove's #4. Kluge's 03A. Star/nymph at 03:00?
f71v.17|G001	f71v.17	f71v	f71	1	1	sholshdy	sh	olsh	1	LABLBA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 09:15. Grove's #1. Kluge's 05A. Star/nymph at 08:45?
f71v.2|G001	f71v.2	f71v	f71	1	2	char	ch	ar	0	KAC	3	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 10:30. Grove's #2. Kluge's 06A. Star/nymph at 10:00?
f71v.3|G001	f71v.3	f71v	f71	1	1	chfaly	ch	faly	0	KPABA	5	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 11:30. Grove's #3. Kluge's 07A. Star/nymph at 11:00?
f71v.4|G001	f71v.4	f71v	f71	1	1	okolar	NONE	okolar	0	AQABAC	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 00:30. Grove's #4. Kluge's 08A. Star/nymph at 00:00?
f71v.5|G001	f71v.5	f71v	f71	1	1	otchody	NONE	otcho	1	AQKABA	6	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 01:30. Grove's #5. Kluge's 09A. Star/nymph at 01:00?
f71v.7|G001	f71v.7	f71v	f71	1	1	otaiin	NONE	otaiin	0	AQAG	4	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 03:45. Grove's #7. Kluge's 11A. Star/nymph at 03:15?
f71v.8|G001	f71v.8	f71v	f71	1	1	okaraiin	NONE	okaraiin	0	AQACAG	6	8	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 05:15. Grove's #8. Kluge's 12A. Star/nymph at 04:30?
f72r1.10|G001	f72r1.10	f72r1	f72	1	3	otalef	NONE	otalef	0	AQABJP	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 07:30. Was <f72r1.14A;K>. Grove's #9. Star/nymph at 07:00?
f72r1.10|G003	f72r1.10	f72r1	f72	3	3	ainam	NONE	ainam	0	AFAB	4	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 07:30. Was <f72r1.14A;K>. Grove's #9. Star/nymph at 07:00?
f72r1.13|G001	f72r1.13	f72r1	f72	1	1	ofaralar	NONE	ofaralar	0	APACABAC	8	8	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S2	transcription/sources/Stolfi_text25e1-52.evt	Labels on star/nymph band 2 (inner). || Label at 10:30. Grove's #1. Kluge's 01A. Star/nymph at 08:45?
f72r1.14|G001	f72r1.14	f72r1	f72	1	1	otchoshy	NONE	otchoshy	0	AQKALA	6	8	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S2	transcription/sources/Stolfi_text25e1-52.evt	Labels on star/nymph band 2 (inner). || Label at 01:00. Kluge's 02A. Grove's #2. Star/nymph at 00:15?
f72r1.15|G001	f72r1.15	f72r1	f72	1	1	otchdal	NONE	otchdal	0	AQKBAB	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S2	transcription/sources/Stolfi_text25e1-52.evt	Labels on star/nymph band 2 (inner). || Label at 03:00. Kluge's 03A. Grove's #3. Star/nymph at 02:15?
f72r1.16|G001	f72r1.16	f72r1	f72	1	2	okeey	NONE	okeey	0	AQKA	4	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S2	transcription/sources/Stolfi_text25e1-52.evt	Labels on star/nymph band 2 (inner). || Label at 06:00. Kluge's 04A. Grove's #4. Star/nymph at 05:00?
f72r1.16|G002	f72r1.16	f72r1	f72	2	2	ary	NONE	ary	0	ACA	3	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S2	transcription/sources/Stolfi_text25e1-52.evt	Labels on star/nymph band 2 (inner). || Label at 06:00. Kluge's 04A. Grove's #4. Star/nymph at 05:00?
f72r1.17|G001	f72r1.17	f72r1	f72	1	1	otainy	NONE	otainy	0	AQAFA	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S2	transcription/sources/Stolfi_text25e1-52.evt	Labels on star/nymph band 2 (inner). || Label at 07:15. Kluge's 05A. Grove's #5. Star/nymph at 07:00?
f72r1.5|G001	f72r1.5	f72r1	f72	1	1	okalam	NONE	okalam	0	AQABAB	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 01:30. Grove's #4. Kluge's 09A. Star/nymph at 01:00?
f72r1.8|G001	f72r1.8	f72r1	f72	1	1	otaraldy	NONE	otaral	1	AQACABBA	8	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 04:30. Grove's #7. Kluge's 12A. Star/nymph at 04:00?
f72r1.9|G001	f72r1.9	f72r1	f72	1	2	otaiin	NONE	otaiin	0	AQAG	4	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 06:00. Grove's #8. Kluge's 13A. Star/nymph at 05:15?
f72r1.9|G002	f72r1.9	f72r1	f72	2	2	otain	NONE	otain	0	AQAF	4	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 06:00. Grove's #8. Kluge's 13A. Star/nymph at 05:15?
f72r2.10|G001	f72r2.10	f72r2	f72	1	1	okaly	NONE	okaly	0	AQABA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 00:45. Grove's #4. Kluge's 13A. Star/nymph at 00:15?
f72r2.11|G001	f72r2.11	f72r2	f72	1	1	okal	NONE	okal	0	AQAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 01:15. Grove's #5. Kluge's 14A. Star/nymph at 01:00?
f72r2.12|G001	f72r2.12	f72r2	f72	1	2	okeey	NONE	okeey	0	AQKA	4	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 02:00. Grove's #6. Kluge's 15A. Star/nymph at 02:00?
f72r2.12|G002	f72r2.12	f72r2	f72	2	2	ary	NONE	ary	0	ACA	3	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 02:00. Grove's #6. Kluge's 15A. Star/nymph at 02:00?
f72r2.13|G001	f72r2.13	f72r2	f72	1	1	oteeary	NONE	oteeary	0	AQKACA	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 03:00. Grove's #7. Kluge's 16A. Star/nymph at 03:00?
f72r2.15|G001	f72r2.15	f72r2	f72	1	1	okaircham	NONE	okaircham	0	AQAFKAB	7	9	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 05:15. Grove's #9. Kluge's 18A. Star/nymph at 05:00?
f72r2.18|G001	f72r2.18	f72r2	f72	1	1	okaly	NONE	okaly	0	AQABA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 07:15. Grove's #12. Kluge's 21A. Star/nymph at 07:30?
f72r2.19|G001	f72r2.19	f72r2	f72	1	1	orary	NONE	orary	0	ACACA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 08:00. Grove's #13. Kluge's 22A. Star/nymph at 08:00?
f72r2.2|G001	f72r2.2	f72r2	f72	1	1	oklairdy	NONE	oklair	1	AQBAFBA	7	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S0	transcription/sources/Stolfi_text25e1-52.evt	Labels on stars/nymphs outside diagram. || Label at 11:00. Grove's #2. Kluge's 27A. Star/nymph at 11:00?
f72r2.20|G001	f72r2.20	f72r2	f72	1	1	okyd	NONE	okyd	0	AQAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 09:00. Grove's #15. Kluge's 24A. Star/nymph at 09:00?
f72r2.21|G001	f72r2.21	f72r2	f72	1	1	otolam	NONE	otolam	0	AQABAB	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 09:30. Grove's #16. Kluge's 25A. Star/nymph at 09:30?
f72r2.23|G001	f72r2.23	f72r2	f72	1	1	otal	NONE	otal	0	AQAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (inner). || Label at 11:00. Kluge's 01A. Grove's #1. Star/nymph at 10:30.
f72r2.25|G001	f72r2.25	f72r2	f72	1	1	okam	NONE	okam	0	AQAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (inner). || Label at 00:45. Grove's #3. Kluge's 03A. Star/nymph at 00:30?
f72r2.26|G001	f72r2.26	f72r2	f72	1	1	otalshy	NONE	otalshy	0	AQABLA	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (inner). || Label at 01:45. Grove's #4. Kluge's 04A. Star/nymph at 02:00?
f72r2.27|G001	f72r2.27	f72r2	f72	1	1	okaldy	NONE	okal	1	AQABBA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (inner). || Label at 03:30. Grove's #5. Kluge's 05A. Star/nymph at 03:30?
f72r2.29|G001	f72r2.29	f72r2	f72	1	1	otam	NONE	otam	0	AQAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (inner). || Label at 06:30. Grove's #7. Kluge's 07A. Star/nymph at 06:30?
f72r2.30|G001	f72r2.30	f72r2	f72	1	1	ainaly	NONE	ainaly	0	AFABA	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (inner). || Label at 07:15. Grove's #8. Kluge's 08A. Star/nymph at 08:00?
f72r2.4|G001	f72r2.4	f72r2	f72	1	1	okairy	NONE	okairy	0	AQAFA	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S0	transcription/sources/Stolfi_text25e1-52.evt	Labels on stars/nymphs outside diagram. || Label at 00:15. Grove's #4. Kluge's 29A. Star/nymph at 00:30?
f72r2.7|G001	f72r2.7	f72r2	f72	1	1	otaraldy	NONE	otaral	1	AQACABBA	8	6	Z		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 10:30. Grove's #1. Kluge's 10A. Star/nymph at 10:00.
f72r2.8|G001	f72r2.8	f72r2	f72	1	1	okalar	NONE	okalar	0	AQABAC	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 11:00. Grove's #2. Kluge's 11A. Star/nymph at 11:00?
f72r2.9|G001	f72r2.9	f72r2	f72	1	1	okal	NONE	okal	0	AQAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost band inside diagram). || Label at 00:00. Grove's #3. Kluge's 12A. Star/nymph at 11:45?
f72r3.11|G001	f72r3.11	f72r3	f72	1	1	ofsholdy	NONE	ofshol	1	APLABBA	7	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 07:00. Grove's #11. Star/nymph at 07:00?
f72r3.12|G001	f72r3.12	f72r3	f72	1	2	opoeey	NONE	opoeey	0	APAKA	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 08:00. Grove's #12. Star/nymph at 08:00?
f72r3.12|G002	f72r3.12	f72r3	f72	2	2	okaiin	NONE	okaiin	0	AQAG	4	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 08:00. Grove's #12. Star/nymph at 08:00?
f72r3.16|G001	f72r3.16	f72r3	f72	1	1	ytairal	NONE	ytairal	0	AQAFAB	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (middle). || Label at 00:00. Grove's #3. Star/nymph at 00:00?
f72r3.18|G001	f72r3.18	f72r3	f72	1	1	ory	NONE	ory	0	ACA	3	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (middle). || Label at 01:45. Grove's #5. Star/nymph at 01:30?
f72r3.19|G001	f72r3.19	f72r3	f72	1	2	ochey	NONE	ochey	0	AKJA	4	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (middle). || Label at 02:30. Grove's #6. Star/nymph at 02:30?
f72r3.19|G002	f72r3.19	f72r3	f72	2	2	fydy	NONE	fy	1	PABA	4	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (middle). || Label at 02:30. Grove's #6. Star/nymph at 02:30?
f72r3.2|G001	f72r3.2	f72r3	f72	1	1	olkalaiin	NONE	olkalaiin	0	ABQABAG	7	9	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 10:30. Grove's #2. Star/nymph at 10:30?
f72r3.22|G001	f72r3.22	f72r3	f72	1	1	okalar	NONE	okalar	0	AQABAC	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (middle). || Label at 06:30. Grove's #9. Star/nymph at 06:30?
f72r3.25|G001	f72r3.25	f72r3	f72	1	1	olfsheoral	NONE	olfsheoral	0	ABPLJACAB	9	10	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (middle). || Label at 10:00. Grove's #1. Star/nymph at 10:00?
f72r3.27|G001	f72r3.27	f72r3	f72	1	1	opalal	NONE	opalal	0	APABAB	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S3	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 4 (inner) || Label at 10:30. Grove's #2. Star/nymph at 10:30?
f72r3.28|G001	f72r3.28	f72r3	f72	1	1	yfary	NONE	yfary	0	APACA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S3	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 4 (inner) || Label at 00:00. Grove's #3. Star/nymph at 00:00?
f72r3.3|G001	f72r3.3	f72r3	f72	1	1	olalsy	NONE	olalsy	0	ABABCA	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 11:00. Grove's #3. Star/nymph at 11:00?
f72r3.30|G001	f72r3.30	f72r3	f72	1	2	ytoar	NONE	ytoar	0	AQAAC	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S3	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 4 (inner) || Label at 03:05. Grove's #5. Star/nymph at 03:00?
f72r3.31|G001	f72r3.31	f72r3	f72	1	1	octho	NONE	octho	0	AUA	3	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S3	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 4 (inner) || Label at 06:00. Grove's #6. Star/nymph at 06:00?
f72r3.33|G001	f72r3.33	f72r3	f72	1	1	oletal	NONE	oletal	0	ABJQAB	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S3	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 4 (inner) || Label at 09:00. Grove's #1. Star/nymph at 09:00?
f72r3.8|G001	f72r3.8	f72r3	f72	1	2	ypaiin	NONE	ypaiin	0	APAG	4	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 03:45. Grove's #8. Star/nymph at 04:00? The @y is nested under the arm of the hooked one-leg two-loop gallows &246;, AFTER the hook.
f72v1.10|G001	f72v1.10	f72v1	f72	1	1	odal	NONE	odal	0	ABAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 01:45. Grove's #9. Star/nymph at 01:30?
f72v1.11|G001	f72v1.11	f72v1	f72	1	1	aiinod	NONE	aiinod	0	AGAB	4	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 02:15. Grove's #10. Star/nymph at 02:00?
