module	locus	page	physical_folio	source_group_index	source_group_count_by_reading	ZL3b_token	IT2a_token	RF1b_token	match_state_by_reading	match_positions_zero_based	proposed_segmentation_by_reading	reading_agreement	layout_role	kind	section	currier	hand	grammar_scope	left_separator_by_reading	right_separator_by_reading	annotation_provenance	object_tags	relation_tags	annotation_certainty	raw_source_description	claim_state
OL	f58r.26	f58r	f58	5	ZL3b:7;IT2a:7;RF1b:7	opsheolaiin	opsheolaiin	opsheolaiin	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:5;IT2a:5;RF1b:5	ZL3b:opshe+[OL]+aiin;IT2a:opshe+[OL]+aiin;RF1b:opshe+[OL]+aiin	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	STAR_OR_SKY		HEDGED	Text. || <!S??> = star, 8 points in the margin.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f58r.27	f58r	f58	1	ZL3b:12;IT2a:12;RF1b:13	yteor	yteor	yteor	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:1;IT2a:1;RF1b:1	ZL3b:y+[TE]+or;IT2a:y+[TE]+or;RF1b:y+[TE]+or	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.27	f58r	f58	3	ZL3b:12;IT2a:12;RF1b:13	chaltar	chaltar	chaltar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:5;RF1b:5	ZL3b:chalt+[AR]+∅;IT2a:chalt+[AR]+∅;RF1b:chalt+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.27	f58r	f58	4	ZL3b:12;IT2a:12;RF1b:13	ar	ar	ar	ZL3b:FREE;IT2a:FREE;RF1b:FREE	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[AR]+∅;IT2a:∅+[AR]+∅;RF1b:∅+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.27	f58r	f58	8	ZL3b:12;IT2a:12;RF1b:13	chear	chear	chear	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:che+[AR]+∅;IT2a:che+[AR]+∅;RF1b:che+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.27	f58r	f58	9	ZL3b:12;IT2a:12;RF1b:13	chear	chear	chear	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:che+[AR]+∅;IT2a:che+[AR]+∅;RF1b:che+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.27	f58r	f58	10	ZL3b:12;IT2a:12;RF1b:13	chor	char	cho	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:2	IT2a:ch+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:UNCERTAIN_SMALL_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.27	f58r	f58	11	ZL3b:12;IT2a:12;RF1b:13	ar	ar	r	ZL3b:FREE;IT2a:FREE;RF1b:ABSENT	ZL3b:0;IT2a:0	ZL3b:∅+[AR]+∅;IT2a:∅+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:UNCERTAIN_SMALL_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.27	f58r	f58	12	ZL3b:12;IT2a:12;RF1b:13	am	am	ar	ZL3b:ABSENT;IT2a:ABSENT;RF1b:FREE	RF1b:0	RF1b:∅+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAL	f58r.28	f58r	f58	2	ZL3b:9;IT2a:9;RF1b:9	odalaly	odalaly	odalaly	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:1;IT2a:1;RF1b:1	ZL3b:o+[DAL]+aly;IT2a:o+[DAL]+aly;RF1b:o+[DAL]+aly	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAL	f58r.28	f58r	f58	3	ZL3b:9;IT2a:9;RF1b:9	dalal	dalal	dalal	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[DAL]+al;IT2a:∅+[DAL]+al;RF1b:∅+[DAL]+al	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.28	f58r	f58	7	ZL3b:9;IT2a:9;RF1b:9	shokar	shokar	shokar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:shok+[AR]+∅;IT2a:shok+[AR]+∅;RF1b:shok+[AR]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.28	f58r	f58	8	ZL3b:9;IT2a:9;RF1b:9	olaldy	olaldy	olaldy	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[OL]+aldy;IT2a:∅+[OL]+aldy;RF1b:∅+[OL]+aldy	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.28	f58r	f58	8	ZL3b:9;IT2a:9;RF1b:9	olaldy	olaldy	olaldy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:olal+[DY]+∅;IT2a:olal+[DY]+∅;RF1b:olal+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.28	f58r	f58	9	ZL3b:9;IT2a:9;RF1b:9	okalody	okalody	okalody	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:5;RF1b:5	ZL3b:okalo+[DY]+∅;IT2a:okalo+[DY]+∅;RF1b:okalo+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.29	f58r	f58	1	ZL3b:13;IT2a:12;RF1b:13	odalar	odalar	odalar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:odal+[AR]+∅;IT2a:odal+[AR]+∅;RF1b:odal+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAL	f58r.29	f58r	f58	1	ZL3b:13;IT2a:12;RF1b:13	odalar	odalar	odalar	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:1;IT2a:1;RF1b:1	ZL3b:o+[DAL]+ar;IT2a:o+[DAL]+ar;RF1b:o+[DAL]+ar	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.29	f58r	f58	3	ZL3b:13;IT2a:12;RF1b:13	sar	sar	sar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:1;IT2a:1;RF1b:1	ZL3b:s+[AR]+∅;IT2a:s+[AR]+∅;RF1b:s+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.29	f58r	f58	4	ZL3b:13;IT2a:12;RF1b:13	alol	alol	alol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:al+[OL]+∅;IT2a:al+[OL]+∅;RF1b:al+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAL	f58r.29	f58r	f58	5	ZL3b:13;IT2a:12;RF1b:13	daly	daly	daly	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[DAL]+y;IT2a:∅+[DAL]+y;RF1b:∅+[DAL]+y	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.29	f58r	f58	8	ZL3b:13;IT2a:12;RF1b:13	ar	ar	ar	ZL3b:FREE;IT2a:FREE;RF1b:FREE	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[AR]+∅;IT2a:∅+[AR]+∅;RF1b:∅+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAL	f58r.3	f58r	f58	2	ZL3b:8;IT2a:8;RF1b:8	dalaldam	dalaldam	dalaldam	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[DAL]+aldam;IT2a:∅+[DAL]+aldam;RF1b:∅+[DAL]+aldam	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.30	f58r	f58	2	ZL3b:10;IT2a:10;RF1b:10	ar	ar	ar	ZL3b:FREE;IT2a:FREE;RF1b:FREE	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[AR]+∅;IT2a:∅+[AR]+∅;RF1b:∅+[AR]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.30	f58r	f58	5	ZL3b:10;IT2a:10;RF1b:10	chdy	chdy	chdy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:ch+[DY]+∅;IT2a:ch+[DY]+∅;RF1b:ch+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.30	f58r	f58	7	ZL3b:10;IT2a:10;RF1b:10	chody	chody	chody	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:cho+[DY]+∅;IT2a:cho+[DY]+∅;RF1b:cho+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.30	f58r	f58	8	ZL3b:10;IT2a:10;RF1b:10	cheol	cheol	cheol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:che+[OL]+∅;IT2a:che+[OL]+∅;RF1b:che+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.30	f58r	f58	9	ZL3b:10;IT2a:10;RF1b:10	okolchy	okolchy	okolchy	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:2;IT2a:2;RF1b:2	ZL3b:ok+[OL]+chy;IT2a:ok+[OL]+chy;RF1b:ok+[OL]+chy	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.30	f58r	f58	10	ZL3b:10;IT2a:10;RF1b:10	otaldy	otaldy	otaldy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:otal+[DY]+∅;IT2a:otal+[DY]+∅;RF1b:otal+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.31	f58r	f58	1	ZL3b:11;IT2a:9;RF1b:10	odshchol	odshchol	odshchol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:6;IT2a:6;RF1b:6	ZL3b:odshch+[OL]+∅;IT2a:odshch+[OL]+∅;RF1b:odshch+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.31	f58r	f58	4	ZL3b:11;IT2a:9;RF1b:10	or	chol	or	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:2	IT2a:ch+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.31	f58r	f58	5	ZL3b:11;IT2a:9;RF1b:10	chol	olekar	chol	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:4	IT2a:olek+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.31	f58r	f58	5	ZL3b:11;IT2a:9;RF1b:10	chol	olekar	chol	ZL3b:SUFFIX;IT2a:PREFIX;RF1b:SUFFIX	ZL3b:2;IT2a:0;RF1b:2	ZL3b:ch+[OL]+∅;IT2a:∅+[OL]+ekar;RF1b:ch+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.31	f58r	f58	6	ZL3b:11;IT2a:9;RF1b:10	ol	otarchol	olekar	ZL3b:ABSENT;IT2a:INTERNAL;RF1b:SUFFIX	IT2a:2;RF1b:4	IT2a:ot+[AR]+chol;RF1b:olek+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.31	f58r	f58	6	ZL3b:11;IT2a:9;RF1b:10	ol	otarchol	olekar	ZL3b:FREE;IT2a:SUFFIX;RF1b:PREFIX	ZL3b:0;IT2a:6;RF1b:0	ZL3b:∅+[OL]+∅;IT2a:otarch+[OL]+∅;RF1b:∅+[OL]+ekar	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.31	f58r	f58	7	ZL3b:11;IT2a:9;RF1b:10	ekar	chol	otarchol	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:INTERNAL	ZL3b:2;RF1b:2	ZL3b:ek+[AR]+∅;RF1b:ot+[AR]+chol	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.31	f58r	f58	7	ZL3b:11;IT2a:9;RF1b:10	ekar	chol	otarchol	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:SUFFIX	IT2a:2;RF1b:6	IT2a:ch+[OL]+∅;RF1b:otarch+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.31	f58r	f58	8	ZL3b:11;IT2a:9;RF1b:10	otarchol	kam	chol	ZL3b:INTERNAL;IT2a:ABSENT;RF1b:ABSENT	ZL3b:2	ZL3b:ot+[AR]+chol	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.31	f58r	f58	8	ZL3b:11;IT2a:9;RF1b:10	otarchol	kam	chol	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:SUFFIX	ZL3b:6;RF1b:2	ZL3b:otarch+[OL]+∅;RF1b:ch+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.31	f58r	f58	9	ZL3b:11;IT2a:9;RF1b:10	chol	qokal	kag	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:ABSENT	ZL3b:2	ZL3b:ch+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:LINE_END;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.32	f58r	f58	3	ZL3b:9;IT2a:8;RF1b:8	chtaldy	chtaldy	chtaldy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:5;RF1b:5	ZL3b:chtal+[DY]+∅;IT2a:chtal+[DY]+∅;RF1b:chtal+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
