rank	feature_family	feature_value	denominator	ha_count	ha_folios	ha_rate_per_1000	hb_count	hb_folios	hb_rate_per_1000	sb_count	sb_folios	sb_rate_per_1000	ob_count	ob_folios	ob_rate_per_1000	sa_count	sa_folios	sa_rate_per_1000	other_count	other_folios	other_rate_per_1000	shared_a_enrichment_log2	shared_other_b_specificity_log2	hb_sb_abs_log2_rate_difference	minimum_target_folio_support	same_hand3_support	hb_hand3_count	hb_hand3_folios	sb_hand3_count	sb_hand3_folios	hb_nonhand3_count	hb_nonhand3_folios	cross_hand_target_support	sa_cross_currier_sensitivity	lofo_min_a_enrichment_log2	lofo_min_other_b_specificity_log2	family_selector_bits	rank_score	formal_function_hint	classification
138	FIELD_SHAPE	CLOSED|LEN_3|OTHER>DY_RESOLUTION	FIELD	11	8	12.721238938	9	9	20.652173913	25	9	16.831683168	24	9	14.361078546	0	0	8.620689655	2	2	14.044943820	0.403940270	0.229015351	0.295114199	9	YES	2	2	23	9	7	7	YES	ABSENT	0.222671407	0.047746488	5.129283017	3.807326616	FORMAL_PATTERN	SHARED_NOT_ENRICHED
139	CLOSED_FIELD_CLOSER	okch	FIELD	0	0	0.553097345	10	5	22.826086957	7	5	4.950495050	15	9	9.085580305	0	0	8.620689655	0	0	2.808988764	3.161967480	-0.876005862	2.205038855	5	YES	3	2	7	5	7	3	YES	ABSENT	2.830461936	-1.207511406	4.000000000	3.768404691	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
140	CORE	eo	GROUP	11	10	2.939672802	5	4	4.154078550	26	10	5.457166392	8	3	1.880530973	1	1	4.966887417	9	4	13.888888889	0.498872911	1.143388428	0.393623536	4	NO	0	0	24	10	5	4	YES	PRESENT	-0.133455561	0.927653011	6.209453366	3.767377665	MIXED_STATE_HOST	SHARED_NOT_ENRICHED
141	WRAPPER_TRANSITION	NONE>ch	TRANSITION	213	46	68.407561679	47	13	41.813380282	152	12	36.361468765	68	13	17.796830346	11	1	44.401544402	15	6	27.288732394	-0.911745331	1.030790159	0.201554202	12	YES	11	2	146	12	36	11	YES	PRESENT	-0.999773249	0.942762241	5.491853096	3.718707445	FORMAL_PATTERN	SHARED_NOT_ENRICHED
142	STATE_TRANSITION	AR_REFERENCE>CARRIER_STATE	TRANSITION	30	20	9.772508811	26	10	23.327464789	55	11	13.233190272	44	13	11.561444531	5	1	21.235521236	4	3	7.922535211	0.437360025	0.194839245	0.817868615	10	YES	4	2	53	11	22	8	YES	PRESENT	0.336642957	0.094122177	6.000000000	3.682696581	FORMAL_PATTERN	SHARED_NOT_ENRICHED
143	STATE_TRANSITION	CARRIER_STATE>AR_REFERENCE	TRANSITION	21	15	6.888817687	18	11	16.285211268	43	11	10.371959943	45	13	11.821252273	3	1	13.513513514	3	2	6.161971831	0.590360237	-0.188694335	0.650873896	11	YES	4	2	42	10	14	9	YES	PRESENT	0.461084490	-0.317970081	6.000000000	3.661191455	FORMAL_PATTERN	SHARED_NOT_ENRICHED
144	WRAPPER_TRANSITION	ch>NONE	TRANSITION	187	45	60.076898430	55	13	48.855633803	143	12	34.215546018	64	12	16.757599376	14	1	55.984555985	14	5	25.528169014	-0.812158363	1.029836481	0.513872966	12	YES	10	2	137	12	45	11	YES	PRESENT	-0.854121698	0.987873146	5.491853096	3.661181353	FORMAL_PATTERN	SHARED_NOT_ENRICHED
145	CORE	ykeey	GROUP	7	7	1.917177914	3	3	2.643504532	9	5	1.956342669	2	2	0.553097345	0	0	1.655629139	4	3	6.578947368	0.029174867	1.822553770	0.434292708	3	NO	0	0	9	5	3	3	YES	ABSENT	-0.391701295	1.401677608	6.209453366	3.634582282	PREDOMINANT_OTHER	SHARED_NOT_ENRICHED
146	WRAPPER_CORE	NONE|ykeey	GROUP	7	7	1.917177914	3	3	2.643504532	9	5	1.956342669	2	2	0.553097345	0	0	1.655629139	4	3	6.578947368	0.029174867	1.822553770	0.434292708	3	NO	0	0	9	5	3	3	YES	ABSENT	-0.391701295	1.401677608	6.357552005	3.634582282	FORMAL_PATTERN	SHARED_NOT_ENRICHED
147	STATE_TRANSITION	OT_AR_LOCAL>OTHER	TRANSITION	1	1	0.480615187	5	4	4.841549296	7	6	1.788268956	6	4	1.688750325	0	0	1.930501931	0	0	0.880281690	1.895609591	0.082607687	1.436905050	4	YES	2	2	7	6	3	2	YES	ABSENT	1.576122764	-0.236879140	6.000000000	3.581692848	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
148	WRAPPER_TRANSITION	ch>q	TRANSITION	39	23	12.656199936	16	7	14.524647887	53	12	12.756318550	31	12	8.183943882	2	1	9.652509653	6	3	11.443661972	0.011367734	0.640343873	0.187291160	7	YES	7	2	51	12	9	5	YES	PRESENT	-0.163312566	0.465663572	5.491853096	3.558066027	FORMAL_PATTERN	SHARED_NOT_ENRICHED
149	CORE	ke	GROUP	0	0	0.127811861	9	8	7.175226586	6	3	1.338550247	9	6	2.101769912	0	0	1.655629139	0	0	0.730994152	3.388577667	-0.650933444	2.422353095	3	YES	1	1	6	3	8	7	YES	ABSENT	2.622104504	-1.417406607	6.209453366	3.526467675	PREDOMINANT_CLOSURE_HOST	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
150	CORE	o	GROUP	144	41	36.937627812	31	13	23.791540785	67	12	13.900329489	21	7	4.756637168	3	1	11.589403974	21	6	31.432748538	-1.409972137	1.547105193	0.775329626	12	YES	4	1	64	12	27	12	YES	PRESENT	-1.513388078	1.443689252	6.209453366	3.449907962	MIXED_STATE_HOST	SHARED_NOT_ENRICHED
151	CLOSED_FIELD_CLOSER	ke	FIELD	0	0	0.553097345	9	8	20.652173913	6	3	4.290429043	9	6	5.568581477	0	0	8.620689655	0	0	2.808988764	2.955516602	-0.376187942	2.267099823	3	YES	1	1	6	3	8	7	YES	ABSENT	2.196036280	-1.135668264	4.000000000	3.445778748	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
152	STATE_TRANSITION	OTHER>AL_STATE	TRANSITION	33	22	10.733739186	13	10	11.883802817	81	12	19.432522651	40	11	10.522213562	8	1	32.818532819	9	4	16.725352113	0.146843834	0.175558336	0.709476625	10	YES	2	2	81	12	11	8	YES	PRESENT	-0.081394178	-0.052679677	6.000000000	3.427095476	FORMAL_PATTERN	SHARED_NOT_ENRICHED
153	WRAPPER_TRANSITION	q>NONE	TRANSITION	98	37	31.560397309	61	13	54.137323944	338	12	80.710538865	354	13	92.101844635	12	1	48.262548263	27	5	48.415492958	0.778508208	-0.766606476	0.576133492	12	YES	26	2	323	12	35	11	YES	PRESENT	0.560607445	-0.984507238	5.491853096	3.424274705	FORMAL_PATTERN	SHARED_NOT_ENRICHED
154	WRAPPER_CORE	q|ote	GROUP	0	0	0.127811861	3	2	2.643504532	8	7	1.750411862	25	12	5.641592920	0	0	1.655629139	0	0	0.730994152	3.775600790	-1.688408150	0.594757380	2	NO	0	0	8	7	3	2	YES	ABSENT	3.239042575	-2.224966365	6.357552005	3.374776451	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
155	STATE_TRANSITION	CARRIER_STATE>OTHER	TRANSITION	179	45	57.513617430	36	14	32.130281690	149	12	35.646161183	82	13	21.434138737	8	1	32.818532819	24	6	43.133802817	-0.839969953	0.584023181	0.149813089	12	YES	5	2	145	12	31	12	YES	PRESENT	-1.012819395	0.411173739	6.000000000	3.369586402	FORMAL_PATTERN	SHARED_NOT_ENRICHED
156	CORE	aiin	GROUP	302	45	77.326175869	62	13	47.205438066	206	12	42.524711697	126	13	27.986725664	16	1	54.635761589	34	6	50.438596491	-0.862655412	0.603558748	0.150651613	12	YES	10	2	202	12	52	11	YES	PRESENT	-0.930186723	0.536027437	6.209453366	3.366017248	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
157	STATE_TRANSITION	AL_STATE>OTHER	TRANSITION	17	13	5.607177187	9	7	8.362676056	64	11	15.379113019	27	11	7.144712912	5	1	21.235521236	3	3	6.161971831	0.576690019	0.227088636	0.878935715	7	YES	1	1	64	11	8	6	YES	PRESENT	0.331474339	-0.018127044	6.000000000	3.364310797	FORMAL_PATTERN	SHARED_NOT_ENRICHED
158	STATE_TRANSITION	Q_OUTER_STATE>AR_REFERENCE	TRANSITION	9	7	3.043896187	6	5	5.721830986	34	11	8.226037196	20	9	5.326058717	8	1	32.818532819	1	1	2.640845070	0.910557727	0.103408550	0.523720712	5	YES	3	2	33	10	3	3	YES	PRESENT	0.628923322	-0.178225855	6.000000000	3.337068422	FORMAL_PATTERN	SHARED_NOT_ENRICHED
159	CLOSED_FIELD_CLOSER	okee	FIELD	0	0	0.553097345	6	6	14.130434783	108	12	71.617161716	119	13	70.046893318	0	0	8.620689655	1	1	8.426966292	4.675128630	-2.309515209	2.341499487	6	YES	1	1	105	12	5	5	YES	ABSENT	4.504823521	-2.479820318	4.000000000	3.327089969	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
160	WRAPPER_CORE	t|ar	GROUP	1	1	0.383435583	6	4	4.909365559	6	5	1.338550247	5	4	1.216814159	0	0	1.655629139	0	0	0.730994152	1.803615166	0.137562451	1.874865299	4	YES	2	1	6	5	4	3	YES	ABSENT	1.399712083	-0.266340633	6.357552005	3.325673062	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
161	RECORD_STATE	CARRIER_STATE	GROUP	809	47	206.927402863	236	16	178.625377644	751	12	154.757001647	632	13	139.933628319	28	1	94.370860927	125	6	183.479532164	-0.419120028	0.145261975	0.206932379	12	YES	54	2	726	12	182	14	YES	PRESENT	-0.486986759	0.077395244	3.584962501	3.323115476	FORMAL_PATTERN	SHARED_NOT_ENRICHED
162	FIELD_SHAPE	CLOSED|LEN_2|Q_OUTER_STATE>DY_RESOLUTION	FIELD	1	1	1.659292035	5	4	11.956521739	34	12	22.772277228	53	13	31.359906213	0	0	8.620689655	1	1	8.426966292	2.849158029	-1.391123487	0.929480811	4	YES	1	1	31	12	4	3	YES	ABSENT	2.267784324	-1.972497193	5.129283017	3.315222232	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
163	FIELD_TEMPLATE	Q_OUTER_STATE>DY_RESOLUTION	FIELD	1	1	1.659292035	5	4	11.956521739	34	12	22.772277228	53	13	31.359906213	0	0	8.620689655	1	1	8.426966292	2.849158029	-1.391123487	0.929480811	4	YES	1	1	31	12	4	3	YES	ABSENT	2.267784324	-1.972497193	4.169925001	3.315222232	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
164	CORE	okee	GROUP	0	0	0.127811861	6	6	4.909365559	108	12	22.343492586	119	13	26.438053097	0	0	1.655629139	1	1	2.192982456	5.263442966	-2.429007439	2.186246215	6	YES	1	1	105	12	5	5	YES	ABSENT	5.063325935	-2.629124470	6.209453366	3.285224375	PREDOMINANT_CLOSURE_HOST	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
165	WRAPPER_CORE	sh|dy	GROUP	1	1	0.383435583	7	5	5.664652568	6	5	1.338550247	6	2	1.438053097	0	0	1.655629139	0	0	0.730994152	1.803615166	-0.103445649	2.081316177	5	YES	3	2	6	5	4	3	YES	ABSENT	1.383585210	-0.523475605	6.357552005	3.244473929	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
166	STATE_TRANSITION	AL_STATE>AR_REFERENCE	TRANSITION	9	9	3.043896187	6	5	5.721830986	22	10	5.364806867	22	9	5.845674201	8	1	32.818532819	1	1	2.640845070	0.817607079	-0.123843190	0.092950648	5	YES	1	1	21	10	5	4	YES	PRESENT	0.514375078	-0.427075191	6.000000000	3.232251065	FORMAL_PATTERN	SHARED_NOT_ENRICHED
167	CLOSED_FIELD_CLOSER	o	FIELD	44	23	49.225663717	27	12	59.782608696	35	11	23.432343234	15	5	9.085580305	2	1	43.103448276	16	5	92.696629213	-1.070909427	1.366850662	1.351224621	11	YES	4	1	33	11	23	11	YES	PRESENT	-1.259375997	1.178384093	4.000000000	3.205291425	FORMAL_PATTERN	SHARED_NOT_ENRICHED
168	FIELD_SHAPE	CLOSED|LEN_4PLUS|OL_STATE>DY_RESOLUTION	FIELD	9	8	10.508849558	8	5	18.478260870	31	12	20.792079208	34	12	20.222743259	1	1	25.862068966	8	4	47.752808989	0.814224239	-0.130149735	0.170205055	5	YES	1	1	30	12	7	4	YES	PRESENT	0.341685096	-0.602688878	5.129283017	3.183934477	FORMAL_PATTERN	SHARED_NOT_ENRICHED
169	WRAPPER_TRANSITION	d>che	TRANSITION	19	15	6.247997437	15	8	13.644366197	35	12	8.464473057	34	11	8.963367108	0	0	1.930501931	12	4	22.007042254	0.438026396	-0.082620528	0.688813217	8	NO	0	0	34	12	15	8	YES	ABSENT	0.316320419	-0.204326505	5.491853096	3.180924262	FORMAL_PATTERN	SHARED_NOT_ENRICHED
170	FIELD_TEMPLATE	AR_REFERENCE>CARRIER_STATE>DY_RESOLUTION	FIELD	1	1	1.659292035	3	3	7.608695652	4	3	2.970297030	2	2	1.465416178	0	0	8.620689655	0	0	2.808988764	0.840039385	1.019296760	1.357041948	3	NO	0	0	4	3	3	3	YES	ABSENT	0.127737815	0.306995190	4.169925001	3.180815170	FORMAL_PATTERN	SHARED_NOT_ENRICHED
171	WRAPPER_TRANSITION	che>t	TRANSITION	6	6	2.082665812	3	3	3.080985915	14	7	3.457319981	7	3	1.948558067	0	0	1.930501931	0	0	0.880281690	0.564960726	0.660985163	0.166262046	3	NO	0	0	14	7	3	3	YES	ABSENT	0.171289296	0.267313732	5.491853096	3.142814866	FORMAL_PATTERN	SHARED_NOT_ENRICHED
172	WRAPPER_CORE	t|aiin	GROUP	6	4	1.661554192	4	4	3.398791541	9	6	1.956342669	4	3	0.995575221	3	1	11.589403974	0	0	0.730994152	0.235625744	0.974556863	0.796862787	4	YES	1	1	9	6	3	3	YES	PRESENT	-0.163683114	0.575248005	6.357552005	3.133679308	FORMAL_PATTERN	SHARED_NOT_ENRICHED
173	FIELD_SHAPE	OPEN|LEN_4PLUS|CARRIER_STATE>OTHER	FIELD	10	7	11.615044248	5	4	11.956521739	16	7	10.891089109	9	6	5.568581477	0	0	8.620689655	2	2	14.044943820	-0.092846419	0.967766459	0.134649527	4	NO	0	0	16	7	5	4	YES	ABSENT	-0.454781510	0.605831369	5.129283017	3.129523371	FORMAL_PATTERN	SHARED_NOT_ENRICHED
174	WRAPPER_CORE	che|o	GROUP	10	7	2.684049080	3	3	2.643504532	30	11	6.280889621	3	3	0.774336283	1	1	4.966887417	7	4	10.964912281	-0.021959253	1.771419650	1.248517116	3	NO	0	0	27	11	3	3	YES	PRESENT	-0.466495011	1.326883892	6.357552005	3.125201840	FORMAL_PATTERN	SHARED_NOT_ENRICHED
175	STATE_TRANSITION	OTHER>CARRIER_STATE	TRANSITION	179	46	57.513617430	33	12	29.489436620	177	12	42.322365284	73	13	19.095869057	6	1	25.096525097	21	6	37.852112676	-0.963705321	0.626937682	0.521221997	12	YES	6	1	173	12	27	11	YES	PRESENT	-1.114591738	0.476051264	6.000000000	3.103061080	FORMAL_PATTERN	SHARED_NOT_ENRICHED
176	WRAPPER_CORE	che|ckhy	GROUP	1	1	0.383435583	3	3	2.643504532	7	3	1.544481054	10	8	2.323008850	0	0	1.655629139	1	1	2.192982456	2.010066044	-0.588872476	0.775329626	3	NO	0	0	7	3	3	3	YES	ABSENT	1.399712083	-1.199226437	6.357552005	3.033528755	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
177	STATE_TRANSITION	Q_OUTER_STATE>DY_RESOLUTION	TRANSITION	10	10	3.364306312	11	7	10.123239437	78	12	18.717215069	87	13	22.733177449	1	1	5.791505792	3	3	6.161971831	1.589290056	-1.167128319	0.886694766	7	YES	4	2	70	12	7	5	YES	PRESENT	1.352267062	-1.404151313	6.000000000	2.978814353	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
178	FIELD_SHAPE	OPEN|LEN_2|OTHER>CARRIER_STATE	FIELD	6	6	7.190265487	3	2	7.608695652	8	7	5.610561056	2	2	1.465416178	0	0	8.620689655	0	0	2.808988764	-0.357899993	1.936834599	0.439504108	2	YES	2	1	8	7	1	1	YES	ABSENT	-0.939154445	1.355580147	5.129283017	2.944145053	FORMAL_PATTERN	SHARED_NOT_ENRICHED
179	FIELD_TEMPLATE	OTHER>CARRIER_STATE>OPEN	FIELD	6	6	7.190265487	3	2	7.608695652	8	7	5.610561056	2	2	1.465416178	0	0	8.620689655	0	0	2.808988764	-0.357899993	1.936834599	0.439504108	2	YES	2	1	8	7	1	1	YES	ABSENT	-0.939154445	1.355580147	4.169925001	2.944145053	FORMAL_PATTERN	SHARED_NOT_ENRICHED
180	WRAPPER_TRANSITION	NONE>sh	TRANSITION	124	42	39.891060558	36	15	32.130281690	136	12	32.546494993	169	13	44.037412315	13	1	52.123552124	26	6	46.654929577	-0.312131851	-0.454796068	0.018568555	12	YES	8	2	133	12	28	13	YES	PRESENT	-0.436887005	-0.579551222	5.491853096	2.924227522	FORMAL_PATTERN	SHARED_NOT_ENRICHED
181	STATE_TRANSITION	DY_RESOLUTION>OL_STATE	TRANSITION	17	12	5.607177187	21	10	18.926056338	48	11	11.564139247	106	13	27.669524552	2	1	9.652509653	16	4	29.049295775	1.044311321	-1.258639968	0.710715939	10	YES	3	2	46	11	18	8	YES	PRESENT	0.892805188	-1.410146101	6.000000000	2.889745002	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
182	WRAPPER_CORE	sh|eo	GROUP	11	10	2.939672802	5	4	4.154078550	12	8	2.574135091	5	3	1.216814159	1	1	4.966887417	7	3	10.964912281	-0.191567818	1.080978922	0.690440728	4	NO	0	0	11	8	5	4	YES	PRESENT	-0.331338288	0.941208452	6.357552005	2.866118835	FORMAL_PATTERN	SHARED_NOT_ENRICHED
183	STATE_TRANSITION	ENTRY_STATE>DY_RESOLUTION	TRANSITION	18	13	5.927587312	12	8	11.003521127	31	12	7.510729614	37	13	9.742790335	1	1	5.791505792	10	5	18.485915493	0.341508054	-0.375381957	0.550940293	8	YES	4	2	28	11	8	6	YES	PRESENT	0.217867110	-0.499022901	6.000000000	2.860580951	FORMAL_PATTERN	SHARED_NOT_ENRICHED
184	WRAPPER_TRANSITION	sh>NONE	TRANSITION	126	44	40.531880807	37	14	33.010563380	121	12	28.969957082	135	13	35.203949078	10	1	40.540540541	28	5	50.176056338	-0.484499575	-0.281179728	0.188370213	12	YES	5	2	121	12	32	12	YES	PRESENT	-0.649703681	-0.446383834	5.491853096	2.840575308	FORMAL_PATTERN	SHARED_NOT_ENRICHED
185	WRAPPER_CORE	sh|ee	GROUP	1	1	0.383435583	3	2	2.643504532	15	9	3.191927512	31	12	6.969026549	0	0	1.655629139	0	0	0.730994152	2.785395669	-1.398505351	0.271976089	2	NO	0	0	14	9	3	2	YES	ABSENT	1.697676463	-2.486224557	6.357552005	2.835864775	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
186	WRAPPER_TRANSITION	q>che	TRANSITION	18	11	5.927587312	13	11	11.883802817	99	12	23.724368145	114	12	29.747986490	2	1	9.652509653	9	3	16.725352113	1.003479659	-1.323795450	0.997373092	11	YES	1	1	94	11	12	10	YES	PRESENT	0.817302479	-1.509972630	5.491853096	2.765960164	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
187	WRAPPER_TRANSITION	q>ch	TRANSITION	67	31	21.627683435	17	9	15.404929577	79	12	18.955650930	56	12	14.679137438	5	1	21.235521236	18	5	32.570422535	-0.489487058	0.069624891	0.299235912	9	YES	5	2	74	12	12	7	YES	PRESENT	-0.725362708	-0.166250760	5.491853096	2.752447972	FORMAL_PATTERN	SHARED_NOT_ENRICHED
188	FIELD_SHAPE	CLOSED|LEN_3|OL_STATE>DY_RESOLUTION	FIELD	3	3	3.871681416	6	4	14.130434783	16	9	10.891089109	34	13	20.222743259	2	1	43.103448276	2	2	14.044943820	1.492116081	-0.892830484	0.375657626	4	NO	0	0	16	9	6	4	YES	PRESENT	1.346263320	-1.038683245	5.129283017	2.733384879	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
189	STATE_TRANSITION	OL_STATE>DY_RESOLUTION	TRANSITION	24	15	7.850048062	16	8	14.524647887	73	12	17.525035765	131	13	34.164718109	3	1	13.513513514	21	5	37.852112676	0.887729798	-1.234004034	0.270914199	8	YES	3	2	70	12	13	6	YES	PRESENT	0.392461884	-1.729271947	6.000000000	2.688193666	FORMAL_PATTERN	SHARED_NOT_ENRICHED
190	WRAPPER_TRANSITION	che>sh	TRANSITION	7	7	2.403075937	7	6	6.602112676	17	7	4.172627563	24	8	6.365289686	0	0	1.930501931	1	1	2.640845070	0.796073917	-0.609270017	0.661971605	6	YES	1	1	17	7	6	5	YES	ABSENT	0.549650552	-0.855693382	5.491853096	2.663173019	FORMAL_PATTERN	SHARED_NOT_ENRICHED
191	WRAPPER_CORE	t|e	GROUP	0	0	0.127811861	5	4	4.154078550	4	4	0.926688633	11	8	2.544247788	0	0	1.655629139	0	0	0.730994152	2.858062950	-1.457082604	2.164371917	4	NO	0	0	4	4	5	4	YES	ABSENT	2.610475014	-1.704670540	6.357552005	2.640722483	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
192	CORE	ky	GROUP	9	9	2.428425358	12	8	9.441087613	14	10	2.985996705	13	8	2.986725664	3	1	11.589403974	2	1	3.654970760	0.298191430	-0.000352156	1.660740494	8	YES	2	1	14	10	10	7	YES	PRESENT	0.111951329	-0.186592258	6.209453366	2.637394029	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
193	WRAPPER_CORE	ch|ckhy	GROUP	5	5	1.405930470	15	8	11.706948640	15	7	3.191927512	22	11	4.977876106	0	0	1.655629139	2	2	3.654970760	1.182902640	-0.641102435	1.874865299	7	YES	3	2	15	7	12	6	YES	ABSENT	0.648379703	-1.175625373	6.357552005	2.604367556	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
194	CORE	odal	GROUP	8	7	2.172801636	3	3	2.643504532	7	5	1.544481054	2	2	0.553097345	0	0	1.655629139	1	1	2.192982456	-0.492434297	1.481516852	0.775329626	3	YES	1	1	7	5	2	2	YES	ABSENT	-1.101490286	0.872460862	6.209453366	2.601417742	PREDOMINANT_AL_STATE	SHARED_NOT_ENRICHED
195	WRAPPER_CORE	NONE|kar	GROUP	2	2	0.639059305	9	5	7.175226586	6	5	1.338550247	5	4	1.216814159	1	1	4.966887417	0	0	0.730994152	1.066649572	0.137562451	2.422353095	5	YES	1	1	6	5	8	4	YES	PRESENT	0.647903152	-0.281183969	6.357552005	2.577997976	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
196	STATE_TRANSITION	AR_REFERENCE>OL_STATE	TRANSITION	15	13	4.966356937	7	6	6.602112676	26	10	6.318550310	35	13	9.223174851	3	1	13.513513514	6	3	11.443661972	0.347405640	-0.545669855	0.063334168	6	YES	2	1	23	9	5	5	YES	PRESENT	0.118226113	-0.774849383	6.000000000	2.577423623	FORMAL_PATTERN	SHARED_NOT_ENRICHED
197	CORE	kar	GROUP	3	3	0.894683027	12	5	9.441087613	9	8	1.956342669	9	7	2.101769912	1	1	4.966887417	0	0	0.730994152	1.128710540	-0.103445649	2.270793976	5	YES	3	1	8	7	9	4	YES	PRESENT	0.899441919	-0.332714270	6.209453366	2.474830404	PREDOMINANT_AR_REFERENCE	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
198	FIELD_SHAPE	OPEN|LEN_1|OTHER>OTHER	FIELD	25	21	28.207964602	9	9	20.652173913	44	12	29.372937294	39	12	23.153575615	2	1	43.103448276	5	4	30.898876404	-0.449808917	-0.164941354	0.508193890	9	YES	1	1	41	12	8	8	YES	PRESENT	-0.536273008	-0.251405445	5.129283017	2.453080878	FORMAL_PATTERN	SHARED_NOT_ENRICHED
199	FIELD_TEMPLATE	OTHER>OPEN	FIELD	25	21	28.207964602	9	9	20.652173913	44	12	29.372937294	39	12	23.153575615	2	1	43.103448276	5	4	30.898876404	-0.449808917	-0.164941354	0.508193890	9	YES	1	1	41	12	8	8	YES	PRESENT	-0.536273008	-0.251405445	4.169925001	2.453080878	FORMAL_PATTERN	SHARED_NOT_ENRICHED
200	CORE	am	GROUP	19	11	4.984662577	8	5	6.419939577	16	8	3.397858320	8	6	1.880530973	2	1	8.278145695	2	2	3.654970760	-0.552870151	0.853485629	0.917934021	5	YES	2	2	16	8	6	3	YES	PRESENT	-0.947090681	0.459265099	6.209453366	2.426610968	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
201	FIELD_SHAPE	CLOSED|LEN_4PLUS|AL_STATE>DY_RESOLUTION	FIELD	4	3	4.977876106	4	3	9.782608696	13	8	8.910891089	19	9	11.430246190	1	1	25.862068966	1	1	8.426966292	0.840039385	-0.359214864	0.134649527	3	YES	3	2	13	8	1	1	YES	PRESENT	0.328325866	-0.870928382	5.129283017	2.413499758	FORMAL_PATTERN	SHARED_NOT_ENRICHED
202	WRAPPER_CORE	che|ky	GROUP	3	3	0.894683027	6	5	4.909365559	8	7	1.750411862	10	7	2.323008850	2	1	8.278145695	2	1	3.654970760	0.968245868	-0.408300230	1.487842176	5	NO	0	0	8	7	6	5	YES	PRESENT	0.707834378	-0.668711720	6.357552005	2.400987050	FORMAL_PATTERN	SHARED_NOT_ENRICHED
203	CORE	air	GROUP	15	15	3.962167689	5	4	4.154078550	38	10	7.928336079	13	7	2.986725664	3	1	11.589403974	4	3	6.578947368	0.068238556	0.475963767	0.932489623	4	NO	0	0	37	10	5	4	YES	PRESENT	-0.493921504	-0.086196293	6.209453366	2.399885607	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
204	STATE_TRANSITION	ENTRY_STATE>AL_STATE	TRANSITION	17	15	5.607177187	7	3	6.602112676	22	9	5.364806867	13	8	3.507404521	6	1	25.096525097	1	1	2.640845070	-0.063748425	0.613122404	0.299401526	3	YES	4	1	22	9	3	2	YES	PRESENT	-0.615002261	0.061868568	6.000000000	2.399673216	FORMAL_PATTERN	SHARED_NOT_ENRICHED
205	STATE_TRANSITION	Q_OUTER_STATE>OTHER	TRANSITION	47	28	15.219480936	15	7	13.644366197	84	12	20.147830234	59	11	15.458560665	4	1	17.374517375	7	3	13.204225352	-0.157613776	-0.180100617	0.562319099	7	YES	9	2	83	12	6	5	YES	PRESENT	-0.615002261	-0.637489102	6.000000000	2.381126058	FORMAL_PATTERN	SHARED_NOT_ENRICHED
206	CORE	ckhy	GROUP	17	15	4.473415133	23	10	17.749244713	33	8	6.898682043	52	13	11.615044248	1	1	4.966887417	4	3	6.578947368	0.624944122	-0.751601976	1.363364961	8	YES	3	2	33	8	20	8	YES	PRESENT	0.223928544	-1.152617554	6.209453366	2.361584667	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
207	WRAPPER_CORE	che|y	GROUP	25	19	6.518404908	10	7	7.930513595	70	12	14.518121911	50	11	11.172566372	0	0	1.655629139	11	6	16.812865497	0.282895329	-0.494474409	0.872368630	7	YES	2	1	68	11	8	6	YES	ABSENT	0.069117573	-0.708252165	6.357552005	2.352236604	FORMAL_PATTERN	SHARED_NOT_ENRICHED
