event_id	source_host_id	target_host_id	source_host	target_host	locus	physical_folio	section	currier	hand	source_index	target_index	source_frequency_bin	position_quartile	line_count_bin	claim_state
6299	H055eebf601617046	H252f10c83610ebca	aiin	f	f40v.13	f40	H	B	2	6	7	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6300	H908568596ab4050e	H65c74c15a686187b	okchey	o	f40v.15	f40	H	B	2	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6301	H65c74c15a686187b	H7175517a370b5cd2	o	or	f40v.15	f40	H	B	2	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6302	H7175517a370b5cd2	H5266ec758ae4a862	or	aiiin	f40v.15	f40	H	B	2	3	4	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6303	H055eebf601617046	H0a19b4727d1fbd3a	aiin	ot	f40v.18	f40	H	B	2	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6304	H0a19b4727d1fbd3a	Hfda71671c022a8e5	ot	ckhy	f40v.18	f40	H	B	2	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6305	Hfda71671c022a8e5	H2689367b205c16ce	ckhy	ok	f40v.18	f40	H	B	2	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6306	H2689367b205c16ce	H2689367b205c16ce	ok	ok	f40v.18	f40	H	B	2	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6307	H2689367b205c16ce	H7c8a7f77e1d86fd5	ok	arol	f40v.18	f40	H	B	2	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6308	H7c8a7f77e1d86fd5	H15d9332756935007	arol	okey	f40v.18	f40	H	B	2	6	7	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6309	H15d9332756935007	H10d56e5587a132ca	okey	okary	f40v.18	f40	H	B	2	7	8	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6310	H31b91ade4daf007e	He3b98a4da31a127d	pche	t	f40v.19	f40	H	B	2	1	2	F16_63	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6311	He3b98a4da31a127d	H28391d3bc64ec15c	t	of	f40v.19	f40	H	B	2	2	3	F5_15	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6312	H28391d3bc64ec15c	Hd1c029a7a36f8438	of	aro	f40v.19	f40	H	B	2	3	4	F5_15	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6313	H28e6f2b6b1c4b68a	H0c7f4d9e3aa56a1a	edey	polche	f41r.6	f41	H	B	5	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6314	H0c7f4d9e3aa56a1a	H99fa2a55212dbc31	polche	okeey	f41r.6	f41	H	B	5	2	3	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6315	H99fa2a55212dbc31	H8e5202705183bd3a	okeey	ke	f41r.6	f41	H	B	5	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6316	H8e5202705183bd3a	H8919abfa1b6d3183	ke	ytey	f41r.6	f41	H	B	5	4	5	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6317	He272bf5a83ea09eb	H438e0fe1f0684114	ypchedpy	epy	f41r.6	f41	H	B	5	7	8	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6318	H438e0fe1f0684114	H3f79bb7b435b0532	epy	e	f41r.6	f41	H	B	5	8	9	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6319	H174023d6298d8ced	Hb13c0ea15587743a	okee	oke	f41r.9	f41	H	B	5	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6320	Hb13c0ea15587743a	H8e5202705183bd3a	oke	ke	f41r.9	f41	H	B	5	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6321	H8e5202705183bd3a	Ha1fce4363854ff88	ke	y	f41r.9	f41	H	B	5	3	4	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6322	Ha1fce4363854ff88	H319938721e6fbfbc	y	ckheo	f41r.9	f41	H	B	5	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6323	H055eebf601617046	H65c74c15a686187b	aiin	o	f41r.9	f41	H	B	5	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6324	H65c74c15a686187b	H6351825030155836	o	al	f41r.9	f41	H	B	5	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6325	H34bf3f5039894f73	Hf93d69f4b998ad7d	ykeod	ykee	f41r.11	f41	H	B	5	1	2	F1	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6326	Hf93d69f4b998ad7d	H2bce189a88f21ae3	ykee	kee	f41r.11	f41	H	B	5	2	3	F16_63	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6327	H2bce189a88f21ae3	Hdc0e88548788380f	kee	ked	f41r.11	f41	H	B	5	3	4	F16_63	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6328	Hafa382d9e76e57e6	He590d4b7d1356326	pcheo	ofcheepy	f41v.2	f41	H	B	5	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6329	He590d4b7d1356326	Ha711892cf3c2b52a	ofcheepy	ofch	f41v.2	f41	H	B	5	2	3	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6330	Ha711892cf3c2b52a	H447dfed00055948f	ofch	cfhekch	f41v.2	f41	H	B	5	3	4	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6331	H447dfed00055948f	H8ecc337d54605949	cfhekch	ypche	f41v.2	f41	H	B	5	4	5	F1	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6332	H8ecc337d54605949	Hb806d8dae7ecbdfe	ypche	pchefy	f41v.2	f41	H	B	5	5	6	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6333	Hb806d8dae7ecbdfe	H343677762813eaeb	pchefy	ch	f41v.2	f41	H	B	5	6	7	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6334	H343677762813eaeb	H0a19b4727d1fbd3a	ch	ot	f41v.2	f41	H	B	5	7	8	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6335	H0a19b4727d1fbd3a	Hab5b62081b1d305e	ot	ar	f41v.2	f41	H	B	5	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6336	H2cda85e504e155f3	Hd9cf33379ae991a1	she	chey	f41v.3	f41	H	B	5	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6337	H39867664b9fa777a	H15d9332756935007	ykeey	okey	f41v.7	f41	H	B	5	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6338	H70095a15c71af019	H18ac3e7343f01689	ckh	d	f41v.7	f41	H	B	5	4	5	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6339	H055eebf601617046	H46c1a31206aa9ac3	aiin	olkeeo	f41v.8	f41	H	B	5	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6340	H9807eb6ec753a517	Hc4c2b52a080403a9	shy	tsh	f42r.3	f42	H	A	1	1	2	F5_15	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6341	Hc4c2b52a080403a9	H0a19b4727d1fbd3a	tsh	ot	f42r.3	f42	H	A	1	2	3	F1	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6342	H0a19b4727d1fbd3a	Habc42f1c89829b4d	ot	ain	f42r.3	f42	H	A	1	3	4	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6343	Habc42f1c89829b4d	H6351825030155836	ain	al	f42r.3	f42	H	A	1	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6344	H2689367b205c16ce	Hfa12806087aab99d	ok	ockhy	f42r.5	f42	H	A	1	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6345	Hfa12806087aab99d	H7175517a370b5cd2	ockhy	or	f42r.5	f42	H	A	1	2	3	F16_63	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6346	H9c716a9e5f8aa15b	Ha1fce4363854ff88	pcho	y	f42r.7	f42	H	A	1	1	2	F2_4	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6347	Ha1fce4363854ff88	H16ed5b8bcb1a07ce	y	ksh	f42r.7	f42	H	A	1	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6348	H16ed5b8bcb1a07ce	H0a19b4727d1fbd3a	ksh	ot	f42r.7	f42	H	A	1	3	4	F2_4	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6349	H0a19b4727d1fbd3a	Hca978112ca1bbdca	ot	a	f42r.7	f42	H	A	1	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6350	Hca978112ca1bbdca	Hea325d761f98c6b7	a	an	f42r.7	f42	H	A	1	5	6	F16_63	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6351	Ha6b66159e25a97bc	Hc0bc1e08f9743b2d	yshol	es	f42r.8	f42	H	A	1	1	2	F2_4	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6352	Hc0bc1e08f9743b2d	H3850f6103a8a10b8	es	cthol	f42r.8	f42	H	A	1	2	3	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6353	H3850f6103a8a10b8	H7175517a370b5cd2	cthol	or	f42r.8	f42	H	A	1	3	4	F16_63	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6354	H7175517a370b5cd2	Hacac86c0e609ca90	or	l	f42r.8	f42	H	A	1	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6355	Hacac86c0e609ca90	H0a120915a51af39e	l	ety	f42r.8	f42	H	A	1	5	6	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6356	Ha1fce4363854ff88	Hacac86c0e609ca90	y	l	f42r.10	f42	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6357	Hacac86c0e609ca90	H719b32d54bbd5d62	l	ksheo	f42r.10	f42	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6358	H719b32d54bbd5d62	H06ac78939f53d421	ksheo	cthor	f42r.10	f42	H	A	1	3	4	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6359	H06ac78939f53d421	He20882595488fa4f	cthor	ol	f42r.10	f42	H	A	1	4	5	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6360	He20882595488fa4f	H3850f6103a8a10b8	ol	cthol	f42r.10	f42	H	A	1	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6361	H3850f6103a8a10b8	Hacac86c0e609ca90	cthol	l	f42r.10	f42	H	A	1	6	7	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6362	Hf6df1ee04560b90f	Hacac86c0e609ca90	opor	l	f42r.13	f42	H	A	1	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6363	Hacac86c0e609ca90	H0a19b4727d1fbd3a	l	ot	f42r.13	f42	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6364	H0a19b4727d1fbd3a	Hacac86c0e609ca90	ot	l	f42r.13	f42	H	A	1	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6365	Hacac86c0e609ca90	Hacac86c0e609ca90	l	l	f42r.13	f42	H	A	1	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6366	Hacac86c0e609ca90	H055eebf601617046	l	aiin	f42r.13	f42	H	A	1	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6367	H055eebf601617046	Habc42f1c89829b4d	aiin	ain	f42r.13	f42	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6368	Habc42f1c89829b4d	H043a718774c572bd	ain	s	f42r.13	f42	H	A	1	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6369	H043a718774c572bd	Hca978112ca1bbdca	s	a	f42r.13	f42	H	A	1	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6370	H65c74c15a686187b	Ha115b3aef0a555b6	o	kshey	f42r.14	f42	H	A	1	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6371	Ha115b3aef0a555b6	Ha1fce4363854ff88	kshey	y	f42r.14	f42	H	A	1	2	3	F2_4	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6372	Ha1fce4363854ff88	H18ac3e7343f01689	y	d	f42r.14	f42	H	A	1	3	4	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6373	H18ac3e7343f01689	H18ac3e7343f01689	d	d	f42r.14	f42	H	A	1	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6374	H18ac3e7343f01689	H055eebf601617046	d	aiin	f42r.14	f42	H	A	1	5	6	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6375	H055eebf601617046	Hca978112ca1bbdca	aiin	a	f42r.14	f42	H	A	1	6	7	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6376	Ha2319c1f4d8b24a7	Hdf80071647156c98	pyd	eor	f42r.16	f42	H	A	1	1	2	F2_4	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6377	Hdf80071647156c98	H055eebf601617046	eor	aiin	f42r.16	f42	H	A	1	2	3	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6378	H055eebf601617046	H89c4ec9f6b3f1086	aiin	sh	f42r.16	f42	H	A	1	3	4	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6379	He20882595488fa4f	Hacac86c0e609ca90	ol	l	f42r.17	f42	H	A	1	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6380	Hacac86c0e609ca90	H4f9db7f8e5068a3e	l	ty	f42r.17	f42	H	A	1	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6381	H4f9db7f8e5068a3e	H055eebf601617046	ty	aiin	f42r.17	f42	H	A	1	3	4	F16_63	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6382	H055eebf601617046	H4bfaf07ab0d1f927	aiin	okchy	f42r.17	f42	H	A	1	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6383	H4bfaf07ab0d1f927	H8254c329a92850f6	okchy	k	f42r.17	f42	H	A	1	5	6	F16_63	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6384	H65c74c15a686187b	H032f4d9d2a15c1fe	o	cthochy	f42r.18	f42	H	A	1	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6385	H032f4d9d2a15c1fe	H0a19b4727d1fbd3a	cthochy	ot	f42r.18	f42	H	A	1	2	3	F1	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6386	H0a19b4727d1fbd3a	Ha1fce4363854ff88	ot	y	f42r.18	f42	H	A	1	3	4	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6387	Ha1fce4363854ff88	H2f24a653f7c775e6	y	kshes	f42r.18	f42	H	A	1	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6388	Hf8ee6a558b611569	Hacac86c0e609ca90	okchol	l	f42r.23	f42	H	A	1	1	2	F5_15	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6389	Hacac86c0e609ca90	Hfa26f5c46f7a338e	l	kolschees	f42r.23	f42	H	A	1	2	3	F64P	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6390	He79e624caf27bdac	Hd9cf33379ae991a1	shey	chey	f42v.2	f42	H	A	1	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6391	Hd9cf33379ae991a1	Ha1fce4363854ff88	chey	y	f42v.2	f42	H	A	1	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6392	Ha1fce4363854ff88	H923ee47d9c436ff6	y	kchey	f42v.2	f42	H	A	1	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6393	H923ee47d9c436ff6	H1f76f9da81e4f112	kchey	tchy	f42v.2	f42	H	A	1	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6394	H1f76f9da81e4f112	He0dbac8a2f63f1c8	tchy	cphy	f42v.2	f42	H	A	1	5	6	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6395	He0dbac8a2f63f1c8	Hea325d761f98c6b7	cphy	an	f42v.2	f42	H	A	1	6	7	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6396	Hea325d761f98c6b7	Habc42f1c89829b4d	an	ain	f42v.2	f42	H	A	1	7	8	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6397	Habc42f1c89829b4d	He20882595488fa4f	ain	ol	f42v.2	f42	H	A	1	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6398	He20882595488fa4f	H055eebf601617046	ol	aiin	f42v.2	f42	H	A	1	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6399	H65c74c15a686187b	H5b9267b43b40b8ba	o	oto	f42v.3	f42	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6400	H5b9267b43b40b8ba	He20882595488fa4f	oto	ol	f42v.3	f42	H	A	1	2	3	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6401	He20882595488fa4f	He3a041c293621f94	ol	oky	f42v.3	f42	H	A	1	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6402	He3a041c293621f94	Hacac86c0e609ca90	oky	l	f42v.3	f42	H	A	1	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6403	Hacac86c0e609ca90	Hacac86c0e609ca90	l	l	f42v.3	f42	H	A	1	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6404	Hacac86c0e609ca90	Hacac86c0e609ca90	l	l	f42v.3	f42	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6405	Hacac86c0e609ca90	Had386158f5afc89b	l	cthy	f42v.3	f42	H	A	1	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6406	Had386158f5afc89b	H6cdf5de49e90e2c7	cthy	otoy	f42v.3	f42	H	A	1	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6407	H4bb780f4353af3b6	H2a30258ed31ba0d4	chy	kchy	f42v.4	f42	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6408	H885792035b6010f1	H343677762813eaeb	okeoke	ch	f42v.6	f42	H	A	1	1	2	F2_4	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6409	H343677762813eaeb	Ha1fce4363854ff88	ch	y	f42v.6	f42	H	A	1	2	3	F16_63	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6410	Ha1fce4363854ff88	H055eebf601617046	y	aiin	f42v.6	f42	H	A	1	3	4	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6411	H055eebf601617046	Ha757d774b52ae431	aiin	cth	f42v.6	f42	H	A	1	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6412	H18ac3e7343f01689	H055eebf601617046	d	aiin	f42v.8	f42	H	A	1	1	2	F64P	Q0	2	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6413	H22274dad2e4b08fc	H65c74c15a686187b	posheor	o	f42v.9	f42	H	A	1	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6414	H65c74c15a686187b	Hab5b62081b1d305e	o	ar	f42v.9	f42	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6415	Hab5b62081b1d305e	H923ee47d9c436ff6	ar	kchey	f42v.9	f42	H	A	1	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6416	H923ee47d9c436ff6	H16819f87d97f4c2e	kchey	okod	f42v.9	f42	H	A	1	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6417	H16819f87d97f4c2e	H65c74c15a686187b	okod	o	f42v.9	f42	H	A	1	5	6	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6418	H65c74c15a686187b	H1852a080fc89b2c3	o	cpheo	f42v.9	f42	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6419	H1852a080fc89b2c3	H7e7e1ed248157762	cpheo	rchy	f42v.9	f42	H	A	1	7	8	F2_4	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6420	H65c74c15a686187b	H055eebf601617046	o	aiin	f42v.11	f42	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6421	H055eebf601617046	H99fa2a55212dbc31	aiin	okeey	f42v.11	f42	H	A	1	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6422	H99fa2a55212dbc31	H1d73e2e886865809	okeey	kchol	f42v.11	f42	H	A	1	3	4	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6423	H1d73e2e886865809	H6351825030155836	kchol	al	f42v.11	f42	H	A	1	4	5	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6424	H65c74c15a686187b	Ha1fce4363854ff88	o	y	f42v.13	f42	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6425	Ha1fce4363854ff88	Hdf80071647156c98	y	eor	f42v.13	f42	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6426	Hdf80071647156c98	H2bdd94c004581aa9	eor	ey	f42v.13	f42	H	A	1	3	4	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6427	H2bdd94c004581aa9	He338bb1813de9882	ey	cthhy	f42v.13	f42	H	A	1	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6428	He338bb1813de9882	H055eebf601617046	cthhy	aiin	f42v.13	f42	H	A	1	5	6	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6429	H055eebf601617046	H99fa2a55212dbc31	aiin	okeey	f42v.13	f42	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6430	H99fa2a55212dbc31	H055eebf601617046	okeey	aiin	f42v.13	f42	H	A	1	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6431	H15d9332756935007	Hacac86c0e609ca90	okey	l	f42v.15	f42	H	A	1	1	2	F16_63	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6432	Hacac86c0e609ca90	H15d9332756935007	l	okey	f42v.15	f42	H	A	1	2	3	F64P	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
