page_host	held_folio	events	host_bits	position_bits	position_gain_bits	host_top1	host_top3	position_top1	position_top3
ee	f100	1	8.438791852578	8.886250829549	-0.447458976971	0	0	0	0
ee	f103	4	10.689390638882	7.430227314456	3.259163324426	0	4	1	4
ee	f104	5	13.392125708448	8.614560594698	4.777565113750	1	5	3	5
ee	f105	2	5.298185676282	4.106960596820	1.191225079462	0	2	0	2
ee	f106	3	11.488425294505	8.161343917301	3.327081377204	0	2	2	2
ee	f107	2	5.516054419388	5.788484458605	-0.272430039217	0	2	0	2
ee	f108	4	18.634269628731	17.333065313129	1.301204315603	1	2	1	2
ee	f111	4	13.017339399352	8.147376357650	4.869963041702	1	3	2	4
ee	f112	4	10.964810348211	8.066391878017	2.898418470193	0	4	0	4
ee	f113	5	19.060586238467	16.279076513364	2.781509725103	0	4	1	4
ee	f114	7	28.333147405316	24.480266777699	3.852880627617	1	4	3	5
ee	f115	3	8.139983901051	7.188371354781	0.951612546270	0	3	1	3
ee	f39	2	5.405064194205	3.024990301141	2.380073893064	0	2	2	2
ee	f43	1	4.979360233941	4.016063116903	0.963297117038	0	0	0	1
ee	f50	1	2.657432139054	1.476763459801	1.180668679253	0	1	1	1
ee	f58	1	8.438791852578	8.886250829549	-0.447458976971	0	0	0	0
ee	f66	1	2.657432139054	1.476763459801	1.180668679253	0	1	1	1
ee	f75	3	8.248918272604	4.650360149017	3.598558123587	0	3	3	3
ee	f76	11	43.001058476532	38.029078127354	4.971980349178	2	8	6	8
ee	f77	9	31.218277332569	26.402400629041	4.815876703527	1	7	4	7
ee	f78	6	16.012105959712	11.113097910797	4.899008048915	3	6	2	6
ee	f79	9	24.346514851907	15.624303899457	8.722210952450	2	9	4	9
ee	f80	1	2.710871398015	1.187870159490	1.523001238525	0	1	1	1
ee	f81	1	2.657432139054	1.476763459801	1.180668679253	0	1	1	1
ee	f82	3	8.088453600411	5.746088121045	2.342365479366	1	3	1	3
ee	f83	3	8.082432934829	4.210140225553	3.872292709276	0	3	3	3
ee	f85	1	2.657432139054	1.476763459801	1.180668679253	0	1	1	1
ee	f86	3	11.383455734903	9.683809189841	1.699646545062	1	2	0	2
ee	f87	1	8.438791852578	8.886250829549	-0.447458976971	0	0	0	0
ee	f94	1	8.438791852578	11.301288328828	-2.862496476250	0	0	0	0
ee	f95	1	2.605901838414	1.810528597493	0.795373240921	1	1	0	1
eey	f102	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f103	7	18.731146485177	14.676170702461	4.054975782716	1	7	2	7
eey	f104	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f105	3	10.460070819959	11.259620997668	-0.799550177709	1	2	1	2
eey	f106	4	16.623671789835	16.210173414629	0.413498375206	1	3	1	3
eey	f107	3	6.998861935879	4.777597803454	2.221264132425	1	3	1	3
eey	f108	5	11.399279562548	7.110404446278	4.288875116271	3	5	3	5
eey	f111	2	4.529151371395	2.890072874876	1.639078496519	1	2	2	2
eey	f112	6	18.051507055698	12.528110343035	5.523396712662	0	6	1	6
eey	f113	2	4.529151371395	2.890072874876	1.639078496519	1	2	2	2
eey	f115	1	3.897701424154	3.945540523358	-0.047839099204	0	1	0	1
eey	f116	1	2.407375797571	1.792467722375	0.614908075196	0	1	0	1
eey	f15	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f2	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f20	2	8.065686513374	6.368802861559	1.696883651815	0	2	0	2
eey	f21	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f26	1	2.140271727428	2.140271727428	0.000000000000	1	1	1	1
eey	f28	1	8.290018846933	11.020411787175	-2.730392940243	0	0	0	0
eey	f31	1	2.140271727428	2.448716592952	-0.308444865524	1	1	0	1
eey	f35	1	2.407375797571	1.792467722375	0.614908075196	0	1	0	1
eey	f47	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f49	1	5.482663924875	5.022462526740	0.460201398135	0	0	0	0
eey	f51	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f58	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f7	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f76	3	9.974643992789	7.867828209965	2.106815782824	1	2	2	2
eey	f77	4	10.457794387329	7.153058593242	3.304735794087	3	4	2	4
eey	f78	1	2.140271727428	1.167669496122	0.972602231306	1	1	1	1
eey	f79	8	25.379114536949	20.241264811867	5.137849725082	5	6	6	6
eey	f80	1	2.407375797571	1.792467722375	0.614908075196	0	1	0	1
eey	f81	3	7.470309943139	5.715053008589	1.755256934550	0	3	0	3
eey	f82	2	4.895761511932	3.530793792593	1.364967719338	0	2	1	2
eey	f83	2	4.529151371395	3.125799934714	1.403351436681	1	2	2	2
eey	f86	8	27.126786154211	22.914285007005	4.212501147206	3	7	3	7
eey	f88	1	5.968090752045	5.956281449756	0.011809302290	0	0	0	0
eey	f89	2	4.344492626705	2.390744163130	1.953748463575	2	2	2	2
eey	f96	1	2.407375797571	1.792467722375	0.614908075196	0	1	0	1
eo	f10	1	3.369233809666	1.175987733989	2.193246075677	1	1	1	1
eo	f104	3	13.319958341569	9.163868733700	4.156089607869	0	2	1	3
eo	f105	3	14.708273833790	10.614125402478	4.094148431312	2	2	2	2
eo	f106	1	3.854660636836	2.174278571036	1.680382065800	0	1	1	1
eo	f107	1	6.176588731723	4.496206665923	1.680382065800	0	0	0	0
eo	f108	1	7.761551232444	8.945975803582	-1.184424571137	0	0	0	0
eo	f111	1	3.369233809666	1.175987733989	2.193246075677	1	1	1	1
eo	f112	1	4.591626231002	2.911244165202	1.680382065800	0	1	0	1
eo	f113	2	11.589495103570	7.908060831267	3.681434272303	0	0	0	1
eo	f114	3	18.560272670903	16.764169691098	1.796102979805	0	0	1	2
eo	f115	3	13.319958341569	8.327367465983	4.992590875586	0	2	2	3
eo	f27	1	7.761551232444	8.945975803582	-1.184424571137	0	0	0	0
eo	f4	1	3.369233809666	1.175987733989	2.193246075677	1	1	1	1
eo	f43	2	8.419570102128	6.991784110107	1.427785992021	0	2	1	2
eo	f48	2	11.589495103570	10.974893112409	0.614601991161	0	1	1	1
eo	f49	1	3.369233809666	1.175987733989	2.193246075677	1	1	1	1
eo	f5	1	3.854660636836	2.174278571036	1.680382065800	0	1	1	1
eo	f6	1	3.369233809666	1.175987733989	2.193246075677	1	1	1	1
eo	f66	1	3.854660636836	2.884562122550	0.970098514286	0	1	1	1
eo	f85	2	7.934143274958	4.084170890716	3.849972384241	1	2	1	2
eo	f86	2	12.326460697737	8.875705457955	3.450755239782	0	0	0	0
eo	f88	2	7.197177680792	3.347205296550	3.849972384241	1	2	2	2
eo	f93	1	3.369233809666	1.175987733989	2.193246075677	1	1	1	1
eo	f96	1	3.369233809666	1.175987733989	2.193246075677	1	1	1	1
eol	f102	4	19.646144813398	15.965429678315	3.680715135083	1	2	1	1
eol	f103	2	4.135953587632	1.666601270536	2.469352317096	2	2	2	2
eol	f104	3	6.322150606121	2.579196486718	3.742954119403	3	3	3	3
eol	f106	1	2.030246286868	0.808391382319	1.221854904549	1	1	1	1
eol	f108	1	2.030246286868	0.808391382319	1.221854904549	1	1	1	1
eol	f111	1	7.912889336230	8.260812639650	-0.347923303420	0	0	0	0
eol	f112	2	15.801733615961	18.390665018886	-2.588931402924	0	0	0	0
eol	f113	1	5.105534414172	4.486624581528	0.618909832644	0	1	0	0
eol	f17	1	5.590961241343	4.544550776386	1.046410464957	0	0	0	0
eol	f26	1	5.590961241343	4.544550776386	1.046410464957	0	0	0	0
eol	f28	1	2.030246286868	0.808391382319	1.221854904549	1	1	1	1
eol	f3	2	7.597162471712	5.294582932124	2.302579539588	1	1	1	1
eol	f30	1	6.327926835509	3.622212175327	2.705714660182	0	0	0	1
eol	f39	1	5.105534414172	5.453457717593	-0.347923303420	0	1	0	0
eol	f44	1	4.742964334788	3.930334470689	0.812629864098	0	1	0	1
eol	f47	1	5.105534414172	4.486624581528	0.618909832644	0	1	0	0
eol	f58	1	2.030246286868	0.808391382319	1.221854904549	1	1	1	1
eol	f66	2	4.135953587632	1.666601270536	2.469352317096	2	2	2	2
eol	f77	4	11.840060550799	6.943399256851	4.896661293947	3	3	3	3
eol	f78	1	2.030246286868	0.808391382319	1.221854904549	1	1	1	1
eol	f79	3	8.830524716923	5.478053478271	3.352471238652	2	3	2	3
eol	f80	3	8.830524716923	5.478053478271	3.352471238652	2	3	2	3
eol	f81	1	4.742964334788	3.930334470689	0.812629864098	0	1	0	1
eol	f82	2	4.135953587632	1.666601270536	2.469352317096	2	2	2	2
eol	f83	4	12.577026144965	9.104272745461	3.472753399504	3	3	3	4
eol	f86	1	2.030246286868	0.808391382319	1.221854904549	1	1	1	1
eol	f90	1	2.030246286868	0.808391382319	1.221854904549	1	1	1	1
eol	f96	2	6.749165565157	5.886161991060	0.863003574098	1	2	1	1
eol	f99	1	2.030246286868	0.808391382319	1.221854904549	1	1	1	1
eor	f100	1	3.251918373640	2.429961792971	0.821956580669	1	1	0	1
eor	f108	2	7.912349119027	4.488479306010	3.423869813017	1	2	1	2
eor	f112	1	4.692490965026	3.245330713605	1.447160251421	0	1	0	1
eor	f116	1	4.692490965026	2.809231598798	1.883259366227	0	1	0	1
eor	f17	1	3.251918373640	1.684671460566	1.567246913073	1	1	1	1
eor	f3	1	7.499845887083	8.563976224503	-1.064130337420	0	0	0	0
eor	f31	1	4.692490965026	2.809231598798	1.883259366227	0	1	0	1
eor	f32	1	3.251918373640	1.684671460566	1.567246913073	1	1	1	1
eor	f42	1	7.499845887083	8.563976224503	-1.064130337420	0	0	0	0
eor	f49	1	3.251918373640	1.684671460566	1.567246913073	1	1	1	1
eor	f58	1	4.692490965026	5.756621302445	-1.064130337420	0	1	0	0
eor	f76	2	6.792705872028	4.188191371843	2.604514500184	2	2	1	2
eor	f78	1	3.251918373640	2.429961792971	0.821956580669	1	1	0	1
eor	f86	1	4.692490965026	5.320522187639	-0.628031222613	0	1	0	1
eor	f88	1	4.692490965026	3.245330713605	1.447160251421	0	1	0	1
eor	f90	1	3.251918373640	1.684671460566	1.567246913073	1	1	1	1
eor	f96	2	7.912349119027	4.796317745977	3.116031373050	1	2	1	2
ey	f103	4	6.993072972927	3.740003251237	3.253069721690	4	4	4	4
ey	f105	1	2.370022383088	1.614410545506	0.755611837583	0	1	0	1
ey	f106	1	2.370022383088	1.614410545506	0.755611837583	0	1	0	1
ey	f107	1	2.370022383088	1.614410545506	0.755611837583	0	1	0	1
ey	f108	2	4.033849309253	2.458022700434	1.575826608819	1	2	1	2
ey	f11	1	1.682809824119	0.881433304081	0.801376520039	1	1	1	1
ey	f111	6	11.130066336890	6.562839529239	4.567226807650	5	6	5	6
ey	f112	1	2.370022383088	1.614410545506	0.755611837583	0	1	0	1
ey	f113	1	2.370022383088	1.614410545506	0.755611837583	0	1	0	1
ey	f115	3	7.356779889705	5.728951461130	1.627828428575	0	3	0	3
ey	f116	2	3.408030344730	2.456498173264	0.951532171466	2	2	2	2
ey	f15	2	3.408030344730	1.797194299281	1.610836045449	2	2	2	2
ey	f20	2	8.281776822697	6.773936139860	1.507840682837	0	2	0	2
ey	f21	1	1.682809824119	0.881433304081	0.801376520039	1	1	1	1
ey	f24	1	2.370022383088	1.614410545506	0.755611837583	0	1	0	1
ey	f27	1	1.682809824119	0.881433304081	0.801376520039	1	1	1	1
ey	f29	1	1.682809824119	0.881433304081	0.801376520039	1	1	1	1
ey	f3	1	1.682809824119	1.316027493448	0.366782330672	1	1	1	1
ey	f38	1	5.930737337563	5.197382996949	0.733354340614	0	1	0	1
ey	f42	1	1.682809824119	0.881433304081	0.801376520039	1	1	1	1
ey	f43	1	2.370022383088	1.614410545506	0.755611837583	0	1	0	1
ey	f46	1	1.682809824119	0.881433304081	0.801376520039	1	1	1	1
ey	f49	3	7.356779889705	5.099522149987	2.257257739718	0	3	0	3
ey	f66	1	1.682809824119	0.881433304081	0.801376520039	1	1	1	1
ey	f7	2	4.033849309253	2.458022700434	1.575826608819	1	2	1	2
ey	f75	2	9.916492358615	11.950057943729	-2.033565585114	1	1	1	1
ey	f76	4	7.489979726834	4.248054075860	3.241925650975	3	4	3	4
ey	f77	7	14.928232242107	10.572327077133	4.355905164974	3	7	3	7
ey	f78	2	3.408030344730	2.456498173264	0.951532171466	2	2	2	2
ey	f79	8	15.920206123449	9.269273703959	6.650932419490	5	8	5	8
ey	f8	1	1.682809824119	0.881433304081	0.801376520039	1	1	1	1
ey	f80	4	7.489979726834	4.248054075860	3.241925650975	3	4	3	4
ey	f81	1	2.370022383088	1.954602864731	0.415419518357	0	1	0	1
ey	f82	4	8.151909046247	6.128689451789	2.023219594458	2	4	2	4
ey	f83	2	3.408030344730	1.797194299281	1.610836045449	2	2	2	2
ey	f85	2	3.408030344730	2.210389682953	1.197640661776	2	2	2	2
ey	f86	1	5.930737337563	5.197382996949	0.733354340614	0	1	0	1
ey	f99	2	4.033849309253	2.458022700434	1.575826608819	1	2	1	2
k	f103	1	3.946829340979	4.657322723784	-0.710493382805	0	1	0	0
k	f104	2	9.524260634872	9.314870059270	0.209390575603	1	1	1	1
k	f105	1	3.671194898365	2.742297196393	0.928897701973	1	1	1	1
k	f106	1	4.107294013172	4.181159251022	-0.073865237850	0	0	0	0
k	f107	6	33.491925841553	28.077487588996	5.414438252557	0	0	0	2
k	f111	3	17.810531529836	15.532447383534	2.278084146302	0	0	0	0
k	f112	1	4.107294013172	3.059863869135	1.047430144037	0	0	0	1
k	f113	2	10.697325343845	8.778293624296	1.919031719549	0	0	0	1
k	f114	4	24.665274269844	25.750942217093	-1.085667947249	0	0	0	1
k	f116	1	8.194756854422	10.779719355143	-2.584962500721	0	0	0	0
k	f15	2	10.697325343845	8.778293624296	1.919031719549	0	0	0	1
k	f28	2	8.555969494600	7.731589064095	0.824380430505	0	0	0	1
k	f34	3	17.073565935670	18.961801482850	-1.888235547181	0	0	0	0
k	f40	1	5.872828759535	5.796207477932	0.076621281603	0	0	0	0
k	f42	1	4.107294013172	3.457791260256	0.649502752916	0	0	0	1
k	f44	1	5.387401932365	6.097895315170	-0.710493382805	0	0	0	0
k	f45	2	9.524260634872	7.611496715794	1.912763919078	1	1	1	1
k	f46	3	17.679286996558	18.478966835302	-0.799679838745	1	1	1	1
k	f50	5	20.336776339009	15.837626692500	4.499149646509	0	4	1	5
k	f58	1	6.609794353701	7.609794353701	-1.000000000000	0	0	0	0
k	f6	1	3.671194898365	2.742297196393	0.928897701973	1	1	1	1
k	f66	1	8.194756854422	8.905250237227	-0.710493382805	0	0	0	0
k	f75	3	16.369958938450	15.616887297698	0.753071640752	0	1	0	1
k	f76	1	4.107294013172	4.181159251022	-0.073865237850	0	0	0	0
k	f77	1	4.107294013172	2.933659181670	1.173634831502	0	0	0	1
k	f78	1	3.671194898365	2.742297196393	0.928897701973	1	1	1	1
k	f79	2	9.314468250315	7.041106663691	2.273361586624	0	1	0	1
k	f80	4	18.131600997820	15.415316637702	2.716284360117	0	0	0	3
k	f81	2	9.799895077486	7.790428945553	2.009466131932	0	1	0	1
k	f83	3	17.469494612001	17.754032432416	-0.284537820416	0	1	0	1
k	f86	4	16.074357045985	11.636238245326	4.438118800659	1	2	1	4
k	f9	2	8.555969494600	7.309021262665	1.246948231934	0	0	0	1
k	f95	8	42.249847664774	37.706365981444	4.543481683330	1	2	0	3
ky	f100	2	5.675139070209	3.426622864285	2.248516205924	2	2	2	2
ky	f105	1	2.749349318622	1.589561957457	1.159787361165	1	1	1	1
ky	f106	1	4.799975391692	3.094623902070	1.705351489622	0	1	0	1
ky	f107	2	9.570204230421	6.084519909415	3.485684321006	0	2	0	2
ky	f112	1	2.749349318622	1.787151351334	0.962197967288	1	1	1	1
ky	f14	1	4.437405312307	2.685591953734	1.751813358574	0	1	0	1
ky	f15	1	7.607330313750	9.005879690240	-1.398549376490	0	0	0	0
ky	f16	1	4.799975391692	3.094623902070	1.705351489622	0	1	0	1
ky	f30	1	2.749349318622	2.186668265277	0.562681053345	1	1	1	1
ky	f34	1	2.749349318622	1.589561957457	1.159787361165	1	1	1	1
ky	f43	1	4.437405312307	2.685591953734	1.751813358574	0	1	0	1
ky	f48	1	2.749349318622	1.787151351334	0.962197967288	1	1	1	1
ky	f49	1	2.749349318622	1.589561957457	1.159787361165	1	1	1	1
ky	f58	2	7.519578157351	5.270305565767	2.249272591584	1	2	1	2
ky	f76	1	6.022367813028	3.774440299585	2.247927513444	0	0	0	1
ky	f77	1	2.749349318622	1.787151351334	0.962197967288	1	1	1	1
ky	f80	2	8.741970578687	5.359304148307	3.382666430381	1	1	1	2
ky	f81	2	5.675139070209	3.421834098713	2.253304971497	2	2	2	2
ky	f82	1	2.749349318622	1.589561957457	1.159787361165	1	1	1	1
ky	f83	1	2.749349318622	1.589561957457	1.159787361165	1	1	1	1
ky	f95	2	9.207634151036	5.675543005434	3.532091145602	0	2	0	2
l	f10	3	7.246406588180	5.736890160213	1.509516427967	0	3	0	3
l	f100	5	15.065471517031	15.718966601460	-0.653495084430	1	3	1	3
l	f102	4	17.256174481179	19.830157651201	-2.573983170022	0	1	0	1
l	f103	5	12.337601389501	13.133172774949	-0.795571385448	3	5	3	4
l	f104	7	24.912632593563	24.015013632597	0.897618960966	0	4	0	3
l	f105	7	32.506162582471	30.222078666088	2.284083916383	4	4	0	4
l	f106	7	22.726472543600	18.601779034542	4.124693509059	1	4	1	4
l	f107	14	60.030683753855	64.691189580962	-4.660505827107	5	8	5	8
l	f108	11	40.753093266419	38.789492757049	1.963600509370	4	5	3	5
l	f11	1	3.386527334575	2.952497816080	0.434029518495	0	1	0	1
l	f111	7	30.379695583169	27.924024032487	2.455671550682	2	3	2	4
l	f112	13	45.390007250441	43.306053461301	2.083953789140	3	7	4	7
l	f113	4	16.914188673863	15.677261955743	1.236926718120	2	2	2	2
l	f114	11	49.891933775727	47.727320181897	2.164613593830	3	4	4	5
l	f115	6	20.855344601730	16.451099628391	4.404244973338	1	3	2	4
l	f116	5	29.495398373677	24.956149546943	4.539248826734	0	0	1	1
l	f14	1	4.770442316358	5.180500915266	-0.410058598907	0	0	0	0
l	f15	8	32.861757591887	30.469233175484	2.392524416403	1	5	1	5
l	f16	2	4.808628563552	3.800724033336	1.007904530216	0	2	0	2
l	f17	6	14.953441640321	13.899500677545	1.053940962776	2	6	2	5
l	f18	4	21.627949656115	14.957361190022	6.670588466093	1	2	1	2
l	f19	3	12.604357512121	12.601505857755	0.002851654366	0	2	0	2
l	f2	6	17.066322627794	14.360553882462	2.705768745332	0	5	0	5
l	f20	2	5.774650334340	4.832498695362	0.942151638978	0	2	0	2
l	f21	7	23.414712680699	21.002408149046	2.412304531653	0	6	0	5
l	f23	5	22.512923287772	22.999460245049	-0.486536957277	1	2	1	2
l	f24	4	11.947883214378	10.430264837085	1.517618377293	1	3	1	3
l	f27	1	3.386527334575	2.952497816080	0.434029518495	0	1	0	1
l	f28	4	12.939734140934	11.890447202514	1.049286938420	0	3	0	3
l	f29	3	7.246406588180	6.807692115201	0.438714472980	0	3	0	3
l	f3	5	13.769158862614	11.548013950377	2.221144912237	1	5	1	5
l	f30	2	4.567750089156	3.732480327851	0.835269761305	1	2	1	2
l	f31	3	13.592449413733	11.464381358890	2.128068054843	0	0	0	0
l	f32	7	23.649569319541	22.343344977432	1.306224342109	3	4	2	4
l	f34	2	14.022008250471	12.148073609686	1.873934640784	0	0	0	0
l	f35	5	18.595715593318	17.333791557393	1.261924035926	1	3	0	3
l	f36	1	2.393284700751	1.888595271442	0.504689429308	0	1	0	1
l	f37	2	5.774650334340	4.832498695362	0.942151638978	0	2	0	2
l	f38	1	2.393284700751	1.888595271442	0.504689429308	0	1	0	1
l	f39	2	5.560992722981	5.494086791586	0.066905931395	1	2	1	1
l	f4	5	19.154719524915	16.188573484773	2.966146040143	1	4	0	4
l	f40	4	24.839097320284	24.798806461153	0.040290859131	1	1	1	1
l	f42	9	31.236661565044	27.690666251553	3.545995313492	0	8	0	8
l	f43	1	2.179627089392	2.696838818733	-0.517211729341	1	1	0	1
l	f44	2	7.400835497787	6.732348899597	0.668486598190	0	1	0	1
l	f45	3	15.732482521584	19.273770943392	-3.541288421808	0	0	0	0
l	f46	1	2.393284700751	1.888595271442	0.504689429308	0	1	0	1
l	f47	9	25.934707251788	23.993685776574	1.941021475214	0	9	0	7
l	f48	5	28.645392841610	23.089290596196	5.556102245414	0	0	0	1
l	f49	6	20.330580946879	19.657113020768	0.673467926111	0	5	0	4
l	f5	2	4.808628563552	3.800724033336	1.007904530216	0	2	0	2
l	f51	2	9.498446294414	7.564837102477	1.933609191937	0	0	0	0
l	f52	2	7.658603519607	8.404326620823	-0.745723101216	1	1	1	1
l	f53	1	2.393284700751	1.888595271442	0.504689429308	0	1	0	1
l	f54	2	7.872261130966	5.664986898241	2.207274232725	0	1	0	1
l	f55	3	23.739127364343	25.946829326067	-2.207701961724	0	0	0	0
l	f56	7	18.053594057959	15.604892617640	2.448701440318	0	7	0	7
l	f58	9	66.259704409950	77.156532165612	-10.896827755662	1	2	1	2
l	f6	4	12.939734140934	13.766988887151	-0.827254746216	0	3	0	3
l	f66	3	11.430722252994	8.149147985802	3.281574267192	1	2	1	3
l	f7	3	9.205283328865	8.477538877624	0.727744451241	0	3	0	2
l	f75	12	54.435519563487	40.730081739680	13.705437823807	2	2	3	7
l	f76	13	52.450181945666	44.975381433228	7.474800512438	2	5	4	6
l	f77	14	58.512722677393	55.880470946848	2.632251730545	3	4	3	7
l	f78	21	62.656760068680	58.737128511943	3.919631556738	12	14	2	15
l	f79	25	74.102883750687	66.049044390856	8.053839359831	15	17	7	18
l	f8	3	8.184818620607	7.837125094930	0.347693525678	0	3	0	3
l	f80	19	68.709587979812	60.877054801845	7.832533177967	9	9	2	11
l	f81	25	76.982305040521	70.613180060513	6.369124980008	16	17	2	18
l	f82	4	27.906594508802	23.056158474865	4.850436033937	0	1	0	2
l	f83	18	87.600176868706	77.011436192241	10.588740676464	3	3	6	7
l	f85	6	23.266263188773	25.432639592662	-2.166376403890	2	4	1	4
l	f86	5	16.227849362162	14.250686184008	1.977163178154	2	3	2	3
l	f87	2	6.822335905634	5.963970472573	0.858365433061	0	2	0	2
l	f88	7	22.226901534110	20.312068649869	1.914832884241	1	4	1	4
l	f89	4	11.250349656347	9.499421534191	1.750928122156	0	3	0	3
l	f9	5	14.037647075371	11.648947145686	2.388699929684	0	5	0	5
l	f93	11	37.959473389098	35.081035878316	2.878437510781	3	7	1	7
l	f94	2	4.377551062961	4.550828601464	-0.173277538502	2	2	1	2
l	f95	9	28.358241502086	23.656398561669	4.701842940418	4	7	3	8
l	f96	1	5.484138131202	6.715073762710	-1.230935631508	0	0	0	0
l	f99	4	18.809934441458	13.262550032328	5.547384409129	0	2	0	2
lche	f103	3	4.452365433643	1.119958829211	3.332406604432	3	3	3	3
lche	f105	1	1.438741759870	0.394765447047	1.043976312823	1	1	1	1
lche	f106	3	4.452365433643	1.123139099218	3.329226334425	3	3	3	3
lche	f107	1	1.438741759870	0.340751969179	1.097989790691	1	1	1	1
lche	f108	5	7.663662709743	2.001015629857	5.662647079886	5	5	5	5
lche	f111	2	2.922099794071	0.830691205732	2.091408588340	2	2	2	2
lche	f112	1	1.438741759870	0.340751969179	1.097989790691	1	1	1	1
lche	f115	3	4.452365433643	1.119958829211	3.332406604432	3	3	3	3
lche	f116	1	1.438741759870	0.394765447047	1.043976312823	1	1	1	1
lche	f58	1	1.438741759870	0.340751969179	1.097989790691	1	1	1	1
lche	f66	1	1.438741759870	0.394765447047	1.043976312823	1	1	1	1
lche	f75	1	1.438741759870	0.394765447047	1.043976312823	1	1	1	1
lche	f76	3	4.452365433643	1.123139099218	3.329226334425	3	3	3	3
lche	f77	5	7.663662709743	2.001015629857	5.662647079886	5	5	5	5
lche	f78	1	1.438741759870	0.394765447047	1.043976312823	1	1	1	1
lche	f81	1	1.438741759870	0.340751969179	1.097989790691	1	1	1	1
lche	f82	2	2.922099794071	0.830691205732	2.091408588340	2	2	2	2
lche	f83	7	11.094737505048	3.080424262029	8.014313243019	7	7	7	7
lk	f105	3	10.603766934618	8.199445188493	2.404321746125	0	3	0	3
lk	f106	2	7.421500199671	4.742358045963	2.679142153708	0	2	0	2
lk	f107	6	22.218478251804	15.879188585922	6.339289665882	1	6	1	6
lk	f108	2	6.237075628534	3.599692817097	2.637382811437	1	2	1	2
lk	f111	7	27.032618942560	16.671691250055	10.360927692505	0	7	0	7
lk	f113	2	6.777394214200	4.825530186290	1.951864027910	0	2	0	2
lk	f115	2	6.237075628534	3.599692817097	2.637382811437	1	2	1	2
lk	f76	1	3.007195501404	1.541366111569	1.465829389835	1	1	1	1
lk	f78	1	3.007195501404	1.541366111569	1.465829389835	1	1	1	1
lk	f80	2	7.169961432675	4.140907422453	3.029054010222	1	2	1	2
lk	f86	2	8.933399238203	5.920327530674	3.013071707529	0	2	0	2
o	f1	1	3.987060944293	2.420204380530	1.566856563763	0	0	0	1
o	f100	1	4.472487771463	2.983341058155	1.489146713307	0	0	0	1
o	f102	1	7.531381460516	6.308989039180	1.222392421336	0	0	0	0
o	f103	3	12.952428316868	8.300544119281	4.651884197587	1	1	2	3
o	f104	4	19.072511511102	19.584879809982	-0.512368298881	2	2	2	2
o	f105	3	17.544586318994	17.389129677685	0.155456641309	0	0	0	2
o	f106	3	15.851649064317	11.435336144629	4.416312919688	0	1	1	2
o	f107	5	24.199801595648	17.538967555922	6.660834039725	0	1	1	3
o	f108	4	23.324999107491	22.856434936514	0.468564170978	0	0	1	1
o	f111	6	31.615244130243	25.533183343397	6.082060786846	0	0	1	2
o	f112	6	32.594510345561	32.131105046165	0.463405299396	0	1	0	2
o	f113	2	12.113746883691	13.395378843564	-1.281631959872	0	0	0	1
o	f114	5	28.755712329403	28.619627407257	0.136084922146	0	0	1	3
o	f115	6	29.203115460407	28.370571461390	0.832543999018	1	2	2	4
o	f116	2	10.047345657969	8.077627923238	1.969717734731	0	0	0	1
o	f15	2	10.571219649290	8.568308623617	2.002911025673	1	1	1	1
o	f16	3	11.617638071044	7.329207748183	4.288430322861	0	2	0	3
o	f17	2	13.829953917691	15.219941280678	-1.389987362987	0	0	0	0
o	f18	1	6.308989039180	6.204880635839	0.104108403341	0	0	0	0
o	f19	2	12.389381326305	10.256682408120	2.132698918184	0	0	0	0
o	f2	3	9.915437895038	6.021373036449	3.894064858590	2	3	2	3
o	f20	10	46.785491107140	37.238840781817	9.546650325322	3	4	3	8
o	f21	5	18.301558276568	13.572550969680	4.729007306888	2	3	2	4
o	f22	1	3.050254770780	1.742953752772	1.307301018008	1	1	1	1
o	f23	1	3.050254770780	2.260012188991	0.790242581788	1	1	1	1
o	f24	3	14.984849794561	12.655980693588	2.328869100973	1	1	1	1
o	f26	1	3.987060944293	2.247154074814	1.739906869478	0	0	1	1
o	f28	2	8.455742431871	6.413345754575	2.042396677296	1	1	1	1
o	f29	1	3.987060944293	2.420204380530	1.566856563763	0	0	0	1
o	f3	5	33.071045920620	35.086186780538	-2.015140859917	1	1	1	1
o	f30	3	10.629133709882	6.955885535213	3.673248174669	2	2	2	3
o	f31	1	5.415904243096	4.683154257043	0.732749986053	0	0	0	0
o	f32	1	3.050254770780	2.260012188991	0.790242581788	1	1	1	1
o	f34	2	12.389381326305	14.255152934588	-1.865771608283	0	0	0	0
o	f35	1	5.415904243096	4.683154257043	0.732749986053	0	0	0	0
o	f38	5	22.789295264426	21.453991534601	1.335303729824	2	3	2	3
o	f40	2	13.092988323524	15.206808223082	-2.113819899557	0	0	0	1
o	f42	5	16.063769867154	10.329591055912	5.734178811242	5	5	5	5
