locus	physical_folio	register	group_index	group_count	token	wrapper	residual_host	base	suffix	is_air	field_position	late_half	field_start	preclose_or_close	after_dy	before_dy	physical_line_end
f112v.5	f112	SB	8	9	okaiin	NONE	okaiin	ok	aiin	0	FIELD_START	1	1	0	1	1	0
f113r.3	f113	SB	2	5	oal	NONE	oal	o	al	0	FIELD_INTERNAL	0	0	0	0	0	0
f113r.30	f113	SB	1	11	folchear	NONE	folchear	folche	ar	0	FIELD_START	0	1	0	0	0	0
f113r.30	f113	SB	6	11	otar	NONE	otar	ot	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f113r.30	f113	SB	7	11	qchar	q	char	ch	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f113r.32	f113	SB	5	11	otal	NONE	otal	ot	al	0	FIELD_START	0	1	0	1	0	0
f113r.32	f113	SB	6	11	okaiin	NONE	okaiin	ok	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f113r.32	f113	SB	7	11	cphoal	NONE	cphoal	cpho	al	0	FIELD_INTERNAL	1	0	0	0	0	0
f113r.32	f113	SB	8	11	otain	NONE	otain	ot	ain	0	FIELD_INTERNAL	1	0	0	0	0	0
f113r.32	f113	SB	9	11	okaiin	NONE	okaiin	ok	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f113r.32	f113	SB	11	11	qotal	q	otal	ot	al	0	OPEN_FIELD_END	1	0	0	0	0	1
f113r.37	f113	SB	2	10	qokaiin	q	okaiin	ok	aiin	0	FIELD_START	0	1	0	1	0	0
f113r.37	f113	SB	7	10	opchear	NONE	opchear	opche	ar	0	FIELD_START	1	1	0	1	1	0
f113r.37	f113	SB	10	10	otal	NONE	otal	ot	al	0	SINGLE	1	0	0	1	0	1
f113r.44	f113	SB	4	4	lkaiin	NONE	lkaiin	lk	aiin	0	OPEN_FIELD_END	1	0	0	0	0	1
f113r.50	f113	SB	4	10	lkaiin	NONE	lkaiin	lk	aiin	0	FIELD_INTERNAL	0	0	0	0	0	0
f113r.50	f113	SB	6	10	otain	NONE	otain	ot	ain	0	PRECLOSE	1	0	1	0	1	0
f113r.50	f113	SB	9	10	okaiin	NONE	okaiin	ok	aiin	0	FIELD_START	1	1	0	1	1	0
f113r.51	f113	SB	2	7	qokaiin	q	okaiin	ok	aiin	0	FIELD_INTERNAL	0	0	0	0	0	0
f113r.51	f113	SB	3	7	olkal	NONE	olkal	olk	al	0	PRECLOSE	0	0	1	0	1	0
f113r.51	f113	SB	5	7	okaiin	NONE	okaiin	ok	aiin	0	FIELD_START	1	1	0	1	0	0
f113r.51	f113	SB	6	7	okalal	NONE	okalal	okal	al	0	FIELD_INTERNAL	1	0	0	0	0	0
f113r.6	f113	SB	6	16	otain	NONE	otain	ot	ain	0	FIELD_INTERNAL	0	0	0	0	0	0
f113r.6	f113	SB	7	16	otal	NONE	otal	ot	al	0	FIELD_INTERNAL	0	0	0	0	0	0
f113r.6	f113	SB	15	16	kaiin	NONE	kaiin	k	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.13	f113	SB	1	12	poraiin	NONE	poraiin	por	aiin	0	FIELD_START	0	1	0	0	0	0
f113v.13	f113	SB	2	12	otar	NONE	otar	ot	ar	0	FIELD_INTERNAL	0	0	0	0	0	0
f113v.13	f113	SB	9	12	qoteedar	q	oteedar	oteed	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.13	f113	SB	10	12	roral	NONE	roral	ror	al	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.24	f113	SB	3	4	loar	NONE	loar	lo	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.25	f113	SB	8	12	opaiin	NONE	opaiin	op	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.26	f113	SB	5	13	otar	NONE	otar	ot	ar	0	FIELD_INTERNAL	0	0	0	0	0	0
f113v.26	f113	SB	8	13	otaiin	NONE	otaiin	ot	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.26	f113	SB	10	13	otaiin	NONE	otaiin	ot	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.38	f113	SB	2	10	otar	NONE	otar	ot	ar	0	FIELD_INTERNAL	0	0	0	0	0	0
f113v.38	f113	SB	10	10	qoteal	q	oteal	ote	al	0	OPEN_FIELD_END	1	0	0	0	0	1
f113v.44	f113	SB	3	6	otain	NONE	otain	ot	ain	0	FIELD_INTERNAL	0	0	0	0	0	0
f113v.44	f113	SB	4	6	okar	NONE	okar	ok	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.44	f113	SB	5	6	otaiin	NONE	otaiin	ot	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.49	f113	SB	5	10	otaiin	NONE	otaiin	ot	aiin	0	FIELD_INTERNAL	0	0	0	0	0	0
f113v.49	f113	SB	6	10	olaiin	NONE	olaiin	ol	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.49	f113	SB	9	10	ltal	NONE	ltal	lt	al	0	PRECLOSE	1	0	1	0	1	0
f113v.7	f113	SB	8	12	qotaiin	q	otaiin	ot	aiin	0	FIELD_START	1	1	0	1	0	0
f113v.7	f113	SB	9	12	otar	NONE	otar	ot	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.7	f113	SB	12	12	oteal	NONE	oteal	ote	al	0	OPEN_FIELD_END	1	0	0	0	0	1
f113v.8	f113	SB	6	11	odal	NONE	odal	od	al	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.8	f113	SB	10	11	otar	NONE	otar	ot	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f113v.9	f113	SB	3	7	okaiin	NONE	okaiin	ok	aiin	0	FIELD_INTERNAL	0	0	0	0	0	0
f114r.14	f114	SB	4	11	qodair	q	odair	od	air	1	FIELD_START	0	1	0	1	0	0
f114r.14	f114	SB	7	11	qopdain	q	opdain	opd	ain	0	FIELD_START	1	1	0	1	0	0
f114r.14	f114	SB	8	11	opdaiin	NONE	opdaiin	opd	aiin	0	PRECLOSE	1	0	1	0	1	0
f114r.15	f114	SB	2	14	otair	NONE	otair	ot	air	1	FIELD_START	0	1	0	1	0	0
f114r.15	f114	SB	3	14	otar	NONE	otar	ot	ar	0	FIELD_INTERNAL	0	0	0	0	0	0
f114r.15	f114	SB	12	14	qokaiin	q	okaiin	ok	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114r.18	f114	SB	2	7	okar	NONE	okar	ok	ar	0	FIELD_INTERNAL	0	0	0	0	0	0
f114r.18	f114	SB	6	7	qodaiin	q	odaiin	od	aiin	0	FIELD_START	1	1	0	1	0	0
f114r.19	f114	SB	8	12	ofchedaiin	NONE	ofchedaiin	ofched	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114r.19	f114	SB	10	12	opair	NONE	opair	op	air	1	FIELD_INTERNAL	1	0	0	0	0	0
f114r.20	f114	SB	10	13	otar	NONE	otar	ot	ar	0	PRECLOSE	1	0	1	0	1	0
f114r.26	f114	SB	1	10	ycheeodaiin	NONE	ycheeodaiin	ycheeod	aiin	0	FIELD_START	0	1	0	0	0	0
f114r.26	f114	SB	3	10	qokaiin	q	okaiin	ok	aiin	0	FIELD_INTERNAL	0	0	0	0	0	0
f114r.26	f114	SB	5	10	okar	NONE	okar	ok	ar	0	FIELD_INTERNAL	0	0	0	0	0	0
f114r.26	f114	SB	6	10	olkaiin	NONE	olkaiin	olk	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114r.26	f114	SB	7	10	okaiin	NONE	okaiin	ok	aiin	0	PRECLOSE	1	0	1	0	1	0
f114r.27	f114	SB	4	7	qodaiin	q	odaiin	od	aiin	0	FIELD_START	1	1	0	1	0	0
f114r.32	f114	SB	3	10	qokaiin	q	okaiin	ok	aiin	0	FIELD_INTERNAL	0	0	0	0	0	0
f114r.32	f114	SB	4	10	otaiin	NONE	otaiin	ot	aiin	0	FIELD_INTERNAL	0	0	0	0	0	0
f114r.32	f114	SB	5	10	otalkain	NONE	otalkain	otalk	ain	0	FIELD_INTERNAL	0	0	0	0	0	0
f114r.32	f114	SB	6	10	otchedain	NONE	otchedain	otched	ain	0	FIELD_INTERNAL	1	0	0	0	0	0
f114r.32	f114	SB	10	10	qotar	q	otar	ot	ar	0	OPEN_FIELD_END	1	0	0	0	0	1
f114r.37	f114	SB	1	13	odar	NONE	odar	od	ar	0	FIELD_START	0	1	0	0	0	0
f114r.37	f114	SB	5	13	okaiin	NONE	okaiin	ok	aiin	0	FIELD_START	0	1	0	1	0	0
f114r.37	f114	SB	9	13	kaiin	NONE	kaiin	k	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114r.37	f114	SB	12	13	qotaiin	q	otaiin	ot	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114r.4	f114	SB	2	10	opchedaiin	NONE	opchedaiin	opched	aiin	0	FIELD_START	0	1	0	1	1	0
f114r.4	f114	SB	9	10	podair	NONE	podair	pod	air	1	FIELD_START	1	1	0	1	0	0
f114r.4	f114	SB	10	10	ochedal	NONE	ochedal	oched	al	0	OPEN_FIELD_END	1	0	0	0	0	1
f114r.40	f114	SB	3	10	qoedaiin	q	oedaiin	oed	aiin	0	PRECLOSE	0	0	1	0	1	0
f114r.40	f114	SB	7	10	qotar	q	otar	ot	ar	0	FIELD_START	1	1	0	1	0	0
f114r.45	f114	SB	4	7	otain	NONE	otain	ot	ain	0	FIELD_INTERNAL	1	0	0	0	0	0
f114r.7	f114	SB	6	8	qodaiin	q	odaiin	od	aiin	0	FIELD_START	1	1	0	1	0	0
f114r.7	f114	SB	7	8	okchedaiin	NONE	okchedaiin	okched	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114v.1	f114	SB	9	10	qotedar	q	otedar	oted	ar	0	FIELD_START	1	1	0	1	0	0
f114v.11	f114	SB	2	10	qotaiin	q	otaiin	ot	aiin	0	FIELD_START	0	1	0	1	0	0
f114v.15	f114	SB	1	11	ochedain	NONE	ochedain	oched	ain	0	FIELD_START	0	1	0	0	0	0
f114v.15	f114	SB	3	11	okal	NONE	okal	ok	al	0	FIELD_INTERNAL	0	0	0	0	0	0
f114v.16	f114	SB	9	12	qokaiin	q	okaiin	ok	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114v.2	f114	SB	6	11	otain	NONE	otain	ot	ain	0	FIELD_INTERNAL	1	0	0	0	0	0
f114v.20	f114	SB	7	10	qofchdar	q	ofchdar	ofchd	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f114v.21	f114	SB	6	10	otcheodaiin	NONE	otcheodaiin	otcheod	aiin	0	FIELD_START	1	1	0	1	1	0
f114v.21	f114	SB	8	10	otedal	NONE	otedal	oted	al	0	FIELD_START	1	1	0	1	0	0
f114v.21	f114	SB	10	10	aral	NONE	aral	ar	al	0	OPEN_FIELD_END	1	0	0	0	0	1
f114v.22	f114	SB	1	8	ychedar	NONE	ychedar	yched	ar	0	FIELD_START	0	1	0	0	0	0
f114v.22	f114	SB	3	8	qokaiin	q	okaiin	ok	aiin	0	FIELD_INTERNAL	0	0	0	0	0	0
f114v.31	f114	SB	1	9	olaiin	NONE	olaiin	ol	aiin	0	FIELD_START	0	1	0	0	0	0
f114v.31	f114	SB	6	9	okaiin	NONE	okaiin	ok	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114v.31	f114	SB	7	9	otaiin	NONE	otaiin	ot	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114v.31	f114	SB	8	9	otal	NONE	otal	ot	al	0	FIELD_INTERNAL	1	0	0	0	0	0
f114v.31	f114	SB	9	9	qotar	q	otar	ot	ar	0	OPEN_FIELD_END	1	0	0	0	0	1
f114v.35	f114	SB	2	7	kair	NONE	kair	k	air	1	FIELD_INTERNAL	0	0	0	0	0	0
f114v.35	f114	SB	4	7	qokaiin	q	okaiin	ok	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f114v.6	f114	SB	5	10	qotaiin	q	otaiin	ot	aiin	0	FIELD_START	0	1	0	1	1	0
f114v.8	f114	SB	3	9	qokedain	q	okedain	oked	ain	0	FIELD_START	0	1	0	1	0	0
f114v.8	f114	SB	9	9	qotaiin	q	otaiin	ot	aiin	0	OPEN_FIELD_END	1	0	0	0	0	1
f114v.9	f114	SB	10	11	qotal	q	otal	ot	al	0	FIELD_START	1	1	0	1	0	0
f115r.17	f115	SB	8	11	qotaiin	q	otaiin	ot	aiin	0	FIELD_START	1	1	0	1	0	0
f115r.17	f115	SB	11	11	okeedain	NONE	okeedain	okeed	ain	0	OPEN_FIELD_END	1	0	0	0	0	1
f115r.19	f115	SB	1	10	pcheodain	NONE	pcheodain	pcheod	ain	0	FIELD_START	0	1	0	0	0	0
f115r.4	f115	SB	7	11	orchedar	NONE	orchedar	orched	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f115r.4	f115	SB	8	11	otar	NONE	otar	ot	ar	0	FIELD_INTERNAL	1	0	0	0	0	0
f115r.40	f115	SB	7	10	qokar	q	okar	ok	ar	0	FIELD_START	1	1	0	1	0	0
f115r.40	f115	SB	10	10	opchdain	NONE	opchdain	opchd	ain	0	OPEN_FIELD_END	1	0	0	0	0	1
f115r.5	f115	SB	5	11	qodain	q	odain	od	ain	0	PRECLOSE	0	0	1	0	1	0
f115r.5	f115	SB	9	11	lchedar	NONE	lchedar	lched	ar	0	PRECLOSE	1	0	1	0	1	0
f115v.10	f115	SB	4	7	okaiin	NONE	okaiin	ok	aiin	0	FIELD_START	1	1	0	1	1	0
f115v.13	f115	SB	3	11	rar	NONE	rar	r	ar	0	PRECLOSE	0	0	1	0	1	0
f115v.13	f115	SB	10	11	orair	NONE	orair	or	air	1	FIELD_INTERNAL	1	0	0	0	0	0
f115v.20	f115	SB	4	8	raiin	NONE	raiin	r	aiin	0	FIELD_INTERNAL	0	0	0	0	0	0
f115v.20	f115	SB	7	8	otal	NONE	otal	ot	al	0	PRECLOSE	1	0	1	0	1	0
f115v.26	f115	SB	10	11	qokar	q	okar	ok	ar	0	FIELD_START	1	1	0	1	0	0
f115v.30	f115	SB	1	8	ycheedaiin	NONE	ycheedaiin	ycheed	aiin	0	FIELD_START	0	1	0	0	0	0
f115v.30	f115	SB	5	8	rchedar	NONE	rchedar	rched	ar	0	FIELD_START	1	1	0	1	0	0
f115v.30	f115	SB	6	8	oteedal	NONE	oteedal	oteed	al	0	FIELD_INTERNAL	1	0	0	0	0	0
f115v.33	f115	SB	1	5	ychedal	NONE	ychedal	yched	al	0	FIELD_START	0	1	0	0	0	0
f115v.39	f115	SB	5	9	qokain	q	okain	ok	ain	0	FIELD_START	1	1	0	1	0	0
f115v.39	f115	SB	6	9	lkaiin	NONE	lkaiin	lk	aiin	0	FIELD_INTERNAL	1	0	0	0	0	0
f115v.39	f115	SB	8	9	lkain	NONE	lkain	lk	ain	0	FIELD_INTERNAL	1	0	0	0	0	0
f115v.6	f115	SB	2	10	odaiin	NONE	odaiin	od	aiin	0	FIELD_START	0	1	0	1	0	0
f115v.6	f115	SB	4	10	qokchdain	q	okchdain	okchd	ain	0	FIELD_INTERNAL	0	0	0	0	0	0
f115v.6	f115	SB	5	10	qotain	q	otain	ot	ain	0	FIELD_INTERNAL	0	0	0	0	0	0
f115v.9	f115	SB	7	10	qotain	q	otain	ot	ain	0	FIELD_START	1	1	0	1	0	0
f116r.17	f116	SB	5	8	lain	NONE	lain	l	ain	0	FIELD_INTERNAL	1	0	0	0	0	0
f116r.22	f116	SB	4	12	qokain	q	okain	ok	ain	0	FIELD_INTERNAL	0	0	0	0	0	0
f116r.22	f116	SB	6	12	otar	NONE	otar	ot	ar	0	FIELD_INTERNAL	0	0	0	0	0	0
f116r.22	f116	SB	7	12	okalain	NONE	okalain	okal	ain	0	FIELD_INTERNAL	1	0	0	0	0	0
f116r.42	f116	SB	2	10	qokain	q	okain	ok	ain	0	FIELD_INTERNAL	0	0	0	0	0	0
f116r.42	f116	SB	4	10	qokain	q	okain	ok	ain	0	FIELD_INTERNAL	0	0	0	0	0	0
f116r.8	f116	SB	5	10	qokain	q	okain	ok	ain	0	PRECLOSE	0	0	1	0	1	0
f116r.8	f116	SB	7	10	oteedar	NONE	oteedar	oteed	ar	0	FIELD_START	1	1	0	1	1	0
