edition	variant	stratum_key	q_early	q_late	none_early	none_late	occurrences	expected_q_early	score
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f104v"",""page_host"":""okche""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f104v"",""page_host"":""okee""}"	3	0	0	1	4	2.250000000000	0.750000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f104v"",""page_host"":""okeey""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104v"",""page_host"":""ot""}"	0	2	1	0	3	0.666666666667	-0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""OT:0:NONE:1:0"",""page"":""f105r"",""page_host"":""ee""}"	0	1	1	1	3	0.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:DY"",""other_compiler"":""O:0:NONE:0:0"",""page"":""f105r"",""page_host"":""eey""}"	1	1	1	0	3	1.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105r"",""page_host"":""okee""}"	1	1	2	0	4	1.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""O:0:aiin:0:0"",""page"":""f105v"",""page_host"":""d""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""OT:0:NONE:1:0"",""page"":""f105v"",""page_host"":""ee""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:air:0:0"",""page"":""f105v"",""page_host"":""o""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f105v"",""page_host"":""ok""}"	0	1	2	1	4	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105v"",""page_host"":""okee""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105v"",""page_host"":""opche""}"	0	1	2	0	3	0.666666666667	-0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f105v"",""page_host"":""opcheo""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""OT:0:NONE:1:0"",""page"":""f106r"",""page_host"":""e""}"	1	1	0	3	5	0.400000000000	0.600000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f106r"",""page_host"":""ok""}"	1	1	1	1	4	1.000000000000	0.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:ain:0:0"",""page"":""f106r"",""page_host"":""ok""}"	1	1	1	2	5	0.800000000000	0.200000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:ain:0:0"",""page"":""f106r"",""page_host"":""ok""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f106r"",""page_host"":""okee""}"	3	1	1	0	5	3.200000000000	-0.200000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f106r"",""page_host"":""opch""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""OT:0:NONE:1:0"",""page"":""f107v"",""page_host"":""e""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:OPEN"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f107v"",""page_host"":""ok""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f107v"",""page_host"":""ok""}"	3	2	3	1	9	3.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f107v"",""page_host"":""ok""}"	0	2	1	1	4	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:DY"",""other_compiler"":""NONE:0:ain:0:0"",""page"":""f107v"",""page_host"":""ok""}"	3	0	0	1	4	2.250000000000	0.750000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:ain:0:0"",""page"":""f107v"",""page_host"":""ok""}"	1	0	0	2	3	0.333333333333	0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f107v"",""page_host"":""okeey""}"	0	4	1	1	6	0.666666666667	-0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f107v"",""page_host"":""ot""}"	2	0	1	1	4	1.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f112v"",""page_host"":""aiin""}"	0	1	3	2	6	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""OT:0:NONE:1:0"",""page"":""f112v"",""page_host"":""ee""}"	2	0	0	1	3	1.333333333333	0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f112v"",""page_host"":""ok""}"	0	1	1	2	4	0.250000000000	-0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f112v"",""page_host"":""oke""}"	0	1	1	1	3	0.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f112v"",""page_host"":""okee""}"	6	1	1	1	9	5.444444444444	0.555555555556
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f112v"",""page_host"":""okey""}"	1	1	1	0	3	1.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""OT:0:NONE:0:0"",""page"":""f113r"",""page_host"":""eey""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113r"",""page_host"":""ok""}"	2	1	1	1	5	1.800000000000	0.200000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113r"",""page_host"":""ok""}"	1	1	0	3	5	0.400000000000	0.600000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:ar:0:0"",""page"":""f113r"",""page_host"":""ok""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f113r"",""page_host"":""okche""}"	0	1	1	2	4	0.250000000000	-0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f113r"",""page_host"":""okeey""}"	1	1	1	0	3	1.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:OPEN"",""other_compiler"":""NONE:0:al:0:0"",""page"":""f113r"",""page_host"":""ot""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:OPEN"",""other_compiler"":""OT:0:al:0:0"",""page"":""f113v"",""page_host"":""e""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""O:0:NONE:0:0"",""page"":""f113v"",""page_host"":""l""}"	0	1	1	1	3	0.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113v"",""page_host"":""ok""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:OPEN"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113v"",""page_host"":""ok""}"	1	2	1	1	5	1.200000000000	-0.200000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113v"",""page_host"":""ok""}"	0	1	3	2	6	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:ain:0:0"",""page"":""f113v"",""page_host"":""ok""}"	1	1	1	1	4	1.000000000000	0.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f113v"",""page_host"":""okeey""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f113v"",""page_host"":""opche""}"	0	1	2	1	4	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113v"",""page_host"":""ot""}"	1	0	2	3	6	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:ain:0:0"",""page"":""f113v"",""page_host"":""ot""}"	1	0	0	2	3	0.333333333333	0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:ar:0:0"",""page"":""f113v"",""page_host"":""ot""}"	2	0	1	1	4	1.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114r"",""page_host"":""ok""}"	1	2	1	2	6	1.000000000000	0.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f114r"",""page_host"":""okche""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""SINGLE:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f114r"",""page_host"":""okche""}"	2	1	1	0	4	2.250000000000	-0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f114r"",""page_host"":""opche""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:ar:0:0"",""page"":""f114r"",""page_host"":""ot""}"	0	1	2	0	3	0.666666666667	-0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""OT:0:NONE:1:0"",""page"":""f114v"",""page_host"":""che""}"	1	1	1	1	4	1.000000000000	0.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:B3"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114v"",""page_host"":""ok""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f114v"",""page_host"":""okee""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114v"",""page_host"":""ot""}"	2	0	1	1	4	1.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:OPEN"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114v"",""page_host"":""ot""}"	2	0	0	1	3	1.333333333333	0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114v"",""page_host"":""ot""}"	2	1	0	2	5	1.200000000000	0.800000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""O:0:NONE:0:0"",""page"":""f115r"",""page_host"":""l""}"	2	0	0	1	3	1.333333333333	0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f115r"",""page_host"":""opche""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""OT:0:NONE:1:0"",""page"":""f115v"",""page_host"":""ch""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""OT:0:NONE:0:0"",""page"":""f115v"",""page_host"":""eey""}"	1	1	1	0	3	1.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:DY"",""other_compiler"":""NONE:0:ar:0:0"",""page"":""f115v"",""page_host"":""ok""}"	2	0	1	1	4	1.500000000000	0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""OT:0:NONE:0:1"",""page"":""f104r"",""page_host"":""a""}"	1	0	0	1	2	0.500000000000	0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f104r"",""page_host"":""ch""}"	0	1	1	0	2	0.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f104r"",""page_host"":""o""}"	0	1	1	0	2	0.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104r"",""page_host"":""ok""}"	3	6	0	2	11	2.454545454545	0.545454545455
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:al:0:0"",""page"":""f104r"",""page_host"":""ok""}"	1	3	2	1	7	1.714285714286	-0.714285714286
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f104r"",""page_host"":""ok""}"	2	1	4	3	10	1.800000000000	0.200000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104r"",""page_host"":""ot""}"	1	1	0	3	5	0.400000000000	0.600000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f104r"",""page_host"":""ot""}"	1	0	0	2	3	0.333333333333	0.666666666667
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:al:0:0"",""page"":""f104r"",""page_host"":""ot""}"	1	1	2	0	4	1.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f104r"",""page_host"":""ot""}"	1	1	2	0	4	1.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""O:0:aiin:0:0"",""page"":""f104v"",""page_host"":""d""}"	0	1	1	0	2	0.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f104v"",""page_host"":""ee""}"	2	0	2	2	6	1.333333333333	0.666666666667
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""O:0:NONE:0:0"",""page"":""f104v"",""page_host"":""l""}"	1	0	3	1	5	0.800000000000	0.200000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104v"",""page_host"":""ok""}"	4	1	0	1	6	3.333333333333	0.666666666667
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f104v"",""page_host"":""ok""}"	2	1	1	2	6	1.500000000000	0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f104v"",""page_host"":""okche""}"	1	1	0	1	3	0.666666666667	0.333333333333
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f104v"",""page_host"":""okee""}"	3	0	0	1	4	2.250000000000	0.750000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f104v"",""page_host"":""okeey""}"	2	3	0	3	8	1.250000000000	0.750000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104v"",""page_host"":""ot""}"	2	2	3	0	7	2.857142857143	-0.857142857143
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""OT:0:NONE:0:1"",""page"":""f105r"",""page_host"":""a""}"	1	0	0	1	2	0.500000000000	0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f105r"",""page_host"":""ee""}"	0	1	3	1	5	0.600000000000	-0.600000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""O:0:NONE:0:0"",""page"":""f105r"",""page_host"":""eey""}"	1	1	1	0	3	1.333333333333	-0.333333333333
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f105r"",""page_host"":""ok""}"	1	2	1	0	4	1.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105r"",""page_host"":""oke""}"	3	1	1	0	5	3.200000000000	-0.200000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105r"",""page_host"":""okee""}"	2	1	1	0	4	2.250000000000	-0.250000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f105r"",""page_host"":""okeeey""}"	1	0	1	1	3	0.666666666667	0.333333333333
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""O:0:aiin:0:0"",""page"":""f105v"",""page_host"":""d""}"	1	0	0	1	2	0.500000000000	0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f105v"",""page_host"":""ee""}"	1	0	1	1	3	0.666666666667	0.333333333333
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:air:0:0"",""page"":""f105v"",""page_host"":""o""}"	0	1	1	0	2	0.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f105v"",""page_host"":""ok""}"	0	3	2	4	9	0.666666666667	-0.666666666667
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105v"",""page_host"":""okee""}"	1	0	0	1	2	0.500000000000	0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f105v"",""page_host"":""op""}"	0	1	1	0	2	0.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105v"",""page_host"":""opche""}"	0	1	2	0	3	0.666666666667	-0.666666666667
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""OT:0:NONE:0:0"",""page"":""f105v"",""page_host"":""or""}"	0	1	1	1	3	0.333333333333	-0.333333333333
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f105v"",""page_host"":""ot""}"	1	0	4	7	12	0.416666666667	0.583333333333
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f106r"",""page_host"":""e""}"	1	1	1	3	6	0.666666666667	0.333333333333
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f106r"",""page_host"":""ok""}"	3	3	2	2	10	3.000000000000	0.000000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f106r"",""page_host"":""ok""}"	2	5	3	4	14	2.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f106r"",""page_host"":""okche""}"	1	1	1	0	3	1.333333333333	-0.333333333333
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f106r"",""page_host"":""okee""}"	2	2	1	0	5	2.400000000000	-0.400000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f106r"",""page_host"":""oky""}"	1	0	0	1	2	0.500000000000	0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f106r"",""page_host"":""opch""}"	1	0	0	1	2	0.500000000000	0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f106r"",""page_host"":""opches""}"	0	1	1	0	2	0.500000000000	-0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f106r"",""page_host"":""opchy""}"	1	0	0	1	2	0.500000000000	0.500000000000
IT2a	PAGE_HOST_PAGE_OTHER_COMPILER	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f106r"",""page_host"":""ot""}"	1	1	1	1	4	1.000000000000	0.000000000000
