edition	k	held_folio	class_id	training_records	training_sse	centroid
IT2a	6	f104	1	144	1222.758039889181	-0.470794855|0.243694993|-0.298025091|0.804740172|0.676275489|-0.246201624|-0.200174828|-0.178413854|-0.543505848|-0.333242042|0.229919274|-0.465203974
IT2a	6	f104	2	144	1222.758039889181	-0.467687008|-0.078563413|-0.265031840|-0.222740830|0.253137045|-0.067714465|0.174323612|-0.200474915|0.252917927|-0.227312933|-0.522852558|1.725055007
IT2a	6	f104	3	144	1222.758039889181	-0.178066473|-0.344071441|0.418409903|-0.156208537|-0.265630114|-0.202128696|-0.078796142|0.331581337|-0.348719932|0.854787118|-0.512313563|-0.262544271
IT2a	6	f104	4	144	1222.758039889181	0.291785554|0.312783080|-0.150621569|-0.336207891|-0.340833722|0.361157793|-0.001995272|-0.228579784|1.549614929|-0.416306198|1.000116108|-0.238687274
IT2a	6	f104	5	144	1222.758039889181	1.149723644|-0.141991423|0.081025033|-0.267318814|-0.284563884|0.418140708|-0.158650182|0.116799553|-0.448721502|-0.450585971|0.036375976|-0.061498753
IT2a	6	f105	0	150	1237.306307002770	-1.568232833|4.153868291|-0.543716113|-1.070104401|-1.207903120|-0.702246481|10.403844316|-1.000976558|-0.844699410|0.379618368|-1.508590290|-0.766675122
IT2a	6	f105	1	150	1237.306307002770	-0.203977001|-0.301094385|-0.140195316|-0.134997003|-0.043955388|0.024548139|-0.067956575|-0.111261338|-0.094977670|-0.094875667|-0.473666306|1.155592969
IT2a	6	f105	2	150	1237.306307002770	-0.200148362|-0.422468121|-0.162370184|-0.305751790|-0.301473550|-0.155589530|0.037528783|0.154782065|-0.283609915|1.125003084|-0.612748621|-0.601588542
IT2a	6	f105	3	150	1237.306307002770	-0.088009006|0.449246000|-0.354844098|0.795712578|0.268148981|-0.283055976|-0.164435567|0.007439425|-0.498630971|-0.432631719|0.201759471|-0.559688947
IT2a	6	f105	4	150	1237.306307002770	0.388485230|0.541652936|-0.122762739|-0.234286620|-0.297782676|0.557160201|-0.023919997|-0.338077622|1.569949459|-0.490134448|1.040809835|0.144133274
IT2a	6	f105	5	150	1237.306307002770	0.591778581|-0.558391193|1.714228394|-0.455900019|0.646868100|0.090496108|-0.148614274|0.518611317|-0.436650778|-0.352419376|0.390204256|-0.386767288
IT2a	6	f106	0	156	1332.551294050082	-0.369455808|-0.358009808|-0.039541359|-0.070773178|0.277046331|0.127585608|-0.056579239|-0.309847544|-0.432586936|-0.086817673|-0.515696378|0.762110952
IT2a	6	f106	1	156	1332.551294050082	-0.026989869|0.152262199|-0.142006600|-0.236369647|-0.200183037|-0.229264594|0.532505636|-0.053763477|1.195360696|-0.264224895|0.775410476|0.295034459
IT2a	6	f106	2	156	1332.551294050082	-0.004063450|-0.362623957|-0.164795703|-0.108226218|-0.462783508|-0.338929802|-0.038051990|0.351591545|-0.347058906|1.304649110|-0.642394991|-0.596733138
IT2a	6	f106	3	156	1332.551294050082	0.187698704|-0.701457809|4.078548450|-0.732900519|0.795166070|0.228165156|-0.501232010|0.595192164|-0.731169186|-0.367367142|0.955380380|-0.797016306
IT2a	6	f106	4	156	1332.551294050082	0.414230315|0.751680879|-0.300784367|0.540891927|0.367536006|-0.316210063|-0.405894348|0.170831343|-0.495896916|-0.576624508|0.103906647|-0.610379800
IT2a	6	f106	5	156	1332.551294050082	0.447697519|-0.043620742|0.192260367|0.126299893|-1.106301336|3.123501162|-0.021780214|-0.411023112|0.760459831|-0.469466184|0.705683273|-0.539770274
IT2a	6	f107	0	155	1306.997621311810	-1.424136096|3.554732427|-0.515254119|-1.000630790|-1.218686716|-0.685348259|10.653481265|-1.016954969|-0.927008042|0.558937822|-1.503478965|-0.803968086
IT2a	6	f107	1	155	1306.997621311810	-0.602674582|-0.415316740|-0.186580055|0.211465484|-0.230018698|0.314860907|-0.159297559|-0.394582256|-0.672372515|0.500332703|-0.535434658|-0.583393074
IT2a	6	f107	2	155	1306.997621311810	-0.382292749|2.142539668|-0.306297462|0.019870776|-0.321645004|0.003892751|-0.249923861|-0.435233023|-0.134937200|-0.726972928|0.410305151|-0.732170230
IT2a	6	f107	3	155	1306.997621311810	-0.100179158|-0.124398202|0.009483117|-0.104389583|-0.026059391|-0.046169040|0.056996627|0.033896763|0.061721225|-0.045105736|-0.343896719|1.204035477
IT2a	6	f107	4	155	1306.997621311810	0.527984709|-0.101946544|0.286708646|0.304393094|1.104431577|-0.193130678|-0.268703235|0.856503898|-0.614087810|-0.320491050|0.077195332|-0.561209470
IT2a	6	f107	5	155	1306.997621311810	0.589185318|-0.323212830|0.120240261|-0.245686416|-0.311254812|-0.099121545|0.048497338|-0.024544619|1.081660999|0.064377837|0.854100936|-0.447064846
IT2a	6	f112	0	157	1336.629586957626	-1.450287864|3.544387776|-0.491669000|-1.000201059|-1.179769561|-0.663884194|10.864354382|-1.021774063|-0.886102187|0.420731703|-1.430418167|-0.738526221
IT2a	6	f112	1	157	1336.629586957626	-0.270473658|0.037552220|0.122588546|-0.203787542|-0.418740105|-0.268448274|-0.031724660|-0.208423402|-0.020257233|-0.000563728|-0.150225866|0.298479288
IT2a	6	f112	2	157	1336.629586957626	-0.255356736|-0.523539996|0.011895174|-0.443603856|1.059885941|-0.036339755|-0.029811045|-0.006503091|-0.640541140|-0.058319121|-0.609498235|0.286779408
IT2a	6	f112	3	157	1336.629586957626	-0.075791015|0.060923434|-0.216370855|1.596102337|-0.289193284|-0.273404143|-0.136050049|0.575921567|-0.617929135|0.592363383|-0.063531733|-0.369929876
IT2a	6	f112	4	157	1336.629586957626	0.313290464|0.641549047|0.195958336|-0.300874127|-0.224438403|1.756500162|-0.110779825|-0.319506471|0.005442880|-0.830966464|0.874380112|-0.543081319
IT2a	6	f112	5	157	1336.629586957626	0.856514270|-0.055375011|-0.178383386|-0.391046951|0.081893742|-0.235685414|-0.108530467|0.134369310|1.539658091|0.008081234|0.645374935|-0.252107832
IT2a	6	f113	0	139	1160.862306853283	-1.509056823|1.296358896|-0.548481459|-1.009320644|-1.226363822|-0.798537897|6.517000881|-1.063152912|0.771713279|0.679985961|-0.612568357|-0.791296680
IT2a	6	f113	1	139	1160.862306853283	-0.874680485|1.285743630|-0.243600128|-0.324119601|-0.275394186|-0.378215278|-0.220932262|-0.201482043|-0.328405758|-0.300179193|-0.099067844|-0.475127115
IT2a	6	f113	2	139	1160.862306853283	-0.263852792|-0.364078370|-0.184822151|-0.161270579|0.432852161|0.261181125|-0.058375294|-0.266823065|-0.408750313|-0.167270525|-0.383589797|0.694082016
IT2a	6	f113	3	139	1160.862306853283	0.175728248|-0.428713867|-0.204265304|0.725376834|-0.270258881|-0.480192678|-0.084690143|0.718539522|-0.292974362|1.121365954|-0.598819721|-0.411043516
IT2a	6	f113	4	139	1160.862306853283	0.243741386|-0.770842123|3.088738705|-0.697588673|0.450125880|1.066862837|-0.055892980|0.178884371|-0.746241311|0.067025685|0.535993970|-0.791296680
IT2a	6	f113	5	139	1160.862306853283	0.617413046|0.057797169|-0.056007092|-0.003694014|-0.113700326|0.123651385|-0.080410674|-0.105876729|0.856831175|-0.493483277|0.772296286|0.020616520
IT2a	6	f114	0	145	1237.884754465756	-1.406900737|3.839468130|-0.515840287|-0.983169262|-1.138246310|-0.680895809|10.413049250|-0.943521646|-0.839418599|0.503303032|-1.438935382|-0.765261728
IT2a	6	f114	1	145	1237.884754465756	-0.899899955|0.714836184|0.131480817|0.075918147|-0.435697901|-0.362133230|-0.145534905|-0.260837848|-0.409904450|-0.360588872|-0.002974332|-0.602724642
IT2a	6	f114	2	145	1237.884754465756	-0.384581967|-0.031970356|-0.115248897|-0.411607419|0.218679651|-0.206952952|0.133792592|-0.372918939|0.304032604|-0.013169271|-0.519129933|1.418604790
IT2a	6	f114	3	145	1237.884754465756	0.057260345|-0.396086090|0.175361890|0.026841782|1.048361389|0.081060887|-0.168141793|0.334477998|-0.699868920|-0.040186914|-0.247569107|-0.179089595
IT2a	6	f114	4	145	1237.884754465756	0.097848312|-0.353087327|-0.232100710|0.580096564|-0.616832357|-0.308582315|0.010836531|0.420862421|0.223697279|1.124853790|-0.263442346|-0.221996048
IT2a	6	f114	5	145	1237.884754465756	0.835995493|0.056711895|0.044752826|-0.272682310|-0.212113240|0.630755275|-0.149952918|-0.193534358|0.552213691|-0.696245238|0.869127199|-0.176514068
IT2a	6	f115	0	144	1216.240668374061	-1.392863291|3.582863279|-0.570830516|-0.930324841|-1.161841886|-0.642492733|10.190006430|-1.037090053|-0.854365859|0.327346673|-1.485146491|-0.775590115
IT2a	6	f115	1	144	1216.240668374061	-0.350125228|-0.136044196|-0.239719722|-0.444389943|0.014895355|-0.267960775|0.079593225|-0.395304419|0.061059897|0.206156679|-0.562477049|0.397375760
IT2a	6	f115	2	144	1216.240668374061	-0.075369465|0.883287231|-0.270299811|0.107741849|0.204167883|-0.349069953|-0.144400840|0.003672455|0.168047183|-0.645520661|0.937514962|-0.585294680
IT2a	6	f115	3	144	1216.240668374061	-0.004106277|-0.138342735|-0.086986466|1.641116376|-0.613980307|0.013259615|-0.194812070|0.450104855|-0.314978230|0.683275339|-0.350768632|0.140408275
IT2a	6	f115	4	144	1216.240668374061	0.039169957|-0.343586353|-0.413641009|-0.606202387|-0.024062825|2.307714612|-0.032672645|0.064341039|-0.489609740|-0.520348855|0.260502516|-0.268089765
IT2a	6	f115	5	144	1216.240668374061	0.849140451|-0.533417063|1.066223712|-0.415690645|0.370808092|-0.031413779|-0.208074166|0.414247384|0.222961343|-0.156153830|0.429284912|-0.181356193
RF1b	2	f104	0	144	1563.373702492216	-0.233673064|-0.105455808|-0.134931909|0.203158296|0.027769508|-0.111159480|0.032074205|-0.043245608|-0.479931177|0.250771943|-0.512759935|0.095508092
RF1b	2	f104	1	144	1563.373702492216	0.378125504|0.170646671|0.218344362|-0.328747060|-0.044936114|0.179876249|-0.051901895|0.069979257|0.776615904|-0.405794599|0.829738804|-0.154549458
RF1b	2	f105	0	150	1630.437387027618	-0.255721726|-0.070746399|-0.071111903|0.150477914|0.184734058|-0.125352126|0.012711827|0.070836650|-0.469017263|0.178351269|-0.461093100|0.011795395
RF1b	2	f105	1	150	1630.437387027618	0.468019008|0.129479259|0.130148199|-0.275402975|-0.338098182|0.229418042|-0.023265042|-0.129644435|0.858390084|-0.326416474|0.843887372|-0.021587799
RF1b	2	f106	0	156	1696.639979599262	-0.190560817|-0.018256446|-0.101388241|0.147599744|0.180148843|-0.135105290|-0.096050162|0.110077407|-0.521475308|0.130071959|-0.466342086|0.010899246
RF1b	2	f106	1	156	1696.639979599262	0.330974050|0.031708564|0.176095365|-0.256357451|-0.312890095|0.234656557|0.166823966|-0.191187076|0.905720271|-0.225914454|0.809962570|-0.018930270
RF1b	2	f107	0	155	1687.995185634882	-0.189327216|-0.067898399|-0.079138596|0.176891387|0.168372058|-0.101959610|0.000472971|0.027624122|-0.492145927|0.145257124|-0.477813533|0.034784344
RF1b	2	f107	1	155	1687.995185634882	0.344231302|0.123451635|0.143888356|-0.321620703|-0.306131015|0.185381109|-0.000859947|-0.050225676|0.894810777|-0.264103862|0.868751878|-0.063244262
RF1b	2	f112	0	157	1703.413648490203	-0.244620624|-0.083326398|-0.111595057|0.119187652|0.124381153|-0.141906372|0.039460051|0.021313673|-0.425997395|0.178988268|-0.452328120|0.143059491
RF1b	2	f112	1	157	1703.413648490203	0.493945491|0.168255226|0.225336174|-0.240667375|-0.251154251|0.286541712|-0.079678949|-0.043037224|0.860187048|-0.361418617|0.913354857|-0.288870127
RF1b	2	f113	0	139	1515.072288254608	-0.163418284|-0.039152604|-0.094353711|0.124222995|0.096556226|-0.115105468|-0.021949834|0.143105875|-0.479437204|0.177293053|-0.483680470|-0.087475013
RF1b	2	f113	1	139	1515.072288254608	0.300156032|0.071912947|0.173302734|-0.228164684|-0.177348170|0.211418206|0.040316022|-0.262847525|0.880598946|-0.325640302|0.888392701|0.160668391
RF1b	2	f114	0	145	1581.596824181106	-0.316298633|-0.060126481|-0.052774902|0.092385148|0.130343853|-0.096402408|0.024604568|-0.024178064|-0.469787934|0.232625424|-0.496695371|0.060206946
RF1b	2	f114	1	145	1581.596824181106	0.517579582|0.098388786|0.086358931|-0.151175696|-0.213289941|0.157749395|-0.040262020|0.039564105|0.768743893|-0.380659785|0.812774243|-0.098520457
RF1b	2	f115	0	144	1566.466236140313	-0.236027645|-0.110666944|-0.018559844|0.190531035|0.147107302|-0.097442829|0.022133985|0.007635012|-0.460937633|0.215578454|-0.444185677|0.064474224
RF1b	2	f115	1	144	1566.466236140313	0.443731973|0.208053855|0.034892506|-0.358198346|-0.276561727|0.183192519|-0.041611891|-0.014353823|0.866562750|-0.405287494|0.835069072|-0.121211542
RF1b	3	f104	0	144	1454.195743367941	-0.316998306|-0.162769238|-0.132598587|-0.319372286|0.215490740|-0.087947816|0.147982041|-0.301448407|-0.381613680|0.070807623|-0.508838855|0.215098102
RF1b	3	f104	1	144	1454.195743367941	-0.080891220|0.096873668|-0.233480446|1.494450110|-0.451813369|-0.309039225|-0.099127304|0.667654541|-0.348384540|0.511982000|-0.116338096|-0.229892706
RF1b	3	f104	2	144	1454.195743367941	0.545238373|0.190766896|0.356729646|-0.466288737|-0.044039202|0.335966326|-0.166312246|0.038653485|0.818135762|-0.440089147|0.866500547|-0.186443970
RF1b	3	f105	0	150	1512.618984803004	-0.308408598|0.338380270|-0.192781177|1.259983782|-0.471685693|-0.348384174|0.204017742|0.504722273|-0.344457969|0.460001135|-0.210688549|-0.037949427
RF1b	3	f105	1	150	1512.618984803004	-0.269880314|-0.347820710|-0.021493378|-0.400958052|0.544893147|-0.004984661|-0.060348282|-0.207019327|-0.491156434|-0.031845280|-0.445871549|0.020733217
RF1b	3	f105	2	150	1512.618984803004	0.584590406|0.212788906|0.170146774|-0.393819240|-0.376272848|0.262568026|-0.069836743|-0.096198890|0.904605206|-0.295716279|0.746253846|0.000377964
RF1b	3	f106	0	156	1582.140716433831	-0.690073304|-0.453743847|-0.375116682|0.061435875|-0.241961579|-0.159453432|2.160566847|-0.181495487|0.422568751|-0.273406981|0.219704623|0.805073227
RF1b	3	f106	1	156	1582.140716433831	-0.233487327|0.119166275|-0.119122644|0.212305380|0.257498453|-0.177995336|-0.266959192|0.118038449|-0.556113990|0.126971678|-0.404124358|-0.081492122
RF1b	3	f106	2	156	1582.140716433831	0.632904529|-0.054372289|0.330583849|-0.386809476|-0.363657196|0.360280352|-0.259553481|-0.143175690|0.818712987|-0.127952725|0.624077743|-0.127743884
RF1b	3	f107	0	155	1575.811369861995	-0.408966307|-0.217769449|-0.167005320|-0.254322129|-0.084180652|0.032669372|0.146779262|-0.377449759|-0.424365056|0.381471923|-0.677703852|0.336245758
RF1b	3	f107	1	155	1575.811369861995	0.047114642|0.251805374|0.000954919|0.785454226|0.566149611|-0.288491906|-0.168799105|0.507584041|-0.520148594|-0.278953104|0.077979980|-0.464801958
RF1b	3	f107	2	155	1575.811369861995	0.475160546|0.049434069|0.210455376|-0.383510489|-0.401864948|0.217717200|-0.034145993|0.021799740|1.004023911|-0.232190258|0.787479994|-0.008080629
RF1b	3	f112	0	157	1565.530181005696	-1.442841523|3.638197438|-0.447404450|-0.993149672|-1.200973099|-0.664256574|10.779568249|-1.028793585|-0.850168799|0.465251009|-1.372391426|-0.713626601
RF1b	3	f112	1	157	1565.530181005696	-0.242753076|-0.117044813|-0.101718311|0.147034676|0.139662354|-0.134774584|-0.072434544|0.019621772|-0.429023242|0.181520419|-0.469325716|0.126074582
RF1b	3	f112	2	157	1565.530181005696	0.485252876|0.153710620|0.200419854|-0.259340505|-0.241566425|0.266875262|-0.062800828|-0.018011615|0.826121102|-0.351487662|0.911918786|-0.224925570
RF1b	3	f113	0	139	1409.284772162523	-1.497847213|1.328626194|-0.499347657|-0.992515809|-1.242098463|-0.789098176|6.544791959|-1.067731665|0.780095802|0.723014670|-0.565661735|-0.777262153
RF1b	3	f113	1	139	1409.284772162523	-0.249215193|0.008448520|-0.238977026|0.231846935|-0.151094373|-0.334610906|-0.085298629|0.213011154|-0.278880480|0.257456756|-0.416611326|-0.130374609
RF1b	3	f113	2	139	1409.284772162523	0.438528804|-0.062194066|0.385810898|-0.319597481|0.278241295|0.543535214|-0.111292551|-0.287860415|0.399757189|-0.422498890|0.661297473|0.229178090
RF1b	3	f114	0	145	1450.034272622363	-1.398185879|3.897896185|-0.487280936|-0.982042621|-1.148757874|-0.680672912|10.326965670|-0.964390785|-0.812650608|0.560370051|-1.376835564|-0.753077863
RF1b	3	f114	1	145	1450.034272622363	-0.229621859|-0.114890123|-0.070353281|0.135769435|0.119974072|-0.105823735|-0.093699635|0.048855149|-0.414899392|0.228192412|-0.446805087|0.117187716
RF1b	3	f114	2	145	1450.034272622363	0.473719642|0.143197255|0.146343728|-0.243184770|-0.209158755|0.219059750|-0.029091843|-0.075037721|0.820981488|-0.453849984|0.894353446|-0.211831737
RF1b	3	f115	0	144	1461.025829519988	-0.469046716|-0.057979364|-0.251270542|-0.430270611|0.010939802|0.132262450|0.177779327|-0.330533049|-0.171658833|0.008089646|-0.446564087|0.107993172
RF1b	3	f115	1	144	1461.025829519988	0.088064886|0.031260427|-0.149807007|1.345471709|-0.434419537|-0.228297946|-0.155376488|0.787918693|-0.139027049|0.407489996|-0.139133503|-0.044353518
RF1b	3	f115	2	144	1461.025829519988	0.795264364|0.079537366|0.607459309|-0.435323591|0.379683101|-0.036847523|-0.189056714|-0.108139678|0.448782206|-0.390434598|0.962519020|-0.160924792
RF1b	4	f104	0	144	1384.828009038522	-0.113768681|-0.251059066|0.107871998|-0.306767529|0.214945864|-0.027835976|0.073681045|-0.282149110|-0.373123348|0.217222805|-0.488216993|0.279506185
RF1b	4	f104	1	144	1384.828009038522	-0.029980964|0.150815988|-0.414025951|1.181442724|-0.244195067|-0.317226022|-0.159918009|0.752780796|-0.367763444|0.113842145|-0.020762030|-0.536323295
RF1b	4	f104	2	144	1384.828009038522	0.233233765|-0.496779697|2.028593249|-0.260410447|-0.931553707|2.007985000|-0.191012501|-0.434090875|0.619879420|-0.437316301|1.498617506|-0.228207371
RF1b	4	f104	3	144	1384.828009038522	0.269158580|0.583727075|-0.279510285|-0.539495941|-0.037327093|-0.041736139|0.045582845|-0.057823338|1.233652720|-0.582203667|0.908401515|-0.029345313
RF1b	4	f105	0	150	1388.210092349416	-1.557477375|4.331520437|-0.502953647|-1.064154193|-1.233040836|-0.703336113|10.354924255|-1.021309437|-0.833496856|0.414386277|-1.442609069|-0.742021088
RF1b	4	f105	1	150	1388.210092349416	-0.372496318|-0.490423049|-0.030124142|-0.113292753|0.168724349|-0.018077129|-0.042170536|-0.366039919|-0.429097062|0.300327502|-0.515992129|0.231743492
RF1b	4	f105	2	150	1388.210092349416	0.167159725|0.598785842|-0.204811060|0.543135923|0.115885662|-0.323435429|-0.218738994|0.952124010|-0.447555847|-0.171933532|-0.226601744|-0.336002615
RF1b	4	f105	3	150	1388.210092349416	0.410391575|0.080497975|0.226489785|-0.279726317|-0.306192573|0.314657698|0.019017626|-0.275760264|0.994573627|-0.281085623|0.941382029|-0.021423053
RF1b	4	f106	0	156	1489.010594968119	-0.288187376|-0.371725096|-0.187661413|-0.307215501|0.031669000|-0.074366269|0.079458657|-0.358742609|-0.361185287|0.448140982|-0.567119471|0.247661377
RF1b	4	f106	1	156	1489.010594968119	-0.073423031|0.788513219|-0.293199658|0.538831543|-0.048211250|0.041150868|-0.393058997|0.592918227|-0.344110555|-0.327716688|-0.116817838|-0.365736670
RF1b	4	f106	2	156	1489.010594968119	0.448195469|-0.127923386|-0.177670150|-0.044439463|-0.212184822|-0.091881569|0.520313369|-0.091796466|1.415088828|-0.225431643|0.991155911|0.058156958
RF1b	4	f106	3	156	1489.010594968119	0.466289235|-0.699406685|2.234179031|-0.343658512|0.521753565|0.407764976|-0.258786075|-0.185416541|-0.580803390|-0.353058020|0.567407182|-0.006040104
RF1b	4	f107	0	155	1446.754156395875	-1.422960331|3.650387159|-0.473522657|-0.992822728|-1.239761475|-0.692104162|10.513238376|-1.045516202|-0.885583245|0.562712500|-1.438655798|-0.781434963
RF1b	4	f107	1	155	1446.754156395875	-0.360936382|-0.221662708|-0.156788076|-0.298399745|-0.029206833|0.008202783|-0.018426122|-0.348797159|-0.405674501|0.350674639|-0.681004148|0.467393443
RF1b	4	f107	2	155	1446.754156395875	0.101574075|-0.003990163|-0.045652032|0.711588407|0.275196650|-0.287154761|-0.146140866|0.646268020|-0.398328007|-0.084783734|0.085952581|-0.448275351
RF1b	4	f107	3	155	1446.754156395875	0.416252684|0.229136596|0.283931648|-0.404516310|-0.256810644|0.345228604|-0.045453183|-0.255495890|1.059087946|-0.401842335|0.881751698|-0.102328574
RF1b	4	f112	0	157	1486.211588700368	-0.302055364|-0.158315399|-0.171355339|-0.341923436|0.204194782|-0.078470846|0.140570297|-0.306913435|-0.398466832|0.083913250|-0.486315708|0.311958273
RF1b	4	f112	1	157	1486.211588700368	-0.144919159|0.097191762|-0.134981677|1.461650493|-0.259033448|-0.308856559|-0.133439398|0.827700605|-0.372024967|0.455256051|-0.179705079|-0.326285011
RF1b	4	f112	2	157	1486.211588700368	-0.008156889|-0.693997484|4.598692638|-0.836323699|0.658146621|0.187319786|-0.317538871|-0.191976829|-0.632821783|-0.562410721|0.856179133|-0.713626601
RF1b	4	f112	3	157	1486.211588700368	0.597420198|0.256413383|-0.025811582|-0.347384551|-0.220029414|0.321501271|-0.114707951|-0.034030226|0.964076965|-0.396536994|0.850133364|-0.233467108
RF1b	4	f113	0	139	1328.080047736004	-0.370746417|0.015424804|-0.244975187|-0.390322539|-0.428777333|-0.392576350|0.373661821|-0.467151360|-0.256124661|0.619643019|-0.826290967|-0.006037987
RF1b	4	f113	1	139	1328.080047736004	0.028282010|0.120533538|-0.313948584|0.876585503|-0.012871527|-0.382865570|-0.182227366|0.766890093|-0.389980387|0.063406974|-0.088610551|-0.288243804
RF1b	4	f113	2	139	1328.080047736004	0.079380358|-0.634936975|0.906819290|-0.456136174|0.699222869|0.784425252|-0.203691887|-0.318768644|-0.581690377|-0.259455525|0.103062700|0.037409591
RF1b	4	f113	3	139	1328.080047736004	0.272651823|0.372913217|-0.147590986|-0.233548063|-0.135868442|0.180184650|0.003371304|-0.145171870|1.183788558|-0.477130697|0.842165360|0.304462958
RF1b	4	f114	0	145	1366.201934066886	-1.398185879|3.897896185|-0.487280936|-0.982042621|-1.148757874|-0.680672912|10.326965670|-0.964390785|-0.812650608|0.560370051|-1.376835564|-0.753077863
RF1b	4	f114	1	145	1366.201934066886	-0.086822898|-0.183903204|-0.105583871|-0.326233198|0.423550598|-0.040698227|-0.034268035|-0.423390756|-0.114590414|0.001180350|-0.342351139|1.157598125
RF1b	4	f114	2	145	1366.201934066886	-0.010362643|-0.122697522|0.142913233|0.208823673|-0.118012671|-0.102579245|-0.154246107|0.287700095|-0.390061149|0.266428093|-0.278074618|-0.474992262
RF1b	4	f114	3	145	1366.201934066886	0.180285221|0.411807719|-0.220347827|-0.100891728|-0.181187953|0.336170306|0.093930062|-0.184101952|1.169573481|-0.703966872|1.181852443|-0.183454954
RF1b	4	f115	0	144	1334.263577811332	-1.379499256|3.668122292|-0.523421068|-0.922925851|-1.178274497|-0.645143209|10.113221027|-1.038947897|-0.815166850|0.367358042|-1.426756387|-0.753611872
RF1b	4	f115	1	144	1334.263577811332	-0.206847791|-0.262463891|0.139531222|-0.348223966|0.357232489|0.004700673|-0.062715966|-0.316105988|-0.429848322|0.077235373|-0.388160763|0.192340454
RF1b	4	f115	2	144	1334.263577811332	0.047081456|0.013299958|-0.131559224|1.396162265|-0.424786967|-0.297149725|-0.178401224|0.922333144|-0.321728258|0.501722893|-0.285772340|-0.093632802
RF1b	4	f115	3	144	1334.263577811332	0.341868144|0.339095703|-0.129490191|-0.345159959|-0.275963027|0.207645058|-0.011319812|-0.075934608|0.945686446|-0.474442638|0.866827173|-0.236911839
RF1b	5	f104	0	144	1262.811531897805	-1.366314317|3.504325591|-0.507253804|-0.990432478|-1.188542129|-0.673167462|10.047258321|-1.014401480|-0.873883581|0.450654101|-1.399790572|-0.725635552
RF1b	5	f104	1	144	1262.811531897805	-0.310548020|0.073871292|-0.304019570|0.362733734|0.003941053|-0.142287014|-0.156666893|0.086796046|-0.531475665|0.290687862|-0.402029733|-0.588718940
RF1b	5	f104	2	144	1262.811531897805	-0.117713307|-0.209749367|-0.114532708|-0.223954765|0.020479435|-0.088963185|0.050451861|-0.245637911|-0.043341759|0.018179617|-0.469754014|1.299993512
RF1b	5	f104	3	144	1262.811531897805	0.098391415|0.386809032|-0.219199297|-0.261411602|-0.150664961|0.309859143|0.084271398|-0.267394987|1.296715539|-0.570584539|1.170743733|-0.211289219
RF1b	5	f104	4	144	1262.811531897805	0.963608320|-0.570382491|1.353380617|-0.190696455|0.227003367|0.123879259|-0.257676310|0.604104923|-0.296024198|-0.025648223|0.268312562|-0.232308629
RF1b	5	f105	0	150	1305.350711998150	-1.557477375|4.331520437|-0.502953647|-1.064154193|-1.233040836|-0.703336113|10.354924255|-1.021309437|-0.833496856|0.414386277|-1.442609069|-0.742021088
RF1b	5	f105	1	150	1305.350711998150	-0.387892669|-0.397801873|-0.093906099|-0.241992650|0.313553344|0.054425692|-0.019519042|-0.313781407|-0.476362937|0.200084589|-0.590694082|0.580211966
RF1b	5	f105	2	150	1305.350711998150	-0.299169525|0.294867930|-0.329072311|1.379687592|-0.215278825|-0.322490570|-0.086896746|0.803620845|-0.390295032|0.271786089|-0.104639934|-0.371251387
RF1b	5	f105	3	150	1305.350711998150	0.227966071|0.544701888|-0.158610469|-0.282728998|-0.445866767|0.466476530|0.082799394|-0.299905753|1.595466213|-0.527642698|0.932920793|0.232626720
RF1b	5	f105	4	150	1305.350711998150	0.578553530|-0.184394802|0.464842200|-0.529894635|0.090989360|-0.098788824|-0.210427554|-0.009626592|-0.112650758|-0.122030342|0.237266917|-0.543049499
RF1b	5	f106	0	156	1392.818278198435	-0.671486070|-0.470423602|-0.477014675|0.141128988|-0.222573726|-0.125421513|2.363402967|-0.106430525|0.397685283|-0.313246047|0.290982396|0.803219118
RF1b	5	f106	1	156	1392.818278198435	-0.253684204|-0.253638913|-0.078964485|-0.358343557|0.252606527|-0.010722107|-0.210636179|-0.396667838|-0.490432897|0.187774382|-0.401920158|0.190122810
RF1b	5	f106	2	156	1392.818278198435	-0.123190583|0.289769106|0.065285029|1.274878411|0.023930582|-0.234598468|-0.302305517|0.976435069|-0.491072803|0.416774847|-0.387832673|-0.337211536
RF1b	5	f106	3	156	1392.818278198435	0.620701443|0.541466705|-0.222591377|-0.413833561|-0.121110979|-0.243708479|-0.270048531|0.082991864|0.891421428|-0.371573585|0.555912762|-0.370313128
RF1b	5	f106	4	156	1392.818278198435	0.629395215|-0.568979438|1.877415368|-0.042874578|-0.891998155|1.863181528|-0.294162491|-0.448710836|0.578952320|-0.528554407|1.148061677|-0.036511319
RF1b	5	f107	0	155	1366.048876331886	-1.422960331|3.650387159|-0.473522657|-0.992822728|-1.239761475|-0.692104162|10.513238376|-1.045516202|-0.885583245|0.562712500|-1.438655798|-0.781434963
RF1b	5	f107	1	155	1366.048876331886	-0.497936042|-0.216523926|-0.077003118|-0.271196971|0.302207262|-0.107793196|-0.034249366|-0.381186607|-0.481074182|-0.001435428|-0.587133555|0.300809829
RF1b	5	f107	2	155	1366.048876331886	0.070929646|-0.215360936|0.903513985|-0.410104158|-0.671836960|1.872720566|-0.307356805|-0.573748773|-0.179436197|-0.236621411|0.624652458|-0.462053322
