world	signs	PAGE_HOST_PAGE_OTHER_COMPILER	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	max_three
4081	-++++++++---+	0.786561349951	-0.095145017237	-0.667379277369	0.786561349951
4082	-++++++++--+-	1.196689566125	0.236623801844	-0.440722164300	1.196689566125
4083	-++++++++--++	1.069490380239	-0.095145017237	-0.591826906346	1.069490380239
4084	-++++++++-+--	2.068360622676	1.281601861941	0.753005297861	2.068360622676
4085	-++++++++-+-+	1.941161436790	0.949833042861	0.601900555815	1.941161436790
4086	-++++++++-++-	2.351289652964	1.281601861941	0.828557668884	2.351289652964
4087	-++++++++-+++	2.224090467078	0.949833042861	0.677452926838	2.224090467078
4088	-+++++++++---	0.258149778677	-0.337411231169	-0.931812575949	0.258149778677
4089	-+++++++++--+	0.130950592791	-0.669180050250	-1.082917317994	0.130950592791
4090	-+++++++++-+-	0.541078808965	-0.337411231169	-0.856260204926	0.541078808965
4091	-+++++++++-++	0.413879623079	-0.669180050250	-1.007364946972	0.413879623079
4092	-++++++++++--	1.412749865516	0.707566828928	0.337467257235	1.412749865516
4093	-++++++++++-+	1.285550679630	0.375798009848	0.186362515190	1.285550679630
4094	-+++++++++++-	1.695678895804	0.707566828928	0.413019628258	1.695678895804
4095	-++++++++++++	1.568479709918	0.375798009848	0.261914886213	1.568479709918
4096	+------------	-1.568479709918	-0.375798009848	-0.261914886213	-0.261914886213
4097	+-----------+	-1.695678895804	-0.707566828928	-0.413019628258	-0.413019628258
4098	+----------+-	-1.285550679630	-0.375798009848	-0.186362515190	-0.186362515190
4099	+----------++	-1.412749865516	-0.707566828928	-0.337467257235	-0.337467257235
4100	+---------+--	-0.413879623079	0.669180050250	1.007364946972	1.007364946972
4101	+---------+-+	-0.541078808965	0.337411231169	0.856260204926	0.856260204926
4102	+---------++-	-0.130950592791	0.669180050250	1.082917317994	1.082917317994
4103	+---------+++	-0.258149778677	0.337411231169	0.931812575949	0.931812575949
4104	+--------+---	-2.224090467078	-0.949833042861	-0.677452926838	-0.677452926838
4105	+--------+--+	-2.351289652964	-1.281601861941	-0.828557668884	-0.828557668884
4106	+--------+-+-	-1.941161436790	-0.949833042861	-0.601900555815	-0.601900555815
4107	+--------+-++	-2.068360622676	-1.281601861941	-0.753005297861	-0.753005297861
4108	+--------++--	-1.069490380239	0.095145017237	0.591826906346	0.591826906346
4109	+--------++-+	-1.196689566125	-0.236623801844	0.440722164300	0.440722164300
4110	+--------+++-	-0.786561349951	0.095145017237	0.667379277369	0.667379277369
4111	+--------++++	-0.913760535837	-0.236623801844	0.516274535323	0.516274535323
4112	+-------+----	-1.780724830042	-0.821777435496	-0.503682473486	-0.503682473486
4113	+-------+---+	-1.907924015928	-1.153546254576	-0.654787215532	-0.654787215532
4114	+-------+--+-	-1.497795799754	-0.821777435496	-0.428130102463	-0.428130102463
4115	+-------+--++	-1.624994985640	-1.153546254576	-0.579234844509	-0.579234844509
4116	+-------+-+--	-0.626124743204	0.223200624601	0.765597359698	0.765597359698
4117	+-------+-+-+	-0.753323929090	-0.108568194479	0.614492617653	0.614492617653
4118	+-------+-++-	-0.343195712915	0.223200624601	0.841149730721	0.841149730721
4119	+-------+-+++	-0.470394898801	-0.108568194479	0.690044988676	0.690044988676
4120	+-------++---	-2.436335587202	-1.395812468509	-0.919220514112	-0.919220514112
4121	+-------++--+	-2.563534773088	-1.727581287589	-1.070325256157	-1.070325256157
4122	+-------++-+-	-2.153406556914	-1.395812468509	-0.843668143089	-0.843668143089
4123	+-------++-++	-2.280605742800	-1.727581287589	-0.994772885134	-0.994772885134
4124	+-------+++--	-1.281735500363	-0.350834408412	0.350059319073	0.350059319073
4125	+-------+++-+	-1.408934686249	-0.682603227492	0.198954577027	0.198954577027
4126	+-------++++-	-0.998806470075	-0.350834408412	0.425611690095	0.425611690095
4127	+-------+++++	-1.126005655961	-0.682603227492	0.274506948050	0.274506948050
4128	+------+-----	-0.926994425847	-0.250554002645	-0.390353916951	-0.250554002645
4129	+------+----+	-1.054193611733	-0.582322821725	-0.541458658997	-0.541458658997
4130	+------+---+-	-0.644065395559	-0.250554002645	-0.314801545929	-0.250554002645
4131	+------+---++	-0.771264581445	-0.582322821725	-0.465906287974	-0.465906287974
4132	+------+--+--	0.227605660991	0.794424057452	0.878925916233	0.878925916233
4133	+------+--+-+	0.100406475105	0.462655238372	0.727821174187	0.727821174187
4134	+------+--++-	0.510534691280	0.794424057452	0.954478287256	0.954478287256
4135	+------+--+++	0.383335505394	0.462655238372	0.803373545210	0.803373545210
4136	+------+-+---	-1.582605183007	-0.824589035658	-0.805891957577	-0.805891957577
4137	+------+-+--+	-1.709804368893	-1.156357854738	-0.956996699623	-0.956996699623
4138	+------+-+-+-	-1.299676152719	-0.824589035658	-0.730339586554	-0.730339586554
4139	+------+-+-++	-1.426875338605	-1.156357854738	-0.881444328600	-0.881444328600
4140	+------+-++--	-0.428005096168	0.220389024439	0.463387875607	0.463387875607
4141	+------+-++-+	-0.555204282054	-0.111379794641	0.312283133561	0.312283133561
4142	+------+-+++-	-0.145076065880	0.220389024439	0.538940246630	0.538940246630
4143	+------+-++++	-0.272275251766	-0.111379794641	0.387835504584	0.387835504584
4144	+------++----	-1.139239545971	-0.696533428293	-0.632121504225	-0.632121504225
4145	+------++---+	-1.266438731857	-1.028302247374	-0.783226246270	-0.783226246270
4146	+------++--+-	-0.856310515683	-0.696533428293	-0.556569133202	-0.556569133202
4147	+------++--++	-0.983509701569	-1.028302247374	-0.707673875248	-0.707673875248
4148	+------++-+--	0.015360540867	0.348444631804	0.637158328960	0.637158328960
4149	+------++-+-+	-0.111838645019	0.016675812724	0.486053586914	0.486053586914
4150	+------++-++-	0.298289571156	0.348444631804	0.712710699982	0.712710699982
4151	+------++-+++	0.171090385270	0.016675812724	0.561605957937	0.561605957937
4152	+------+++---	-1.794850303131	-1.270568461306	-1.047659544850	-1.047659544850
4153	+------+++--+	-1.922049489017	-1.602337280387	-1.198764286896	-1.198764286896
4154	+------+++-+-	-1.511921272843	-1.270568461306	-0.972107173828	-0.972107173828
4155	+------+++-++	-1.639120458729	-1.602337280387	-1.123211915873	-1.123211915873
4156	+------++++--	-0.640250216293	-0.225590401209	0.221620288334	0.221620288334
4157	+------++++-+	-0.767449402179	-0.557359220289	0.070515546288	0.070515546288
4158	+------+++++-	-0.357321186004	-0.225590401209	0.297172659357	0.297172659357
4159	+------++++++	-0.484520371890	-0.557359220289	0.146067917311	0.146067917311
4160	+-----+------	-1.086826717880	-0.129001995654	-0.350059319073	-0.129001995654
4161	+-----+-----+	-1.214025903766	-0.460770814734	-0.501164061118	-0.460770814734
4162	+-----+----+-	-0.803897687591	-0.129001995654	-0.274506948050	-0.129001995654
4163	+-----+----++	-0.931096873477	-0.460770814734	-0.425611690095	-0.425611690095
4164	+-----+---+--	0.067773368959	0.915976064443	0.919220514112	0.919220514112
4165	+-----+---+-+	-0.059425816927	0.584207245363	0.768115772066	0.768115772066
4166	+-----+---++-	0.350702399248	0.915976064443	0.994772885134	0.994772885134
4167	+-----+---+++	0.223503213362	0.584207245363	0.843668143089	0.843668143089
4168	+-----+--+---	-1.742437475040	-0.703037028667	-0.765597359698	-0.703037028667
4169	+-----+--+--+	-1.869636660926	-1.034805847748	-0.916702101744	-0.916702101744
4170	+-----+--+-+-	-1.459508444751	-0.703037028667	-0.690044988676	-0.690044988676
4171	+-----+--+-++	-1.586707630637	-1.034805847748	-0.841149730721	-0.841149730721
4172	+-----+--++--	-0.587837388201	0.341941031430	0.503682473486	0.503682473486
4173	+-----+--++-+	-0.715036574087	0.010172212350	0.352577731440	0.352577731440
4174	+-----+--+++-	-0.304908357912	0.341941031430	0.579234844509	0.579234844509
4175	+-----+--++++	-0.432107543798	0.010172212350	0.428130102463	0.428130102463
4176	+-----+-+----	-1.299071838004	-0.574981421303	-0.591826906346	-0.574981421303
4177	+-----+-+---+	-1.426271023890	-0.906750240383	-0.742931648392	-0.742931648392
4178	+-----+-+--+-	-1.016142807715	-0.574981421303	-0.516274535323	-0.516274535323
4179	+-----+-+--++	-1.143341993601	-0.906750240383	-0.667379277369	-0.667379277369
4180	+-----+-+-+--	-0.144471751165	0.469996638794	0.677452926838	0.677452926838
4181	+-----+-+-+-+	-0.271670937051	0.138227819714	0.526348184793	0.526348184793
4182	+-----+-+-++-	0.138457279123	0.469996638794	0.753005297861	0.753005297861
4183	+-----+-+-+++	0.011258093238	0.138227819714	0.601900555815	0.601900555815
4184	+-----+-++---	-1.954682595164	-1.149016454316	-1.007364946972	-1.007364946972
4185	+-----+-++--+	-2.081881781050	-1.480785273396	-1.158469689017	-1.158469689017
4186	+-----+-++-+-	-1.671753564875	-1.149016454316	-0.931812575949	-0.931812575949
4187	+-----+-++-++	-1.798952750761	-1.480785273396	-1.082917317994	-1.082917317994
4188	+-----+-+++--	-0.800082508325	-0.104038394219	0.261914886213	0.261914886213
4189	+-----+-+++-+	-0.927281694211	-0.435807213299	0.110810144167	0.110810144167
4190	+-----+-++++-	-0.517153478036	-0.104038394219	0.337467257235	0.337467257235
4191	+-----+-+++++	-0.644352663922	-0.435807213299	0.186362515190	0.186362515190
4192	+-----++-----	-0.445341433809	-0.003757988451	-0.478498349811	-0.003757988451
4193	+-----++----+	-0.572540619695	-0.335526807532	-0.629603091857	-0.335526807532
4194	+-----++---+-	-0.162412403520	-0.003757988451	-0.402945978789	-0.003757988451
4195	+-----++---++	-0.289611589406	-0.335526807532	-0.554050720834	-0.289611589406
4196	+-----++--+--	0.709258653030	1.041220071646	0.790781483373	1.041220071646
4197	+-----++--+-+	0.582059467144	0.709451252566	0.639676741327	0.709451252566
4198	+-----++--++-	0.992187683318	1.041220071646	0.866333854396	1.041220071646
4199	+-----++--+++	0.864988497432	0.709451252566	0.715229112350	0.864988497432
4200	+-----++-+---	-1.100952190969	-0.577793021465	-0.894036390437	-0.577793021465
4201	+-----++-+--+	-1.228151376855	-0.909561840545	-1.045141132483	-0.909561840545
4202	+-----++-+-+-	-0.818023160680	-0.577793021465	-0.818484019414	-0.577793021465
4203	+-----++-+-++	-0.945222346566	-0.909561840545	-0.969588761460	-0.909561840545
4204	+-----++-++--	0.053647895870	0.467185038633	0.375243442747	0.467185038633
4205	+-----++-++-+	-0.073551290016	0.135416219553	0.224138700701	0.224138700701
4206	+-----++-+++-	0.336576926159	0.467185038633	0.450795813770	0.467185038633
4207	+-----++-++++	0.209377740273	0.135416219553	0.299691071724	0.299691071724
4208	+-----+++----	-0.657586553933	-0.449737414100	-0.720265937085	-0.449737414100
4209	+-----+++---+	-0.784785739819	-0.781506233180	-0.871370679130	-0.781506233180
4210	+-----+++--+-	-0.374657523644	-0.449737414100	-0.644713566062	-0.374657523644
4211	+-----+++--++	-0.501856709530	-0.781506233180	-0.795818308108	-0.501856709530
4212	+-----+++-+--	0.497013532906	0.595240645997	0.549013896099	0.595240645997
4213	+-----+++-+-+	0.369814347020	0.263471826917	0.397909154054	0.397909154054
4214	+-----+++-++-	0.779942563194	0.595240645997	0.624566267122	0.779942563194
4215	+-----+++-+++	0.652743377308	0.263471826917	0.473461525077	0.652743377308
4216	+-----++++---	-1.313197311093	-1.023772447113	-1.135803977710	-1.023772447113
4217	+-----++++--+	-1.440396496979	-1.355541266193	-1.286908719756	-1.286908719756
4218	+-----++++-+-	-1.030268280804	-1.023772447113	-1.060251606688	-1.023772447113
4219	+-----++++-++	-1.157467466690	-1.355541266193	-1.211356348733	-1.157467466690
4220	+-----+++++--	-0.158597224254	0.021205612984	0.133475855474	0.133475855474
4221	+-----+++++-+	-0.285796410140	-0.310563206096	-0.017628886572	-0.017628886572
4222	+-----++++++-	0.124331806034	0.021205612984	0.209028226497	0.209028226497
4223	+-----+++++++	-0.002867379852	-0.310563206096	0.057923484451	0.057923484451
4224	+----+-------	-0.811445165306	0.070639992298	0.229175525436	0.229175525436
4225	+----+------+	-0.938644351192	-0.261128826782	0.078070783390	0.078070783390
4226	+----+-----+-	-0.528516135018	0.070639992298	0.304727896459	0.304727896459
4227	+----+-----++	-0.655715320904	-0.261128826782	0.153623154413	0.153623154413
4228	+----+----+--	0.343154921532	1.115618052395	1.498455358620	1.498455358620
4229	+----+----+-+	0.215955735646	0.783849233315	1.347350616574	1.347350616574
4230	+----+----++-	0.626083951821	1.115618052395	1.574007729643	1.574007729643
4231	+----+----+++	0.498884765935	0.783849233315	1.422902987597	1.422902987597
4232	+----+---+---	-1.467055922466	-0.503395040715	-0.186362515190	-0.186362515190
4233	+----+---+--+	-1.594255108352	-0.835163859795	-0.337467257235	-0.337467257235
4234	+----+---+-+-	-1.184126892178	-0.503395040715	-0.110810144167	-0.110810144167
4235	+----+---+-++	-1.311326078064	-0.835163859795	-0.261914886213	-0.261914886213
4236	+----+---++--	-0.312455835627	0.541583019382	1.082917317994	1.082917317994
4237	+----+---++-+	-0.439655021513	0.209814200302	0.931812575949	0.931812575949
4238	+----+---+++-	-0.029526805339	0.541583019382	1.158469689017	1.158469689017
4239	+----+---++++	-0.156725991225	0.209814200302	1.007364946972	1.007364946972
4240	+----+--+----	-1.023690285430	-0.375339433351	-0.012592061837	-0.012592061837
4241	+----+--+---+	-1.150889471316	-0.707108252431	-0.163696803883	-0.163696803883
4242	+----+--+--+-	-0.740761255142	-0.375339433351	0.062960309186	0.062960309186
4243	+----+--+--++	-0.867960441028	-0.707108252431	-0.088144432860	-0.088144432860
4244	+----+--+-+--	0.130909801408	0.669638626747	1.256687771347	1.256687771347
4245	+----+--+-+-+	0.003710615522	0.337869807666	1.105583029301	1.105583029301
4246	+----+--+-++-	0.413838831697	0.669638626747	1.332240142370	1.332240142370
4247	+----+--+-+++	0.286639645811	0.337869807666	1.181135400324	1.181135400324
4248	+----+--++---	-1.679301042590	-0.949374466364	-0.428130102463	-0.428130102463
4249	+----+--++--+	-1.806500228476	-1.281143285444	-0.579234844509	-0.579234844509
4250	+----+--++-+-	-1.396372012302	-0.949374466364	-0.352577731440	-0.352577731440
4251	+----+--++-++	-1.523571198188	-1.281143285444	-0.503682473486	-0.503682473486
4252	+----+--+++--	-0.524700955752	0.095603593734	0.841149730721	0.841149730721
4253	+----+--+++-+	-0.651900141638	-0.236165225347	0.690044988676	0.690044988676
4254	+----+--++++-	-0.241771925463	0.095603593734	0.916702101744	0.916702101744
4255	+----+--+++++	-0.368971111349	-0.236165225347	0.765597359698	0.765597359698
4256	+----+-+-----	-0.169959881235	0.195883999501	0.100736494697	0.195883999501
4257	+----+-+----+	-0.297159067121	-0.135884819580	-0.050368247349	-0.050368247349
4258	+----+-+---+-	0.112969149053	0.195883999501	0.176288865720	0.195883999501
4259	+----+-+---++	-0.014230036833	-0.135884819580	0.025184123674	0.025184123674
4260	+----+-+--+--	0.984640205603	1.240862059598	1.370016327881	1.370016327881
4261	+----+-+--+-+	0.857441019717	0.909093240518	1.218911585836	1.218911585836
4262	+----+-+--++-	1.267569235892	1.240862059598	1.445568698904	1.445568698904
4263	+----+-+--+++	1.140370050006	0.909093240518	1.294463956858	1.294463956858
4264	+----+-+-+---	-0.825570638395	-0.378151033512	-0.314801545929	-0.314801545929
4265	+----+-+-+--+	-0.952769824281	-0.709919852593	-0.465906287974	-0.465906287974
4266	+----+-+-+-+-	-0.542641608107	-0.378151033512	-0.239249174906	-0.239249174906
4267	+----+-+-+-++	-0.669840793993	-0.709919852593	-0.390353916951	-0.390353916951
4268	+----+-+-++--	0.329029448443	0.666827026585	0.954478287256	0.954478287256
4269	+----+-+-++-+	0.201830262557	0.335058207505	0.803373545210	0.803373545210
4270	+----+-+-+++-	0.611958478732	0.666827026585	1.030030658278	1.030030658278
4271	+----+-+-++++	0.484759292846	0.335058207505	0.878925916233	0.878925916233
4272	+----+-++----	-0.382205001360	-0.250095426148	-0.141031092576	-0.141031092576
4273	+----+-++---+	-0.509404187245	-0.581864245228	-0.292135834622	-0.292135834622
4274	+----+-++--+-	-0.099275971071	-0.250095426148	-0.065478721553	-0.065478721553
4275	+----+-++--++	-0.226475156957	-0.581864245228	-0.216583463599	-0.216583463599
4276	+----+-++-+--	0.772395085479	0.794882633949	1.128248740608	1.128248740608
4277	+----+-++-+-+	0.645195899593	0.463113814869	0.977143998562	0.977143998562
4278	+----+-++-++-	1.055324115768	0.794882633949	1.203801111631	1.203801111631
4279	+----+-++-+++	0.928124929882	0.463113814869	1.052696369585	1.052696369585
4280	+----+-+++---	-1.037815758519	-0.824130459161	-0.556569133202	-0.556569133202
4281	+----+-+++--+	-1.165014944405	-1.155899278241	-0.707673875248	-0.707673875248
4282	+----+-+++-+-	-0.754886728231	-0.824130459161	-0.481016762179	-0.481016762179
4283	+----+-+++-++	-0.882085914117	-1.155899278241	-0.632121504225	-0.632121504225
4284	+----+-++++--	0.116784328319	0.220847600936	0.712710699982	0.712710699982
4285	+----+-++++-+	-0.010414857567	-0.110921218144	0.561605957937	0.561605957937
4286	+----+-+++++-	0.399713358608	0.220847600936	0.788263071005	0.788263071005
4287	+----+-++++++	0.272514172722	-0.110921218144	0.637158328960	0.637158328960
4288	+----++------	-0.329792173268	0.317436006491	0.141031092576	0.317436006491
4289	+----++-----+	-0.456991359154	-0.014332812589	-0.010073649470	-0.010073649470
4290	+----++----+-	-0.046863142979	0.317436006491	0.216583463599	0.317436006491
4291	+----++----++	-0.174062328865	-0.014332812589	0.065478721553	0.065478721553
4292	+----++---+--	0.824807913571	1.362414066589	1.410310925760	1.410310925760
4293	+----++---+-+	0.697608727685	1.030645247508	1.259206183714	1.259206183714
4294	+----++---++-	1.107736943859	1.362414066589	1.485863296783	1.485863296783
4295	+----++---+++	0.980537757974	1.030645247508	1.334758554737	1.334758554737
4296	+----++--+---	-0.985402930428	-0.256599026522	-0.274506948050	-0.256599026522
4297	+----++--+--+	-1.112602116314	-0.588367845602	-0.425611690095	-0.425611690095
4298	+----++--+-+-	-0.702473900139	-0.256599026522	-0.198954577027	-0.198954577027
4299	+----++--+-++	-0.829673086025	-0.588367845602	-0.350059319073	-0.350059319073
4300	+----++--++--	0.169197156411	0.788379033575	0.994772885134	0.994772885134
4301	+----++--++-+	0.041997970525	0.456610214495	0.843668143089	0.843668143089
4302	+----++--+++-	0.452126186700	0.788379033575	1.070325256157	1.070325256157
4303	+----++--++++	0.324927000814	0.456610214495	0.919220514112	0.919220514112
4304	+----++-+----	-0.542037293392	-0.128543419157	-0.100736494697	-0.100736494697
4305	+----++-+---+	-0.669236479278	-0.460312238238	-0.251841236743	-0.251841236743
4306	+----++-+--+-	-0.259108263103	-0.128543419157	-0.025184123674	-0.025184123674
4307	+----++-+--++	-0.386307448989	-0.460312238238	-0.176288865720	-0.176288865720
4308	+----++-+-+--	0.612562793447	0.916434640940	1.168543338487	1.168543338487
4309	+----++-+-+-+	0.485363607561	0.584665821860	1.017438596441	1.017438596441
4310	+----++-+-++-	0.895491823735	0.916434640940	1.244095709510	1.244095709510
4311	+----++-+-+++	0.768292637849	0.584665821860	1.092990967464	1.092990967464
4312	+----++-++---	-1.197648050552	-0.702578452170	-0.516274535323	-0.516274535323
4313	+----++-++--+	-1.324847236438	-1.034347271251	-0.667379277369	-0.667379277369
4314	+----++-++-+-	-0.914719020263	-0.702578452170	-0.440722164300	-0.440722164300
4315	+----++-++-++	-1.041918206149	-1.034347271251	-0.591826906346	-0.591826906346
4316	+----++-+++--	-0.043047963713	0.342399607927	0.753005297861	0.753005297861
4317	+----++-+++-+	-0.170247149599	0.010630788847	0.601900555815	0.601900555815
4318	+----++-++++-	0.239881066575	0.342399607927	0.828557668884	0.828557668884
4319	+----++-+++++	0.112681880689	0.010630788847	0.677452926838	0.677452926838
4320	+----+++-----	0.311693110803	0.442680013694	0.012592061837	0.442680013694
4321	+----+++----+	0.184493924917	0.110911194614	-0.138512680209	0.184493924917
4322	+----+++---+-	0.594622141092	0.442680013694	0.088144432860	0.594622141092
4323	+----+++---++	0.467422955206	0.110911194614	-0.062960309186	0.467422955206
4324	+----+++--+--	1.466293197642	1.487658073791	1.281871895021	1.487658073791
4325	+----+++--+-+	1.339094011756	1.155889254711	1.130767152976	1.339094011756
4326	+----+++--++-	1.749222227930	1.487658073791	1.357424266044	1.749222227930
4327	+----+++--+++	1.622023042044	1.155889254711	1.206319523998	1.622023042044
4328	+----+++-+---	-0.343917646357	-0.131355019319	-0.402945978789	-0.131355019319
4329	+----+++-+--+	-0.471116832243	-0.463123838399	-0.554050720834	-0.463123838399
4330	+----+++-+-+-	-0.060988616068	-0.131355019319	-0.327393607766	-0.060988616068
4331	+----+++-+-++	-0.188187801954	-0.463123838399	-0.478498349811	-0.188187801954
4332	+----+++-++--	0.810682440482	0.913623040778	0.866333854396	0.913623040778
4333	+----+++-++-+	0.683483254596	0.581854221698	0.715229112350	0.715229112350
4334	+----+++-+++-	1.093611470770	0.913623040778	0.941886225418	1.093611470770
4335	+----+++-++++	0.966412284884	0.581854221698	0.790781483373	0.966412284884
4336	+----++++----	0.099447990679	-0.003299411954	-0.229175525436	0.099447990679
4337	+----++++---+	-0.027751195207	-0.335068231035	-0.380280267482	-0.027751195207
4338	+----++++--+-	0.382377020968	-0.003299411954	-0.153623154413	0.382377020968
4339	+----++++--++	0.255177835082	-0.335068231035	-0.304727896459	0.255177835082
4340	+----++++-+--	1.254048077518	1.041678648143	1.040104307748	1.254048077518
4341	+----++++-+-+	1.126848891632	0.709909829063	0.888999565702	1.126848891632
4342	+----++++-++-	1.536977107806	1.041678648143	1.115656678771	1.536977107806
4343	+----++++-+++	1.409777921920	0.709909829063	0.964551936725	1.409777921920
4344	+----+++++---	-0.556162766481	-0.577334444968	-0.644713566062	-0.556162766481
4345	+----+++++--+	-0.683361952367	-0.909103264048	-0.795818308108	-0.683361952367
4346	+----+++++-+-	-0.273233736192	-0.577334444968	-0.569161195039	-0.273233736192
4347	+----+++++-++	-0.400432922078	-0.909103264048	-0.720265937085	-0.400432922078
4348	+----++++++--	0.598437320358	0.467643615130	0.624566267122	0.624566267122
4349	+----++++++-+	0.471238134472	0.135874796050	0.473461525077	0.473461525077
4350	+----+++++++-	0.881366350646	0.467643615130	0.700118638145	0.881366350646
4351	+----++++++++	0.754167164760	0.135874796050	0.549013896099	0.754167164760
4352	+---+--------	-1.110800396216	0.404889635050	0.010073649470	0.404889635050
4353	+---+-------+	-1.237999582102	0.073120815970	-0.141031092576	0.073120815970
4354	+---+------+-	-0.827871365928	0.404889635050	0.085626020493	0.404889635050
4355	+---+------++	-0.955070551814	0.073120815970	-0.065478721553	0.073120815970
4356	+---+-----+--	0.043799690622	1.449867695147	1.279353482654	1.449867695147
4357	+---+-----+-+	-0.083399495264	1.118098876067	1.128248740608	1.128248740608
4358	+---+-----++-	0.326728720911	1.449867695147	1.354905853677	1.449867695147
4359	+---+-----+++	0.199529535025	1.118098876067	1.203801111631	1.203801111631
4360	+---+----+---	-1.766411153376	-0.169145397963	-0.405464391156	-0.169145397963
4361	+---+----+--+	-1.893610339262	-0.500914217043	-0.556569133202	-0.500914217043
4362	+---+----+-+-	-1.483482123088	-0.169145397963	-0.329912020133	-0.169145397963
4363	+---+----+-++	-1.610681308974	-0.500914217043	-0.481016762179	-0.481016762179
4364	+---+----++--	-0.611811066538	0.875832662134	0.863815442028	0.875832662134
4365	+---+----++-+	-0.739010252424	0.544063843054	0.712710699982	0.712710699982
4366	+---+----+++-	-0.328882036249	0.875832662134	0.939367813051	0.939367813051
4367	+---+----++++	-0.456081222135	0.544063843054	0.788263071005	0.788263071005
4368	+---+---+----	-1.323045516340	-0.041089790598	-0.231693937803	-0.041089790598
4369	+---+---+---+	-1.450244702226	-0.372858609679	-0.382798679849	-0.372858609679
4370	+---+---+--+-	-1.040116486052	-0.041089790598	-0.156141566781	-0.041089790598
4371	+---+---+--++	-1.167315671938	-0.372858609679	-0.307246308826	-0.307246308826
4372	+---+---+-+--	-0.168445429502	1.003888269499	1.037585895381	1.037585895381
4373	+---+---+-+-+	-0.295644615388	0.672119450419	0.886481153335	0.886481153335
4374	+---+---+-++-	0.114483600787	1.003888269499	1.113138266404	1.113138266404
4375	+---+---+-+++	-0.012715585099	0.672119450419	0.962033524358	0.962033524358
4376	+---+---++---	-1.978656273500	-0.615124823611	-0.647231978429	-0.615124823611
4377	+---+---++--+	-2.105855459386	-0.946893642692	-0.798336720475	-0.798336720475
4378	+---+---++-+-	-1.695727243212	-0.615124823611	-0.571679607406	-0.571679607406
4379	+---+---++-++	-1.822926429098	-0.946893642692	-0.722784349452	-0.722784349452
4380	+---+---+++--	-0.824056186662	0.429853236486	0.622047854755	0.622047854755
4381	+---+---+++-+	-0.951255372548	0.098084417406	0.470943112709	0.470943112709
4382	+---+---++++-	-0.541127156373	0.429853236486	0.697600225778	0.697600225778
4383	+---+---+++++	-0.668326342259	0.098084417406	0.546495483732	0.546495483732
4384	+---+--+-----	-0.469315112145	0.530133642253	-0.118365381269	0.530133642253
4385	+---+--+----+	-0.596514298031	0.198364823173	-0.269470123315	0.198364823173
4386	+---+--+---+-	-0.186386081857	0.530133642253	-0.042813010246	0.530133642253
4387	+---+--+---++	-0.313585267743	0.198364823173	-0.193917752292	0.198364823173
4388	+---+--+--+--	0.685284974693	1.575111702350	1.150914451915	1.575111702350
4389	+---+--+--+-+	0.558085788807	1.243342883270	0.999809709869	1.243342883270
4390	+---+--+--++-	0.968214004982	1.575111702350	1.226466822938	1.575111702350
4391	+---+--+--+++	0.841014819096	1.243342883270	1.075362080892	1.243342883270
4392	+---+--+-+---	-1.124925869305	-0.043901390760	-0.533903421895	-0.043901390760
4393	+---+--+-+--+	-1.252125055191	-0.375670209840	-0.685008163941	-0.375670209840
4394	+---+--+-+-+-	-0.841996839017	-0.043901390760	-0.458351050872	-0.043901390760
4395	+---+--+-+-++	-0.969196024903	-0.375670209840	-0.609455792918	-0.375670209840
4396	+---+--+-++--	0.029674217533	1.001076669337	0.735376411289	1.001076669337
4397	+---+--+-++-+	-0.097524968353	0.669307850257	0.584271669243	0.669307850257
4398	+---+--+-+++-	0.312603247822	1.001076669337	0.810928782312	1.001076669337
4399	+---+--+-++++	0.185404061936	0.669307850257	0.659824040266	0.669307850257
4400	+---+--++----	-0.681560232270	0.084154216604	-0.360132968542	0.084154216604
4401	+---+--++---+	-0.808759418156	-0.247614602476	-0.511237710588	-0.247614602476
4402	+---+--++--+-	-0.398631201981	0.084154216604	-0.284580597519	0.084154216604
4403	+---+--++--++	-0.525830387867	-0.247614602476	-0.435685339565	-0.247614602476
4404	+---+--++-+--	0.473039854569	1.129132276702	0.909146864642	1.129132276702
4405	+---+--++-+-+	0.345840668683	0.797363457622	0.758042122596	0.797363457622
4406	+---+--++-++-	0.755968884858	1.129132276702	0.984699235665	1.129132276702
4407	+---+--++-+++	0.628769698972	0.797363457622	0.833594493619	0.833594493619
4408	+---+--+++---	-1.337170989429	-0.489880816409	-0.775671009168	-0.489880816409
4409	+---+--+++--+	-1.464370175315	-0.821649635489	-0.926775751214	-0.821649635489
4410	+---+--+++-+-	-1.054241959141	-0.489880816409	-0.700118638145	-0.489880816409
4411	+---+--+++-++	-1.181441145027	-0.821649635489	-0.851223380191	-0.821649635489
4412	+---+--++++--	-0.182570902591	0.555097243689	0.493608824016	0.555097243689
4413	+---+--++++-+	-0.309770088477	0.223328424608	0.342504081970	0.342504081970
4414	+---+--+++++-	0.100358127698	0.555097243689	0.569161195039	0.569161195039
4415	+---+--++++++	-0.026841058188	0.223328424608	0.418056452993	0.418056452993
4416	+---+-+------	-0.629147404178	0.651685649244	-0.078070783390	0.651685649244
4417	+---+-+-----+	-0.756346590064	0.319916830163	-0.229175525436	0.319916830163
