held_folio	language_id	source_sta_code	mapped_phoneme	train_occurrences	held_occurrences	global_occurrences	frequent_code	mapping_hash
f111	ARMENIAN	M1	o	57	6	63	1	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	P1	m	226	12	238	1	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	P2	o	41	2	43	1	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	Q1	k	1262	143	1405	1	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	Q2	k	734	56	790	1	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	T1	m	12	0	12	0	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	T2	o	4	1	5	0	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	U1	o	70	13	83	1	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	U2	o	42	11	53	1	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	V1	a	1	0	1	0	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	W1	o	1	1	2	0	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	W2	o	1	0	1	0	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	ARMENIAN	X1	o	3	0	3	0	60de943204cdd34c1493f204b318e1e6e5c7097565dbd3c37d55b30c82b1b83d
f111	CHECHEN	A1	ɐ	2756	198	2954	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	A2	ɐ	1794	178	1972	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	A3	ɐ	1976	203	2179	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	B1	l	1416	100	1516	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	B2	m	1205	120	1325	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	B3	m	118	15	133	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	B4	l	5	0	5	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	C1	m	706	55	761	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	C2	m	208	14	222	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	D1	m	802	82	884	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	E1	l	25	2	27	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	E2	m	12	0	12	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	F1	m	264	65	329	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	F2	ɐ	9	1	10	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	F3	m	100	8	108	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	G1	m	608	36	644	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	G2	m	4	0	4	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	G3	n	19	0	19	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	H1	n	24	2	26	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	J1	ɐ	1190	141	1331	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	K1	m	1347	123	1470	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	K2	ɐ	648	76	724	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	L1	m	380	60	440	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	M1	ɐ	57	6	63	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	P1	l	226	12	238	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	P2	l	41	2	43	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	Q1	l	1262	143	1405	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	Q2	l	734	56	790	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	T1	m	12	0	12	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	T2	l	4	1	5	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	U1	l	70	13	83	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	U2	l	42	11	53	1	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	V1	ɐ	1	0	1	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	W1	ɐ	1	1	2	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	W2	ɐ	1	0	1	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	CHECHEN	X1	l	3	0	3	0	3c8120cb30736cd1ebff1537f95c443f61308d6275d146708b273c899af4c1bc
f111	AVAR	A1	ɐ	2756	198	2954	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	A2	tsʼ	1794	178	1972	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	A3	ɐ	1976	203	2179	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	B1	ɐ	1416	100	1516	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	B2	tsʼ	1205	120	1325	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	B3	tsʼ	118	15	133	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	B4	tsʼ	5	0	5	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	C1	tsʼ	706	55	761	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	C2	tsʼ	208	14	222	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	D1	tʼ	802	82	884	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	E1	ɐ	25	2	27	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	E2	tsʼ	12	0	12	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	F1	tsʼ	264	65	329	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	F2	ɐ	9	1	10	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	F3	tsʼ	100	8	108	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	G1	tsʼ	608	36	644	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	G2	tʃʼ	4	0	4	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	G3	χ	19	0	19	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	H1	tsʼ	24	2	26	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	J1	ɐ	1190	141	1331	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	K1	n	1347	123	1470	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	K2	ɐ	648	76	724	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	L1	n	380	60	440	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	M1	ɐ	57	6	63	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	P1	m	226	12	238	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	P2	m	41	2	43	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	Q1	m	1262	143	1405	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	Q2	m	734	56	790	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	T1	m	12	0	12	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	T2	ɐ	4	1	5	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	U1	ɐ	70	13	83	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	U2	ɐ	42	11	53	1	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	V1	ɐ	1	0	1	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	W1	ɐ	1	1	2	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	W2	ɐ	1	0	1	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	AVAR	X1	ɐ	3	0	3	0	309576c1acb461f84daf8be33b827627982f015bee72b91c7ec73dc36f882382
f111	BASQUE	A1	e	2756	198	2954	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	A2	i	1794	178	1972	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	A3	e	1976	203	2179	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	B1	r	1416	100	1516	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	B2	n	1205	120	1325	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	B3	k	118	15	133	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	B4	g	5	0	5	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	C1	n	706	55	761	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	C2	b	208	14	222	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	D1	b	802	82	884	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	E1	r	25	2	27	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	E2	k	12	0	12	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	F1	k	264	65	329	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	F2	e	9	1	10	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	F3	k	100	8	108	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	G1	n	608	36	644	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	G2	r	4	0	4	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	G3	n	19	0	19	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	H1	n	24	2	26	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	J1	e	1190	141	1331	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	K1	b	1347	123	1470	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	K2	e	648	76	724	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	L1	b	380	60	440	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	M1	r	57	6	63	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	P1	g	226	12	238	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	P2	i	41	2	43	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	Q1	t	1262	143	1405	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	Q2	t	734	56	790	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	T1	b	12	0	12	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	T2	r	4	1	5	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	U1	r	70	13	83	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	U2	r	42	11	53	1	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	V1	e	1	0	1	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	W1	e	1	1	2	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	W2	e	1	0	1	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	BASQUE	X1	d	3	0	3	0	9717252d4270eaeffe36e7d572d6340e8ebab92468cb56c613d104f95a2dd1e3
f111	TURKISH	A1	i	2756	198	2954	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	A2	z	1794	178	1972	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	A3	k	1976	203	2179	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	B1	i	1416	100	1516	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	B2	i	1205	120	1325	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	B3	i	118	15	133	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	B4	k	5	0	5	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	C1	i	706	55	761	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	C2	i	208	14	222	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	D1	b	802	82	884	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	E1	i	25	2	27	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	E2	i	12	0	12	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	F1	i	264	65	329	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	F2	e	9	1	10	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	F3	i	100	8	108	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	G1	i	608	36	644	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	G2	i	4	0	4	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	G3	i	19	0	19	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	H1	i	24	2	26	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	J1	i	1190	141	1331	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	K1	b	1347	123	1470	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	K2	k	648	76	724	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	L1	b	380	60	440	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	M1	k	57	6	63	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	P1	k	226	12	238	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	P2	k	41	2	43	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	Q1	tʃ	1262	143	1405	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	Q2	tʃ	734	56	790	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	T1	b	12	0	12	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	T2	i	4	1	5	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	U1	i	70	13	83	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	U2	i	42	11	53	1	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	V1	i	1	0	1	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	W1	i	1	1	2	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	W2	i	1	0	1	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	TURKISH	X1	i	3	0	3	0	73391bd56ce555e2942df2b408419bf46be7c8fa02e3d38de129b44533650211
f111	GREEK	A1	e	2756	198	2954	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	A2	i	1794	178	1972	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	A3	s	1976	203	2179	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	B1	t	1416	100	1516	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	B2	i	1205	120	1325	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	B3	i	118	15	133	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	B4	ɐ	5	0	5	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	C1	i	706	55	761	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	C2	p	208	14	222	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	D1	p	802	82	884	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	E1	t	25	2	27	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	E2	i	12	0	12	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	F1	i	264	65	329	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	F2	t	9	1	10	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	F3	i	100	8	108	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	G1	i	608	36	644	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	G2	i	4	0	4	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	G3	i	19	0	19	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	H1	i	24	2	26	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	J1	s	1190	141	1331	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	K1	p	1347	123	1470	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	K2	s	648	76	724	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	L1	p	380	60	440	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	M1	s	57	6	63	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	P1	p	226	12	238	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	P2	s	41	2	43	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	Q1	t	1262	143	1405	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	Q2	t	734	56	790	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	T1	p	12	0	12	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	T2	s	4	1	5	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	U1	s	70	13	83	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	U2	s	42	11	53	1	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	V1	e	1	0	1	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	W1	s	1	1	2	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	W2	s	1	0	1	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	GREEK	X1	t	3	0	3	0	7321f258d9fdf4bbfc6f3d3b8be5cc23a9c66ea93b56b0643db66375e2f292bc
f111	ARABIC_QURANIC	A1	ɐ	2756	198	2954	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	A2	n	1794	178	1972	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	A3	n	1976	203	2179	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	B1	ɐ	1416	100	1516	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	B2	n	1205	120	1325	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	B3	ɐ	118	15	133	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	B4	n	5	0	5	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	C1	ɐ	706	55	761	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	C2	ɐ	208	14	222	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	D1	k	802	82	884	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	E1	ɐ	25	2	27	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	E2	ɐ	12	0	12	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	F1	i	264	65	329	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	F2	s	9	1	10	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	F3	ɐ	100	8	108	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	G1	ɐ	608	36	644	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	G2	ɐ	4	0	4	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	G3	ɐ	19	0	19	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	H1	ɐ	24	2	26	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
