role_hypothesis	anchor_model	anchor_rank	formal_feature	feature_weight	locus	page	physical_folio	group_index	token	residual_host	stripped_prefix	dy_closure	family_surface	claim_state
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f105v.34	f105v	f105	9	olkal	olkal	NONE	0	ABQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f105v.4	f105v	f105	1	olkeeol	olkeeol	NONE	0	ABQKAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f105v.7	f105v	f105	5	olkaiin	olkaiin	NONE	0	ABQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f106r.11	f106r	f106	8	cholky	olky	ch	0	KABQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f106r.19	f106r	f106	6	cholkeeey	olkeeey	ch	0	KABQMA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f106r.21	f106r	f106	1	olkeedy	olkee	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f106r.22	f106r	f106	2	olkeees	olkeees	NONE	0	ABQMC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f106v.10	f106v	f106	7	oltydy	olty	NONE	1	ABQABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f106v.28	f106v	f106	2	olkeedy	olkee	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	SOURCE_FAMILY	5	F3:ABQ	1.481242287705	f106v.36	f106v	f106	4	cholkaiin	olkaiin	ch	0	KABQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f104v.40	f104v	f104	6	orchedy	orche	NONE	1	ACKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f105v.4	f105v	f105	2	orchsey	orchsey	NONE	0	ACKCJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f106v.14	f106v	f106	1	schedy	che	s	1	CKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f108v.43	f108v	f108	4	rcheetey	rcheetey	NONE	0	CKKQJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f10r.1	f10r	f10	4	chorchy	orchy	ch	0	KACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f113r.34	f113r	f113	9	rchedy	rche	NONE	1	CKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f113v.4	f113v	f113	4	rchedy	rche	NONE	1	CKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f115r.4	f115r	f115	7	orchedar	orchedar	NONE	0	ACKJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f115v.13	f115v	f115	8	rchees	rchees	NONE	0	CKKC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f115v.15	f115v	f115	9	rcheey	rcheey	NONE	0	CKKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f115v.30	f115v	f115	5	rchedar	rchedar	NONE	0	CKJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f11r.1	f11r	f11	2	schoal	choal	s	0	CKAAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f14r.11	f14r	f14	2	schol	chol	s	0	CKAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f15r.4	f15r	f15	1	scheaiin	cheaiin	s	0	CKJAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f16r.7	f16r	f16	4	schy	chy	s	0	CKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f17r.8	f17r	f17	3	schar	char	s	0	CKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f19r.3	f19r	f19	1	oscheor	oscheor	NONE	0	ACKJAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f1v.10	f1v	f1	5	schody	cho	s	1	CKABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f20r.8	f20r	f20	1	schodain	chodain	s	0	CKABAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f22r.4	f22r	f22	8	schor	chor	s	0	CKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f26r.6	f26r	f26	1	rchedy	rche	NONE	1	CKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f26v.6	f26v	f26	6	sches	ches	s	0	CKJC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f28r.8	f28r	f28	1	oschotshl	oschotshl	NONE	0	ACKAQLB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f2r.2	f2r	f2	1	dorchory	orchory	d	0	BACKACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f30r.10	f30r	f30	6	rchody	rcho	NONE	1	CKABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f30r.6	f30r	f30	8	chseeor	seeor	ch	0	KCKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f30r.7	f30r	f30	3	cthorchy	cthorchy	NONE	0	UACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f35r.6	f35r	f35	1	schaiin	chaiin	s	0	CKAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f35v.19	f35v	f35	1	schokey	chokey	s	0	CKAQJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f3r.4	f3r	f3	1	schey	chey	s	0	CKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f42r.23	f42r	f42	3	kolschees	kolschees	NONE	0	QABCKKC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f42v.9	f42v	f42	8	rchy	rchy	NONE	0	CKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f49v.32	f49v	f49	3	rcheey	rcheey	NONE	0	CKKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f49v.46	f49v	f49	5	rchseesy	rchseesy	NONE	0	CKCKCA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f56r.17	f56r	f56	3	schey	chey	s	0	CKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f56r.8	f56r	f56	1	schol	chol	s	0	CKAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f56v.4	f56v	f56	1	schy	chy	s	0	CKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f58r.33	f58r	f58	1	schocthhy	chocthhy	s	0	CKAWA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f58r.6	f58r	f58	1	torchey	orchey	t	0	QACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	1	F2:CK	2.476347396392	f58v.9	f58v	f58	7	orcheey	orcheey	NONE	0	ACKKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f102v1.23	f102v1	f102	1	ksheody	ksheo	NONE	1	QLJABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f103r.13	f103r	f103	10	tshdy	sh	t	1	QLBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f103r.30	f103r	f103	8	oteeykshy	oteeykshy	NONE	0	AQKAQLA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f103r.42	f103r	f103	1	tshey	shey	t	0	QLJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f103r.44	f103r	f103	5	otshedy	otshe	NONE	1	AQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f104r.12	f104r	f104	1	tshdol	shdol	t	0	QLBAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f104r.22	f104r	f104	1	tshedar	shedar	t	0	QLJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f104r.31	f104r	f104	3	oksheey	oksheey	NONE	0	AQLKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f104r.34	f104r	f104	2	ksheody	ksheo	NONE	1	QLJABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f104r.43	f104r	f104	1	tsheodl	sheodl	t	0	QLJABB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f104v.19	f104v	f104	4	cholkshedy	olkshe	ch	1	KABQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f105r.15	f105r	f105	1	lksheey	lksheey	NONE	0	BQLKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106r.18	f106r	f106	1	kshed	kshed	NONE	0	QLJB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106r.2	f106r	f106	4	otshes	otshes	NONE	0	AQLJC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106r.22	f106r	f106	1	tshodair	shodair	t	0	QLABAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106r.27	f106r	f106	2	lkshedy	lkshe	NONE	1	BQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106r.34	f106r	f106	2	lkshey	lkshey	NONE	0	BQLJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106v.18	f106v	f106	2	qokshdy	oksh	q	1	DAQLBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106v.18	f106v	f106	3	qokshy	okshy	q	0	DAQLA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106v.18	f106v	f106	5	qokshd	okshd	q	0	DAQLB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106v.22	f106v	f106	1	tshod	shod	t	0	QLAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106v.22	f106v	f106	4	okshy	okshy	NONE	0	AQLA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106v.26	f106v	f106	3	kshdain	kshdain	NONE	0	QLBAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106v.5	f106v	f106	1	tshoar	shoar	t	0	QLAAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f106v.9	f106v	f106	1	tshodaiin	shodaiin	t	0	QLABAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f107v.11	f107v	f107	1	tshedy	she	t	1	QLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f107v.27	f107v	f107	4	qokshy	okshy	q	0	DAQLA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f107v.27	f107v	f107	6	lkshedy	lkshe	NONE	1	BQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f108r.12	f108r	f108	1	tshey	shey	t	0	QLJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f108v.12	f108v	f108	1	tshedky	shedky	t	0	QLJBQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f108v.20	f108v	f108	7	otshedy	otshe	NONE	1	AQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f111r.5	f111r	f111	2	sheekshy	eekshy	sh	0	LKQLA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f111r.53	f111r	f111	3	okshdy	oksh	NONE	1	AQLBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f111r.8	f111r	f111	9	otshedy	otshe	NONE	1	AQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f111v.10	f111v	f111	3	qoksheo	oksheo	q	0	DAQLJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f111v.20	f111v	f111	9	qokshedy	okshe	q	1	DAQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f111v.27	f111v	f111	3	tsheey	sheey	t	0	QLKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f113r.30	f113r	f113	4	lkshedy	lkshe	NONE	1	BQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f113r.32	f113r	f113	4	okshedy	okshe	NONE	1	AQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	2	F2:QL	2.476347396392	f113r.34	f113r	f113	3	otshsaiin	otshsaiin	NONE	0	AQLCAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f104v.40	f104v	f104	6	orchedy	orche	NONE	1	ACKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f105v.4	f105v	f105	2	orchsey	orchsey	NONE	0	ACKCJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f10r.1	f10r	f10	4	chorchy	orchy	ch	0	KACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f115r.4	f115r	f115	7	orchedar	orchedar	NONE	0	ACKJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f19r.3	f19r	f19	1	oscheor	oscheor	NONE	0	ACKJAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f28r.8	f28r	f28	1	oschotshl	oschotshl	NONE	0	ACKAQLB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f2r.2	f2r	f2	1	dorchory	orchory	d	0	BACKACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f30r.7	f30r	f30	3	cthorchy	cthorchy	NONE	0	UACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f58r.6	f58r	f58	1	torchey	orchey	t	0	QACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f58v.9	f58v	f58	7	orcheey	orcheey	NONE	0	ACKKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f5v.3	f5v	f5	8	darchor	archor	d	0	BACKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f66v.9	f66v	f66	6	cheoseesey	oseesey	che	0	KJACKCJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f75r.3	f75r	f75	3	orchey	orchey	NONE	0	ACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f76r.30	f76r	f76	1	darchey	archey	d	0	BACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f79v.2	f79v	f79	7	qorchedy	orche	q	1	DACKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f80r.28	f80r	f80	3	korchy	korchy	NONE	0	QACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f80r.37	f80r	f80	4	orchey	orchey	NONE	0	ACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f84v.49	f84v	f84	1	darchy	archy	d	0	BACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f86v6.26	f86v6	f86	7	orchcthy	orchcthy	NONE	0	ACKUA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f87v.9	f87v	f87	2	qoscheody	oscheo	q	1	DACKJABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f88r.22	f88r	f88	6	chorcholsal	orcholsal	ch	0	KACKABCAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f8v.10	f8v	f8	1	scharchy	charchy	s	0	CKACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f8v.13	f8v	f8	6	otorchy	otorchy	NONE	0	AQACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f8v.9	f8v	f8	2	orchl	orchl	NONE	0	ACKB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f90r1.6	f90r1	f90	5	okeoschso	okeoschso	NONE	0	AQJACKCA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f94v.5	f94v	f94	6	chorchor	orchor	ch	0	KACKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	3	F3:ACK	2.476347396392	f9r.1	f9r	f9	4	orchey	orchey	NONE	0	ACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f103r.53	f103r	f103	10	loty	loty	NONE	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f105r.13	f105r	f105	1	dyteey	yteey	d	0	BAQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
