locus	page	physical_folio	section	kind	object_class	object_tags	raw_family	transferred_prefix	strict_residual	certainty	relation_scope	claim_state
f70v2.13	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APACAB	APAC	AB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.14	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KWA	NONE	KWA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.15	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.17	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABBA	AQAB	BA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.18	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.19	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.2	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABABB	AQAB	ABB	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.20	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKC	NONE	AQKC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.23	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACAB	AQAC	AB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.24	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAC	AQAB	AC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.25	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAB	AQAB	AB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.26	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	BABACAB	NONE	BABACAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.27	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACAB	AQAC	AB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.28	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJACAB	NONE	AQJACAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.29	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	CABABC	NONE	CABABC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.3	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACA	AQAC	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.30	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABBAB	AQAB	BAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.31	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAG	AQAB	AG	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.33	f70v2	f70	Z	L	ASTRONOMICAL	STAR_OR_SKY;LABEL	AQABAB	AQAB	AB	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.5	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQA	AQA	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.6	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQA|ABA	AQA	|ABA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.7	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQA|AC	AQA	|AC	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.8	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f70v2.9	f70v2	f70	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.10	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAQJA|CACA	NONE	AQJAQJA|CACA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.11	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABABA	AQAB	ABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.13	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABKBA	AQAB	KBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.14	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAACAB	AQAB	AACAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.15	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKAB	NONE	AQKAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.16	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABKB	AQAB	KB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.17	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB|BAC	AQAB	|BAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.2	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAC|ACAC	NONE	AQJAC|ACAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.3	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQBBAB	NONE	AQBBAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.4	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAABBA	NONE	AQJAABBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.5	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABAC	NONE	AQJABAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.6	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAABA	NONE	AQJAABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.7	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABJQA	AQAB	JQA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71r.8	f71r	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABCAC	AQAB	CAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.10	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APABAC|AB|BAE	APAB	AC|AB|BAE	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.11	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APABAC|AC	APAB	AC|AC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.14	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABABA	AQAB	ABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.15	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAG	AQAB	AG	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.16	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAC|LAC	AQAC	|LAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.17	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	LABLBA	NONE	LABLBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.2	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KAC|ACAB	NONE	KAC|ACAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.3	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KPABA	NONE	KPABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.4	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAC	AQAB	AC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.5	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKABA	NONE	AQKABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.6	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ABTA	NONE	ABTA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.7	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAG	AQA	G	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.8	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACAG	AQAC	AG	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f71v.9	f71v	f71	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAC|AC|ABA	AQAC	|AC|ABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.10	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABJP|AC|AFAB	AQAB	JP|AC|AFAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.13	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APACABAC	APAC	ABAC	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.14	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKALA	NONE	AQKALA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.15	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKBAB	NONE	AQKBAB	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.16	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKA|ACA	NONE	AQKA|ACA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.17	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAFA	AQA	FA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.2	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ALABABA	NONE	ALABABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.4	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AAG|AC|ACA	NONE	AAG|AC|ACA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.5	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAB	AQAB	AB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.6	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABLBA	AQAB	LBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.8	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACABBA	AQAC	ABBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r1.9	f72r1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAG|AQAF	AQA	G|AQAF	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.1	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APKBABA	APK	BABA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.10	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.11	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.12	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKA|ACA	NONE	AQKA|ACA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.13	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKACA	NONE	AQKACA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.14	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAF|BA	AQA	F|BA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.15	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAFKAB	AQA	FKAB	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.18	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.19	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ACACA	ACAC	A	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.2	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQBAFBA	NONE	AQBAFBA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.20	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.21	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAB	AQAB	AB	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.23	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.24	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	CABAB	NONE	CABAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.25	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.26	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABLA	AQAB	LA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.27	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABBA	AQAB	BA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.28	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KACAC	NONE	KACAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.29	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.3	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACAB	AQAC	AB	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.30	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AFABA	NONE	AFABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.31	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACKAB	AQAC	KAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.4	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAFA	AQA	FA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.5	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABAC	NONE	AQJABAC	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.7	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACABBA	AQAC	ABBA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.8	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAC	AQAB	AC	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r2.9	f72r2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.11	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APLABBA	AP	LABBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.12	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APAKA|AQAG	APA	KA|AQAG	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.13	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAFAB	AQAB	AFAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.15	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ACABQAB	ACAB	QAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.16	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAFAB	AQA	FAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.17	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AMCAG	NONE	AMCAG	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.18	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ACA	ACA	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.19	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKJA|PABA	NONE	AKJA|PABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.2	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ABQABAG	ABQA	BAG	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.22	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAC	AQAB	AC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.23	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ACACA	ACAC	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.25	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ABPLJACAB	NONE	ABPLJACAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.27	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APABAB	APAB	AB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.28	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APACA	APAC	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.3	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ABABCA	NONE	ABABCA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.30	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAAC|LAC	AQA	AC|LAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.31	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AUA	NONE	AUA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.32	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ACAB	ACAB	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
