variant	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	rule	debts	model	old_phase_not_recomputed	row_status
B	f17v|f17v.1-f17v.23	f17v.16	f17v.16:3	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.16:3	okeol	NOMINAL_INPUT		N	0	recorded
B	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	NOMINAL_INPUT		N	0	recorded
B	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.18:2	cheeor	REGISTERED_ACTION_RESULT		N	1	recorded
B	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.20:3	cheor	REGISTERED_ACTION_RESULT		N	2	recorded
B	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.4	f17v.4:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.4:1	kchor	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.5	f17v.5:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.5:4	tchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.5:3	N	1	recorded
J	f17v|f17v.1-f17v.23	f17v.5	f17v.5:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f17v.5:4	tchol	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.6	f17v.6:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.6:5	otaiin	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.9	f17v.9:2	shol	STANDALONE	moisture	wet	PHYSICAL	f17v.9:3	kchol	LOCAL_RIGHT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.9	f17v.9:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.9:3	kchol	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.10	f17v.10:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.10:2	okeor	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.11	f17v.11:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.10:4	okol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	N	1	recorded
J	f17v|f17v.1-f17v.23	f17v.13	f17v.13:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	REGISTERED_ACTION_RESULT		N	1	recorded
J	f17v|f17v.1-f17v.23	f17v.13	f17v.13:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	REGISTERED_ACTION_RESULT		N	2	recorded
J	f17v|f17v.1-f17v.23	f17v.13	f17v.13:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f17v.13:6	sheol	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.14	f17v.14:4	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.14:4	chodaiin	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.14	f17v.14:5	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.14:5	okeol	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.15	f17v.15:5	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:5	otor	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.15	f17v.15:6	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:6	oteol	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.16	f17v.16:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.16:3	okeol	REGISTERED_ACTION_RESULT		N	1	recorded
J	f17v|f17v.1-f17v.23	f17v.16	f17v.16:3	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.16:3	okeol	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	NOMINAL_INPUT		N	0	recorded
J	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.18:2	cheeor	REGISTERED_ACTION_RESULT		N	1	recorded
J	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.20:3	cheor	REGISTERED_ACTION_RESULT		N	3	recorded
J	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.4	f17v.4:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.4:1	kchor	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.5	f17v.5:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.5:4	tchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.5:3	N	1	recorded
M	f17v|f17v.1-f17v.23	f17v.5	f17v.5:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f17v.5:4	tchol	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.6	f17v.6:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.6:5	otaiin	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.9	f17v.9:2	shol	STANDALONE	moisture	wet	PHYSICAL	f17v.9:3	kchol	LOCAL_RIGHT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.9	f17v.9:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.9:3	kchol	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.10	f17v.10:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.10:2	okeor	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.11	f17v.11:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.10:4	okol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	N	1	recorded
M	f17v|f17v.1-f17v.23	f17v.13	f17v.13:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	REGISTERED_ACTION_RESULT		N	1	recorded
M	f17v|f17v.1-f17v.23	f17v.13	f17v.13:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	REGISTERED_ACTION_RESULT		N	2	recorded
M	f17v|f17v.1-f17v.23	f17v.13	f17v.13:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f17v.13:6	sheol	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.14	f17v.14:4	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.14:4	chodaiin	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.14	f17v.14:5	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.14:5	okeol	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.15	f17v.15:5	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:5	otor	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.15	f17v.15:6	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:6	oteol	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.16	f17v.16:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.16:3	okeol	REGISTERED_ACTION_RESULT		N	1	recorded
M	f17v|f17v.1-f17v.23	f17v.16	f17v.16:3	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.16:3	okeol	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	NOMINAL_INPUT		N	0	recorded
M	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.18:2	cheeor	REGISTERED_ACTION_RESULT		N	1	recorded
M	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.20:3	cheor	REGISTERED_ACTION_RESULT		N	3	recorded
M	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	NOMINAL_INPUT		N	0	recorded
B	f17v|f17v.1-f17v.23	f17v.4	f17v.4:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.4:1	kchor	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.5	f17v.5:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.5:4	tchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.5:3	P	1	recorded
B	f17v|f17v.1-f17v.23	f17v.5	f17v.5:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f17v.5:4	tchol	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.6	f17v.6:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.6:5	otaiin	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.9	f17v.9:2	shol	STANDALONE	moisture	wet	PHYSICAL	f17v.9:3	kchol	LOCAL_RIGHT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.9	f17v.9:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.9:3	kchol	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.10	f17v.10:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.10:2	okeor	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.11	f17v.11:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.10:4	okol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
B	f17v|f17v.1-f17v.23	f17v.13	f17v.13:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.12:6	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
B	f17v|f17v.1-f17v.23	f17v.13	f17v.13:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	REGISTERED_ACTION_RESULT		P	1	recorded
B	f17v|f17v.1-f17v.23	f17v.13	f17v.13:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f17v.13:6	sheol	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.14	f17v.14:4	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.14:4	chodaiin	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.14	f17v.14:5	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.14:5	okeol	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.15	f17v.15:5	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:5	otor	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.15	f17v.15:6	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:6	oteol	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.16	f17v.16:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.16:3	okeol	REGISTERED_ACTION_RESULT		P	1	recorded
B	f17v|f17v.1-f17v.23	f17v.16	f17v.16:3	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.16:3	okeol	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	NOMINAL_INPUT		P	0	recorded
B	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.18:2	cheeor	REGISTERED_ACTION_RESULT		P	1	recorded
B	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.20:3	cheor	REGISTERED_ACTION_RESULT		P	2	recorded
B	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.4	f17v.4:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.4:1	kchor	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.5	f17v.5:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.5:4	tchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.5:3	P	1	recorded
J	f17v|f17v.1-f17v.23	f17v.5	f17v.5:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f17v.5:4	tchol	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.6	f17v.6:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.6:5	otaiin	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.9	f17v.9:2	shol	STANDALONE	moisture	wet	PHYSICAL	f17v.9:3	kchol	LOCAL_RIGHT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.9	f17v.9:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.9:3	kchol	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.10	f17v.10:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.10:2	okeor	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.11	f17v.11:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.10:4	okol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
J	f17v|f17v.1-f17v.23	f17v.13	f17v.13:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	REGISTERED_ACTION_RESULT		P	1	recorded
J	f17v|f17v.1-f17v.23	f17v.13	f17v.13:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	REGISTERED_ACTION_RESULT		P	2	recorded
J	f17v|f17v.1-f17v.23	f17v.13	f17v.13:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f17v.13:6	sheol	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.14	f17v.14:4	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.14:4	chodaiin	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.14	f17v.14:5	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.14:5	okeol	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.15	f17v.15:5	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:5	otor	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.15	f17v.15:6	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:6	oteol	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.16	f17v.16:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.16:3	okeol	REGISTERED_ACTION_RESULT		P	1	recorded
J	f17v|f17v.1-f17v.23	f17v.16	f17v.16:3	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.16:3	okeol	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	NOMINAL_INPUT		P	0	recorded
J	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.18:2	cheeor	REGISTERED_ACTION_RESULT		P	1	recorded
J	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.20:3	cheor	REGISTERED_ACTION_RESULT		P	3	recorded
J	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.4	f17v.4:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.4:1	kchor	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.5	f17v.5:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.5:4	tchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.5:3	P	1	recorded
M	f17v|f17v.1-f17v.23	f17v.5	f17v.5:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f17v.5:4	tchol	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.6	f17v.6:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.6:5	otaiin	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.9	f17v.9:2	shol	STANDALONE	moisture	wet	PHYSICAL	f17v.9:3	kchol	LOCAL_RIGHT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.9	f17v.9:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.9:3	kchol	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.10	f17v.10:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.10:2	okeor	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.11	f17v.11:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.10:4	okol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
M	f17v|f17v.1-f17v.23	f17v.13	f17v.13:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	REGISTERED_ACTION_RESULT		P	1	recorded
M	f17v|f17v.1-f17v.23	f17v.13	f17v.13:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.13:4	cthol	REGISTERED_ACTION_RESULT		P	2	recorded
M	f17v|f17v.1-f17v.23	f17v.13	f17v.13:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f17v.13:6	sheol	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.14	f17v.14:4	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f17v.14:4	chodaiin	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.14	f17v.14:5	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.14:5	okeol	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.15	f17v.15:5	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:5	otor	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.15	f17v.15:6	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.15:6	oteol	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.16	f17v.16:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.16:3	okeol	REGISTERED_ACTION_RESULT		P	1	recorded
M	f17v|f17v.1-f17v.23	f17v.16	f17v.16:3	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.16:3	okeol	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.18	f17v.18:1	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f17v.18:1	otor	NOMINAL_INPUT		P	0	recorded
M	f17v|f17v.1-f17v.23	f17v.18	f17v.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.18:2	cheeor	REGISTERED_ACTION_RESULT		P	1	recorded
M	f17v|f17v.1-f17v.23	f17v.20	f17v.20:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f17v.20:3	cheor	REGISTERED_ACTION_RESULT		P	3	recorded
M	f17v|f17v.1-f17v.23	f17v.23	f17v.23:2	okeor	BARE_NOMINAL	thermal	warm	CONSTITUTION	f17v.23:2	okeor	NOMINAL_INPUT		P	0	recorded
B	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	LOCAL_RIGHT		A	0	recorded
B	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	A	1	recorded
B	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	A	1	recorded
B	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	NOMINAL_INPUT		A	0	recorded
B	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	NOMINAL_INPUT		A	0	recorded
B	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	A	0	recorded
B	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	NOMINAL_INPUT		A	0	recorded
J	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	LOCAL_RIGHT		A	0	recorded
J	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	A	1	recorded
J	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	A	1	recorded
J	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	NOMINAL_INPUT		A	0	recorded
J	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	NOMINAL_INPUT		A	0	recorded
J	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	A	0	recorded
J	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	NOMINAL_INPUT		A	0	recorded
M	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	LOCAL_RIGHT		A	0	recorded
M	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	A	1	recorded
M	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	A	1	recorded
M	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	NOMINAL_INPUT		A	0	recorded
M	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	NOMINAL_INPUT		A	0	recorded
M	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	A	0	recorded
M	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	NOMINAL_INPUT		A	0	recorded
B	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	LOCAL_RIGHT		N	0	recorded
