edition	model	variant	paragraph	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
IT2a	A	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	A	M	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	A	M	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	A	M	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	A	M	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	A	M	f24r|f24r.1-f24r.20	f24r.18:3	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	A	M	f24r|f24r.1-f24r.20	f24r.18:5	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	A	M	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	stampfe	f24r.3:4	okol		LOCAL_LEFT				recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.11:5	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	RELATION_LOCAL				recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.18:3	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.18:5	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	N	B	f24r|f24r.1-f24r.20	f24r.8:1	ychor	nimm	f24r.8:6	qokeol		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		FROZEN_W08_TAKE_CONTRACT	recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	stampfe	f24r.3:4	okol		LOCAL_LEFT				recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.18:3	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.18:5	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	N	J	f24r|f24r.1-f24r.20	f24r.8:1	ychor	nimm	f24r.8:6	qokeol		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		FROZEN_W08_TAKE_CONTRACT	recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	stampfe	f24r.3:4	okol		LOCAL_LEFT				recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.18:3	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.18:5	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	N	M	f24r|f24r.1-f24r.20	f24r.8:1	ychor	nimm	f24r.8:6	qokeol		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		FROZEN_W08_TAKE_CONTRACT	recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	stampfe	f24r.3:4	okol		LOCAL_LEFT				recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.11:5	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	RELATION_LOCAL				recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.18:3	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.18:5	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	stampfe	f24r.3:4	okol		LOCAL_LEFT				recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.18:3	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.18:5	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	stampfe	f24r.3:4	okol		LOCAL_LEFT				recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.18:3	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.18:5	chol	erhitze	f24r.18:2	cheol		LOCAL_LEFT				recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.19:2	tol		LOCAL_LEFT				recorded
IT2a	A	B	f45v|f45v.5-f45v.11	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	A	B	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	A	J	f45v|f45v.5-f45v.11	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	A	J	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	A	M	f45v|f45v.5-f45v.11	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	A	M	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	N	B	f45v|f45v.5-f45v.11	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	N	B	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	N	B	f45v|f45v.5-f45v.11	f45v.9:1	ychor	nimm	f45v.9:2	cthy		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
IT2a	N	J	f45v|f45v.5-f45v.11	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	N	J	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	N	J	f45v|f45v.5-f45v.11	f45v.9:1	ychor	nimm	f45v.9:2	cthy		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
IT2a	N	M	f45v|f45v.5-f45v.11	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	N	M	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	N	M	f45v|f45v.5-f45v.11	f45v.9:1	ychor	nimm	f45v.9:2	cthy		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
IT2a	P	B	f45v|f45v.5-f45v.11	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	P	B	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	P	J	f45v|f45v.5-f45v.11	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	P	J	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	P	M	f45v|f45v.5-f45v.11	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	P	M	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
IT2a	A	B	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	A	B	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	A	B	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	A	B	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	A	B	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	A	J	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	A	J	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	A	J	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	A	J	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	A	J	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	A	M	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	A	M	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	A	M	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	A	M	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	A	M	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	N	B	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	N	B	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	N	B	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	N	B	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	N	B	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	N	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	ychor	nimm	f86v5.20:5	otaiin		LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		FROZEN_W08_TAKE_CONTRACT	recorded
IT2a	N	J	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	N	J	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	N	J	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	N	J	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	N	J	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	N	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	ychor	nimm	f86v5.20:5	otaiin		LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		FROZEN_W08_TAKE_CONTRACT	recorded
IT2a	N	M	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	N	M	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	N	M	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	N	M	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	N	M	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	N	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	ychor	nimm	f86v5.20:5	otaiin		LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		FROZEN_W08_TAKE_CONTRACT	recorded
IT2a	P	B	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	P	B	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	P	B	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	P	B	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	P	B	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	P	J	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	P	J	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	P	J	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	P	J	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	P	J	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	P	M	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	P	M	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
IT2a	P	M	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
IT2a	P	M	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
IT2a	P	M	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
IT2a	A	B	f93r|f93r.1-f93r.32	f93r.2:3	chol	erhitze	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
