experiment_id	latest_date	experiment_name	status	primary_report	primary_report_exists	layout	file_count	total_bytes	ledger_entries	manifest	question	claim_ceiling	dependencies	methods	reports	runners	validators	artifacts
GDT252	2026-08-17	GDT252_okal_ab_slot4_lead	POSTHOC_OKAL_PLUS_AB_SLOT4_OF_10_POSITION_LEAD_TWO_FOLIOS_NOT_VALIDATED	GDT252_OKAL_AB_SLOT4_LEAD_REPORT.md	true	LEGACY_ROOT	9	16619	1				GDT053;GDT235;GDT251	GDT252_OKAL_AB_SLOT4_LEAD_METHOD.md	GDT252_OKAL_AB_SLOT4_LEAD_REPORT.md	run_gdt252_okal_ab_slot4_lead.py	validate_gdt252_okal_ab_slot4_lead.py	gdt252_counterexamples.tsv;gdt252_okal_ab_position_evidence.tsv;gdt252_result.json;gdt252_ten_slot_slot4_inventory.tsv;gdt252_validation.json
GDT253	2026-08-17	GDT253_renderer_residual_position_calibration	GDT252_POSITION_LEAD_MAXT_BORDERLINE_AND_RF_READING_UNSTABLE_NO_POSITION_KEY	GDT253_RENDERER_RESIDUAL_POSITION_CALIBRATION_REPORT.md	true	LEGACY_ROOT	10	32289	1				GDT235;GDT252	GDT253_RENDERER_RESIDUAL_POSITION_CALIBRATION_METHOD.md	GDT253_RENDERER_RESIDUAL_POSITION_CALIBRATION_REPORT.md	run_gdt253_renderer_residual_position_calibration.py	validate_gdt253_renderer_residual_position_calibration.py	gdt253_candidate_summary.tsv;gdt253_counterexamples.tsv;gdt253_null_results.tsv;gdt253_renderer_residual_inventory.tsv;gdt253_result.json;gdt253_validation.json
GDT254	2026-08-17	GDT254_f80r_corrected_field_lattice	F80R_FIVE_PARAGRAPH_HPR2_LATTICE_REBUILT_FORMAL_ANALOGY_ONLY	GDT254_F80R_CORRECTED_FIELD_LATTICE_REPORT.md	true	LEGACY_ROOT	12	38127	1				GDT002;GDT016;GDT176;GDT229;GDT244;GDT246	GDT254_F80R_CORRECTED_FIELD_LATTICE_METHOD.md	GDT254_F80R_CORRECTED_FIELD_LATTICE_REPORT.md	run_gdt254_f80r_corrected_field_lattice.py	validate_gdt254_f80r_corrected_field_lattice.py	gdt254_counterexamples.tsv;gdt254_f80r_hpr2_fields.tsv;gdt254_f80r_line_coverage.tsv;gdt254_f80r_paragraph_uncertainty.tsv;gdt254_f80r_role_projection.tsv;gdt254_f80r_role_summary.tsv;gdt254_result.json;gdt254_validation.json
GDT255	2026-08-17	GDT255_q13_role_size_identifiability	CORRECTED_Q13_ROLE_ANALOGIES_COLLAPSE_EXACTLY_TO_FIELD_SIZE_ZERO_HOST_SEMANTIC_RESIDUAL	GDT255_Q13_ROLE_SIZE_IDENTIFIABILITY_REPORT.md	true	LEGACY_ROOT	9	15821	1				GDT243;GDT254	GDT255_Q13_ROLE_SIZE_IDENTIFIABILITY_METHOD.md	GDT255_Q13_ROLE_SIZE_IDENTIFIABILITY_REPORT.md	run_gdt255_q13_role_size_identifiability.py	validate_gdt255_q13_role_size_identifiability.py	gdt255_counterexamples.tsv;gdt255_group_count_role_crosstab.tsv;gdt255_result.json;gdt255_shared_host_role_atlas.tsv;gdt255_validation.json
GDT257	2026-08-17	GDT257_f84r_access_correction	F84R_SEAL_BREACH_TRANSIENT_GLOBAL_TABLE_PARSE_NO_VALUES_DISPLAYED_OR_SCORED	GDT257_F84R_ACCESS_CORRECTION.md	true	LEGACY_ROOT	5	6331	1					GDT257_F84R_ACCESS_CORRECTION.md		build_gdt257_f84r_access_correction.py	validate_gdt257_f84r_access_correction.py	gdt257_result.json;gdt257_validation.json
GDT258	2026-08-17	GDT258_q13_corrected_generative_theory	HYBRID_DIAGRAM_LEGEND_PLUS_PARAGRAPH_RECORDS_LEADS_CONTENT_CHANNEL_UNRESOLVED	GDT258_Q13_CORRECTED_GENERATIVE_THEORY.md	true	LEGACY_ROOT	7	13580	1				GDT243;GDT245;GDT246;GDT247;GDT249;GDT251;GDT253;GDT254;GDT255;GDT257	GDT258_Q13_CORRECTED_GENERATIVE_THEORY.md		build_gdt258_q13_corrected_generative_theory.py	validate_gdt258_q13_corrected_generative_theory.py	gdt258_candidate_worlds.tsv;gdt258_evidence_matrix.tsv;gdt258_result.json;gdt258_validation.json
GDT259	2026-08-17	GDT259_q13_bridge_paragraph_address	THREE_BRIDGES_SKEW_LATE_WEAKLY_WITH_NO_COMMON_PARAGRAPH_OR_FIELD_ADDRESS	GDT259_Q13_BRIDGE_PARAGRAPH_ADDRESS_REPORT.md	true	LEGACY_ROOT	9	19369	1				GDT002;GDT241;GDT242;GDT244;GDT247;GDT254;GDT257	GDT259_Q13_BRIDGE_PARAGRAPH_ADDRESS_METHOD.md	GDT259_Q13_BRIDGE_PARAGRAPH_ADDRESS_REPORT.md	run_gdt259_q13_bridge_paragraph_address.py	validate_gdt259_q13_bridge_paragraph_address.py	gdt259_bridge_addresses.tsv;gdt259_counterexamples.tsv;gdt259_null_results.tsv;gdt259_result.json;gdt259_validation.json
GDT260	2026-08-17	GDT260_f82r_component_paragraph_neighborhood	F82R_ATTACHED_LABEL_LEFT_COMPONENT_NEIGHBORHOOD_CONCENTRATES_IN_FOLLOWING_PARAGRAPH_PROVISIONAL	GDT260_F82R_COMPONENT_PARAGRAPH_NEIGHBORHOOD_REPORT.md	true	LEGACY_ROOT	9	23468	1				GDT002;GDT239;GDT242;GDT257	GDT260_F82R_COMPONENT_PARAGRAPH_NEIGHBORHOOD_METHOD.md	GDT260_F82R_COMPONENT_PARAGRAPH_NEIGHBORHOOD_REPORT.md	run_gdt260_f82r_component_paragraph_neighborhood.py	validate_gdt260_f82r_component_paragraph_neighborhood.py	gdt260_component_controls.tsv;gdt260_component_neighborhood.tsv;gdt260_counterexamples.tsv;gdt260_result.json;gdt260_validation.json
GDT261	2026-08-17	GDT261_f83r_adjacent_paragraph_transfer	F83R_EXPOSED_ADJACENT_PARAGRAPH_SENSITIVITY_FAILS_GDT260_COMPONENT_TRANSFER	GDT261_F83R_ADJACENT_PARAGRAPH_TRANSFER_REPORT.md	true	LEGACY_ROOT	8	15488	1				GDT002;GDT020;GDT046;GDT201;GDT238;GDT257;GDT260	GDT261_F83R_ADJACENT_PARAGRAPH_TRANSFER_METHOD.md	GDT261_F83R_ADJACENT_PARAGRAPH_TRANSFER_REPORT.md	run_gdt261_f83r_adjacent_paragraph_transfer.py	validate_gdt261_f83r_adjacent_paragraph_transfer.py	gdt261_counterexamples.tsv;gdt261_f83r_transfer.tsv;gdt261_result.json;gdt261_validation.json
GDT262	2026-08-17	GDT262_f82r_label_paragraph_maxsearch	F82R10_UNIQUE_LABEL_WINDOW_LEAD_TOPOLOGY_PRESERVING_NULL_NONCONFIRMING	GDT262_F82R_LABEL_PARAGRAPH_MAXSEARCH_REPORT.md	true	LEGACY_ROOT	9	22647	1				GDT002;GDT242;GDT257;GDT260;GDT261	GDT262_F82R_LABEL_PARAGRAPH_MAXSEARCH_METHOD.md	GDT262_F82R_LABEL_PARAGRAPH_MAXSEARCH_REPORT.md	run_gdt262_f82r_label_paragraph_maxsearch.py	validate_gdt262_f82r_label_paragraph_maxsearch.py	gdt262_counterexamples.tsv;gdt262_label_window_atlas.tsv;gdt262_null_results.tsv;gdt262_result.json;gdt262_validation.json
GDT263	2026-08-17	GDT263_f80r_two_label_paragraph_address	F80R_TWO_LABELS_PER_PARAGRAPH_ADDRESS_LATTICE_FAILS	GDT263_F80R_TWO_LABEL_PARAGRAPH_ADDRESS_REPORT.md	true	LEGACY_ROOT	9	17704	1				GDT002;GDT244;GDT257	GDT263_F80R_TWO_LABEL_PARAGRAPH_ADDRESS_METHOD.md	GDT263_F80R_TWO_LABEL_PARAGRAPH_ADDRESS_REPORT.md	run_gdt263_f80r_two_label_paragraph_address.py	validate_gdt263_f80r_two_label_paragraph_address.py	gdt263_counterexamples.tsv;gdt263_label_paragraph_assignments.tsv;gdt263_result.json;gdt263_shift_null.tsv;gdt263_validation.json
GDT264	2026-08-17	GDT264_q13_record_fingerprint	Q13_RECORD_LOCAL_FINGERPRINT_EXPLORATORY	GDT264_Q13_RECORD_FINGERPRINT_REPORT.md	true	LEGACY_ROOT	11	222116	1				GDT227;GDT257	GDT264_Q13_RECORD_FINGERPRINT_METHOD.md	GDT264_Q13_RECORD_FINGERPRINT_REPORT.md	run_gdt264_q13_record_fingerprint.py	validate_gdt264_q13_record_fingerprint.py	gdt264_compiler_component_scores.tsv;gdt264_counterexamples.tsv;gdt264_record_fingerprint_null.tsv;gdt264_record_fingerprint_predictions.tsv;gdt264_record_fingerprint_scores.tsv;gdt264_result.json;gdt264_validation.json
GDT265	2026-08-17	GDT265_q13_record_ordinal_transfer	WRAPPER_RECORD_ORDINAL_TRANSFER_BORDERLINE	GDT265_Q13_RECORD_ORDINAL_TRANSFER_REPORT.md	true	LEGACY_ROOT	10	201577	1				GDT227;GDT257;GDT264	GDT265_Q13_RECORD_ORDINAL_TRANSFER_METHOD.md	GDT265_Q13_RECORD_ORDINAL_TRANSFER_REPORT.md	run_gdt265_q13_record_ordinal_transfer.py	validate_gdt265_q13_record_ordinal_transfer.py	gdt265_counterexamples.tsv;gdt265_record_ordinal_null.tsv;gdt265_record_ordinal_predictions.tsv;gdt265_record_ordinal_scores.tsv;gdt265_result.json;gdt265_validation.json
GDT266	2026-08-17	GDT266_q13_ordinal_residual_fingerprint	ORDINAL_RESIDUAL_MATE_TEST_UNIDENTIFIABLE_NO_SAME_ORDINAL_CONTROL	GDT266_Q13_ORDINAL_RESIDUAL_FINGERPRINT_REPORT.md	true	LEGACY_ROOT	10	300861	1				GDT227;GDT257;GDT264	GDT266_Q13_ORDINAL_RESIDUAL_FINGERPRINT_METHOD.md	GDT266_Q13_ORDINAL_RESIDUAL_FINGERPRINT_REPORT.md	run_gdt266_q13_ordinal_residual_fingerprint.py	validate_gdt266_q13_ordinal_residual_fingerprint.py	gdt266_counterexamples.tsv;gdt266_residual_null.tsv;gdt266_residual_predictions.tsv;gdt266_residual_scores.tsv;gdt266_result.json;gdt266_validation.json
GDT267	2026-08-17	GDT267_q13_wrapper_ordinal_atlas	Q13_Q_WRAPPER_EARLIER_BARE_RENDERING_LATER_RECORD_ASSOCIATION	GDT267_Q13_WRAPPER_ORDINAL_ATLAS_REPORT.md	true	LEGACY_ROOT	10	111076	1				GDT227;GDT257;GDT264;GDT265	GDT267_Q13_WRAPPER_ORDINAL_ATLAS_METHOD.md	GDT267_Q13_WRAPPER_ORDINAL_ATLAS_REPORT.md	run_gdt267_q13_wrapper_ordinal_atlas.py	validate_gdt267_q13_wrapper_ordinal_atlas.py	gdt267_counterexamples.tsv;gdt267_result.json;gdt267_validation.json;gdt267_wrapper_atlas.tsv;gdt267_wrapper_null.tsv;gdt267_wrapper_page_rates.tsv
GDT268	2026-08-17	GDT268_q20_wrapper_stage_transfer	Q13_WRAPPER_STAGE_SAME_DIRECTION_WEAK_NONCONFIRMING_IN_Q20	GDT268_Q20_WRAPPER_STAGE_TRANSFER_REPORT.md	true	LEGACY_ROOT	10	55562	1				GDT127;GDT257;GDT267	GDT268_Q20_WRAPPER_STAGE_TRANSFER_METHOD.md	GDT268_Q20_WRAPPER_STAGE_TRANSFER_REPORT.md	run_gdt268_q20_wrapper_stage_transfer.py	validate_gdt268_q20_wrapper_stage_transfer.py	gdt268_counterexamples.tsv;gdt268_q20_stage_null.tsv;gdt268_q20_stage_rates.tsv;gdt268_q20_stage_scores.tsv;gdt268_result.json;gdt268_validation.json
GDT269	2026-08-17	GDT269_q13_wrapper_host_conditional	Q13_Q_STAGE_SURVIVES_EXACT_HOST_PAGE_CONDITIONING_BUT_IS_POSITION_SENSITIVE	GDT269_Q13_WRAPPER_HOST_CONDITIONAL_REPORT.md	true	LEGACY_ROOT	13	843992	1				GDT010;GDT064;GDT227;GDT267;GDT268	GDT269_Q13_WRAPPER_HOST_CONDITIONAL_METHOD.md	GDT269_Q13_WRAPPER_HOST_CONDITIONAL_REPORT.md	run_gdt269_q13_wrapper_host_conditional.py	validate_gdt269_q13_wrapper_host_conditional.py	gdt269_counterexamples.tsv;gdt269_exact_null.tsv;gdt269_occurrences.tsv;gdt269_page_scores.tsv;gdt269_page_sign_null.tsv;gdt269_result.json;gdt269_strata.tsv;gdt269_tests.tsv;gdt269_validation.json
GDT270	2026-08-17	GDT270_q13_q_outer_layer_isolation	Q13_Q_SEPARABLE_OUTER_RECORD_STAGE_RENDERER_COMPILER_MATCHED_EXPLORATORY	GDT270_Q13_Q_OUTER_LAYER_ISOLATION_REPORT.md	true	LEGACY_ROOT	12	1188616	1				GDT036;GDT062;GDT086;GDT227;GDT267;GDT268;GDT269	GDT270_Q13_Q_OUTER_LAYER_ISOLATION_METHOD.md	GDT270_Q13_Q_OUTER_LAYER_ISOLATION_REPORT.md	run_gdt270_q13_q_outer_layer_isolation.py	validate_gdt270_q13_q_outer_layer_isolation.py	gdt270_counterexamples.tsv;gdt270_occurrences.tsv;gdt270_page_scores.tsv;gdt270_page_sign_null.tsv;gdt270_result.json;gdt270_strata.tsv;gdt270_tests.tsv;gdt270_validation.json
GDT271	2026-08-17	GDT271_q20_q_outer_layer_transfer	Q13_Q_OUTER_STAGE_Q20_COMPILER_MATCHED_TRANSFER_NONCONFIRMING	GDT271_Q20_Q_OUTER_LAYER_TRANSFER_REPORT.md	true	LEGACY_ROOT	15	884513	2				GDT127;GDT268;GDT270	GDT271_Q20_Q_OUTER_LAYER_TRANSFER_METHOD.md	GDT271_Q20_Q_OUTER_LAYER_TRANSFER_REPORT.md	freeze_gdt271_q20_q_outer_layer_transfer.py;run_gdt271_q20_q_outer_layer_transfer.py	validate_gdt271_q20_q_outer_layer_freeze.py;validate_gdt271_q20_q_outer_layer_transfer.py	gdt271_counterexamples.tsv;gdt271_freeze_validation.json;gdt271_frozen_prediction.json;gdt271_mobile_strata.tsv;gdt271_page_scores.tsv;gdt271_result.json;gdt271_tests.tsv;gdt271_validation.json;gdt271_zl_page_sign_null.tsv
GDT272	2026-08-17	GDT272_q_density_mechanism	Q_DENSITY_EXPANSION_MECHANISM_NOT_SUPPORTED_IN_Q20	GDT272_Q_DENSITY_MECHANISM_REPORT.md	true	LEGACY_ROOT	14	30818	2				GDT127;GDT267;GDT271	GDT272_Q_DENSITY_MECHANISM_METHOD.md	GDT272_Q_DENSITY_MECHANISM_REPORT.md	freeze_gdt272_q_density_mechanism.py;run_gdt272_q_density_mechanism.py	validate_gdt272_q_density_freeze.py;validate_gdt272_q_density_mechanism.py	gdt272_counterexamples.tsv;gdt272_density_outcome_join.tsv;gdt272_density_tests.tsv;gdt272_freeze_validation.json;gdt272_frozen_density_predictors.tsv;gdt272_frozen_prediction.json;gdt272_result.json;gdt272_validation.json
GDT273	2026-08-17	GDT273_q13_field_sequence_grammar	Q13_FIELD_ORDER_NOT_PREDICTIVE_BEYOND_POSITION_AND_RECORD_SIZE	GDT273_Q13_FIELD_SEQUENCE_GRAMMAR_REPORT.md	true	LEGACY_ROOT	10	33792	1				GDT224;GDT226;GDT227;GDT255;GDT271	GDT273_Q13_FIELD_SEQUENCE_GRAMMAR_METHOD.md	GDT273_Q13_FIELD_SEQUENCE_GRAMMAR_REPORT.md	run_gdt273_q13_field_sequence_grammar.py	validate_gdt273_q13_field_sequence_grammar.py	gdt273_counterexamples.tsv;gdt273_lofo_folds.tsv;gdt273_result.json;gdt273_tests.tsv;gdt273_transition_counts.tsv;gdt273_validation.json
GDT274	2026-08-17	GDT274_q13_executable_formal_grammar	Q13_HIERARCHICAL_TEMPLATE_GRAMMAR_CHECKPOINT	GDT274_Q13_EXECUTABLE_FORMAL_GRAMMAR_REPORT.md	true	LEGACY_ROOT	11	413457	1				GDT227;GDT264;GDT270;GDT271;GDT272;GDT273	GDT274_Q13_EXECUTABLE_FORMAL_GRAMMAR_METHOD.md	GDT274_Q13_EXECUTABLE_FORMAL_GRAMMAR_REPORT.md	run_gdt274_q13_executable_formal_grammar.py	validate_gdt274_q13_executable_formal_grammar.py	gdt274_evidence_registry.tsv;gdt274_grammar_schema.json;gdt274_q13_line_templates.tsv;gdt274_q13_record_parses.tsv;gdt274_representative_parses.tsv;gdt274_result.json;gdt274_validation.json
GDT275	2026-08-17	GDT275_q13_scaffold_content_prediction	Q13_REUSABLE_SCAFFOLD_DOES_NOT_PREDICT_EXACT_CONTENT_IDENTITY	GDT275_Q13_SCAFFOLD_CONTENT_PREDICTION_REPORT.md	true	LEGACY_ROOT	9	21621	1				GDT227;GDT274	GDT275_Q13_SCAFFOLD_CONTENT_PREDICTION_METHOD.md	GDT275_Q13_SCAFFOLD_CONTENT_PREDICTION_REPORT.md	run_gdt275_q13_scaffold_content_prediction.py	validate_gdt275_q13_scaffold_content_prediction.py	gdt275_counterexamples.tsv;gdt275_lofo_folds.tsv;gdt275_result.json;gdt275_tests.tsv;gdt275_validation.json
GDT276	2026-08-17	GDT276_residual_channel_world_comparison	RESIDUAL_CHANNEL_QUANTIFIED_ABBREVIATION_HEAVY_LANGUAGE_MDL_LEAD_EXPLORATORY	GDT276_RESIDUAL_CHANNEL_WORLD_COMPARISON_REPORT.md	true	LEGACY_ROOT	17	2592826	2				GDT046;GDT062;GDT174;GDT175;GDT237	GDT276_RESIDUAL_CHANNEL_WORLD_COMPARISON_METHOD.md	GDT276_RESIDUAL_CHANNEL_WORLD_COMPARISON_REPORT.md	run_gdt276_residual_channel_world_comparison.py	validate_gdt276_design.py;validate_gdt276_residual_channel_world_comparison.py	gdt276_counterexamples.tsv;gdt276_design.json;gdt276_design_validation.json;gdt276_event_inventory.tsv;gdt276_folio_scores.tsv;gdt276_matched_controls.tsv;gdt276_null_worlds.tsv;gdt276_residual_channels.tsv;gdt276_residual_components.tsv;gdt276_result.json;gdt276_validation.json;gdt276_world_scores.tsv
GDT277	2026-08-18	GDT277_gdt276_signature_calibration	GDT276_SIGNATURE_NOT_ARCHITECTURE_SPECIFIC	GDT277_GDT276_SIGNATURE_CALIBRATION_REPORT.md	true	LEGACY_ROOT	21	9773240	1				GDT155;GDT170;GDT172;GDT173;GDT276	GDT277_GDT276_SIGNATURE_CALIBRATION_METHOD.md	GDT277_GDT276_SIGNATURE_CALIBRATION_REPORT.md	freeze_gdt277_signature_calibration.py;run_gdt277_signature_calibration.py	validate_gdt277_design.py;validate_gdt277_signature_calibration.py	gdt277_capacity_audit.tsv;gdt277_control_manifest.tsv;gdt277_counterexamples.tsv;gdt277_design.json;gdt277_design_validation.json;gdt277_folio_scores.tsv;gdt277_gdt276_freeze_manifest.tsv;gdt277_matched_event_inventory.tsv;gdt277_null_results.tsv;gdt277_representation_fold_scores.tsv;gdt277_representation_leakage.tsv;gdt277_result.json;gdt277_signature_summary.tsv;gdt277_validation.json;gdt277_world_scores.tsv
GDT278	2026-08-18	GDT278_gdt277_magnitude_calibration	VOYNICH_MAGNITUDE_ORDER_OR_MATCHING_SENSITIVE	GDT278_GDT277_MAGNITUDE_CALIBRATION_REPORT.md	true	LEGACY_ROOT	25	69213047	3				GDT155;GDT156;GDT157;GDT158;GDT159;GDT170;GDT172;GDT173;GDT176;GDT276;GDT277	GDT278_GDT277_MAGNITUDE_CALIBRATION_METHOD.md	GDT278_CONTROL_SOURCE_AUDIT.md;GDT278_GDT277_MAGNITUDE_CALIBRATION_REPORT.md	freeze_gdt278_control_panel.py;freeze_gdt278_magnitude_endpoint.py;run_gdt278_magnitude_calibration.py	validate_gdt278_control_panel.py;validate_gdt278_magnitude_calibration.py;validate_gdt278_magnitude_endpoint.py	gdt278_control_capacity.tsv;gdt278_control_manifest.tsv;gdt278_control_source_freeze.json;gdt278_control_source_validation.json;gdt278_counterexamples.tsv;gdt278_folio_scores.tsv;gdt278_gdt277_freeze_manifest.tsv;gdt278_magnitude_design.json;gdt278_magnitude_design_validation.json;gdt278_magnitude_scores.tsv;gdt278_matched_event_inventory.tsv;gdt278_native_event_inventory.tsv;gdt278_null_results.tsv;gdt278_reference_magnitude.tsv;gdt278_result.json;gdt278_validation.json
GDT279	2026-08-18	GDT279_native_order_compiler_decomposition	NATIVE_EXCESS_SHARED_OPPORTUNITY_INTERACTION_LEAD	GDT279_NATIVE_ORDER_COMPILER_DECOMPOSITION_REPORT.md	true	LEGACY_ROOT	18	27269081	2				GDT159;GDT276;GDT277;GDT278	GDT279_NATIVE_ORDER_COMPILER_DECOMPOSITION_METHOD.md	GDT279_NATIVE_ORDER_COMPILER_DECOMPOSITION_REPORT.md	freeze_gdt279_native_order_compiler_decomposition.py;run_gdt279_native_order_compiler_decomposition.py	validate_gdt279_design.py;validate_gdt279_native_order_compiler_decomposition.py	gdt279_block_shapley.tsv;gdt279_counterexamples.tsv;gdt279_design.json;gdt279_design_validation.json;gdt279_folio_scores.tsv;gdt279_gdt278_freeze_manifest.tsv;gdt279_intermediate_event_inventory.tsv;gdt279_null_results.tsv;gdt279_result.json;gdt279_validation.json;gdt279_view_contrasts.tsv;gdt279_view_scores.tsv
GDT280	2026-08-18	GDT280_edge_compiler_fine_decomposition	VOYNICH_EDGE_PROFILE_DIFFERS_FROM_LATIN_RIGHT_FAMILY_LEAD	GDT280_EDGE_COMPILER_FINE_DECOMPOSITION_REPORT.md	true	LEGACY_ROOT	17	6731081	2				GDT159;GDT276;GDT278;GDT279	GDT280_EDGE_COMPILER_FINE_DECOMPOSITION_METHOD.md	GDT280_EDGE_COMPILER_FINE_DECOMPOSITION_REPORT.md	freeze_gdt280_edge_compiler_fine_decomposition.py;run_gdt280_edge_compiler_fine_decomposition.py	validate_gdt280_design.py;validate_gdt280_edge_compiler_fine_decomposition.py	gdt280_counterexamples.tsv;gdt280_design.json;gdt280_design_validation.json;gdt280_edge_profiles.tsv;gdt280_edge_scores.tsv;gdt280_edge_shapley.tsv;gdt280_folio_scores.tsv;gdt280_gdt279_freeze_manifest.tsv;gdt280_null_results.tsv;gdt280_result.json;gdt280_validation.json
GDT281	2026-08-18	GDT281_edge_profile_collision_sensitivity	HASH_COLLISION_SENSITIVITY_PRESERVES_LATIN_RIGHT_VOYNICH_WRAPPER_SPLIT	GDT281_EDGE_PROFILE_COLLISION_SENSITIVITY_REPORT.md	true	LEGACY_ROOT	17	1645272	2				GDT276;GDT278;GDT279;GDT280	GDT281_EDGE_PROFILE_COLLISION_SENSITIVITY_METHOD.md	GDT281_EDGE_PROFILE_COLLISION_SENSITIVITY_REPORT.md	freeze_gdt281_edge_profile_collision_sensitivity.py;run_gdt281_edge_profile_collision_sensitivity.py	validate_gdt281_design.py;validate_gdt281_edge_profile_collision_sensitivity.py	gdt281_counterexamples.tsv;gdt281_design.json;gdt281_design_validation.json;gdt281_exact_profiles.tsv;gdt281_exact_scores.tsv;gdt281_exact_shapley.tsv;gdt281_folio_scores.tsv;gdt281_gdt280_freeze_manifest.tsv;gdt281_null_results.tsv;gdt281_result.json;gdt281_validation.json
GDT282	2026-08-18	GDT282_outer_wrapper_class_transfer	OUTER_WRAPPER_IDENTITY_TRANSFERS_ACROSS_REGISTERS	GDT282_OUTER_WRAPPER_CLASS_TRANSFER_REPORT.md	true	LEGACY_ROOT	17	729041	4				GDT276;GDT278;GDT279;GDT280;GDT281	GDT282_OUTER_WRAPPER_CLASS_TRANSFER_METHOD.md	GDT282_OUTER_WRAPPER_CLASS_TRANSFER_REPORT.md	freeze_gdt282_outer_wrapper_class_transfer.py;run_gdt282_outer_wrapper_class_transfer.py	validate_gdt282_design.py;validate_gdt282_outer_wrapper_class_transfer.py	gdt282_counterexamples.tsv;gdt282_design.json;gdt282_design_validation.json;gdt282_gdt281_freeze_manifest.tsv;gdt282_model_scores.tsv;gdt282_null_results.tsv;gdt282_result.json;gdt282_transfer_folds.tsv;gdt282_validation.json;gdt282_wrapper_class_probes.tsv;gdt282_wrapper_counts.tsv
GDT283	2026-08-18	GDT283_wrapper_host_coupling_localization	WRAPPER_CHANNEL_SURVIVES_UNSEEN_HOST_TYPES_AND_INTERNAL_POSITIONS	GDT283_WRAPPER_HOST_COUPLING_LOCALIZATION_REPORT.md	true	LEGACY_ROOT	16	95489	3				GDT276;GDT278;GDT281;GDT282	GDT283_WRAPPER_HOST_COUPLING_LOCALIZATION_METHOD.md	GDT283_WRAPPER_HOST_COUPLING_LOCALIZATION_REPORT.md	freeze_gdt283_wrapper_host_coupling_localization.py;run_gdt283_wrapper_host_coupling_localization.py	validate_gdt283_design.py;validate_gdt283_wrapper_host_coupling_localization.py	gdt283_component_scores.tsv;gdt283_counterexamples.tsv;gdt283_design.json;gdt283_design_validation.json;gdt283_gdt282_freeze_manifest.tsv;gdt283_host_bucket_folds.tsv;gdt283_null_results.tsv;gdt283_result.json;gdt283_summary.tsv;gdt283_validation.json
GDT284	2026-08-18	GDT284_wrapper_positional_profile_calibration	VOYNICH_POSITIONAL_PROFILE_DISTINCT_IN_CURRENT_CONTROLS	GDT284_WRAPPER_POSITIONAL_PROFILE_CALIBRATION_REPORT.md	true	LEGACY_ROOT	16	174408	3				GDT276;GDT278;GDT283	GDT284_WRAPPER_POSITIONAL_PROFILE_CALIBRATION_METHOD.md	GDT284_WRAPPER_POSITIONAL_PROFILE_CALIBRATION_REPORT.md	freeze_gdt284_wrapper_positional_profile.py;run_gdt284_wrapper_positional_profile_calibration.py	validate_gdt284_design.py;validate_gdt284_wrapper_positional_profile_calibration.py	gdt284_component_scores.tsv;gdt284_counterexamples.tsv;gdt284_design.json;gdt284_design_validation.json;gdt284_freeze_manifest.tsv;gdt284_null_results.tsv;gdt284_profile_distances.tsv;gdt284_result.json;gdt284_summary.tsv;gdt284_validation.json
GDT285	2026-08-18	GDT285_exact_host_reuse_terminal_localization	TERMINAL_PENALTY_REQUIRES_EXACT_HOST_REUSE	GDT285_EXACT_HOST_REUSE_TERMINAL_LOCALIZATION_REPORT.md	true	LEGACY_ROOT	16	142294	3				GDT276;GDT278;GDT283;GDT284	GDT285_EXACT_HOST_REUSE_TERMINAL_LOCALIZATION_METHOD.md	GDT285_EXACT_HOST_REUSE_TERMINAL_LOCALIZATION_REPORT.md	freeze_gdt285_exact_host_reuse.py;run_gdt285_exact_host_reuse.py	validate_gdt285_design.py;validate_gdt285_exact_host_reuse.py	gdt285_counterexamples.tsv;gdt285_design.json;gdt285_design_validation.json;gdt285_donor_capacity.tsv;gdt285_folio_scores.tsv;gdt285_freeze_manifest.tsv;gdt285_recurrence_bins.tsv;gdt285_result.json;gdt285_summary.tsv;gdt285_validation.json
GDT286	2026-08-18	GDT286_host_to_wrapper_transfer	WRAPPER_CONTEXT_CONDITIONED_HOST_VARIANT	GDT286_HOST_TO_WRAPPER_TRANSFER_REPORT.md	true	LEGACY_ROOT	16	331745	2				GDT276;GDT278;GDT284;GDT285	GDT286_HOST_TO_WRAPPER_TRANSFER_METHOD.md	GDT286_HOST_TO_WRAPPER_TRANSFER_REPORT.md	freeze_gdt286_host_to_wrapper_transfer.py;run_gdt286_host_to_wrapper_transfer.py	validate_gdt286_design.py;validate_gdt286_host_to_wrapper_transfer.py	gdt286_counterexamples.tsv;gdt286_design.json;gdt286_design_validation.json;gdt286_folio_scores.tsv;gdt286_freeze_manifest.tsv;gdt286_null_results.tsv;gdt286_panel_scores.tsv;gdt286_result.json;gdt286_validation.json;gdt286_voynich_transfer_sensitivities.tsv
