event_id	physical_page	source_page_value	locus	line_number	source_kind	source_subtype	paragraph_start	paragraph_end	card_ordinal_in_line	surface	register	prose_block_id	owner_id	owner_de	owner_evidence	owner_subblock	statement_id	card_ordinal_in_statement	content_role	surface_status	visible_recipe	literal_core_reading_de	default_working_reading_de	recipe_support	old_running_event_count	old_local_surface_contact	old_local_recipes	genuinely_new_to_old_26_pages	admission_color	portable_atom_count	formal_or_local_atom_count	new_portable_atom_count	opaque_local_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard	gdt516_context_recipe	gdt516_literal_reading_de	gdt516_context_policy	gdt516_context_basis	gdt516_recipe_changed	gdt516_guard
G515-E0349	f66r	f66r	f66r.55	55	P	0	0	0	3	okeody	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_01	G515-S040	2	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OK+E+O+D_ADDR+Y	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT407::3_RUNNING_EVENTS	3	YES	OK+E+O+D_ADDR+Y	NO	GREEN	2	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+E+O+D_ADDR+Y	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0350	f66r	f66r	f66r.55	55	P	0	0	0	4	chekeody	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_01	G515-S040	3	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CH+K+E+O+DY	NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+K+E+O+DY	NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0351	f66r	f66r	f66r.55	55	P	0	0	0	5	qokeey	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_01	G515-S041	1	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OK+EE+Y	SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT405::G405-W0301	48	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+EE+Y	SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0352	f66r	f66r	f66r.55	55	P	0	0	0	6	dyky	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_01	G515-S041	2	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	D_ADDR+Y+K+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN · GEBEN · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+Y+K+Y	[D_ADDR:STEUERUNG=HIER] · POSTEN · GEBEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0353	f66r	f66r	f66r.55	55	P	0	0	0	7	chctho	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_01	G515-S041	3	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CH+CH+T+O	NEHMEN · NEHMEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · NEHMEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+CH+T+O	NEHMEN · NEHMEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0354	f66r	f66r	f66r.55	55	P	0	0	0	8	rotaiin	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_01	G515-S041	4	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	R+OT+AIIN	MARKIEREN · DANACH · WERT	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: MARKIEREN · DANACH · WERT	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	R+OT+AIIN	MARKIEREN · DANACH · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0355	f66r	f66r	f66r.56	56	P	0	0	1	1	dsheol	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_01	G515-S041	5	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	SH+E+OL	HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	GDT407::2_RUNNING_EVENTS	2	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+OL	HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0356	f66r	f66r	f66r.56	56	P	0	0	1	2	okaiin	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_01	G515-S041	6	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OK+AIIN	SETZEN · WERT	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · WERT	GDT405::G405-W0193	23	YES	LOCAL_ADDRESS	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+AIIN	SETZEN · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0357	f66r	f66r	f66r.56	56	P	0	0	1	3	sheodaiin	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_01	G515-S041	7	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+E+O+D_ADDR+AIIN	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+O+D_ADDR+AIIN	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0358	f66r	f66r	f66r.57	57	P	0	1	0	1	tocpheey	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	1	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	T+O+CH+P+EE+Y	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	4	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	T+O+CH+P+EE+Y	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0359	f66r	f66r	f66r.57	57	P	0	1	0	2	dol	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	2	ITINERARY_OR_ADDRESS_CARD	EXACT_GDT405_LOCK	D_ADDR+OL	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN	GDT405::G405-W0117	10	NO	NONE	NO	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+OL	[D_ADDR:STEUERUNG=HIER] · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0360	f66r	f66r	f66r.57	57	P	0	1	0	3	kchody	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	3	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	K+CH+O+D_ADDR+Y	GEBEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: GEBEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	K+CH+O+D_ADDR+Y	GEBEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0361	f66r	f66r	f66r.57	57	P	0	1	0	4	qokeody	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	4	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OK+E+O+D_ADDR+Y	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT407::8_RUNNING_EVENTS	8	NO	NONE	NO	GREEN	2	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+E+O+D_ADDR+Y	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0362	f66r	f66r	f66r.57	57	P	0	1	0	5	qokshy	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	5	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OK+SH+Y	SETZEN · HALTEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · HALTEN · POSTEN	GDT405::G405-W0308	1	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+SH+Y	SETZEN · HALTEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0363	f66r	f66r	f66r.57	57	P	0	1	0	6	qopaiin	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	6	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CARRIER_Q+O+P+AIIN	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · WERT	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · WERT	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CARRIER_Q+O+P+AIIN	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0364	f66r	f66r	f66r.57	57	P	0	1	0	7	dairykodas	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	7	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	[D_ADDR:LOKALSTRUKTUR=HIER] · BAHN · POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · [A_ADDR:LOKALSTRUKTUR=HIER] · WÄHLEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN · POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · [A_ADDR:LOKALSTRUKTUR=HIER] · WÄHLEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	4	4	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	[D_ADDR:STEUERUNG=HIER] · BAHN · POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · [A_ADDR:STEUERUNG=HIER] · WÄHLEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0365	f66r	f66r	f66r.57	57	P	0	1	0	8	okyd	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	8	ORDERED_INSTRUCTION_CARD	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	OK+Y+D_ADDR	SETZEN · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	DIRECT_VISIBLE_COMPOSITION	0	YES	LOCAL_ADDRESS	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+Y+D_ADDR	SETZEN · POSTEN · [D_ADDR:STEUERUNG=HIER]	ROLE_CONDITIONED_PROSE_RECIPE	f66r prose retains visible Y plus local D address sign	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0366	f66r	f66r	f66r.58	58	P	0	0	0	1	dsholdaiir	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	9	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	D_ADDR+SH+OL+D_ADDR+IIN+R	[D_ADDR:LOKALSTRUKTUR=HIER] · HALTEN · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · [IIN:STEUERUNG=STUFE] · MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · HALTEN · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · [IIN:STEUERUNG=STUFE] · MARKIEREN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+SH+OL+D_ADDR+IIN+R	[D_ADDR:STEUERUNG=HIER] · HALTEN · FORTSETZEN · [D_ADDR:STEUERUNG=HIER] · [IIN:STEUERUNG=STUFE] · MARKIEREN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0367	f66r	f66r	f66r.58	58	P	0	0	0	2	dalky	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	10	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	AL+K+Y	ZIELORT · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: ZIELORT · GEBEN · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AL+K+Y	ZIELORT · GEBEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0368	f66r	f66r	f66r.58	58	P	0	0	0	3	shky	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	11	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	SH+K+Y	HALTEN · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · GEBEN · POSTEN	GDT407::2_RUNNING_EVENTS	2	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+K+Y	HALTEN · GEBEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0369	f66r	f66r	f66r.58	58	P	0	0	0	4	qoky	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	12	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OK+Y	SETZEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN	GDT407::26_RUNNING_EVENTS	26	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+Y	SETZEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0370	f66r	f66r	f66r.58	58	P	0	0	0	5	shekair	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	13	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+E+K+AIR	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · BAHN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · BAHN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+K+AIR	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · BAHN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
