statement_id	register	record_unit_id	page	events	event_ids	owner_codes	owner_reset	source_required	source_status	source_value_de	quantity_required	quantity_status	quantity_value_de	path_required	path_status	path_value_de	target_required	target_status	target_value_de	completion_class	complete_expansion_de	phase_chain	form_signature	form_class_id	form_status	apprentice_rule_de
B2-S011	BIOLOGICAL	B2	f82r	4	E198|E199|E200|E201	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	YES	NO	NOT_REQUIRED	—	YES	EXPLICIT	eine Stoffportion zugeben | eine Stoffportion zugeben	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	FULLY_EXPLICIT	Quelle [NOT_REQUIRED]: —; Menge/Stufe [EXPLICIT]: eine Stoffportion zugeben | eine Stoffportion zugeben; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: eine Stoffportion zugeben; von Teilportion des Postens der Einzelstation; eine Stoffportion zugeben; länger ansetzen; Schluss.	MEASURE>HOLD>CLOSE	MEASURE>HOLD>CLOSE||NOT_REQUIRED|EXPLICIT|NOT_REQUIRED|NOT_REQUIRED	F03	RECURRENT_APPRENTICE_FORM	Setze den ausgeschriebenen Wert, halte den laufenden Posten entsprechend und schließe.
B2-S012	BIOLOGICAL	B2	f82r	8	E202|E203|E204|E205|E206|E207|E208|E209	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO	YES	RECORD_INHERITED	zweite Teilportion von Posten der Einzelstation	YES	EXPLICIT	Sollmaß	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: zweite Teilportion von Posten der Einzelstation; Menge/Stufe [EXPLICIT]: Sollmaß; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: zweite Teilportion des Postens der Einzelstation abziehen; EMPFANGSBESTAND; Empfangsbestand kurz bereithalten; länger ansetzen; Empfangsbestand länger abziehen; Sollmaß; Fraktion des Empfangsbestands; vollständig ansetzen; Schluss.	MEASURE>COLLECT>HOLD>COLLECT>MEASURE>COLLECT>HOLD>CLOSE	MEASURE>COLLECT>HOLD>COLLECT>MEASURE>COLLECT>HOLD>CLOSE||RECORD_INHERITED|EXPLICIT|NOT_REQUIRED|NOT_REQUIRED	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S013	BIOLOGICAL	B2	f82r	1	E210	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO	YES	RECORD_INHERITED	entnommene Fraktion des Empfangsbestand	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei unteres grünes Mehrpersonenbecken	YES	OWNER_VISIBLE	unteres grünes Mehrpersonenbecken	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: entnommene Fraktion des Empfangsbestand; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei unteres grünes Mehrpersonenbecken; Ziel [OWNER_VISIBLE]: unteres grünes Mehrpersonenbecken. Handlung: hinausführen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	F04	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand über den sichtbaren Lauf zur sichtbaren Station und schließe.
B2-S014	BIOLOGICAL	B2	f82r	1	E211	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO	YES	EXPLICIT	von Fraktion des Empfangsbestands abführen	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	FULLY_EXPLICIT	Quelle [EXPLICIT]: von Fraktion des Empfangsbestands abführen; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: von Fraktion des Empfangsbestands abführen.	COLLECT	COLLECT||EXPLICIT|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S015	BIOLOGICAL	B2	f82r	2	E212|E213	B2_LOWER_POOL_EDGE_STATIONS	YES	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: Flüssigkeit am Beckenrand kurz halten; länger ansetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B2-S016	BIOLOGICAL	B2	f82r	8	E214|E215|E216|E217|E218|E219|E220|E221	B2_LOWER_POOL_EDGE_STATIONS	NO	YES	EXPLICIT	von Flüssigkeit am Beckenrand hinausführen	YES	EXPLICIT	Sollmaß | Sollmaß setzen	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei untere Beckenrand- und Endstationen	YES	EXPLICIT	Zielstelle „untere Beckenrand- und Endstationen“	IMAGE_OR_WHOLE_CARD_COMPLETED	Quelle [EXPLICIT]: von Flüssigkeit am Beckenrand hinausführen; Menge/Stufe [EXPLICIT]: Sollmaß | Sollmaß setzen; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei untere Beckenrand- und Endstationen; Ziel [EXPLICIT]: Zielstelle „untere Beckenrand- und Endstationen“. Handlung: Zielstelle „untere Beckenrand- und Endstationen“; von Flüssigkeit am Beckenrand hinausführen; teilen; Sollmaß; nächsten Posten länger halten; Sollmaß setzen; kurz ansetzen; hineinführen; Schluss.	MOVE>PREPARE>MEASURE>HOLD>MEASURE>HOLD>MOVE>CLOSE	MOVE>PREPARE>MEASURE>HOLD>MEASURE>HOLD>MOVE>CLOSE||EXPLICIT|EXPLICIT|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S017	BIOLOGICAL	B2	f82r	2	E222|E223	B2_LOWER_POOL_EDGE_STATIONS	NO	YES	RECORD_INHERITED	Flüssigkeit am Beckenrand	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei untere Beckenrand- und Endstationen	YES	EXPLICIT	bei der Zielstelle „untere Beckenrand- und Endstationen“ kurz abkühlen | bei der Zielstelle „untere Beckenrand- und Endstationen“ schließen	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Flüssigkeit am Beckenrand; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei untere Beckenrand- und Endstationen; Ziel [EXPLICIT]: bei der Zielstelle „untere Beckenrand- und Endstationen“ kurz abkühlen | bei der Zielstelle „untere Beckenrand- und Endstationen“ schließen. Handlung: bei der Zielstelle „untere Beckenrand- und Endstationen“ kurz abkühlen; bei der Zielstelle „untere Beckenrand- und Endstationen“ schließen.	HOLD>MOVE>CLOSE	HOLD>MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S018	BIOLOGICAL	B2	f82r	1	E224	B2_LOWER_POOL_EDGE_STATIONS	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: länger ansetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B2-S019	BIOLOGICAL	B2	f82r	1	E225	B2_LOWER_POOL_EDGE_STATIONS	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: abkühlen und absetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B2-S020	BIOLOGICAL	B2	f82r	1	E226	B2_LOWER_POOL_EDGE_STATIONS	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: nächsten Schritt länger halten; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B2-S021	BIOLOGICAL	B2	f82r	1	E227	B2_LOWER_POOL_EDGE_STATIONS	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: länger ansetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B2-S022	BIOLOGICAL	B2	f82r	1	E228	B2_LOWER_POOL_EDGE_STATIONS	NO	YES	RECORD_INHERITED	Flüssigkeit am Beckenrand	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei untere Beckenrand- und Endstationen	YES	OWNER_VISIBLE	untere Beckenrand- und Endstationen	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Flüssigkeit am Beckenrand; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei untere Beckenrand- und Endstationen; Ziel [OWNER_VISIBLE]: untere Beckenrand- und Endstationen. Handlung: weiter hinausführen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	F04	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand über den sichtbaren Lauf zur sichtbaren Station und schließe.
B3-S001	BIOLOGICAL	B3	f83r	1	E229	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES	YES	OWNER_VISIBLE	Gut der Fächerstation	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	IMAGE_OR_WHOLE_CARD_COMPLETED	Quelle [OWNER_VISIBLE]: Gut der Fächerstation; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: länger auffangen; Schluss.	COLLECT>CLOSE	COLLECT>CLOSE||OWNER_VISIBLE|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S002	BIOLOGICAL	B3	f83r	2	E230|E231	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	YES	RECORD_INHERITED	aufgefangener Bestand des Gut der Fächerstation	NO	NOT_REQUIRED	—	YES	LOCAL_EXEMPLAR	lokal gelernter Transferweg	YES	EXPLICIT	nächste Zielstelle bei „obere offene Fächerstation am Rand“	LOCAL_EXEMPLAR_REQUIRED	Quelle [RECORD_INHERITED]: aufgefangener Bestand des Gut der Fächerstation; Menge/Stufe [NOT_REQUIRED]: —; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [EXPLICIT]: nächste Zielstelle bei „obere offene Fächerstation am Rand“. Handlung: nächste Zielstelle bei „obere offene Fächerstation am Rand“; länger wärmen; Schluss.	MOVE>HOLD>CLOSE	MOVE>HOLD>CLOSE||RECORD_INHERITED|NOT_REQUIRED|LOCAL_EXEMPLAR|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S003	BIOLOGICAL	B3	f83r	4	E232|E233|E234|E235	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	YES	RECORD_INHERITED	aufgefangener Bestand des Gut der Fächerstation	YES	EXPLICIT	Sollmaß	YES	LOCAL_EXEMPLAR	lokal gelernter Transferweg	YES	OWNER_VISIBLE	obere offene Fächerstation am Rand	LOCAL_EXEMPLAR_REQUIRED	Quelle [RECORD_INHERITED]: aufgefangener Bestand des Gut der Fächerstation; Menge/Stufe [EXPLICIT]: Sollmaß; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [OWNER_VISIBLE]: obere offene Fächerstation am Rand. Handlung: aufgefangener Bestand des Gut der Fächerstation; Sollmaß; aufgefangener Bestand des Gut der Fächerstation; hinausführen; Schluss.	SELECT>MEASURE>SELECT>MOVE>CLOSE	SELECT>MEASURE>SELECT>MOVE>CLOSE||RECORD_INHERITED|EXPLICIT|LOCAL_EXEMPLAR|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S004	BIOLOGICAL	B3	f83r	3	E236|E237|E238	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	YES	EXPLICIT	von aufgefangener Bestand des Gut der Fächerstation	YES	EXPLICIT	Sollmaß setzen	YES	LOCAL_EXEMPLAR	lokal gelernter Transferweg	YES	EXPLICIT	nächste Zielstelle bei „obere offene Fächerstation am Rand“	LOCAL_EXEMPLAR_REQUIRED	Quelle [EXPLICIT]: von aufgefangener Bestand des Gut der Fächerstation; Menge/Stufe [EXPLICIT]: Sollmaß setzen; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [EXPLICIT]: nächste Zielstelle bei „obere offene Fächerstation am Rand“. Handlung: Sollmaß setzen; nächste Zielstelle bei „obere offene Fächerstation am Rand“; von aufgefangener Bestand des Gut der Fächerstation.	MEASURE>MOVE	MEASURE>MOVE||EXPLICIT|EXPLICIT|LOCAL_EXEMPLAR|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S005	BIOLOGICAL	B3	f83r	1	E239	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES	YES	OWNER_VISIBLE	Gefäßflüssigkeit	NO	NOT_REQUIRED	—	YES	LOCAL_EXEMPLAR	lokal gelernter Transferweg	YES	OWNER_VISIBLE	mittlere runde Gefäßstation am Rand	LOCAL_EXEMPLAR_REQUIRED	Quelle [OWNER_VISIBLE]: Gefäßflüssigkeit; Menge/Stufe [NOT_REQUIRED]: —; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [OWNER_VISIBLE]: mittlere runde Gefäßstation am Rand. Handlung: umsetzen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||OWNER_VISIBLE|NOT_REQUIRED|LOCAL_EXEMPLAR|OWNER_VISIBLE	F06	RECURRENT_APPRENTICE_FORM	Führe den gesetzten Bestand über den lokal gelernten Weg zur sichtbaren Station und schließe.
B3-S006	BIOLOGICAL	B3	f83r	3	E240|E241|E242	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	YES	RECORD_INHERITED	Gefäßflüssigkeit	NO	NOT_REQUIRED	—	YES	LOCAL_EXEMPLAR	lokal gelernter Transferweg	YES	EXPLICIT	an die Zielstelle „mittlere runde Gefäßstation am Rand“ setzen	LOCAL_EXEMPLAR_REQUIRED	Quelle [RECORD_INHERITED]: Gefäßflüssigkeit; Menge/Stufe [NOT_REQUIRED]: —; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [EXPLICIT]: an die Zielstelle „mittlere runde Gefäßstation am Rand“ setzen. Handlung: Gefäßflüssigkeit umsetzen; an die Zielstelle „mittlere runde Gefäßstation am Rand“ setzen; weiterführen; Schluss.	MOVE>APPLY>MOVE>CLOSE	MOVE>APPLY>MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|LOCAL_EXEMPLAR|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S007	BIOLOGICAL	B3	f83r	3	E243|E244|E245	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	YES	RECORD_INHERITED	Gefäßflüssigkeit	YES	EXPLICIT	Sollmaß setzen	YES	LOCAL_EXEMPLAR	lokal gelernter Transferweg	YES	OWNER_VISIBLE	mittlere runde Gefäßstation am Rand	LOCAL_EXEMPLAR_REQUIRED	Quelle [RECORD_INHERITED]: Gefäßflüssigkeit; Menge/Stufe [EXPLICIT]: Sollmaß setzen; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [OWNER_VISIBLE]: mittlere runde Gefäßstation am Rand. Handlung: Sollmaß setzen; Gefäßflüssigkeit umsetzen; länger ansetzen; Schluss.	MEASURE>MOVE>HOLD>CLOSE	MEASURE>MOVE>HOLD>CLOSE||RECORD_INHERITED|EXPLICIT|LOCAL_EXEMPLAR|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S008	BIOLOGICAL	B3	f83r	1	E246	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	YES	RECORD_INHERITED	Gefäßflüssigkeit	NO	NOT_REQUIRED	—	YES	LOCAL_EXEMPLAR	lokal gelernter Transferweg	YES	OWNER_VISIBLE	mittlere runde Gefäßstation am Rand	LOCAL_EXEMPLAR_REQUIRED	Quelle [RECORD_INHERITED]: Gefäßflüssigkeit; Menge/Stufe [NOT_REQUIRED]: —; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [OWNER_VISIBLE]: mittlere runde Gefäßstation am Rand. Handlung: hinausführen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|LOCAL_EXEMPLAR|OWNER_VISIBLE	F07	RECURRENT_APPRENTICE_FORM	Führe den gesetzten Bestand über den lokal gelernten Weg zur sichtbaren Station und schließe.
B3-S009	BIOLOGICAL	B3	f83r	1	E247	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	YES	RECORD_INHERITED	Gefäßflüssigkeit	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	mittlere runde Gefäßstation am Rand	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Gefäßflüssigkeit; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [OWNER_VISIBLE]: mittlere runde Gefäßstation am Rand. Handlung: verwende Gefäßflüssigkeit.	APPLY	APPLY||RECORD_INHERITED|NOT_REQUIRED|NOT_REQUIRED|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S010	BIOLOGICAL	B3	f83r	2	E248|E249	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES	YES	OWNER_VISIBLE	Gut im Korbgefäß	NO	NOT_REQUIRED	—	YES	LOCAL_EXEMPLAR	lokal gelernter Transferweg	YES	EXPLICIT	bei der Zielstelle „untere Korb- oder Gefäßstation am Rand“ hineinführen	LOCAL_EXEMPLAR_REQUIRED	Quelle [OWNER_VISIBLE]: Gut im Korbgefäß; Menge/Stufe [NOT_REQUIRED]: —; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [EXPLICIT]: bei der Zielstelle „untere Korb- oder Gefäßstation am Rand“ hineinführen. Handlung: bei der Zielstelle „untere Korb- oder Gefäßstation am Rand“ hineinführen; kurzer Folgeschritt; Schluss.	MOVE>HOLD>CLOSE	MOVE>HOLD>CLOSE||OWNER_VISIBLE|NOT_REQUIRED|LOCAL_EXEMPLAR|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S011	BIOLOGICAL	B3	f83r	4	E250|E251|E252|E253	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	YES	EXPLICIT	Gut im Korbgefäß aus der Quelle nehmen	NO	NOT_REQUIRED	—	YES	LOCAL_EXEMPLAR	lokal gelernter Transferweg	YES	OWNER_VISIBLE	untere Korb- oder Gefäßstation am Rand	LOCAL_EXEMPLAR_REQUIRED	Quelle [EXPLICIT]: Gut im Korbgefäß aus der Quelle nehmen; Menge/Stufe [NOT_REQUIRED]: —; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [OWNER_VISIBLE]: untere Korb- oder Gefäßstation am Rand. Handlung: Gut im Korbgefäß kurz bereit umsetzen; verwende Gut im Korbgefäß; Gut im Korbgefäß umsetzen; Gut im Korbgefäß aus der Quelle nehmen.	HOLD>APPLY>MOVE	HOLD>APPLY>MOVE||EXPLICIT|NOT_REQUIRED|LOCAL_EXEMPLAR|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S012	BIOLOGICAL	B3	f83r	2	E254|E255	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	YES	RECORD_INHERITED	entnommene Fraktion des Gut im Korbgefäß	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: entnommene Fraktion des Gut im Korbgefäß; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: Ansatz; absetzen; Schluss.	PREPARE>HOLD>CLOSE	PREPARE>HOLD>CLOSE||RECORD_INHERITED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F05	RECURRENT_APPRENTICE_FORM	Bearbeite den übernommenen Bestand, halte ihn bis zum örtlichen Zustand und schließe.
B3-S013	BIOLOGICAL	B3	f83r	4	E256|E257|E258|E259	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	NO	NOT_REQUIRED	—	YES	EXPLICIT	Sollmaß setzen | eine Stoffportion	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	FULLY_EXPLICIT	Quelle [NOT_REQUIRED]: —; Menge/Stufe [EXPLICIT]: Sollmaß setzen | eine Stoffportion; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: Sollmaß setzen; eine Stoffportion; Teilportion aus dem laufenden Stationsansatz kurz bereithalten; kurz ansetzen; Schluss.	MEASURE>HOLD>CLOSE	MEASURE>HOLD>CLOSE||NOT_REQUIRED|EXPLICIT|NOT_REQUIRED|NOT_REQUIRED	F03	RECURRENT_APPRENTICE_FORM	Setze den ausgeschriebenen Wert, halte den laufenden Posten entsprechend und schließe.
B3-S014	BIOLOGICAL	B3	f83r	2	E260|E261	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	YES	RECORD_INHERITED	Teilportion von laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	EXPLICIT	Flüssigkeitslauf eröffnen	YES	OWNER_VISIBLE	untere Korb- oder Gefäßstation am Rand	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Teilportion von laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [EXPLICIT]: Flüssigkeitslauf eröffnen; Ziel [OWNER_VISIBLE]: untere Korb- oder Gefäßstation am Rand. Handlung: Flüssigkeitslauf eröffnen; länger absetzen; Schluss.	MOVE>HOLD>CLOSE	MOVE>HOLD>CLOSE||RECORD_INHERITED|NOT_REQUIRED|EXPLICIT|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S015	BIOLOGICAL	B3	f83r	1	E262	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	YES	RECORD_INHERITED	Arbeitsflüssigkeit	NO	NOT_REQUIRED	—	YES	RECORD_INHERITED	Flüssigkeitslauf eröffnen	YES	OWNER_VISIBLE	untere Korb- oder Gefäßstation am Rand	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Arbeitsflüssigkeit; Menge/Stufe [NOT_REQUIRED]: —; Lauf [RECORD_INHERITED]: Flüssigkeitslauf eröffnen; Ziel [OWNER_VISIBLE]: untere Korb- oder Gefäßstation am Rand. Handlung: hinausführen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|RECORD_INHERITED|OWNER_VISIBLE	F02	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand auf dem bisherigen Weg zur sichtbaren Station und schließe.
B3-S016	BIOLOGICAL	B3	f83r	2	E263|E264	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	YES	RECORD_INHERITED	Arbeitsflüssigkeit	NO	NOT_REQUIRED	—	YES	RECORD_INHERITED	Flüssigkeitslauf eröffnen	YES	OWNER_VISIBLE	untere Korb- oder Gefäßstation am Rand → nicht gezeichneter Übergang vom Rand zum Hauptfeld	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Arbeitsflüssigkeit; Menge/Stufe [NOT_REQUIRED]: —; Lauf [RECORD_INHERITED]: Flüssigkeitslauf eröffnen; Ziel [OWNER_VISIBLE]: untere Korb- oder Gefäßstation am Rand → nicht gezeichneter Übergang vom Rand zum Hauptfeld. Handlung: hinausführen; Ansatz umsetzen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|RECORD_INHERITED|OWNER_VISIBLE	F02	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand auf dem bisherigen Weg zur sichtbaren Station und schließe.
B3-S017	BIOLOGICAL	B3	f83r	1	E265	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: länger ansetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
