page	diagram_id	locus	group_count	local_owner	local_namespace	silent_argument_default	lookup_action_de	complete_local_working_label	content_wager	orientation	crosspage_key
f68r1	A2	f68r1.3	8	A2_RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_ONLY	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	Zeige lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels; kopiere alle 8 Gruppen; lies den Wert nur unter A2_RIGHT_PANEL_ONLY.	f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.4	2	A2_MULTIPANEL_HEADER_FRAGMENT_04	A2_LOCAL_OWNER_UNRESOLVED	mehrpaneelige Seitenlegende laut Exemplar	Zeige mehrpaneelige Seitenlegende laut Exemplar; kopiere alle 2 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.5	1	A2_MULTIPANEL_HEADER_FRAGMENT_05	A2_LOCAL_OWNER_UNRESOLVED	mehrpaneelige Seitenlegende laut Exemplar	Zeige mehrpaneelige Seitenlegende laut Exemplar; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.6	1	A2_MULTIPANEL_HEADER_FRAGMENT_06	A2_LOCAL_OWNER_UNRESOLVED	mehrpaneelige Seitenlegende laut Exemplar	Zeige mehrpaneelige Seitenlegende laut Exemplar; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.7	1	A2_MULTIPANEL_HEADER_FRAGMENT_07	A2_LOCAL_OWNER_UNRESOLVED	mehrpaneelige Seitenlegende laut Exemplar	Zeige mehrpaneelige Seitenlegende laut Exemplar; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.8	1	A2_CENTRE_KEY_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar	Zeige eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	f68r1, unaufgelöste Zentrumsangabe: Lokales Etikett eines der sichtbaren Gesichtsmedaillons; welches Zentrum und welcher Himmelskörper gemeint sind, kann nur das Exemplar bestimmen, nicht die Textlage.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.9	1	A2_STAR_STATION_01	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S01: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S01 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.10	1	A2_STAR_STATION_02	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 02 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 02 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S02: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S02 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.11	1	A2_STAR_STATION_03	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S03: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S03 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.12	1	A2_STAR_STATION_04	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S04: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S04 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.13	1	A2_STAR_STATION_05	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S05: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S05 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.14	1	A2_STAR_STATION_06	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 06 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 06 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S06: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S06 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.15	1	A2_STAR_STATION_07	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 07 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 07 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S07: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S07 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.16	1	A2_STAR_STATION_08	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S08: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S08 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.17	1	A2_STAR_STATION_09	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S09: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S09 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.18	1	A2_STAR_STATION_10	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S10: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S10 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.19	1	A2_STAR_STATION_11	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S11: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S11 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.20	1	A2_STAR_STATION_12	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S12: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S12 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.21	1	A2_STAR_STATION_13	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 13 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 13 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S13: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S13 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.22	1	A2_STAR_STATION_14	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 14 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 14 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S14: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S14 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.23	1	A2_STAR_STATION_15	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 15 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 15 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S15: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S15 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.24	1	A2_STAR_STATION_16	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 16 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 16 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S16: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S16 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.25	1	A2_STAR_STATION_17	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 17 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 17 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S17: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S17 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.26	1	A2_STAR_STATION_18	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 18 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 18 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S18: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S18 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.27	1	A2_STAR_STATION_19	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 19 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 19 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S19: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S19 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.28	1	A2_STAR_STATION_20	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 20 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 20 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S20: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S20 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.29	1	A2_STAR_STATION_21	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 21 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 21 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S21: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S21 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.30	1	A2_STAR_STATION_22	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 22 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 22 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S22: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S22 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.31	1	A2_STAR_STATION_23	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 23 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 23 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S23: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S23 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.32	1	A2_STAR_STATION_24	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 24 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 24 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S24: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S24 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.33	1	A2_STAR_STATION_25	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 25 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 25 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S25: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S25 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.34	1	A2_STAR_STATION_26	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 26 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 26 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S26: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S26 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.35	1	A2_STAR_STATION_27	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 27 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 27 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S27: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S27 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.36	1	A2_STAR_STATION_28	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	sichtbarer lokal beschrifteter Sternplatz 28 im f68r1-Atlas	Zeige sichtbarer lokal beschrifteter Sternplatz 28 im f68r1-Atlas; kopiere alle 1 Gruppen; lies den Wert nur unter A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED.	f68r1, sichtbarer Sternplatz S28: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S28 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.37	5	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	lokale Zentrallegende eines f68r1-Teilbildes laut Exemplar	Zeige lokale Zentrallegende eines f68r1-Teilbildes laut Exemplar; kopiere alle 5 Gruppen; lies den Wert nur unter A2_LOCAL_OWNER_UNRESOLVED.	f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f69v	A3	f69v.1	40	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	Ringtext des linken 28-Platz-Rades	Zeige Ringtext des linken 28-Platz-Rades; kopiere alle 40 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.2	38	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	Ringtext des mittleren Wolken-/Wellenrades	Zeige Ringtext des mittleren Wolken-/Wellenrades; kopiere alle 38 Gruppen; lies den Wert nur unter A3_MIDDLE_WHEEL_ONLY.	f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
