surface	card_class	composition	working_meaning_de	confidence	page	locus	section	language	hand	ordinal	line_token_count	line_position	was_v48_unknown	target_v48_gloss_de	target_v48_source	target_v48_scope_state	left_surface	left_gloss_de	right_surface	right_gloss_de	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	zl3b_line	decision	reason_code	promotable	review_note
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f17v	f17v.7	H	A	1	6	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	os	[os:?]	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	sor chkeey poiis cheor os s aiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f18v	f18v.2	H	A	1	8	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	qokchy	heiß und trocken am Anfang des Grades	g	vorstehenden Rezeptposten abschließen	EXACT	s	EXACT	s	BOTH_EXACT	qoeees or oaiin shy okshy qokchy qokchy s g	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f18v	f18v.6	H	A	1	6	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chy	trocken am Anfang des Grades	ar	Drogenfraktion I	EXACT	s	EXACT	s	BOTH_EXACT	qotor chor otchy qokeees chy s ar ykar	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f19v	f19v.6	H	A	1	5	5	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	chocthy	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	ychoy kchor cthol chocthy s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f20v	f20v.7	H	A	1	7	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	tey	kalt in der Mitte des Grades	soaiin	Samen/Saatgutzubereitung, Charge III	EXACT	s	EXACT	s	BOTH_EXACT	shocthy sho cthy daiin sheoy tey s soaiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f20v	f20v.8	H	A	1	7	8	MEDIAL	0	Dosis	GDT661:D_BODY	KNOWN_CONTEXT_LICENSED	daiin	Grad-/Maßwert III	s	Samen-/Saatgutposten	EXACT	d	EXACT	d	BOTH_EXACT	shain choraly sho ar chy daiin d s	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f20v	f20v.8	H	A	1	8	8	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	d	Dosis	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	shain choraly sho ar chy daiin d s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f20v	f20v.9	H	A	1	8	8	FINAL	0	Dosis	GDT661:D_TERMINAL	KNOWN_CONTEXT_LICENSED	qoty	kalt am Anfang des Grades	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	ykchy keody cho cthy chol shd qoty d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f21r	f21r.9	H	A	1	9	9	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	cthy	CTH-Drogenmaterial	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f21v	f21v.7	H	A	1	7	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	otchy	kalt-trockener Ansatz am Anfang des Grades	sheaiin	[sheaiin:?]	EXACT	s	EXACT	s	BOTH_EXACT	ykcho lchol cho l chaiin otchy s sheaiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f22r	f22r.1	H	A	1	10	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	opchy	Trockenpulverpräparat in Grundstufe	ocphy	[ocphy:?]	EXACT	s	MERGE_2	opchys	ONE_EXACT	pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f22r	f22r.6	H	A	1	1	3	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	chokshchy	[chokshchy:?]	EXACT	y	EXACT	y	BOTH_EXACT	y chokshchy ctheeb	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f22v	f22v.10	H	A	1	3	5	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	daiin	Grad-/Maßwert III	or	Drogenportion	EXACT	s	EXACT	s	BOTH_EXACT	qokchy daiin s or ytal	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f23r	f23r.10	H	A	1	4	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chkchy	trocknen, erhitzen, erneut trocknen und abschließen	yteain	kühle hiervon zwei Teile bis zur Mittelstufe	EXACT	s	EXACT	s	BOTH_EXACT	qok okaiin chkchy s yteain odal chal dy dar ykain	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f23r	f23r.8	H	A	1	8	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ykchy	Eintrag/Bezug: heiß-trocken am Gradanfang	dal	abgemessene Rohstoffmenge I	EXACT	s	EXACT	s	BOTH_EXACT	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f23v	f23v.1	H	A	1	11	11	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	qotchar	kühle die erste Trockenfraktion	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f23v	f23v.11	H	A	1	1	8	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	okaiin	heiß, Grad III, im Ansatzrahmen	EXACT	y	MERGE_2	yokaiin	ONE_EXACT	y okaiin doroiin olols oiin ol cheeb ols	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f24r	f24r.10	H	A	1	4	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chor	Pflanzen-/Reproduktionsteil	am	Maßeinheit I	EXACT	s	EXACT	s	BOTH_EXACT	qor cfhar chor s am chotaiin dy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f24r	f24r.13	H	A	1	3	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	chey	trocken in der Mitte des Grades	EXACT	s	EXACT	s	BOTH_EXACT	oees ol s chey chcth s ar	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f24r	f24r.13	H	A	1	6	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	chcth	getrocknete Kraut- oder Blattdroge	ar	Drogenfraktion I	MERGE_2	sar	EXACT	s	ONE_EXACT	oees ol s chey chcth s ar	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f24r	f24r.15	H	A	1	5	5	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	dal	abgemessene Rohstoffmenge I	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	ockhoees oeees ol dal s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f24r	f24r.18	H	A	1	5	5	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	chol	trocken; nominal trockenes Gut/Material	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	ycheol chol daiin chol s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f24r	f24r.7	H	A	1	4	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chtar	[chtar:?]	cheor	trockener Drogenteil	EXACT	s	EXACT	s	BOTH_EXACT	q kar chtar s cheor cthol qodol	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f24r	f24r.8	H	A	1	2	6	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ychor	nimm hiervon den Pflanzenteil	om	eine Handvoll Ansatz	EXACT	s	EXACT	s	BOTH_EXACT	ychor s om qoear daiin qokeol	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f25r	f25r.3	H	A	1	5	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	sheear	[sheear:?]	chain	trocken, Grad II	EXACT	s	EXACT	s	BOTH_EXACT	qotchy qotshy cheesees sheear s chain daiin chain dan	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f25r	f25r.4	H	A	1	5	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	chan	trocken, Grad I	EXACT	s	EXACT	s	BOTH_EXACT	dchckhy shocthy ytchey cthor s chan chaiin qotchain	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f25v	f25v.2	H	A	1	5	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	daiin	Menge/Portion III	okeeaiin	drei Teile vollständig erhitzter Ansatz	EXACT	s	EXACT	s	BOTH_EXACT	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f25v	f25v.6	H	A	1	9	9	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	deeaiir	[deeaiir:?]	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	qokcho r ochy qotchy qotoral cho chain deeaiir s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f26r	f26r.3	H	B	2	10	12	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	sheey	feucht am Ende des Grades	aiin	Menge III	MERGE_2	saiin	MERGE_2	saiin	NEITHER_EXACT	oaiin shcthy cthedy oloy ykeedy olchedy dal y sheey s aiin s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f26r	f26r.3	H	B	2	12	12	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	READER_BOUNDARY_UNSTABLE	aiin	Menge III	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	oaiin shcthy cthedy oloy ykeedy olchedy dal y sheey s aiin s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f26r	f26r.4	H	B	2	9	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	odam	ein Maß Ansatz abmessen	aldy	Rohstoffklasse I, abgeschlossen	EXACT	s	EXACT	s	BOTH_EXACT	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f26r	f26r.5	H	B	2	5	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	eedy	[eedy:?]	chy	trocken am Anfang des Grades	MERGE_2	schy	MERGE_2	schy	NEITHER_EXACT	saiin shedy eedy eedy s chy daiin cthedy qokeedy qokedy cthey	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f26r	f26r.7	H	B	2	6	12	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ypchseds	[ypchseds:?]	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	pcho qokedy dar sheo ypchseds s aiin sha p chedyfchy dalchedy sar	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f26r	f26r.8	H	B	2	5	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	qoteedar	[qoteedar:?]	ok	[ok:?]	EXACT	s	EXACT	s	BOTH_EXACT	daiin shedy qokeedy qoteedar s ok ol ytedy qokeedy qokedy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f26r	f26r.9	H	B	2	5	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chckhy	Arzneikompositum: trocken, Gradanfang	dy	Qualitäts-/Wertfeld geschlossen	EXACT	s	EXACT	s	BOTH_EXACT	tcheoshy dchdy okedy chckhy s dy dy ykeechy okeedy cheky	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f26v	f26v.1	H	B	2	5	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	pcheety	[pcheety:?]	air	zweite Drogenfraktion	MERGE_2	sair	MERGE_2	sair	NEITHER_EXACT	pchedar qodary daiiin pcheety s air shedy ypchedy ypchdy qopy shdy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f26v	f26v.8	H	B	2	7	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	keody	[keody:?]	aiin	Menge III	MERGE_2	saiin	EXACT	s	ONE_EXACT	tchedy okeeos cheeos ysaiin okcheey keody s aiin cheeos qokes ory	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f27r	f27r.10	H	A	1	3	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	shes	feuchtes Drogenmaterial, Mittelstufe	y	; hierzu:	EXACT	s	EXACT	s	BOTH_EXACT	qotchey shes s y chy tchey dy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f29v	f29v.12	H	A	1	3	4	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	otchey	kalt-trockener Ansatz in der Mitte des Grades	y	Eintrag abgeschlossen	EXACT	s	MERGE_2	sy	ONE_EXACT	qekeochor otchey s y	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f29v	f29v.2	H	A	1	2	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	qotcheaiin	[qotcheaiin:?]	chol	trocken; nominal trockenes Gut/Material	MERGE_2	schol	EXACT	s	ONE_EXACT	qotcheaiin s chol chol cthy chey cthold ytchor dary	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f29v	f29v.3	H	A	1	8	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	taiin	kalt, Grad III	she	feucht, attributiv gebunden	EXACT	s	EXACT	s	BOTH_EXACT	chol chol kor shey odaiin qotchy taiin s she otey sy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f29v	f29v.4	H	A	1	6	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	oltchy	[oltchy:?]	shot	[shot:?]	ONE	ctos	EXACT	s	ONE_EXACT	ysho otshy okaiin cthy oltchy s shot sho okaiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f2r	f2r.2	H	A	1	3	5	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chkar	erste heiß getrocknete Fraktion	shor	Blüten-/Fruchtstand; reproduktiver Teil	EXACT	s	EXACT	s	BOTH_EXACT	dorchory chkar s shor cthy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f2r	f2r.4	H	A	1	7	7	FINAL	0	Dosis	GDT661:D_TERMINAL	KNOWN_CONTEXT_LICENSED	chokaiin	Trockenansatz, heiß auf Stufe III	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	aiidy chtod dy cphy dals chokaiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f2r	f2r.6	H	A	1	3	9	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	dain	Grad-/Maßwert II	dkol	erhitzten Drogenstoff abmessen	MERGE_2	daind	MERGE_2	daind	NEITHER_EXACT	saiin dain d dkol sor ytoldy dchol dchy cthy	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f2r	f2r.8	H	A	1	4	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	qoy	[qoy:?]	shol	feucht; nominal feuchtes Gut/Material	EXACT	s	EXACT	s	BOTH_EXACT	kydain shaiin qoy s shol fodan yksh olsheey daiildy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f2v	f2v.5	H	A	1	5	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	chm	eine Handvoll Trockendroge	shey	feucht in der Mitte des Grades	EXACT	s	MERGE_2	sshey	ONE_EXACT	kchor shy daiiin chm s shey dor chol daiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f30r	f30r.1	H	A	1	8	10	MEDIAL	0	Dosis	GDT661:D_BODY	KNOWN_CONTEXT_LICENSED	ches	trockenes Drogenmaterial, Mittelstufe	o	Ansatzwasser	EXACT	d	EXACT	d	BOTH_EXACT	okeeesy chey shorchey fcheody shey tchy ches d o shey	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f31r	f31r.1	H	B	2	4	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	shee	vollständig anfeuchten	aiin	Menge III	MERGE_2	shees	MERGE_2	shees	NEITHER_EXACT	keedey qofchedy shee s aiin qokee chepakeo	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f31r	f31r.2	H	B	2	5	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	qokees	erhitze die Charge bis zur Endstufe	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	dcheey daiin okeedy qokees s aiin shekeey qef	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f31r	f31r.3	H	B	2	7	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	chekey	[chekey:?]	aiin	Menge III	MERGE_2	saiin	EXACT	s	ONE_EXACT	qokeey chey daiin qokeey sair chekey s aiin da	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
