model	edition	paragraph	at	word	gloss
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G001	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G002	lchedy	⟦lchedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G003	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G004	cheey	⟦cheey⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G005	ror	⟦ror⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G006	ol	auch
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G007	saiin	⟦saiin⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G008	chey	⟦chey⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G009	raity	⟦raity⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G010	dam	⟦dam⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G001	dshedy	⟦dshedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G002	qoteey	Material U
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G003	chedy	⟦chedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G004	qokeeey	⟦qokeeey⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G005	qokedy	⟦qokedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G006	lteedy	⟦lteedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G007	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G008	rolchey	⟦rolchey⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G001	polched	⟦polched⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G002	otain	⟦otain⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G003	shedy	⟦shedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G004	shedy	⟦shedy⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G005	dal	⟦dal⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G006	chedar	⟦chedar⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G007	qokeey	⟦qokeey⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G008	okeey	⟦okeey⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G009	lsoraiin	⟦lsoraiin⟧
C	IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G010	ory	⟦ory⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G001	posalshy	⟦posalshy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G002	qokedy	⟦qokedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G003	cphal	⟦cphal⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G004	shedy	⟦shedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G005	sheol	⟦sheol⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G006	keeedy	⟦keeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G007	lkaiin	⟦lkaiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G008	shedy	⟦shedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G009	qoly	⟦qoly⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G001	daiin	Masse C·Uₚ
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G002	cheoky	⟦cheoky⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G003	lkedy	⟦lkedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G004	rolshey	⟦rolshey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G005	daiin	Masse C·Uₚ
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G006	chey	⟦chey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G007	qol	⟦qol⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G008	chedy	⟦chedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G009	qokeey	⟦qokeey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G010	dal	⟦dal⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G001	qokaiin	⟦qokaiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G002	cheor	⟦cheor⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G003	sheey	⟦sheey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G004	qokaiin	⟦qokaiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G005	shckhey	⟦shckhey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G006	qol	⟦qol⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G007	keeedy	⟦keeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G008	qokeeey	⟦qokeeey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G009	rary	⟦rary⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G001	cheey	⟦cheey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G002	qcthey	⟦qcthey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G003	qokeey	⟦qokeey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G004	lcheey	⟦lcheey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G005	daiin	Masse C·Uₚ
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G006	chey	⟦chey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G007	qokeeedy	⟦qokeeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G008	lchedy	⟦lchedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G009	lar	⟦lar⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G001	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G002	lcheedy	⟦lcheedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G003	qokeey	⟦qokeey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G004	sal	⟦sal⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G005	raiin	⟦raiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G006	qokeey	⟦qokeey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G007	lkeey	⟦lkeey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G008	qokeey	⟦qokeey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G009	raiin	⟦raiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G010	ydy	⟦ydy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G001	dol	⟦dol⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G002	qoesedy	⟦qoesedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G003	sheeerl	⟦sheeerl⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G004	sheedy	⟦sheedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G005	lshed	⟦lshed⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G006	qockhey	⟦qockhey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G007	lchedy	⟦lchedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G008	lor	⟦lor⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G009	sheey	⟦sheey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G010	ry	⟦ry⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.26|G001	tshey	⟦tshey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.26|G002	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.26|G003	cheal	⟦cheal⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.26|G004	lchedar	⟦lchedar⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.26|G005	ches	⟦ches⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.26|G006	aiin	⟦aiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.26|G007	oteey	⟦oteey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.26|G008	qokaiin	⟦qokaiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.26|G009	okey	⟦okey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.27|G001	pchedy	⟦pchedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.27|G002	rsheal	⟦rsheal⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.27|G003	daldy	⟦daldy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.27|G004	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.27|G005	rshedy	⟦rshedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.27|G006	qoteedy	⟦qoteedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.27|G007	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.27|G008	lochedy	⟦lochedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.28|G001	qokoiin	⟦qokoiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.28|G002	shedy	⟦shedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.28|G003	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.28|G004	qotain	⟦qotain⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.28|G005	chcthey	⟦chcthey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.28|G006	qoteeol	⟦qoteeol⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.28|G007	chey	⟦chey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.28|G008	qokaiin	⟦qokaiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.28|G009	oly	⟦oly⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.29|G001	dcheey	⟦dcheey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.29|G002	lchedy	⟦lchedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.29|G003	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.29|G004	lchedy	⟦lchedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.29|G005	rchedy	⟦rchedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.29|G006	okchhy	⟦okchhy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.29|G007	qotedy	⟦qotedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.29|G008	qoty	⟦qoty⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.29|G009	qoty	⟦qoty⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.30|G001	qoteey	Material U
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.30|G002	raiin	⟦raiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.30|G003	cheol	⟦cheol⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.30|G004	qoteey	Material U
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.30|G005	shedy	⟦shedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.30|G006	qokeey	⟦qokeey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.30|G007	lshedy	⟦lshedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.30|G008	qokeedy	⟦qokeedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.30|G009	ram	⟦ram⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.31|G001	cheol	⟦cheol⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.31|G002	ol	auch
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.31|G003	rsheedy	⟦rsheedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.31|G004	lchedy	⟦lchedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.31|G005	qoty	⟦qoty⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.31|G006	lcheeor	⟦lcheeor⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.31|G007	qokain	⟦qokain⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.31|G008	cheedy	⟦cheedy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.31|G009	lched	⟦lched⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G001	teoiin	⟦teoiin⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G002	she	⟦she⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G003	daiin	Masse C·Uₚ
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G004	chckhey	⟦chckhey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G005	lchey	⟦lchey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G006	lcheckhy	⟦lcheckhy⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G007	sheey	⟦sheey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G008	lr	⟦lr⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G009	chey	⟦chey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.32|G010	rain	⟦rain⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.33|G001	sain	⟦sain⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.33|G002	ol	auch
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.33|G003	cheol	⟦cheol⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.33|G004	ikhey	⟦ikhey⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.33|G005	cheor	⟦cheor⟧
C	IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.33|G006	chey	⟦chey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.23|G001	tshedal	⟦tshedal⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.23|G002	ypchey	⟦ypchey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.23|G003	shdy	⟦shdy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.23|G004	qopcheeody	⟦qopcheeody⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.23|G005	opchdy	⟦opchdy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.23|G006	olfchey	⟦olfchey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.23|G007	ypchey	⟦ypchey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.23|G008	qotaiin	abseihen
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.24|G001	dshedy	⟦dshedy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.24|G002	qokeey	⟦qokeey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.24|G003	qotchy	zugeben
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.24|G004	shedy	⟦shedy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.24|G005	qokaiin	⟦qokaiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.24|G006	chdy	⟦chdy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.24|G007	otor	⟦otor⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.24|G008	otaiin	⟦otaiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.24|G009	ykaiin	⟦ykaiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G001	qodaiin	⟦qodaiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G002	yochedy	⟦yochedy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G003	qotchey	⟦qotchey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G004	qoky	⟦qoky⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G005	daiin	Masse C·Uₚ
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G006	chdy	⟦chdy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G007	oteedy	⟦oteedy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G008	qoty	⟦qoty⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G009	daiin	Masse C·Uₚ
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.25|G010	om	⟦om⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.26|G001	shor	Früchte
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.26|G002	yteey	⟦yteey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.26|G003	oteedy	⟦oteedy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.26|G004	shedaiin	⟦shedaiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.26|G005	sheey	⟦sheey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.26|G006	otaiin	⟦otaiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.26|G007	ytaiin	⟦ytaiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.26|G008	otodar	⟦otodar⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.26|G009	aiin	⟦aiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.27|G001	teeos	⟦teeos⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.27|G002	aiin	⟦aiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.27|G003	yteey	⟦yteey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.27|G004	qoteey	Material U
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.27|G005	otchey	⟦otchey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.27|G006	qoteeody	⟦qoteeody⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.27|G007	cheeor	⟦cheeor⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.27|G008	cheedaiin	⟦cheedaiin⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.28|G001	ycheeody	⟦ycheeody⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.28|G002	daiis	⟦daiis⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.28|G003	oteey	⟦oteey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.28|G004	qoedy	⟦qoedy⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.28|G005	oteey	⟦oteey⟧
C	IT2a	f86v3|f86v3.23-f86v3.28	IT2a|f86v3.28|G006	olteey	⟦olteey⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.29|G001	toeeedchy	⟦toeeedchy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.29|G002	okchey	⟦okchey⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.29|G003	qokchedy	⟦qokchedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.29|G004	shedy	⟦shedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.29|G005	ytcheodar	⟦ytcheodar⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.30|G001	ytchey	⟦ytchey⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.30|G002	yteey	⟦yteey⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.30|G003	chdal	⟦chdal⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.30|G004	or	⟦or⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.30|G005	cheey	⟦cheey⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.30|G006	daiin	Masse C·Uₚ
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.30|G007	cheokaiim	⟦cheokaiim⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.31|G001	tchedy	⟦tchedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.31|G002	chy	Wasser
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.31|G003	tchey	⟦tchey⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.31|G004	otchedy	⟦otchedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.31|G005	qokal	⟦qokal⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.31|G006	oeedy	⟦oeedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.31|G007	lkam	⟦lkam⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.32|G001	oees	⟦oees⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.32|G002	aiiin	⟦aiiin⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.32|G003	yteeedy	⟦yteeedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.32|G004	chedy	⟦chedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.32|G005	qotaiin	abseihen
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.32|G006	cheody	⟦cheody⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.33|G001	ytchey	⟦ytchey⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.33|G002	otaiin	⟦otaiin⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.33|G003	kshd	⟦kshd⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.33|G004	qotar	⟦qotar⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.33|G005	chear	⟦chear⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.33|G006	or	⟦or⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.33|G007	am	⟦am⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.34|G001	yteeo	⟦yteeo⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.34|G002	dy	⟦dy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.34|G003	chedy	⟦chedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.34|G004	qokal	⟦qokal⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.34|G005	yteey	⟦yteey⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.34|G006	qotar	⟦qotar⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.34|G007	am	⟦am⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.35|G001	dcheey	⟦dcheey⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.35|G002	teeody	⟦teeody⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.35|G003	oty	⟦oty⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.35|G004	otchedy	⟦otchedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.35|G005	daiir	⟦daiir⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.35|G006	aiim	⟦aiim⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.36|G001	ykeeedy	⟦ykeeedy⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.36|G002	qoteey	Material U
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.36|G003	qodaiin	⟦qodaiin⟧
C	IT2a	f86v3|f86v3.29-f86v3.36	IT2a|f86v3.36|G004	okeeey	⟦okeeey⟧
C	IT2a	f86v5|f86v5.39-f86v5.39	IT2a|f86v5.39|G001	yteody	⟦yteody⟧
C	IT2a	f86v5|f86v5.39-f86v5.39	IT2a|f86v5.39|G002	chedy	⟦chedy⟧
C	IT2a	f86v5|f86v5.39-f86v5.39	IT2a|f86v5.39|G003	qoteey	Material U
C	IT2a	f86v5|f86v5.39-f86v5.39	IT2a|f86v5.39|G004	octhy	⟦octhy⟧
C	IT2a	f86v5|f86v5.39-f86v5.39	IT2a|f86v5.39|G005	dy	⟦dy⟧
C	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G001	told	⟦told⟧
C	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G002	shor	Früchte
C	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G003	ytshy	⟦ytshy⟧
C	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G004	otchdal	⟦otchdal⟧
