page	locus	token_ordinal	surface	v63_token_gloss_de	v64_token_gloss_de	v64_changed	v64_rule_id	decision_class	practical_head_de	live_rivals_de	preparation_span_count	preparation_roles	formal_routes	basis
f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	fertig getrocknetes Pulver nehmen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f76v	f76v.10	4	dshedy	bis zur Mittelstufe angefeuchtete Drogenportion	bis zur Mittelstufe angefeuchtete Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f76v	f76v.10	5	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f76v	f76v.10	6	tchedy	kalt-trockene Mittelstufe erreicht	kalt-trockene Mittelstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f76v	f76v.10	7	lsheetal	Rohholz I, vollständig eingeweicht und kaltgestellt	Rohholz I, vollständig eingeweicht und kaltgestellt	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f76v	f76v.10	8	shecphy	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f76v	f76v.10	9	daiin	drei Portionen des eingeweichten Arzneikompositums	drei Portionen des eingeweichten Arzneikompositums	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f76v	f76v.10	10	dy	.	.	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77r	f77r.38	1	pol	Pulverstoff	Pulverstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77r	f77r.38	2	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77r	f77r.38	3	qoeedy	nimm die Endportion hinzu	nimm die Endportion hinzu	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77r	f77r.38	4	qokaiin	heiß, Grad III	heiß, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77r	f77r.38	5	chcphey	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77r	f77r.38	6	qol	Drogenstoff zugeben	Drogenstoff zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77r	f77r.38	7	ltaiin	Holz, kalt auf Stufe III	Holz, kalt auf Stufe III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77r	f77r.38	8	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77r	f77r.38	9	qol	Drogenstoff zugeben	Drogenstoff zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	1	olshedy	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	2	qolsheedy	vollständig eingeweichten Drogenstoff zugeben und abschließen	vollständig eingeweichten Drogenstoff zugeben und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	3	qy	hiervon nehmen	hiervon nehmen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	4	rr	getrocknete Wurzel	getrocknete Wurzel	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	hiervon bis zur Endstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	6	okedy	heißer Ansatz, Mittelstufe erreicht	heißer Ansatz, Mittelstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	GDT652_EXACT_O_PREP_SURFACE	NONE
f77v	f77v.7	7	lshedy	vollständig eingeweichtes Holz, Form I	vollständig eingeweichtes Holz, Form I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	8	chs	Trockengut, Grundform	Trockengut, Grundform	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	9	shdal	feuchte abgemessene Rohstoffmenge I am Gradanfang	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	10	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f77v	f77v.7	11	qolky	leicht erhitzten Drogenstoff hinzugeben	leicht erhitzten Drogenstoff hinzugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f7r	f7r.2	1	dcheey	eine Dosis vollständig trocknen und abschließen	eine Dosis vollständig trocknen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f7r	f7r.2	2	keo	Ansatz auf mittlerer Heizstufe	Ansatz auf mittlerer Heizstufe	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f7r	f7r.2	3	r	Wurzel	Wurzel	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f7r	f7r.2	4	shor	Blüte	Blüte	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f7r	f7r.2	5	dold	Drogenstoff abmessen und abschließen	Drogenstoff abmessen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f7r	f7r.2	6	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f7r	f7r.2	7	kchey	heiß und trocken in der Mitte des Grades	heiß und trocken in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f7r	f7r.2	8	otchy	kalt-trockener Ansatz am Anfang des Grades	kalt-trockene Zubereitung am Anfang des Grades	1	P018	INTERMEDIATE_DRY_PREPARATION	Trockenzubereitung	Kaltansatz|Trockenrückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Gradanfang bleibt laufende Zubereitung.
f7r	f7r.2	9	cheody	getrockneter Ansatz	getrocknete Masse	1	P011	TERMINAL_DRY_RESULT	Masse	getrocknete Zubereitung|Trockenextrakt|Rückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Ohne sichtbares Abziehen ist getrocknete Masse praktisch sicherer als Rückstand oder Extrakt.
f80r	f80r.17	1	solky	Samenansatz, leicht erhitzt	Samenansatz, leicht erhitzt	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PRODUCTIVE_HEAD	NONE
f80r	f80r.17	2	sheckhy	feuchtes Arzneikompositum am Gradanfang	feuchtes Arzneikompositum am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80r	f80r.17	3	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80r	f80r.17	4	shkeol	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80r	f80r.17	5	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80r	f80r.17	6	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80r	f80r.17	7	chetain	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80r	f80r.17	8	ol	Grundansatz	Grundansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f80r	f80r.17	9	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f80r	f80r.17	10	okain	heißer Ansatz, Grad II	heißer Ansatz, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f80r	f80r.17	11	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80r	f80r.17	12	qokal	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I, heiß am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80r	f80r.17	13	da	eine Teilmenge abmessen	eine Teilmenge abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.27	1	pshol	eingeweichtes Pulver	eingeweichtes Pulver	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.27	2	kain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.27	3	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f80v	f80v.27	4	shey	feucht in der Mitte des Grades	feucht in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.27	5	qokain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.27	6	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.27	7	oltaiin	Holzansatz, kalt auf Stufe III	Holzansatz, kalt auf Stufe III	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE
f80v	f80v.27	8	okain	heißer Ansatz, Grad II	heißer Ansatz, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f80v	f80v.27	9	shal	Rohstoffklasse I, feucht am Gradanfang	Rohstoffklasse I, feucht am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.27	10	qoty	kalt am Anfang des Grades	kalt am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.35	1	tol	kalt	kalt	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.35	2	oltain	Holzansatz, kalt auf Stufe II	Holzansatz, kalt auf Stufe II	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE
f80v	f80v.35	3	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f80v	f80v.35	4	y	Hierzu:	Hierzu:	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.35	5	qol	Drogenstoff zugeben	Drogenstoff zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.35	6	qol	Drogenstoff zugeben	Drogenstoff zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.35	7	kain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.35	8	okiin	erhitzter Ansatz, Form III	erhitzte Zubereitung, Form III	1	P024	FINISHED_GENERIC_PREPARATION	Zubereitung	Heißansatz|Absud	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Formwert und Hitze werden bewahrt; Absud wäre ohne Kochsignal zu eng.
f80v	f80v.35	9	ol	Grundansatz	Grundansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f80v	f80v.35	10	kain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.35	11	shey	feucht in der Mitte des Grades	feucht in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f80v	f80v.35	12	ldy	fertig aufbereitetes Holz	fertig aufbereitetes Holz	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f83v	f83v.12	1	daiin	drei Portionen feuchten Arzneikompositums	drei Portionen feuchten Arzneikompositums	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f83v	f83v.12	2	shckhy	Arzneikompositum: feucht, Gradanfang	Arzneikompositum: feucht, Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f83v	f83v.12	3	qoeeo	zweiter Mazerationsansatz	zweites Mazerat	1	P005	EXACT_LEARNED_WHOLE	Mazerat	zweite Einweichung|zweite Zubereitung	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Kurzer praktischer Kopf für die bereits geschriebene Mazerationslesung; keine freie q/o/e-Komposition.
f83v	f83v.12	4	lldar	erste Holzfraktion abmessen	erste Holzfraktion abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f83v	f83v.12	5	cheey	trocken am Ende des Grades	trocken am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f83v	f83v.12	6	qoal	Rohstoffklasse I	Rohstoffklasse I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f83v	f83v.12	7	qokeedy	heiß am Ende des Grades	heiß am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f83v	f83v.12	8	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f83v	f83v.12	9	sheedy	feucht am Ende des Grades	feucht am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f83v	f83v.12	10	qokain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f83v	f83v.12	11	olal	Ansatz aus Holzrohstoff, Form I	Ansatz aus Holzrohstoff, Form I	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	GDT652_EXACT_O_PREP_SURFACE	NONE
f85r2	f85r2.5	1	ockhdar	erste abgemessene Fraktion des Arzneikompositum-Ansatzes	erste abgemessene Fraktion der Arzneizubereitung	1	P036	O_CKH_PREPARATION_PRESERVATION	Arzneizubereitung	Arzneiansatz|Arzneikompositum-Auszug	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	GDT652 trennt den qualifizierten O-CKH-Präparationskopf vom nackten CKH-Kompositum; die Zubereitung darf nicht auf den Stoffkopf kollabieren.
f85r2	f85r2.5	2	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f85r2	f85r2.5	3	shoral	Blütenrohdroge I	Blütenrohdroge I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.13	1	osheey	vollständig eingeweichter Ansatz	vollständig eingeweichtes Mazerat	1	P006	EXACT_MOIST_WHOLE	Mazerat	Einweichung|eingeweichte Zubereitung	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Die explizite vollständige Einweichung trägt den engeren Produktkopf.
f86v3	f86v3.13	2	orsheey	eine Portion vollständig eingeweichte Droge	eine Portion vollständig eingeweichte Droge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.13	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	abkühlen, bis zur Mittelstufe trocknen und ansetzen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.13	4	qokain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.13	5	qodaiin	drei Portionen der ersten erhitzten Drogenfraktion im Ansatz	drei Portionen des ersten heißen Drogenauszugs	1	P048	LOCAL_CONTEXT_WHOLE	heißer Drogenauszug	drei Portionen der ersten Fraktion des erhitzten Ansatzes	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Konkrete lokale Mengen-/Auszugslesung; kein freier qodaiin- oder daiin-Stoffwert.
f86v3	f86v3.13	6	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f86v3	f86v3.13	7	chedaiin	abgemessene Trockendroge, Dosis III	abgemessene Trockendroge, Dosis III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.13	8	y	Hierzu:	Hierzu:	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.13	9	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.13	10	qokady	einen gleichen Teil erhitzen	einen gleichen Teil erhitzen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.13	11	cholkain	Trockengut, heiß auf Stufe II	Trockengut, heiß auf Stufe II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.18	1	pchedaiin	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.18	2	dchedy	fertige abgemessene Trockenportion	fertige abgemessene Trockenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.18	3	qokchdy	heiß-trockene Anfangsstufe erreicht	heiß-trockene Anfangsstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.18	4	qopchol	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.18	5	shol	feucht	feucht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.18	6	sheody	feucht angesetzte Zubereitung auf Anfangsstufe, abgeschlossen	feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	1	P008	EXACT_MOIST_WHOLE	Mazerat	Einweichung|feuchte Zubereitung	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Feuchtansetzen und Abschluss stützen den Mazeratkopf lokal.
f86v3	f86v3.18	7	solkam	ein Maß erhitzter Samenzubereitung	ein Maß erhitzter Samenzubereitung	0	NONE	KEEP_V63	INHERITED	NONE	1	QUANTITY_OBJECT	PRODUCTIVE_HEAD	NONE
f86v3	f86v3.19	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.19	2	otain	kalter Ansatz, Grad II	kalter Ansatz, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v3	f86v3.19	3	olkechy	Holzansatz mäßig erhitzen, trocknen und abschließen	Holzansatz mäßig erhitzen, trocknen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE
f86v3	f86v3.19	4	qokam	nimm ein Maß und erhitze es	nimm ein Maß und erhitze es	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.19	5	chol	trocken	trocken	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.19	6	kchdy	heiß-trockene Anfangsstufe erreicht	heiß-trockene Anfangsstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.19	7	chol	trocken	trocken	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.19	8	tchdy	kalt-trockene Anfangsstufe erreicht	kalt-trockene Anfangsstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.19	9	dar	abgemessene Fraktion I	abgemessene Fraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v3	f86v3.19	10	aiindy	drei fertig abgeteilte Teile	drei fertig abgeteilte Teile	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.2	1	losair	zweite Fraktion des Holzpostens	zweite Fraktion des Holzpostens	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.2	2	yteody	fertige kalte Zubereitung	fertige kalte Zubereitung	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v5	f86v5.2	3	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.2	4	shy	feucht am Anfang des Grades	feucht am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.2	5	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.2	6	shor	Blüte	Blüte	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.2	7	qopchol	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.2	8	tal	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I, kalt am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.2	9	ol	Grundansatz	Grundansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v5	f86v5.2	10	ytol	kühle hiervon den Drogenstoff ab	kühle hiervon den Drogenstoff ab	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.2	11	otam	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	0	NONE	KEEP_V63	INHERITED	NONE	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v5	f86v5.2	12	otam	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	0	NONE	KEEP_V63	INHERITED	NONE	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v5	f86v5.24	1	oar	Drogenfraktion I im Ansatz	erster Drogenauszug	1	P049	LOCAL_CONTEXT_WHOLE	Drogenauszug	erste Drogenfraktion des Ansatzes	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Konkrete lokale Working Main; oair/qodar/odar bleiben bis zur Schwesterprüfung offen.
f86v5	f86v5.24	2	aiin	Menge III	Menge III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	erhitze hiervon auf Stufe II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.24	4	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	1	P043	LOCAL_CONTEXT_WHOLE	heißer Ansatz	Rohstoffklasse I der Heißzubereitung	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Lokale Relationsglättung, keine freie ok/al-Stammprognose.
f86v5	f86v5.24	5	kchody	fertiger heiß-trockener Ansatz	fertige heiß-trockene Zubereitung	1	P014	INTERMEDIATE_DRY_PREPARATION	Trockenzubereitung	heiß getrocknete Masse|Trockenextrakt	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	K fügt Hitze zu chody hinzu, ohne dessen Zubereitungskopf zu wechseln.
f86v5	f86v5.24	6	chckhy	Arzneikompositum: trocken, Gradanfang	Arzneikompositum: trocken, Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.24	7	otaiin	kalter Ansatz, Grad III	kalter Ansatz, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v5	f86v5.24	8	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
