fold	surface	truth_recipe	candidate_count_capped	truth_generated	gdt520_rank	gdt521_rank	gdt520_top1	gdt521_top1	truth_order5_nll	top1_order5_nll
1	dairydy	AIR+Y+DY	100	NO	0	0	D_ADDR+AIR+Y+DY	NONE	NONE	NONE
1	dalchdy	AL+CHD+DY	100	YES	4	2	AL+CHD+Y	AL+CHD+Y	2.577745004	3.518045033
1	dchchy	D_ADDR+CH+Y	5	YES	2	2	D_ADDR+CH+CH+Y	D_ADDR+CH+CH+Y	3.289614211	3.383931392
1	dcheokedy	D_ADDR+CH+E+O+K+E+D_ADDR+Y	100	YES	4	3	D_ADDR+CH+E+O+K+E+DY	D_ADDR+CH+E+O+K+E+DY	3.167588076	3.283447874
1	dcheor	D_ADDR+CH+E+O+R	23	YES	2	2	D_ADDR+CH+E+OR	D_ADDR+CH+E+OR	2.764404078	3.173301409
1	dchey	CH+E+Y	9	NO	0	0	D_ADDR+Y	NONE	NONE	NONE
1	dchody	D_ADDR+CH+O+DY	35	YES	1	1	D_ADDR+CH+O+DY	D_ADDR+CH+O+DY	3.383931392	3.383931392
1	dchor	D_ADDR+CH+OR	21	YES	1	1	D_ADDR+CH+OR	D_ADDR+CH+OR	3.289614211	3.289614211
1	deey	D_ADDR+EE+Y	4	YES	1	1	D_ADDR+EE+Y	D_ADDR+EE+Y	3.896163973	3.896163973
1	dod	D_ADDR+O+D_ADDR	10	YES	1	1	D_ADDR+O+D_ADDR	D_ADDR+O+D_ADDR	3.266944969	3.266944969
1	dolchsyckheol	D_ADDR+OL+CH+S+Y+CH+K+E+OL	100	YES	1	1	D_ADDR+OL+CH+S+Y+CH+K+E+OL	D_ADDR+OL+CH+S+Y+CH+K+E+OL	3.467250762	3.467250762
1	doldaiin	OL+AIIN	100	YES	5	4	D_ADDR+OL+D_ADDR+AIIN	D_ADDR+OL+D_ADDR+AIIN	2.788263780	3.383931392
1	dosar	D_ADDR+O+S+AR	24	YES	1	1	D_ADDR+O+S+AR	D_ADDR+O+S+AR	3.365795999	3.365795999
1	dshdy	SH+DY	22	YES	5	5	D_ADDR+SH+D_ADDR+Y	D_ADDR+SH+D_ADDR+Y	3.913535834	3.463851390
1	dshedy	SH+E+DY	30	YES	2	2	D_ADDR+SH+E+DY	D_ADDR+SH+E+DY	2.499579607	3.253221407
1	dshey	D_ADDR+SH+E+Y	5	YES	1	1	D_ADDR+SH+E+Y	D_ADDR+SH+E+Y	3.042591424	3.042591424
1	dychear	D_ADDR+Y+CH+E+AR	76	YES	3	3	DY+CH+E+AR	DY+CH+E+AR	3.486375442	4.561819294
1	eckhear	E+CH+K+E+AR	18	YES	1	1	E+CH+K+E+AR	E+CH+K+E+AR	4.003498955	4.003498955
1	eo	E+O	1	YES	1	1	E+O	E+O	4.230643669	4.230643669
1	eteeey	E+T+EEE+Y	26	YES	1	1	E+T+EEE+Y	E+T+EEE+Y	3.738768162	3.738768162
1	ey	E+Y	1	YES	1	1	E+Y	E+Y	3.513389601	3.513389601
1	fcheey	LOCAL_CHAR_F+CH+EE+Y	10	YES	1	1	LOCAL_CHAR_F+CH+EE+Y	LOCAL_CHAR_F+CH+EE+Y	3.913428616	3.913428616
1	kaiiin	K+A_ADDR+LOCAL_CHAR_I+IIN	100	YES	5	5	K+AIIN+LOCAL_CHAR_I	K+AIIN+LOCAL_CHAR_I	3.455613752	3.642504640
1	kam	K+AM_ADDR	4	YES	1	1	K+AM_ADDR	K+AM_ADDR	3.953989453	3.953989453
1	kar	K+AR	4	YES	1	1	K+AR	K+AR	3.236735385	3.236735385
1	kchdy	K+CHD+Y	9	YES	1	1	K+CHD+Y	K+CHD+Y	3.905792119	3.905792119
1	kchedykary	K+CHD+Y+K+AR+Y	100	YES	1	1	K+CHD+Y+K+AR+Y	K+CHD+Y+K+AR+Y	3.843824117	3.843824117
1	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	100	YES	1	1	K+CH+EE+D_ADDR+CHD+Y	K+CH+EE+D_ADDR+CHD+Y	3.333820413	3.333820413
1	kedy	K+E+DY	11	YES	1	1	K+E+DY	K+E+DY	3.358591250	3.358591250
1	keeo	K+EE+O	4	YES	1	1	K+EE+O	K+EE+O	2.904768758	2.904768758
1	keeyfar	K+EE+Y+LOCAL_CHAR_F+AR	24	YES	1	1	K+EE+Y+LOCAL_CHAR_F+AR	K+EE+Y+LOCAL_CHAR_F+AR	3.317269219	3.317269219
1	keor	K+E+OR	10	YES	1	1	K+E+OR	K+E+OR	3.358591250	3.358591250
1	kod	K+O+D_ADDR	7	YES	1	1	K+O+D_ADDR	K+O+D_ADDR	3.062800568	3.062800568
1	kodaiin	K+O+D_ADDR+AIIN	100	YES	1	1	K+O+D_ADDR+AIIN	K+O+D_ADDR+AIIN	3.202480478	3.202480478
1	koey	K+O+E+Y	2	YES	1	1	K+O+E+Y	K+O+E+Y	3.202480478	3.202480478
1	kolchdy	K+OL+CHD+Y	52	YES	1	1	K+OL+CHD+Y	K+OL+CHD+Y	3.413110460	3.413110460
1	kom	K+O+M_LOCAL	4	YES	2	2	K+O+AM_ADDR	K+O+AM_ADDR	3.326088047	3.326088047
1	koshey	K+O+SH+E+Y	5	YES	1	1	K+O+SH+E+Y	K+O+SH+E+Y	3.120075431	3.120075431
1	kshey	K+SH+E+Y	5	YES	1	1	K+SH+E+Y	K+SH+E+Y	2.771956944	2.771956944
1	kshoy	K+SH+O+Y	3	YES	1	1	K+SH+O+Y	K+SH+O+Y	3.228483040	3.228483040
1	laiin	L+AIIN	100	YES	1	1	L+AIIN	L+AIIN	3.222498346	3.222498346
1	lcheckhy	L+CH+K+Y	20	YES	3	2	L+CH+E+CH+K+Y	L+CH+E+CH+K+Y	3.125183946	2.770098754
1	lchedy	L+CHD+DY	45	YES	3	3	L+CHD+Y	L+CHD+Y	3.388464574	2.850524023
1	lchey	L+Y	11	YES	3	3	L+CH+E+Y	L+CH+E+Y	2.896442967	3.125183946
1	lchpchdy	L+CH+P+CHD+Y	40	YES	1	1	L+CH+P+CHD+Y	L+CH+P+CHD+Y	3.406711627	3.406711627
1	ldaiin	L+AIIN	100	YES	2	2	L+D_ADDR+AIIN	L+D_ADDR+AIIN	3.222498346	3.895114339
1	ldain	L+AIN	100	YES	1	1	L+AIN	L+AIN	3.939752414	3.939752414
1	lkain	L+K+AIN	78	YES	1	1	L+K+AIN	L+K+AIN	3.229467382	3.229467382
1	lkedey	L+K+E+D_ADDR+E+Y	16	YES	1	1	L+K+E+D_ADDR+E+Y	L+K+E+D_ADDR+E+Y	3.198025701	3.198025701
1	lkeed	L+K+EE+D_ADDR	28	YES	1	1	L+K+EE+D_ADDR	L+K+EE+D_ADDR	2.821085861	2.821085861
1	lkeo	L+K+E+O	10	YES	1	1	L+K+E+O	L+K+E+O	2.762125953	2.762125953
1	loiiin	L+O+IIN	100	YES	2	2	L+O+LOCAL_CHAR_I+IIN	L+O+LOCAL_CHAR_I+IIN	3.388464574	3.463011682
1	lolchedy	L+OL+CHD+DY	100	YES	1	1	L+OL+CHD+DY	L+OL+CHD+DY	3.564233409	3.564233409
1	lolol	L+OL+OL	34	YES	1	1	L+OL+OL	L+OL+OL	3.514991732	3.514991732
1	loly	L+OL+Y	8	YES	1	1	L+OL+Y	L+OL+Y	3.514991732	3.514991732
1	lshety	L+SH+E+T+Y	25	YES	1	1	L+SH+E+T+Y	L+SH+E+T+Y	3.068945117	3.068945117
1	lsho	L+SH+O	5	YES	1	1	L+SH+O	L+SH+O	3.229467382	3.229467382
1	lteedy	L+T+EE+D_ADDR+Y	56	YES	3	2	L+T+EE+DY	L+T+EE+DY	3.512709755	3.463011682
1	mol	M_LOCAL+OL	6	YES	2	2	AM_ADDR+OL	AM_ADDR+OL	5.095565413	4.744515441
1	ochedy	O+CHD+Y	18	YES	1	1	O+CHD+Y	O+CHD+Y	2.962875657	2.962875657
1	ochey	O+CH+E+Y	5	YES	1	1	O+CH+E+Y	O+CH+E+Y	3.127408046	3.127408046
1	ockhey	O+CH+K+E+Y	4	YES	1	1	O+CH+K+E+Y	O+CH+K+E+Y	2.392156430	2.392156430
1	octhody	O+CH+T+O+D_ADDR+Y	21	YES	1	1	O+CH+T+O+D_ADDR+Y	O+CH+T+O+D_ADDR+Y	2.694905308	2.694905308
1	octhole	O+CH+T+OL+E	11	YES	1	1	O+CH+T+OL+E	O+CH+T+OL+E	3.058589045	3.058589045
1	odaiim	O+D_ADDR+AIIN+M_LOCAL	100	YES	6	6	O+DA+LOCAL_CHAR_I+AM_ADDR	O+DA+LOCAL_CHAR_I+AM_ADDR	3.127408046	3.283303098
1	odar	O+D_ADDR+AR	16	YES	1	1	O+D_ADDR+AR	O+D_ADDR+AR	2.449765422	2.449765422
1	odas	O+DA+S	10	YES	1	1	O+DA+S	O+DA+S	3.427116323	3.427116323
1	odchees	O+D_ADDR+CH+EE+S	26	YES	1	1	O+D_ADDR+CH+EE+S	O+D_ADDR+CH+EE+S	3.233040057	3.233040057
1	ods	O+D_ADDR+S	4	YES	1	1	O+D_ADDR+S	O+D_ADDR+S	3.232247507	3.232247507
1	ody	O+DY	6	YES	1	1	O+DY	O+DY	3.920851714	3.920851714
1	oeeedy	O+EEE+DY	31	YES	2	2	O+EEE+D_ADDR+Y	O+EEE+D_ADDR+Y	3.500816208	3.342263006
1	oeees	O+EEE+S	7	YES	1	1	O+EEE+S	O+EEE+S	3.500816208	3.500816208
1	oeeor	O+EE+OR	9	YES	1	1	O+EE+OR	O+EE+OR	3.617651336	3.617651336
1	oeor	O+E+OR	3	YES	1	1	O+E+OR	O+E+OR	3.251719810	3.251719810
1	ofydy	O+LOCAL_CHAR_F+Y+DY	5	YES	1	1	O+LOCAL_CHAR_F+Y+DY	O+LOCAL_CHAR_F+Y+DY	3.393227817	3.393227817
1	oiiin	O+IIN	100	YES	1	1	O+IIN	O+IIN	2.667118342	2.667118342
1	ok	OK	2	YES	1	1	OK	OK	3.954190188	3.954190188
1	okaikaly	OK+A_ADDR+IIN+K+AL+Y	68	YES	15	15	OK+A_ADDR+LOCAL_CHAR_I+K+AL+Y	OK+A_ADDR+LOCAL_CHAR_I+K+AL+Y	3.526825985	3.309613067
1	okain	OK+AIN	78	YES	1	1	OK+AIN	OK+AIN	3.172606096	3.172606096
1	okal	OK+AL	11	YES	1	1	OK+AL	OK+AL	2.353694172	2.353694172
1	okalaiin	OK+AIIN	100	YES	2	2	OK+AL+AIIN	OK+AL+AIIN	2.636126792	3.192048195
1	okalal	OK+AL+AL	38	YES	1	1	OK+AL+AL	OK+AL+AL	3.192048195	3.192048195
1	okalody	OK+AL+O+DY	90	YES	2	1	OK+AL+O+D_ADDR+Y	OK+AL+O+DY	3.305878579	3.305878579
1	okam	OK+AM_ADDR	10	YES	1	1	OK+AM_ADDR	OK+AM_ADDR	3.172606096	3.172606096
1	okarar	OK+AR+AR	45	YES	1	1	OK+AR+AR	OK+AR+AR	3.351045387	3.351045387
1	okarchedy	OK+AR+CHD+Y	100	YES	1	1	OK+AR+CHD+Y	OK+AR+CHD+Y	3.433076333	3.433076333
1	okchdy	OK+CHD+DY	18	YES	4	4	OK+CHD+Y	OK+CHD+Y	2.813104836	2.813104836
1	okchedy	OK+CHD+DY	36	YES	3	3	OK+CHD+Y	OK+CHD+Y	2.813104836	2.813104836
1	okcheeg	OK+Y	34	NO	0	0	OK+SH+EE+LOCAL_CHAR_G	NONE	NONE	NONE
1	okchey	OK+Y	11	YES	2	2	OK+CH+E+Y	OK+CH+E+Y	2.317622977	2.447647228
1	okchom	OK+CH+O+AM_ADDR	22	YES	1	1	OK+CH+O+AM_ADDR	OK+CH+O+AM_ADDR	2.920261487	2.920261487
1	okchor	OK+CH+OR	26	YES	1	1	OK+CH+OR	OK+CH+OR	2.625908771	2.625908771
1	okedal	OK+AL	49	NO	0	0	OK+E+D_ADDR+AL	NONE	NONE	NONE
1	okeolor	OK+E+OL	66	NO	0	0	OK+E+OL+OR	NONE	NONE	NONE
1	okeom	OK+E+O+AM_ADDR	12	YES	1	1	OK+E+O+AM_ADDR	OK+E+O+AM_ADDR	2.639025762	2.639025762
1	okey	OK+E+Y	4	YES	1	1	OK+E+Y	OK+E+Y	2.256576854	2.256576854
1	okochey	OK+O+Y	15	YES	2	2	OK+O+CH+E+Y	OK+O+CH+E+Y	3.251145390	3.421163632
1	okol	OK+OL	8	YES	1	1	OK+OL	OK+OL	2.317622977	2.317622977
1	okshy	OK+Y	6	YES	2	2	OK+SH+Y	OK+SH+Y	2.317622977	2.690535597
1	olar	OL+AR	12	YES	1	1	OL+AR	OL+AR	3.929839740	3.929839740
1	olchdar	L+CHD+AR	72	NO	0	0	OL+CHD+AR	NONE	NONE	NONE
1	olchy	OL+CH+Y	9	YES	1	1	OL+CH+Y	OL+CH+Y	2.770035211	2.770035211
1	oldair	OL+D_ADDR+AIR	100	YES	1	1	OL+D_ADDR+AIR	OL+D_ADDR+AIR	2.895916792	2.895916792
1	olkchdy	OL+K+CHD+Y	31	YES	1	1	OL+K+CHD+Y	OL+K+CHD+Y	3.261849855	3.261849855
1	olkeedy	OL+K+EE+DY	67	YES	1	1	OL+K+EE+DY	OL+K+EE+DY	2.346257605	2.346257605
1	olkshdy	OL+K+SH+D_ADDR+Y	27	YES	1	1	OL+K+SH+D_ADDR+Y	OL+K+SH+D_ADDR+Y	3.345074899	3.345074899
1	olky	OL+K+Y	3	YES	1	1	OL+K+Y	OL+K+Y	2.599071739	2.599071739
1	olody	OL+O+DY	25	YES	1	1	OL+O+DY	OL+O+DY	3.507557227	3.507557227
1	olol	OL+OL	13	YES	1	1	OL+OL	OL+OL	3.929839740	3.929839740
1	olqo	OL+CARRIER_Q+O	6	YES	1	1	OL+CARRIER_Q+O	OL+CARRIER_Q+O	3.887679834	3.887679834
1	olsain	OL+S+AIN	100	YES	1	1	OL+S+AIN	OL+S+AIN	3.624392355	3.624392355
1	opchedy	O+P+CHD+DY	26	YES	3	3	O+P+CHD+Y	O+P+CHD+Y	3.040298570	2.516478027
1	opcheeol	O+P+CH+EE+OL	37	YES	1	1	O+P+CH+EE+OL	O+P+CH+EE+OL	2.971173234	2.971173234
1	opedy	O+P+E+DY	6	YES	1	1	O+P+E+DY	O+P+E+DY	3.040298570	3.040298570
1	opydg	O+P+Y+D_ADDR+LOCAL_CHAR_G	8	YES	1	1	O+P+Y+D_ADDR+LOCAL_CHAR_G	O+P+Y+D_ADDR+LOCAL_CHAR_G	3.033425486	3.033425486
1	opydy	O+P+Y+DY	5	YES	1	1	O+P+Y+DY	O+P+Y+DY	2.887870560	2.887870560
1	opykey	O+P+Y+K+E+Y	6	YES	1	1	O+P+Y+K+E+Y	O+P+Y+K+E+Y	2.986943302	2.986943302
1	oqokain	O+OK+AIN	100	YES	1	1	O+OK+AIN	O+OK+AIN	3.880938814	3.880938814
1	or	OR	3	YES	1	1	OR	OR	3.761077977	3.761077977
1	oraly	OR+AL+Y	13	YES	1	1	OR+AL+Y	OR+AL+Y	3.117728961	3.117728961
1	osheo	O+SH+E+O	4	YES	1	1	O+SH+E+O	O+SH+E+O	3.283303098	3.283303098
1	ot	OT	4	YES	1	1	OT	OT	3.447471748	3.447471748
1	otalam	OT+AL+AM_ADDR	67	YES	1	1	OT+AL+AM_ADDR	OT+AL+AM_ADDR	3.272439242	3.272439242
1	otardy	OT+AR+DY	76	YES	1	1	OT+AR+DY	OT+AR+DY	3.425166512	3.425166512
1	otedy	OT+E+DY	28	YES	1	1	OT+E+DY	OT+E+DY	2.635315834	2.635315834
1	otedyl	OT+E+DY+L	56	YES	1	1	OT+E+DY+L	OT+E+DY+L	3.080215148	3.080215148
1	oteedy	OT+EE+DY	49	YES	1	1	OT+EE+DY	OT+EE+DY	2.660471688	2.660471688
1	oteeor	OT+EE+OR	29	YES	1	1	OT+EE+OR	OT+EE+OR	3.198412239	3.198412239
1	otees	OT+EE+S	9	YES	1	1	OT+EE+S	OT+EE+S	2.935124760	2.935124760
1	oteeykeey	OT+E+O+K+EE+Y	100	NO	0	0	OT+EE+Y+K+EE+Y	NONE	NONE	NONE
1	oteody	OT+E+O+Y	41	YES	3	3	OT+E+O+DY	OT+E+O+D_ADDR+Y	2.853084436	2.442442682
1	oteor	OT+E+OR	17	YES	1	1	OT+E+OR	OT+E+OR	3.173256385	3.173256385
1	oteos	OT+E+O+S_ADDR	15	NO	0	0	OT+E	NONE	NONE	NONE
1	otey	OT+E+Y	5	YES	1	1	OT+E+Y	OT+E+Y	2.635315834	2.635315834
1	otol	OT+OL	14	YES	1	1	OT+OL	OT+OL	2.876514851	2.876514851
1	otoldaiin	OT+OL+D_ADDR+AIIN	100	YES	1	1	OT+OL+D_ADDR+AIIN	OT+OL+D_ADDR+AIIN	3.239481431	3.239481431
1	oykchor	O+Y+K+CH+OR	26	YES	1	1	O+Y+K+CH+OR	O+Y+K+CH+OR	3.412085858	3.412085858
1	par	P+AR	5	YES	1	1	P+AR	P+AR	3.703611659	3.703611659
1	pchedal	P+CHD+AL	44	YES	1	1	P+CHD+AL	P+CHD+AL	3.527473760	3.527473760
1	pchey	P+Y	5	YES	4	4	P+CH+E+Y	P+CH+E+Y	3.703611659	3.110697246
1	pchor	P+CH+OR	10	YES	1	1	P+CH+OR	P+CH+OR	3.474646486	3.474646486
1	pdalshdy	P+DA+L+SH+D_ADDR+Y	100	YES	7	7	P+D_ADDR+AL+SH+DY	P+D_ADDR+AL+SH+DY	3.886969336	3.303465830
1	polalchdy	P+OL+AL+CHD+DY	100	YES	2	2	P+OL+AL+CHD+Y	P+OL+AL+CHD+Y	3.543130294	3.543130294
1	polchdy	P+OL+CHD+DY	58	YES	3	3	P+OL+CH+DY	P+OL+CH+DY	3.499516329	3.288886346
1	polched	P+OL+CHD	90	YES	1	1	P+OL+CHD	P+OL+CHD	3.434095383	3.434095383
1	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	100	YES	22	22	P+OL+D_ADDR+AR+AIN+S	P+OL+D_ADDR+AR+AIN+S	3.466004010	3.423833138
1	porachol	P+O+R+A_ADDR+CH+OL	72	YES	4	4	P+OR+A_ADDR+OL	P+OR+A_ADDR+OL	3.627642198	3.937277024
1	pshedy	P+SH+E+DY	12	YES	1	1	P+SH+E+DY	P+SH+E+DY	3.363589048	3.363589048
1	pydeey	P+Y+D_ADDR+EE+Y	8	YES	1	1	P+Y+D_ADDR+EE+Y	P+Y+D_ADDR+EE+Y	3.732405887	3.732405887
1	qckhsy	CH+K+Y	1	NO	0	0	CARRIER_Q+CH+K+S+Y	NONE	NONE	NONE
1	qeaiin	CARRIER_Q+E+AIIN	100	YES	1	1	CARRIER_Q+E+AIIN	CARRIER_Q+E+AIIN	3.348555661	3.348555661
1	qeey	CARRIER_Q+EE+Y	3	YES	1	1	CARRIER_Q+EE+Y	CARRIER_Q+EE+Y	3.928259733	3.928259733
1	qepchedy	CARRIER_Q+E+P+CHD+Y	44	YES	1	1	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+P+CHD+Y	3.486103812	3.486103812
1	qey	E+Y	2	YES	2	2	CARRIER_Q+E+Y	CARRIER_Q+E+Y	3.513389601	3.348555661
1	qeykeey	CARRIER_Q+E+Y+K+EE+Y	24	YES	1	1	CARRIER_Q+E+Y+K+EE+Y	CARRIER_Q+E+Y+K+EE+Y	3.374953297	3.374953297
1	qockhey	O+CH+K+E+Y	7	YES	1	1	O+CH+K+E+Y	O+CH+K+E+Y	2.392156430	2.392156430
1	qodam	O+D_ADDR+AM_ADDR	29	YES	1	1	O+D_ADDR+AM_ADDR	O+D_ADDR+AM_ADDR	3.232247507	3.232247507
1	qodom	CARRIER_Q+O+D_ADDR+O+AM_ADDR	18	YES	2	2	O+D_ADDR+O+AM_ADDR	O+D_ADDR+O+AM_ADDR	3.159778701	3.338038028
1	qodor	CARRIER_Q+O+D_ADDR+OR	25	YES	1	1	CARRIER_Q+O+D_ADDR+OR	CARRIER_Q+O+D_ADDR+OR	3.039494418	3.039494418
1	qody	CARRIER_Q+O+DY	10	YES	1	1	CARRIER_Q+O+DY	CARRIER_Q+O+DY	3.122355472	3.122355472
1	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	26	YES	3	3	CARRIER_Q+O+EE+DY	CARRIER_Q+O+EE+DY	3.335303687	3.250124401
1	qoeeeo	O+EE+Y	11	NO	0	0	CARRIER_Q+O+E+EE+O	NONE	NONE	NONE
1	qoeey	O+EE+Y	5	YES	2	2	CARRIER_Q+O+EE+Y	CARRIER_Q+O+EE+Y	3.617651336	3.250124401
1	qokair	OK+AIR	71	YES	1	1	OK+AIR	OK+AIR	3.172606096	3.172606096
1	qokaldy	OK+AL+Y	80	YES	3	3	OK+AL+DY	OK+AL+DY	2.251748166	2.654107644
1	qokchdyl	OK+CHD+DY+L	72	YES	2	2	OK+CHD+Y+L	OK+CHD+Y+L	3.222446350	3.222446350
1	qokcheey	OK+CH+EE+Y	37	YES	1	1	OK+CH+EE+Y	OK+CH+EE+Y	3.072689497	3.072689497
1	qokeedal	OK+EE+AL	100	YES	1	1	OK+EE+AL	OK+EE+AL	2.544265979	2.544265979
1	qokeeody	OK+EE+O+D_ADDR+Y	85	YES	1	1	OK+EE+O+D_ADDR+Y	OK+EE+O+D_ADDR+Y	2.280839025	2.280839025
1	qokeodal	OK+E+O+AL	100	YES	3	2	OK+E+O+D_ADDR+AL	OK+E+O+D_ADDR+AL	2.639025762	2.136908795
1	qokeom	OK+E+O+AM_ADDR	26	YES	1	1	OK+E+O+AM_ADDR	OK+E+O+AM_ADDR	2.639025762	2.639025762
1	qokody	OK+O+DY	34	YES	1	1	OK+O+DY	OK+O+DY	3.251145390	3.251145390
1	qokoiin	OK+O+IIN	100	YES	1	1	OK+O+IIN	OK+O+IIN	2.713204839	2.713204839
1	qol	OL	8	YES	1	1	OL	OL	3.209440596	3.209440596
1	qolchey	OL+Y	40	YES	4	4	OL+CH+E+Y	OL+CH+E+Y	2.676106368	3.035562639
1	qoldy	OL+DY	33	YES	1	1	OL+DY	OL+DY	2.676106368	2.676106368
1	qolkary	OL+K+AR+Y	44	YES	1	1	OL+K+AR+Y	OL+K+AR+Y	3.051219872	3.051219872
1	qolp	OL+P	9	YES	1	1	OL+P	OL+P	3.578789769	3.578789769
1	qoly	OL+Y	8	YES	1	1	OL+Y	OL+Y	2.676106368	2.676106368
1	qool	CARRIER_Q+O+OL	6	YES	1	1	CARRIER_Q+O+OL	CARRIER_Q+O+OL	3.122355472	3.122355472
1	qoolkal	OL+AL	28	NO	0	0	CARRIER_Q+O+OL+K+AL	NONE	NONE	NONE
1	qotaldar	OT+AL+D_ADDR+AR	100	YES	1	1	OT+AL+D_ADDR+AR	OT+AL+D_ADDR+AR	3.370191417	3.370191417
1	qotches	OT+CH+E+S	30	YES	1	1	OT+CH+E+S	OT+CH+E+S	3.125848197	3.125848197
1	qotchol	OT+CH+OL	70	YES	2	2	OT+OL	OT+OL	2.692357146	2.876514851
1	qotedshedy	OT+E+D_ADDR+SH+E+DY	100	YES	1	1	OT+E+D_ADDR+SH+E+DY	OT+E+D_ADDR+SH+E+DY	3.208019351	3.208019351
1	qoteeedy	OT+EEE+DY	100	YES	2	2	OT+EE+E+DY	OT+EE+E+DY	3.615701525	3.310969814
1	qoteody	OT+E+O+DY	75	YES	2	2	OT+E+O+D_ADDR+Y	OT+E+O+D_ADDR+Y	2.853084436	2.442442682
1	qoteor	OT+E+OR	31	YES	1	1	OT+E+OR	OT+E+OR	3.173256385	3.173256385
1	qotes	OT+E+S	9	YES	1	1	OT+E+S	OT+E+S	3.173256385	3.173256385
1	qoty	OT+Y	9	YES	1	1	OT+Y	OT+Y	2.594082230	2.594082230
1	qoy	O+Y	2	YES	2	2	CARRIER_Q+O+Y	CARRIER_Q+O+Y	3.047817475	3.122355472
1	raiin	R+AIIN	100	YES	1	1	R+AIIN	R+AIIN	3.743625382	3.743625382
1	ral	R+AL	10	YES	1	1	R+AL	R+AL	3.587845212	3.587845212
1	ram	R+AM_ADDR	9	YES	1	1	R+AM_ADDR	R+AM_ADDR	4.094675354	4.094675354
1	rasy	R+A_ADDR+S+Y	6	YES	1	1	R+A_ADDR+S+Y	R+A_ADDR+S+Y	3.657187173	3.657187173
1	rchey	R+CH+E+Y	8	YES	1	1	R+CH+E+Y	R+CH+E+Y	3.446557190	3.446557190
1	ro	R+O	3	YES	1	1	R+O	R+O	3.743625382	3.743625382
1	rorol	L+OL+OL	32	NO	0	0	R+OR+OL	NONE	NONE	NONE
1	rory	R+OR+Y	8	YES	1	1	R+OR+Y	R+OR+Y	3.748019066	3.748019066
1	rshdy	R+SH+D_ADDR+Y	18	YES	1	1	R+SH+D_ADDR+Y	R+SH+D_ADDR+Y	3.657187173	3.657187173
1	rshedy	R+SH+E+DY	24	YES	1	1	R+SH+E+DY	R+SH+E+DY	3.446557190	3.446557190
1	saii	S+AIIN	37	YES	2	2	S+IIN	S+IIN	3.236735385	3.953989453
1	sair	S+AIR	23	YES	1	1	S+AIR	S+AIR	3.602939481	3.602939481
1	salsain	S+AL+S+AIN	100	YES	1	1	S+AL+S+AIN	S+AL+S+AIN	3.181003925	3.181003925
1	salshcthdy	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	100	YES	3	2	S+AL+SH+CH+T+D_ADDR+Y	S+AL+SH+CH+T+D_ADDR+Y	3.159895490	3.404013136
1	schar	S+AR	8	YES	2	2	S+CH+AR	S+CH+AR	2.982688701	3.451969627
1	schedy	CHD+DY	20	NO	0	0	S+CHD+Y	NONE	NONE	NONE
1	scheor	S+CH+E+O+R	13	YES	2	2	S+CH+E+OR	S+CH+E+OR	2.970275922	3.209717639
1	shar	SH+AR	6	YES	1	1	SH+AR	SH+AR	3.913535834	3.913535834
1	shckhy	SH+CH+K+Y	5	YES	1	1	SH+CH+K+Y	SH+CH+K+Y	2.932553666	2.932553666
1	shcthey	SH+CH+T+E+Y	9	YES	1	1	SH+CH+T+E+Y	SH+CH+T+E+Y	2.881385815	2.881385815
1	shear	SH+E+AR	8	YES	1	1	SH+E+AR	SH+E+AR	3.037520158	3.037520158
1	sheckhedy	SH+E+CH+K+E+DY	100	YES	1	1	SH+E+CH+K+E+DY	SH+E+CH+K+E+DY	2.542233647	2.542233647
1	sheckhey	SH+E+CH+K+E+Y	18	YES	1	1	SH+E+CH+K+E+Y	SH+E+CH+K+E+Y	2.255902088	2.255902088
1	shecthy	SH+E+CH+T+Y	16	YES	1	1	SH+E+CH+T+Y	SH+E+CH+T+Y	2.269283647	2.269283647
1	shedain	SH+E+AIN	100	YES	1	1	SH+E+AIN	SH+E+AIN	3.037520158	3.037520158
1	sheealody	SH+EE+AL+O+DY	100	YES	2	2	SH+EE+AL+O+D_ADDR+Y	SH+EE+AL+O+D_ADDR+Y	3.208125145	3.287135855
1	sheedy	SH+EE+DY	22	YES	1	2	SH+EE+DY	SH+EE+D_ADDR+Y	3.194875139	2.734452158
1	sheeo	SH+EE+O	4	YES	1	1	SH+EE+O	SH+EE+O	3.194875139	3.194875139
1	sheeos	SH+EE+O+S	12	YES	1	1	SH+EE+O+S	SH+EE+O+S	3.308140134	3.308140134
1	shees	SH+EE+S	4	YES	1	1	SH+EE+S	SH+EE+S	3.194875139	3.194875139
1	sheey	SH+EE+Y	4	YES	1	1	SH+EE+Y	SH+EE+Y	3.194875139	3.194875139
1	shekoiin	SH+E+K+O+IIN	100	YES	1	1	SH+E+K+O+IIN	SH+E+K+O+IIN	2.874380302	2.874380302
1	shekydy	SH+E+K+Y+DY	40	YES	1	1	SH+E+K+Y+DY	SH+E+K+Y+DY	2.706102835	2.706102835
1	sheodal	SH+E+O+AL	61	YES	2	2	SH+E+O+D_ADDR+AL	SH+E+O+D_ADDR+AL	2.744495454	2.499199143
