unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_reading_de	menu_status	orientation	crosspage_key
U284	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S025	E284	B3	qokchdy	einsetzen, übertragen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U285	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E285	B3	cheedar	übertragen · Ausgang	ACTIVE_PROSE	PROSE_ORDER	NONE
U286	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E286	B3	chldaiin	absetzen · Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U287	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E287	B3	chedy	diesen Posten übertragen	ACTIVE_PROSE	PROSE_ORDER	NONE
U288	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E288	B3	qokain	einen Anteil zugeben	ACTIVE_PROSE	PROSE_ORDER	NONE
U289	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E289	B3	checthy	diesen Posten bereitstellen	ACTIVE_PROSE	PROSE_ORDER	NONE
U290	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E290	B3	chealror	Zielstelle · Ansatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U291	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E291	B3	solkeedy	länger auffangen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U292	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S027	E292	B3	qoteedy	danach · länger; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U293	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S028	E293	B3	qokeey	länger einwirken	ACTIVE_PROSE	PROSE_ORDER	NONE
U294	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S028	E294	B3	qokedy	kurz einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U295	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S029	E295	B3	sol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U296	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S029	E296	B3	cheeety	vollständig · Teil	ACTIVE_PROSE	PROSE_ORDER	NONE
U297	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S029	E297	B3	qokedy	kurz einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U298	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S030	E298	B3	qoky	diesen Posten einsetzen	ACTIVE_PROSE	PROSE_ORDER	NONE
U299	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S030	E299	B3	saiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U300	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S030	E300	B3	schedair	Flüssigkeitslauf	ACTIVE_PROSE	PROSE_ORDER	NONE
U301	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S030	E301	B3	otchedy	danach · übertragen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U302	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S031	E302	B3	qokeedy	länger einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U303	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E303	B3	chedain	übertragen · Anteil	ACTIVE_PROSE	PROSE_ORDER	NONE
U304	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E304	B3	chedy	diesen Posten übertragen	ACTIVE_PROSE	PROSE_ORDER	NONE
U305	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E305	B3	qotedaiin	danach · kurz · Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U306	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E306	B3	otaiin	nächstes Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U307	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E307	B3	otedy	danach · kurz; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U308	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S033	E308	B3	ldy	abziehen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U309	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E309	B3	soiiin	Arbeitsstufe	ACTIVE_PROSE	PROSE_ORDER	NONE
U310	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E310	B3	checthy	diesen Posten bereitstellen	ACTIVE_PROSE	PROSE_ORDER	NONE
U311	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E311	B3	chety	einen Teil abtrennen	ACTIVE_PROSE	PROSE_ORDER	NONE
U312	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E312	B3	otaiin	nächstes Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U313	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E313	B3	olsaly	Zielstelle · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U314	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E314	B3	shedy	kurz absetzen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U315	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S001	E315	B4	qokeedy	länger einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U316	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S002	E316	B4	qolchey	weiter · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U317	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S002	E317	B4	qokeey	länger einwirken	ACTIVE_PROSE	PROSE_ORDER	NONE
U318	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S002	E318	B4	qokedy	kurz einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U319	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E319	B4	chedy	diesen Posten übertragen	ACTIVE_PROSE	PROSE_ORDER	NONE
U320	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E320	B4	otal	danach dorthin	ACTIVE_PROSE	PROSE_ORDER	NONE
U321	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E321	B4	otchey	der nächste Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U322	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E322	B4	qokeey	länger einwirken	ACTIVE_PROSE	PROSE_ORDER	NONE
U323	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E323	B4	qoky	diesen Posten einsetzen	ACTIVE_PROSE	PROSE_ORDER	NONE
U324	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E324	B4	tol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U325	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E325	B4	shedy	kurz absetzen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U326	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S004	E326	B4	qokylddy	einsetzen · Posten · festbinden	ACTIVE_PROSE	PROSE_ORDER	NONE
U327	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S005	E327	B4	dain	Tuch	ACTIVE_PROSE	PROSE_ORDER	NONE
U328	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S005	E328	B4	chedy	diesen Posten übertragen	ACTIVE_PROSE	PROSE_ORDER	NONE
U329	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S005	E329	B4	qokeedy	länger einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U330	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S006	E330	B4	shckhedy	seihen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U331	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S007	E331	B4	shckhedy	seihen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U332	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S008	E332	B4	saiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U333	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S008	E333	B4	cheeky	länger bearbeiten	ACTIVE_PROSE	PROSE_ORDER	NONE
U334	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S008	E334	B4	sheey	halten · länger · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U335	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S008	E335	B4	qokedy	kurz einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U336	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S009	E336	B4	shedy	kurz absetzen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U337	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S010	E337	B4	oldy	fortsetzen; abschließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U338	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E338	B4	saiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U339	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E339	B4	cheky	kurz wärmen	ACTIVE_PROSE	PROSE_ORDER	NONE
U340	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E340	B4	okeeol	einsetzen · länger · weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U341	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E341	B4	okain	einen Anteil zugeben	ACTIVE_PROSE	PROSE_ORDER	NONE
U342	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E342	B4	chdy	diesen Posten übertragen	ACTIVE_PROSE	PROSE_ORDER	NONE
U343	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E343	B4	sol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U344	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E344	B4	lkedy	abführen · kurz; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U345	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S012	E345	B4	lchedy	abführen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U346	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S013	E346	B4	qokol	einsetzen · weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U347	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S013	E347	B4	shedy	kurz absetzen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U348	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E348	B4	or	Arbeitsansatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U349	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E349	B4	chey	dieser Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U350	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E350	B4	qockhey	einsetzen · Durchgang · kurz · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U351	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E351	B4	dairydy	Flüssigkeitslauf · Posten; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U352	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E352	B4	qokain	einen Anteil zugeben	ACTIVE_PROSE	PROSE_ORDER	NONE
U353	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E353	B4	shey	Klarlauf	ACTIVE_PROSE	PROSE_ORDER	NONE
U354	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E354	B4	kain	einen Anteil	ACTIVE_PROSE	PROSE_ORDER	NONE
U355	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E355	B4	chckhal	Durchgang · Zielstelle	ACTIVE_PROSE	PROSE_ORDER	NONE
U356	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E356	B4	solkey	auffangen · kurz · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U357	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E357	B4	lchedy	abführen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U358	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E358	B4	qolkain	weiter · Anteil	ACTIVE_PROSE	PROSE_ORDER	NONE
U359	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E359	B4	dal	dorthin	ACTIVE_PROSE	PROSE_ORDER	NONE
U360	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E360	B4	skar	ausgießen · Ausgang	ACTIVE_PROSE	PROSE_ORDER	NONE
U361	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E361	B4	shedy	kurz absetzen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U362	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S001	E362	B5	otchdy	danach · übertragen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U363	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S002	E363	B5	qokchdy	einsetzen, übertragen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U364	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E364	B5	shedal	absetzen · Zielstelle	ACTIVE_PROSE	PROSE_ORDER	NONE
U365	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E365	B5	dal	dorthin	ACTIVE_PROSE	PROSE_ORDER	NONE
U366	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E366	B5	cheol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U367	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E367	B5	lol	abführen · weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U368	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E368	B5	chdal	übertragen · Zielstelle	ACTIVE_PROSE	PROSE_ORDER	NONE
U369	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E369	B5	aiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U370	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E370	B5	sol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U371	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E371	B5	daiiin	Arbeitsstufe	ACTIVE_PROSE	PROSE_ORDER	NONE
U372	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E372	B5	chedy	diesen Posten übertragen	ACTIVE_PROSE	PROSE_ORDER	NONE
U373	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E373	B6	solkeey	auffangen · länger · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U374	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E374	B6	qekey	bearbeiten · kurz · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U375	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E375	B6	raly	Zielstelle · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U376	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E376	B6	ol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U377	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E377	B6	daiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U378	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E378	B6	ol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U379	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E379	B6	dain	Tuch	ACTIVE_PROSE	PROSE_ORDER	NONE
U380	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E380	B6	chey	dieser Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U381	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E381	B6	ldalor	Zielstelle	ACTIVE_PROSE	PROSE_ORDER	NONE
U382	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.1	A1:G001	A1_RIGHT_SECTOR_SLOT_01	ykshy	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U383	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.1	A1:G002	A1_RIGHT_SECTOR_SLOT_01	s	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U384	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.1	A1:G003	A1_RIGHT_SECTOR_SLOT_01	aram	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U385	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.2	A1:G004	A1_RIGHT_SECTOR_SLOT_02	ykecho	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U386	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.2	A1:G005	A1_RIGHT_SECTOR_SLOT_02	ols	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U387	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.2	A1:G006	A1_RIGHT_SECTOR_SLOT_02	eesydy	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U388	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.3	A1:G007	A1_RIGHT_SECTOR_SLOT_03	ey	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U389	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.3	A1:G008	A1_RIGHT_SECTOR_SLOT_03	shs	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U390	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.3	A1:G009	A1_RIGHT_SECTOR_SLOT_03	okar	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U391	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.4	A1:G010	A1_RIGHT_SECTOR_SLOT_04	shekchy	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U392	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.4	A1:G011	A1_RIGHT_SECTOR_SLOT_04	sykos	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U393	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.5	A1:G012	A1_RIGHT_SECTOR_SLOT_05	ykeody	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U394	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.5	A1:G013	A1_RIGHT_SECTOR_SLOT_05	okchy	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U395	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.6	A1:G014	A1_RIGHT_SECTOR_SLOT_06	dchetay	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U396	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.7	A1:G015	A1_RIGHT_SECTOR_SLOT_07	ykchy	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U397	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.7	A1:G016	A1_RIGHT_SECTOR_SLOT_07	kchey	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U398	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.7	A1:G017	A1_RIGHT_SECTOR_SLOT_07	ykchys	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ys.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U399	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.8	A1:G018	A1_RIGHT_SECTOR_SLOT_08	chkchdar	Sektorplatz A1_RIGHT_SECTOR_SLOT_08: Grad oder Diagrammzustand justieren + Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	SELECTED_FOR_SAMPLE_JOB	NONE__VISIBLE_OWNER_ONLY	NONE
U400	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.9	A1:G019	A1_RIGHT_SECTOR_SLOT_09	ykar	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U401	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.9	A1:G020	A1_RIGHT_SECTOR_SLOT_09	ykaly	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U402	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.10	A1:G021	A1_RIGHT_SECTOR_SLOT_10	lkshy	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Position oder Bedingung halten; lokaler Namensrest lk/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U403	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.10	A1:G022	A1_RIGHT_SECTOR_SLOT_10	kchy	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: diesen Diagrammplatz bearbeiten.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U404	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.10	A1:G023	A1_RIGHT_SECTOR_SLOT_10	okar	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
