witness	word	value	provenance
FULL06_primary	daiin	HARM	unchanged GDT1013 saved dictionary
FULL06_primary	dair	FERRY	unchanged GDT1013 saved dictionary
FULL06_primary	dar	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	dariin	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL06_primary	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL06_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	ka[r:s]	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL06_primary	kar	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL06_primary	kchdy	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	kchedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL06_primary	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	laiin	UNSAFE	unchanged GDT1013 saved dictionary
FULL06_primary	o	W	unchanged GDT1013 saved dictionary
FULL06_primary	ockhody	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL06_primary	odam	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL06_primary	okain	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	okal	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	okam	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	okar	FERRY	unchanged GDT1013 saved dictionary
FULL06_primary	okchedy	C	unchanged GDT1013 saved dictionary
FULL06_primary	okeody	FERRY	unchanged GDT1013 saved dictionary
FULL06_primary	oky	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL06_primary	ol	FERRY	unchanged GDT1013 saved dictionary
FULL06_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL06_primary	olk[ee:a]dy	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL06_primary	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL06_primary	ols	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL06_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL06_primary	or	FERRY	unchanged GDT1013 saved dictionary
FULL06_primary	orolkain	THERE	unchanged GDT1013 saved dictionary
FULL06_primary	orsheckhy	WHEN	unchanged GDT1013 saved dictionary
FULL06_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL06_primary	otal	LEAVE	unchanged GDT1013 saved dictionary
FULL06_primary	otchdy	G	unchanged GDT1013 saved dictionary
FULL06_primary	pchdy	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL06_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL06_primary	qokas	FERRY	unchanged GDT1013 saved dictionary
FULL06_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL06_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL06_primary	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL06_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	qotor	GOAL	unchanged GDT1013 saved dictionary
FULL06_primary	she	THERE	unchanged GDT1013 saved dictionary
FULL06_primary	shedain	G	unchanged GDT1013 saved dictionary
FULL06_primary	sheedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL06_primary	sheekar	EXAMPLE	unchanged GDT1013 saved dictionary
FULL06_primary	shos	M	unchanged GDT1013 saved dictionary
FULL06_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL06_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL06_primary	sor	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL06_primary	taipar	LEAVE	unchanged GDT1013 saved dictionary
FULL06_primary	tchdy	C	unchanged GDT1013 saved dictionary
FULL06_primary	todalain	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL06_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	yk	BESIDES	unchanged GDT1013 saved dictionary
FULL06_primary	ykaiin	M	unchanged GDT1013 saved dictionary
FULL06_primary	ykain	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	ykeey	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	ytchdy	FERRY	unchanged GDT1013 saved dictionary
FULL06_independent	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL06_independent	[sh:{c's}]ear	ALONE	unchanged GDT1013 saved dictionary
FULL06_independent	ald	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	alol	THERE	unchanged GDT1013 saved dictionary
FULL06_independent	ar	LEAVE	unchanged GDT1013 saved dictionary
FULL06_independent	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL06_independent	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL06_independent	chedy	G	unchanged GDT1013 saved dictionary
FULL06_independent	cheeor	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL06_independent	chefchdy	HARM	unchanged GDT1013 saved dictionary
FULL06_independent	chkaiin	WOULD_BE	unchanged GDT1013 saved dictionary
FULL06_independent	chky	M	unchanged GDT1013 saved dictionary
FULL06_independent	chody	PAIRED_WITH	unchanged GDT1013 saved dictionary
FULL06_independent	daiiin	G	unchanged GDT1013 saved dictionary
FULL06_independent	daiin	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	dair	GOAL	unchanged GDT1013 saved dictionary
FULL06_independent	dar	G	unchanged GDT1013 saved dictionary
FULL06_independent	dariin	M	unchanged GDT1013 saved dictionary
FULL06_independent	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL06_independent	dy	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL06_independent	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL06_independent	kar	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	kchdy	UNATTENDED	unchanged GDT1013 saved dictionary
FULL06_independent	kchedy	NEXT	unchanged GDT1013 saved dictionary
FULL06_independent	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	laiin	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL06_independent	o	FAR_BANK	unchanged GDT1013 saved dictionary
FULL06_independent	ockhody	G	unchanged GDT1013 saved dictionary
FULL06_independent	odam	UNSAFE	unchanged GDT1013 saved dictionary
FULL06_independent	okain	THERE	unchanged GDT1013 saved dictionary
FULL06_independent	okal	W	unchanged GDT1013 saved dictionary
FULL06_independent	okam	THERE	unchanged GDT1013 saved dictionary
FULL06_independent	okar	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL06_independent	okeody	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	oky	FERRY	unchanged GDT1013 saved dictionary
FULL06_independent	ol	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL06_independent	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL06_independent	olk[ee:a]dy	G	unchanged GDT1013 saved dictionary
FULL06_independent	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL06_independent	ols	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL06_independent	opchey	HOME	unchanged GDT1013 saved dictionary
FULL06_independent	or	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	orolkain	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	orsheckhy	NEXT	unchanged GDT1013 saved dictionary
FULL06_independent	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL06_independent	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL06_independent	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL06_independent	pchdy	G	unchanged GDT1013 saved dictionary
FULL06_independent	psheor	INIT	unchanged GDT1013 saved dictionary
FULL06_independent	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	qokain	THERE	unchanged GDT1013 saved dictionary
FULL06_independent	qokas	FERRY	unchanged GDT1013 saved dictionary
FULL06_independent	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	qokedy	C	unchanged GDT1013 saved dictionary
FULL06_independent	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL06_independent	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL06_independent	qotal	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	qotor	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	she	PAIRS	unchanged GDT1013 saved dictionary
FULL06_independent	shedain	RETURN	unchanged GDT1013 saved dictionary
FULL06_independent	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	sheekar	M	unchanged GDT1013 saved dictionary
FULL06_independent	shos	LEAVE	unchanged GDT1013 saved dictionary
FULL06_independent	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL06_independent	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL06_independent	sor	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL06_independent	taipar	ALONE	unchanged GDT1013 saved dictionary
FULL06_independent	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	todalain	W	unchanged GDT1013 saved dictionary
FULL06_independent	tshol	THEN	unchanged GDT1013 saved dictionary
FULL06_independent	y	THERE	unchanged GDT1013 saved dictionary
FULL06_independent	yk	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL06_independent	ykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL06_independent	ykain	RETURN	unchanged GDT1013 saved dictionary
FULL06_independent	ykeey	C	unchanged GDT1013 saved dictionary
FULL06_independent	ytchdy	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL07_primary	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL07_primary	[sh:{c's}]ear	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	ald	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	alol	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	ar	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL07_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL07_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL07_primary	cheeor	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL07_primary	chefchdy	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	chkaiin	FERRY	unchanged GDT1013 saved dictionary
FULL07_primary	chky	M	unchanged GDT1013 saved dictionary
FULL07_primary	chody	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL07_primary	daiiin	W	unchanged GDT1013 saved dictionary
FULL07_primary	daiin	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	dair	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	dar	W	unchanged GDT1013 saved dictionary
FULL07_primary	dariin	M	unchanged GDT1013 saved dictionary
FULL07_primary	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL07_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL07_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL07_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	kchdy	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL07_primary	kchedy	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL07_primary	keodaiin	FERRY	unchanged GDT1013 saved dictionary
FULL07_primary	laiin	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	o	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	ockhody	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	odam	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL07_primary	okain	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	okal	GOAL	unchanged GDT1013 saved dictionary
FULL07_primary	okam	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL07_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL07_primary	okeody	FERRY	unchanged GDT1013 saved dictionary
FULL07_primary	oky	FERRY	unchanged GDT1013 saved dictionary
FULL07_primary	ol	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL07_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL07_primary	olk[ee:a]dy	HARM	unchanged GDT1013 saved dictionary
FULL07_primary	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL07_primary	ols	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL07_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL07_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL07_primary	or	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	orolkain	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	orsheckhy	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL07_primary	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL07_primary	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL07_primary	pchdy	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL07_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL07_primary	qokas	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL07_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL07_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL07_primary	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL07_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	qotor	FAR_BANK	unchanged GDT1013 saved dictionary
FULL07_primary	she	PAIRS	unchanged GDT1013 saved dictionary
FULL07_primary	shedain	FERRY	unchanged GDT1013 saved dictionary
FULL07_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	sheekar	M	unchanged GDT1013 saved dictionary
FULL07_primary	shos	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL07_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL07_primary	sor	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	taipar	W	unchanged GDT1013 saved dictionary
FULL07_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	todalain	G	unchanged GDT1013 saved dictionary
FULL07_primary	tshol	G	unchanged GDT1013 saved dictionary
FULL07_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	yk	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL07_primary	ykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL07_primary	ykain	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	ykeey	THEN	unchanged GDT1013 saved dictionary
FULL07_primary	ytchdy	FERRY	unchanged GDT1013 saved dictionary
FULL07_independent	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL07_independent	[sh:{c's}]ear	ALONE	unchanged GDT1013 saved dictionary
FULL07_independent	ald	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	alol	THERE	unchanged GDT1013 saved dictionary
FULL07_independent	ar	LEAVE	unchanged GDT1013 saved dictionary
FULL07_independent	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL07_independent	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL07_independent	chedy	G	unchanged GDT1013 saved dictionary
FULL07_independent	cheeor	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL07_independent	chefchdy	HARM	unchanged GDT1013 saved dictionary
FULL07_independent	chkaiin	WOULD_BE	unchanged GDT1013 saved dictionary
FULL07_independent	chky	M	unchanged GDT1013 saved dictionary
FULL07_independent	chody	PAIRED_WITH	unchanged GDT1013 saved dictionary
FULL07_independent	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	daiin	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	dair	GOAL	unchanged GDT1013 saved dictionary
FULL07_independent	dar	C	unchanged GDT1013 saved dictionary
FULL07_independent	dariin	M	unchanged GDT1013 saved dictionary
FULL07_independent	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL07_independent	dy	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL07_independent	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL07_independent	kar	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	kchdy	UNATTENDED	unchanged GDT1013 saved dictionary
FULL07_independent	kchedy	NEXT	unchanged GDT1013 saved dictionary
FULL07_independent	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	laiin	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL07_independent	o	FAR_BANK	unchanged GDT1013 saved dictionary
FULL07_independent	ockhody	C	unchanged GDT1013 saved dictionary
FULL07_independent	odam	UNSAFE	unchanged GDT1013 saved dictionary
FULL07_independent	okain	THERE	unchanged GDT1013 saved dictionary
FULL07_independent	okal	W	unchanged GDT1013 saved dictionary
FULL07_independent	okam	THERE	unchanged GDT1013 saved dictionary
FULL07_independent	okar	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL07_independent	okeody	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	oky	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	ol	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL07_independent	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL07_independent	olk[ee:a]dy	C	unchanged GDT1013 saved dictionary
FULL07_independent	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL07_independent	ols	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL07_independent	opchey	HOME	unchanged GDT1013 saved dictionary
FULL07_independent	or	C	unchanged GDT1013 saved dictionary
FULL07_independent	orolkain	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	orsheckhy	NEXT	unchanged GDT1013 saved dictionary
FULL07_independent	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL07_independent	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL07_independent	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL07_independent	pchdy	W	unchanged GDT1013 saved dictionary
FULL07_independent	psheor	INIT	unchanged GDT1013 saved dictionary
FULL07_independent	qokaiin	FERRY	unchanged GDT1013 saved dictionary
FULL07_independent	qokain	THERE	unchanged GDT1013 saved dictionary
FULL07_independent	qokas	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL07_independent	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	qokedy	C	unchanged GDT1013 saved dictionary
FULL07_independent	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL07_independent	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL07_independent	qotal	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	qotor	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	she	PAIRS	unchanged GDT1013 saved dictionary
FULL07_independent	shedain	RETURN	unchanged GDT1013 saved dictionary
FULL07_independent	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	sheekar	M	unchanged GDT1013 saved dictionary
FULL07_independent	shos	LEAVE	unchanged GDT1013 saved dictionary
FULL07_independent	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL07_independent	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL07_independent	sor	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL07_independent	taipar	ALONE	unchanged GDT1013 saved dictionary
FULL07_independent	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	todalain	G	unchanged GDT1013 saved dictionary
FULL07_independent	tshol	THEN	unchanged GDT1013 saved dictionary
FULL07_independent	y	THERE	unchanged GDT1013 saved dictionary
FULL07_independent	yk	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL07_independent	ykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL07_independent	ykain	RETURN	unchanged GDT1013 saved dictionary
FULL07_independent	ykeey	W	unchanged GDT1013 saved dictionary
FULL07_independent	ytchdy	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL08_primary	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL08_primary	[sh:{c's}]ear	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL08_primary	ald	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	alol	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL08_primary	ar	FERRY	unchanged GDT1013 saved dictionary
FULL08_primary	ariin	EXAMPLE	unchanged GDT1013 saved dictionary
FULL08_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL08_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL08_primary	cheeor	FAR_BANK	unchanged GDT1013 saved dictionary
FULL08_primary	chefchdy	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL08_primary	chkaiin	THERE	unchanged GDT1013 saved dictionary
FULL08_primary	chky	M	unchanged GDT1013 saved dictionary
FULL08_primary	chody	FERRY	unchanged GDT1013 saved dictionary
FULL08_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	daiin	HARM	unchanged GDT1013 saved dictionary
FULL08_primary	dair	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	dar	M	unchanged GDT1013 saved dictionary
FULL08_primary	dariin	UNSAFE	unchanged GDT1013 saved dictionary
FULL08_primary	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL08_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	ka[r:s]	M	unchanged GDT1013 saved dictionary
FULL08_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL08_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	kchdy	C	unchanged GDT1013 saved dictionary
FULL08_primary	kchedy	TAKE_OUT	unchanged GDT1013 saved dictionary
FULL08_primary	keodaiin	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL08_primary	laiin	W	unchanged GDT1013 saved dictionary
FULL08_primary	o	FERRY	unchanged GDT1013 saved dictionary
FULL08_primary	ockhody	W	unchanged GDT1013 saved dictionary
FULL08_primary	odam	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	okain	C	unchanged GDT1013 saved dictionary
FULL08_primary	okal	C	unchanged GDT1013 saved dictionary
FULL08_primary	okam	G	unchanged GDT1013 saved dictionary
FULL08_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	okchedy	W	unchanged GDT1013 saved dictionary
FULL08_primary	okeody	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL08_primary	oky	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	ol	B	unchanged GDT1013 saved dictionary
FULL08_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL08_primary	olk[ee:a]dy	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL08_primary	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL08_primary	ols	G	unchanged GDT1013 saved dictionary
FULL08_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL08_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL08_primary	or	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	orolkain	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL08_primary	orsheckhy	FERRY	unchanged GDT1013 saved dictionary
FULL08_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL08_primary	otal	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL08_primary	otchdy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL08_primary	pchdy	LEAVE	unchanged GDT1013 saved dictionary
FULL08_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL08_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL08_primary	qokas	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL08_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL08_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL08_primary	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL08_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	qotor	GOAL	unchanged GDT1013 saved dictionary
FULL08_primary	she	BESIDES	unchanged GDT1013 saved dictionary
FULL08_primary	shedain	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	sheekar	WHEN	unchanged GDT1013 saved dictionary
FULL08_primary	shos	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL08_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL08_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL08_primary	sor	C	unchanged GDT1013 saved dictionary
FULL08_primary	taipar	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	todalain	G	unchanged GDT1013 saved dictionary
FULL08_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	y	W	unchanged GDT1013 saved dictionary
FULL08_primary	yk	PAIRS	unchanged GDT1013 saved dictionary
FULL08_primary	ykaiin	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL08_primary	ykain	THEN	unchanged GDT1013 saved dictionary
FULL08_primary	ykeey	G	unchanged GDT1013 saved dictionary
FULL08_primary	ytchdy	B	unchanged GDT1013 saved dictionary
FULL08_independent	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL08_independent	[sh:{c's}]ear	ALONE	unchanged GDT1013 saved dictionary
FULL08_independent	ald	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	alol	THERE	unchanged GDT1013 saved dictionary
FULL08_independent	ar	LEAVE	unchanged GDT1013 saved dictionary
FULL08_independent	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL08_independent	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL08_independent	chedy	G	unchanged GDT1013 saved dictionary
FULL08_independent	cheeor	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL08_independent	chefchdy	HARM	unchanged GDT1013 saved dictionary
FULL08_independent	chkaiin	WOULD_BE	unchanged GDT1013 saved dictionary
FULL08_independent	chky	M	unchanged GDT1013 saved dictionary
FULL08_independent	chody	PAIRED_WITH	unchanged GDT1013 saved dictionary
FULL08_independent	daiiin	C	unchanged GDT1013 saved dictionary
FULL08_independent	daiin	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	dair	GOAL	unchanged GDT1013 saved dictionary
FULL08_independent	dar	C	unchanged GDT1013 saved dictionary
FULL08_independent	dariin	M	unchanged GDT1013 saved dictionary
FULL08_independent	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL08_independent	dy	THEN	unchanged GDT1013 saved dictionary
