edition	paragraph	model	at	word	hypothesis
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.28|G003	korchy	⟦korchy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.28|G004	qotey	⟦qotey⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.28|G005	qoty	⟦qoty⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.28|G006	rchedy	⟦rchedy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.28|G007	qokal	⟦qokal⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.28|G008	olkolshedy	⟦olkolshedy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.28|G009	chty	⟦chty⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G001	okchey	zerstoße fein
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G002	qoky	erwärme mäßig
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G003	chedy	⟦chedy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G004	qokain	erwärmte Dosis P
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G005	shedy	⟦shedy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G006	qol	⟦qol⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G007	sheey	benetze
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G008	qokal	⟦qokal⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G009	dar	Teilmenge
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.29|G010	ary	⟦ary⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.30|G001	dshedy	⟦dshedy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.30|G002	qokal	⟦qokal⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.30|G003	chcthy	⟦chcthy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.30|G004	qokain	erwärmte Dosis P
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.30|G005	shedy	⟦shedy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.30|G006	okaiin	Dosis des Grundansatzes
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.30|G007	shey	Zubereitung B
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.30|G008	dainol	⟦dainol⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.31|G001	qokal	⟦qokal⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.31|G002	checthy	⟦checthy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.31|G003	sol	⟦sol⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.31|G004	chey	prüfe
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.31|G005	okalol	⟦okalol⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.31|G006	okaly	⟦okaly⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.31|G007	qokeedy	⟦qokeedy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.31|G008	oly	⟦oly⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.32|G001	solchey	⟦solchey⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.32|G002	qoky	erwärme mäßig
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.32|G003	r	darauf
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.32|G004	cheykain	⟦cheykain⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.32|G005	sheckhy	vermische
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.32|G006	qokain	erwärmte Dosis P
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.32|G007	okain	⟦okain⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.32|G008	ol	mit
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.33|G001	solchey	⟦solchey⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.33|G002	qokeey	erhitze anhaltend
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.33|G003	lkar	⟦lkar⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.33|G004	otal	kühles Ausgangsmaterial
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.33|G005	olkeey	⟦olkeey⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.33|G006	okain	⟦okain⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.33|G007	shecthy	⟦shecthy⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.33|G008	ol	mit
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G001	pchallarar	⟦pchallarar⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G002	al	davon
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G003	ckhal	presse aus
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G004	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G005	alolfchy	⟦alolfchy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G006	rpchey	⟦rpchey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G007	shfy	⟦shfy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G008	ches	stampfe
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G009	ar	Teil
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G010	opchekan	⟦opchekan⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.31|G011	dlr	⟦dlr⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G001	olkeey	⟦olkeey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G002	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G003	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G004	qor	⟦qor⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G005	oiin	⟦oiin⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G006	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G007	ol	mit
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G008	lchedy	⟦lchedy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G009	rshey	⟦rshey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G010	qokeedy	⟦qokeedy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G011	chtain	⟦chtain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.32|G012	oly	⟦oly⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G001	soraiin	⟦soraiin⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G002	ykeey	erwärme erneut
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G003	orain	⟦orain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G004	sheeky	⟦sheeky⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G005	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G006	sheey	benetze
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G007	qol	⟦qol⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G008	cheds	⟦cheds⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G009	ar	Teil
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G010	r	darauf
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.33|G011	arsheg	⟦arsheg⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G001	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G002	ar	Teil
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G003	raiin	⟦raiin⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G004	shek	⟦shek⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G005	okain	⟦okain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G006	yrshey	⟦yrshey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G007	qolchey	⟦qolchey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G008	okain	⟦okain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G009	shckhy	⟦shckhy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.34|G010	qokam	erwärme
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G001	shedy	⟦shedy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G002	qokeey	erhitze anhaltend
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G003	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G004	qokeey	erhitze anhaltend
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G005	lchey	⟦lchey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G006	olkey	⟦olkey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G007	raiin	⟦raiin⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G008	cthar	kleine Kräuterportion
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G009	shckhy	⟦shckhy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.35|G010	qoear	⟦qoear⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G001	qokeey	erhitze anhaltend
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G002	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G003	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G004	okeey	erwärme vorsichtig
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G005	lkain	⟦lkain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G006	l	⟦l⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G007	dain	Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G008	chey	prüfe
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G009	sheckhy	Mischung
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G010	qcthhy	⟦qcthhy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.36|G011	qoklain	⟦qoklain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G001	pairain	⟦pairain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G002	sheekly	⟦sheekly⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G003	oiin	⟦oiin⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G004	cheey	zerreibe fein
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G005	lkeey	⟦lkeey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G006	olkeey	⟦olkeey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G007	lchey	⟦lchey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G008	qoky	erwärme mäßig
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G009	lshedy	⟦lshedy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G010	cheam	⟦cheam⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.37|G011	sham	feuchte Masse
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G001	daiin	Dosis Q
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G002	qokeey	erhitze anhaltend
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G003	lshey	⟦lshey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G004	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G005	chkar	⟦chkar⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G006	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G007	okain	⟦okain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G008	chedy	⟦chedy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G009	qokeedy	⟦qokeedy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G010	raiin	⟦raiin⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.38|G011	shy	feucht
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G001	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G002	chey	prüfe
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G003	olr	⟦olr⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G004	ain	Maßzahl P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G005	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G006	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G007	olkeey	⟦olkeey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G008	keeey	⟦keeey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G009	lkeal	⟦lkeal⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G010	or	Anteil
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G011	al	davon
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.39|G012	lom	⟦lom⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G001	dsheey	⟦dsheey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G002	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G003	qokey	⟦qokey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G004	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G005	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G006	shckhy	⟦shckhy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G007	chery	⟦chery⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G008	ol	mit
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G009	chedy	⟦chedy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.40|G010	lcheylchy	⟦lcheylchy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G001	dlar	⟦dlar⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G002	shar	⟦shar⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G003	shar	⟦shar⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G004	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G005	sheain	⟦sheain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G006	okain	⟦okain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G007	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G008	qokchy	mische ein
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G009	chckhy	⟦chckhy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.41|G010	orain	⟦orain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G001	qo	nimm
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G002	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G003	sheckhy	Mischung
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G004	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G005	shekain	⟦shekain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G006	shkain	⟦shkain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G007	shedy	⟦shedy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G008	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G009	qokan	⟦qokan⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.42|G010	cham	⟦cham⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G001	os	zusammen
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G002	??	⟦??⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G003	ar	Teil
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G004	al	davon
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G005	shear	⟦shear⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G006	teey	⟦teey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G007	chcphy	⟦chcphy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G008	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G009	cphan	⟦cphan⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G010	odar	⟦odar⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G011	aty	⟦aty⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G012	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.43|G013	qokam	erwärme
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G001	syokeedy	⟦syokeedy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G002	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G003	shckhy	⟦shckhy⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G004	ol	mit
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G005	lcheor	⟦lcheor⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G006	chky	⟦chky⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G007	raiin	⟦raiin⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G008	chey	prüfe
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G009	qol	⟦qol⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.44|G010	okam	⟦okam⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.45|G001	odaiin	zusätzliche Dosis Q
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.45|G002	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.45|G003	qokas	⟦qokas⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.45|G004	aleey	⟦aleey⟧
IT2a	f116r|f116r.31-f116r.45	N	IT2a|f116r.45|G005	chy	heiß
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G001	pchallarar	⟦pchallarar⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G002	al	davon
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G003	ckhal	presse aus
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G004	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G005	alolfchy	⟦alolfchy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G006	rpchey	⟦rpchey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G007	shfy	⟦shfy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G008	ches	stampfe
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G009	ar	Teil
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G010	opchekan	⟦opchekan⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.31|G011	dlr	⟦dlr⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G001	olkeey	⟦olkeey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G002	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G003	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G004	qor	⟦qor⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G005	oiin	⟦oiin⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G006	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G007	ol	mit
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G008	lchedy	⟦lchedy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G009	rshey	⟦rshey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G010	qokeedy	⟦qokeedy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G011	chtain	⟦chtain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.32|G012	oly	⟦oly⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G001	soraiin	⟦soraiin⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G002	ykeey	erwärme erneut
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G003	orain	⟦orain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G004	sheeky	⟦sheeky⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G005	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G006	sheey	benetze
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G007	qol	⟦qol⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G008	cheds	⟦cheds⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G009	ar	Teil
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G010	r	darauf
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.33|G011	arsheg	⟦arsheg⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G001	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G002	ar	Teil
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G003	raiin	⟦raiin⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G004	shek	⟦shek⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G005	okain	⟦okain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G006	yrshey	⟦yrshey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G007	qolchey	⟦qolchey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G008	okain	⟦okain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G009	shckhy	⟦shckhy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.34|G010	qokam	erwärme
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G001	shedy	⟦shedy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G002	qokeey	erhitze anhaltend
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G003	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G004	qokeey	erhitze anhaltend
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G005	lchey	⟦lchey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G006	olkey	⟦olkey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G007	raiin	⟦raiin⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G008	cthar	kleine Kräuterportion
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G009	shckhy	⟦shckhy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.35|G010	qoear	⟦qoear⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G001	qokeey	erhitze anhaltend
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G002	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G003	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G004	okeey	erwärme vorsichtig
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G005	lkain	⟦lkain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G006	l	⟦l⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G007	dain	Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G008	chey	prüfe
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G009	sheckhy	vermische
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G010	qcthhy	⟦qcthhy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.36|G011	qoklain	⟦qoklain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G001	pairain	⟦pairain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G002	sheekly	⟦sheekly⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G003	oiin	⟦oiin⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G004	cheey	zerreibe fein
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G005	lkeey	⟦lkeey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G006	olkeey	⟦olkeey⟧
