unified_id	layer	page	local_unit	local_statement_or_locus	source_id	surface	opaque_identity	working_reading_de	picture_contribution_de	master_contribution_de
U253	HOW_APPLICATION	f83r	B3	B3-S011	E253	chary	PROC137	QUELLE · POSTEN	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U254	HOW_APPLICATION	f83r	B3	B3-S012	E254	sor	PROC016	ANSATZ	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U255	HOW_APPLICATION	f83r	B3	B3-S012	E255	shedy	PROC078	STEHENLASSEN · SCHLUSS	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U256	HOW_APPLICATION	f83r	B3	B3-S013	E256	qokaiin	PROC038	ANSETZEN · SOLLMASS	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U257	HOW_APPLICATION	f83r	B3	B3-S013	E257	chkain	PROC069	ZUGEBEN · PORTION	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U258	HOW_APPLICATION	f83r	B3	B3-S013	E258	shcthey	PROC117	BEREITEN · KURZ · POSTEN	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U259	HOW_APPLICATION	f83r	B3	B3-S013	E259	qokedy	PROC067	ANSETZEN · KURZ · SCHLUSS	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U260	HOW_APPLICATION	f83r	B3	B3-S014	E260	okair	PROC138	ANSETZEN · WASSER	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U261	HOW_APPLICATION	f83r	B3	B3-S014	E261	sheedy	PROC139	HALTEN · LANG · SCHLUSS	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U262	HOW_APPLICATION	f83r	B3	B3-S015	E262	lchedy	PROC120	LEITEN · UMSETZEN · SCHLUSS	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U263	HOW_APPLICATION	f83r	B3	B3-S016	E263	lo	PROC140	LEITEN · ARBEITSGANG	untere Randfigur im korbartigen Gefäß	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U264	HOW_APPLICATION	f83r	B3	B3-S016	E264	qokchedy	PROC091	ANSETZEN · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U265	HOW_APPLICATION	f83r	B3	B3-S017	E265	qokeedy	PROC100	ANSETZEN · LANG · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U266	HOW_APPLICATION	f83r	B3	B3-S018	E266	shedy	PROC078	STEHENLASSEN · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U267	HOW_APPLICATION	f83r	B3	B3-S019	E267	qokshedy	PROC141	ANSETZEN · HALTEN · KURZ · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U268	HOW_APPLICATION	f83r	B3	B3-S020	E268	dal	PROC055	ZIELSTELLE	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U269	HOW_APPLICATION	f83r	B3	B3-S020	E269	lchedy	PROC120	LEITEN · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U270	HOW_APPLICATION	f83r	B3	B3-S021	E270	qokaiin	PROC038	ANSETZEN · SOLLMASS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U271	HOW_APPLICATION	f83r	B3	B3-S021	E271	shcthy	PROC014	BEREITEN · POSTEN	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U272	HOW_APPLICATION	f83r	B3	B3-S021	E272	dal	PROC055	ZIELSTELLE	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U273	HOW_APPLICATION	f83r	B3	B3-S021	E273	sy	PROC019	POSTEN	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U274	HOW_APPLICATION	f83r	B3	B3-S021	E274	saiin	PROC009	SOLLMASS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U275	HOW_APPLICATION	f83r	B3	B3-S021	E275	shedal	PROC142	STEHENLASSEN · ZIELSTELLE	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U276	HOW_APPLICATION	f83r	B3	B3-S021	E276	shecthy	PROC143	HALTEN · KURZ · BEREITEN · POSTEN	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U277	HOW_APPLICATION	f83r	B3	B3-S021	E277	chey	PROC019	POSTEN	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U278	HOW_APPLICATION	f83r	B3	B3-S021	E278	tal	PROC055	ZIELSTELLE	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U279	HOW_APPLICATION	f83r	B3	B3-S021	E279	shcthy	PROC014	BEREITEN · POSTEN	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U280	HOW_APPLICATION	f83r	B3	B3-S021	E280	dalchdy	PROC144	ZIELSTELLE · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U281	HOW_APPLICATION	f83r	B3	B3-S022	E281	qotchedy	PROC145	DANACH · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U282	HOW_APPLICATION	f83r	B3	B3-S023	E282	lchedy	PROC120	LEITEN · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U283	HOW_APPLICATION	f83r	B3	B3-S024	E283	tchedy	PROC076	UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U284	HOW_APPLICATION	f83r	B3	B3-S025	E284	qokchdy	PROC082	ANSETZEN · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U285	HOW_APPLICATION	f83r	B3	B3-S026	E285	cheedar	PROC146	LANG · QUELLE	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U286	HOW_APPLICATION	f83r	B3	B3-S026	E286	chldaiin	PROC147	LEITEN · SOLLMASS	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U287	HOW_APPLICATION	f83r	B3	B3-S026	E287	chedy	PROC042	UMSETZEN · POSTEN	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U288	HOW_APPLICATION	f83r	B3	B3-S026	E288	qokain	PROC080	ANSETZEN · PORTION	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U289	HOW_APPLICATION	f83r	B3	B3-S026	E289	checthy	PROC014	BEREITEN · POSTEN	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U290	HOW_APPLICATION	f83r	B3	B3-S026	E290	chealror	PROC148	ZIELSTELLE · KUEHLEN · ANSATZ	unverbundener Zwischenbereich	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U291	HOW_APPLICATION	f83r	B3	B3-S026	E291	solkeedy	PROC098	SAMMELN · LANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U292	HOW_APPLICATION	f83r	B3	B3-S027	E292	qoteedy	PROC129	DANACH · LANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U293	HOW_APPLICATION	f83r	B3	B3-S028	E293	qokeey	PROC092	ANSETZEN · LANG · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U294	HOW_APPLICATION	f83r	B3	B3-S028	E294	qokedy	PROC067	ANSETZEN · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U295	HOW_APPLICATION	f83r	B3	B3-S029	E295	sol	PROC013	WEITER	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U296	HOW_APPLICATION	f83r	B3	B3-S029	E296	cheeety	PROC149	VOLL · BEARBEITEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U297	HOW_APPLICATION	f83r	B3	B3-S029	E297	qokedy	PROC067	ANSETZEN · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U298	HOW_APPLICATION	f83r	B3	B3-S030	E298	qoky	PROC008	ANSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U299	HOW_APPLICATION	f83r	B3	B3-S030	E299	saiin	PROC009	SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U300	HOW_APPLICATION	f83r	B3	B3-S030	E300	schedair	PROC150	UMSETZEN · WASSER	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U301	HOW_APPLICATION	f83r	B3	B3-S030	E301	otchedy	PROC145	DANACH · UMSETZEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U302	HOW_APPLICATION	f83r	B3	B3-S031	E302	qokeedy	PROC100	ANSETZEN · LANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U303	HOW_APPLICATION	f83r	B3	B3-S032	E303	chedain	PROC151	UMSETZEN · PORTION	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U304	HOW_APPLICATION	f83r	B3	B3-S032	E304	chedy	PROC042	UMSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U305	HOW_APPLICATION	f83r	B3	B3-S032	E305	qotedaiin	PROC152	DANACH · KURZ · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U306	HOW_APPLICATION	f83r	B3	B3-S032	E306	otaiin	PROC112	DANACH · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U307	HOW_APPLICATION	f83r	B3	B3-S032	E307	otedy	PROC135	DANACH · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U308	HOW_APPLICATION	f83r	B3	B3-S033	E308	ldy	PROC108	LEITEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U309	HOW_APPLICATION	f83r	B3	B3-S034	E309	soiiin	PROC097	ARBEITSGANG · STUFE	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U310	HOW_APPLICATION	f83r	B3	B3-S034	E310	checthy	PROC014	BEREITEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U311	HOW_APPLICATION	f83r	B3	B3-S034	E311	chety	PROC004	BEARBEITEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U312	HOW_APPLICATION	f83r	B3	B3-S034	E312	otaiin	PROC112	DANACH · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U313	HOW_APPLICATION	f83r	B3	B3-S034	E313	olsaly	PROC153	WEITER · ZIELSTELLE · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U314	HOW_APPLICATION	f83r	B3	B3-S034	E314	shedy	PROC078	STEHENLASSEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U315	HOW_APPLICATION	f83r	B4	B4-S001	E315	qokeedy	PROC100	ANSETZEN · LANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U316	HOW_APPLICATION	f83r	B4	B4-S002	E316	qolchey	PROC154	WEITER · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U317	HOW_APPLICATION	f83r	B4	B4-S002	E317	qokeey	PROC092	ANSETZEN · LANG · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U318	HOW_APPLICATION	f83r	B4	B4-S002	E318	qokedy	PROC067	ANSETZEN · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U319	HOW_APPLICATION	f83r	B4	B4-S003	E319	chedy	PROC042	UMSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U320	HOW_APPLICATION	f83r	B4	B4-S003	E320	otal	PROC131	DANACH · ZIELSTELLE	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U321	HOW_APPLICATION	f83r	B4	B4-S003	E321	otchey	PROC065	DANACH · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U322	HOW_APPLICATION	f83r	B4	B4-S003	E322	qokeey	PROC092	ANSETZEN · LANG · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U323	HOW_APPLICATION	f83r	B4	B4-S003	E323	qoky	PROC008	ANSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U324	HOW_APPLICATION	f83r	B4	B4-S003	E324	tol	PROC013	WEITER	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U325	HOW_APPLICATION	f83r	B4	B4-S003	E325	shedy	PROC078	STEHENLASSEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U326	HOW_APPLICATION	f83r	B4	B4-S004	E326	qokylddy	PROC155	ANSETZEN · POSTEN · BEFESTIGEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U327	HOW_APPLICATION	f83r	B4	B4-S005	E327	dain	PROC156	PORTION	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U328	HOW_APPLICATION	f83r	B4	B4-S005	E328	chedy	PROC042	UMSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U329	HOW_APPLICATION	f83r	B4	B4-S005	E329	qokeedy	PROC100	ANSETZEN · LANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U330	HOW_APPLICATION	f83r	B4	B4-S006	E330	shckhedy	PROC099	HALTEN · DURCHLASS · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U331	HOW_APPLICATION	f83r	B4	B4-S007	E331	shckhedy	PROC099	HALTEN · DURCHLASS · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U332	HOW_APPLICATION	f83r	B4	B4-S008	E332	saiin	PROC009	SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U333	HOW_APPLICATION	f83r	B4	B4-S008	E333	cheeky	PROC046	WAERMEN · LANG · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U334	HOW_APPLICATION	f83r	B4	B4-S008	E334	sheey	PROC157	HALTEN · LANG · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U335	HOW_APPLICATION	f83r	B4	B4-S008	E335	qokedy	PROC067	ANSETZEN · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U336	HOW_APPLICATION	f83r	B4	B4-S009	E336	shedy	PROC078	STEHENLASSEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U337	HOW_APPLICATION	f83r	B4	B4-S010	E337	oldy	PROC047	WEITER · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U338	HOW_APPLICATION	f83r	B4	B4-S011	E338	saiin	PROC009	SOLLMASS	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U339	HOW_APPLICATION	f83r	B4	B4-S011	E339	cheky	PROC083	WAERMEN · KURZ · POSTEN	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U340	HOW_APPLICATION	f83r	B4	B4-S011	E340	okeeol	PROC158	ANSETZEN · LANG · WEITER	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U341	HOW_APPLICATION	f83r	B4	B4-S011	E341	okain	PROC080	ANSETZEN · PORTION	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U342	HOW_APPLICATION	f83r	B4	B4-S011	E342	chdy	PROC042	UMSETZEN · POSTEN	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U343	HOW_APPLICATION	f83r	B4	B4-S011	E343	sol	PROC013	WEITER	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U344	HOW_APPLICATION	f83r	B4	B4-S011	E344	lkedy	PROC159	LEITEN · ZUGEBEN · KURZ · SCHLUSS	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U345	HOW_APPLICATION	f83r	B4	B4-S012	E345	lchedy	PROC120	LEITEN · UMSETZEN · SCHLUSS	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U346	HOW_APPLICATION	f83r	B4	B4-S013	E346	qokol	PROC160	ANSETZEN · WEITER	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U347	HOW_APPLICATION	f83r	B4	B4-S013	E347	shedy	PROC078	STEHENLASSEN · SCHLUSS	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U348	HOW_APPLICATION	f83r	B4	B4-S014	E348	or	PROC016	ANSATZ	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U349	HOW_APPLICATION	f83r	B4	B4-S014	E349	chey	PROC019	POSTEN	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U350	HOW_APPLICATION	f83r	B4	B4-S014	E350	qockhey	PROC161	ARBEITSGANG · DURCHLASS · KURZ · POSTEN	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U351	HOW_APPLICATION	f83r	B4	B4-S014	E351	dairydy	PROC162	WASSER · POSTEN · SCHLUSS	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U352	HOW_APPLICATION	f83r	B4	B4-S015	E352	qokain	PROC080	ANSETZEN · PORTION	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U353	HOW_APPLICATION	f83r	B4	B4-S015	E353	shey	PROC031	HALTEN · LANG · POSTEN	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U354	HOW_APPLICATION	f83r	B4	B4-S015	E354	kain	PROC069	ZUGEBEN · PORTION	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U355	HOW_APPLICATION	f83r	B4	B4-S015	E355	chckhal	PROC163	ENTNEHMEN · DURCHLASS · ZIELSTELLE	linke Hauptstation mit offenem Fransenlauf	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U356	HOW_APPLICATION	f83r	B4	B4-S015	E356	solkey	PROC164	SAMMELN · KURZ · POSTEN	rechte Hauptstation mit S-Lauf und Mehrarmknoten	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U357	HOW_APPLICATION	f83r	B4	B4-S015	E357	lchedy	PROC120	LEITEN · UMSETZEN · SCHLUSS	rechte Hauptstation mit S-Lauf und Mehrarmknoten	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U358	HOW_APPLICATION	f83r	B4	B4-S016	E358	qolkain	PROC070	WEITER · ZUGEBEN · PORTION	rechte Hauptstation mit S-Lauf und Mehrarmknoten	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U359	HOW_APPLICATION	f83r	B4	B4-S016	E359	dal	PROC055	ZIELSTELLE	rechte Hauptstation mit S-Lauf und Mehrarmknoten	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U360	HOW_APPLICATION	f83r	B4	B4-S016	E360	skar	PROC165	ZUGEBEN · QUELLE	rechte Hauptstation mit S-Lauf und Mehrarmknoten	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U361	HOW_APPLICATION	f83r	B4	B4-S016	E361	shedy	PROC078	STEHENLASSEN · SCHLUSS	rechte Hauptstation mit S-Lauf und Mehrarmknoten	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U362	HOW_APPLICATION	f83r	B5	B5-S001	E362	otchdy	PROC166	DANACH · UMSETZEN · SCHLUSS	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U363	HOW_APPLICATION	f83r	B5	B5-S002	E363	qokchdy	PROC082	ANSETZEN · UMSETZEN · SCHLUSS	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U364	HOW_APPLICATION	f83r	B5	B5-S003	E364	shedal	PROC142	STEHENLASSEN · ZIELSTELLE	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U365	HOW_APPLICATION	f83r	B5	B5-S003	E365	dal	PROC055	ZIELSTELLE	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U366	HOW_APPLICATION	f83r	B5	B5-S003	E366	cheol	PROC013	WEITER	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U367	HOW_APPLICATION	f83r	B5	B5-S003	E367	lol	PROC167	LEITEN · WEITER	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U368	HOW_APPLICATION	f83r	B5	B5-S003	E368	chdal	PROC168	UMSETZEN · ZIELSTELLE	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U369	HOW_APPLICATION	f83r	B5	B5-S003	E369	aiin	PROC009	SOLLMASS	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U370	HOW_APPLICATION	f83r	B5	B5-S003	E370	sol	PROC013	WEITER	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U371	HOW_APPLICATION	f83r	B5	B5-S003	E371	daiiin	PROC169	ZWEI · STUFE	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U372	HOW_APPLICATION	f83r	B5	B5-S003	E372	chedy	PROC042	UMSETZEN · POSTEN	linke Fransenstation im B5-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
