page	locus	target_surfaces	zl3b_line	v27_tokenwise_de	v28_tokenwise_de	v28_working_reading_de	complete_v28
f66r	f66r.52	chckhy	ykshedy chady cthdy qokees cheeo okcho dy chekeey chedy chckhy	[ykshedy:?] | [chady:?] | [cthdy:?] | [qokees:?] | [cheeo:?] | [okcho:?] | [dy:?] | [chekeey:?] | trocken in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang	[ykshedy:?] | [chady:?] | [cthdy:?] | [qokees:?] | [cheeo:?] | [okcho:?] | [dy:?] | [chekeey:?] | trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang	[ykshedy:?]; [chady:?]; [cthdy:?]; [qokees:?]; [cheeo:?]; [okcho:?]; [dy:?]; [chekeey:?]; trocken in der Mitte des Grades, abgeschlossen; Arzneikompositum: trocken, Gradanfang	False
f66r	f66r.73	chckhedy	ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor	[ysheeod:?] | [qoteeod:?] | kaltes Material | heiß am Anfang des Grades | trockene Arzneimischung in der Gradmitte, abgeschlossen | feucht in der Mitte des Grades | [dcheol:?] | [cheky:?] | trocken angesetzte Zubereitung | [dor:?]	[ysheeod:?] | [qoteeod:?] | kaltes Material | heiß am Anfang des Grades | Arzneikompositum: trocken, Gradmitte, abgeschlossen | feucht in der Mitte des Grades | [dcheol:?] | [cheky:?] | trocken angesetzte Zubereitung | [dor:?]	[ysheeod:?]; [qoteeod:?]; kaltes Material; heiß am Anfang des Grades; Arzneikompositum: trocken, Gradmitte, abgeschlossen; feucht in der Mitte des Grades; [dcheol:?]; [cheky:?]; trocken angesetzte Zubereitung; [dor:?]	False
f66v	f66v.12	chckhy	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | [dal:?] | [chekal:?] | trockene Arzneimischung am Gradanfang | [kal:?] | [kal:?] | abgemessene Fraktion I | [chkchody:?]	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | [dal:?] | [chekal:?] | Arzneikompositum: trocken, Gradanfang | [kal:?] | [kal:?] | abgemessene Fraktion I | [chkchody:?]	[qekar:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; [cheky:?]; [dal:?]; [chekal:?]; Arzneikompositum: trocken, Gradanfang; [kal:?]; [kal:?]; abgemessene Fraktion I; [chkchody:?]	False
f66v	f66v.4	chckhy	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | trockene Arzneimischung am Gradanfang | [dal:?] | [ko:?] | [dal:?] | [chekal:?] | [dal:?]	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | Arzneikompositum: trocken, Gradanfang | [dal:?] | [ko:?] | [dal:?] | [chekal:?] | [dal:?]	[shokeshy:?]; Grad-/Maßwert III; [cheos:?]; trocken-kalte gebundene Form; Materialmaß; Arzneikompositum: trocken, Gradanfang; [dal:?]; [ko:?]; [dal:?]; [chekal:?]; [dal:?]	False
f6r	f6r.2	chckhy	daiin chckhy chor chor kar cthy cthor chotols	Grad-/Maßwert III | trockene Arzneimischung am Gradanfang | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | [kar:?] | CTH-Drogenmaterial | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chotols:?]	Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | [kar:?] | CTH-Drogenmaterial | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chotols:?]	Grad-/Maßwert III; Arzneikompositum: trocken, Gradanfang; Pflanzen-/Reproduktionsteil; Pflanzen-/Reproduktionsteil; [kar:?]; CTH-Drogenmaterial; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; [chotols:?]	False
f6v	f6v.2	chckhy	oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin	[oees:?] | Pflanzen-/Reproduktionsteil | trockene Arzneimischung am Gradanfang | [qoekchar:?] | [cheas:?] | [odaiiin:?] | heiß und trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | trocken, Grad III	[oees:?] | Pflanzen-/Reproduktionsteil | Arzneikompositum: trocken, Gradanfang | [qoekchar:?] | [cheas:?] | [odaiiin:?] | heiß und trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | trocken, Grad III	[oees:?]; Pflanzen-/Reproduktionsteil; Arzneikompositum: trocken, Gradanfang; [qoekchar:?]; [cheas:?]; [odaiiin:?]; heiß und trocken in der Mitte des Grades; Pflanzen-/Reproduktionsteil; trocken, Grad III	False
f6v	f6v.4	shckhy	y shckhy ytchoy s os y jajy dchy dey okody ytody	[y:?] | [shckhy:?] | [ytchoy:?] | [s:?] | [os:?] | [y:?] | [jajy:?] | [dchy:?] | [dey:?] | [okody:?] | [ytody:?]	[y:?] | Arzneikompositum: feucht, Gradanfang | [ytchoy:?] | [s:?] | [os:?] | [y:?] | [jajy:?] | [dchy:?] | [dey:?] | [okody:?] | [ytody:?]	[y:?]; Arzneikompositum: feucht, Gradanfang; [ytchoy:?]; [s:?]; [os:?]; [y:?]; [jajy:?]; [dchy:?]; [dey:?]; [okody:?]; [ytody:?]	False
f75r	f75r.10	chckhy	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	[dshor:?] | [qotar:?] | trocken am Anfang des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß, Grad II | trockene Arzneimischung am Gradanfang | [dy:?] | kalter Ansatz in der Mitte des Grades | kalt in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	[dshor:?] | [qotar:?] | trocken am Anfang des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [dy:?] | kalter Ansatz in der Mitte des Grades | kalt in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	[dshor:?]; [qotar:?]; trocken am Anfang des Grades, abgeschlossen; feucht in der Mitte des Grades; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; [dy:?]; kalter Ansatz in der Mitte des Grades; kalt in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz	False
f75r	f75r.14	chckhy	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	[sain:?] | [al:?] | [keishy:?] | heiß, Grad II | [dy:?] | [olshedy:?] | heiß, Grad II | trockene Arzneimischung am Gradanfang | heiß, Grad II | [otar:?] | [aly:?]	[sain:?] | [al:?] | [keishy:?] | heiß, Grad II | [dy:?] | [olshedy:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | heiß, Grad II | [otar:?] | [aly:?]	[sain:?]; [al:?]; [keishy:?]; heiß, Grad II; [dy:?]; [olshedy:?]; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; heiß, Grad II; [otar:?]; [aly:?]	False
f75r	f75r.25	shckhy	sain shckhy qokeedy shy dy qokeedy lchedy ram	[sain:?] | [shckhy:?] | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades | [dy:?] | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | Wurzel/Wurzeldroge: Maß-/Einheitsform I	[sain:?] | Arzneikompositum: feucht, Gradanfang | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades | [dy:?] | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | Wurzel/Wurzeldroge: Maß-/Einheitsform I	[sain:?]; Arzneikompositum: feucht, Gradanfang; heiß am Ende des Grades, abgeschlossen; feucht am Anfang des Grades; [dy:?]; heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz; Wurzel/Wurzeldroge: Maß-/Einheitsform I	False
f75r	f75r.31	chckhy	dshedy qokey chckhy qokar shedy chey qoked qokedy daldy	[dshedy:?] | heiß in der Mitte des Grades | trockene Arzneimischung am Gradanfang | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [qoked:?] | heiß in der Mitte des Grades, abgeschlossen | [daldy:?]	[dshedy:?] | heiß in der Mitte des Grades | Arzneikompositum: trocken, Gradanfang | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [qoked:?] | heiß in der Mitte des Grades, abgeschlossen | [daldy:?]	[dshedy:?]; heiß in der Mitte des Grades; Arzneikompositum: trocken, Gradanfang; heiße Portion; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades; [qoked:?]; heiß in der Mitte des Grades, abgeschlossen; [daldy:?]	False
f75r	f75r.45	shckhy	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin	eingeweichte Samen/Saat | [shckhy:?] | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [sarol:?] | kalter Ansatz am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	eingeweichte Samen/Saat | Arzneikompositum: feucht, Gradanfang | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [sarol:?] | kalter Ansatz am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	eingeweichte Samen/Saat; Arzneikompositum: feucht, Gradanfang; heiß in der Mitte des Grades; heißer Ansatz in der Mitte des Grades, abgeschlossen; [sarol:?]; kalter Ansatz am Anfang des Grades; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen	False
f75r	f75r.8	chckhy	sor chey qokardy dsheckhy qokain chckhy lshedy okeedy	Samenportion | trocken in der Mitte des Grades | [qokardy:?] | [dsheckhy:?] | heiß, Grad II | trockene Arzneimischung am Gradanfang | eingeweichtes Drogenholz | heißer Ansatz am Ende des Grades, abgeschlossen	Samenportion | trocken in der Mitte des Grades | [qokardy:?] | [dsheckhy:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | eingeweichtes Drogenholz | heißer Ansatz am Ende des Grades, abgeschlossen	Samenportion; trocken in der Mitte des Grades; [qokardy:?]; [dsheckhy:?]; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; eingeweichtes Drogenholz; heißer Ansatz am Ende des Grades, abgeschlossen	False
f75r	f75r.9	checkhy	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	heiß und trocken am Anfang des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?] | heiß in der Mitte des Grades, abgeschlossen | heiß im qo-Rahmen, Grad I | [checkhy:?] | heiße Portion | [olchedy:?] | Saat-Rohstoff I	heiß und trocken am Anfang des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?] | heiß in der Mitte des Grades, abgeschlossen | heiß im qo-Rahmen, Grad I | trockenes Arzneikompositum am Gradanfang | heiße Portion | [olchedy:?] | Saat-Rohstoff I	heiß und trocken am Anfang des Grades, abgeschlossen; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [lo:?]; heiß in der Mitte des Grades, abgeschlossen; heiß im qo-Rahmen, Grad I; trockenes Arzneikompositum am Gradanfang; heiße Portion; [olchedy:?]; Saat-Rohstoff I	False
f75v	f75v.14	sheckhy	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	[qol:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [qokaly:?] | Samenportion | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [olshty:?] | [qokydy:?]	[qol:?] | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [qokaly:?] | Samenportion | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [olshty:?] | [qokydy:?]	[qol:?]; feuchtes Arzneikompositum am Gradanfang; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; [qokaly:?]; Samenportion; trocken in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; [olshty:?]; [qokydy:?]	False
f75v	f75v.17	sheckhy	sal shed ykain qokain sheckhy ld saiin ckhy lshedy	Saat-Rohstoff I | [shed:?] | [ykain:?] | heiß, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | [ld:?] | Samen/Saatgut, Typ/Charge III | [ckhy:?] | eingeweichtes Drogenholz	Saat-Rohstoff I | [shed:?] | [ykain:?] | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | [ld:?] | Samen/Saatgut, Typ/Charge III | [ckhy:?] | eingeweichtes Drogenholz	Saat-Rohstoff I; [shed:?]; [ykain:?]; heiß, Grad II; feuchtes Arzneikompositum am Gradanfang; [ld:?]; Samen/Saatgut, Typ/Charge III; [ckhy:?]; eingeweichtes Drogenholz	False
f75v	f75v.3	chckhy	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	Samenportion | [sheky:?] | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?] | Grad-/Maßwert III | trockene Arzneimischung am Gradanfang | heiße Holzfraktion I | trockene Arzneimischung am Gradanfang | [rom:?]	Samenportion | [sheky:?] | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?] | Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | heiße Holzfraktion I | Arzneikompositum: trocken, Gradanfang | [rom:?]	Samenportion; [sheky:?]; heiß, Grad II; Ansatz aus heißem Rohstoff, Form I; [dal:?]; [olchedy:?]; Grad-/Maßwert III; Arzneikompositum: trocken, Gradanfang; heiße Holzfraktion I; Arzneikompositum: trocken, Gradanfang; [rom:?]	False
f75v	f75v.44	sheckhy	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	[olshees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | heiß am Ende des Grades | [qolchedy:?] | [chealy:?]	[olshees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchtes Arzneikompositum am Gradanfang | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | heiß am Ende des Grades | [qolchedy:?] | [chealy:?]	[olshees:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; [qol:?]; trocken in der Mitte des Grades, abgeschlossen; [qol:?]; heiß am Ende des Grades; [qolchedy:?]; [chealy:?]	False
f75v	f75v.46	sheckhy	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	[ychey:?] | kalt im qo-Rahmen, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lsheckhy:?] | heiß, Grad II | [dal:?] | kalt; nominal kaltes Gut/Material | [olchedy:?]	[ychey:?] | kalt im qo-Rahmen, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lsheckhy:?] | heiß, Grad II | [dal:?] | kalt; nominal kaltes Gut/Material | [olchedy:?]	[ychey:?]; kalt im qo-Rahmen, Grad II; feuchtes Arzneikompositum am Gradanfang; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; [lsheckhy:?]; heiß, Grad II; [dal:?]; kalt; nominal kaltes Gut/Material; [olchedy:?]	False
f75v	f75v.48	shckhy	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	[qokear:?] | trocken in der Mitte des Grades, abgeschlossen | [shckhy:?] | Materialmaß | [ycheedy:?] | [saino:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | heiße Portion | [otar:?] | [dal:?] | Grad-/Maßwert III	[qokear:?] | trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | Materialmaß | [ycheedy:?] | [saino:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | heiße Portion | [otar:?] | [dal:?] | Grad-/Maßwert III	[qokear:?]; trocken in der Mitte des Grades, abgeschlossen; Arzneikompositum: feucht, Gradanfang; Materialmaß; [ycheedy:?]; [saino:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades, abgeschlossen; heiße Portion; [otar:?]; [dal:?]; Grad-/Maßwert III	False
f75v	f75v.5	shckhy	dl shckhy kain olchey qokain dalyrd dl shedy qoteedy cthedy loly	[dl:?] | [shckhy:?] | heiß, Grad II | [olchey:?] | heiß, Grad II | [dalyrd:?] | [dl:?] | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [cthedy:?] | [loly:?]	[dl:?] | Arzneikompositum: feucht, Gradanfang | heiß, Grad II | [olchey:?] | heiß, Grad II | [dalyrd:?] | [dl:?] | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [cthedy:?] | [loly:?]	[dl:?]; Arzneikompositum: feucht, Gradanfang; heiß, Grad II; [olchey:?]; heiß, Grad II; [dalyrd:?]; [dl:?]; feucht in der Mitte des Grades, abgeschlossen; kalt am Ende des Grades, abgeschlossen; [cthedy:?]; [loly:?]	False
f75v	f75v.68	chckhey	o cthey shedy otol chckhey ldy	[o:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | feucht in der Mitte des Grades, abgeschlossen | kaltes Zubereitungsgut | trockene Arzneimischung in der Gradmitte | [ldy:?]	[o:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | feucht in der Mitte des Grades, abgeschlossen | kaltes Zubereitungsgut | Arzneikompositum: trocken, Gradmitte | [ldy:?]	[o:?]; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; feucht in der Mitte des Grades, abgeschlossen; kaltes Zubereitungsgut; Arzneikompositum: trocken, Gradmitte; [ldy:?]	False
f76r	f76r.11	chckhy	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	[qotedshedy:?] | [qorain:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | [raiiin:?] | [chekain:?] | Grad-/Maßwert II | trockene Arzneimischung am Gradanfang | Saat-Rohstoff I | kalter Ansatz am Anfang des Grades	[qotedshedy:?] | [qorain:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | [raiiin:?] | [chekain:?] | Grad-/Maßwert II | Arzneikompositum: trocken, Gradanfang | Saat-Rohstoff I | kalter Ansatz am Anfang des Grades	[qotedshedy:?]; [qorain:?]; kalter Ansatz am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Anfang des Grades, abgeschlossen; [raiiin:?]; [chekain:?]; Grad-/Maßwert II; Arzneikompositum: trocken, Gradanfang; Saat-Rohstoff I; kalter Ansatz am Anfang des Grades	False
f76r	f76r.13	chckhey|sheckhey	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	heiß am Ende des Grades, abgeschlossen | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | trockene Arzneimischung in der Gradmitte | Ansatz aus heißem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | feuchte Arzneimischung, Mittelgrad, gebunden | heißer Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | [dal:?] | [y:?] | [kal:?] | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I	heiß am Ende des Grades, abgeschlossen | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Arzneikompositum: trocken, Gradmitte | Ansatz aus heißem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | feuchtes Arzneikompositum in der Gradmitte | heißer Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | [dal:?] | [y:?] | [kal:?] | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I	heiß am Ende des Grades, abgeschlossen; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; Arzneikompositum: trocken, Gradmitte; Ansatz aus heißem Rohstoff, Form I; heiß, Grad III, im Ansatzrahmen; feuchtes Arzneikompositum in der Gradmitte; heißer Ansatz am Ende des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades; [dal:?]; [y:?]; [kal:?]; trocken in der Mitte des Grades, abgeschlossen; Samenfraktion I	False
f76r	f76r.16	shckhy|checkhy	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair	[qotes:?] | trocken in der Mitte des Grades, abgeschlossen | [shckhy:?] | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | heiß, Grad II | [checkhy:?] | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades | kalt im qo-Rahmen, Grad II | [chekair:?]	[qotes:?] | trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | heiß, Grad II | trockenes Arzneikompositum am Gradanfang | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades | kalt im qo-Rahmen, Grad II | [chekair:?]	[qotes:?]; trocken in der Mitte des Grades, abgeschlossen; Arzneikompositum: feucht, Gradanfang; heiß am Ende des Grades; heißer Ansatz am Ende des Grades; heiß, Grad II; trockenes Arzneikompositum am Gradanfang; heiß am Ende des Grades, abgeschlossen; kalt in der Mitte des Grades; kalt im qo-Rahmen, Grad II; [chekair:?]	False
f76r	f76r.20	chckhy|shckhy	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	[dshedy:?] | [qo:?] | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades | [qolchey:?] | kalt im qo-Rahmen, Grad II | trockene Arzneimischung am Gradanfang | [shckhy:?] | [lchar:?] | [okar:?] | [alchdy:?]	[dshedy:?] | [qo:?] | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades | [qolchey:?] | kalt im qo-Rahmen, Grad II | Arzneikompositum: trocken, Gradanfang | Arzneikompositum: feucht, Gradanfang | [lchar:?] | [okar:?] | [alchdy:?]	[dshedy:?]; [qo:?]; trocken in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz; heiß in der Mitte des Grades; [qolchey:?]; kalt im qo-Rahmen, Grad II; Arzneikompositum: trocken, Gradanfang; Arzneikompositum: feucht, Gradanfang; [lchar:?]; [okar:?]; [alchdy:?]	False
f76r	f76r.23	chckhy	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | trockene Arzneimischung am Gradanfang | [olchy:?] | [l:?] | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | [olaiin:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [olchy:?] | [l:?] | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | [olaiin:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	feucht am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; [olchy:?]; [l:?]; Menge-/Klassenwert II; feucht in der Mitte des Grades, abgeschlossen; [olaiin:?]; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades	False
f76r	f76r.25	chckhy	qoloin chey qokeey lchedy chckhy chey ky chey qolal lklchey lchedy chey llaiir y	[qoloin:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | trockene Arzneimischung am Gradanfang | trocken in der Mitte des Grades | heiß am Anfang des Grades | trocken in der Mitte des Grades | [qolal:?] | [lklchey:?] | getrocknetes Drogenholz | trocken in der Mitte des Grades | [llaiir:?] | [y:?]	[qoloin:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | Arzneikompositum: trocken, Gradanfang | trocken in der Mitte des Grades | heiß am Anfang des Grades | trocken in der Mitte des Grades | [qolal:?] | [lklchey:?] | getrocknetes Drogenholz | trocken in der Mitte des Grades | [llaiir:?] | [y:?]	[qoloin:?]; trocken in der Mitte des Grades; heiß am Ende des Grades; getrocknetes Drogenholz; Arzneikompositum: trocken, Gradanfang; trocken in der Mitte des Grades; heiß am Anfang des Grades; trocken in der Mitte des Grades; [qolal:?]; [lklchey:?]; getrocknetes Drogenholz; trocken in der Mitte des Grades; [llaiir:?]; [y:?]	False
