dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	favored_axis_not_automatic	gdt738_render_de	dimension_dispatch	scalar_rival_classes	state_mode	state_mode_evidence_tier	state_mode_reason	favored_axis_locally_supported	carrier_dispatch	selecting_anchor_distance	carrier_anchor_distance	dispatch_evidence_tier	eligible_anchor_r1	eligible_anchor_r2	eligible_anchor_r3	eligible_anchor_r5	eligible_anchor_count_r2	eligible_anchor_count_r3	eligible_anchor_count_r5	r2_axis_counts	selecting_evidence	competing_local_evidence	gdt739_working_render_de	specific_local_dispatch	axis_specific_dispatch	carrier_locally_bound	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export
G739-D0085	G738-P0085	G737-O0628	f78r	f78r.32	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR_CONFLICT	AMOUNT_DOSE|QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	1	1	DIRECT_R1	1	1	1	1	3	3	3	AMOUNT:1|CLOSE:1|HOT:3|MATERIAL:2|PREPARATION:1|PROCESS:2|VALUE:1	L1 dalky=Rohdroge I abmessen und leicht erhitzen [HOT|AMOUNT|MATERIAL|PROCESS] || R1 ykeedy=Eintrag: heiß am Gradende, abgeschlossen [HOT|VALUE|CLOSE]	R2 okaly=Rohstoff-I-Ansatz leicht erhitzen und abschließen [HOT|MATERIAL|PREPARATION|PROCESS]	Skalarstufe II des Materials; Dimension offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0086	G738-P0086	G737-O0646	f79r	f79r.23	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0087	G738-P0087	G737-O0673	f80r	f80r.51	10	10	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0088	G738-P0088	G737-O0010	f103r	f103r.5	6	6	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	1	2	DIRECT_R1	1	1	1	1	2	2	2	COLD:1|HOT:1|PREPARATION:1|VALUE:2	L1 qokey=heiß in der Mitte des Grades [HOT|VALUE] || L2 oteey=kalter Ansatz am Ende des Grades [COLD|VALUE|PREPARATION]	NONE	Heißgrad I der Zubereitung	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0089	G738-P0089	G737-O0017	f103r	f103r.19	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0090	G738-P0090	G737-O0035	f103v	f103v.9	11	11	lkar	kar	H4	LAST	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0091	G738-P0091	G737-O0053	f104r	f104r.6	4	4	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0092	G738-P0092	G737-O0070	f104v	f104v.18	4	4	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	1	NA	DIRECT_R1	1	1	1	1	1	1	1	COLD:1|VALUE:1	R1 ytaiin=Eintrag: kalt, Stufe III [COLD|VALUE]	NONE	Kältegrad I	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0093	G738-P0093	G737-O0111	f106r	f106r.35	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	NA	1	DIRECT_R1	1	1	1	1	1	1	1	DRY:1|HOT:1|PREPARATION:1	L1 choky=heiß-trockene Zubereitung, Grundform [HOT|DRY|PREPARATION]	NONE	Skalarstufe I der Zubereitung; Dimension offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0094	G738-P0094	G737-O0135	f107r	f107r.33	10	10	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	NA	2	NEAR_R2	0	1	1	1	1	1	1	DRY:1|HOT:1|MATERIAL:1|PROCESS:1	L2 chky=getrocknete Droge leicht erhitzen [HOT|DRY|MATERIAL|PROCESS]	NONE	Skalarstufe I des Materials; Dimension offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0095	G738-P0095	G737-O0140	f107r	f107r.36	12	12	lkar	kar	H4	LAST	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0096	G738-P0096	G737-O0158	f107v	f107v.16	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0097	G738-P0097	G737-O0168	f107v	f107v.35	5	5	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0098	G738-P0098	G737-O0175	f107v	f107v.45	8	8	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0099	G738-P0099	G737-O0201	f108v	f108v.26	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0100	G738-P0100	G737-O0230	f111r	f111r.30	7	7	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	2	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0101	G738-P0101	G737-O0237	f111r	f111r.46	8	8	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0102	G738-P0102	G737-O0298	f113r	f113r.4	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0103	G738-P0103	G737-O0312	f113r	f113r.43	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0104	G738-P0104	G737-O0313	f113r	f113r.43	12	12	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0105	G738-P0105	G737-O0319	f113v	f113v.1	11	11	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0106	G738-P0106	G737-O0366	f115r	f115r.15	11	11	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL_PART	1	1	DIRECT_R1	1	1	1	1	1	1	1	MATERIAL:1|PART:1	R1 air=zweite Drogenfraktion [PART|MATERIAL]	NONE	Mengen-/Portionsstufe I des Materialteils	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0107	G738-P0107	G737-O0398	f115v	f115v.42	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	1	NA	DIRECT_R1	1	1	1	1	1	1	1	DRY:1|HOT:1|VALUE:1	L1 qokchey=heiß und trocken in der Mitte des Grades [HOT|DRY|VALUE]	NONE	Qualitätsstufe I im heiß/trocken-Feld	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0108	G738-P0108	G737-O0410	f116r	f116r.23	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0109	G738-P0109	G737-O0557	f75v	f75v.3	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0110	G738-P0110	G737-O0568	f76r	f76r.9	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0111	G738-P0111	G737-O0584	f76r	f76r.49	10	10	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0112	G738-P0112	G737-O0669	f80r	f80r.33	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	1	NA	DIRECT_R1	1	1	1	1	1	1	1	HOT:1|VALUE:1	L1 qokeey=heiß am Ende des Grades [HOT|VALUE]	NONE	Heißgrad I	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0113	G738-P0113	G737-O0764	f86v3	f86v3.20	8	8	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL_PART	1	1	DIRECT_R1	1	1	1	1	1	1	1	CLOSE:1|MATERIAL:1|PART:1	R1 ary=Drogenfraktion I, abgeschlossen [PART|MATERIAL|CLOSE]	NONE	Mengen-/Portionsstufe I des Materialteils	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0114	G738-P0114	G737-O0773	f86v6	f86v6.18	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0115	G738-P0115	G737-O0774	f86v6	f86v6.27	2	2	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe I; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0116	G738-P0116	G737-O0781	f86v6	f86v6.42	7	7	lkar	kar	H4	MIDDLE	SCALAR	I	HOT_OR_PART	erhitzte Teil-/Fraktionsstufe I; Träger offen	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	NA	2	NEAR_R2	0	1	1	1	1	1	1	COLD:1|MATERIAL:1	R2 qotol=kaltes Material [COLD|MATERIAL]	NONE	Skalarstufe I des Materials; Dimension offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0117	G738-P0117	G737-O0586	f76r	f76r.52	6	6	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	MOIST	Feucht-/Einweichresultat II; Träger offen	PROCESS_RESULT_AXIS_OPEN	NONE	PROCESS_RESULT	ENDPOINT_BEST_FIT	qokedy and shedy supply inherited endpoint or closure fields only	0	OPEN	NA	NA	ENDPOINT_BEST_FIT	0	0	0	0	0	0	0	NONE	NONE	NONE	Resultat-/Endstufe II; Zustandsachse offen; Träger offen	1	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0118	G738-P0118	G737-O0591	f76v	f76v.15	2	2	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	MOIST	Feucht-/Einweichresultat II; Träger offen	PROCESS_RESULT_AXIS_OPEN	NONE	PROCESS_RESULT	ENDPOINT_BEST_FIT	tchedy supplies an exact inherited endpoint while the material or dry continuation is not exact	0	OPEN	NA	NA	ENDPOINT_BEST_FIT	0	0	1	1	0	1	1	NONE	NONE	NONE	Resultat-/Endstufe II; Zustandsachse offen; Träger offen	1	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0119	G738-P0119	G737-O0725	f83r	f83r.7	2	2	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	MOIST	Feucht-/Einweichresultat II; Träger offen	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DEFAULT_STATE	no occurrence-specific result override	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	1	1	1	1	1	1	HOT:1|VALUE:1	NONE	R2 qoky=heiß am Anfang des Grades [HOT|VALUE]	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0120	G738-P0120	G737-O0729	f83r	f83r.9	4	4	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	MOIST	Feucht-/Einweichresultat II; Träger offen	PROCESS_RESULT_AXIS_OPEN	NONE	PROCESS_RESULT	ENDPOINT_BEST_FIT	qokedy and qokchdy are exact inherited closure fields	0	OPEN	NA	NA	ENDPOINT_BEST_FIT	0	0	0	0	0	0	0	NONE	NONE	NONE	Resultat-/Endstufe II; Zustandsachse offen; Träger offen	1	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0121	G738-P0121	G737-O0001	f100r	f100r.12	1	1	pcheol	cheol	H1	FIRST	STATE	NA	DRY	Trockenstatus-Eintrag; Träger offen	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0122	G738-P0122	G737-O0101	f106r	f106r.13	1	1	pcheol	cheol	H1	FIRST	STATE	NA	DRY	Trockenstatus-Eintrag; Träger offen	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	0	PREPARATION	NA	2	NEAR_R2	0	1	1	1	1	2	2	COLD:1|PREPARATION:1|VALUE:1	R2 otey=kalter Ansatz in der Mitte des Grades [COLD|VALUE|PREPARATION]	NONE	Status-Eintrag der Zubereitung; Zustandsachse offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0123	G738-P0123	G737-O0325	f113v	f113v.15	8	8	pcheol	cheol	H1	MIDDLE	STATE	NA	DRY	trocken; Träger offen	QUALITY_STATE_DRY_LOCAL	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	1	MATERIAL	1	1	DIRECT_R1	1	1	1	1	1	1	1	AMOUNT:1|DRY:1|HOT:1|MATERIAL:1|VALUE:1	R1 kcheor=eine Portion bis zur Mittelstufe heiß getrocknete Droge [HOT|DRY|AMOUNT|VALUE|MATERIAL]	NONE	Trockenstatus des Materials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0124	G738-P0124	G737-O0334	f113v	f113v.25	5	5	pcheol	cheol	H1	MIDDLE	STATE	NA	DRY	trocken; Träger offen	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	0	PREPARATION	NA	1	DIRECT_R1	1	1	1	1	2	2	2	COLD:1|MATERIAL:1|PREPARATION:1|VALUE:1	L1 otey=kalter Ansatz in der Mitte des Grades [COLD|VALUE|PREPARATION]	R2 cthol=Pflanzendrogenstoff [MATERIAL]	Statusfeld der Zubereitung; Zustandsachse offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0125	G738-P0125	G737-O0482	f3r	f3r.11	1	1	pcheol	cheol	H1	FIRST	STATE	NA	DRY	Trockenstatus-Eintrag; Träger offen	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0126	G738-P0126	G737-O0517	f52v	f52v.7	1	1	pcheol	cheol	H1	FIRST	STATE	NA	DRY	Trockenstatus-Eintrag; Träger offen	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	0	MATERIAL	NA	2	NEAR_R2	0	1	1	1	1	1	1	AMOUNT:1|MATERIAL:1	R2 cthor=eine Portion Pflanzendroge [AMOUNT|MATERIAL]	NONE	Status-Eintrag des Materials; Zustandsachse offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0127	G738-P0127	G737-O0617	f77v	f77v.29	6	6	pcheol	cheol	H1	MIDDLE	STATE	NA	DRY	trocken; Träger offen	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	2	2	NONE	NONE	NONE	Statusfeld; Zustandsachse offen; Träger offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0128	G738-P0128	G737-O0677	f80v	f80v.6	3	3	pcheol	cheol	H1	MIDDLE	STATE	NA	DRY	trocken; Träger offen	QUALITY_STATE_DRY_LOCAL	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	1	MATERIAL	2	2	NEAR_R2	0	1	1	1	1	1	2	COLD:1|DRY:1|MATERIAL:1	L2 tcheol=kalt-trockener Drogenstoff [COLD|DRY|MATERIAL]	NONE	Trockenstatus des Materials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
