window_id	patch_id	occurrence_id	page	locus	target_ordinal	target_surface	target_position	side	signed_offset	distance	neighbor_ordinal	neighbor_surface	neighbor_reader_exact	neighbor_semantic_value_de	neighbor_confidence_level	neighbor_unknown_v99r7	neighbor_composition_semantic_credit	strict_initial_head_neighbor	another_gdt738_target	retired_patient_words	axis_tags	scalar_host_types	eligible_local_anchor	ineligibility_reasons	head_or_body_lexeme_credit	component_export_credit
G739-N00718	G738-P0098	G737-O0175	f107v	f107v.45	8	lkar	MIDDLE	R	2	2	10	al	1	Rohstoffklasse I	NA	0	0	0	0	NONE	VALUE|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00719	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	L	-5	5	4	shedy	0	feucht in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	MOIST|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00720	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	L	-4	4	5	qokeeey	1	stark erhitzt, Endstufe III	NA	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00721	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	L	-3	3	6	dlaiin	0	[dlaiin:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00722	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	L	-2	2	7	ar	1	Drogenfraktion I	NA	0	0	0	0	NONE	PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00723	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	L	-1	1	8	or	1	Drogenportion	NA	0	0	0	0	NONE	AMOUNT|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00724	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	R	1	1	10	char	1	Trockenfraktion I	NA	0	0	0	0	NONE	DRY|PART	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00725	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	R	2	2	11	aiin	1	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00726	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	R	3	3	12	okal	1	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00727	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	R	4	4	13	ldyr	0	[ldyr:?]	NA	1	0	1	0	NONE	NONE	NONE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00728	G738-P0099	G737-O0201	f108v	f108v.26	9	lkar	MIDDLE	R	5	5	14	ls	1	eine Charge Holz	W2_PROVISIONAL_WORKING	0	0	1	0	holz	AMOUNT|VALUE	AMOUNT_DOSE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00729	G738-P0100	G737-O0230	f111r	f111r.30	7	lkar	MIDDLE	L	-5	5	2	qokeechy	1	[qokeechy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00730	G738-P0100	G737-O0230	f111r	f111r.30	7	lkar	MIDDLE	L	-4	4	3	qotchey	1	kalt und trocken in der Mitte des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	COLD|DRY|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N00731	G738-P0100	G737-O0230	f111r	f111r.30	7	lkar	MIDDLE	L	-3	3	4	chtar	1	[chtar:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00732	G738-P0100	G737-O0230	f111r	f111r.30	7	lkar	MIDDLE	L	-2	2	5	ar	1	Drogenfraktion I	NA	0	0	0	0	NONE	PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00733	G738-P0100	G737-O0230	f111r	f111r.30	7	lkar	MIDDLE	L	-1	1	6	chkeey	1	heiß-trocken, Endstufe	W1_WEAK_WORKING	0	0	0	0	NONE	HOT|DRY|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00734	G738-P0100	G737-O0230	f111r	f111r.30	7	lkar	MIDDLE	R	1	1	8	aiin	1	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00735	G738-P0100	G737-O0230	f111r	f111r.30	7	lkar	MIDDLE	R	2	2	9	chedy	1	trocken in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00736	G738-P0100	G737-O0230	f111r	f111r.30	7	lkar	MIDDLE	R	3	3	10	qokeey	1	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N00737	G738-P0100	G737-O0230	f111r	f111r.30	7	lkar	MIDDLE	R	4	4	11	qoirain	1	[qoirain:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00738	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	L	-5	5	3	lkeey	1	Drogenholz, heiß am Gradende	W3_SOLID_WORKING_THEORY	0	0	1	0	holz	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00739	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	L	-4	4	4	oteed	1	vollständig abgekühlt; abgezogen	W1_WEAK_WORKING	0	0	0	0	NONE	COLD	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00740	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	L	-3	3	5	lkeedy	1	Drogenholz, heiß am Gradende, abgeschlossen	W3_SOLID_WORKING_THEORY	0	0	1	0	holz	HOT|VALUE|MATERIAL|CLOSE	QUALITY_DEGREE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00741	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	L	-2	2	6	okeeshey	0	[okeeshey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00742	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	L	-1	1	7	chey	1	trocken in der Mitte des Grades	NA	0	0	0	0	NONE	DRY|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00743	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	R	1	1	9	al	1	Rohstoffklasse I	NA	0	0	0	0	NONE	VALUE|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00744	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	R	2	2	10	olchal	1	[olchal:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00745	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	R	3	3	11	or	1	Drogenportion	NA	0	0	0	0	NONE	AMOUNT|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00746	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	R	4	4	12	aiin	1	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00747	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	MIDDLE	R	5	5	13	cheom	0	[cheom:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00748	G738-P0102	G737-O0298	f113r	f113r.4	9	lkar	MIDDLE	L	-5	5	4	cheeody	1	vollständig getrockneter, fertiger Ansatz	W2_PROVISIONAL_WORKING	0	1	0	0	NONE	DRY|PREPARATION|CLOSE	NONE	0	COMPOSITION_CREDIT	0	0
G739-N00749	G738-P0102	G737-O0298	f113r	f113r.4	9	lkar	MIDDLE	L	-4	4	5	qokchedy	0	heiß und trocken in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	HOT|DRY|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00750	G738-P0102	G737-O0298	f113r	f113r.4	9	lkar	MIDDLE	L	-3	3	6	chckhody	1	[chckhody:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00751	G738-P0102	G737-O0298	f113r	f113r.4	9	lkar	MIDDLE	L	-2	2	7	qokedy	1	heiß in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	HOT|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00752	G738-P0102	G737-O0298	f113r	f113r.4	9	lkar	MIDDLE	L	-1	1	8	qotaly	1	[qotaly:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00753	G738-P0102	G737-O0298	f113r	f113r.4	9	lkar	MIDDLE	R	1	1	10	ar	1	Drogenfraktion I	NA	0	0	0	0	NONE	PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00754	G738-P0102	G737-O0298	f113r	f113r.4	9	lkar	MIDDLE	R	2	2	11	al	0	Rohstoffklasse I	NA	0	0	0	0	NONE	VALUE|MATERIAL	NONE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00755	G738-P0102	G737-O0298	f113r	f113r.4	9	lkar	MIDDLE	R	3	3	12	om	0	eine Handvoll Ansatz	NA	0	0	0	0	NONE	AMOUNT|PREPARATION	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00756	G738-P0103	G737-O0312	f113r	f113r.43	3	lkar	MIDDLE	L	-2	2	1	ykcheor	1	[ykcheor:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00757	G738-P0103	G737-O0312	f113r	f113r.43	3	lkar	MIDDLE	L	-1	1	2	sheeod	0	vollständig eingeweichten Ansatz abschließen	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	PREPARATION	NONE	0	READER_VARIANT	0	0
G739-N00758	G738-P0103	G737-O0312	f113r	f113r.43	3	lkar	MIDDLE	R	1	1	4	ar	1	Drogenfraktion I	NA	0	0	0	0	NONE	PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00759	G738-P0103	G737-O0312	f113r	f113r.43	3	lkar	MIDDLE	R	2	2	5	al	1	Rohstoffklasse I	NA	0	0	0	0	NONE	VALUE|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00760	G738-P0103	G737-O0312	f113r	f113r.43	3	lkar	MIDDLE	R	3	3	6	s	1	Samen-/Saatgutposten	NA	0	0	0	0	samen|saat	NONE	NONE	0	BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT|NO_SELECTING_AXIS	0	0
G739-N00761	G738-P0103	G737-O0312	f113r	f113r.43	3	lkar	MIDDLE	R	4	4	7	aiin	1	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00762	G738-P0103	G737-O0312	f113r	f113r.43	3	lkar	MIDDLE	R	5	5	8	cheeey	1	[cheeey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00763	G738-P0104	G737-O0313	f113r	f113r.43	12	lkar	MIDDLE	L	-5	5	7	aiin	1	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00764	G738-P0104	G737-O0313	f113r	f113r.43	12	lkar	MIDDLE	L	-4	4	8	cheeey	1	[cheeey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00765	G738-P0104	G737-O0313	f113r	f113r.43	12	lkar	MIDDLE	L	-3	3	9	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00766	G738-P0104	G737-O0313	f113r	f113r.43	12	lkar	MIDDLE	L	-2	2	10	chedy	1	trocken in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00767	G738-P0104	G737-O0313	f113r	f113r.43	12	lkar	MIDDLE	L	-1	1	11	lchey	1	Drogenholz, trocken gebunden, Form I	W3_SOLID_WORKING_THEORY	0	0	1	0	holz	DRY|MATERIAL	NONE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00768	G738-P0104	G737-O0313	f113r	f113r.43	12	lkar	MIDDLE	R	1	1	13	am	1	Maßeinheit I	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00769	G738-P0104	G737-O0313	f113r	f113r.43	12	lkar	MIDDLE	R	2	2	14	chedam	0	[chedam:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00770	G738-P0105	G737-O0319	f113v	f113v.1	11	lkar	MIDDLE	L	-5	5	6	opchedy	1	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	0	0	0	0	pulver	DRY	NONE	0	RETIRED_LITERAL_PATIENT	0	0
G739-N00771	G738-P0105	G737-O0319	f113v	f113v.1	11	lkar	MIDDLE	L	-4	4	7	qokeedody	1	[qokeedody:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00772	G738-P0105	G737-O0319	f113v	f113v.1	11	lkar	MIDDLE	L	-3	3	8	chey	0	trocken in der Mitte des Grades	NA	0	0	0	0	NONE	DRY|VALUE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00773	G738-P0105	G737-O0319	f113v	f113v.1	11	lkar	MIDDLE	L	-2	2	9	keeoy	0	[keeoy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00774	G738-P0105	G737-O0319	f113v	f113v.1	11	lkar	MIDDLE	L	-1	1	10	rol	1	Wurzelstoff	W3_SOLID_WORKING_THEORY	0	0	1	0	wurzel	MATERIAL	NONE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00775	G738-P0105	G737-O0319	f113v	f113v.1	11	lkar	MIDDLE	R	1	1	12	chsom	0	[chsom:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00776	G738-P0105	G737-O0319	f113v	f113v.1	11	lkar	MIDDLE	R	2	2	13	oky	0	heißer Ansatz am Anfang des Grades	NA	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00777	G738-P0106	G737-O0366	f115r	f115r.15	11	lkar	MIDDLE	L	-5	5	6	chedy	1	trocken in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00778	G738-P0106	G737-O0366	f115r	f115r.15	11	lkar	MIDDLE	L	-4	4	7	qotain	1	kalt im qo-Rahmen, Grad II	NA	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00779	G738-P0106	G737-O0366	f115r	f115r.15	11	lkar	MIDDLE	L	-3	3	8	chody	1	Trockenansatz, abgeschlossen	NA	0	0	0	0	NONE	DRY|PREPARATION|CLOSE	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00780	G738-P0106	G737-O0366	f115r	f115r.15	11	lkar	MIDDLE	L	-2	2	9	qotain	1	kalt im qo-Rahmen, Grad II	NA	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00781	G738-P0106	G737-O0366	f115r	f115r.15	11	lkar	MIDDLE	L	-1	1	10	cheol	1	trockener Drogenstoff	NA	0	0	0	0	NONE	DRY|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00782	G738-P0106	G737-O0366	f115r	f115r.15	11	lkar	MIDDLE	R	1	1	12	air	1	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	PART|MATERIAL	AMOUNT_DOSE	1	NONE	0	0
G739-N00783	G738-P0106	G737-O0366	f115r	f115r.15	11	lkar	MIDDLE	R	2	2	13	om	1	eine Handvoll Ansatz	NA	0	0	0	0	NONE	AMOUNT|PREPARATION	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00784	G738-P0107	G737-O0398	f115v	f115v.42	9	lkar	MIDDLE	L	-5	5	4	oteeol	1	[oteeol:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00785	G738-P0107	G737-O0398	f115v	f115v.42	9	lkar	MIDDLE	L	-4	4	5	keody	1	[keody:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00786	G738-P0107	G737-O0398	f115v	f115v.42	9	lkar	MIDDLE	L	-3	3	6	rcheey	1	trocken gebundene Wurzeldroge, Form II	W2_PROVISIONAL_WORKING	0	0	1	0	wurzel	DRY|MATERIAL	NONE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00787	G738-P0107	G737-O0398	f115v	f115v.42	9	lkar	MIDDLE	L	-2	2	7	lkchdy	0	[lkchdy:?]	NA	1	0	1	0	NONE	NONE	NONE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00788	G738-P0107	G737-O0398	f115v	f115v.42	9	lkar	MIDDLE	L	-1	1	8	qokchey	1	heiß und trocken in der Mitte des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|DRY|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N00789	G738-P0107	G737-O0398	f115v	f115v.42	9	lkar	MIDDLE	R	1	1	10	lkl	1	[lkl:?]	NA	1	0	1	0	NONE	NONE	NONE	0	OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00790	G738-P0107	G737-O0398	f115v	f115v.42	9	lkar	MIDDLE	R	2	2	11	rodam	1	ein Maß Wurzelansatz abmessen	W2_PROVISIONAL_WORKING	0	0	1	0	wurzel	AMOUNT|PREPARATION|PROCESS	AMOUNT_DOSE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00791	G738-P0108	G737-O0410	f116r	f116r.23	3	lkar	MIDDLE	L	-2	2	1	dain	1	Grad-/Maßwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00792	G738-P0108	G737-O0410	f116r	f116r.23	3	lkar	MIDDLE	L	-1	1	2	cheeteey	1	[cheeteey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00793	G738-P0108	G737-O0410	f116r	f116r.23	3	lkar	MIDDLE	R	1	1	4	shedy	1	feucht in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	MOIST|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00794	G738-P0108	G737-O0410	f116r	f116r.23	3	lkar	MIDDLE	R	2	2	5	qokal	1	Rohstoffklasse I, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00795	G738-P0108	G737-O0410	f116r	f116r.23	3	lkar	MIDDLE	R	3	3	6	shedy	0	feucht in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	MOIST|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00796	G738-P0108	G737-O0410	f116r	f116r.23	3	lkar	MIDDLE	R	4	4	7	qoteedy	1	kalt am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	COLD|VALUE|CLOSE	QUALITY_DEGREE	1	NONE	0	0
G739-N00797	G738-P0108	G737-O0410	f116r	f116r.23	3	lkar	MIDDLE	R	5	5	8	ches	1	trockenes Drogenmaterial, Mittelstufe	NA	0	0	0	0	NONE	DRY|VALUE|MATERIAL	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00798	G738-P0109	G737-O0557	f75v	f75v.3	9	lkar	MIDDLE	L	-5	5	4	okal	1	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00799	G738-P0109	G737-O0557	f75v	f75v.3	9	lkar	MIDDLE	L	-4	4	5	dal	1	abgemessene Rohstoffmenge I	NA	0	0	0	0	NONE	MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00800	G738-P0109	G737-O0557	f75v	f75v.3	9	lkar	MIDDLE	L	-3	3	6	olchedy	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	0	0	0	0	holz	DRY|MATERIAL|PREPARATION|CLOSE	NONE	0	READER_VARIANT|RETIRED_LITERAL_PATIENT	0	0
G739-N00801	G738-P0109	G737-O0557	f75v	f75v.3	9	lkar	MIDDLE	L	-2	2	7	daiin	1	Grad-/Maßwert III	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00802	G738-P0109	G737-O0557	f75v	f75v.3	9	lkar	MIDDLE	L	-1	1	8	chckhy	1	Arzneikompositum: trocken, Gradanfang	NA	0	0	0	0	NONE	DRY|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00803	G738-P0109	G737-O0557	f75v	f75v.3	9	lkar	MIDDLE	R	1	1	10	chckhy	1	Arzneikompositum: trocken, Gradanfang	NA	0	0	0	0	NONE	DRY|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00804	G738-P0109	G737-O0557	f75v	f75v.3	9	lkar	MIDDLE	R	2	2	11	rom	0	eine Handvoll Wurzelzubereitung	NA	0	0	1	0	wurzel	AMOUNT|PREPARATION	AMOUNT_DOSE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT	0	0
G739-N00805	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	L	-5	5	4	r	0	Wurzel	NA	0	0	0	0	wurzel	NONE	NONE	0	READER_VARIANT|BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT|NO_SELECTING_AXIS	0	0
G739-N00806	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	L	-4	4	5	ain	1	Menge-/Klassenwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00807	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	L	-3	3	6	chcphedy	1	Arzneikompositum bis zur Mittelstufe trocknen und abschließen	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|VALUE|PREPARATION|PROCESS	QUALITY_DEGREE	1	NONE	0	0
G739-N00808	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	L	-2	2	7	ain	1	Menge-/Klassenwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00809	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	L	-1	1	8	olkeey	1	Holzdrogenansatz vollständig erhitzt	NA	0	0	0	0	holz	HOT|MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT	0	0
G739-N00810	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	R	1	1	10	ain	0	Menge-/Klassenwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00811	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	R	2	2	11	otchy	0	kalt-trockener Ansatz am Anfang des Grades	NA	0	0	0	0	NONE	COLD|DRY|VALUE|PREPARATION	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00812	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	R	3	3	12	lkain	1	Holzdroge, heiß auf Stufe II	W3_SOLID_WORKING_THEORY	0	0	1	1	holz	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	OPAQUE_INITIAL_HEAD|TARGET_CARD_CANNOT_SELF_ANCHOR|RETIRED_LITERAL_PATIENT	0	0
G739-N00813	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	R	4	4	13	chedy	1	trocken in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00814	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	MIDDLE	R	5	5	14	dar	0	abgemessene Fraktion I	NA	0	0	0	0	NONE	PART	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
