locus	selected_path_id	source	segmentation	rule
f46r.14	f46r.14|P01	otchealkar sholkshy qokar cheol okal dam chdam qokam	o+t+ch+e+a+l+k+a+r sh+o+l+k+sh+y qo+k+a+r ch+e+o+l o+k+a+l d+a+m ch+d+a+m qo+k+a+m	greedy longest unit; byte-order tie break
f46r.15	f46r.15|P01	qokar shol kal alkeody	qo+k+a+r sh+o+l k+a+l a+l+k+e+o+dy	greedy longest unit; byte-order tie break
f46r.2	f46r.2|P01	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy	s+o+d+aiin sh+ee+o+l+y qo+o+r sh+e+o t+e+o+l+y ch+ckh+y d+aiin sh sh+ee+t sh+e+dy x+o+r aiin sh+e+ckh+y	greedy longest unit; byte-order tie break
f46r.3	f46r.3|P01	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin	d+aiin sh+o+r y+k+a+l ch+e+y d+aiin sh+e d+a+l+sh+e+dy qo+k+o+l s aiin sh+ee y+k+a+r d+aiin	greedy longest unit; byte-order tie break
f46r.4	f46r.4|P01	tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky daloy	t+sh+e+d+a+r ch+o+l k+a+l+dy ch+ckh+y qo+k+a+l+dy ch+e+k+a+l ch+ckh+y sh+e+k+y sh+e+k+y d+a+l+o+y	greedy longest unit; byte-order tie break
f46r.5	f46r.5|P01	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	o+k+ee+dy sh+e+k+ee+y y+k+e+y sh+e+dy ch+dy sh+k+y qo+t+sh+e+o+d y+t+e+dy y+t+e+y ch+e+o+r	greedy longest unit; byte-order tie break
f46r.6	f46r.6|P01	tedy dytedy shee keedy ypchedy chdalor sheedy odos aiin opchedy dykedy chdam	t+e+dy dy+t+e+dy sh+ee k+ee+dy y+p+ch+e+dy ch+d+a+l+o+r sh+ee+dy o+d+o+s aiin o+p+ch+e+dy dy+k+e+dy ch+d+a+m	greedy longest unit; byte-order tie break
f46r.7	f46r.7|P01	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m	x+o+l sh+o+l qo+k+aiin y+t+ch+dy qo+k+ch+dy s a+r ch+dy cth+y o+t+e+dy ch+e+dy qo+k+a+r ch+cth+y m	greedy longest unit; byte-order tie break
f46r.8	f46r.8|P01	dsheol chy chckhy shy shdy chky chody cthdy s cheos chey	d+sh+e+o+l ch+y ch+ckh+y sh+y sh+dy ch+k+y ch+o+dy cth+dy s ch+e+o+s ch+e+y	greedy longest unit; byte-order tie break
f46r.9	f46r.9|P01	tshdy shdy fchedy dyfchdy shol kees ytaly fchdy dy karal shky yty dardam	t+sh+dy sh+dy f+ch+e+dy dy+f+ch+dy sh+o+l k+ee+s y+t+a+l+y f+ch+dy dy k+a+r+a+l sh+k+y y+t+y d+a+r+d+a+m	greedy longest unit; byte-order tie break
f46v.1	f46v.1|P01	pody lshed ypdy shedy opchedy ytedy oepchol yfchey tochsy okas ykchdy daiin	p+o+dy l+sh+e+d y+p+dy sh+e+dy o+p+ch+e+dy y+t+e+dy o+e+p+ch+o+l y+f+ch+e+y t+o+ch+s+y o+k+a+s y+k+ch+dy d+aiin	greedy longest unit; byte-order tie break
f46v.10	f46v.10|P01	sheol ar chey okaiin daim oty om	sh+e+o+l a+r ch+e+y o+k+aiin d+a+i+m o+t+y o+m	greedy longest unit; byte-order tie break
f46v.11	f46v.11|P01	tolshey otedy chocpheod oty dam	t+o+l+sh+e+y o+t+e+dy ch+o+cph+e+o+d o+t+y d+a+m	greedy longest unit; byte-order tie break
f46v.12	f46v.12|P01	dair aly chdam chcthy chdam	d+a+i+r a+l+y ch+d+a+m ch+cth+y ch+d+a+m	greedy longest unit; byte-order tie break
f46v.13	f46v.13|P01	ykar chedy	y+k+a+r ch+e+dy	greedy longest unit; byte-order tie break
f46v.2	f46v.2|P01	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	y+t+a+i+r aiin o+t+ch+dy o+k+a+l+y d+aiin qo+k+e+dy o+t+a+r a+r o+l+dy o+t+e+dy s+a+i+m o+k+e+y t+o+dy d+aiin	greedy longest unit; byte-order tie break
f46v.3	f46v.3|P01	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	y+t+ch+e+y k+e+o+dy ch+o+ckh+dy ch+o+t+a+l o+k+a+l+sh+dy sh+y qo+k+a+r o+t+y qo+t+y sh+e+dy ch+e+dy d+a+m	greedy longest unit; byte-order tie break
f46v.4	f46v.4|P01	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin y kaiir shckhefy	y+d+aiin ch+ckh+y ch+d+a+l o+l+a+r ch+ckh+dy ch+d+o+dy t+a+r ch+a+m k+e+dy d+aiin y k+a+ii+r sh+ckh+e+f+y	greedy longest unit; byte-order tie break
f46v.5	f46v.5|P01	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	l+o+d+aiin sh+e+dy qo+k+e+dy ch+dy o+k+e+dy dy+k+a+l+y d+aiin ch+e+dy o+k+ee+dy s a+r a+i+r cth+y	greedy longest unit; byte-order tie break
f46v.6	f46v.6|P01	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m	t+o+r a+ii+r+ch+a+r sh+e+dy o+l+aiin qo+t+e+dy sh+ee+dy qo+k+a+l+dy qo+k+e+dy d+o+i+r ch+o+dy cth+e+y m	greedy longest unit; byte-order tie break
f46v.7	f46v.7|P01	dchedy cheeky dam ched lchedy chedy	d+ch+e+dy ch+ee+k+y d+a+m ch+e+d l+ch+e+dy ch+e+dy	greedy longest unit; byte-order tie break
f46v.8	f46v.8|P01	okeedchsy qokeedy chetedar or aiy	o+k+ee+d+ch+s+y qo+k+ee+dy ch+e+t+e+d+a+r o+r a+i+y	greedy longest unit; byte-order tie break
f46v.9	f46v.9|P01	yteedy shedy cheedy chtedy daim	y+t+ee+dy sh+e+dy ch+ee+dy ch+t+e+dy d+a+i+m	greedy longest unit; byte-order tie break
f47r.1	f47r.1|P01	chair oly sheaiin shol daiin chdy	ch+a+i+r o+l+y sh+e+aiin sh+o+l d+aiin ch+dy	greedy longest unit; byte-order tie break
f47r.10	f47r.10|P01	shy otcho keey tor chey otchy tchol dain dam	sh+y o+t+ch+o k+ee+y t+o+r ch+e+y o+t+ch+y t+ch+o+l d+a+i+n d+a+m	greedy longest unit; byte-order tie break
f47r.11	f47r.11|P01	dsho cphy daiin daiiny	d+sh+o cph+y d+aiin d+aiin+y	greedy longest unit; byte-order tie break
f47r.2	f47r.2|P01	chokchol chol choldy dair chad aiin	ch+o+k+ch+o+l ch+o+l ch+o+l+dy d+a+i+r ch+a+d aiin	greedy longest unit; byte-order tie break
f47r.3	f47r.3|P01	dor chol chy chaiin ckhey chol dain okaiin	d+o+r ch+o+l ch+y ch+aiin ckh+e+y ch+o+l d+a+i+n o+k+aiin	greedy longest unit; byte-order tie break
f47r.4	f47r.4|P01	qokcheo cthey chokain chol daiin kchdal	qo+k+ch+e+o cth+e+y ch+o+k+a+i+n ch+o+l d+aiin k+ch+d+a+l	greedy longest unit; byte-order tie break
f47r.5	f47r.5|P01	dain olshey chokolg	d+a+i+n o+l+sh+e+y ch+o+k+o+l+g	greedy longest unit; byte-order tie break
f47r.6	f47r.6|P01	folr chey so chol shol aiin shol shol chdy cholol	f+o+l+r ch+e+y s+o ch+o+l sh+o+l aiin sh+o+l sh+o+l ch+dy ch+o+l+o+l	greedy longest unit; byte-order tie break
f47r.7	f47r.7|P01	schesy kchor cthaiin chol chol chol chor ey	s+ch+e+s+y k+ch+o+r cth+aiin ch+o+l ch+o+l ch+o+l ch+o+r e+y	greedy longest unit; byte-order tie break
f47r.8	f47r.8|P01	shokeey chy tchod choy sho chtchy char ctham	sh+o+k+ee+y ch+y t+ch+o+d ch+o+y sh+o ch+t+ch+y ch+a+r cth+a+m	greedy longest unit; byte-order tie break
f47r.9	f47r.9|P01	qoko kor chaiin okal chol daiin okcho kchorsy	qo+k+o k+o+r ch+aiin o+k+a+l ch+o+l d+aiin o+k+ch+o k+ch+o+r+s+y	greedy longest unit; byte-order tie break
f47v.1	f47v.1|P01	psheot cheor cholsho chopchy sal sary	p+sh+e+o+t ch+e+o+r ch+o+l+sh+o ch+o+p+ch+y s+a+l s+a+r+y	greedy longest unit; byte-order tie break
f47v.10	f47v.10|P01	chotcho ltchey o tcho tchy dy chol chody dar	ch+o+t+ch+o l+t+ch+e+y o t+ch+o t+ch+y dy ch+o+l ch+o+dy d+a+r	greedy longest unit; byte-order tie break
f47v.11	f47v.11|P01	oteey cho chdy chy key chyky dchy daiin chy	o+t+ee+y ch+o ch+dy ch+y k+e+y ch+y+k+y d+ch+y d+aiin ch+y	greedy longest unit; byte-order tie break
f47v.12	f47v.12|P01	chy cho keesy chy chy cheky chochy daiin	ch+y ch+o k+ee+s+y ch+y ch+y ch+e+k+y ch+o+ch+y d+aiin	greedy longest unit; byte-order tie break
f47v.13	f47v.13|P01	dshy daiin chdlety chaiin dcheey otald	d+sh+y d+aiin ch+d+l+e+t+y ch+aiin d+ch+ee+y o+t+a+l+d	greedy longest unit; byte-order tie break
f47v.14	f47v.14|P01	chol chey	ch+o+l ch+e+y	greedy longest unit; byte-order tie break
f47v.2	f47v.2|P01	dsheey shy cphy otchey daiidy chory daiiy	d+sh+ee+y sh+y cph+y o+t+ch+e+y d+a+ii+dy ch+o+r+y d+a+ii+y	greedy longest unit; byte-order tie break
f47v.3	f47v.3|P01	shol char oteol dor otchol chkchy daiin	sh+o+l ch+a+r o+t+e+o+l d+o+r o+t+ch+o+l ch+k+ch+y d+aiin	greedy longest unit; byte-order tie break
f47v.4	f47v.4|P01	qotol sheey kol sho keechy qoty cthy	qo+t+o+l sh+ee+y k+o+l sh+o k+ee+ch+y qo+t+y cth+y	greedy longest unit; byte-order tie break
f47v.5	f47v.5|P01	dsholy shees chor ody shy sy sary	d+sh+o+l+y sh+ee+s ch+o+r o+dy sh+y s+y s+a+r+y	greedy longest unit; byte-order tie break
f47v.6	f47v.6|P01	chody cheor saiin dochod chol	ch+o+dy ch+e+o+r s+aiin d+o+ch+o+d ch+o+l	greedy longest unit; byte-order tie break
f47v.7	f47v.7|P01	pchodaiin dair dcthy	p+ch+o+d+aiin d+a+i+r d+cth+y	greedy longest unit; byte-order tie break
f47v.8	f47v.8|P01	daiin cheotar chodaly sal	d+aiin ch+e+o+t+a+r ch+o+d+a+l+y s+a+l	greedy longest unit; byte-order tie break
f47v.9	f47v.9|P01	qotcheey chety chol chol dain	qo+t+ch+ee+y ch+e+t+y ch+o+l ch+o+l d+a+i+n	greedy longest unit; byte-order tie break
f48r.1	f48r.1|P01	pshdaiin ypchdy opchey y dal sheodaiin sheokeol ykeeody olaiin opaldy	p+sh+d+aiin y+p+ch+dy o+p+ch+e+y y d+a+l sh+e+o+d+aiin sh+e+o+k+e+o+l y+k+ee+o+dy o+l+aiin o+p+a+l+dy	greedy longest unit; byte-order tie break
f48r.2	f48r.2|P01	daiin yteeol cheody kechodshey qotedy chtaiin otchdy tedain okain ckhy	d+aiin y+t+ee+o+l ch+e+o+dy k+e+ch+o+d+sh+e+y qo+t+e+dy ch+t+aiin o+t+ch+dy t+e+d+a+i+n o+k+a+i+n ckh+y	greedy longest unit; byte-order tie break
f48r.3	f48r.3|P01	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	sh+e+o+dy sh+e t+e+o+t+ee+y o+t+e+o+d+aiin o+dy qo+t+e+o l k+e+dy d+o+l o+d+a+l qo+t+a+r o+p+ch+e+t+y l+dy	greedy longest unit; byte-order tie break
f48r.4	f48r.4|P01	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	t+o+l+k+e+o+l d+a+i+n o+t+aiin y+k+ee+dy ch+e+t y+t+e+dy t+e+dy qo+k+dy t+sh+dy ch+e+t+e+dy cth+ee+t+y r	greedy longest unit; byte-order tie break
f48r.5	f48r.5|P01	yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od	y+t+ee+y t+e+o+l o+k+e+o+dy ch+e+o+ckh+y o+l+sh+ee+y qo+e+k+aiin o+cth+e+y ch+o+l+k+a+r aiin cth+a+r o+d	greedy longest unit; byte-order tie break
f48r.6	f48r.6|P01	alshey lkeedy ytchedy qokedy lotal qotol otal ched o key ykeey daldy	a+l+sh+e+y l+k+ee+dy y+t+ch+e+dy qo+k+e+dy l+o+t+a+l qo+t+o+l o+t+a+l ch+e+d o k+e+y y+k+ee+y d+a+l+dy	greedy longest unit; byte-order tie break
f48r.7	f48r.7|P01	tocthy qokeol yteedy lolkeol otolches al ar ykeeodam okedy okam	t+o+cth+y qo+k+e+o+l y+t+ee+dy l+o+l+k+e+o+l o+t+o+l+ch+e+s a+l a+r y+k+ee+o+d+a+m o+k+e+dy o+k+a+m	greedy longest unit; byte-order tie break
f48r.8	f48r.8|P01	otchdain shol oteol oteoly ykeey dam dr	o+t+ch+d+a+i+n sh+o+l o+t+e+o+l o+t+e+o+l+y y+k+ee+y d+a+m d+r	greedy longest unit; byte-order tie break
f48r.9	f48r.9|P01	yteched ar olkey okeoam	y+t+e+ch+e+d a+r o+l+k+e+y o+k+e+o+a+m	greedy longest unit; byte-order tie break
f48v.1	f48v.1|P01	pcheodchy dshedy fchedy los aiin ykeeedy shey ypchedy teedy chdy ypair y chedyty	p+ch+e+o+d+ch+y d+sh+e+dy f+ch+e+dy l+o+s aiin y+k+eee+dy sh+e+y y+p+ch+e+dy t+ee+dy ch+dy y+p+a+i+r y ch+e+dy+t+y	greedy longest unit; byte-order tie break
f48v.10	f48v.10|P01	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	t+o+l ch+e+dy y+t+e+dy y+k+e+o+l ch+dy ch+d+o+r ch+t+o+l ch+dy y+t+ch+e+d+a+l cth+e+y o+k+a+r a+r a+r+y	greedy longest unit; byte-order tie break
f48v.11	f48v.11|P01	ykeedal chckhy ykal y tam or cheedls sary	y+k+ee+d+a+l ch+ckh+y y+k+a+l y t+a+m o+r ch+ee+d+l+s s+a+r+y	greedy longest unit; byte-order tie break
f48v.2	f48v.2|P01	chey tedy otchody ykeedy otar yotedy cthdy okain chety choolkeey	ch+e+y t+e+dy o+t+ch+o+dy y+k+ee+dy o+t+a+r y+o+t+e+dy cth+dy o+k+a+i+n ch+e+t+y ch+o+o+l+k+ee+y	greedy longest unit; byte-order tie break
f48v.3	f48v.3|P01	alchey kor y keody olkeeey chody chedy daly okeeor aiin otar air am	a+l+ch+e+y k+o+r y k+e+o+dy o+l+k+eee+y ch+o+dy ch+e+dy d+a+l+y o+k+ee+o+r aiin o+t+a+r a+i+r a+m	greedy longest unit; byte-order tie break
f48v.4	f48v.4|P01	dchedy tchddy otsh okeey ty otar alchdy yteedy oteed y kedy m	d+ch+e+dy t+ch+d+dy o+t+sh o+k+ee+y t+y o+t+a+r a+l+ch+dy y+t+ee+dy o+t+ee+d y k+e+dy m	greedy longest unit; byte-order tie break
f48v.5	f48v.5|P01	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	l+k+ee+y qo+cth+e+dy t+aiin sh+e+d qo+k+a+r o+t+e+dy dy d+a+i+n t+o+l+k+a+i+n o+t+a+m	greedy longest unit; byte-order tie break
f48v.6	f48v.6|P01	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am	sh+dy qo+k+a+i+n o+k+a+r o+t+a+r o+r o+t+ee+s o+l o+r a+i+n o+t+a+l o+k y t+a+r ch+e+dy a+m	greedy longest unit; byte-order tie break
f48v.7	f48v.7|P01	pchedar chey ypchedy otedy shef eeedy al shedy otedy fcheodal cpheeg	p+ch+e+d+a+r ch+e+y y+p+ch+e+dy o+t+e+dy sh+e+f eee+dy a+l sh+e+dy o+t+e+dy f+ch+e+o+d+a+l cph+ee+g	greedy longest unit; byte-order tie break
f48v.8	f48v.8|P01	oteody chkey okedy chckhedy ykedy oldy otoly chey kaly tokar otam	o+t+e+o+dy ch+k+e+y o+k+e+dy ch+ckh+e+dy y+k+e+dy o+l+dy o+t+o+l+y ch+e+y k+a+l+y t+o+k+a+r o+t+a+m	greedy longest unit; byte-order tie break
f48v.9	f48v.9|P01	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	t+o+r sh+o+dy o+k+a+l o+t+ch+e+dy ch+e+k+y o+l+y l+o+l+dy l+o+l o+t+ch+dy o+t+o+l+dy y+t+a+m o+t+e+dy	greedy longest unit; byte-order tie break
f49r.1	f49r.1|P01	pychol dy shor shol shtchy shorpchor opchor shor kchy	p+y+ch+o+l dy sh+o+r sh+o+l sh+t+ch+y sh+o+r+p+ch+o+r o+p+ch+o+r sh+o+r k+ch+y	greedy longest unit; byte-order tie break
f49r.10	f49r.10|P01	sho r choiin shor shor shy	sh+o r ch+o+iin sh+o+r sh+o+r sh+y	greedy longest unit; byte-order tie break
f49r.11	f49r.11|P01	chotcheol dchol	ch+o+t+ch+e+o+l d+ch+o+l	greedy longest unit; byte-order tie break
f49r.12	f49r.12|P01	podaiin cheo kcho daiin chcthy	p+o+d+aiin ch+e+o k+ch+o d+aiin ch+cth+y	greedy longest unit; byte-order tie break
f49r.13	f49r.13|P01	d chol y tcheol daiin cthodd	d ch+o+l y t+ch+e+o+l d+aiin cth+o+d+d	greedy longest unit; byte-order tie break
f49r.14	f49r.14|P01	qo shoqoky shor sheor otol daiin	qo sh+o+qo+k+y sh+o+r sh+e+o+r o+t+o+l d+aiin	greedy longest unit; byte-order tie break
f49r.15	f49r.15|P01	ochol chol chody dchodaiin daiin	o+ch+o+l ch+o+l ch+o+dy d+ch+o+d+aiin d+aiin	greedy longest unit; byte-order tie break
f49r.16	f49r.16|P01	qocho cheey dchey qotchody	qo+ch+o ch+ee+y d+ch+e+y qo+t+ch+o+dy	greedy longest unit; byte-order tie break
f49r.17	f49r.17|P01	olol ol chey chey kchy qotchol chosory	o+l+o+l o+l ch+e+y ch+e+y k+ch+y qo+t+ch+o+l ch+o+s+o+r+y	greedy longest unit; byte-order tie break
f49r.18	f49r.18|P01	sheor cheol od cho dcheeey qot chotchy	sh+e+o+r ch+e+o+l o+d ch+o d+ch+eee+y qo+t ch+o+t+ch+y	greedy longest unit; byte-order tie break
f49r.19	f49r.19|P01	dcheo r cheey keolchey chokchol chokan	d+ch+e+o r ch+ee+y k+e+o+l+ch+e+y ch+o+k+ch+o+l ch+o+k+a+n	greedy longest unit; byte-order tie break
f49r.2	f49r.2|P01	qotor sho chotchy choshy qopchar qo dor daiin	qo+t+o+r sh+o ch+o+t+ch+y ch+o+sh+y qo+p+ch+a+r qo d+o+r d+aiin	greedy longest unit; byte-order tie break
f49r.20	f49r.20|P01	qotcho chods cho chochy chs oriin	qo+t+ch+o ch+o+d+s ch+o ch+o+ch+y ch+s o+r+iin	greedy longest unit; byte-order tie break
f49r.21	f49r.21|P01	odcho chor ety shol	o+d+ch+o ch+o+r e+t+y sh+o+l	greedy longest unit; byte-order tie break
f49r.3	f49r.3|P01	dsho dchor dchor daiin dor cheoraiin	d+sh+o d+ch+o+r d+ch+o+r d+aiin d+o+r ch+e+o+r+aiin	greedy longest unit; byte-order tie break
f49r.4	f49r.4|P01	ksho qodain chotshy dodar	k+sh+o qo+d+a+i+n ch+o+t+sh+y d+o+d+a+r	greedy longest unit; byte-order tie break
f49r.5	f49r.5|P01	chor sheor chey teey qotan	ch+o+r sh+e+o+r ch+e+y t+ee+y qo+t+a+n	greedy longest unit; byte-order tie break
f49r.6	f49r.6|P01	ol or shes sheoty choldaiin	o+l o+r sh+e+s sh+e+o+t+y ch+o+l+d+aiin	greedy longest unit; byte-order tie break
f49r.7	f49r.7|P01	qokeor cheey qokchy qotody	qo+k+e+o+r ch+ee+y qo+k+ch+y qo+t+o+dy	greedy longest unit; byte-order tie break
f49r.8	f49r.8|P01	chot chor chy cheet qolsor	ch+o+t ch+o+r ch+y ch+ee+t qo+l+s+o+r	greedy longest unit; byte-order tie break
f49r.9	f49r.9|P01	oykeeey chey kshey choroiin	o+y+k+eee+y ch+e+y k+sh+e+y ch+o+r+o+iin	greedy longest unit; byte-order tie break
f49v.1	f49v.1|P01	f	f	greedy longest unit; byte-order tie break
f49v.10	f49v.10|P01	shol shodaiin qotchar	sh+o+l sh+o+d+aiin qo+t+ch+a+r	greedy longest unit; byte-order tie break
f49v.11	f49v.11|P01			greedy longest unit; byte-order tie break
f49v.12	f49v.12|P01	qotchy chokchy choky	qo+t+ch+y ch+o+k+ch+y ch+o+k+y	greedy longest unit; byte-order tie break
f49v.13	f49v.13|P01	k	k	greedy longest unit; byte-order tie break
f49v.14	f49v.14|P01	chotchy chodaiin dan	ch+o+t+ch+y ch+o+d+aiin d+a+n	greedy longest unit; byte-order tie break
f49v.15	f49v.15|P01	s	s	greedy longest unit; byte-order tie break
f49v.16	f49v.16|P01	qoteees cheo daiin dol	qo+t+eee+s ch+e+o d+aiin d+o+l	greedy longest unit; byte-order tie break
f49v.17	f49v.17|P01	p	p	greedy longest unit; byte-order tie break
f49v.18	f49v.18|P01	ochor sheeod ksheo dl	o+ch+o+r sh+ee+o+d k+sh+e+o d+l	greedy longest unit; byte-order tie break
f49v.19	f49v.19|P01	o	o	greedy longest unit; byte-order tie break
f49v.2	f49v.2|P01	kshor shol cphokchol chy	k+sh+o+r sh+o+l cph+o+k+ch+o+l ch+y	greedy longest unit; byte-order tie break
f49v.20	f49v.20|P01	qoksho daiin shckhy dar	qo+k+sh+o d+aiin sh+ckh+y d+a+r	greedy longest unit; byte-order tie break
f49v.21	f49v.21|P01			greedy longest unit; byte-order tie break
f49v.22	f49v.22|P01	dchol cthol daiin choky	d+ch+o+l cth+o+l d+aiin ch+o+k+y	greedy longest unit; byte-order tie break
f49v.23	f49v.23|P01	y	y	greedy longest unit; byte-order tie break
f49v.24	f49v.24|P01	ochokeey ckhey daiin dain chokag	o+ch+o+k+ee+y ckh+e+y d+aiin d+a+i+n ch+o+k+a+g	greedy longest unit; byte-order tie break
f49v.25	f49v.25|P01	e	e	greedy longest unit; byte-order tie break
f49v.26	f49v.26|P01	qokeol chokeeody otol kcho s chol daiin	qo+k+e+o+l ch+o+k+ee+o+dy o+t+o+l k+ch+o s ch+o+l d+aiin	greedy longest unit; byte-order tie break
f49v.27	f49v.27|P01			greedy longest unit; byte-order tie break
f49v.28	f49v.28|P01	fchochor shol tchol opcheodal dchsy chotchy	f+ch+o+ch+o+r sh+o+l t+ch+o+l o+p+ch+e+o+d+a+l d+ch+s+y ch+o+t+ch+y	greedy longest unit; byte-order tie break
f49v.29	f49v.29|P01			greedy longest unit; byte-order tie break
f49v.3	f49v.3|P01	o	o	greedy longest unit; byte-order tie break
f49v.30	f49v.30|P01	dcho d chol chokchodaiin chokchy tchol okchokol	d+ch+o d ch+o+l ch+o+k+ch+o+d+aiin ch+o+k+ch+y t+ch+o+l o+k+ch+o+k+o+l	greedy longest unit; byte-order tie break
f49v.31	f49v.31|P01	p	p	greedy longest unit; byte-order tie break
f49v.32	f49v.32|P01	tchotchey chokeeodol rcheey otchodar dcho dchog	t+ch+o+t+ch+e+y ch+o+k+ee+o+d+o+l r+ch+ee+y o+t+ch+o+d+a+r d+ch+o d+ch+o+g	greedy longest unit; byte-order tie break
f49v.33	f49v.33|P01	o	o	greedy longest unit; byte-order tie break
f49v.34	f49v.34|P01	shocho oaiin sheo choty	sh+o+ch+o o+aiin sh+e+o ch+o+t+y	greedy longest unit; byte-order tie break
f49v.35	f49v.35|P01			greedy longest unit; byte-order tie break
f49v.36	f49v.36|P01	qotcho cheol chol s cho chcthey dcheol chotchody	qo+t+ch+o ch+e+o+l ch+o+l s ch+o ch+cth+e+y d+ch+e+o+l ch+o+t+ch+o+dy	greedy longest unit; byte-order tie break
f49v.37	f49v.37|P01	y	y	greedy longest unit; byte-order tie break
f49v.38	f49v.38|P01	chokeo sho cheor cheokchet chor daiin dy daiin qokg	ch+o+k+e+o sh+o ch+e+o+r ch+e+o+k+ch+e+t ch+o+r d+aiin dy d+aiin qo+k+g	greedy longest unit; byte-order tie break
f49v.39	f49v.39|P01	e	e	greedy longest unit; byte-order tie break
f49v.4	f49v.4|P01	qokchy qokchod sho ckhy	qo+k+ch+y qo+k+ch+o+d sh+o ckh+y	greedy longest unit; byte-order tie break
f49v.40	f49v.40|P01	oaiin chy daiin chol chaiin kshardy chokchy	o+aiin ch+y d+aiin ch+o+l ch+aiin k+sh+a+r+dy ch+o+k+ch+y	greedy longest unit; byte-order tie break
f49v.41	f49v.41|P01			greedy longest unit; byte-order tie break
f49v.42	f49v.42|P01	qokeaiin cheo chor choteey kcheol dain cho daisin	qo+k+e+aiin ch+e+o ch+o+r ch+o+t+ee+y k+ch+e+o+l d+a+i+n ch+o d+a+i+s+i+n	greedy longest unit; byte-order tie break
f49v.43	f49v.43|P01	d	d	greedy longest unit; byte-order tie break
f49v.44	f49v.44|P01	chokaiin cho dls chariin daiin chain dy chetcho dy	ch+o+k+aiin ch+o d+l+s ch+a+r+iin d+aiin ch+a+i+n dy ch+e+t+ch+o dy	greedy longest unit; byte-order tie break
f49v.45	f49v.45|P01	y	y	greedy longest unit; byte-order tie break
f49v.46	f49v.46|P01	oaiin cheky cho rchseesy kchor sol chctho s	o+aiin ch+e+k+y ch+o r+ch+s+ee+s+y k+ch+o+r s+o+l ch+cth+o s	greedy longest unit; byte-order tie break
f49v.47	f49v.47|P01	e	e	greedy longest unit; byte-order tie break
f49v.48	f49v.48|P01	qotcheol chey chor chokaly chor dal chaiin d	qo+t+ch+e+o+l ch+e+y ch+o+r ch+o+k+a+l+y ch+o+r d+a+l ch+aiin d	greedy longest unit; byte-order tie break
f49v.49	f49v.49|P01	k	k	greedy longest unit; byte-order tie break
f49v.5	f49v.5|P01	r	r	greedy longest unit; byte-order tie break
f49v.50	f49v.50|P01	chol chor ches chkalchy chokeeoky chokoran	ch+o+l ch+o+r ch+e+s ch+k+a+l+ch+y ch+o+k+ee+o+k+y ch+o+k+o+r+a+n	greedy longest unit; byte-order tie break
f49v.51	f49v.51|P01	y	y	greedy longest unit; byte-order tie break
f49v.52	f49v.52|P01	ykchokeo r cheey daiin	y+k+ch+o+k+e+o r ch+ee+y d+aiin	greedy longest unit; byte-order tie break
f49v.6	f49v.6|P01	chotchy chcthy cthey koddy	ch+o+t+ch+y ch+cth+y cth+e+y k+o+d+dy	greedy longest unit; byte-order tie break
f49v.7	f49v.7|P01	y	y	greedy longest unit; byte-order tie break
f49v.8	f49v.8|P01	okeodsho chotshol dam	o+k+e+o+d+sh+o ch+o+t+sh+o+l d+a+m	greedy longest unit; byte-order tie break
f49v.9	f49v.9|P01	e	e	greedy longest unit; byte-order tie break
f4r.1	f4r.1|P01	kodalchy chpady sheol ol sheey qotey doiin chor ytoy	k+o+d+a+l+ch+y ch+p+a+dy sh+e+o+l o+l sh+ee+y qo+t+e+y d+o+iin ch+o+r y+t+o+y	greedy longest unit; byte-order tie break
f4r.10	f4r.10|P01	odal shor shyshol cphaiin	o+d+a+l sh+o+r sh+y+sh+o+l cph+aiin	greedy longest unit; byte-order tie break
f4r.11	f4r.11|P01	qotchoiin sheor qoty	qo+t+ch+o+iin sh+e+o+r qo+t+y	greedy longest unit; byte-order tie break
f4r.12	f4r.12|P01	soiin chaiin chaiin	s+o+iin ch+aiin ch+aiin	greedy longest unit; byte-order tie break
f4r.13	f4r.13|P01	daiin cthey	d+aiin cth+e+y	greedy longest unit; byte-order tie break
