contact_id	target_occurrence_id	page	physical_folio	locus	target_surface	target_ordinal	target_polarity	target_carrier_role	target_working_candidate_de	neighbor_side	neighbor_distance	neighbor_surface	neighbor_ordinal	neighbor_axes	neighbor_semantic_candidate_de	neighbor_semantic_source	intervening_surface	intervening_status	written_line_eva	reader_exact_target_and_neighbor	component_export_credit
G761-D195	G761-O128	f85r2	f85	f85r2.4	sheo	2	MOIST	PREPARATION	Feuchtzubereitung	L	1	dair	1	NONE	Wurzelteil oder Mengenform II	GDT761_CARRIER_PRIOR	NONE	NONE	dair sheo oraiin chol daiin	1	0
G761-D196	G761-O128	f85r2	f85	f85r2.4	sheo	2	MOIST	PREPARATION	Feuchtzubereitung	R	1	oraiin	3	AMOUNT	drei Portionen	GDT760_AMOUNT_FAMILY	NONE	NONE	dair sheo oraiin chol daiin	1	0
G761-D197	G761-O129	f86v6	f86	f86v6.15	cheor	8	DRY	MATERIAL_PART	trockener Drogenteil	L	1	odaiiin	7	NONE	[odaiiin:?]	GDT734_CELL	NONE	NONE	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	1	0
G761-D198	G761-O130	f87r	f87	f87r.6	sheo	5	MOIST	PREPARATION	Feuchtzubereitung	R	1	so	6	NONE	[so:?]	GDT734_CELL	NONE	NONE	tos she keodaiin pcheos sheo so shkeody soraiin	1	0
G761-D199	G761-O131	f87r	f87	f87r.14	cheor	5	DRY	MATERIAL_PART	trockener Drogenteil	R	1	okeeo	6	NONE	[okeeo:?]	GDT734_CELL	NONE	NONE	daiin shol cthey okeol cheor okeeo daiim	1	0
G761-D200	G761-O132	f88r	f88	f88r.7	sheor	5	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	dory	4	AMOUNT	abgemessene Portion	GDT734_COMPLETE_WHOLE	NONE	NONE	dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol	1	0
G761-D201	G761-O132	f88r	f88	f88r.7	sheor	5	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	sholfchor	6	NONE	[sholfchor:?]	GDT734_CELL	NONE	NONE	dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol	1	0
G761-D202	G761-O133	f88r	f88	f88r.22	cheor	4	DRY	MATERIAL_PART	trockener Drogenteil	L	1	chol	3	NONE	trocken/getrocknet	GDT758_COMPLETE_WHOLE	NONE	NONE	ychey okaiin chol cheor ol chorcholsal	1	0
G761-D203	G761-O133	f88r	f88	f88r.22	cheor	4	DRY	MATERIAL_PART	trockener Drogenteil	R	1	ol	5	NONE	Ansatz oder Stoffkopf	GDT761_CARRIER_PRIOR	NONE	NONE	ychey okaiin chol cheor ol chorcholsal	1	0
G761-D204	G761-O134	f88r	f88	f88r.30	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	ykeeey	1	NONE	[ykeeey:?]	GDT734_CELL	NONE	NONE	ykeeey cheor cheotey cheol qokeor chetchy ofal	1	0
G761-D205	G761-O134	f88r	f88	f88r.30	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	cheotey	3	NONE	[cheotey:?]	GDT734_CELL	NONE	NONE	ykeeey cheor cheotey cheol qokeor chetchy ofal	1	0
G761-D206	G761-O135	f88v	f88	f88v.6	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	L	1	lkeo	2	NONE	[lkeo:?]	GDT734_CELL	NONE	NONE	teodal lkeo cheor roshckhy sorshy aiin cheokal saldaiin	1	0
G761-D207	G761-O136	f88v	f88	f88v.16	sheo	2	MOIST	PREPARATION	Feuchtzubereitung	L	1	ysheod	1	NONE	[ysheod:?]	GDT734_CELL	NONE	NONE	ysheod sheo sheody qokeody qoky chees cheody qokeody dal	1	0
G761-D208	G761-O136	f88v	f88	f88v.16	sheo	2	MOIST	PREPARATION	Feuchtzubereitung	R	1	sheody	3	NONE	feucht angesetzt; Anfangsstufe abgeschlossen	GDT734_COMPLETE_WHOLE	NONE	NONE	ysheod sheo sheody qokeody qoky chees cheody qokeody dal	1	0
G761-D209	G761-O137	f88v	f88	f88v.19	sheo	2	MOIST	PREPARATION	Feuchtzubereitung	R	1	ol	3	NONE	Ansatz oder Stoffkopf	GDT761_CARRIER_PRIOR	NONE	NONE	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	1	0
G761-D210	G761-O139	f88v	f88	f88v.24	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	daiin	1	NONE	Grad-/Maßwert III	GDT734_CELL	NONE	NONE	daiin sheor sheedy daiin shoy qokeody doy dair	1	0
G761-D211	G761-O139	f88v	f88	f88v.24	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	sheedy	3	NONE	feucht am Ende des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	daiin sheor sheedy daiin shoy qokeody doy dair	1	0
G761-D212	G761-O140	f88v	f88	f88v.25	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	ykeey	1	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	GDT734_COMPLETE_WHOLE	NONE	NONE	ykeey sheor tos checkhy dain cheos cheockhy saldy	1	0
G761-D213	G761-O140	f88v	f88	f88v.25	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	tos	3	NONE	[tos:?]	GDT734_CELL	NONE	NONE	ykeey sheor tos checkhy dain cheos cheockhy saldy	1	0
G761-D214	G761-O141	f88v	f88	f88v.26	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	L	1	choky	2	HOT|DRY|PREPARATION|BEGIN_STAGE	heiß-trockene Zubereitung, Grundform	GDT734_COMPLETE_WHOLE	NONE	NONE	saiin choky cheor shy	1	0
G761-D215	G761-O141	f88v	f88	f88v.26	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	R	1	shy	4	NONE	feucht, Anfangsstufe	GDT734_COMPLETE_WHOLE	NONE	NONE	saiin choky cheor shy	1	0
G761-D216	G761-O143	f89v1	f89	f89v1.10	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	tor	1	COLD|AMOUNT|MATERIAL	kalte Drogenportion	GDT734_COMPLETE_WHOLE	NONE	NONE	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	1	0
G761-D217	G761-O144	f90r1	f90	f90r1.2	sheor	3	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	tor	2	COLD|AMOUNT|MATERIAL	kalte Drogenportion	GDT734_COMPLETE_WHOLE	NONE	NONE	yshol tor sheor qotchor qoky darala	1	0
G761-D218	G761-O144	f90r1	f90	f90r1.2	sheor	3	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	qotchor	4	COLD|DRY|AMOUNT|MATERIAL	kalt-trockene Drogenportion	GDT734_COMPLETE_WHOLE	NONE	NONE	yshol tor sheor qotchor qoky darala	1	0
G761-D219	G761-O145	f93r	f93	f93r.2	sheo	6	MOIST	PREPARATION	Feuchtzubereitung	L	1	cthodar	5	NONE	[cthodar:?]	GDT734_CELL	NONE	NONE	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	1	0
G761-D220	G761-O145	f93r	f93	f93r.2	sheo	6	MOIST	PREPARATION	Feuchtzubereitung	R	1	s	7	NONE	Mengen-/Gleichteileform	GDT760_AMOUNT_FAMILY	NONE	NONE	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	1	0
G761-D221	G761-O146	f93r	f93	f93r.11	sheo	5	MOIST	PREPARATION	Feuchtzubereitung	R	1	al	6	NONE	Material I	GDT712_GDT734_POST_G734_OVERRIDE	NONE	NONE	okeol oteol s odam sheo al sal	1	0
G761-D222	G761-O147	f93r	f93	f93r.27	cheo	2	DRY	PREPARATION	trocken angesetzte Zubereitung	L	1	qokor	1	HOT|AMOUNT|MATERIAL	heiße Drogenportion	GDT734_COMPLETE_WHOLE	NONE	NONE	qokor cheo los ckheody	1	0
G761-D223	G761-O148	f94r	f94	f94r.7	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	R	1	kas	4	NONE	[kas:?]	GDT734_CELL	NONE	NONE	pchedar oraiin cheor kas or als o xoy olkain am	1	0
G761-D224	G761-O149	f96r	f96	f96r.5	sheor	5	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	tol	4	NONE	kalt	GDT734_COMPLETE_WHOLE	NONE	NONE	daiin chodaiin cthey tol sheor qokeol okol	1	0
