event_id	source_token_id	statement_id	record_unit_id	page	field_id	visible_owner	visible_surface	master_card_id	source_short_value_de	imperative_clause_de	terminal_status
E307	SRC_E307	B3-S032	B3	f83r	F106	Hauptpaar am sichtbaren ungerichteten Bogen	otedy	MC135	Kurzfolge	Führe die kurze Folge aus	TERMINAL
E308	SRC_E308	B3-S033	B3	f83r	F107	Hauptpaar am sichtbaren ungerichteten Bogen	ldy	MC004	abziehen	Ziehe ihn ab	TERMINAL
E309	SRC_E309	B3-S034	B3	f83r	F108	Hauptpaar am sichtbaren ungerichteten Bogen	soiiin	MC033	Arbeitsstufe	Stelle die Arbeitsstufe ein	NONCLOSE
E310	SRC_E310	B3-S034	B3	f83r	F108	Hauptpaar am sichtbaren ungerichteten Bogen	checthy	MC161	bereit	Halte ihn bereit	NONCLOSE
E311	SRC_E311	B3-S034	B3	f83r	F108	Hauptpaar am sichtbaren ungerichteten Bogen	chety	MC086	Teil	Nimm den bezeichneten Teil	NONCLOSE
E312	SRC_E312	B3-S034	B3	f83r	F108	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	MC060	Folgemaß	Arbeite danach nach dem nächsten Maß	NONCLOSE
E313	SRC_E313	B3-S034	B3	f83r	F108	Hauptpaar am sichtbaren ungerichteten Bogen	olsaly	MC078	Zwischenziel	Führe zum Zwischenziel	NONCLOSE
E314	SRC_E314	B3-S034	B3	f83r	F108	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E315	SRC_E315	B4-S001	B4	f83r	F109	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E316	SRC_E316	B4-S002	B4	f83r	F110	Hauptpaar am sichtbaren ungerichteten Bogen	qolchey	MC162	Weiterposten	Nimm den nächsten Posten zur Fortsetzung	NONCLOSE
E317	SRC_E317	B4-S002	B4	f83r	F110	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	NONCLOSE
E318	SRC_E318	B4-S002	B4	f83r	F110	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TERMINAL
E319	SRC_E319	B4-S003	B4	f83r	F111	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	MC074	überführen	Führe den Posten über	NONCLOSE
E320	SRC_E320	B4-S003	B4	f83r	F111	Hauptpaar am sichtbaren ungerichteten Bogen	otal	MC093	danach dorthin	Führe ihn danach dorthin	NONCLOSE
E321	SRC_E321	B4-S003	B4	f83r	F112	Hauptpaar am sichtbaren ungerichteten Bogen	otchey	MC171	das nächste	Nimm das nächste	NONCLOSE
E322	SRC_E322	B4-S003	B4	f83r	F112	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	NONCLOSE
E323	SRC_E323	B4-S003	B4	f83r	F112	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	MC026	einsetzen	Setze den Posten ein	NONCLOSE
E324	SRC_E324	B4-S003	B4	f83r	F112	Hauptpaar am sichtbaren ungerichteten Bogen	tol	MC153	weiter	Arbeite weiter	NONCLOSE
E325	SRC_E325	B4-S003	B4	f83r	F112	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E326	SRC_E326	B4-S004	B4	f83r	F113	Hauptpaar am sichtbaren ungerichteten Bogen	qokylddy	MC164	befestigen	Befestige ihn	TERMINAL
E327	SRC_E327	B4-S005	B4	f83r	F114	Hauptpaar am sichtbaren ungerichteten Bogen	dain	MC059	Einlage	Lege die Einlage ein	NONCLOSE
E328	SRC_E328	B4-S005	B4	f83r	F114	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	MC074	überführen	Führe den Posten über	NONCLOSE
E329	SRC_E329	B4-S005	B4	f83r	F114	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E330	SRC_E330	B4-S006	B4	f83r	F115	Hauptpaar am sichtbaren ungerichteten Bogen	shckhedy	MC143	durchlassen	Lass ihn hindurch	TERMINAL
E331	SRC_E331	B4-S007	B4	f83r	F116	Hauptpaar am sichtbaren ungerichteten Bogen	shckhedy	MC143	durchlassen	Lass ihn hindurch	TERMINAL
E332	SRC_E332	B4-S008	B4	f83r	F117	Hauptpaar am sichtbaren ungerichteten Bogen	saiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E333	SRC_E333	B4-S008	B4	f83r	F117	Hauptpaar am sichtbaren ungerichteten Bogen	cheeky	MC032	länger bearbeiten	Bearbeite ihn länger	NONCLOSE
E334	SRC_E334	B4-S008	B4	f83r	F117	Hauptpaar am sichtbaren ungerichteten Bogen	sheey	MC095	Langhalt	Halte ihn lange	NONCLOSE
E335	SRC_E335	B4-S008	B4	f83r	F117	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TERMINAL
E336	SRC_E336	B4-S009	B4	f83r	F118	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E337	SRC_E337	B4-S010	B4	f83r	F119	Hauptpaar am sichtbaren ungerichteten Bogen	oldy	MC019	fertig	Beende den Arbeitsschritt	TERMINAL
E338	SRC_E338	B4-S011	B4	f83r	F120	linke offene Fransen-/Unterlaufstation	saiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E339	SRC_E339	B4-S011	B4	f83r	F120	linke offene Fransen-/Unterlaufstation	cheky	MC147	kurz wärmen	Wärme ihn kurz	NONCLOSE
E340	SRC_E340	B4-S011	B4	f83r	F120	linke offene Fransen-/Unterlaufstation	okeeol	MC150	Langfortsetzung	Setze den Gang lange fort	NONCLOSE
E341	SRC_E341	B4-S011	B4	f83r	F120	linke offene Fransen-/Unterlaufstation	okain	MC017	Anteil zugeben	Gib einen Anteil zu	NONCLOSE
E342	SRC_E342	B4-S011	B4	f83r	F120	linke offene Fransen-/Unterlaufstation	chdy	MC074	überführen	Führe den Posten über	NONCLOSE
E343	SRC_E343	B4-S011	B4	f83r	F121	linke offene Fransen-/Unterlaufstation	sol	MC153	weiter	Arbeite weiter	NONCLOSE
E344	SRC_E344	B4-S011	B4	f83r	F121	linke offene Fransen-/Unterlaufstation	lkedy	MC124	weiter abziehen	Ziehe ihn weiter ab	TERMINAL
E345	SRC_E345	B4-S012	B4	f83r	F122	linke offene Fransen-/Unterlaufstation	lchedy	MC155	abführen	Führe ihn ab	TERMINAL
E346	SRC_E346	B4-S013	B4	f83r	F123	linke offene Fransen-/Unterlaufstation	qokol	MC024	Weiter einsetzen	Setze den Posten weiter ein	NONCLOSE
E347	SRC_E347	B4-S013	B4	f83r	F123	linke offene Fransen-/Unterlaufstation	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E348	SRC_E348	B4-S014	B4	f83r	F124	linke offene Fransen-/Unterlaufstation	or	MC080	Ansatz	Verwende den Ansatz	NONCLOSE
E349	SRC_E349	B4-S014	B4	f83r	F124	linke offene Fransen-/Unterlaufstation	chey	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E350	SRC_E350	B4-S014	B4	f83r	F124	linke offene Fransen-/Unterlaufstation	qockhey	MC165	Kurzdurchgang	Führe ihn kurz hindurch	NONCLOSE
E351	SRC_E351	B4-S014	B4	f83r	F124	linke offene Fransen-/Unterlaufstation	dairydy	MC091	Laufschluss	Schließe den Lauf ab	TERMINAL
E352	SRC_E352	B4-S015	B4	f83r	F125	linke offene Fransen-/Unterlaufstation	qokain	MC017	Anteil zugeben	Gib einen Anteil zu	NONCLOSE
E353	SRC_E353	B4-S015	B4	f83r	F125	linke offene Fransen-/Unterlaufstation	shey	MC119	Klarlauf	Nimm den klaren Ablauf	NONCLOSE
E354	SRC_E354	B4-S015	B4	f83r	F125	linke offene Fransen-/Unterlaufstation	kain	MC105	Portion	Nimm eine Portion	NONCLOSE
E355	SRC_E355	B4-S015	B4	f83r	F125	linke offene Fransen-/Unterlaufstation	chckhal	MC022	Zielpassage	Führe ihn durch die Zielpassage	NONCLOSE
E356	SRC_E356	B4-S015	B4	f83r	F126	rechte S-Lauf-/Mehrarmknotenstation	solkey	MC050	Kurzsammlung	Sammle ihn kurz	NONCLOSE
E357	SRC_E357	B4-S015	B4	f83r	F126	rechte S-Lauf-/Mehrarmknotenstation	lchedy	MC155	abführen	Führe ihn ab	TERMINAL
E358	SRC_E358	B4-S016	B4	f83r	F127	rechte S-Lauf-/Mehrarmknotenstation	qolkain	MC097	weiterer Anteil	Nimm einen weiteren Anteil	NONCLOSE
E359	SRC_E359	B4-S016	B4	f83r	F127	rechte S-Lauf-/Mehrarmknotenstation	dal	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E360	SRC_E360	B4-S016	B4	f83r	F128	rechte S-Lauf-/Mehrarmknotenstation	skar	MC089	Quellausguss	Gieße ihn aus der Quelle zu	NONCLOSE
E361	SRC_E361	B4-S016	B4	f83r	F128	rechte S-Lauf-/Mehrarmknotenstation	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E362	SRC_E362	B5-S001	B5	f83r	F129	linker offener Fransen-Endposten	otchdy	MC067	Nachtransfer	Führe ihn danach über	TERMINAL
E363	SRC_E363	B5-S002	B5	f83r	F130	linker offener Fransen-Endposten	qokchdy	MC088	neuen Posten einsetzen	Setze einen neuen Posten ein	TERMINAL
E364	SRC_E364	B5-S003	B5	f83r	F131	linker offener Fransen-Endposten	shedal	MC113	am Ziel absetzen	Lass ihn am Ziel absetzen	NONCLOSE
E365	SRC_E365	B5-S003	B5	f83r	F132	linker offener Fransen-Endposten	dal	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E366	SRC_E366	B5-S003	B5	f83r	F132	linker offener Fransen-Endposten	cheol	MC153	weiter	Arbeite weiter	NONCLOSE
E367	SRC_E367	B5-S003	B5	f83r	F132	linker offener Fransen-Endposten	lol	MC092	Weiterabzug	Ziehe ihn weiter ab	NONCLOSE
E368	SRC_E368	B5-S003	B5	f83r	F132	linker offener Fransen-Endposten	chdal	MC001	Zieltransfer	Führe ihn zum Ziel über	NONCLOSE
E369	SRC_E369	B5-S003	B5	f83r	F132	linker offener Fransen-Endposten	aiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E370	SRC_E370	B5-S003	B5	f83r	F133	linker offener Fransen-Endposten	sol	MC153	weiter	Arbeite weiter	NONCLOSE
E371	SRC_E371	B5-S003	B5	f83r	F133	linker offener Fransen-Endposten	daiiin	MC172	Endstufe	Stelle die Endstufe ein	NONCLOSE
E372	SRC_E372	B5-S003	B5	f83r	F133	linker offener Fransen-Endposten	chedy	MC074	überführen	Führe den Posten über	NONCLOSE
E373	SRC_E373	B6-S001	B6	f83r	F134	rechter S-Lauf-/Mehrarm-Endposten	solkeey	MC020	Langsammlung	Sammle ihn lange	NONCLOSE
E374	SRC_E374	B6-S001	B6	f83r	F134	rechter S-Lauf-/Mehrarm-Endposten	qekey	MC052	kurz bearbeiten	Bearbeite ihn kurz	NONCLOSE
E375	SRC_E375	B6-S001	B6	f83r	F134	rechter S-Lauf-/Mehrarm-Endposten	raly	MC046	Endposten	Nimm den Endposten	NONCLOSE
E376	SRC_E376	B6-S001	B6	f83r	F134	rechter S-Lauf-/Mehrarm-Endposten	ol	MC153	weiter	Arbeite weiter	NONCLOSE
E377	SRC_E377	B6-S001	B6	f83r	F135	rechter S-Lauf-/Mehrarm-Endposten	daiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E378	SRC_E378	B6-S001	B6	f83r	F135	rechter S-Lauf-/Mehrarm-Endposten	ol	MC153	weiter	Arbeite weiter	NONCLOSE
E379	SRC_E379	B6-S001	B6	f83r	F135	rechter S-Lauf-/Mehrarm-Endposten	dain	MC059	Einlage	Lege die Einlage ein	NONCLOSE
E380	SRC_E380	B6-S001	B6	f83r	F135	rechter S-Lauf-/Mehrarm-Endposten	chey	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E381	SRC_E381	B6-S001	B6	f83r	F135	rechter S-Lauf-/Mehrarm-Endposten	ldalor	MC101	Endziel	Führe bis zum Endziel	NONCLOSE
