paragraph	locus	index	raw	D	H	status	input_attribute_grammars	timing_note	repeat_obligation	joint	joint_status	branch	U	A	N	al_reference_M	row_status
f24r|f24r.1-f24r.20	f24r.19	4	shom	[ungelesen: shom]	[ungelesen: shom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shom]	UNREAD	INHERITED	[ungelesen: shom]	[ungelesen: shom]	[ungelesen: shom]		recorded
f24r|f24r.1-f24r.20	f24r.19	5	otacphy	[ungelesen: otacphy]	[ungelesen: otacphy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otacphy]	UNREAD	INHERITED	[ungelesen: otacphy]	[ungelesen: otacphy]	[ungelesen: otacphy]		recorded
f24r|f24r.1-f24r.20	f24r.20	1	sam	[ungelesen: sam]	[ungelesen: sam]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sam]	UNREAD	INHERITED	[ungelesen: sam]	[ungelesen: sam]	[ungelesen: sam]		recorded
f24r|f24r.1-f24r.20	f24r.20	2	chorly	[ungelesen: chorly]	[ungelesen: chorly]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chorly]	UNREAD	INHERITED	[ungelesen: chorly]	[ungelesen: chorly]	[ungelesen: chorly]		recorded
f45v|f45v.5-f45v.11	f45v.5	1	qotol	kalter Ansatz [nominale Qualität: Stoffkonstitution]	kalter Ansatz [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kalter Ansatz [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kalter Ansatz [nominale Qualität: Stoffkonstitution]	kalter Ansatz [nominale Qualität: Stoffkonstitution]	kalter Ansatz [nominale Qualität: Stoffkonstitution]		recorded
f45v|f45v.5-f45v.11	f45v.5	2	choiin	[ungelesen: choiin]	[ungelesen: choiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: choiin]	UNREAD	INHERITED	[ungelesen: choiin]	[ungelesen: choiin]	[ungelesen: choiin]		recorded
f45v|f45v.5-f45v.11	f45v.5	3	okchar	[ungelesen: okchar]	[ungelesen: okchar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okchar]	UNREAD	INHERITED	[ungelesen: okchar]	[ungelesen: okchar]	[ungelesen: okchar]		recorded
f45v|f45v.5-f45v.11	f45v.5	4	dar	Teilmenge	Teilmenge	ASSUMED		UNCHANGED	UNCHANGED	Teilmenge	ASSUMED	INHERITED	Teilmenge	Teilmenge	Teilmenge		recorded
f45v|f45v.5-f45v.11	f45v.5	5	oty	kühl	kühl	ASSUMED		UNCHANGED	UNCHANGED	kühl	ASSUMED	INHERITED	kühl	kühl	kühl		recorded
f45v|f45v.5-f45v.11	f45v.5	6	shoto	[ungelesen: shoto]	[ungelesen: shoto]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shoto]	UNREAD	INHERITED	[ungelesen: shoto]	[ungelesen: shoto]	[ungelesen: shoto]		recorded
f45v|f45v.5-f45v.11	f45v.5	7	dol	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f45v|f45v.5-f45v.11	f45v.5	8	py	[ungelesen: py]	[ungelesen: py]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: py]	UNREAD	INHERITED	[ungelesen: py]	[ungelesen: py]	[ungelesen: py]		recorded
f45v|f45v.5-f45v.11	f45v.5	9	otytam	[ungelesen: otytam]	[ungelesen: otytam]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otytam]	UNREAD	INHERITED	[ungelesen: otytam]	[ungelesen: otytam]	[ungelesen: otytam]		recorded
f45v|f45v.5-f45v.11	f45v.6	1	?s	[ungelesen: ?s]	[ungelesen: ?s]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ?s]	UNREAD	INHERITED	[ungelesen: ?s]	[ungelesen: ?s]	[ungelesen: ?s]		recorded
f45v|f45v.5-f45v.11	f45v.6	2	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f45v|f45v.5-f45v.11	f45v.6	3	cphor	[ungelesen: cphor]	[ungelesen: cphor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cphor]	UNREAD	INHERITED	[ungelesen: cphor]	[ungelesen: cphor]	[ungelesen: cphor]		recorded
f45v|f45v.5-f45v.11	f45v.6	4	qok{cy}	[ungelesen: qok{cy}]	[ungelesen: qok{cy}]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qok{cy}]	UNREAD	INHERITED	[ungelesen: qok{cy}]	[ungelesen: qok{cy}]	[ungelesen: qok{cy}]		recorded
f45v|f45v.5-f45v.11	f45v.6	5	tod	kalter Rest [nominale Qualität: Stoffkonstitution]	kalter Rest [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kalter Rest [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kalter Rest [nominale Qualität: Stoffkonstitution]	kalter Rest [nominale Qualität: Stoffkonstitution]	kalter Rest [nominale Qualität: Stoffkonstitution]		recorded
f45v|f45v.5-f45v.11	f45v.6	6	ytchdy	[ungelesen: ytchdy]	[ungelesen: ytchdy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytchdy]	UNREAD	INHERITED	[ungelesen: ytchdy]	[ungelesen: ytchdy]	[ungelesen: ytchdy]		recorded
f45v|f45v.5-f45v.11	f45v.6	7	dy	fertig	fertig	ASSUMED		UNCHANGED	UNCHANGED	fertig	ASSUMED	INHERITED	fertig	fertig	fertig		recorded
f45v|f45v.5-f45v.11	f45v.6	8	dy	fertig	fertig	ASSUMED		UNCHANGED	UNCHANGED	fertig	ASSUMED	INHERITED	fertig	fertig	fertig		recorded
f45v|f45v.5-f45v.11	f45v.6	9	cheg	[ungelesen: cheg]	[ungelesen: cheg]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cheg]	UNREAD	INHERITED	[ungelesen: cheg]	[ungelesen: cheg]	[ungelesen: cheg]		recorded
f45v|f45v.5-f45v.11	f45v.7	1	tchtcho	[ungelesen: tchtcho]	[ungelesen: tchtcho]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: tchtcho]	UNREAD	INHERITED	[ungelesen: tchtcho]	[ungelesen: tchtcho]	[ungelesen: tchtcho]		recorded
f45v|f45v.5-f45v.11	f45v.7	2	kchol	Trockenmaterial [nominale Qualität: Stoffkonstitution]	Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Trockenmaterial [nominale Qualität: Stoffkonstitution]	Trockenmaterial [nominale Qualität: Stoffkonstitution]	Trockenmaterial [nominale Qualität: Stoffkonstitution]		recorded
f45v|f45v.5-f45v.11	f45v.7	3	dshy	[ungelesen: dshy]	[ungelesen: dshy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dshy]	UNREAD	INHERITED	[ungelesen: dshy]	[ungelesen: dshy]	[ungelesen: dshy]		recorded
f45v|f45v.5-f45v.11	f45v.7	4	o	und	und	ASSUMED		UNCHANGED	UNCHANGED	und	ASSUMED	INHERITED	und	und	und		recorded
f45v|f45v.5-f45v.11	f45v.7	5	tyol	[ungelesen: tyol]	[ungelesen: tyol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: tyol]	UNREAD	INHERITED	[ungelesen: tyol]	[ungelesen: tyol]	[ungelesen: tyol]		recorded
f45v|f45v.5-f45v.11	f45v.7	6	ytchom	[ungelesen: ytchom]	[ungelesen: ytchom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytchom]	UNREAD	INHERITED	[ungelesen: ytchom]	[ungelesen: ytchom]	[ungelesen: ytchom]		recorded
f45v|f45v.5-f45v.11	f45v.8	1	yksheor	[ungelesen: yksheor]	[ungelesen: yksheor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: yksheor]	UNREAD	INHERITED	[ungelesen: yksheor]	[ungelesen: yksheor]	[ungelesen: yksheor]		recorded
f45v|f45v.5-f45v.11	f45v.8	2	odal	abgemessener Anteil	abgemessener Anteil	ASSUMED		UNCHANGED	UNCHANGED	abgemessener Anteil	ASSUMED	INHERITED	abgemessener Anteil	abgemessener Anteil	abgemessener Anteil		recorded
f45v|f45v.5-f45v.11	f45v.8	3	sho	Flüssigkeit	Flüssigkeit	ASSUMED		UNCHANGED	UNCHANGED	Flüssigkeit	ASSUMED	INHERITED	Flüssigkeit	Flüssigkeit	Flüssigkeit		recorded
f45v|f45v.5-f45v.11	f45v.8	4	dy	fertig	fertig	ASSUMED		UNCHANGED	UNCHANGED	fertig	ASSUMED	INHERITED	fertig	fertig	fertig		recorded
f45v|f45v.5-f45v.11	f45v.8	5	pchom	[ungelesen: pchom]	[ungelesen: pchom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: pchom]	UNREAD	INHERITED	[ungelesen: pchom]	[ungelesen: pchom]	[ungelesen: pchom]		recorded
f45v|f45v.5-f45v.11	f45v.8	6	otor	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]		recorded
f45v|f45v.5-f45v.11	f45v.8	7	oa[iir:iin]	[ungelesen: oa[iir:iin]]	[ungelesen: oa[iir:iin]]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oa[iir:iin]]	UNREAD	INHERITED	[ungelesen: oa[iir:iin]]	[ungelesen: oa[iir:iin]]	[ungelesen: oa[iir:iin]]		recorded
f45v|f45v.5-f45v.11	f45v.9	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f45v|f45v.5-f45v.11	f45v.9	2	cthy	Kraut	Kraut	ASSUMED		UNCHANGED	UNCHANGED	Kraut	ASSUMED	INHERITED	Kraut	Kraut	Kraut		recorded
f45v|f45v.5-f45v.11	f45v.9	3	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f45v|f45v.5-f45v.11	f45v.9	4	qokom	erwärme portionsweise	erwärme portionsweise	ASSUMED		UNCHANGED	UNCHANGED	erwärme portionsweise	ASSUMED	INHERITED	erwärme portionsweise	erwärme portionsweise	erwärme portionsweise		recorded
f45v|f45v.5-f45v.11	f45v.9	5	sy	abgesetzt	abgesetzt	ASSUMED		UNCHANGED	UNCHANGED	abgesetzt	ASSUMED	INHERITED	abgesetzt	abgesetzt	abgesetzt		recorded
f45v|f45v.5-f45v.11	f45v.9	6	sa	[ungelesen: sa]	[ungelesen: sa]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sa]	UNREAD	INHERITED	[ungelesen: sa]	[ungelesen: sa]	[ungelesen: sa]		recorded
f45v|f45v.5-f45v.11	f45v.9	7	ykchom	[ungelesen: ykchom]	[ungelesen: ykchom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykchom]	UNREAD	INHERITED	[ungelesen: ykchom]	[ungelesen: ykchom]	[ungelesen: ykchom]		recorded
f45v|f45v.5-f45v.11	f45v.10	1	dshor	[ungelesen: dshor]	[ungelesen: dshor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dshor]	UNREAD	INHERITED	[ungelesen: dshor]	[ungelesen: dshor]	[ungelesen: dshor]		recorded
f45v|f45v.5-f45v.11	f45v.10	2	otshy	[ungelesen: otshy]	[ungelesen: otshy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otshy]	UNREAD	INHERITED	[ungelesen: otshy]	[ungelesen: otshy]	[ungelesen: otshy]		recorded
f45v|f45v.5-f45v.11	f45v.10	3	oky	warm	warm	ASSUMED		UNCHANGED	UNCHANGED	warm	ASSUMED	INHERITED	warm	warm	warm		recorded
f45v|f45v.5-f45v.11	f45v.10	4	tsholol	[ungelesen: tsholol]	[ungelesen: tsholol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: tsholol]	UNREAD	INHERITED	[ungelesen: tsholol]	[ungelesen: tsholol]	[ungelesen: tsholol]		recorded
f45v|f45v.5-f45v.11	f45v.10	5	ytchord	[ungelesen: ytchord]	[ungelesen: ytchord]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytchord]	UNREAD	INHERITED	[ungelesen: ytchord]	[ungelesen: ytchord]	[ungelesen: ytchord]		recorded
f45v|f45v.5-f45v.11	f45v.11	1	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f45v|f45v.5-f45v.11	f45v.11	2	chor	Blüten	Blüten	ASSUMED		UNCHANGED	UNCHANGED	Blüten	ASSUMED	INHERITED	Blüten	Blüten	Blüten		recorded
f45v|f45v.5-f45v.11	f45v.11	3	ytchy	[ungelesen: ytchy]	[ungelesen: ytchy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytchy]	UNREAD	INHERITED	[ungelesen: ytchy]	[ungelesen: ytchy]	[ungelesen: ytchy]		recorded
f45v|f45v.5-f45v.11	f45v.11	4	doiin	[ungelesen: doiin]	[ungelesen: doiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: doiin]	UNREAD	INHERITED	[ungelesen: doiin]	[ungelesen: doiin]	[ungelesen: doiin]		recorded
f45v|f45v.5-f45v.11	f45v.11	5	dcholdy	[ungelesen: dcholdy]	[ungelesen: dcholdy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dcholdy]	UNREAD	INHERITED	[ungelesen: dcholdy]	[ungelesen: dcholdy]	[ungelesen: dcholdy]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	1	poldaiin	[ungelesen: poldaiin]	[ungelesen: poldaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: poldaiin]	UNREAD	INHERITED	[ungelesen: poldaiin]	[ungelesen: poldaiin]	[ungelesen: poldaiin]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	2	shea	[ungelesen: shea]	[ungelesen: shea]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shea]	UNREAD	INHERITED	[ungelesen: shea]	[ungelesen: shea]	[ungelesen: shea]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	3	teraiin	[ungelesen: teraiin]	[ungelesen: teraiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: teraiin]	UNREAD	INHERITED	[ungelesen: teraiin]	[ungelesen: teraiin]	[ungelesen: teraiin]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	4	otcho	[ungelesen: otcho]	[ungelesen: otcho]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otcho]	UNREAD	INHERITED	[ungelesen: otcho]	[ungelesen: otcho]	[ungelesen: otcho]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	5	lkaiin	[ungelesen: lkaiin]	[ungelesen: lkaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: lkaiin]	UNREAD	INHERITED	[ungelesen: lkaiin]	[ungelesen: lkaiin]	[ungelesen: lkaiin]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	6	os	zusammen	zusammen	ASSUMED		UNCHANGED	UNCHANGED	zusammen	ASSUMED	INHERITED	zusammen	zusammen	zusammen		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	7	al	davon	davon	ASSUMED		UNCHANGED	UNCHANGED	davon	ASSUMED	INHERITED	davon	davon	davon	U: Herkunft ungebunden | T: Herkunft ungebunden | V: Herkunft ungebunden	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	8	ody	Endprodukt	Endprodukt	ASSUMED		UNCHANGED	UNCHANGED	Endprodukt	ASSUMED	INHERITED	Endprodukt	Endprodukt	Endprodukt		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	9	qotar	abgeteilter Anteil	abgeteilter Anteil	ASSUMED		UNCHANGED	UNCHANGED	abgeteilter Anteil	ASSUMED	INHERITED	abgeteilter Anteil	abgeteilter Anteil	abgeteilter Anteil		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	10	ytedy	[ungelesen: ytedy]	[ungelesen: ytedy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytedy]	UNREAD	INHERITED	[ungelesen: ytedy]	[ungelesen: ytedy]	[ungelesen: ytedy]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	11	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	1	ycheeytydaiin	[ungelesen: ycheeytydaiin]	[ungelesen: ycheeytydaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ycheeytydaiin]	UNREAD	INHERITED	[ungelesen: ycheeytydaiin]	[ungelesen: ycheeytydaiin]	[ungelesen: ycheeytydaiin]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	2	ykeeo	[ungelesen: ykeeo]	[ungelesen: ykeeo]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykeeo]	UNREAD	INHERITED	[ungelesen: ykeeo]	[ungelesen: ykeeo]	[ungelesen: ykeeo]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	3	chey	prüfe	prüfe	ASSUMED		UNCHANGED	UNCHANGED	prüfe	ASSUMED	INHERITED	prüfe	prüfe	prüfe		recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	4	shckhy	[ungelesen: shckhy]	[ungelesen: shckhy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shckhy]	UNREAD	INHERITED	[ungelesen: shckhy]	[ungelesen: shckhy]	[ungelesen: shckhy]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	5	shoky	[ungelesen: shoky]	[ungelesen: shoky]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shoky]	UNREAD	INHERITED	[ungelesen: shoky]	[ungelesen: shoky]	[ungelesen: shoky]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	6	oty	kühl	kühl	ASSUMED		UNCHANGED	UNCHANGED	kühl	ASSUMED	INHERITED	kühl	kühl	kühl		recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	7	oty	kühl	kühl	ASSUMED		UNCHANGED	UNCHANGED	kühl	ASSUMED	INHERITED	kühl	kühl	kühl		recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	8	otain	[ungelesen: otain]	[ungelesen: otain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otain]	UNREAD	INHERITED	[ungelesen: otain]	[ungelesen: otain]	[ungelesen: otain]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	9	olkchdy	[ungelesen: olkchdy]	[ungelesen: olkchdy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olkchdy]	UNREAD	INHERITED	[ungelesen: olkchdy]	[ungelesen: olkchdy]	[ungelesen: olkchdy]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	2	ar	Teil	Teil	ASSUMED		UNCHANGED	UNCHANGED	Teil	ASSUMED	INHERITED	Teil	Teil	Teil		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	3	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	4	ytaly	[ungelesen: ytaly]	[ungelesen: ytaly]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytaly]	UNREAD	INHERITED	[ungelesen: ytaly]	[ungelesen: ytaly]	[ungelesen: ytaly]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	5	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	6	ykaiin	erwärmte Dosis Q	erwärmte Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	erwärmte Dosis Q	ASSUMED	INHERITED	erwärmte Dosis Q	erwärmte Dosis Q	erwärmte Dosis Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	7	otal	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	8	ytar	weiterer Teil	weiterer Teil	ASSUMED		UNCHANGED	UNCHANGED	weiterer Teil	ASSUMED	INHERITED	weiterer Teil	weiterer Teil	weiterer Teil		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	9	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	10	ytaiiil	[ungelesen: ytaiiil]	[ungelesen: ytaiiil]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytaiiil]	UNREAD	INHERITED	[ungelesen: ytaiiil]	[ungelesen: ytaiiil]	[ungelesen: ytaiiil]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	1	oar	Anteil davon	Anteil davon	ASSUMED		UNCHANGED	UNCHANGED	Anteil davon	ASSUMED	INHERITED	Anteil davon	Anteil davon	Anteil davon		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	2	ar	Teil	Teil	ASSUMED		UNCHANGED	UNCHANGED	Teil	ASSUMED	INHERITED	Teil	Teil	Teil		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	3	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	4	okaiin	Dosis des Grundansatzes	Dosis des Grundansatzes	ASSUMED		UNCHANGED	UNCHANGED	Dosis des Grundansatzes	ASSUMED	INHERITED	Dosis des Grundansatzes	Dosis des Grundansatzes	Dosis des Grundansatzes		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	5	yteey	kühle erneut	kühle erneut	ASSUMED		UNCHANGED	REP_or_REST_requires_prior_same_object_evidence	kühle erneut	ASSUMED	INHERITED	kühle erneut	kühle erneut	kühle erneut		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	6	ytaiin	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	7	qokees	[ungelesen: qokees]	[ungelesen: qokees]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qokees]	UNREAD	INHERITED	[ungelesen: qokees]	[ungelesen: qokees]	[ungelesen: qokees]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	8	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	9	yteey	kühle erneut	kühle erneut	ASSUMED		UNCHANGED	REP_or_REST_requires_prior_same_object_evidence	kühle erneut	ASSUMED	INHERITED	kühle erneut	kühle erneut	kühle erneut		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	10	qotey	[ungelesen: qotey]	[ungelesen: qotey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qotey]	UNREAD	INHERITED	[ungelesen: qotey]	[ungelesen: qotey]	[ungelesen: qotey]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	11	lkey	[ungelesen: lkey]	[ungelesen: lkey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: lkey]	UNREAD	INHERITED	[ungelesen: lkey]	[ungelesen: lkey]	[ungelesen: lkey]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	1	ykaiin	erwärmte Dosis Q	erwärmte Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	erwärmte Dosis Q	ASSUMED	INHERITED	erwärmte Dosis Q	erwärmte Dosis Q	erwärmte Dosis Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	2	ykeey	erwärme erneut	erwärme erneut	ASSUMED		UNCHANGED	REP_or_REST_requires_prior_same_object_evidence	erwärme erneut	ASSUMED	INHERITED	erwärme erneut	erwärme erneut	erwärme erneut		recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	3	ykal	[ungelesen: ykal]	[ungelesen: ykal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykal]	UNREAD	INHERITED	[ungelesen: ykal]	[ungelesen: ykal]	[ungelesen: ykal]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	4	chod	[ungelesen: chod]	[ungelesen: chod]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chod]	UNREAD	INHERITED	[ungelesen: chod]	[ungelesen: chod]	[ungelesen: chod]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	5	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	6	oeey	[ungelesen: oeey]	[ungelesen: oeey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oeey]	UNREAD	INHERITED	[ungelesen: oeey]	[ungelesen: oeey]	[ungelesen: oeey]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	7	teodkaiin	[ungelesen: teodkaiin]	[ungelesen: teodkaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: teodkaiin]	UNREAD	INHERITED	[ungelesen: teodkaiin]	[ungelesen: teodkaiin]	[ungelesen: teodkaiin]		recorded
