event_serial	statement_id	record_unit_id	page	visible_surface	master_card_id	local_image_owner	local_owner_label	owner_status	owner_break_before	apprentice_layer	portable_or_local_value_de	spoken_token_de	scope_guard
355	B4-S015	B4	f83r	chckhal	MC022	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke offene Fransen-/Unterlaufstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	Passage · Ziel	Passage Ziel	COPY_LOCAL_WHOLE
356	B4-S015	B4	f83r	solkey	MC050	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte S-Lauf-/Mehrarmknotenstation	DIRECT_VISIBLE	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	LOKALKARTE	auffangen · kurz · Posten	auffangen kurz Posten	COPY_LOCAL_WHOLE
357	B4-S015	B4	f83r	lchedy	MC155	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte S-Lauf-/Mehrarmknotenstation	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	abführen; Schluss	abführen; Schluss	CROSS_RECORD
358	B4-S016	B4	f83r	qolkain	MC097	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte S-Lauf-/Mehrarmknotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	weiterer Anteil	weiterer Anteil	BIO_SHARED
359	B4-S016	B4	f83r	dal	MC154	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte S-Lauf-/Mehrarmknotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	dorthin	dorthin	CROSS_RECORD
360	B4-S016	B4	f83r	skar	MC089	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte S-Lauf-/Mehrarmknotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	ausgießen · Quelle	ausgießen Quelle	COPY_LOCAL_WHOLE
361	B4-S016	B4	f83r	shedy	MC128	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte S-Lauf-/Mehrarmknotenstation	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	kurz absetzen; Schluss	kurz absetzen; Schluss	CROSS_RECORD
362	B5-S001	B5	f83r	otchdy	MC067	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	DIRECT_VISIBLE	RECORD_START__RESET_ALL_LOCAL_STATE	LOKALKARTE	danach · übertragen; schließen	danach übertragen; schließen	COPY_LOCAL_WHOLE
363	B5-S002	B5	f83r	qokchdy	MC088	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	einführen; Schluss	einführen; Schluss	CROSS_RECORD
364	B5-S003	B5	f83r	shedal	MC113	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	am Ziel absetzen	am Ziel absetzen	BIO_SHARED
365	B5-S003	B5	f83r	dal	MC154	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	dorthin	dorthin	CROSS_RECORD
366	B5-S003	B5	f83r	cheol	MC153	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	weiter	weiter	CROSS_RECORD
367	B5-S003	B5	f83r	lol	MC092	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	abführen · weiter	abführen weiter	COPY_LOCAL_WHOLE
368	B5-S003	B5	f83r	chdal	MC001	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	übertragen · Ziel	übertragen Ziel	COPY_LOCAL_WHOLE
369	B5-S003	B5	f83r	aiin	MC039	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Sollmaß	Sollmaß	CROSS_RECORD
370	B5-S003	B5	f83r	sol	MC153	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	weiter	weiter	CROSS_RECORD
371	B5-S003	B5	f83r	daiiin	MC172	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	Arbeitsstufe	Arbeitsstufe	COPY_LOCAL_WHOLE
372	B5-S003	B5	f83r	chedy	MC074	B5_LEFT_OPEN_FRINGE_STATION	linker offener Fransen-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	überführen	überführen	CROSS_RECORD
373	B6-S001	B6	f83r	solkeey	MC020	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarm-Endposten	DIRECT_VISIBLE	RECORD_START__RESET_ALL_LOCAL_STATE	LOKALKARTE	auffangen · länger · Posten	auffangen länger Posten	COPY_LOCAL_WHOLE
374	B6-S001	B6	f83r	qekey	MC052	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarm-Endposten	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	bearbeiten · kurz · Posten	bearbeiten kurz Posten	COPY_LOCAL_WHOLE
375	B6-S001	B6	f83r	raly	MC046	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarm-Endposten	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	Ziel · Posten	Ziel Posten	COPY_LOCAL_WHOLE
376	B6-S001	B6	f83r	ol	MC153	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarm-Endposten	DIRECT_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	weiter	weiter	CROSS_RECORD
377	B6-S001	B6	f83r	daiin	MC039	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarm-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Sollmaß	Sollmaß	CROSS_RECORD
378	B6-S001	B6	f83r	ol	MC153	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarm-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	weiter	weiter	CROSS_RECORD
379	B6-S001	B6	f83r	dain	MC059	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarm-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	Einlage	Einlage	BIO_SHARED
380	B6-S001	B6	f83r	chey	MC123	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarm-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LEHRWORT	dies	dies	CROSS_RECORD
381	B6-S001	B6	f83r	ldalor	MC101	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarm-Endposten	INHERITED_VISIBLE	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	LOKALKARTE	Ziel	Ziel	COPY_LOCAL_WHOLE
