expression_id	page	physical_folio	locus	line_number	section	language	hand	paragraph_id	paragraph_start_line	paragraph_end_line	mode	head_surface	value_surface	value_label	value_number	source_expression_eva	start_ordinal	end_ordinal	line_token_count	expression_line_position	written_line_eva	left_surface	left_ordinal	left_reader_exact	left_source_composed_quarantined	left_axes	left_axis_class	left_semantic_candidate_de	left_semantic_confidence	left_semantic_source	right_surface	right_ordinal	right_reader_exact	right_source_composed_quarantined	right_axes	right_axis_class	right_semantic_candidate_de	right_semantic_confidence	right_semantic_source	content_attachment_sides	clean_content_attachment_count	amount_candidate_de	amount_rivals_de	amount_working_confidence	exact_normalized_boundary_bridges_for_type	this_zl3b_locus_is_exact_boundary_bridge	gdt760_render_de	renderer_scope	global_unit_identity_confirmed	confirmed_plaintext	component_export_credit
G760-E0075	f112r	f112	f112r.36	36	S	B	3	f112r-P008	0	1	FUSED	s	ain	II	2	sain	1	1	6	FIRST	sain ol checkhy olchain okeey olam	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	ol	2	1	0	NONE	OPEN	Ansatz	W1_WEAK_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0076	f112r	f112	f112r.40	40	S	B	3	f112r-P010	0	0	FUSED	s	ain	II	2	sain	1	1	10	FIRST	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	okal	2	1	0	NONE	OPEN	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0077	f112v	f112	f112v.2	2	S	B	3	f112v-P001	0	0	FUSED	or	aiin	III	3	oraiin	9	9	9	LAST	oar oral okeeshy qokeey okain qokal okeol oty oraiin	oty	8	0	0	NONE	EDGE_OR_NONEXACT	kalter Ansatz am Anfang des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0078	f112v	f112	f112v.3	3	S	B	3	f112v-P001	0	0	SEPARATED	ar	aiiin	IV	4	ar aiiin	5	6	11	MIDDLE	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	or	4	0	0	NONE	EDGE_OR_NONEXACT	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okeey	7	1	0	NONE	OPEN	heißer Ansatz am Ende des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	vier Anteile	Portion/Portionen || Fraktion/Fraktionen	C1_RECURRENT_PAIR	0	0	vier Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0079	f112v	f112	f112v.5	5	S	B	3	f112v-P001	0	0	FUSED	s	ain	II	2	sain	1	1	9	FIRST	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	aiiin	2	1	0	NONE	OPEN	Menge-/Klassenwert IV	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0080	f112v	f112	f112v.6	6	S	B	3	f112v-P001	0	1	FUSED	s	aiin	III	3	saiin	1	1	5	FIRST	saiin ol oaiin okeeedy cheay	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	ol	2	0	0	NONE	EDGE_OR_NONEXACT	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0081	f112v	f112	f112v.14	14	S	B	3	f112v-P003	0	1	FUSED	s	ain	II	2	sain	1	1	7	FIRST	sain air a ykeedain qokeedy chedaiin aloin	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	air	2	0	1	NONE	EDGE_OR_NONEXACT	QUARANTINED_SOURCE_COMPOSITION	HOLD	GDT754_PROVENANCE_SIEVE	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0082	f112v	f112	f112v.16	16	S	B	3	f112v-P004	0	0	FUSED	s	aiin	III	3	saiin	1	1	9	FIRST	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	okeey	2	1	0	NONE	OPEN	heißer Ansatz am Ende des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0083	f112v	f112	f112v.18	18	S	B	3	f112v-P004	0	0	FUSED	s	aiin	III	3	saiin	1	1	10	FIRST	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	or	2	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0084	f112v	f112	f112v.18	18	S	B	3	f112v-P004	0	0	SEPARATED	or	aiin	III	3	or aiin	2	3	10	MIDDLE	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	saiin	1	1	0	NONE	OPEN	Samencharge III	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	chey	4	1	0	NONE	OPEN	trocken in der Mitte des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0085	f112v	f112	f112v.21	21	S	B	3	f112v-P005	0	0	FUSED	s	aiin	III	3	saiin	1	1	10	FIRST	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	chekain	2	1	0	HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II	QUALITY_VALUE	bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0086	f112v	f112	f112v.34	34	S	B	3	f112v-P009	0	0	FUSED	s	aiin	III	3	saiin	1	1	8	FIRST	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	chedaiin	2	1	0	NONE	OPEN	abgemessene Trockendroge, Dosis III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0087	f112v	f112	f112v.37	37	S	B	3	f112v-P010	0	0	FUSED	s	ain	II	2	sain	2	2	11	MIDDLE	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	teedal	1	1	0	NONE	OPEN	[teedal:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ar	3	1	0	NONE	OPEN	Anteil	C2_MULTIWHOLE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0088	f113r	f113	f113r.15	15	S	B	3	f113r-P005	0	1	SEPARATED	s	aiin	III	3	s aiin	3	4	5	MIDDLE	chol chs s aiin chaiiin	chs	2	0	0	NONE	EDGE_OR_NONEXACT	Trockengut, Grundform	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chaiiin	5	1	0	NONE	OPEN	trocken, Grad IV	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0089	f113r	f113	f113r.24	24	S	B	3	f113r-P008	0	1	FUSED	ar	aiin	III	3	araiin	4	4	7	MIDDLE	dair chor chopchey araiin or ral arody	chopchey	3	1	0	NONE	OPEN	[chopchey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	or	5	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Anteile; Rivalen Portion/Portionen || Fraktion/Fraktionen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0090	f113r	f113	f113r.43	43	S	B	3	f113r-P015	0	0	SEPARATED	s	aiin	III	3	s aiin	6	7	14	MIDDLE	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	al	5	1	0	NONE	OPEN	Rohstoffklasse I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheeey	8	1	0	NONE	OPEN	[cheeey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0091	f113r	f113	f113r.49	49	S	B	3	f113r-P016	0	0	FUSED	s	ain	II	2	sain	1	1	13	FIRST	sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lcho r aiin otain al	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	cheeey	2	1	0	NONE	OPEN	[cheeey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0092	f113v	f113	f113v.30	30	S	B	3	f113v-P009	0	0	SEPARATED	or	aiiin	IV	4	or aiiin	3	4	13	MIDDLE	ysheey qoeey or aiiin okeeo l otain ar ol okaiiin aiin shody otcham	qoeey	2	1	0	NONE	OPEN	nimm die Endportion hinzu	W1_WEAK_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	okeeo	5	0	0	NONE	EDGE_OR_NONEXACT	[okeeo:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	vier Portionen	Dosis/Dosen || Teil/Teile	C1_RECURRENT_PAIR	0	0	vier Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0093	f113v	f113	f113v.40	40	S	B	3	f113v-P012	0	0	FUSED	or	aiin	III	3	oraiin	1	1	12	FIRST	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qo oeeey aiin	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	cheor	2	1	0	DRY|PART|MATERIAL	CONTENT_PREP	trockener Drogenteil	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Stoff: trockener Drogenteil	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0094	f113v	f113	f113v.40	40	S	B	3	f113v-P012	0	0	SEPARATED	ar	aiin	III	3	ar aiin	5	6	12	MIDDLE	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qo oeeey aiin	oteey	4	1	0	COLD|PREPARATION|END_STAGE	CONTENT_PREP	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	otaiin	7	1	0	NONE	OPEN	kalt im Zubereitungsrahmen, Grad III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Anteile; Zubereitung: kalter Ansatz am Ende des Grades	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0095	f113v	f113	f113v.43	43	S	B	3	f113v-P013	0	0	SEPARATED	or	aiin	III	3	or aiin	5	6	12	MIDDLE	ycheo l keey lkeees or aiin otaiin chkain olar olchedy qok aiinos	lkeees	4	1	0	NONE	OPEN	[lkeees:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	otaiin	7	1	0	NONE	OPEN	kalt im Zubereitungsrahmen, Grad III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0096	f114r	f114	f114r.23	23	S	B	3	f114r-P007	0	1	SEPARATED	s	ain	II	2	s ain	8	9	10	MIDDLE	or cheo al taiin qokedaiin oeain al s ain ches	al	7	1	0	NONE	OPEN	Rohstoffklasse I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ches	10	1	0	NONE	OPEN	trockenes Drogenmaterial, Mittelstufe	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	zwei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0097	f114r	f114	f114r.31	31	S	B	3	f114r-P009	0	1	FUSED	or	ain	II	2	orain	7	7	7	LAST	sair aiin cheedain okaiin otedy qokeedain orain	qokeedain	6	1	0	HOT|AMOUNT|PROCESS|END_STAGE	AMOUNT_PART	vollständig erhitzen und zwei Portionen abmessen	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	Mengenform II; Leitkandidat zwei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0098	f114r	f114	f114r.36	36	S	B	3	f114r-P011	0	0	FUSED	s	ain	II	2	sain	8	8	10	MIDDLE	ychedar ady otar ain ykeodaiin qoeedaiin qokal sain otchedy qokar	qokal	7	1	0	NONE	OPEN	Rohstoffklasse I, heiß am Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	otchedy	9	1	0	COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	CONTENT_PREP	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Menge: zwei Drachmen; Zubereitung: kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0099	f114r	f114	f114r.37	37	S	B	3	f114r-P011	0	0	SEPARATED	or	aiin	III	3	or aiin	2	3	13	MIDDLE	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	odar	1	1	0	AMOUNT|PART|PREPARATION|PROCESS	CONTENT_PREP	Anteil I des Ansatzes abmessen	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	otshedy	4	0	0	NONE	EDGE_OR_NONEXACT	kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Zubereitung: Anteil I des Ansatzes abmessen	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0100	f114v	f114	f114v.7	7	S	B	3	f114v-P002	0	1	SEPARATED	s	aiin	III	3	s aiin	5	6	10	MIDDLE	ytedshedy otaiin cheedar cheey s aiin chedky chedaiin shod chokchedy	cheey	4	1	0	NONE	OPEN	trocken am Ende des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chedky	7	0	0	NONE	EDGE_OR_NONEXACT	[chedky:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0101	f114v	f114	f114v.28	28	S	B	3	f114v-P009	0	1	SEPARATED	ar	aiin	III	3	ar aiin	5	6	7	MIDDLE	tchedy shdo qotched chees ar aiin chetam	chees	4	1	1	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	HOLD	GDT754_PROVENANCE_SIEVE	chetam	7	1	0	NONE	OPEN	[chetam:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0102	f115r	f115	f115r.14	14	S	B	@	f115r-P005	0	0	FUSED	s	aiin	III	3	saiin	6	6	13	MIDDLE	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	cheey	5	1	0	NONE	OPEN	trocken am Ende des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheedy	7	1	0	DRY|CLOSE|END_STAGE	QUALITY_VALUE	trocken am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0103	f115r	f115	f115r.24	24	S	B	@	f115r-P007	0	0	SEPARATED	ar	aiin	III	3	ar aiin	4	5	14	MIDDLE	dcheol qokeol or ar aiin cheey okeeeo or chl lor ol otlaiin cheeor ary	or	3	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheey	6	1	0	NONE	OPEN	trocken am Ende des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0104	f115r	f115	f115r.26	26	S	B	@	f115r-P008	1	0	SEPARATED	ar	aiiin	IV	4	ar aiiin	5	6	12	MIDDLE	ksheoary otchey qoteeo s ar aiiin chotchdy qodair sheol pchedy dal dalom	s	4	0	0	NONE	EDGE_OR_NONEXACT	je	C2_ORDERED_VALUE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	chotchdy	7	0	0	NONE	EDGE_OR_NONEXACT	[chotchdy:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	vier Anteile	Portion/Portionen || Fraktion/Fraktionen	C1_RECURRENT_PAIR	0	0	vier Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0105	f115r	f115	f115r.28	28	S	B	@	f115r-P008	0	1	FUSED	s	aiin	III	3	saiin	4	4	7	MIDDLE	cheo chos al saiin cheody llsan arorochees	al	3	1	0	NONE	OPEN	Rohstoffklasse I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheody	5	0	0	NONE	EDGE_OR_NONEXACT	getrockneter Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0106	f115v	f115	f115v.10	10	S	B	3	f115v-P003	0	1	FUSED	s	aiin	III	3	saiin	1	1	7	FIRST	saiin sho sheody okaiin dalchedy oteeo chedy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	sho	2	1	0	MOIST|PREPARATION	CONTENT_PREP	feuchter Ansatz	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Zubereitung: feuchter Ansatz	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0107	f115v	f115	f115v.15	15	S	B	3	f115v-P005	0	0	FUSED	s	aiin	III	3	saiin	1	1	12	FIRST	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	chol	2	1	0	NONE	OPEN	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0108	f116r	f116	f116r.2	2	S	B	3	f116r-P001	0	0	SEPARATED	ar	aiiin	IV	4	ar aiiin	8	9	14	MIDDLE	shain cheor ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	lar	7	1	0	NONE	OPEN	Holzfraktion I	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	oky	10	1	0	NONE	OPEN	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	vier Anteile	Portion/Portionen || Fraktion/Fraktionen	C1_RECURRENT_PAIR	0	0	vier Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0109	f116r	f116	f116r.14	14	S	B	3	f116r-P004	0	1	FUSED	s	ain	II	2	sain	1	1	7	FIRST	sain cheychear ain chl l s oleedy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	cheychear	2	0	0	NONE	EDGE_OR_NONEXACT	[cheychear:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0110	f116r	f116	f116r.27	27	S	B	3	f116r-P006	0	0	FUSED	or	ain	II	2	orain	5	5	12	MIDDLE	daiin chey qokey lshedy orain chckhy lkain chy pshedy lshedy qoky ram	lshedy	4	1	0	NONE	OPEN	eingeweichtes Drogenholz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chckhy	6	0	0	NONE	EDGE_OR_NONEXACT	Arzneikompositum: trocken, Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	Mengenform II; Leitkandidat zwei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0111	f116r	f116	f116r.41	41	S	B	3	f116r-P007	0	0	FUSED	or	ain	II	2	orain	11	11	11	LAST	dlar shar shar r ain sheain okain shey qokchy chckhy orain	chckhy	10	1	0	NONE	OPEN	Arzneikompositum: trocken, Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	Mengenform II; Leitkandidat zwei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
