global_running_event_id	global_statement_id	card_ordinal_in_statement	physical_page	register	owner_class	owner_de	surface	component_recipe	explicit_action_roots	inherited_action_root	explicit_argument_roots	inherited_argument_root	template	imperative_clause_de	owner_local_atom_reading_de	portable_back_projection_de	roundtrip_exact
G407-E2930	G407-S442	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ol	OL	NONE	K	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E2931	G407-S442	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	pchedy	P+CHD+DY	P|CHD	NONE	NONE	Y	MULTI_ACTION	Setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.	POSTEN EINSETZEN · POSTEN BEARBEITEN · SCHLUSS	EINSETZEN · BEARBEITEN · SCHLUSS	YES
G407-E2932	G407-S443	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	shek	SH+E+K	SH|K	NONE	NONE	Y	MULTI_ACTION	Halte den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu; auf Grad I.	POSTEN HALTEN · GRAD I · POSTEN ZUFÜHREN	HALTEN · GRAD I · GEBEN	YES
G407-E2933	G407-S443	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dain	AIN	NONE	K	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe den Stationsanteil zu.	STATIONSANTEIL	ANTEIL	YES
G407-E2934	G407-S443	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ofalsheky	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	SH|K	NONE	Y	NONE	MULTI_ACTION	Halte den Stationsposten und führe den Stationsposten zu; über die sichtbare Verbindung; als Ausführung und auf Grad I; an der bezeichneten Stelle und an der bezeichneten Stelle.	AUSFÜHRUNG · HIER · HIER · SICHTBARE VERBINDUNG · POSTEN HALTEN · GRAD I · POSTEN ZUFÜHREN · STATIONSPOSTEN	AUSFÜHRUNG · HIER · HIER · VERBINDUNG · HALTEN · GRAD I · GEBEN · POSTEN	YES
G407-E2935	G407-S443	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qokedy	OK+E+DY	OK	NONE	NONE	Y	GRADED_ACTION	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.	STATIONSGANG ANSETZEN · GRAD I · SCHLUSS	SETZEN · GRAD I · SCHLUSS	YES
G407-E2936	G407-S444	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okaiin	OK+AIIN	OK	NONE	AIIN	NONE	ACTION_ARGUMENT	Setze den Stationswert im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSWERT	SETZEN · WERT	YES
G407-E2937	G407-S444	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	kair	K+AIR	K	NONE	NONE	AIIN	ACTION_RELATION	Führe den Stationswert [wie zuvor] zu; entlang der Stationsbahn.	POSTEN ZUFÜHREN · STATIONSBAHN	GEBEN · BAHN	YES
G407-E2938	G407-S444	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okal	OK+AL	OK	NONE	NONE	AIIN	ACTION_RELATION	Setze den Stationswert [wie zuvor] im Stationsgang an; zur Zielstation.	STATIONSGANG ANSETZEN · ZIELSTATION	SETZEN · ZIELORT	YES
G407-E2939	G407-S444	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	sar	S+AR	S	NONE	NONE	AIIN	ACTION_RELATION	Wähle den Stationswert [wie zuvor]; von der Ausgangsstation.	STATION WÄHLEN · AUSGANGSSTATION	WÄHLEN · AUSGANG	YES
G407-E2940	G407-S444	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ol	OL	NONE	S	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang wähle den Stationswert [wie zuvor].	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E2941	G407-S444	6	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	kain	K+AIN	K	NONE	AIN	NONE	ACTION_ARGUMENT	Führe den Stationsanteil zu.	POSTEN ZUFÜHREN · STATIONSANTEIL	GEBEN · ANTEIL	YES
G407-E2942	G407-S444	7	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	olkain	OL+K+AIN	K	NONE	AIN	NONE	ORDERED_ACTION	Weiter führe den Stationsanteil zu.	STATION WEITERFÜHREN · POSTEN ZUFÜHREN · STATIONSANTEIL	FORTSETZEN · GEBEN · ANTEIL	YES
G407-E2943	G407-S444	8	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	al	AL	NONE	K	NONE	AIN	INHERITED_RELATION	Im laufenden Gang führe den Stationsanteil [wie zuvor] zu; zur Zielstation.	ZIELSTATION	ZIELORT	YES
G407-E2944	G407-S444	9	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ol	OL	NONE	K	NONE	AIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang führe den Stationsanteil [wie zuvor] zu.	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E2945	G407-S444	10	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	rol	R+OL	R	NONE	NONE	AIN	ORDERED_ACTION	Weiter markiere den Stationsanteil [wie zuvor].	STATION MARKIEREN · STATION WEITERFÜHREN	MARKIEREN · FORTSETZEN	YES
G407-E2946	G407-S444	11	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dl	L	NONE	R	NONE	AIN	INHERITED_RELATION	Im laufenden Gang markiere den Stationsanteil [wie zuvor]; über die sichtbare Verbindung.	SICHTBARE VERBINDUNG	VERBINDUNG	YES
G407-E2947	G407-S444	12	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	saiin	S+AIIN	S	NONE	AIIN	NONE	ACTION_ARGUMENT	Wähle den Stationswert.	STATION WÄHLEN · STATIONSWERT	WÄHLEN · WERT	YES
G407-E2948	G407-S444	13	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiin	AIIN	NONE	S	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang wähle den Stationswert.	STATIONSWERT	WERT	YES
G407-E2949	G407-S444	14	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	olkeedy	OL+K+EE+DY	K	NONE	NONE	AIIN	ORDERED_ACTION	Weiter führe den Stationswert [wie zuvor] zu; auf Grad II; schließe den Schritt.	STATION WEITERFÜHREN · POSTEN ZUFÜHREN · GRAD II · SCHLUSS	FORTSETZEN · GEBEN · GRAD II · SCHLUSS	YES
G407-E2950	G407-S445	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okedy	OK+E+DY	OK	NONE	NONE	AIIN	GRADED_ACTION	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.	STATIONSGANG ANSETZEN · GRAD I · SCHLUSS	SETZEN · GRAD I · SCHLUSS	YES
G407-E2951	G407-S446	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dykain	D_ADDR+Y+K+AIN	K	NONE	Y|AIN	NONE	ACTION_ARGUMENT	Führe den Stationsposten und den Stationsanteil zu; an der bezeichneten Stelle.	HIER · STATIONSPOSTEN · POSTEN ZUFÜHREN · STATIONSANTEIL	HIER · POSTEN · GEBEN · ANTEIL	YES
G407-E2952	G407-S446	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	shek	SH+E+K	SH|K	NONE	NONE	AIN	MULTI_ACTION	Halte den Stationsanteil [wie zuvor] und führe den Stationsanteil [wie zuvor] zu; auf Grad I.	POSTEN HALTEN · GRAD I · POSTEN ZUFÜHREN	HALTEN · GRAD I · GEBEN	YES
G407-E2953	G407-S446	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chdy	CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT	Bearbeite den Stationsposten.	POSTEN BEARBEITEN · STATIONSPOSTEN	BEARBEITEN · POSTEN	YES
G407-E2954	G407-S446	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dalal	AL+AL	NONE	CHD	NONE	Y	INHERITED_RELATION	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; zur Zielstation [außen] und zur Zielstation [innen].	ZIELSTATION · ZIELSTATION	ZIELORT · ZIELORT	YES
G407-E2955	G407-S446	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	oldy	OL+DY	NONE	CHD	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.	STATION WEITERFÜHREN · SCHLUSS	FORTSETZEN · SCHLUSS	YES
G407-E2956	G407-S447	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qokaiin	OK+AIIN	OK	NONE	AIIN	NONE	ACTION_ARGUMENT	Setze den Stationswert im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSWERT	SETZEN · WERT	YES
G407-E2957	G407-S447	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okain	OK+AIN	OK	NONE	AIN	NONE	ACTION_ARGUMENT	Setze den Stationsanteil im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSANTEIL	SETZEN · ANTEIL	YES
G407-E2958	G407-S447	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	cheeky	CH+K+EE+Y	CH|K	NONE	Y	NONE	MULTI_ACTION	Entnimm den Stationsposten und führe den Stationsposten zu; auf Grad II.	POSTEN ENTNEHMEN · POSTEN ZUFÜHREN · GRAD II · STATIONSPOSTEN	NEHMEN · GEBEN · GRAD II · POSTEN	YES
G407-E2959	G407-S447	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dy	Y	NONE	K	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe den Stationsposten zu.	STATIONSPOSTEN	POSTEN	YES
G407-E2960	G407-S447	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ol	OL	NONE	K	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E2961	G407-S447	6	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	kaiin	K+AIIN	K	NONE	AIIN	NONE	ACTION_ARGUMENT	Führe den Stationswert zu.	POSTEN ZUFÜHREN · STATIONSWERT	GEBEN · WERT	YES
G407-E2962	G407-S447	7	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dain	AIN	NONE	K	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe den Stationsanteil zu.	STATIONSANTEIL	ANTEIL	YES
G407-E2963	G407-S447	8	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dy	Y	NONE	K	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe den Stationsposten zu.	STATIONSPOSTEN	POSTEN	YES
G407-E2964	G407-S447	9	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiin	AIIN	NONE	K	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe den Stationswert zu.	STATIONSWERT	WERT	YES
G407-E2965	G407-S447	10	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chcthy	CH+CH+T+Y	CH|CH|T	NONE	Y	NONE	MULTI_ACTION	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.	POSTEN ENTNEHMEN · POSTEN ENTNEHMEN · STATIONSWERT EINSTELLEN · STATIONSPOSTEN	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	YES
G407-E2966	G407-S447	11	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okaiin	OK+AIIN	OK	NONE	AIIN	NONE	ACTION_ARGUMENT	Setze den Stationswert im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSWERT	SETZEN · WERT	YES
G407-E2967	G407-S447	12	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiin	AIIN	NONE	OK	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Stationswert im Stationsgang an.	STATIONSWERT	WERT	YES
G407-E2968	G407-S447	13	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	otain	OT+AIN	NONE	OK	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Danach im laufenden Gang setze den Stationsanteil im Stationsgang an.	NÄCHSTE STATION · STATIONSANTEIL	DANACH · ANTEIL	YES
G407-E2969	G407-S447	14	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chckhy	CH+K+Y	CH|K	NONE	Y	NONE	MULTI_ACTION	Entnimm den Stationsposten und führe den Stationsposten zu.	POSTEN ENTNEHMEN · POSTEN ZUFÜHREN · STATIONSPOSTEN	NEHMEN · GEBEN · POSTEN	YES
G407-E2970	G407-S447	15	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okeedy	OK+EE+DY	OK	NONE	NONE	Y	GRADED_ACTION	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.	STATIONSGANG ANSETZEN · GRAD II · SCHLUSS	SETZEN · GRAD II · SCHLUSS	YES
G407-E2971	G407-S448	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qoky	OK+Y	OK	NONE	Y	NONE	ACTION_ARGUMENT	Setze den Stationsposten im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSPOSTEN	SETZEN · POSTEN	YES
G407-E2972	G407-S448	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	kar	K+AR	K	NONE	NONE	Y	ACTION_RELATION	Führe den Stationsposten [wie zuvor] zu; von der Ausgangsstation.	POSTEN ZUFÜHREN · AUSGANGSSTATION	GEBEN · AUSGANG	YES
G407-E2973	G407-S448	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiin	AIIN	NONE	K	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe den Stationswert zu.	STATIONSWERT	WERT	YES
G407-E2974	G407-S448	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okar	OK+AR	OK	NONE	NONE	AIIN	ACTION_RELATION	Setze den Stationswert [wie zuvor] im Stationsgang an; von der Ausgangsstation.	STATIONSGANG ANSETZEN · AUSGANGSSTATION	SETZEN · AUSGANG	YES
G407-E2975	G407-S448	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qokain	OK+AIN	OK	NONE	AIN	NONE	ACTION_ARGUMENT	Setze den Stationsanteil im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSANTEIL	SETZEN · ANTEIL	YES
G407-E2976	G407-S448	6	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okaiin	OK+AIIN	OK	NONE	AIIN	NONE	ACTION_ARGUMENT	Setze den Stationswert im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSWERT	SETZEN · WERT	YES
G407-E2977	G407-S448	7	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ol	OL	NONE	OK	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze den Stationswert [wie zuvor] im Stationsgang an.	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E2978	G407-S448	8	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chedy	CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT	Bearbeite den Stationsposten.	POSTEN BEARBEITEN · STATIONSPOSTEN	BEARBEITEN · POSTEN	YES
G407-E2979	G407-S448	9	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	cheol	CH+E+O+L	CH	NONE	NONE	Y	GRADED_ACTION	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.	POSTEN ENTNEHMEN · GRAD I · AUSFÜHRUNG · SICHTBARE VERBINDUNG	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	YES
G407-E2980	G407-S448	10	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	lky	L+K+Y	K	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Führe den Stationsposten zu; über die sichtbare Verbindung.	SICHTBARE VERBINDUNG · POSTEN ZUFÜHREN · STATIONSPOSTEN	VERBINDUNG · GEBEN · POSTEN	YES
G407-E2981	G407-S448	11	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	l	L	NONE	K	NONE	Y	INHERITED_RELATION	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung.	SICHTBARE VERBINDUNG	VERBINDUNG	YES
G407-E2982	G407-S448	12	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	s	S	S	NONE	NONE	Y	ACTION_ONLY	Wähle den Stationsposten [wie zuvor].	STATION WÄHLEN	WÄHLEN	YES
G407-E2983	G407-S448	13	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	aiin	AIIN	NONE	S	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang wähle den Stationswert.	STATIONSWERT	WERT	YES
G407-E2984	G407-S448	14	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okain	OK+AIN	OK	NONE	AIN	NONE	ACTION_ARGUMENT	Setze den Stationsanteil im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSANTEIL	SETZEN · ANTEIL	YES
G407-E2985	G407-S448	15	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daldy	AL+DY	NONE	OK	NONE	AIN	INHERITED_RELATION	Im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; zur Zielstation; schließe den Schritt.	ZIELSTATION · SCHLUSS	ZIELORT · SCHLUSS	YES
G407-E2986	G407-S449	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	olor	OL+OR	NONE	OK	OR	NONE	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze die Stationseinheit im Stationsgang an.	STATION WEITERFÜHREN · STATIONSEINHEIT	FORTSETZEN · EINHEIT	YES
G407-E2987	G407-S449	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ol	OL	NONE	OK	NONE	OR	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze die Stationseinheit [wie zuvor] im Stationsgang an.	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E2988	G407-S449	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	sheckhal	SH+E+CH+K+AL	SH|CH|K	NONE	NONE	OR	MULTI_ACTION	Halte die Stationseinheit [wie zuvor], entnimm die Stationseinheit [wie zuvor] und führe die Stationseinheit [wie zuvor] zu; zur Zielstation; auf Grad I.	POSTEN HALTEN · GRAD I · POSTEN ENTNEHMEN · POSTEN ZUFÜHREN · ZIELSTATION	HALTEN · GRAD I · NEHMEN · GEBEN · ZIELORT	YES
G407-E2989	G407-S449	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiin	AIIN	NONE	K	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe den Stationswert zu.	STATIONSWERT	WERT	YES
G407-E2990	G407-S449	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qokeedal	OK+EE+AL	OK	NONE	NONE	AIIN	GRADED_ACTION	Setze den Stationswert [wie zuvor] im Stationsgang an; zur Zielstation; auf Grad II.	STATIONSGANG ANSETZEN · GRAD II · ZIELSTATION	SETZEN · GRAD II · ZIELORT	YES
G407-E2991	G407-S449	6	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiin	AIIN	NONE	OK	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Stationswert im Stationsgang an.	STATIONSWERT	WERT	YES
G407-E2992	G407-S449	7	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chckhy	CH+K+Y	CH|K	NONE	Y	NONE	MULTI_ACTION	Entnimm den Stationsposten und führe den Stationsposten zu.	POSTEN ENTNEHMEN · POSTEN ZUFÜHREN · STATIONSPOSTEN	NEHMEN · GEBEN · POSTEN	YES
G407-E2993	G407-S449	8	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	schedy	CHD+DY	CHD	NONE	NONE	Y	ACTION_ONLY	Bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.	POSTEN BEARBEITEN · SCHLUSS	BEARBEITEN · SCHLUSS	YES
G407-E2994	G407-S450	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qol	OL	NONE	CHD	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E2995	G407-S450	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ykol	Y+K+OL	K	NONE	Y	NONE	ORDERED_ACTION	Weiter führe den Stationsposten zu.	STATIONSPOSTEN · POSTEN ZUFÜHREN · STATION WEITERFÜHREN	POSTEN · GEBEN · FORTSETZEN	YES
G407-E2996	G407-S450	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	or	OR	NONE	K	OR	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe die Stationseinheit zu.	STATIONSEINHEIT	EINHEIT	YES
G407-E2997	G407-S450	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	shedy	SH+E+DY	SH	NONE	NONE	OR	GRADED_ACTION	Halte die Stationseinheit [wie zuvor]; auf Grad I; schließe den Schritt.	POSTEN HALTEN · GRAD I · SCHLUSS	HALTEN · GRAD I · SCHLUSS	YES
G407-E2998	G407-S451	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	sheedy	SH+EE+DY	SH	NONE	NONE	OR	GRADED_ACTION	Halte die Stationseinheit [wie zuvor]; auf Grad II; schließe den Schritt.	POSTEN HALTEN · GRAD II · SCHLUSS	HALTEN · GRAD II · SCHLUSS	YES
G407-E2999	G407-S452	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qolkeedy	OL+K+EE+D_ADDR+Y	K	NONE	Y	NONE	ORDERED_ACTION	Weiter führe den Stationsposten zu; auf Grad II; an der bezeichneten Stelle.	STATION WEITERFÜHREN · POSTEN ZUFÜHREN · GRAD II · HIER · STATIONSPOSTEN	FORTSETZEN · GEBEN · GRAD II · HIER · POSTEN	YES
G407-E3000	G407-S452	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiin	AIIN	NONE	K	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe den Stationswert zu.	STATIONSWERT	WERT	YES
G407-E3001	G407-S452	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dkain	D_ADDR+K+AIN	K	NONE	AIN	NONE	ACTION_ARGUMENT	Führe den Stationsanteil zu; an der bezeichneten Stelle.	HIER · POSTEN ZUFÜHREN · STATIONSANTEIL	HIER · GEBEN · ANTEIL	YES
G407-E3002	G407-S452	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	cphedy	CH+P+E+DY	CH|P	NONE	NONE	AIN	MULTI_ACTION	Entnimm den Stationsanteil [wie zuvor] und setze den Stationsanteil [wie zuvor] ein; auf Grad I; schließe den Schritt.	POSTEN ENTNEHMEN · POSTEN EINSETZEN · GRAD I · SCHLUSS	NEHMEN · EINSETZEN · GRAD I · SCHLUSS	YES
G407-E3003	G407-S453	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	oldy	OL+DY	NONE	P	NONE	AIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze den Stationsanteil [wie zuvor] ein; schließe den Schritt.	STATION WEITERFÜHREN · SCHLUSS	FORTSETZEN · SCHLUSS	YES
G407-E3004	G407-S454	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	yar	Y+AR	NONE	P	Y	NONE	INHERITED_RELATION	Im laufenden Gang setze den Stationsposten ein; von der Ausgangsstation.	STATIONSPOSTEN · AUSGANGSSTATION	POSTEN · AUSGANG	YES
G407-E3005	G407-S454	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	olchey	OL+Y	NONE	P	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze den Stationsposten ein.	STATION WEITERFÜHREN · STATIONSPOSTEN	FORTSETZEN · POSTEN	YES
G407-E3006	G407-S454	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	kaiin	K+AIIN	K	NONE	AIIN	NONE	ACTION_ARGUMENT	Führe den Stationswert zu.	POSTEN ZUFÜHREN · STATIONSWERT	GEBEN · WERT	YES
