surface	page	locus	zl3b_line	it2a_line	rf1b_line	reader_support	working_meaning_de	decision
tar	f48v	f48v.6	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am	shdy qokain okar otar or otees ol or ain otal ok ytar chedy am	shdy qokain okar otar or otees ol or ain otal ok ytar che y am	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tar	f55v	f55v.8	tar chedy qokaiin okar qol otar cho ar talody okar y	tor chdy qokaiin okar qol otarcho cthar talody okary	t r che y qokaiin okar qol otarcho ar talody okary	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tar	f80v	f80v.21	tar kain okal y rchey qokal olor aiin okal otam	tor kain okal yrchey qokal olor aiin okal otam	t r kain okal y rchey qokal oloraiin okal otam	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tar	f86v5	f86v5.28	odaiin o al kar ar or ytdar qokeeey teo dy tey tar a ytarar	odaiin oal kar ar or ytdar qokeeey teodyteytar an ytarar	odaiin o al kar ar or ytdar qokeeey teodyteytar ytarar	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tar	f93r	f93r.6	tar otor s cho s chol sheoees	tor otor s cho s chol sheoees	tor otor s cho s chol sheoees	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tor	f105v	f105v.29	tdol tor oaldar aiir okokeedy karody qoeedy sho qopchedy daiin opairam	tdol tor oaldar aiir otokeedy karody qoeedy sho qopchedy daiin opairam	tdol toroaldar aiir okokeedy karodyqoeedy sho qopched daiin opairam	READER_VARIANT	kalte Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tor	f46v	f46v.6	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m	tos aiirchar chedy olaiin qotedy sheedy qokaldy qokedy dair chody cthhy m	tar aiirchar she y olaiin qote y shee y qokaldy qoke y doir chody y m	READER_VARIANT	kalte Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tor	f80v	f80v.41	tor arol ar shckhy lkol otol chedy qokain chckhy qokal	tor arol ar shckhy lkol otol chedy qokain chckhy qokal	tar ar ol ar shckhy lkol otol chedy qokain chckhy qokal	READER_VARIANT	kalte Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tor	f86v5	f86v5.8	octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg	octhal shckhy otshey opor shey tor ar otar aiin chdy tar cheeg	octhal shckhy otshey opor shey t r ar otar aiin chdy tarcheeg	READER_VARIANT	kalte Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tor	f9v	f9v.9	daiin chy tor chyty dary ytoldy	daiin chy tor chyty dary ytoldy	daiin chy t r chyty dary ytoldy	READER_VARIANT	kalte Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
oar	f39v	f39v.8	oar aiin olkaiin olky dar ald shek chek qokchy dar ain	oekar aiin olkaiin olky dar ald shek chek qokchy dar ain	oekar aiin olkaiin olky dar ald shek chek qokchy dar ain	READER_VARIANT	Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f104r	f104r.17	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody okar ody	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody otarody	ykeeshedy olkeeody qotey qokar chedy qoke y oteechy chyteody okar ody	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f104r	f104r.8	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	olsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okor otar	olsheedy lkeedy lkeody qokaiin che al qokar odar qokal okar otar odr	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f105r	f105r.4	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	ykaiin olkeedy odaiin ok ar eeeodaiin ytee oched qokeee oy tee qotam	ALL_THREE_SPLIT_NORMALIZED	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f106r	f106r.43	daiiral sheol daiin otedy qokain okar cheor al taiin chekal otaras	daiiral sheol daiin otedy qokain akar cheor al taiin chekal otaras	daiiral she l aiin ote y qokain akar cheor al taiin chekal otarar	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f107r	f107r.11	cheeo cheeol qokaiin ytain y keeol l oraiin okaiin okar okaiin otaram	cheeo cheeol qokaiin ytain ykeeol l or aiin okaiin ekar okaiin otaram	cheeo chee l qokaiin ytain y keeol l oraiin okaiin okar okaiin otaram	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f107v	f107v.36	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	t l chey lcheor sheol qokaiin olkee y o ar ar olkain odain	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f108v	f108v.10	ol cheey leedaiin shckhaiin okeal okar aralor om shee kay chectham	ol cheey leedaiin shckhaiin okeal okar aral or om shee kaithy chectham	ol cheey leedaiin shckhaiin keal o kar aralorom shee ka chectham	ALL_THREE_SPLIT_NORMALIZED	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f108v	f108v.8	ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okar qoteedar oty	ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okair qoteedar aty	ysheedy okee y oteedy qokeedy okeedy okee y chedal okar qoteed ar oty	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f112v	f112v.8	ocheor okar aiiin otaiin okal okar otal kedy chekaiiin	ocheor okor aiiin otaiin okal okar otal kedy chekaiiin	ocheor okar aiiin otaiin okal okar otal kedy chekaiiin	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f115v	f115v.8	tchoros sheol qotchs olchees otchdy qotol lpchedy okar lkechedy pchdam	tchosos sheol qotchs olchees otchdy qotol lpchedy okar lkechedy pchdam	tchosos sheol qotchs olchees otchdy qotol lpchedy akar lkechedy pchdam	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f33v	f33v.3	dar chckhy dy dyky ckhdy oky dam okar dy kam dy	dar chckhy dy dyky ckhdy oky dam okardy komdy	dar chckhy dyky ckh y oky am okardy kam y	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f33v	f33v.8	dar ar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary	darar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary	dar ar sheey kee y okchy ok r okedy chy aiin dy dy dar aiin okary	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f40r	f40r.2	qokar okar okedy dar ykchey kaiin okas chedy okar a ralos	qokar okar okedy dar ykchey kaiin okos chedy okar aralos	qokar kar oke y dar ykchey kaiin okos chedy okar aralos	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f40v	f40v.14	saiin o lchey kchedy okar qokchdy dy qokees am chdy	saiin o lchey kchedy okar qokchdy dy qokees am chdy	s aiin o lchey kche y kar qokch y y qokees am ch y	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f48v	f48v.10	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	tol chedy ytedy ykeol ch y chdor chtol chdy ytchedal cthey ok r ar ary	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f55v	f55v.8	tar chedy qokaiin okar qol otar cho ar talody okar y	tor chdy qokaiin okar qol otarcho cthar talody okary	t r che y qokaiin okar qol otarcho ar talody okary	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f58v	f58v.30	daiin sheoy ykey sheky qokal qokeey okain okar ol dam	daiin sheoikhy ykey sheky qokal qokeey okain okar ol dam	daiin sheoy ykey sheky qokal qokeey otain kar ol am	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f75r	f75r.34	s olkedy okal dar oty okar otar ol kain oltedy	solkedy okal dar oty otar otar ol kain olkedy	s olke y okal dar oty okar otar ol kain olkedy	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f79v	f79v.33	por ar or yteey teey okar oshey qoky chey okeey ldy oral	por ar or yteey teey otar oshey qoky chey okeey ldy orol	por ar or yteey teey okar oshey qoky chey keey ldy orol	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f80r	f80r.9	okar	okar	kar	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f82v	f82v.21	dain chey qokeeey qoky okaiin okain olkain otain okar aly	dain chey qokeeey qoky okaiin okain olkain otain okaraly	ain chey qokeeey qoky okaiin okain olkain otain okar aly	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f85r1	f85r1.16	shoiin qokar okar y cheey	shoiin qokar okary cheey	shoiin qok r okar y cheey	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f86v6	f86v6.31	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	dair chepy qokaiin olkar olkchdy okaral dar olkchey otytam orom	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f86v6	f86v6.35	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	sas aiin otariin otar cheody qotaiin qokaiin ol tey qokaiin otar ol	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f86v6	f86v6.37	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	lshar okar qoeedy qotar otal olky qokal ol kaiin octhair lo	lshar akar qoeedy qotar otal olky qokal ol kaiin octhear lo	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f90r1	f90r1.3	dair shkeea s sary okar ykorshy lkaldy	dair shkeeo s sary okor ykarshy lkaldy	dair shkeeo s sary okar ykory lkaldy	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f95r2	f95r2.9	poiin okar qokol shsdy okar chdaiin olky	poiin okar qokol shsdy okor chdaiin olky	poiin okar qok l shs y okar chdaiin olky	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okar	f99r	f99r.2	okar y	okary	okary	READER_VARIANT	heiße Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okor	f108r	f108r.40	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom	okar aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey r aiin chckhom	READER_VARIANT	heiße Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okor	f34r	f34r.12	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	char aiin okorar tol qokar chckhy chdal ked qokar ar aiin am	READER_VARIANT	heiße Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okor	f58v	f58v.24	qokal daiin qokal cham qokalcheal okor air ain ar als okam daly	qokal daiin qokal cham qokalcheol okorair ainarals okom daly	qokal daiin qokal cham qokalche l okorair ain ar als okam aly	READER_VARIANT	heiße Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okor	f76v	f76v.1	polarar okor opcheey yteey opchaly lshedy qofchdal lkodol opa korols	polarar okor opcheey yteey opchaly lshedy qofchdal lkodol opa korols	polarar ok r opcheey yteey opchaly ledy qopchdal lkodol opakorolr	READER_VARIANT	heiße Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okor	f76v	f76v.4	salkeey sor shecthy daiin okor chpchedy chy oty olor otchy r alchl	solkeey sor shecthy daiin okar chpchedy cpchy oty olor otchy ralchl	solkeey sor shecth daiin ok r chpched chy oty olor otchy r alchl	READER_VARIANT	heiße Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okor	f82r	f82r.34	okor	okar	ok r	READER_VARIANT	heiße Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okor	f99r	f99r.8	okor	okor	ok r	READER_VARIANT	heiße Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
okor	f99v	f99v.21	doror okeeody opar okor eosaiin otoraiin shey ols aiiin qoetal	doror okeeody opar okor eosaiin otoraiin shey ols aiiin qoetal	doror okeeody opar o or eosaiin otoraiin shey ols aiiin qoetal	READER_VARIANT	heiße Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f103r	f103r.3	yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar chal	yshdain sheek cheoty chokal chedy chckhy or orol okain chal ot kar ot chym	yshdain eek cheoty chokal che y chckhy or rol okaiin chal ot shkar otar chal	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f105v	f105v.12	ysheedy aiin okeol ykedor ar ar alkair otar otaiin otal tair am	ysheedy aiin okeol ykedor ar ar alkair otos otaiin otal tair am	yeedy aiin okeol ykedor ar ar alkair otor otaiin otal kair am	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f105v	f105v.31	ychtaiir aiichy dol aiin otaiin aiidy okchd otar daiin	ychtaiis aiichy dol aiin otaiin aiidy okchd otor daiin	ychtaiir aiichy dol aiin otaiin aiidy okchd otar daiin	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f106v	f106v.2	daiin al sheeodar y chtain char otar qokar otar shed sheo keorain amchy	daiin al sheeodar ychtain chor otar qokar okar shed sheo keor ain amchy	daiin al sheeo ar y chtain char otar qokar okar shed sheo keorain amchy	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f106v	f106v.3	yshedaiin shckhy cheokchy sar al cho lchedy ytain otar al chdy daly lody	yshedaiin shckhy cheokchy sar al cholchedy ytain otar ol chdy daly lody	yshedaiin shckhy cheokchy sar al cholchedy ytain oteir al chdy daly lody	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f107v	f107v.23	palchar ar akaiiky char raikchy opchain opalkar otal otar alky	palchar ar akaiiky char raikchy ofchain opalkar otal otas alky	palchar ar akaiik char raikchy ofcheiin opalkar otal otar alky	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f112v	f112v.47	otar aig oaral alor aiiin olkaiin oty ary	eotar aim oar al alor aiiin olkaiin oty ary	e otar aig oar al alor aiiin lkaiin oty ary	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f114r	f114r.36	ychedar ady otar ain ykeodaiin qoeedaiin qokal sain otchedy qokar	ychedar aikhdy otarain ykeodaiin qoeedaiin qokal sain otchedy qokar	ychedar ackhdy otarain ykeodaiin qoeedaiin qokal sain otchedy qokar	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f50v	f50v.6	daiin kedair okal chody qokedy okar okchey okedy otar chkeey	daiin kedair okal chody qokedy okar okchey okedy otar chkeey	daiin ke air okal chody qoke y okar okchey oke y tar chkchy	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f55v	f55v.8	tar chedy qokaiin okar qol otar cho ar talody okar y	tor chdy qokaiin okar qol otarcho cthar talody okary	t r che y qokaiin okar qol otarcho ar talody okary	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f76v	f76v.6	qotees olkeey okeedy qoeeedy chckhey sheor aiin otar cheedy lchedy	qotees olkeey okeedy qoeeedy chckhey sheor aiin otar cheedy lchedy	qotees olkeey okeedy qoeeed chckhey sheor aiin ot r cheed lchedy	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f86v3	f86v3.24	dshedy qokeey qotee shedy qokaiin chdy otar otaiin ykaiin	dshedy qokeey qotchy shedy qokaiin chdy otor otaiin ykaiin	dshe y qokeey qotch she y qo aiin ch y otor ot aiin ykaiin	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otar	f88v	f88v.4	otar arody	otar arody	tar arody	READER_VARIANT	kalte Drogenfraktion I im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otor	f104r	f104r.19	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otar airod lshd	READER_VARIANT	kalte Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otor	f50v	f50v.8	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	ykar okair ot r qokedy ykchol kar chckhy olkaiin okain qod	READER_VARIANT	kalte Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otor	f78r	f78r.6	yteedy qotal dol shedy qokedar chcthey otor dor or	yteedy qotal dol shedy qokedar chcthhy otor dor or	yteedy qotal dol shedy qokedar chy ot r or or	READER_VARIANT	kalte Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otor	f78v	f78v.7	otor y shedy otedy shedy qokeedy qokedy otar otedy	otor yshedy otedy shedy qokeedy qokedy otar otedy	otas y shedy otedy shedy qokeedy qokedy otar otedy	READER_VARIANT	kalte Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otor	f83r	f83r.23	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	tchedy qotedy qokal shedy qokedy shecthedy shecthy ot r che y	READER_VARIANT	kalte Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otor	f86v6	f86v6.23	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	qokar olkedy otor chedy qokar opchedy dar okar ar dair ain ol keodar	qokar olkedy ot r chedy qokar opchedy dar kar ar dair ain ol keodar	READER_VARIANT	kalte Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otor	f88r	f88r.24	otor am	otor am	otoram	READER_VARIANT	kalte Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otor	f94v	f94v.6	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otar opchdy qotar aral otor otchy tady oty	READER_VARIANT	kalte Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
otor	f99v	f99v.3	otor chy	otor chy	otar chy	READER_VARIANT	kalte Drogenportion im Ansatz	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qoor	f6v	f6v.1	koary sar cheekar qoor shor chapchy s chear char otchy	koar y sar oheekar qoar shor chapchy s chear char otchy	koarysar cheekar qoar shor chapchy s chear char otchy	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f107r	f107r.8	torshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokar al okiroley	torshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokor al okirolcy	tarshor sheeey oteeol qokeey qoke y lkaiin qokaiin qokar al okirolcy	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f108r	f108r.14	polchal shol qokar shedy pcholy qokal opchdy ofal shor qokaiin otalod	polchal shol qokor shedy pcholy qokal opchdy ofal shor qokaiin otalod	polchal shol qok r she y pcholy qokal opchdy ofal shor qokaiin otalod	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f108r	f108r.39	poro l tedo lchdain qokar otedy otarar yty sho qotedy oteedy okedy	porol tedo lchdain qokar otedy otarar yty sho qotedy oteedy okedy	paro l tedo lchdain qokor otedy otarar ty sho qote y otee y oke y	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f108r	f108r.9	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f112r	f112r.9	saiin ol okeey qokeey y chedy teedy qokchy qokar y	saiin ol okeey qokeey o chedy teedy qokchy qokary	saiin ol okeey qokeey o chedy tee y qokchy qokar	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f115v	f115v.2	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam	ykeeochody qokeedy yteedy qo ar qos chodaiin qokchdy chdar okchdy qokam	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f116r	f116r.45	odain shy qokar oleey chy	odaiin shey qokas aleey chy	odain shey qokar oleey chy	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f33r	f33r.5	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	pair or aiin otaiin ol kor aiin okal otal chdal shekal qakar otam	pair or aiin otaiin ol kor aiin okal otal ch al shekal qokar atam	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f33v	f33v.4	tokar shdy dal qokar shd otody chedy ykedy dodl dain	tokar shdy dal qokor shd otody chedy ykedy dodl dain	tokar shd al qokar sh otody che y yke y do l eiin	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f58v	f58v.17	daiin alal dal qokar otal chodol qokeal cheol chos okeeam	daiin alal dal qokiir otal chodol qokeal cheol chos okeeam	aiin lal dal qokiir otal chodol qokeal cheol chos okeeam	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f77r	f77r.25	otedy qokar shedy qokal shedar dal chedy daror	otedy qokor shedy qokal shedar dal chedy daror	otedy qokor shedy qokal shedar dal chedy daror	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f80r	f80r.18	paiin sheol qokain chety qokeedy qokar shcthy qotol shecthy qokain olkam	paiin sheol qokain chety qokeedy qokar shcthy qotol shecthy qokain olkam	p iin sheol qokain chet qokeed qok r shcthy qotol shecthy qokain olkam	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f80r	f80r.34	ey rcheky shepchedy qokar ol qockhey olchey qokedy koroiin y	cthcthey rcheky shepchedy qokor ol qockhey olchey qokedy koroiin y	cthchey r cheky shepched qok r ol qockhey olchey qoke y koroiin y	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f81v	f81v.19	solkeey ol shedy qokar shckhy dedy qokar qokal dol chy	solkeey ol shedy qokar sheckhy dcsedy qokar qokal dol chy	solkeey ol she y qokar shckhy dedy qokas qokal dol chy	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f85r1	f85r1.16	shoiin qokar okar y cheey	shoiin qokar okary cheey	shoiin qok r okar y cheey	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f85r1	f85r1.24	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy	tedair ykeedy dain cheedy qokor chedy okar sheekchy qokedy olchedy	te air ykee y dain cheedy qok r che y okar sheetee qokedy olche y	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f86v3	f86v3.34	yteeo dy chedy qokal yteey qokar am	yteeo dy chedy qokal yteey qotar am	yteeody chedy qokal yteey qotar am	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f86v5	f86v5.3	shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain	shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain	shedy ch y qok r okeeey sheokaiin cheoky oteeodail otaiin otain	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f95r1	f95r1.6	tchdor or chekchdy qokar chcthy qotchdy lshedy qoky qofain dy	tchdor or chekchdy qokar chcthy qotchdy lshedy qoky qofain dy	tchdor or chekch y qokas chcthy qotchdy lshedy qo y qofain y	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokar	f95r2	f95r2.6	y olkor ol shol qotar chdy chdy qokar okar qokar odaly	y olkor ol shol qotar chdy chdy qokar okar qokar odaly	y olkor ol shol qotar ch y chdy qok r okar qokar o aly	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
