page	locus	target_surfaces	zl3b_line	v30_tokenwise_de	v31_tokenwise_de	complete_v31
f46r	f46r.13	ar	ar akaiin shol okeey chol dar ols lain y	[ar:?] | [akaiin:?] | feucht; nominal feuchtes Gut/Material | heißer Ansatz am Ende des Grades | trocken; nominal trockenes Gut/Material | abgemessene Fraktion I | [ols:?] | [lain:?] | [y:?]	Drogenfraktion I | [akaiin:?] | feucht; nominal feuchtes Gut/Material | heißer Ansatz am Ende des Grades | trocken; nominal trockenes Gut/Material | abgemessene Fraktion I | [ols:?] | [lain:?] | [y:?]	False
f46r	f46r.14	qokar	otchealkar sholkshy qokar cheol okal dam chdam qokam	[otchealkar:?] | [sholkshy:?] | heiße Portion | trockener Drogenstoff | Ansatz aus heißem Rohstoff, Form I | [dam:?] | [chdam:?] | [qokam:?]	[otchealkar:?] | [sholkshy:?] | heiße Drogenfraktion I | trockener Drogenstoff | Ansatz aus heißem Rohstoff, Form I | [dam:?] | [chdam:?] | [qokam:?]	False
f46r	f46r.15	qokar	qokar shol kal alkeody	heiße Portion | feucht; nominal feuchtes Gut/Material | [kal:?] | [alkeody:?]	heiße Drogenfraktion I | feucht; nominal feuchtes Gut/Material | [kal:?] | [alkeody:?]	False
f46r	f46r.2	qoor	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy	Samen/Saatgutzubereitung, Dosis III | [sheeoly:?] | [qoor:?] | Feuchtzubereitung | [teoly:?] | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert III | [sh:?] | [sheet:?] | feucht in der Mitte des Grades, abgeschlossen | [xor:?] | Menge III | feuchtes Arzneikompositum am Gradanfang	Samen/Saatgutzubereitung, Dosis III | [sheeoly:?] | Drogenportion | Feuchtzubereitung | [teoly:?] | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert III | [sh:?] | [sheet:?] | feucht in der Mitte des Grades, abgeschlossen | [xor:?] | Menge III | feuchtes Arzneikompositum am Gradanfang	False
f46r	f46r.7	ar|qokar	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m	[xol:?] | feucht; nominal feuchtes Gut/Material | heiß, Grad III | [ytchdy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [s:?] | [ar:?] | trocken am Anfang des Grades, abgeschlossen | CTH-Drogenmaterial | kalter Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [m:?]	[xol:?] | feucht; nominal feuchtes Gut/Material | heiß, Grad III | [ytchdy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [s:?] | Drogenfraktion I | trocken am Anfang des Grades, abgeschlossen | CTH-Drogenmaterial | kalter Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [m:?]	False
f46v	f46v.10	ar	sheol ar chey okaiin daim oty om	feuchtes Material | [ar:?] | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | [daim:?] | kalter Ansatz am Anfang des Grades | [om:?]	feuchtes Material | Drogenfraktion I | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | [daim:?] | kalter Ansatz am Anfang des Grades | [om:?]	False
f46v	f46v.2	otar|ar	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	[ytair:?] | Menge III | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [okaly:?] | Grad-/Maßwert III | heiß in der Mitte des Grades, abgeschlossen | [otar:?] | [ar:?] | [oldy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Samendroge: Mengenklasse II | heißer Ansatz in der Mitte des Grades | [tody:?] | Grad-/Maßwert III	[ytair:?] | Menge III | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [okaly:?] | Grad-/Maßwert III | heiß in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Drogenfraktion I | [oldy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Samendroge: Mengenklasse II | heißer Ansatz in der Mitte des Grades | [tody:?] | Grad-/Maßwert III	False
f46v	f46v.3	qokar	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	[ytchey:?] | [keody:?] | [chockhdy:?] | [chotal:?] | [okalshdy:?] | feucht am Anfang des Grades | heiße Portion | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dam:?]	[ytchey:?] | [keody:?] | [chockhdy:?] | [chotal:?] | [okalshdy:?] | feucht am Anfang des Grades | heiße Drogenfraktion I | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dam:?]	False
f46v	f46v.4	tar	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin y kaiir shckhefy	[ydaiin:?] | Arzneikompositum: trocken, Gradanfang | [chdal:?] | [olar:?] | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [chdody:?] | [tar:?] | [cham:?] | heiß in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [y:?] | [kaiir:?] | [shckhefy:?]	[ydaiin:?] | Arzneikompositum: trocken, Gradanfang | [chdal:?] | [olar:?] | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [chdody:?] | kalte Drogenfraktion I | [cham:?] | heiß in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [y:?] | [kaiir:?] | [shckhefy:?]	False
f46v	f46v.5	ar	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	Drogenholzzubereitung, Dosis III | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dykaly:?] | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | [s:?] | [ar:?] | [air:?] | CTH-Drogenmaterial	Drogenholzzubereitung, Dosis III | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dykaly:?] | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | [s:?] | Drogenfraktion I | [air:?] | CTH-Drogenmaterial	False
f46v	f46v.6	tor	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m	[tor:?] | [aiirchar:?] | feucht in der Mitte des Grades, abgeschlossen | [olaiin:?] | kalt in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades, abgeschlossen | [qokaldy:?] | heiß in der Mitte des Grades, abgeschlossen | [doir:?] | [chody:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [m:?]	kalte Drogenportion | [aiirchar:?] | feucht in der Mitte des Grades, abgeschlossen | [olaiin:?] | kalt in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades, abgeschlossen | [qokaldy:?] | heiß in der Mitte des Grades, abgeschlossen | [doir:?] | [chody:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [m:?]	False
f46v	f46v.8	or	okeedchsy qokeedy chetedar or aiy	[okeedchsy:?] | heiß am Ende des Grades, abgeschlossen | [chetedar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aiy:?]	[okeedchsy:?] | heiß am Ende des Grades, abgeschlossen | [chetedar:?] | Drogenportion | [aiy:?]	False
f47r	f47r.10	tor	shy otcho keey tor chey otchy tchol dain dam	feucht am Anfang des Grades | kalt-trockene Zubereitung | heiß am Ende des Grades | [tor:?] | trocken in der Mitte des Grades | kalt-trockener Ansatz am Anfang des Grades | [tchol:?] | Qualitätsgrad II | [dam:?]	feucht am Anfang des Grades | kalt-trockene Zubereitung | heiß am Ende des Grades | kalte Drogenportion | trocken in der Mitte des Grades | kalt-trockener Ansatz am Anfang des Grades | [tchol:?] | Qualitätsgrad II | [dam:?]	False
f47r	f47r.9	kor	qoko kor chaiin okal chol daiin okcho kchorsy	[qoko:?] | [kor:?] | trocken, Grad III | Ansatz aus heißem Rohstoff, Form I | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [okcho:?] | [kchorsy:?]	[qoko:?] | heiße Drogenportion | trocken, Grad III | Ansatz aus heißem Rohstoff, Form I | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [okcho:?] | [kchorsy:?]	False
f48r	f48r.3	qotar	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	[sheody:?] | feucht, attributiv gebunden | [teoteey:?] | [oteodaiin:?] | [ody:?] | [qoteo:?] | [l:?] | heiß in der Mitte des Grades, abgeschlossen | Materialmaß | [odal:?] | [qotar:?] | [opchety:?] | [ldy:?]	[sheody:?] | feucht, attributiv gebunden | [teoteey:?] | [oteodaiin:?] | [ody:?] | [qoteo:?] | [l:?] | heiß in der Mitte des Grades, abgeschlossen | Materialmaß | [odal:?] | kalte Drogenfraktion I | [opchety:?] | [ldy:?]	False
f48r	f48r.7	ar	tocthy qokeol yteedy lolkeol otolches al ar ykeeodam okedy okam	[tocthy:?] | [qokeol:?] | [yteedy:?] | [lolkeol:?] | [otolches:?] | [al:?] | [ar:?] | [ykeeodam:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [okam:?]	[tocthy:?] | [qokeol:?] | [yteedy:?] | [lolkeol:?] | [otolches:?] | [al:?] | Drogenfraktion I | [ykeeodam:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [okam:?]	False
f48r	f48r.9	ar	yteched ar olkey okeoam	[yteched:?] | [ar:?] | [olkey:?] | [okeoam:?]	[yteched:?] | Drogenfraktion I | [olkey:?] | [okeoam:?]	False
f48v	f48v.10	okar|ar	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	kalt; nominal kaltes Gut/Material | trocken in der Mitte des Grades, abgeschlossen | [ytedy:?] | [ykeol:?] | trocken am Anfang des Grades, abgeschlossen | [chdor:?] | [chtol:?] | trocken am Anfang des Grades, abgeschlossen | [ytchedal:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [okar:?] | [ar:?] | [ary:?]	kalt; nominal kaltes Gut/Material | trocken in der Mitte des Grades, abgeschlossen | [ytedy:?] | [ykeol:?] | trocken am Anfang des Grades, abgeschlossen | [chdor:?] | [chtol:?] | trocken am Anfang des Grades, abgeschlossen | [ytchedal:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | [ary:?]	False
f48v	f48v.11	or	ykeedal chckhy ykal y tam or cheedls sary	[ykeedal:?] | Arzneikompositum: trocken, Gradanfang | [ykal:?] | [y:?] | [tam:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheedls:?] | [sary:?]	[ykeedal:?] | Arzneikompositum: trocken, Gradanfang | [ykal:?] | [y:?] | [tam:?] | Drogenportion | [cheedls:?] | [sary:?]	False
f48v	f48v.2	otar	chey tedy otchody ykeedy otar yotedy cthdy okain chety choolkeey	trocken in der Mitte des Grades | kalt in der Mitte des Grades, abgeschlossen | [otchody:?] | [ykeedy:?] | [otar:?] | [yotedy:?] | [cthdy:?] | heiß im Zubereitungsrahmen, Grad II | trocken-kalte gebundene Form | [choolkeey:?]	trocken in der Mitte des Grades | kalt in der Mitte des Grades, abgeschlossen | [otchody:?] | [ykeedy:?] | kalte Drogenfraktion I im Ansatz | [yotedy:?] | [cthdy:?] | heiß im Zubereitungsrahmen, Grad II | trocken-kalte gebundene Form | [choolkeey:?]	False
f48v	f48v.3	kor|otar	alchey kor y keody olkeeey chody chedy daly okeeor aiin otar air am	[alchey:?] | [kor:?] | [y:?] | [keody:?] | [olkeeey:?] | [chody:?] | trocken in der Mitte des Grades, abgeschlossen | [daly:?] | [okeeor:?] | Menge III | [otar:?] | [air:?] | [am:?]	[alchey:?] | heiße Drogenportion | [y:?] | [keody:?] | [olkeeey:?] | [chody:?] | trocken in der Mitte des Grades, abgeschlossen | [daly:?] | [okeeor:?] | Menge III | kalte Drogenfraktion I im Ansatz | [air:?] | [am:?]	False
f48v	f48v.4	otar	dchedy tchddy otsh okeey ty otar alchdy yteedy oteed y kedy m	[dchedy:?] | [tchddy:?] | [otsh:?] | heißer Ansatz am Ende des Grades | kalt am Anfang des Grades | [otar:?] | [alchdy:?] | [yteedy:?] | [oteed:?] | [y:?] | heiß in der Mitte des Grades, abgeschlossen | [m:?]	[dchedy:?] | [tchddy:?] | [otsh:?] | heißer Ansatz am Ende des Grades | kalt am Anfang des Grades | kalte Drogenfraktion I im Ansatz | [alchdy:?] | [yteedy:?] | [oteed:?] | [y:?] | heiß in der Mitte des Grades, abgeschlossen | [m:?]	False
f48v	f48v.5	qokar	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	[lkeey:?] | [qocthedy:?] | kalt, Grad III | [shed:?] | heiße Portion | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dy:?] | Grad-/Maßwert II | [tolkain:?] | [otam:?]	[lkeey:?] | [qocthedy:?] | kalt, Grad III | [shed:?] | heiße Drogenfraktion I | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dy:?] | Grad-/Maßwert II | [tolkain:?] | [otam:?]	False
f48v	f48v.6	okar|otar|or|tar	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am	feucht am Anfang des Grades, abgeschlossen | heiß, Grad II | [okar:?] | [otar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [otees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | Ansatz aus kaltem Rohstoff, Form I | [ok:?] | [y:?] | [tar:?] | trocken in der Mitte des Grades, abgeschlossen | [am:?]	feucht am Anfang des Grades, abgeschlossen | heiß, Grad II | heiße Drogenfraktion I im Ansatz | kalte Drogenfraktion I im Ansatz | Drogenportion | [otees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | Menge-/Klassenwert II | Ansatz aus kaltem Rohstoff, Form I | [ok:?] | [y:?] | kalte Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | [am:?]	False
f48v	f48v.9	tor	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	[tor:?] | [shody:?] | Ansatz aus heißem Rohstoff, Form I | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | [oly:?] | [loldy:?] | Holzstoff | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [otoldy:?] | [ytam:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen	kalte Drogenportion | [shody:?] | Ansatz aus heißem Rohstoff, Form I | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | [oly:?] | [loldy:?] | Holzstoff | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [otoldy:?] | [ytam:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen	False
f49r	f49r.6	or	ol or shes sheoty choldaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Teil-/Nominalträger; genaue Basisbedeutung offen | [shes:?] | [sheoty:?] | trocken, Grad III	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | [shes:?] | [sheoty:?] | trocken, Grad III	False
f4r	f4r.9	kor	daiin ckhochy tchy kor aiin	Grad-/Maßwert III | [ckhochy:?] | kalt und trocken am Anfang des Grades | [kor:?] | Menge III	Grad-/Maßwert III | [ckhochy:?] | kalt und trocken am Anfang des Grades | heiße Drogenportion | Menge III	False
f4v	f4v.8	otor	oleeeb chor cthol sho otor cthory	[oleeeb:?] | Pflanzen-/Reproduktionsteil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | feuchter Ansatz | [otor:?] | [cthory:?]	[oleeeb:?] | Pflanzen-/Reproduktionsteil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | feuchter Ansatz | kalte Drogenportion im Ansatz | [cthory:?]	False
f50r	f50r.2	kar|okar|ar	sor orsheckhy ockhody shos alol dy kar oky daiiin okar ar okam	Samenportion | [orsheckhy:?] | [ockhody:?] | [shos:?] | [alol:?] | [dy:?] | [kar:?] | heißer Ansatz am Anfang des Grades | Grad-/Maßwert IV | [okar:?] | [ar:?] | [okam:?]	Samenportion | [orsheckhy:?] | [ockhody:?] | [shos:?] | [alol:?] | [dy:?] | heiße Drogenfraktion I | heißer Ansatz am Anfang des Grades | Grad-/Maßwert IV | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | [okam:?]	False
f50r	f50r.3	kar	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	[tshol:?] | [kar:?] | feucht am Ende des Grades, abgeschlossen | [okeody:?] | heiß in der Mitte des Grades, abgeschlossen | [chody:?] | heiß und trocken am Anfang des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | heiß-trocken, Grad III | [odam:?]	[tshol:?] | heiße Drogenfraktion I | feucht am Ende des Grades, abgeschlossen | [okeody:?] | heiß in der Mitte des Grades, abgeschlossen | [chody:?] | heiß und trocken am Anfang des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | heiß-trocken, Grad III | [odam:?]	False
f50r	f50r.4	or|ar	tchdy qokas chedy qokchdy qokaiin or ar alol keodaiin ols	kalt und trocken am Anfang des Grades, abgeschlossen | [qokas:?] | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | Teil-/Nominalträger; genaue Basisbedeutung offen | [ar:?] | [alol:?] | [keodaiin:?] | [ols:?]	kalt und trocken am Anfang des Grades, abgeschlossen | [qokas:?] | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | Drogenportion | Drogenfraktion I | [alol:?] | [keodaiin:?] | [ols:?]	False
f50r	f50r.5	okar|ar|kar	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain	[solkchy:?] | Arzneikompositum: trocken, Gradanfang | heiß und trocken am Anfang des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | [okar:?] | [ar:?] | [y:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [kar:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II	[solkchy:?] | Arzneikompositum: trocken, Gradanfang | heiß und trocken am Anfang des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | [y:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I | Drogenfraktion I | heiß im Zubereitungsrahmen, Grad II	False
f50r	f50r.7	kar	todalain qotal kaiin otaiin otal she kar ariin okchedy dariin	[todalain:?] | [qotal:?] | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | Ansatz aus kaltem Rohstoff, Form I | feucht, attributiv gebunden | [kar:?] | [ariin:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [dariin:?]	[todalain:?] | [qotal:?] | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | Ansatz aus kaltem Rohstoff, Form I | feucht, attributiv gebunden | heiße Drogenfraktion I | [ariin:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [dariin:?]	False
f50r	f50r.8	kar	yk ykaiin sheekar otchdy dar kar shedain taipar orolkain	[yk:?] | [ykaiin:?] | [sheekar:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | abgemessene Fraktion I | [kar:?] | [shedain:?] | [taipar:?] | [orolkain:?]	[yk:?] | [ykaiin:?] | [sheekar:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | abgemessene Fraktion I | heiße Drogenfraktion I | [shedain:?] | [taipar:?] | [orolkain:?]	False
f50v	f50v.10	ar	dchedy okaiin olchdy oloeedy ykeeod ar arood	[dchedy:?] | heiß, Grad III, im Ansatzrahmen | [olchdy:?] | [oloeedy:?] | [ykeeod:?] | [ar:?] | [arood:?]	[dchedy:?] | heiß, Grad III, im Ansatzrahmen | [olchdy:?] | [oloeedy:?] | [ykeeod:?] | Drogenfraktion I | [arood:?]	False
f50v	f50v.11	kar	lchey kar ykchy kchdy	Drogenholz, trocken gebunden, Form I | [kar:?] | [ykchy:?] | heiß und trocken am Anfang des Grades, abgeschlossen	Drogenholz, trocken gebunden, Form I | heiße Drogenfraktion I | [ykchy:?] | heiß und trocken am Anfang des Grades, abgeschlossen	False
f50v	f50v.4	otar|or	dar qoain olaiin ols aiin o l okeedy okchdy otar chckhey or	abgemessene Fraktion I | [qoain:?] | [olaiin:?] | [ols:?] | Menge III | [o:?] | [l:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [otar:?] | Arzneikompositum: trocken, Gradmitte | Teil-/Nominalträger; genaue Basisbedeutung offen	abgemessene Fraktion I | [qoain:?] | [olaiin:?] | [ols:?] | Menge III | [o:?] | [l:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Arzneikompositum: trocken, Gradmitte | Drogenportion	False
f50v	f50v.6	okar|otar	daiin kedair okal chody qokedy okar okchey okedy otar chkeey	Grad-/Maßwert III | [kedair:?] | Ansatz aus heißem Rohstoff, Form I | [chody:?] | heiß in der Mitte des Grades, abgeschlossen | [okar:?] | heiß-trockener Ansatz in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [otar:?] | [chkeey:?]	Grad-/Maßwert III | [kedair:?] | Ansatz aus heißem Rohstoff, Form I | [chody:?] | heiß in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | heiß-trockener Ansatz in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | [chkeey:?]	False
f50v	f50v.7	or	tedaiin odaiin or okaiin ykor daiin choky qotchdy k dairam	[tedaiin:?] | Zubereitungsdosis III | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß, Grad III, im Ansatzrahmen | [ykor:?] | Menge/Portion III | heiß-trockene Zubereitung, Grundform | kalt und trocken am Anfang des Grades, abgeschlossen | [k:?] | [dairam:?]	[tedaiin:?] | Zubereitungsdosis III | Drogenportion | heiß, Grad III, im Ansatzrahmen | [ykor:?] | Menge/Portion III | heiß-trockene Zubereitung, Grundform | kalt und trocken am Anfang des Grades, abgeschlossen | [k:?] | [dairam:?]	False
f50v	f50v.8	otor|kar	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	[ykar:?] | [okair:?] | [otor:?] | heiß in der Mitte des Grades, abgeschlossen | [ykchol:?] | [kar:?] | Arzneikompositum: trocken, Gradanfang | [olkaiin:?] | heiß im Zubereitungsrahmen, Grad II | [qod:?]	[ykar:?] | [okair:?] | kalte Drogenportion im Ansatz | heiß in der Mitte des Grades, abgeschlossen | [ykchol:?] | heiße Drogenfraktion I | Arzneikompositum: trocken, Gradanfang | [olkaiin:?] | heiß im Zubereitungsrahmen, Grad II | [qod:?]	False
f51r	f51r.15	or	qokol cheor ckhal s or aldy otal	[qokol:?] | trockener Drogenteil | [ckhal:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aldy:?] | Ansatz aus kaltem Rohstoff, Form I	[qokol:?] | trockener Drogenteil | [ckhal:?] | [s:?] | Drogenportion | [aldy:?] | Ansatz aus kaltem Rohstoff, Form I	False
f51r	f51r.7	ar	ychos ar eeckhy kcho qokchy qotal	[ychos:?] | [ar:?] | [eeckhy:?] | Zubereitung: heiß und trocken | heiß und trocken am Anfang des Grades | [qotal:?]	[ychos:?] | Drogenfraktion I | [eeckhy:?] | Zubereitung: heiß und trocken | heiß und trocken am Anfang des Grades | [qotal:?]	False
f51v	f51v.6	okor	okor ctheody qocphy qokal qotaiin otykol chol daiin	[okor:?] | [ctheody:?] | [qocphy:?] | heiße Substanz | kalt, Grad III | [otykol:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	heiße Drogenportion im Ansatz | [ctheody:?] | [qocphy:?] | heiße Substanz | kalt, Grad III | [otykol:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	False
f51v	f51v.8	or	olkeeody qokal qodaiin or l	[olkeeody:?] | heiße Substanz | [qodaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [l:?]	[olkeeody:?] | heiße Substanz | [qodaiin:?] | Drogenportion | [l:?]	False
f52r	f52r.2	otar	oty shor ykoldy qoky koldal oteees dals otar dl	kalter Ansatz am Anfang des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [ykoldy:?] | heiß am Anfang des Grades | [koldal:?] | [oteees:?] | [dals:?] | [otar:?] | [dl:?]	kalter Ansatz am Anfang des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [ykoldy:?] | heiß am Anfang des Grades | [koldal:?] | [oteees:?] | [dals:?] | kalte Drogenfraktion I im Ansatz | [dl:?]	False
f52r	f52r.8	or	or cheey dor shey kom s cheey dchom daiin	Teil-/Nominalträger; genaue Basisbedeutung offen | trocken am Ende des Grades | [dor:?] | feucht in der Mitte des Grades | [kom:?] | [s:?] | trocken am Ende des Grades | [dchom:?] | Grad-/Maßwert III	Drogenportion | trocken am Ende des Grades | [dor:?] | feucht in der Mitte des Grades | [kom:?] | [s:?] | trocken am Ende des Grades | [dchom:?] | Grad-/Maßwert III	False
f52v	f52v.2	kor	ytchey chol ctho daiir shy kor ese chor chy dam	[ytchey:?] | trocken; nominal trockenes Gut/Material | [ctho:?] | abgemessene Fraktion III | feucht am Anfang des Grades | [kor:?] | [ese:?] | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | [dam:?]	[ytchey:?] | trocken; nominal trockenes Gut/Material | [ctho:?] | abgemessene Fraktion III | feucht am Anfang des Grades | heiße Drogenportion | [ese:?] | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | [dam:?]	False
f52v	f52v.3	oor	oor chor chochar ls chteeor ytol sheol otam	[oor:?] | Pflanzen-/Reproduktionsteil | [chochar:?] | [ls:?] | [chteeor:?] | [ytol:?] | feuchtes Material | [otam:?]	Drogenportion im Ansatz | Pflanzen-/Reproduktionsteil | [chochar:?] | [ls:?] | [chteeor:?] | [ytol:?] | feuchtes Material | [otam:?]	False
f53v	f53v.11	or	otsho or chear sheod chkodal	[otsho:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trockene Fraktion I | [sheod:?] | [chkodal:?]	[otsho:?] | Drogenportion | trockene Fraktion I | [sheod:?] | [chkodal:?]	False
f54v	f54v.14	tar	tar cphey tam aldam	[tar:?] | [cphey:?] | [tam:?] | [aldam:?]	kalte Drogenfraktion I | [cphey:?] | [tam:?] | [aldam:?]	False
f54v	f54v.15	or	or alchy ytal dol chodoldy	Teil-/Nominalträger; genaue Basisbedeutung offen | [alchy:?] | [ytal:?] | Materialmaß | [chodoldy:?]	Drogenportion | [alchy:?] | [ytal:?] | Materialmaß | [chodoldy:?]	False
