route_id	card_ordinal	candidate_recipe	source_neighbor_recipe	changed_atom_position	source_atom	source_value_de	target_atom	target_value_de	factor_family	direct_shared_frame_count	source_trace	target_trace	semantic_trace_delta_count	source_workshop_phrase_de	target_workshop_phrase_de	natural_phrase_changed	unchanged_slots_preserved	sample_observed_surface	sample_observed_clause_de	workshop_distinction_de	decision
NR094	30	OT+E+AIN	OT+E+Y	3	Y	POSTEN	AIN	ANTEIL	ARGUMENT	23	1:ORDER_CONTROL=DANACH | 2:GRADE=GRAD I | 3:ARGUMENT=POSTEN	1:ORDER_CONTROL=DANACH | 2:GRADE=GRAD I | 3:ARGUMENT=ANTEIL	1	Danach: Posten auf Grad I.	Danach: Anteil auf Grad I.	YES	YES	otey	Danach im laufenden Gang stelle den Positionsposten ein; auf Grad I.	POSTEN wird weiterbearbeitet; ANTEIL begrenzt den gemeinten Teil.	REVERSIBLE_ONE_ROOT_CONTRAST
NR095	31	P+AIIN	K+AIIN	1	K	GEBEN	P	EINSETZEN	ACTION_HEAD	23	1:ACTION_HEAD=GEBEN | 2:ARGUMENT=WERT	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=WERT	1	Gib den Wert.	Setze den Wert ein.	YES	YES	kaiin	Ordne den Kennwert zu.	GEBEN schließt die Übergabe; EINSETZEN öffnet häufig den nächsten Bearbeitungs- oder Halteschritt.	REVERSIBLE_ONE_ROOT_CONTRAST
NR096	31	P+AIIN	OK+AIIN	1	OK	SETZEN	P	EINSETZEN	ACTION_HEAD	10	1:ACTION_HEAD=SETZEN | 2:ARGUMENT=WERT	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=WERT	1	Setze den Wert.	Setze den Wert ein.	YES	YES	okaiin	Trage den Kennwert ein.	SETZEN ist ein selbständiger Zustandskopf; EINSETZEN ist ein Brückenkopf in einen weiteren Gang.	REVERSIBLE_ONE_ROOT_CONTRAST
NR097	31	P+AIIN	P+Y	2	Y	POSTEN	AIIN	WERT	ARGUMENT	37	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=POSTEN	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=WERT	1	Setze den Posten ein.	Setze den Wert ein.	YES	YES	pchey	Setze den Stationsposten ein.	POSTEN bleibt als aktives Objekt handlungsfähig; WERT füllt eine Einstellung aus.	REVERSIBLE_ONE_ROOT_CONTRAST
NR098	32	P+AIN	K+AIN	1	K	GEBEN	P	EINSETZEN	ACTION_HEAD	23	1:ACTION_HEAD=GEBEN | 2:ARGUMENT=ANTEIL	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=ANTEIL	1	Gib den Anteil.	Setze den Anteil ein.	YES	YES	kain	Führe den Stationsanteil zu.	GEBEN schließt die Übergabe; EINSETZEN öffnet häufig den nächsten Bearbeitungs- oder Halteschritt.	REVERSIBLE_ONE_ROOT_CONTRAST
NR099	32	P+AIN	OK+AIN	1	OK	SETZEN	P	EINSETZEN	ACTION_HEAD	10	1:ACTION_HEAD=SETZEN | 2:ARGUMENT=ANTEIL	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=ANTEIL	1	Setze den Anteil.	Setze den Anteil ein.	YES	YES	okain	Trage den Teilwert ein.	SETZEN ist ein selbständiger Zustandskopf; EINSETZEN ist ein Brückenkopf in einen weiteren Gang.	REVERSIBLE_ONE_ROOT_CONTRAST
NR100	32	P+AIN	P+Y	2	Y	POSTEN	AIN	ANTEIL	ARGUMENT	23	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=POSTEN	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=ANTEIL	1	Setze den Posten ein.	Setze den Anteil ein.	YES	YES	pchey	Setze den Stationsposten ein.	POSTEN wird weiterbearbeitet; ANTEIL begrenzt den gemeinten Teil.	REVERSIBLE_ONE_ROOT_CONTRAST
NR101	33	P+AIR	K+AIR	1	K	GEBEN	P	EINSETZEN	ACTION_HEAD	23	1:ACTION_HEAD=GEBEN | 2:RELATION=BAHN	1:ACTION_HEAD=EINSETZEN | 2:RELATION=BAHN	1	Gib entlang der Bahn.	Setze entlang der Bahn ein.	YES	YES	kair	Ordne den laufenden Eintrag [wie zuvor] zu; entlang der Lesebahn.	GEBEN schließt die Übergabe; EINSETZEN öffnet häufig den nächsten Bearbeitungs- oder Halteschritt.	REVERSIBLE_ONE_ROOT_CONTRAST
NR102	33	P+AIR	OK+AIR	1	OK	SETZEN	P	EINSETZEN	ACTION_HEAD	10	1:ACTION_HEAD=SETZEN | 2:RELATION=BAHN	1:ACTION_HEAD=EINSETZEN | 2:RELATION=BAHN	1	Setze entlang der Bahn.	Setze entlang der Bahn ein.	YES	YES	qokair	Setze den Stationsposten [wie zuvor] im Stationsgang an; entlang der Stationsbahn.	SETZEN ist ein selbständiger Zustandskopf; EINSETZEN ist ein Brückenkopf in einen weiteren Gang.	REVERSIBLE_ONE_ROOT_CONTRAST
NR103	33	P+AIR	P+AR	2	AR	AUSGANG	AIR	BAHN	RELATION	10	1:ACTION_HEAD=EINSETZEN | 2:RELATION=AUSGANG	1:ACTION_HEAD=EINSETZEN | 2:RELATION=BAHN	1	Setze vom Ausgang ein.	Setze entlang der Bahn ein.	YES	YES	par	Setze den Stationsposten [wie zuvor] ein; von der Ausgangsstation.	AUSGANG und BAHN sind verschiedene Relationstypen mit verschiedenen Binderegeln.	REVERSIBLE_ONE_ROOT_CONTRAST
NR104	34	P+AL	K+AL	1	K	GEBEN	P	EINSETZEN	ACTION_HEAD	23	1:ACTION_HEAD=GEBEN | 2:RELATION=ZIELORT	1:ACTION_HEAD=EINSETZEN | 2:RELATION=ZIELORT	1	Gib am Zielort.	Setze am Zielort ein.	YES	YES	kal	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	GEBEN schließt die Übergabe; EINSETZEN öffnet häufig den nächsten Bearbeitungs- oder Halteschritt.	REVERSIBLE_ONE_ROOT_CONTRAST
NR105	34	P+AL	OK+AL	1	OK	SETZEN	P	EINSETZEN	ACTION_HEAD	10	1:ACTION_HEAD=SETZEN | 2:RELATION=ZIELORT	1:ACTION_HEAD=EINSETZEN | 2:RELATION=ZIELORT	1	Setze am Zielort.	Setze am Zielort ein.	YES	YES	okal	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an; zur Zielstelle.	SETZEN ist ein selbständiger Zustandskopf; EINSETZEN ist ein Brückenkopf in einen weiteren Gang.	REVERSIBLE_ONE_ROOT_CONTRAST
NR106	34	P+AL	P+AR	2	AR	AUSGANG	AL	ZIELORT	RELATION	32	1:ACTION_HEAD=EINSETZEN | 2:RELATION=AUSGANG	1:ACTION_HEAD=EINSETZEN | 2:RELATION=ZIELORT	1	Setze vom Ausgang ein.	Setze am Zielort ein.	YES	YES	par	Setze den Stationsposten [wie zuvor] ein; von der Ausgangsstation.	ZIELORT kann den folgenden Zielgang eröffnen; AUSGANG schließt meist die Herkunftsangabe.	REVERSIBLE_ONE_ROOT_CONTRAST
NR107	35	P+OR	K+OR	1	K	GEBEN	P	EINSETZEN	ACTION_HEAD	23	1:ACTION_HEAD=GEBEN | 2:ARGUMENT=EINHEIT	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=EINHEIT	1	Gib die Einheit.	Setze die Einheit ein.	YES	YES	kor	Ordne die Eintragseinheit zu.	GEBEN schließt die Übergabe; EINSETZEN öffnet häufig den nächsten Bearbeitungs- oder Halteschritt.	REVERSIBLE_ONE_ROOT_CONTRAST
NR108	35	P+OR	OK+OR	1	OK	SETZEN	P	EINSETZEN	ACTION_HEAD	10	1:ACTION_HEAD=SETZEN | 2:ARGUMENT=EINHEIT	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=EINHEIT	1	Setze die Einheit.	Setze die Einheit ein.	YES	YES	okor	Setze die Arbeitseinheit im Arbeitsgang an.	SETZEN ist ein selbständiger Zustandskopf; EINSETZEN ist ein Brückenkopf in einen weiteren Gang.	REVERSIBLE_ONE_ROOT_CONTRAST
NR109	35	P+OR	P+Y	2	Y	POSTEN	OR	EINHEIT	ARGUMENT	38	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=POSTEN	1:ACTION_HEAD=EINSETZEN | 2:ARGUMENT=EINHEIT	1	Setze den Posten ein.	Setze die Einheit ein.	YES	YES	pchey	Setze den Stationsposten ein.	POSTEN ist der laufende Referent; EINHEIT ist der Rahmen, der weiteren Inhalt tragen kann.	REVERSIBLE_ONE_ROOT_CONTRAST
NR110	36	P+SH+AL	OK+SH+AL	1	OK	SETZEN	P	EINSETZEN	ACTION_HEAD	10	1:ACTION_HEAD=SETZEN | 2:ACTION_HEAD=HALTEN | 3:RELATION=ZIELORT	1:ACTION_HEAD=EINSETZEN | 2:ACTION_HEAD=HALTEN | 3:RELATION=ZIELORT	1	Setze; halte am Zielort.	Setze ein; halte am Zielort.	YES	YES	okshal	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	SETZEN ist ein selbständiger Zustandskopf; EINSETZEN ist ein Brückenkopf in einen weiteren Gang.	REVERSIBLE_ONE_ROOT_CONTRAST
NR111	36	P+SH+AL	P+CHD+AL	2	CHD	BEARBEITEN	SH	HALTEN	ACTION_HEAD	14	1:ACTION_HEAD=EINSETZEN | 2:ACTION_HEAD=BEARBEITEN | 3:RELATION=ZIELORT	1:ACTION_HEAD=EINSETZEN | 2:ACTION_HEAD=HALTEN | 3:RELATION=ZIELORT	1	Setze ein; bearbeite am Zielort.	Setze ein; halte am Zielort.	YES	YES	pchedal	Setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	HALTEN nimmt Gradstufen; BEARBEITEN ist fast immer der letzte ungradierte Handlungskopf.	REVERSIBLE_ONE_ROOT_CONTRAST
NR112	36	P+SH+AL	P+SH+AR	3	AR	AUSGANG	AL	ZIELORT	RELATION	32	1:ACTION_HEAD=EINSETZEN | 2:ACTION_HEAD=HALTEN | 3:RELATION=AUSGANG	1:ACTION_HEAD=EINSETZEN | 2:ACTION_HEAD=HALTEN | 3:RELATION=ZIELORT	1	Setze ein; halte vom Ausgang.	Setze ein; halte am Zielort.	YES	YES	pshar	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; von der Ausgangsstation.	ZIELORT kann den folgenden Zielgang eröffnen; AUSGANG schließt meist die Herkunftsangabe.	REVERSIBLE_ONE_ROOT_CONTRAST
NR113	37	P+SH+Y	K+SH+Y	1	K	GEBEN	P	EINSETZEN	ACTION_HEAD	23	1:ACTION_HEAD=GEBEN | 2:ACTION_HEAD=HALTEN | 3:ARGUMENT=POSTEN	1:ACTION_HEAD=EINSETZEN | 2:ACTION_HEAD=HALTEN | 3:ARGUMENT=POSTEN	1	Gib den Posten; halte den Posten.	Setze den Posten ein; halte den Posten.	YES	YES	kshy	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest.	GEBEN schließt die Übergabe; EINSETZEN öffnet häufig den nächsten Bearbeitungs- oder Halteschritt.	REVERSIBLE_ONE_ROOT_CONTRAST
NR114	37	P+SH+Y	OK+SH+Y	1	OK	SETZEN	P	EINSETZEN	ACTION_HEAD	10	1:ACTION_HEAD=SETZEN | 2:ACTION_HEAD=HALTEN | 3:ARGUMENT=POSTEN	1:ACTION_HEAD=EINSETZEN | 2:ACTION_HEAD=HALTEN | 3:ARGUMENT=POSTEN	1	Setze den Posten; halte den Posten.	Setze den Posten ein; halte den Posten.	YES	YES	qokshy	Setze den Pflanzenposten im Arbeitsgang an und halte den Pflanzenposten.	SETZEN ist ein selbständiger Zustandskopf; EINSETZEN ist ein Brückenkopf in einen weiteren Gang.	REVERSIBLE_ONE_ROOT_CONTRAST
NR115	37	P+SH+Y	P+CHD+Y	2	CHD	BEARBEITEN	SH	HALTEN	ACTION_HEAD	14	1:ACTION_HEAD=EINSETZEN | 2:ACTION_HEAD=BEARBEITEN | 3:ARGUMENT=POSTEN	1:ACTION_HEAD=EINSETZEN | 2:ACTION_HEAD=HALTEN | 3:ARGUMENT=POSTEN	1	Setze den Posten ein; bearbeite den Posten.	Setze den Posten ein; halte den Posten.	YES	YES	pchdy	Setze den Stationsposten ein und bearbeite den Stationsposten.	HALTEN nimmt Gradstufen; BEARBEITEN ist fast immer der letzte ungradierte Handlungskopf.	REVERSIBLE_ONE_ROOT_CONTRAST
NR116	38	S+Y	S+AIIN	2	AIIN	WERT	Y	POSTEN	ARGUMENT	37	1:ACTION_HEAD=WÄHLEN | 2:ARGUMENT=WERT	1:ACTION_HEAD=WÄHLEN | 2:ARGUMENT=POSTEN	1	Wähle den Wert.	Wähle den Posten.	YES	YES	saiin	Wähle den Positionswert.	POSTEN bleibt als aktives Objekt handlungsfähig; WERT füllt eine Einstellung aus.	REVERSIBLE_ONE_ROOT_CONTRAST
NR117	38	S+Y	S+AIN	2	AIN	ANTEIL	Y	POSTEN	ARGUMENT	23	1:ACTION_HEAD=WÄHLEN | 2:ARGUMENT=ANTEIL	1:ACTION_HEAD=WÄHLEN | 2:ARGUMENT=POSTEN	1	Wähle den Anteil.	Wähle den Posten.	YES	YES	sain	Wähle den Materialanteil.	POSTEN wird weiterbearbeitet; ANTEIL begrenzt den gemeinten Teil.	REVERSIBLE_ONE_ROOT_CONTRAST
NR118	38	S+Y	S+OR	2	OR	EINHEIT	Y	POSTEN	ARGUMENT	38	1:ACTION_HEAD=WÄHLEN | 2:ARGUMENT=EINHEIT	1:ACTION_HEAD=WÄHLEN | 2:ARGUMENT=POSTEN	1	Wähle die Einheit.	Wähle den Posten.	YES	YES	sor	Wähle die Arbeitseinheit.	POSTEN ist der laufende Referent; EINHEIT ist der Rahmen, der weiteren Inhalt tragen kann.	REVERSIBLE_ONE_ROOT_CONTRAST
NR119	39	SH+AIR	CHD+AIR	1	CHD	BEARBEITEN	SH	HALTEN	ACTION_HEAD	14	1:ACTION_HEAD=BEARBEITEN | 2:RELATION=BAHN	1:ACTION_HEAD=HALTEN | 2:RELATION=BAHN	1	Bearbeite entlang der Bahn.	Halte entlang der Bahn.	YES	YES	schedair	Bearbeite den Stationsposten [wie zuvor]; entlang der Stationsbahn.	HALTEN nimmt Gradstufen; BEARBEITEN ist fast immer der letzte ungradierte Handlungskopf.	REVERSIBLE_ONE_ROOT_CONTRAST
NR120	39	SH+AIR	SH+AL	2	AL	ZIELORT	AIR	BAHN	RELATION	8	1:ACTION_HEAD=HALTEN | 2:RELATION=ZIELORT	1:ACTION_HEAD=HALTEN | 2:RELATION=BAHN	1	Halte am Zielort.	Halte entlang der Bahn.	YES	YES	shal	Halte den Stationsposten [wie zuvor]; zur Zielstation.	ZIELORT ist eine Adresse; BAHN ist der Wegwert, auf dem der Gang läuft.	REVERSIBLE_ONE_ROOT_CONTRAST
NR121	39	SH+AIR	SH+AR	2	AR	AUSGANG	AIR	BAHN	RELATION	10	1:ACTION_HEAD=HALTEN | 2:RELATION=AUSGANG	1:ACTION_HEAD=HALTEN | 2:RELATION=BAHN	1	Halte vom Ausgang.	Halte entlang der Bahn.	YES	YES	shar	Halte den Kennwert [wie zuvor] fest; von der Ausgangszeile.	AUSGANG und BAHN sind verschiedene Relationstypen mit verschiedenen Binderegeln.	REVERSIBLE_ONE_ROOT_CONTRAST
NR122	40	SH+E+K+AIN	SH+E+K+AIIN	4	AIIN	WERT	AIN	ANTEIL	ARGUMENT	23	1:ACTION_HEAD=HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=GEBEN | 4:ARGUMENT=WERT	1:ACTION_HEAD=HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=GEBEN | 4:ARGUMENT=ANTEIL	1	Halte den Wert; gib den Wert auf Grad I.	Halte den Anteil; gib den Anteil auf Grad I.	YES	YES	shekaiin	Halte den Arbeitswert und gib den Arbeitswert zu; auf Grad I.	WERT ist die portablere Einstellgröße; ANTEIL ist stärker besitzer- und Teilstruktur-gebunden.	REVERSIBLE_ONE_ROOT_CONTRAST
NR123	40	SH+E+K+AIN	SH+E+K+OR	4	OR	EINHEIT	AIN	ANTEIL	ARGUMENT	16	1:ACTION_HEAD=HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=GEBEN | 4:ARGUMENT=EINHEIT	1:ACTION_HEAD=HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=GEBEN | 4:ARGUMENT=ANTEIL	1	Halte die Einheit; gib die Einheit auf Grad I.	Halte den Anteil; gib den Anteil auf Grad I.	YES	YES	shekor	Halte die Ansatzeinheit und gib die Ansatzeinheit zu; auf Grad I.	ANTEIL teilt den Besitzer; EINHEIT bündelt einen selbständigen Arbeits- oder Eintragsblock.	REVERSIBLE_ONE_ROOT_CONTRAST
NR124	40	SH+E+K+AIN	SH+E+K+Y	4	Y	POSTEN	AIN	ANTEIL	ARGUMENT	23	1:ACTION_HEAD=HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=GEBEN | 4:ARGUMENT=POSTEN	1:ACTION_HEAD=HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=GEBEN | 4:ARGUMENT=ANTEIL	1	Halte den Posten; gib den Posten auf Grad I.	Halte den Anteil; gib den Anteil auf Grad I.	YES	YES	sheky	Halte den laufenden Eintrag fest und ordne den laufenden Eintrag zu; auf Grad I.	POSTEN wird weiterbearbeitet; ANTEIL begrenzt den gemeinten Teil.	REVERSIBLE_ONE_ROOT_CONTRAST
NR125	41	SH+OK+Y	SH+K+Y	2	K	GEBEN	OK	SETZEN	ACTION_HEAD	34	1:ACTION_HEAD=HALTEN | 2:ACTION_HEAD=GEBEN | 3:ARGUMENT=POSTEN	1:ACTION_HEAD=HALTEN | 2:ACTION_HEAD=SETZEN | 3:ARGUMENT=POSTEN	1	Halte den Posten; gib den Posten.	Halte den Posten; setze den Posten.	YES	YES	shkchy	Halte den Pflanzenposten und gib den Pflanzenposten zu.	GEBEN ist die häufige Fortsetzung nach NEHMEN; SETZEN etabliert meist selbständig einen Zustand.	REVERSIBLE_ONE_ROOT_CONTRAST
NR126	41	SH+OK+Y	SH+OK+AIIN	3	AIIN	WERT	Y	POSTEN	ARGUMENT	37	1:ACTION_HEAD=HALTEN | 2:ACTION_HEAD=SETZEN | 3:ARGUMENT=WERT	1:ACTION_HEAD=HALTEN | 2:ACTION_HEAD=SETZEN | 3:ARGUMENT=POSTEN	1	Halte den Wert; setze den Wert.	Halte den Posten; setze den Posten.	YES	YES	shokaiin	Halte den Arbeitswert und setze den Arbeitswert im Arbeitsgang an.	POSTEN bleibt als aktives Objekt handlungsfähig; WERT füllt eine Einstellung aus.	REVERSIBLE_ONE_ROOT_CONTRAST
NR127	41	SH+OK+Y	SH+OK+AIN	3	AIN	ANTEIL	Y	POSTEN	ARGUMENT	23	1:ACTION_HEAD=HALTEN | 2:ACTION_HEAD=SETZEN | 3:ARGUMENT=ANTEIL	1:ACTION_HEAD=HALTEN | 2:ACTION_HEAD=SETZEN | 3:ARGUMENT=POSTEN	1	Halte den Anteil; setze den Anteil.	Halte den Posten; setze den Posten.	YES	YES	shokain	Halte den Stationsanteil und setze den Stationsanteil im Stationsgang an.	POSTEN wird weiterbearbeitet; ANTEIL begrenzt den gemeinten Teil.	REVERSIBLE_ONE_ROOT_CONTRAST
NR128	42	T+CHD+OR	T+CHD+AIIN	3	AIIN	WERT	OR	EINHEIT	ARGUMENT	27	1:ACTION_HEAD=EINSTELLEN | 2:ACTION_HEAD=BEARBEITEN | 3:ARGUMENT=WERT	1:ACTION_HEAD=EINSTELLEN | 2:ACTION_HEAD=BEARBEITEN | 3:ARGUMENT=EINHEIT	1	Stelle den Wert ein; bearbeite den Wert.	Stelle die Einheit ein; bearbeite die Einheit.	YES	YES	tchdaiin	Stelle den Arbeitswert ein und bearbeite den Arbeitswert.	WERT füllt eine Einheit aus; EINHEIT kann selbst weiteren Inhalt aufnehmen.	REVERSIBLE_ONE_ROOT_CONTRAST
NR129	42	T+CHD+OR	T+CHD+Y	3	Y	POSTEN	OR	EINHEIT	ARGUMENT	38	1:ACTION_HEAD=EINSTELLEN | 2:ACTION_HEAD=BEARBEITEN | 3:ARGUMENT=POSTEN	1:ACTION_HEAD=EINSTELLEN | 2:ACTION_HEAD=BEARBEITEN | 3:ARGUMENT=EINHEIT	1	Stelle den Posten ein; bearbeite den Posten.	Stelle die Einheit ein; bearbeite die Einheit.	YES	YES	tchedy	Stelle den Stationsposten ein und bearbeite den Stationsposten.	POSTEN ist der laufende Referent; EINHEIT ist der Rahmen, der weiteren Inhalt tragen kann.	REVERSIBLE_ONE_ROOT_CONTRAST
NR130	42	T+CHD+OR	T+SH+OR	2	SH	HALTEN	CHD	BEARBEITEN	ACTION_HEAD	14	1:ACTION_HEAD=EINSTELLEN | 2:ACTION_HEAD=HALTEN | 3:ARGUMENT=EINHEIT	1:ACTION_HEAD=EINSTELLEN | 2:ACTION_HEAD=BEARBEITEN | 3:ARGUMENT=EINHEIT	1	Stelle die Einheit ein; halte die Einheit.	Stelle die Einheit ein; bearbeite die Einheit.	YES	YES	tshor	Stelle die Arbeitseinheit ein und halte die Arbeitseinheit.	HALTEN nimmt Gradstufen; BEARBEITEN ist fast immer der letzte ungradierte Handlungskopf.	REVERSIBLE_ONE_ROOT_CONTRAST
NR131	43	T+OR	T+AIIN	2	AIIN	WERT	OR	EINHEIT	ARGUMENT	27	1:ACTION_HEAD=EINSTELLEN | 2:ARGUMENT=WERT	1:ACTION_HEAD=EINSTELLEN | 2:ARGUMENT=EINHEIT	1	Stelle den Wert ein.	Stelle die Einheit ein.	YES	YES	taiin	Stelle den Arbeitswert ein.	WERT füllt eine Einheit aus; EINHEIT kann selbst weiteren Inhalt aufnehmen.	REVERSIBLE_ONE_ROOT_CONTRAST
NR132	43	T+OR	T+AIN	2	AIN	ANTEIL	OR	EINHEIT	ARGUMENT	16	1:ACTION_HEAD=EINSTELLEN | 2:ARGUMENT=ANTEIL	1:ACTION_HEAD=EINSTELLEN | 2:ARGUMENT=EINHEIT	1	Stelle den Anteil ein.	Stelle die Einheit ein.	YES	YES	tain	Stelle den Stationsanteil ein.	ANTEIL teilt den Besitzer; EINHEIT bündelt einen selbständigen Arbeits- oder Eintragsblock.	REVERSIBLE_ONE_ROOT_CONTRAST
NR133	43	T+OR	T+Y	2	Y	POSTEN	OR	EINHEIT	ARGUMENT	38	1:ACTION_HEAD=EINSTELLEN | 2:ARGUMENT=POSTEN	1:ACTION_HEAD=EINSTELLEN | 2:ARGUMENT=EINHEIT	1	Stelle den Posten ein.	Stelle die Einheit ein.	YES	YES	tchy	Stelle den Pflanzenposten ein.	POSTEN ist der laufende Referent; EINHEIT ist der Rahmen, der weiteren Inhalt tragen kann.	REVERSIBLE_ONE_ROOT_CONTRAST
NR134	44	Y+AIIN	OR+AIIN	1	OR	EINHEIT	Y	POSTEN	ARGUMENT	38	1:ARGUMENT=EINHEIT | 2:ARGUMENT=WERT	1:ARGUMENT=POSTEN | 2:ARGUMENT=WERT	1	Einheit des Werts.	Wert des Postens.	YES	YES	oraiin	Im laufenden Gang wähle die Arbeitseinheit und den Arbeitswert.	POSTEN ist der laufende Referent; EINHEIT ist der Rahmen, der weiteren Inhalt tragen kann.	REVERSIBLE_ONE_ROOT_CONTRAST
NR135	44	Y+AIIN	Y+AIN	2	AIN	ANTEIL	AIIN	WERT	ARGUMENT	23	1:ARGUMENT=POSTEN | 2:ARGUMENT=ANTEIL	1:ARGUMENT=POSTEN | 2:ARGUMENT=WERT	1	Anteil des Postens.	Wert des Postens.	YES	YES	ydain	Bezug: den laufenden Eintrag und den Teilwert.	WERT ist die portablere Einstellgröße; ANTEIL ist stärker besitzer- und Teilstruktur-gebunden.	REVERSIBLE_ONE_ROOT_CONTRAST
NR136	44	Y+AIIN	Y+Y	2	Y	POSTEN	AIIN	WERT	ARGUMENT	37	1:ARGUMENT=POSTEN | 2:ARGUMENT=POSTEN	1:ARGUMENT=POSTEN | 2:ARGUMENT=WERT	1	Äußerer Posten; innerer Posten.	Wert des Postens.	YES	YES	ychy	Im laufenden Gang stelle den Pflanzenposten [außen] und den Pflanzenposten [innen] ein.	POSTEN bleibt als aktives Objekt handlungsfähig; WERT füllt eine Einstellung aus.	REVERSIBLE_ONE_ROOT_CONTRAST
NR137	45	Y+AIR	Y+AL	2	AL	ZIELORT	AIR	BAHN	RELATION	8	1:ARGUMENT=POSTEN | 2:RELATION=ZIELORT	1:ARGUMENT=POSTEN | 2:RELATION=BAHN	1	Posten am Zielort.	Posten entlang der Bahn.	YES	YES	ydal	Im laufenden Gang gib den Pflanzenposten zu; zur Zielstelle.	ZIELORT ist eine Adresse; BAHN ist der Wegwert, auf dem der Gang läuft.	REVERSIBLE_ONE_ROOT_CONTRAST
NR138	45	Y+AIR	Y+AR	2	AR	AUSGANG	AIR	BAHN	RELATION	10	1:ARGUMENT=POSTEN | 2:RELATION=AUSGANG	1:ARGUMENT=POSTEN | 2:RELATION=BAHN	1	Posten vom Ausgang.	Posten entlang der Bahn.	YES	YES	yar	Im laufenden Gang setze den Stationsposten ein; von der Ausgangsstation.	AUSGANG und BAHN sind verschiedene Relationstypen mit verschiedenen Binderegeln.	REVERSIBLE_ONE_ROOT_CONTRAST
NR139	45	Y+AIR	Y+L	2	L	VERBINDUNG	AIR	BAHN	RELATION	3	1:ARGUMENT=POSTEN | 2:RELATION=VERBINDUNG	1:ARGUMENT=POSTEN | 2:RELATION=BAHN	1	Posten über die Verbindung.	Posten entlang der Bahn.	YES	YES	cheyl	Im laufenden Gang wähle den Drogenposten; über die Gefäßverbindung.	VERBINDUNG eröffnet einen Anschluss; BAHN bezeichnet den Verlauf dieses Anschlusses.	REVERSIBLE_ONE_ROOT_CONTRAST
NR140	46	Y+K+L	Y+K+AIR	3	AIR	BAHN	L	VERBINDUNG	RELATION	3	1:ARGUMENT=POSTEN | 2:ACTION_HEAD=GEBEN | 3:RELATION=BAHN	1:ARGUMENT=POSTEN | 2:ACTION_HEAD=GEBEN | 3:RELATION=VERBINDUNG	1	Gib den Posten entlang der Bahn.	Gib den Posten über die Verbindung.	YES	YES	ykair	Gib den Pflanzenposten zu; entlang der Verarbeitungsbahn.	VERBINDUNG eröffnet einen Anschluss; BAHN bezeichnet den Verlauf dieses Anschlusses.	REVERSIBLE_ONE_ROOT_CONTRAST
NR141	46	Y+K+L	Y+K+AL	3	AL	ZIELORT	L	VERBINDUNG	RELATION	16	1:ARGUMENT=POSTEN | 2:ACTION_HEAD=GEBEN | 3:RELATION=ZIELORT	1:ARGUMENT=POSTEN | 2:ACTION_HEAD=GEBEN | 3:RELATION=VERBINDUNG	1	Gib den Posten am Zielort.	Gib den Posten über die Verbindung.	YES	YES	ykal	Ordne den laufenden Eintrag zu; zur Zielspalte.	ZIELORT adressiert das Ankommen; VERBINDUNG hält einen folgenden Gang offen.	REVERSIBLE_ONE_ROOT_CONTRAST
NR142	46	Y+K+L	Y+K+AR	3	AR	AUSGANG	L	VERBINDUNG	RELATION	9	1:ARGUMENT=POSTEN | 2:ACTION_HEAD=GEBEN | 3:RELATION=AUSGANG	1:ARGUMENT=POSTEN | 2:ACTION_HEAD=GEBEN | 3:RELATION=VERBINDUNG	1	Gib den Posten vom Ausgang.	Gib den Posten über die Verbindung.	YES	YES	ykar	Gib den Pflanzenposten zu; vom Ausgangsmaterial.	AUSGANG nennt die Herkunft; VERBINDUNG trägt die Fortsetzung.	REVERSIBLE_ONE_ROOT_CONTRAST
