event_id	pass910_event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	owner_binding_required	owner_description_de	component_recipe	meaning_mode	repair_origin	prior_local_code	atomic_reading_de	fluent_token_de	line_is_sentence_end	analysis_source	reading_channel	spoken_unit_id	second_reading_de	transfer_decision
P912-E0768	P910-E0768	P912-D0585	f75r	f75r	BIOLOGICAL	f75r.36	P	PROSE	36	5	okar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · QUELLSTELLE	die Station ansetzen; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0513	Von der Entnahmestelle ansetzen.	COMPOSED_PROSE_KEEP
P912-E0769	P910-E0769	P912-D0784	f75r	f75r	BIOLOGICAL	f75r.36	P	PROSE	36	6	otar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · QUELLSTELLE	danach; von der Quellstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0514	Danach von der Entnahmestelle aus diesem Teil weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0770	P910-E0770	P912-D0329	f75r	f75r	BIOLOGICAL	f75r.36	P	PROSE	36	7	dardardy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	D_ADDR+AR+D_ADDR+AR+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · QUELLSTELLE · TEILADRESSE · QUELLSTELLE · SCHLUSS	an der Teiladresse; von der Quellstelle; an der Teiladresse; von der Quellstelle; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0514	Danach von der Entnahmestelle aus diesem Teil weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0771	P910-E0771	P912-D0952	f75r	f75r	BIOLOGICAL	f75r.37	P	PROSE	37	1	qokedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0515	Kurz ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0772	P910-E0772	P912-D0389	f75r	f75r	BIOLOGICAL	f75r.37	P	PROSE	37	2	dy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0516	Diesen Posten länger halten und einstellen.	COMPOSED_PROSE_KEEP
P912-E0773	P910-E0773	P912-D1141	f75r	f75r	BIOLOGICAL	f75r.37	P	PROSE	37	3	sheety	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+EE+T+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · LANG · BEARBEITEN/MARKIEREN · DIESER POSTEN	den Posten halten; länger; den Abschnitt bedienen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0516	Diesen Posten länger halten und einstellen.	COMPOSED_PROSE_KEEP
P912-E0774	P910-E0774	P912-D0952	f75r	f75r	BIOLOGICAL	f75r.37	P	PROSE	37	4	qokedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0517	Kurz ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0775	P910-E0775	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.37	P	PROSE	37	5	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0518	Länger ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0776	P910-E0776	P912-D0949	f75r	f75r	BIOLOGICAL	f75r.37	P	PROSE	37	6	qokechdy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+CHD+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · UMSETZEN · SCHLUSS	die Station ansetzen; kurz; den Posten umsetzen; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0519	Kurz ansetzen und umsetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0777	P910-E0777	P912-D0487	f75r	f75r	BIOLOGICAL	f75r.37	P	PROSE	37	7	lol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	L+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN · FORTSETZEN	weiterleiten; fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0520	Weiter länger ansetzen in den nächsten Lauf; fertig.	COMPOSED_PROSE_KEEP
P912-E0778	P910-E0778	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.38	P	PROSE	38	1	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0520	Weiter länger ansetzen in den nächsten Lauf; fertig.	COMPOSED_PROSE_KEEP
P912-E0779	P910-E0779	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.38	P	PROSE	38	2	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0521	Länger ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0780	P910-E0780	P912-D0952	f75r	f75r	BIOLOGICAL	f75r.38	P	PROSE	38	3	qokedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0522	Kurz ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0781	P910-E0781	P912-D0952	f75r	f75r	BIOLOGICAL	f75r.38	P	PROSE	38	4	qokedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0523	Kurz ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0782	P910-E0782	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.38	P	PROSE	38	5	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0524	Länger ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0783	P910-E0783	P912-D0474	f75r	f75r	BIOLOGICAL	f75r.38	P	PROSE	38	6	ldy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	L+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN · SCHLUSS	weiterleiten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0525	In den nächsten Lauf weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0784	P910-E0784	P912-D1350	f75r	f75r	BIOLOGICAL	f75r.39	P	PROSE	39	1	yshedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y+SH+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · HALTEN · KURZ · SCHLUSS	diesen Posten; den Posten halten; kurz; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0526	Diesen Posten kurz halten; fertig.	COMPOSED_PROSE_KEEP
P912-E0785	P910-E0785	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.39	P	PROSE	39	2	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0527	Länger ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0786	P910-E0786	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.39	P	PROSE	39	3	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0528	Länger ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0787	P910-E0787	P912-D0699	f75r	f75r	BIOLOGICAL	f75r.39	P	PROSE	39	4	olkeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SOLK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SAMMELSTELLE · LANG · SCHLUSS	an der Auffangstelle sammeln; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0529	Länger auffangen; fertig.	COMPOSED_PROSE_KEEP
P912-E0788	P910-E0788	P912-D0837	f75r	f75r	BIOLOGICAL	f75r.39	P	PROSE	39	5	otey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · DIESER POSTEN	danach; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0530	Danach weiter diesen Posten kurz zugeben; fertig.	COMPOSED_PROSE_KEEP
P912-E0789	P910-E0789	P912-D0445	f75r	f75r	BIOLOGICAL	f75r.39	P	PROSE	39	6	koldy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · FORTSETZEN · SCHLUSS	den Posten einsetzen; fortsetzen; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0530	Danach weiter diesen Posten kurz zugeben; fertig.	COMPOSED_PROSE_KEEP
P912-E0790	P910-E0790	P912-D0321	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	1	dar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	D_ADDR+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · QUELLSTELLE	an der Teiladresse; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0531	Aus diesem Teil von der Entnahmestelle absetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0791	P910-E0791	P912-D1132	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	2	shedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0531	Aus diesem Teil von der Entnahmestelle absetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0792	P910-E0792	P912-D0933	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	3	qokain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · PORTION	die Station ansetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0532	Als eine Portion ansetzen.	COMPOSED_PROSE_KEEP
P912-E0793	P910-E0793	P912-D1132	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	4	shedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0533	Absetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0794	P910-E0794	P912-D0306	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	5	dal	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE	zur Zielstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0534	Länger zugeben zur Ziel- oder Anschlussstelle; fertig.	COMPOSED_PROSE_KEEP
P912-E0795	P910-E0795	P912-D0434	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	6	keedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · LANG · SCHLUSS	den Posten einsetzen; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0534	Länger zugeben zur Ziel- oder Anschlussstelle; fertig.	COMPOSED_PROSE_KEEP
P912-E0796	P910-E0796	P912-D1054	f75r	f75r	BIOLOGICAL	f75r.40	P	PROSE	40	7	rshedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	R+SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	MARKIERTER ZUSTAND · RUHESTUFE · SCHLUSS	den Zustand markieren; an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0535	Kennzeichnen und absetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0797	P910-E0797	P912-D1198	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	1	sokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	S+OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · ANSETZEN · LANG · SCHLUSS	die Station prüfen; die Station ansetzen; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0536	Länger wählen und ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0798	P910-E0798	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	2	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0537	Länger ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0799	P910-E0799	P912-D0811	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	3	oteedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · SCHLUSS	danach; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0538	Danach länger weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0800	P910-E0800	P912-D0980	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	4	qoky	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · DIESER POSTEN	die Station ansetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0539	Diesen Posten ansetzen.	COMPOSED_PROSE_KEEP
P912-E0801	P910-E0801	P912-D0389	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	5	dy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0540	Diesen Posten länger zugeben; fertig.	COMPOSED_PROSE_KEEP
P912-E0802	P910-E0802	P912-D0434	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	6	keedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · LANG · SCHLUSS	den Posten einsetzen; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0540	Diesen Posten länger zugeben; fertig.	COMPOSED_PROSE_KEEP
P912-E0803	P910-E0803	P912-D1230	f75r	f75r	BIOLOGICAL	f75r.41	P	PROSE	41	7	sy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0541	Diesen Posten kurz halten; fertig.	COMPOSED_PROSE_KEEP
P912-E0804	P910-E0804	P912-D0384	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	1	dshedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · SCHLUSS	den Posten halten; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0541	Diesen Posten kurz halten; fertig.	COMPOSED_PROSE_KEEP
P912-E0805	P910-E0805	P912-D0952	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	2	qokedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0542	Kurz ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0806	P910-E0806	P912-D0955	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	3	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · SCHLUSS	die Station ansetzen; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0543	Länger ansetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0807	P910-E0807	P912-D1022	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	4	qoteey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · DIESER POSTEN	danach; länger; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0544	Danach diesen Posten länger weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0808	P910-E0808	P912-D1020	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	5	qoteedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · SCHLUSS	danach; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0544	Danach diesen Posten länger weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0809	P910-E0809	P912-D0377	f75r	f75r	BIOLOGICAL	f75r.42	P	PROSE	42	6	dor	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	D_ADDR+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · ANSATZ/EINTRAG	an der Teiladresse; mit dem Arbeitsansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0545	Aus diesem Teil den Ansatz und diesen Posten kurz halten; fertig.	COMPOSED_PROSE_KEEP
P912-E0810	P910-E0810	P912-D1350	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	1	yshedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y+SH+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · HALTEN · KURZ · SCHLUSS	diesen Posten; den Posten halten; kurz; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0545	Aus diesem Teil den Ansatz und diesen Posten kurz halten; fertig.	COMPOSED_PROSE_KEEP
P912-E0811	P910-E0811	P912-D0130	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	2	chekar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHK+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUSTAND BEHANDELN · QUELLSTELLE	den Stationszustand behandeln; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0546	Von der Entnahmestelle behandeln.	COMPOSED_PROSE_KEEP
P912-E0812	P910-E0812	P912-D0690	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	3	oldy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SCHLUSS	fortsetzen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0547	Weiter weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0813	P910-E0813	P912-D0933	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	4	qokain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · PORTION	die Station ansetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0548	Als eine Portion ansetzen.	COMPOSED_PROSE_KEEP
P912-E0814	P910-E0814	P912-D0173	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	5	chkar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHK+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUSTAND BEHANDELN · QUELLSTELLE	den Stationszustand behandeln; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0549	Von der Entnahmestelle behandeln.	COMPOSED_PROSE_KEEP
P912-E0815	P910-E0815	P912-D0784	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	6	otar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · QUELLSTELLE	danach; von der Quellstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0550	Danach weiter von der Entnahmestelle weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0816	P910-E0816	P912-D0690	f75r	f75r	BIOLOGICAL	f75r.43	P	PROSE	43	7	oldy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SCHLUSS	fortsetzen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0550	Danach weiter von der Entnahmestelle weiterarbeiten; fertig.	COMPOSED_PROSE_KEEP
P912-E0817	P910-E0817	P912-D0339	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	1	dchedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	D_ADDR+CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · UMSETZEN · DIESER POSTEN	an der Teiladresse; den Posten umsetzen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0551	Aus diesem Teil diesen Posten umsetzen.	COMPOSED_PROSE_KEEP
P912-E0818	P910-E0818	P912-D1070	f75r	f75r	BIOLOGICAL	f75r.44	P	PROSE	44	2	sain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	S+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · PORTION	die Station prüfen; eine Portion	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0552	Als eine Portion wählen.	COMPOSED_PROSE_KEEP
