case	engine	word	value	old	wrapper_connected
WRAP27	primary	ched	WITHOUT_AGENT	True	True
WRAP27	primary	chedain	NEXT	True	True
WRAP27	primary	chedy	C	True	True
WRAP27	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP27	primary	cheeor	THERE	False	False
WRAP27	primary	chefchdy	AT_MOST_ONE	False	False
WRAP27	primary	chety	UNHARMED	True	False
WRAP27	primary	chkaiin	REST_CARGO	False	False
WRAP27	primary	chky	M	False	False
WRAP27	primary	chody	THEN	False	False
WRAP27	primary	daiiin	THEN	False	False
WRAP27	primary	daiin	ALONE	False	True
WRAP27	primary	dair	THEN	False	False
WRAP27	primary	dal	BESIDES	True	False
WRAP27	primary	dar	THEN	False	True
WRAP27	primary	dariin	M	False	True
WRAP27	primary	darin	ATTENDED_BY	False	False
WRAP27	primary	dy	FIRST_CARGO	False	True
WRAP27	primary	ka[r:s]	FORBIDDEN	False	False
WRAP27	primary	kaiin	LEAVE	False	True
WRAP27	primary	kar	FERRY	False	True
WRAP27	primary	kchdy	THEN	False	True
WRAP27	primary	kchedy	NEXT	False	True
WRAP27	primary	keodaiin	OTHER_CARGO	False	False
WRAP27	primary	laiin	G	False	False
WRAP27	primary	lchedy	W	True	True
WRAP27	primary	ldy	ALONE	True	True
WRAP27	primary	lkedy	PAIRED_WITH	True	False
WRAP27	primary	o	FERRY	False	False
WRAP27	primary	ockhey	FORBIDDEN	True	False
WRAP27	primary	ockhody	EXAMPLE	False	False
WRAP27	primary	odam	COLOC	False	False
WRAP27	primary	okain	THEN	False	True
WRAP27	primary	okal	OTHER_CARGO	False	True
WRAP27	primary	okam	THEN	False	False
WRAP27	primary	okar	RETURN_EXCLUDING	False	True
WRAP27	primary	okchedy	WITHOUT_AGENT	False	True
WRAP27	primary	okeody	RETURN_EXCLUDING	False	False
WRAP27	primary	oky	C	False	True
WRAP27	primary	ol	CONVEY_OUT	False	True
WRAP27	primary	olfchedy	COLOC	False	False
WRAP27	primary	olk[ee:a]dy	RETURN	False	False
WRAP27	primary	olkair	CARGOS	False	False
WRAP27	primary	ols	THEN	False	False
WRAP27	primary	olsaly	ATTENDED_BY	True	False
WRAP27	primary	opalke	UNHARMED	False	False
WRAP27	primary	opchey	HOME	False	False
WRAP27	primary	opshedy	HOME	True	False
WRAP27	primary	or	RETURN_EXCLUDING	False	True
WRAP27	primary	orolkain	THEN	False	False
WRAP27	primary	orsheckhy	M	False	False
WRAP27	primary	otaiin	THERE	True	False
WRAP27	primary	otal	UNSAFE	False	True
WRAP27	primary	otchdy	HARM	False	True
WRAP27	primary	otchedy	OTHER_CARGO	True	True
WRAP27	primary	otedy	RETURN	True	True
WRAP27	primary	otor	COLOC	True	True
WRAP27	primary	otshdy	GOAL	True	True
WRAP27	primary	pchdy	JOINING_RESULT	False	False
WRAP27	primary	pdalshdy	INIT	True	False
WRAP27	primary	psheor	INIT	False	False
WRAP27	primary	qetal	AT_MOST_ONE	True	False
WRAP27	primary	qokaiin	THEN	False	True
WRAP27	primary	qokain	THERE	False	True
WRAP27	primary	qokal	TRAVEL_TOGETHER	True	True
WRAP27	primary	qokas	FERRY	False	False
WRAP27	primary	qokchdy	THEN	False	True
WRAP27	primary	qokchedy	UNATTENDED	True	True
WRAP27	primary	qokedol	FAR_BANK	True	False
WRAP27	primary	qokedy	G	True	False
WRAP27	primary	qokeedy	CONVEY_OUT	True	False
WRAP27	primary	qokeey	TAKE_OUT	True	False
WRAP27	primary	qoky	FERRY	True	True
WRAP27	primary	qop[eee:che]dar	M	False	False
WRAP27	primary	qotal	THEN	False	True
WRAP27	primary	qotedaiin	LEAVE	True	False
WRAP27	primary	qotedy	OUTWARD	True	True
WRAP27	primary	qoteedy	B	True	False
WRAP27	primary	qotor	LEAVE	False	True
WRAP27	primary	saiin	W	True	False
WRAP27	primary	sain	WHEN	True	False
WRAP27	primary	sar	UNSAFE	True	True
WRAP27	primary	schedair	LIKEWISE	True	False
WRAP27	primary	shdy	WITHOUT_HARM	True	True
WRAP27	primary	she	PAIRS	False	True
WRAP27	primary	shecthedy	JOINING_RESULT	True	False
WRAP27	primary	shecthy	REST_CARGO	True	False
WRAP27	primary	shedaiin	PAIRS	True	True
WRAP27	primary	shedain	C	False	False
WRAP27	primary	shedy	M	True	True
WRAP27	primary	sheedy	C	False	False
WRAP27	primary	sheekar	WITHOUT_HARM	False	False
WRAP27	primary	shey	EXAMPLE	True	True
WRAP27	primary	shocphedy	CARGOS	True	False
WRAP27	primary	shos	W	False	False
WRAP27	primary	soiiin	THUS	True	False
WRAP27	primary	sol	THEN	True	True
WRAP27	primary	soldy	HARM	True	True
WRAP27	primary	solkaiin	ALL	False	True
WRAP27	primary	solkchy	LEAVE	False	False
WRAP27	primary	solkeedy	WITH_TRIP	True	False
WRAP27	primary	sor	BESIDES	False	True
WRAP27	primary	taipar	THEN	False	False
WRAP27	primary	tchdy	W	False	True
WRAP27	primary	tchedy	FINALLY	True	True
WRAP27	primary	todalain	C	False	False
WRAP27	primary	tshol	THEN	False	False
WRAP27	primary	y	THEN	False	True
WRAP27	primary	yk	GOAL	False	True
WRAP27	primary	ykaiin	FAR_BANK	False	True
WRAP27	primary	ykain	RETURN_EXCLUDING	False	True
WRAP27	primary	ykeey	C	False	False
WRAP27	primary	ytchdy	CONVEY_OUT	False	True
WRAP27	independent	[a:y]lo[s:r]am	THUS	False	False
WRAP27	independent	[sh:{c's}]ear	ALONE	False	False
WRAP27	independent	ald	THEN	False	False
WRAP27	independent	alol	THERE	False	False
WRAP27	independent	ar	LEAVE	False	True
WRAP27	independent	ariin	WHEN	False	True
WRAP27	independent	chckhdy	WOULD_BE	True	False
WRAP27	independent	chckhy	THERE	False	False
WRAP27	independent	checthy	ALL	True	False
WRAP27	independent	ched	WITHOUT_AGENT	True	True
WRAP27	independent	chedain	NEXT	True	True
WRAP27	independent	chedy	C	True	True
WRAP27	independent	cheeety	RETURN_EXCLUDING	True	False
WRAP27	independent	cheeor	M	False	False
WRAP27	independent	chefchdy	HARM	False	False
WRAP27	independent	chety	UNHARMED	True	False
WRAP27	independent	chkaiin	WOULD_BE	False	False
WRAP27	independent	chky	M	False	False
WRAP27	independent	chody	PAIRED_WITH	False	False
WRAP27	independent	daiiin	THEN	False	False
WRAP27	independent	daiin	C	False	True
WRAP27	independent	dair	GOAL	False	False
WRAP27	independent	dal	BESIDES	True	False
WRAP27	independent	dar	THEN	False	True
WRAP27	independent	dariin	M	False	True
WRAP27	independent	darin	ATTENDED_BY	False	False
WRAP27	independent	dy	THEN	False	True
WRAP27	independent	ka[r:s]	FORBIDDEN	False	False
WRAP27	independent	kaiin	LEAVE	False	True
WRAP27	independent	kar	THEN	False	True
WRAP27	independent	kchdy	UNATTENDED	False	True
WRAP27	independent	kchedy	OTHER_CARGO	False	True
WRAP27	independent	keodaiin	THEN	False	False
WRAP27	independent	laiin	WITHOUT_HARM	False	False
WRAP27	independent	lchedy	W	True	True
WRAP27	independent	ldy	ALONE	True	True
WRAP27	independent	lkedy	PAIRED_WITH	True	False
WRAP27	independent	o	FAR_BANK	False	False
WRAP27	independent	ockhey	FORBIDDEN	True	False
WRAP27	independent	ockhody	G	False	False
WRAP27	independent	odam	UNSAFE	False	False
WRAP27	independent	okain	THERE	False	True
WRAP27	independent	okal	AT_MOST_ONE	False	True
WRAP27	independent	okam	THERE	False	False
WRAP27	independent	okar	THEN	False	True
WRAP27	independent	okchedy	WITHOUT_AGENT	False	True
WRAP27	independent	okeody	THEN	False	False
WRAP27	independent	oky	THEN	False	True
WRAP27	independent	ol	LIKEWISE	False	True
WRAP27	independent	olfchedy	COLOC	False	False
WRAP27	independent	olk[ee:a]dy	EXAMPLE	False	False
WRAP27	independent	olkair	CARGOS	False	False
WRAP27	independent	ols	THEN	False	False
WRAP27	independent	olsaly	ATTENDED_BY	True	False
WRAP27	independent	opalke	UNHARMED	False	False
WRAP27	independent	opchey	HOME	False	False
WRAP27	independent	opshedy	HOME	True	False
WRAP27	independent	or	G	False	True
WRAP27	independent	orolkain	C	False	False
WRAP27	independent	orsheckhy	NEXT	False	False
WRAP27	independent	otaiin	THERE	True	False
WRAP27	independent	otal	UNSAFE	False	True
WRAP27	independent	otchdy	THEN	False	True
WRAP27	independent	otchedy	OTHER_CARGO	True	True
WRAP27	independent	otedy	RETURN	True	True
WRAP27	independent	otor	COLOC	True	True
WRAP27	independent	otshdy	GOAL	True	True
WRAP27	independent	pchdy	C	False	False
WRAP27	independent	pdalshdy	INIT	True	False
WRAP27	independent	psheor	INIT	False	False
WRAP27	independent	qetal	AT_MOST_ONE	True	False
WRAP27	independent	qokaiin	FERRY	False	True
WRAP27	independent	qokain	THERE	False	True
WRAP27	independent	qokal	TRAVEL_TOGETHER	True	True
WRAP27	independent	qokas	RETURN_EXCLUDING	False	False
WRAP27	independent	qokchdy	THEN	False	True
WRAP27	independent	qokchedy	UNATTENDED	True	True
WRAP27	independent	qokedol	FAR_BANK	True	False
WRAP27	independent	qokedy	G	True	False
WRAP27	independent	qokeedy	CONVEY_OUT	True	False
WRAP27	independent	qokeey	TAKE_OUT	True	False
WRAP27	independent	qoky	FERRY	True	True
WRAP27	independent	qop[eee:che]dar	M	False	False
WRAP27	independent	qotal	THEN	False	True
WRAP27	independent	qotedaiin	LEAVE	True	False
WRAP27	independent	qotedy	OUTWARD	True	True
WRAP27	independent	qoteedy	B	True	False
WRAP27	independent	qotor	BESIDES	False	True
WRAP27	independent	saiin	W	True	False
WRAP27	independent	sain	WHEN	True	False
WRAP27	independent	sar	UNSAFE	True	True
WRAP27	independent	schedair	LIKEWISE	True	False
WRAP27	independent	shdy	WITHOUT_HARM	True	True
WRAP27	independent	she	PAIRS	False	True
WRAP27	independent	shecthedy	JOINING_RESULT	True	False
WRAP27	independent	shecthy	REST_CARGO	True	False
WRAP27	independent	shedaiin	PAIRS	True	True
WRAP27	independent	shedain	CONVEY_OUT	False	False
WRAP27	independent	shedy	M	True	True
WRAP27	independent	sheedy	THEN	False	False
WRAP27	independent	sheekar	THEN	False	False
WRAP27	independent	shey	EXAMPLE	True	True
WRAP27	independent	shocphedy	CARGOS	True	False
WRAP27	independent	shos	LEAVE	False	False
WRAP27	independent	soiiin	THUS	True	False
WRAP27	independent	sol	THEN	True	True
WRAP27	independent	soldy	HARM	True	True
WRAP27	independent	solkaiin	ALL	False	True
WRAP27	independent	solkchy	LEAVE	False	False
WRAP27	independent	solkeedy	WITH_TRIP	True	False
WRAP27	independent	sor	CONVEY_OUT	False	True
WRAP27	independent	taipar	NEXT	False	False
WRAP27	independent	tchdy	THEN	False	True
WRAP27	independent	tchedy	FINALLY	True	True
WRAP27	independent	todalain	W	False	False
WRAP27	independent	tshol	THEN	False	False
WRAP27	independent	y	THERE	False	True
WRAP27	independent	yk	RETURN	False	True
WRAP27	independent	ykaiin	ALONE	False	True
WRAP27	independent	ykain	RETURN	False	True
WRAP27	independent	ykeey	THEN	False	False
WRAP27	independent	ytchdy	LIKEWISE	False	True
WRAP28	primary	[a:y]lo[s:r]am	THUS	False	False
WRAP28	primary	[sh:{c's}]ear	G	False	False
WRAP28	primary	ald	THEN	False	False
WRAP28	primary	alol	LEAVE	False	False
WRAP28	primary	ar	OTHER_CARGO	False	True
WRAP28	primary	ariin	FERRY	False	True
WRAP28	primary	chckhdy	WOULD_BE	True	False
WRAP28	primary	chckhy	THERE	False	False
WRAP28	primary	checthy	ALL	True	False
WRAP28	primary	ched	WITHOUT_AGENT	True	True
WRAP28	primary	chedain	NEXT	True	True
WRAP28	primary	chedy	C	True	True
WRAP28	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP28	primary	cheeor	RETURN	False	False
WRAP28	primary	chefchdy	WHEN	False	False
WRAP28	primary	chety	UNHARMED	True	False
WRAP28	primary	chkaiin	AT_MOST_ONE	False	False
WRAP28	primary	chky	M	False	False
WRAP28	primary	chody	THEN	False	False
WRAP28	primary	daiiin	THEN	False	False
WRAP28	primary	daiin	C	False	True
WRAP28	primary	dair	UNSAFE	False	False
WRAP28	primary	dal	BESIDES	True	False
WRAP28	primary	dar	HARM	False	True
WRAP28	primary	dariin	FERRY	False	True
WRAP28	primary	darin	ATTENDED_BY	False	False
WRAP28	primary	dy	THERE	False	True
WRAP28	primary	ka[r:s]	THEN	False	False
WRAP28	primary	kaiin	LEAVE	False	True
WRAP28	primary	kar	RETURN_EXCLUDING	False	True
WRAP28	primary	kchdy	LEAVE	False	True
WRAP28	primary	kchedy	THERE	False	True
WRAP28	primary	keodaiin	THERE	False	False
WRAP28	primary	laiin	FORBIDDEN	False	False
WRAP28	primary	lchedy	W	True	True
WRAP28	primary	ldy	ALONE	True	True
WRAP28	primary	lkedy	PAIRED_WITH	True	False
WRAP28	primary	o	PAIRS	False	False
WRAP28	primary	ockhey	FORBIDDEN	True	False
WRAP28	primary	ockhody	FERRY	False	False
WRAP28	primary	odam	BESIDES	False	False
WRAP28	primary	okain	THEN	False	True
WRAP28	primary	okal	WITH_TRIP	False	True
WRAP28	primary	okam	THEN	False	False
WRAP28	primary	okar	FERRY	False	True
WRAP28	primary	okchedy	FIRST_CARGO	False	True
WRAP28	primary	okeody	FERRY	False	False
WRAP28	primary	oky	G	False	True
WRAP28	primary	ol	LEAVE	False	True
WRAP28	primary	olfchedy	COLOC	False	False
WRAP28	primary	olk[ee:a]dy	FERRY	False	False
WRAP28	primary	olkair	CARGOS	False	False
WRAP28	primary	ols	THEN	False	False
WRAP28	primary	olsaly	ATTENDED_BY	True	False
WRAP28	primary	opalke	UNHARMED	False	False
WRAP28	primary	opchey	HOME	False	False
WRAP28	primary	opshedy	HOME	True	False
WRAP28	primary	or	FERRY	False	True
WRAP28	primary	orolkain	C	False	False
WRAP28	primary	orsheckhy	M	False	False
WRAP28	primary	otaiin	THERE	True	False
WRAP28	primary	otal	FERRY	False	True
WRAP28	primary	otchdy	WITHOUT_HARM	False	True
WRAP28	primary	otchedy	OTHER_CARGO	True	True
WRAP28	primary	otedy	RETURN	True	True
WRAP28	primary	otor	COLOC	True	True
WRAP28	primary	otshdy	GOAL	True	True
WRAP28	primary	pchdy	THERE	False	False
WRAP28	primary	pdalshdy	INIT	True	False
WRAP28	primary	psheor	INIT	False	False
WRAP28	primary	qetal	AT_MOST_ONE	True	False
WRAP28	primary	qokaiin	THEN	False	True
WRAP28	primary	qokain	THERE	False	True
WRAP28	primary	qokal	TRAVEL_TOGETHER	True	True
WRAP28	primary	qokas	EXAMPLE	False	False
WRAP28	primary	qokchdy	THEN	False	True
WRAP28	primary	qokchedy	UNATTENDED	True	True
WRAP28	primary	qokedol	FAR_BANK	True	False
WRAP28	primary	qokedy	G	True	False
WRAP28	primary	qokeedy	CONVEY_OUT	True	False
WRAP28	primary	qokeey	TAKE_OUT	True	False
WRAP28	primary	qoky	FERRY	True	True
WRAP28	primary	qop[eee:che]dar	M	False	False
WRAP28	primary	qotal	THEN	False	True
WRAP28	primary	qotedaiin	LEAVE	True	False
WRAP28	primary	qotedy	OUTWARD	True	True
WRAP28	primary	qoteedy	B	True	False
WRAP28	primary	qotor	W	False	True
WRAP28	primary	saiin	W	True	False
WRAP28	primary	sain	WHEN	True	False
WRAP28	primary	sar	UNSAFE	True	True
WRAP28	primary	schedair	LIKEWISE	True	False
WRAP28	primary	shdy	WITHOUT_HARM	True	True
WRAP28	primary	she	OTHER_CARGO	False	True
WRAP28	primary	shecthedy	JOINING_RESULT	True	False
WRAP28	primary	shecthy	REST_CARGO	True	False
WRAP28	primary	shedaiin	PAIRS	True	True
WRAP28	primary	shedain	OTHER_CARGO	False	False
WRAP28	primary	shedy	M	True	True
WRAP28	primary	sheedy	OTHER_CARGO	False	False
WRAP28	primary	sheekar	FAR_BANK	False	False
WRAP28	primary	shey	EXAMPLE	True	True
WRAP28	primary	shocphedy	CARGOS	True	False
WRAP28	primary	shos	W	False	False
WRAP28	primary	soiiin	THUS	True	False
WRAP28	primary	sol	THEN	True	True
WRAP28	primary	soldy	HARM	True	True
WRAP28	primary	solkaiin	ALL	False	True
WRAP28	primary	solkchy	LEAVE	False	False
WRAP28	primary	solkeedy	WITH_TRIP	True	False
WRAP28	primary	sor	WITHOUT_AGENT	False	True
WRAP28	primary	taipar	FERRY	False	False
WRAP28	primary	tchdy	M	False	True
WRAP28	primary	tchedy	FINALLY	True	True
WRAP28	primary	todalain	C	False	False
WRAP28	primary	tshol	THEN	False	False
WRAP28	primary	y	THEN	False	True
WRAP28	primary	yk	W	False	True
WRAP28	primary	ykaiin	GOAL	False	True
WRAP28	primary	ykain	FERRY	False	True
WRAP28	primary	ykeey	THEN	False	False
WRAP28	primary	ytchdy	LEAVE	False	True
WRAP28	independent	[a:y]lo[s:r]am	THUS	False	False
WRAP28	independent	[sh:{c's}]ear	ALONE	False	False
WRAP28	independent	ald	THEN	False	False
WRAP28	independent	alol	THERE	False	False
WRAP28	independent	ar	LEAVE	False	True
WRAP28	independent	ariin	WHEN	False	True
WRAP28	independent	chckhdy	WOULD_BE	True	False
WRAP28	independent	chckhy	THERE	False	False
WRAP28	independent	checthy	ALL	True	False
WRAP28	independent	ched	WITHOUT_AGENT	True	True
WRAP28	independent	chedain	NEXT	True	True
WRAP28	independent	chedy	C	True	True
WRAP28	independent	cheeety	RETURN_EXCLUDING	True	False
WRAP28	independent	cheeor	M	False	False
WRAP28	independent	chefchdy	HARM	False	False
WRAP28	independent	chety	UNHARMED	True	False
WRAP28	independent	chkaiin	WOULD_BE	False	False
WRAP28	independent	chky	M	False	False
WRAP28	independent	chody	PAIRED_WITH	False	False
WRAP28	independent	daiiin	G	False	False
WRAP28	independent	daiin	C	False	True
WRAP28	independent	dair	GOAL	False	False
WRAP28	independent	dal	BESIDES	True	False
WRAP28	independent	dar	THEN	False	True
WRAP28	independent	dariin	M	False	True
WRAP28	independent	darin	ATTENDED_BY	False	False
WRAP28	independent	dy	THEN	False	True
WRAP28	independent	ka[r:s]	FORBIDDEN	False	False
WRAP28	independent	kaiin	LEAVE	False	True
WRAP28	independent	kar	THEN	False	True
WRAP28	independent	kchdy	UNATTENDED	False	True
WRAP28	independent	kchedy	OTHER_CARGO	False	True
WRAP28	independent	keodaiin	THEN	False	False
WRAP28	independent	laiin	WITHOUT_HARM	False	False
WRAP28	independent	lchedy	W	True	True
WRAP28	independent	ldy	ALONE	True	True
WRAP28	independent	lkedy	PAIRED_WITH	True	False
WRAP28	independent	o	FAR_BANK	False	False
WRAP28	independent	ockhey	FORBIDDEN	True	False
WRAP28	independent	ockhody	G	False	False
WRAP28	independent	odam	UNSAFE	False	False
WRAP28	independent	okain	THERE	False	True
WRAP28	independent	okal	AT_MOST_ONE	False	True
WRAP28	independent	okam	THERE	False	False
WRAP28	independent	okar	THEN	False	True
WRAP28	independent	okchedy	WITHOUT_AGENT	False	True
WRAP28	independent	okeody	THEN	False	False
WRAP28	independent	oky	FERRY	False	True
WRAP28	independent	ol	LIKEWISE	False	True
WRAP28	independent	olfchedy	COLOC	False	False
WRAP28	independent	olk[ee:a]dy	EXAMPLE	False	False
WRAP28	independent	olkair	CARGOS	False	False
WRAP28	independent	ols	THEN	False	False
WRAP28	independent	olsaly	ATTENDED_BY	True	False
WRAP28	independent	opalke	UNHARMED	False	False
WRAP28	independent	opchey	HOME	False	False
WRAP28	independent	opshedy	HOME	True	False
WRAP28	independent	or	THEN	False	True
WRAP28	independent	orolkain	G	False	False
WRAP28	independent	orsheckhy	NEXT	False	False
WRAP28	independent	otaiin	THERE	True	False
WRAP28	independent	otal	UNSAFE	False	True
WRAP28	independent	otchdy	THEN	False	True
WRAP28	independent	otchedy	OTHER_CARGO	True	True
WRAP28	independent	otedy	RETURN	True	True
WRAP28	independent	otor	COLOC	True	True
WRAP28	independent	otshdy	GOAL	True	True
WRAP28	independent	pchdy	C	False	False
WRAP28	independent	pdalshdy	INIT	True	False
WRAP28	independent	psheor	INIT	False	False
WRAP28	independent	qetal	AT_MOST_ONE	True	False
WRAP28	independent	qokaiin	THEN	False	True
WRAP28	independent	qokain	THERE	False	True
WRAP28	independent	qokal	TRAVEL_TOGETHER	True	True
WRAP28	independent	qokas	FERRY	False	False
WRAP28	independent	qokchdy	THEN	False	True
WRAP28	independent	qokchedy	UNATTENDED	True	True
WRAP28	independent	qokedol	FAR_BANK	True	False
WRAP28	independent	qokedy	G	True	False
WRAP28	independent	qokeedy	CONVEY_OUT	True	False
WRAP28	independent	qokeey	TAKE_OUT	True	False
WRAP28	independent	qoky	FERRY	True	True
WRAP28	independent	qop[eee:che]dar	M	False	False
WRAP28	independent	qotal	THEN	False	True
WRAP28	independent	qotedaiin	LEAVE	True	False
WRAP28	independent	qotedy	OUTWARD	True	True
WRAP28	independent	qoteedy	B	True	False
WRAP28	independent	qotor	BESIDES	False	True
WRAP28	independent	saiin	W	True	False
WRAP28	independent	sain	WHEN	True	False
WRAP28	independent	sar	UNSAFE	True	True
WRAP28	independent	schedair	LIKEWISE	True	False
WRAP28	independent	shdy	WITHOUT_HARM	True	True
WRAP28	independent	she	PAIRS	False	True
WRAP28	independent	shecthedy	JOINING_RESULT	True	False
WRAP28	independent	shecthy	REST_CARGO	True	False
WRAP28	independent	shedaiin	PAIRS	True	True
WRAP28	independent	shedain	CONVEY_OUT	False	False
WRAP28	independent	shedy	M	True	True
WRAP28	independent	sheedy	THEN	False	False
WRAP28	independent	sheekar	THEN	False	False
WRAP28	independent	shey	EXAMPLE	True	True
WRAP28	independent	shocphedy	CARGOS	True	False
WRAP28	independent	shos	LEAVE	False	False
WRAP28	independent	soiiin	THUS	True	False
WRAP28	independent	sol	THEN	True	True
WRAP28	independent	soldy	HARM	True	True
WRAP28	independent	solkaiin	ALL	False	True
WRAP28	independent	solkchy	LEAVE	False	False
WRAP28	independent	solkeedy	WITH_TRIP	True	False
WRAP28	independent	sor	CONVEY_OUT	False	True
WRAP28	independent	taipar	NEXT	False	False
WRAP28	independent	tchdy	THEN	False	True
WRAP28	independent	tchedy	FINALLY	True	True
WRAP28	independent	todalain	W	False	False
WRAP28	independent	tshol	THEN	False	False
WRAP28	independent	y	THERE	False	True
WRAP28	independent	yk	RETURN	False	True
WRAP28	independent	ykaiin	ALONE	False	True
WRAP28	independent	ykain	RETURN	False	True
WRAP28	independent	ykeey	THEN	False	False
WRAP28	independent	ytchdy	LIKEWISE	False	True
WRAP29	primary	[a:y]lo[s:r]am	THUS	False	False
WRAP29	primary	[sh:{c's}]ear	FERRY	False	False
WRAP29	primary	ald	THEN	False	False
WRAP29	primary	alol	THEN	False	False
WRAP29	primary	ar	G	False	True
WRAP29	primary	ariin	WHEN	False	True
WRAP29	primary	chckhdy	WOULD_BE	True	False
WRAP29	primary	chckhy	THERE	False	False
WRAP29	primary	checthy	ALL	True	False
WRAP29	primary	ched	WITHOUT_AGENT	True	True
WRAP29	primary	chedain	NEXT	True	True
WRAP29	primary	chedy	C	True	True
WRAP29	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP29	primary	cheeor	FAR_BANK	False	False
WRAP29	primary	chefchdy	THEN	False	False
WRAP29	primary	chety	UNHARMED	True	False
WRAP29	primary	chkaiin	THEN	False	False
WRAP29	primary	chky	M	False	False
WRAP29	primary	chody	THEN	False	False
WRAP29	primary	daiiin	THEN	False	False
WRAP29	primary	daiin	HARM	False	True
WRAP29	primary	dair	CONVEY_OUT	False	False
WRAP29	primary	dal	BESIDES	True	False
WRAP29	primary	dar	C	False	True
WRAP29	primary	dariin	M	False	True
WRAP29	primary	darin	ATTENDED_BY	False	False
WRAP29	primary	dy	THEN	False	True
WRAP29	primary	ka[r:s]	FORBIDDEN	False	False
WRAP29	primary	kaiin	LEAVE	False	True
WRAP29	primary	kar	FERRY	False	True
WRAP29	primary	kchdy	FERRY	False	True
WRAP29	primary	kchedy	THEN	False	True
WRAP29	primary	keodaiin	FERRY	False	False
WRAP29	primary	laiin	W	False	False
WRAP29	primary	lchedy	W	True	True
WRAP29	primary	ldy	ALONE	True	True
WRAP29	primary	lkedy	PAIRED_WITH	True	False
WRAP29	primary	o	NEXT	False	False
WRAP29	primary	ockhey	FORBIDDEN	True	False
WRAP29	primary	ockhody	RETURN	False	False
WRAP29	primary	odam	RETURN	False	False
WRAP29	primary	okain	LEAVE	False	True
WRAP29	primary	okal	THEN	False	True
WRAP29	primary	okam	RETURN	False	False
WRAP29	primary	okar	WITH_TRIP	False	True
WRAP29	primary	okchedy	WITHOUT_AGENT	False	True
WRAP29	primary	okeody	RETURN_EXCLUDING	False	False
WRAP29	primary	oky	G	False	True
WRAP29	primary	ol	FIRST_CARGO	False	True
WRAP29	primary	olfchedy	COLOC	False	False
WRAP29	primary	olk[ee:a]dy	WITHOUT_HARM	False	False
WRAP29	primary	olkair	CARGOS	False	False
WRAP29	primary	ols	FIRST_CARGO	False	False
WRAP29	primary	olsaly	ATTENDED_BY	True	False
WRAP29	primary	opalke	UNHARMED	False	False
WRAP29	primary	opchey	HOME	False	False
WRAP29	primary	opshedy	HOME	True	False
WRAP29	primary	or	RETURN_EXCLUDING	False	True
WRAP29	primary	orolkain	W	False	False
WRAP29	primary	orsheckhy	THEN	False	False
WRAP29	primary	otaiin	THERE	True	False
WRAP29	primary	otal	UNSAFE	False	True
WRAP29	primary	otchdy	EXAMPLE	False	True
WRAP29	primary	otchedy	OTHER_CARGO	True	True
WRAP29	primary	otedy	RETURN	True	True
WRAP29	primary	otor	COLOC	True	True
WRAP29	primary	otshdy	GOAL	True	True
WRAP29	primary	pchdy	W	False	False
WRAP29	primary	pdalshdy	INIT	True	False
WRAP29	primary	psheor	INIT	False	False
WRAP29	primary	qetal	AT_MOST_ONE	True	False
WRAP29	primary	qokaiin	THEN	False	True
WRAP29	primary	qokain	THERE	False	True
WRAP29	primary	qokal	TRAVEL_TOGETHER	True	True
WRAP29	primary	qokas	FERRY	False	False
WRAP29	primary	qokchdy	THEN	False	True
WRAP29	primary	qokchedy	UNATTENDED	True	True
WRAP29	primary	qokedol	FAR_BANK	True	False
WRAP29	primary	qokedy	G	True	False
WRAP29	primary	qokeedy	CONVEY_OUT	True	False
WRAP29	primary	qokeey	TAKE_OUT	True	False
WRAP29	primary	qoky	FERRY	True	True
WRAP29	primary	qop[eee:che]dar	M	False	False
WRAP29	primary	qotal	THEN	False	True
WRAP29	primary	qotedaiin	LEAVE	True	False
WRAP29	primary	qotedy	OUTWARD	True	True
WRAP29	primary	qoteedy	B	True	False
WRAP29	primary	qotor	GOAL	False	True
WRAP29	primary	saiin	W	True	False
WRAP29	primary	sain	WHEN	True	False
WRAP29	primary	sar	UNSAFE	True	True
WRAP29	primary	schedair	LIKEWISE	True	False
WRAP29	primary	shdy	WITHOUT_HARM	True	True
WRAP29	primary	she	PAIRS	False	True
WRAP29	primary	shecthedy	JOINING_RESULT	True	False
WRAP29	primary	shecthy	REST_CARGO	True	False
WRAP29	primary	shedaiin	PAIRS	True	True
WRAP29	primary	shedain	W	False	False
WRAP29	primary	shedy	M	True	True
WRAP29	primary	sheedy	G	False	False
WRAP29	primary	sheekar	M	False	False
WRAP29	primary	shey	EXAMPLE	True	True
WRAP29	primary	shocphedy	CARGOS	True	False
WRAP29	primary	shos	ALONE	False	False
WRAP29	primary	soiiin	THUS	True	False
WRAP29	primary	sol	THEN	True	True
WRAP29	primary	soldy	HARM	True	True
WRAP29	primary	solkaiin	ALL	False	True
WRAP29	primary	solkchy	LEAVE	False	False
WRAP29	primary	solkeedy	WITH_TRIP	True	False
WRAP29	primary	sor	THEN	False	True
WRAP29	primary	taipar	FERRY	False	False
WRAP29	primary	tchdy	ALONE	False	True
WRAP29	primary	tchedy	FINALLY	True	True
WRAP29	primary	todalain	C	False	False
WRAP29	primary	tshol	THEN	False	False
WRAP29	primary	y	RETURN	False	True
