family_event_id	future_card_id	priority_rank	support_kind	support_cell_id	target_action_root	target_action_recipe	frozen_frame	register	alternate_action_root	alternate_action_recipe	source_event_id	source_statement_id	source_page	source_surface	source_owner_class	source_owner_de	observed_clause_de	action_atom_reading_de	explicit_argument_roots	inherited_argument_root	expected_portable_remainder_de	observed_portable_remainder_de	portable_remainder_match	expected_owner_remainder_de	observed_owner_remainder_de	owner_remainder_match	component_order_match	source_roundtrip_exact
G496-E134	G495-F008	8	NONTR	G494-NS077	R	R+OL	@ACTION+OL	HERBAL	K	K+OL	G407-E0403	G407-S012	f13r	kchol	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Weiter gib den Pflanzenposten [wie zuvor] zu.	MATERIAL ZUGEBEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E135	G495-F008	8	NONTR	G494-NS077	R	R+OL	@ACTION+OL	HERBAL	K	K+OL	G407-E0840	G407-S039	f56r	kchol	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Weiter gib den Pflanzenposten [wie zuvor] zu.	MATERIAL ZUGEBEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E136	G495-F008	8	NONTR	G494-NS077	R	R+OL	@ACTION+OL	HERBAL	K	K+OL	G407-E0849	G407-S040	f56r	kchol	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Weiter gib den Pflanzenposten [wie zuvor] zu.	MATERIAL ZUGEBEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E137	G495-F008	8	OPPOSITE_TR	G494-TRS015	R	R+OL	@ACTION+OL	HERBAL	T	T+OL	G407-E0339	G407-S011	f11r	tchol	WURZEL_UND_GANZPFLANZE	blühender dreikroniger Sodenstock	Weiter stelle den Arbeitswert [wie zuvor] ein.	ARBEITSSTUFE EINSTELLEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E138	G495-F008	8	OPPOSITE_TR	G494-TRS015	R	R+OL	@ACTION+OL	HERBAL	T	T+OL	G407-E0852	G407-S040	f56r	tchol	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Weiter stelle den Pflanzenposten [wie zuvor] ein.	ARBEITSSTUFE EINSTELLEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E139	G495-F008	8	OPPOSITE_TR	G494-TRS015	R	R+OL	@ACTION+OL	HERBAL	T	T+OL	G407-E0880	G407-S040	f56r	tchol	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Weiter stelle den Pflanzenposten [wie zuvor] ein.	ARBEITSSTUFE EINSTELLEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E140	G495-F009	9	NONTR	G494-NS044	T	T+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0574	G407-S029	f18r	okal	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	OR	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E141	G495-F009	9	NONTR	G494-NS044	T	T+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0580	G407-S029	f18r	chykald	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E142	G495-F009	9	NONTR	G494-NS044	T	T+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0600	G407-S029	f18r	okal	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	AIIN	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E143	G495-F009	9	NONTR	G494-NS044	T	T+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0758	G407-S036	f55v	okal	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E144	G495-F009	9	NONTR	G494-NS044	T	T+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0783	G407-S037	f55v	okal	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	AIIN	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E145	G495-F009	9	NONTR	G494-NS044	T	T+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E4425	G407-S690	f95v	okal	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E146	G495-F009	9	NONTR	G494-NS044	T	T+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E4491	G407-S698	f95v	qokal	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E147	G495-F009	9	NONTR	G494-NS045	T	T+AL	@ACTION+AL	HERBAL	CH	CH+AL	G407-E0798	G407-S038	f56r	chal	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Nimm; zur Zielstelle.	PFLANZENTEIL NEHMEN	NONE	NONE	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E148	G495-F009	9	NONTR	G494-NS046	T	T+AL	@ACTION+AL	HERBAL	K	K+AL	G407-E0775	G407-S036	f55v	kal	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	MATERIAL ZUGEBEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E149	G495-F010	10	NONTR	G494-NS090	T	T+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E3814	G407-S648	f88r	oky	DROGEN_UND_GEFÄSSPOSTEN	sechzehn Drogenposten und drei Gefäßansätze	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E150	G495-F010	10	NONTR	G494-NS090	T	T+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E3980	G407-S658	f88v	qoky	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E151	G495-F010	10	NONTR	G494-NS090	T	T+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4034	G407-S663	f88v	qoky	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E152	G495-F010	10	NONTR	G494-NS090	T	T+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4058	G407-S665	f88v	choky	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E153	G495-F010	10	NONTR	G494-NS090	T	T+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4165	G407-S672	f89r	qokchy	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe C	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E154	G495-F010	10	NONTR	G494-NS090	T	T+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4217	G407-S675	f89r	okcheeg	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E155	G495-F010	10	NONTR	G494-NS090	T	T+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4228	G407-S676	f89r	oky	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E156	G495-F010	10	NONTR	G494-NS091	T	T+Y	@ACTION+Y	PHARMA	K	K+Y	G407-E4330	G407-S685	f89r	ky	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe F	Gib den Drogenposten zu.	ZUTAT ZUGEBEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E157	G495-F010	10	NONTR	G494-NS092	T	T+Y	@ACTION+Y	PHARMA	CHD	CHD+Y	G407-E4075	G407-S668	f89r	chedy	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	Bearbeite den Drogenposten.	ANSATZ BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E158	G495-F011	11	NONTR	G494-NS049	R	R+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0574	G407-S029	f18r	okal	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	OR	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E159	G495-F011	11	NONTR	G494-NS049	R	R+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0580	G407-S029	f18r	chykald	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E160	G495-F011	11	NONTR	G494-NS049	R	R+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0600	G407-S029	f18r	okal	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	AIIN	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E161	G495-F011	11	NONTR	G494-NS049	R	R+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0758	G407-S036	f55v	okal	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E162	G495-F011	11	NONTR	G494-NS049	R	R+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E0783	G407-S037	f55v	okal	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	AIIN	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E163	G495-F011	11	NONTR	G494-NS049	R	R+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E4425	G407-S690	f95v	okal	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E164	G495-F011	11	NONTR	G494-NS049	R	R+AL	@ACTION+AL	HERBAL	OK	OK+AL	G407-E4491	G407-S698	f95v	qokal	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E165	G495-F011	11	NONTR	G494-NS050	R	R+AL	@ACTION+AL	HERBAL	CH	CH+AL	G407-E0798	G407-S038	f56r	chal	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Nimm; zur Zielstelle.	PFLANZENTEIL NEHMEN	NONE	NONE	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E166	G495-F011	11	NONTR	G494-NS051	R	R+AL	@ACTION+AL	HERBAL	K	K+AL	G407-E0775	G407-S036	f55v	kal	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	MATERIAL ZUGEBEN	NONE	Y	ZIELORT	ZIELORT	YES	ZIELSTELLE	ZIELSTELLE	YES	YES	YES
G496-E167	G495-F012	12	NONTR	G494-NS100	R	R+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E3814	G407-S648	f88r	oky	DROGEN_UND_GEFÄSSPOSTEN	sechzehn Drogenposten und drei Gefäßansätze	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E168	G495-F012	12	NONTR	G494-NS100	R	R+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E3980	G407-S658	f88v	qoky	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E169	G495-F012	12	NONTR	G494-NS100	R	R+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4034	G407-S663	f88v	qoky	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E170	G495-F012	12	NONTR	G494-NS100	R	R+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4058	G407-S665	f88v	choky	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E171	G495-F012	12	NONTR	G494-NS100	R	R+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4165	G407-S672	f89r	qokchy	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe C	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E172	G495-F012	12	NONTR	G494-NS100	R	R+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4217	G407-S675	f89r	okcheeg	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E173	G495-F012	12	NONTR	G494-NS100	R	R+Y	@ACTION+Y	PHARMA	OK	OK+Y	G407-E4228	G407-S676	f89r	oky	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E174	G495-F012	12	NONTR	G494-NS101	R	R+Y	@ACTION+Y	PHARMA	K	K+Y	G407-E4330	G407-S685	f89r	ky	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe F	Gib den Drogenposten zu.	ZUTAT ZUGEBEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E175	G495-F012	12	NONTR	G494-NS102	R	R+Y	@ACTION+Y	PHARMA	CHD	CHD+Y	G407-E4075	G407-S668	f89r	chedy	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	Bearbeite den Drogenposten.	ANSATZ BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	DROGENPOSTEN	DROGENPOSTEN	YES	YES	YES
G496-E176	G495-F013	13	NONTR	G494-NS025	R	R+AIIN	@ACTION+AIIN	PHARMA	OK	OK+AIIN	G407-E3877	G407-S650	f88r	okaiin	DROGEN_UND_GEFÄSSPOSTEN	sechzehn Drogenposten und drei Gefäßansätze	Setze den Mengenwert als Ansatz an.	ANSATZ ANSETZEN	AIIN	NONE	WERT	WERT	YES	MENGENWERT	MENGENWERT	YES	YES	YES
G496-E177	G495-F013	13	NONTR	G494-NS026	R	R+AIIN	@ACTION+AIIN	PHARMA	CH	CH+AIIN	G407-E4160	G407-S672	f89r	chtaii	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe C	Nimm den Mengenwert.	DROGENPOSTEN NEHMEN	AIIN	NONE	WERT	WERT	YES	MENGENWERT	MENGENWERT	YES	YES	YES
G496-E178	G495-F013	13	NONTR	G494-NS027	R	R+AIIN	@ACTION+AIIN	PHARMA	S	S+AIIN	G407-E3829	G407-S648	f88r	saiin	DROGEN_UND_GEFÄSSPOSTEN	sechzehn Drogenposten und drei Gefäßansätze	Wähle den Mengenwert.	DROGENPOSTEN WÄHLEN	AIIN	NONE	WERT	WERT	YES	MENGENWERT	MENGENWERT	YES	YES	YES
G496-E179	G495-F013	13	NONTR	G494-NS027	R	R+AIIN	@ACTION+AIIN	PHARMA	S	S+AIIN	G407-E4057	G407-S665	f88v	saiin	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	Wähle den Mengenwert.	DROGENPOSTEN WÄHLEN	AIIN	NONE	WERT	WERT	YES	MENGENWERT	MENGENWERT	YES	YES	YES
G496-E180	G495-F013	13	NONTR	G494-NS027	R	R+AIIN	@ACTION+AIIN	PHARMA	S	S+AIIN	G407-E4112	G407-S669	f89r	saiin	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	Wähle den Mengenwert.	DROGENPOSTEN WÄHLEN	AIIN	NONE	WERT	WERT	YES	MENGENWERT	MENGENWERT	YES	YES	YES
G496-E181	G495-F013	13	NONTR	G494-NS027	R	R+AIIN	@ACTION+AIIN	PHARMA	S	S+AIIN	G407-E4285	G407-S680	f89r	saiin	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe E	Wähle den Mengenwert.	DROGENPOSTEN WÄHLEN	AIIN	NONE	WERT	WERT	YES	MENGENWERT	MENGENWERT	YES	YES	YES
G496-E182	G495-F013	13	NONTR	G494-NS027	R	R+AIIN	@ACTION+AIIN	PHARMA	S	S+AIIN	G407-E4291	G407-S680	f89r	saiin	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe E	Wähle den Mengenwert.	DROGENPOSTEN WÄHLEN	AIIN	NONE	WERT	WERT	YES	MENGENWERT	MENGENWERT	YES	YES	YES
G496-E183	G495-F013	13	NONTR	G494-NS027	R	R+AIIN	@ACTION+AIIN	PHARMA	S	S+AIIN	G407-E4335	G407-S685	f89r	saiin	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe F	Wähle den Mengenwert.	DROGENPOSTEN WÄHLEN	AIIN	NONE	WERT	WERT	YES	MENGENWERT	MENGENWERT	YES	YES	YES
G496-E184	G495-F013	13	OPPOSITE_TR	G494-TRS005	R	R+AIIN	@ACTION+AIIN	PHARMA	T	T+AIIN	G407-E4161	G407-S672	f89r	taiin	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe C	Stelle den Mengenwert ein.	ANSATZWERT EINSTELLEN	AIIN	NONE	WERT	WERT	YES	MENGENWERT	MENGENWERT	YES	YES	YES
G496-E185	G495-F014	14	NONTR	G494-NS069	T	T+OL	@ACTION+OL	CELESTIAL	OK	OK+OL	G407-E0954	G407-S047	f67r2	okol	HIMMELSRAD_UND_TABELLE	zwei getrennte Himmelsräder und Tabelle	Weiter setze den Positionswert [wie zuvor].	POSITION SETZEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E186	G495-F014	14	NONTR	G494-NS069	T	T+OL	@ACTION+OL	CELESTIAL	OK	OK+OL	G407-E1012	G407-S051	f67r2	okol	HIMMELSRAD_UND_TABELLE	zwei getrennte Himmelsräder und Tabelle	Weiter setze den Positionswert [wie zuvor].	POSITION SETZEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E187	G495-F014	14	NONTR	G494-NS069	T	T+OL	@ACTION+OL	CELESTIAL	OK	OK+OL	G407-E1124	G407-S058	f71v	okol	STERNTAFEL_ODER_STERNRING	zweite lokale Figuren-/Sternringgruppe	Weiter setze den Positionsposten [wie zuvor].	POSITION SETZEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E188	G495-F014	14	NONTR	G494-NS070	T	T+OL	@ACTION+OL	CELESTIAL	SH	SH+OL	G407-E1159	G407-S063	f72r	shol	TIERKREISRING	Tierkreis-Ringgruppe A	Weiter halte den Positionsposten [wie zuvor].	POSITION HALTEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E189	G495-F014	14	NONTR	G494-NS070	T	T+OL	@ACTION+OL	CELESTIAL	SH	SH+OL	G407-E1376	G407-S077	f72r	shol	TIERKREISRING	Tierkreis-Ringgruppe H	Weiter halte die Positionseinheit [wie zuvor].	POSITION HALTEN	NONE	OR	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E190	G495-F014	14	NONTR	G494-NS071	T	T+OL	@ACTION+OL	CELESTIAL	K	K+OL	G407-E1162	G407-S063	f72r	kol	TIERKREISRING	Tierkreis-Ringgruppe A	Weiter ordne den Positionswert [wie zuvor] zu.	WERT ZUORDNEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E191	G495-F015	15	NONTR	G494-NS078	R	R+OL	@ACTION+OL	CELESTIAL	OK	OK+OL	G407-E0954	G407-S047	f67r2	okol	HIMMELSRAD_UND_TABELLE	zwei getrennte Himmelsräder und Tabelle	Weiter setze den Positionswert [wie zuvor].	POSITION SETZEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E192	G495-F015	15	NONTR	G494-NS078	R	R+OL	@ACTION+OL	CELESTIAL	OK	OK+OL	G407-E1012	G407-S051	f67r2	okol	HIMMELSRAD_UND_TABELLE	zwei getrennte Himmelsräder und Tabelle	Weiter setze den Positionswert [wie zuvor].	POSITION SETZEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E193	G495-F015	15	NONTR	G494-NS078	R	R+OL	@ACTION+OL	CELESTIAL	OK	OK+OL	G407-E1124	G407-S058	f71v	okol	STERNTAFEL_ODER_STERNRING	zweite lokale Figuren-/Sternringgruppe	Weiter setze den Positionsposten [wie zuvor].	POSITION SETZEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E194	G495-F015	15	NONTR	G494-NS079	R	R+OL	@ACTION+OL	CELESTIAL	SH	SH+OL	G407-E1159	G407-S063	f72r	shol	TIERKREISRING	Tierkreis-Ringgruppe A	Weiter halte den Positionsposten [wie zuvor].	POSITION HALTEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E195	G495-F015	15	NONTR	G494-NS079	R	R+OL	@ACTION+OL	CELESTIAL	SH	SH+OL	G407-E1376	G407-S077	f72r	shol	TIERKREISRING	Tierkreis-Ringgruppe H	Weiter halte die Positionseinheit [wie zuvor].	POSITION HALTEN	NONE	OR	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
G496-E196	G495-F015	15	NONTR	G494-NS080	R	R+OL	@ACTION+OL	CELESTIAL	K	K+OL	G407-E1162	G407-S063	f72r	kol	TIERKREISRING	Tierkreis-Ringgruppe A	Weiter ordne den Positionswert [wie zuvor] zu.	WERT ZUORDNEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	RINGFOLGE FORTSETZEN	RINGFOLGE FORTSETZEN	YES	YES	YES
