host_ordinal	primary_governor_key	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	action_root	gdt583_rule_id	gdt584_rule_id	gate_class	parent_rule_id	complete_host_slot_count	complete_host_values_written	direct_governor_tokens	previous_visible_action	next_visible_action	carrier_slot_count	carrier_slot_ids	written_root_sequence	written_root_multiset	repeated_root	historical_rule_replay_exact	historical_action_reading_de	source_id_gate_status	portable_runtime_rule_id	portable_action_reading_de	portable_action_reading_match	portable_runtime_parent_rule_match	parent_semantic_exact_slot_count	parent_semantic_changed_slot_count	parent_semantic_visible_exact_slot_count	parent_semantic_visible_changed_slot_count	parent_semantic_lemma_sequence	parent_semantic_packet_rule_id	parent_semantic_packet_match	expected_packet_rule_id	portable_packet_rule_id	portable_packet_match	portable_exact_slot_count	portable_changed_slot_count	portable_visible_exact_slot_count	portable_visible_changed_slot_count	portable_context_family_changed_slot_count	expected_lemma_sequence	portable_lemma_sequence	historical_count_trace_de	portable_count_trace_de	portable_broad_fallback_slot_count	portable_broad_fallback_alternatives_de	replay_outcome	next_page_action	guard
395	ACTION:G407-E2355@1:S	RUNNING:G407-E2355@1	RUNNING_ATOM	G407-E2355	G407-S301	f76r	BIOLOGICAL	S	S_REST_SELECT	S_REST_SELECT	AUTO_CONTEXT	S_REST_SELECT	3	AIN|S|AIIN	AIIN|S	NONE	NONE	2	RUNNING:G407-E2354@2|RUNNING:G407-E2355@2	AIN+AIIN	AIIN*1+AIN*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_REST_SELECT	Wähle aus	YES	YES	2	0	2	0	Anwendungsportion|Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Anwendungsportion|Stationsmaß	Anwendungsportion|Stationsmaß	Stationsmaß ×1; Anwendungsportion ×1	Anwendungsportion ×1; Stationsmaß ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
396	ACTION:G407-E2359@1:CHD	RUNNING:G407-E2359@1	RUNNING_ATOM	G407-E2359	G407-S302	f76r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|OR	CHD|OR	NONE	NONE	1	RUNNING:G407-E2359@2	OR	OR*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationseinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationseinheit	Stationseinheit	Stationseinheit ×1	Stationseinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
397	ACTION:G407-E2365@1:CHD	RUNNING:G407-E2365@1	RUNNING_ATOM	G407-E2365	G407-S305	f76r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	5	CHD|Y|L|AL|OR	CHD|L|Y	NONE	NONE	2	RUNNING:G407-E2365@2|RUNNING:G407-E2367@1	Y+OR	Y*1+OR*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	2	0	2	0	Stationsansatz|Stationseinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsansatz|Stationseinheit	Stationsansatz|Stationseinheit	Stationsansatz ×1; Stationseinheit ×1	Stationsansatz ×1; Stationseinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
398	ACTION:G407-E2368@1:CHD	RUNNING:G407-E2368@1	RUNNING_ATOM	G407-E2368	G407-S305	f76r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	3	CHD|Y|AIIN	CHD|Y	NONE	NONE	2	RUNNING:G407-E2368@2|RUNNING:G407-E2369@2	Y+AIIN	Y*1+AIIN*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	2	0	2	0	Stationsansatz|Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsansatz|Stationsmaß	Stationsansatz|Stationsmaß	Stationsansatz ×1; Stationsmaß ×1	Stationsansatz ×1; Stationsmaß ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
399	ACTION:G407-E2377@1:S	RUNNING:G407-E2377@1	RUNNING_ATOM	G407-E2377	G407-S307	f76r	BIOLOGICAL	S	S_REST_SELECT	S_REST_SELECT	AUTO_CONTEXT	S_REST_SELECT	3	Y|S|AIN	AIN|S	NONE	NONE	2	RUNNING:G407-E2376@1|RUNNING:G407-E2377@2	Y+AIN	Y*1+AIN*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_REST_SELECT	Wähle aus	YES	YES	2	0	2	0	Stationsansatz|Anwendungsportion	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsansatz|Anwendungsportion	Stationsansatz|Anwendungsportion	Stationsansatz ×1; Anwendungsportion ×1	Stationsansatz ×1; Anwendungsportion ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
400	ACTION:G407-E2378@1:SH	RUNNING:G407-E2378@1	RUNNING_ATOM	G407-E2378	G407-S307	f76r	BIOLOGICAL	SH	SH_REST_HOLD	SH_REST_HOLD	AUTO_CONTEXT	SH_REST_HOLD	6	SH|EE|Y|OR|AR|AL	EE|SH|Y	NONE	NONE	2	RUNNING:G407-E2378@3|RUNNING:G407-E2379@1	Y+OR	Y*1+OR*1	NO	YES	Halte	NOT_APPLICABLE	SH_REST_HOLD	Halte	YES	YES	2	0	2	0	Stationsansatz|Stationseinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsansatz|Stationseinheit	Stationsansatz|Stationseinheit	Stationsansatz ×1; Stationseinheit ×1	Stationsansatz ×1; Stationseinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
401	ACTION:G407-E2382@2:SH	RUNNING:G407-E2382@2	RUNNING_ATOM	G407-E2382	G407-S307	f76r	BIOLOGICAL	SH	SH_REST_HOLD	SH_REST_HOLD	AUTO_CONTEXT	SH_REST_HOLD	2	SH|Y	SH|Y	NONE	NONE	1	RUNNING:G407-E2382@4	Y	Y*1	NO	YES	Halte	NOT_APPLICABLE	SH_REST_HOLD	Halte	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
402	ACTION:G407-E2392@1:SH	RUNNING:G407-E2392@1	RUNNING_ATOM	G407-E2392	G407-S310	f76r	BIOLOGICAL	SH	SH_REST_HOLD	SH_REST_HOLD	AUTO_CONTEXT	SH_REST_HOLD	3	SH|D_ADDR|Y	D_ADDR|SH|Y	NONE	NONE	1	RUNNING:G407-E2392@3	Y	Y*1	NO	YES	Halte	NOT_APPLICABLE	SH_REST_HOLD	Halte	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
403	ACTION:G407-E2397@4:CHD	RUNNING:G407-E2397@4	RUNNING_ATOM	G407-E2397	G407-S311	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	P	NONE	1	RUNNING:G407-E2397@5	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
404	ACTION:G407-E2398@4:CHD	RUNNING:G407-E2398@4	RUNNING_ATOM	G407-E2398	G407-S311	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	P	NONE	1	RUNNING:G407-E2398@5	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
405	ACTION:G407-E2402@1:T	RUNNING:G407-E2402@1	RUNNING_ATOM	G407-E2402	G407-S312	f77r	BIOLOGICAL	T	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	AUTO_CONTEXT	T_BIO_STATION_REGULATE	3	L|Y|T	T	NONE	CHD	1	RUNNING:G407-E2401@3	Y	Y*1	NO	YES	Reguliere	NOT_APPLICABLE	T_BIO_STATION_REGULATE	Reguliere die Station	NO	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
406	ACTION:G407-E2404@1:SH	RUNNING:G407-E2404@1	RUNNING_ATOM	G407-E2404	G407-S312	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	4	SH|E|Y|AIIN	E|SH|Y	NONE	NONE	2	RUNNING:G407-E2404@3|RUNNING:G407-E2405@2	Y+AIIN	Y*1+AIIN*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	2	0	2	0	Stationsansatz|Badfüllung	BIOLOGICAL_BATH_FILL	YES	BIOLOGICAL_BATH_FILL	BIOLOGICAL_BATH_FILL	YES	2	0	2	0	0	Stationsansatz|Badfüllung	Stationsansatz|Badfüllung	Stationsansatz ×1; Badfüllung ×1	Stationsansatz ×1; Badfüllung ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
407	ACTION:G407-E2408@1:CHD	RUNNING:G407-E2408@1	RUNNING_ATOM	G407-E2408	G407-S313	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2408@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
408	ACTION:G407-E2410@3:T	RUNNING:G407-E2410@3	RUNNING_ATOM	G407-E2410	G407-S313	f77r	BIOLOGICAL	T	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	3	T|E|Y	E|T|Y	CH	NONE	1	RUNNING:G407-E2410@5	Y	Y*1	NO	YES	Temperiere	NOT_APPLICABLE	T_PHYSICAL_GRADE_TEMPER	Temperiere auf den Grad	NO	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
409	ACTION:G407-E2417@3:T	RUNNING:G407-E2417@3	RUNNING_ATOM	G407-E2417	G407-S316	f77r	BIOLOGICAL	T	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	3	T|E|Y	E|T|Y	CH	NONE	1	RUNNING:G407-E2417@5	Y	Y*1	NO	YES	Temperiere	NOT_APPLICABLE	T_PHYSICAL_GRADE_TEMPER	Temperiere auf den Grad	NO	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
410	ACTION:G407-E2424@1:CHD	RUNNING:G407-E2424@1	RUNNING_ATOM	G407-E2424	G407-S321	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|AIIN	AIIN|CHD	NONE	NONE	1	RUNNING:G407-E2424@2	AIIN	AIIN*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsmaß	Stationsmaß	Stationsmaß ×1	Stationsmaß ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
411	ACTION:G407-E2425@1:CHD	RUNNING:G407-E2425@1	RUNNING_ATOM	G407-E2425	G407-S321	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2425@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
412	ACTION:G407-E2426@1:SH	RUNNING:G407-E2426@1	RUNNING_ATOM	G407-E2426	G407-S321	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	3	SH|E|AIIN	AIIN|E|SH	NONE	NONE	1	RUNNING:G407-E2426@3	AIIN	AIIN*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	1	0	1	0	Badfüllung	BIOLOGICAL_BATH_FILL	YES	BIOLOGICAL_BATH_FILL	BIOLOGICAL_BATH_FILL	YES	1	0	1	0	0	Badfüllung	Badfüllung	Badfüllung ×1	Badfüllung ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
413	ACTION:G407-E2434@1:CHD	RUNNING:G407-E2434@1	RUNNING_ATOM	G407-E2434	G407-S324	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2434@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
414	ACTION:G407-E2435@2:SH	RUNNING:G407-E2435@2	RUNNING_ATOM	G407-E2435	G407-S324	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	5	L|SH|EE|D_ADDR|Y	D_ADDR|EE|L|SH|Y	NONE	NONE	1	RUNNING:G407-E2435@5	Y	Y*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
415	ACTION:G407-E2438@1:CHD	RUNNING:G407-E2438@1	RUNNING_ATOM	G407-E2438	G407-S325	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2438@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
416	ACTION:G407-E2440@1:S	RUNNING:G407-E2440@1	RUNNING_ATOM	G407-E2440	G407-S325	f77r	BIOLOGICAL	S	S_REST_SELECT	S_REST_SELECT	AUTO_CONTEXT	S_REST_SELECT	2	S|AIN	AIN|S	NONE	NONE	1	RUNNING:G407-E2440@2	AIN	AIN*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_REST_SELECT	Wähle aus	YES	YES	1	0	1	0	Anwendungsportion	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Anwendungsportion	Anwendungsportion	Anwendungsportion ×1	Anwendungsportion ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
417	ACTION:G407-E2452@3:T	RUNNING:G407-E2452@3	RUNNING_ATOM	G407-E2452	G407-S332	f77r	BIOLOGICAL	T	T_AFTER_SH_COOL	T_AFTER_SH_COOL	AUTO_CONTEXT	T_AFTER_SH_COOL	2	T|Y	T|Y	SH	NONE	1	RUNNING:G407-E2452@4	Y	Y*1	NO	YES	Kühle ab	NOT_APPLICABLE	T_AFTER_SH_COOL	Kühle ab	YES	YES	1	0	1	0	Körper	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Körper	Körper	Körper ×1	Körper ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
418	ACTION:G407-E2459@1:CHD	RUNNING:G407-E2459@1	RUNNING_ATOM	G407-E2459	G407-S334	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	3	AIIN|CHD|Y	CHD|Y	NONE	NONE	2	RUNNING:G407-E2458@2|RUNNING:G407-E2459@2	AIIN+Y	Y*1+AIIN*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	2	0	2	0	Stationsmaß|Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsmaß|Stationsansatz	Stationsmaß|Stationsansatz	Stationsansatz ×1; Stationsmaß ×1	Stationsmaß ×1; Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
419	ACTION:G407-E2468@1:SH	RUNNING:G407-E2468@1	RUNNING_ATOM	G407-E2468	G407-S340	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	6	SH|EE|D_ADDR|CARRIER_Q|EE|Y	D_ADDR|EE|SH	NONE	NONE	1	RUNNING:G407-E2469@3	Y	Y*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
420	ACTION:G407-E2470@1:S	RUNNING:G407-E2470@1	RUNNING_ATOM	G407-E2470	G407-S340	f77r	BIOLOGICAL	S	S_REST_SELECT	S_REST_SELECT	AUTO_CONTEXT	S_REST_SELECT	2	S|AIIN	AIIN|S	NONE	NONE	1	RUNNING:G407-E2470@2	AIIN	AIIN*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_REST_SELECT	Wähle aus	YES	YES	1	0	1	0	Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsmaß	Stationsmaß	Stationsmaß ×1	Stationsmaß ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
421	ACTION:G407-E2471@3:T	RUNNING:G407-E2471@3	RUNNING_ATOM	G407-E2471	G407-S340	f77r	BIOLOGICAL	T	T_AFTER_SH_COOL	T_AFTER_SH_COOL	AUTO_CONTEXT	T_AFTER_SH_COOL	2	T|Y	T|Y	SH	NONE	1	RUNNING:G407-E2471@4	Y	Y*1	NO	YES	Kühle ab	NOT_APPLICABLE	T_AFTER_SH_COOL	Kühle ab	YES	YES	1	0	1	0	Körper	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Körper	Körper	Körper ×1	Körper ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
